N	2gram	Bakhtin_Pr	Problemy
1272	не входят	2	3
1273	последней разновидности	3	3
1274	ибо все	2	3
1275	эти композиционные	3	3
1276	значит конечно	2	3
1277	зрения монологического	3	3
1278	чужой речи	3	3
1279	не мир	2	3
1280	собственного сознания	3	3
1281	остается вне	2	3
1282	великого инквизитора	2	3
1283	между собою	5	3
1284	и тонко	2	3
1285	одно сознание	3	3
1286	себе что	2	3
1287	все остальное	2	3
1288	этим горжусь	2	3
1289	этого кругозора	2	3
1290	словом как	3	3
1291	самый факт	3	3
1292	в мировоззрении	3	3
1293	том и	2	3
1294	изображаются они	2	3
1295	и единство	3	3
1296	ответа и	2	3
1297	сюжет не	4	3
1298	не способны	2	3
1299	их взаимоотношения	2	3
1300	достаточно чтобы	2	3
1301	не имеет	2	3
1302	романного мира	3	3
1303	за пределами	2	3
1304	автора но	3	3
1305	кто он?	2	3
1306	слова он	2	3
1307	и глубоко	2	3
1308	есть свой	2	3
1309	и благодаря	2	3
1310	тяготеет к	2	3
1311	внутренне не	2	3
1312	находиться в	3	3
1313	и изображать	3	3
1314	его романе	2	3
1315	оно не	3	3
1316	весь этот	2	3
1317	от характера	3	3
1318	и самостоятельности	2	3
1319	вас нет	2	3
1320	идеологического вывода	3	3
1321	творческий замысел	2	3
1322	каждая мысль	2	3
1323	как таковой	2	3
1324	так ли	2	3
1325	автора о	2	3
1326	эта оглядка	2	3
1327	замыкается в	2	3
1328	внешнего мира	3	3
1329	его речи	2	3
1330	разнороднейший материал	3	3
1331	чужим человеком	2	3
1332	художественного задания	3	3
1333	иногда же	2	3
1334	речь макара	3	3
1335	достоевского для	2	3
1336	является не	2	3
1337	на западе	2	3
1338	тон в	2	3
1339	объект а	3	3
1340	автора а	2	3
1341	сознания но	2	3
1342	ему но	3	3
1343	быть более	3	3
1344	такого героя	3	3
1345	жизнь слова	3	3
1346	авантюрного романа	2	3
1347	достоевского глубоко	3	3
1348	с полифонией	2	3
1349	и оценок	2	3
1350	и внутренняя	2	3
1351	сознание в	3	3
1352	художественного творчества	5	3
1353	оно является	2	3
1354	не возникает	2	3
1355	мировоззрения достоевского	3	3
1356	слов с	2	3
1357	против друга	2	3
1358	ее он	3	3
1359	такого что	3	3
1360	оно и	2	3
1361	разновидности с	2	3
1362	художественного единства	3	3
1363	что герой	2	3
1364	и выходит	2	3
1365	слова а	2	3
1366	характера типа	3	3
1367	чужой мысли	3	3
1368	к внутренней	2	3
1369	не думайте	3	3
1370	была для	3	3
1371	по обычному	3	3
1372	общая черта	3	3
1373	и земли	2	3
1374	он у	2	3
1375	человеческих установок	3	3
1376	же явления	2	3
1377	ибо и	2	3
1378	то оно	2	3
1379	я ничего	2	3
1380	не был	2	3
1381	является в	2	3
1382	но есть	2	3
1383	лишь один	2	3
1384	видеть в	2	3
1385	пафоса личности	3	3
1386	перед достоевским	3	3
1387	постановке идеи	3	3
1388	типа это	2	3
1389	эта тема	2	3
1390	идеи но	2	3
1391	не всегда	2	3
1392	воспринимается как	3	3
1393	сосуществование и	3	3
1394	что говорит	2	3
1395	для героев	3	3
1396	письме к	2	3
1397	не представлен	2	3
1398	в рассказах	2	3
1399	определяет все	3	3
1400	согласиться с	2	3
1401	в худшем	2	3
1402	никому не	2	3
1403	чувствуем что	2	3
1404	немного делаю	3	3
1405	и различные	2	3
1406	как предмет	4	3
1407	сознания не	4	3
1408	ко второму	2	3
1409	приведенном отрывке	2	3
1410	предметное значение	3	3
1411	на том	2	3
1412	твердого образа	2	3
1413	критической литературе	3	3
1414	предметом его	2	3
1415	всего на	2	3
1416	в лучшем	2	3
1417	ведь он	2	3
1418	зрения как	3	3
1419	его романа	2	3
1420	монологическое единство	3	3
1421	понижении объектности	2	3
1422	до своих	3	3
1423	всех элементов	2	3
1424	свою прямую	2	3
1425	быть весьма	3	3
1426	почвы и	3	3
1427	словами в	2	3
1428	кто он	3	3
1429	этой точки	2	3
1430	только то	3	3
1431	в точку	2	3
1432	к различным	2	3
1433	весь роман	2	3
1434	целом ряде	3	3
1435	с нею	2	3
1436	смысле слова	2	3
1437	единство мира	3	3
1438	своеобразие и	2	3
1439	другом как	2	3
1440	звучит как	3	3
1441	же основной	2	3
1442	понимания мира	3	3
1443	знает лишь	3	3
1444	и рассказ	3	3
1445	к распадению	2	3
1446	он дескать	3	3
1447	направленное на	3	3
1448	как образ	3	3
1449	его самосознание	3	3
1450	приведенном нами	2	3
1451	голоса и	2	3
1452	вы и	2	3
1453	сколько в	2	3
1454	направлена на	2	3
1455	делаю тем	2	3
1456	на социально	2	3
1457	он был	2	3
1458	и разновидностей	3	3
1459	эпистолярная форма	3	3
1460	монологического понимания	3	3
1461	не за	3	3
1462	направлении его	3	3
1463	не сливается	2	3
1464	дескать переписывает	3	3
1465	других героев	2	3
1466	чужого стиля	3	3
1467	критической литературы	2	3
1468	не довлеет	2	3
1469	он владеет	2	3
1470	самом построении	2	3
1471	одном голосе	2	3
1472	не предопределен	3	3
1473	достоевский умел	2	3
1474	в замысел	2	3
1475	она только	2	3
1476	как например	2	3
1477	сюжетом и	2	3
1478	дантовском мире	3	3
1479	первостепенное значение	2	3
1480	ведь мы	2	3
1481	по энгельгардту	3	3
1482	в противоположность	2	3
1483	эту особенность	3	3
1484	романа впервые	2	3
1485	вводит в	3	3
1486	он строит	2	3
1487	который не	2	3
1488	своего прямого	3	3
1489	чтобы сделать	2	3
1490	героем и	2	3
1491	до простой	3	3
1492	себе он	2	3
1493	объектного слова	3	3
1494	иван и	2	3
1495	самостоятельных и	2	3
1496	сознаний и	3	3
1497	что ли?	2	3
1498	для наших	2	3
1499	именно и	3	3
1500	ним как	3	3
1501	и всякое	3	3
1502	и лишь	2	3
1503	так я	2	3
1504	выйти за	2	3
1505	авантюрного сюжета	5	3
1506	единство романа	4	3
1507	в изображении	2	3
1508	не завершен	2	3
1509	ее с	2	3
1510	чужие слова	2	3
1511	слово звучит	2	3
1512	с авторской	3	3
1513	не могло	2	3
1514	и романа	2	3
1515	оглядкой на	3	3
1516	нем в	3	3
1517	мы замечаем	2	3
1518	не поддается	2	3
1519	его собственного	2	3
1520	он является	3	3
1521	как художественная	2	3
1522	установки и	2	3
1523	о способах	3	3
1524	и является	2	3
1525	дух и	2	3
1526	слову и	2	3
1527	эти отношения	2	3
1528	монологического авторского	3	3
1529	реагирует на	2	3
1530	не сделал	2	3
1531	знает только	3	3
1532	оно может	2	3
1533	слияние голосов	2	3
1534	достоевского был	2	3
1535	доминанта в	2	3
1536	пути и	3	3
1537	язвительный голос	3	3
1538	самом предмете	3	3
1539	к третьему	2	3
1540	они ни	2	3
1541	жизни не	2	3
1542	слово или	2	3
1543	в авторский	3	3
1544	произведения и	2	3
1545	заметить что	2	3
1546	явления в	2	3
1547	взаимоотношения с	2	3
1548	так вы	2	3
1549	такой человек	2	3
1550	порядка в	3	3
1551	не из	3	3
1552	разнонаправленное двуголосое	3	3
1553	слышится мне	3	3
1554	мира достоевский	3	3
1555	есть конечно	4	3
1556	связи между	3	3
1557	автор как	3	3
1558	прямым авторским	3	3
1559	достоевского также	2	3
1560	говорит сам	2	3
1561	деле такого	3	3
1562	которая как	3	3
1563	поэтому слово	2	3
1564	и нужна	2	3
1565	его герой	3	3
1566	высказывания и	3	3
1567	подхода к	2	3
1568	столкновение с	2	3
1569	он определяет	2	3
1570	и сами	3	3
1571	же она	2	3
1572	осмыслены в	2	3
1573	непосредственное выражение	4	3
1574	однако не	3	3
1575	и окружающий	3	3
1576	а следовательно	2	3
1577	он писал	2	3
1578	свой материал	2	2
1579	и важно	2	2
1580	ведь такой	2	2
1581	иное и	2	2
1582	удобства и	2	2
1583	монологический роман	2	2
1584	достоевского совершенно	3	2
1585	зрения своего	2	2
1586	нет отчего	2	2
1587	за перегородкой	2	2
1588	мир мир	2	2
1589	строится так	2	2
1590	определение романа	2	2
1591	сталкиваются в	2	2
1592	и категории	2	2
1593	художественных приемов	2	2
1594	последний день	2	2
1595	автору для	2	2
1596	пародийного слова	2	2
1597	и безукоризненно	2	2
1598	как настоящее	2	2
1599	достоевского идея	2	2
1600	элементом его	2	2
1601	эти проблемы	2	2
1602	лишь весьма	2	2
1603	в соответствующем	2	2
1604	образ а	2	2
1605	и сама	2	2
1606	она может	2	2
1607	она имеет	2	2
1608	другими чертами	2	2
1609	элементами произведения	2	2
1610	этих высказываний	2	2
1611	не определенным	2	2
1612	рассмотрения слова	2	2
1613	определяя его	2	2
1614	его прямое	2	2
1615	был глубок	2	2
1616	то пошло	2	2
1617	свое объективное	2	2
1618	не способен	2	2
1619	сочетание целостных	2	2
1620	случаев в	2	2
1621	героя достоевского	3	2
1622	да все-таки	2	2
1623	правда к	2	2
1624	самостоятельными и	2	2
1625	закрыт и	2	2
1626	завершающим авторским	2	2
1627	гроссмана что	2	2
1628	и таинственный	2	2
1629	но потому	2	2
1630	неслиянных голосов	2	2
1631	безукоризненно употребляемый	2	2
1632	социальной жизни	2	2
1633	даже черствый	2	2
1634	раскрытия и	2	2
1635	философский роман	2	2
1636	литературной речи	2	2
1637	действительно становится	2	2
1638	словом но	2	2
1639	многопланности и	2	2
1640	на пути	2	2
1641	а вера	2	2
1642	принципом видения	2	2
1643	слиянию голосов	2	2
1644	в разнонаправленных	2	2
1645	разновидностей слова	2	2
1646	он ведь	2	2
1647	автора монологический	2	2
1648	рассказал бы	2	2
1649	на пьедестал	2	2
1650	полифонии именно	2	2
1651	окружающий его	2	2
1652	лентяй да	2	2
1653	авторском мире	2	2
1654	путь достоевского	2	2
1655	от своего	2	2
1656	и завершающим	2	2
1657	хозяин и	2	2
1658	множественности сознаний	2	2
1659	те изменения	2	2
1660	от идеи	2	2
1661	устойчивый образ	2	2
1662	конца может	2	2
1663	все значимое	2	2
1664	второго контекста	2	2
1665	становится предметом	2	2
1666	единство художественного	2	2
1667	и сознает	2	2
1668	конкретного высказывания	2	2
1669	стремление достоевского	2	2
1670	романа приключений	2	2
1671	из возможных	2	2
1672	слову первого	2	2
1673	как звенья	2	2
1674	разобраться в	2	2
1675	как доминанта	3	2
1676	уж на	2	2
1677	и внутренние	2	2
1678	можно больше	2	2
1679	мировоззрении достоевского	2	2
1680	принцип его	2	2
1681	объективного видения	2	2
1682	одно из	2	2
1683	его личного	2	2
1684	из миров	2	2
1685	значение они	2	2
1686	входящий в	2	2
1687	разобранная нами	2	2
1688	нуждаются в	2	2
1689	ведь только	2	2
1690	речи макара	2	2
1691	для своего	2	2
1692	образом но	2	2
1693	под его	2	2
1694	один автор	2	2
1695	то такой	2	2
1696	включено в	2	2
1697	друг за	2	2
1698	не верность	2	2
1699	голосов фуги	2	2
1700	существом и	2	2
1701	не служит	2	2
1702	без дистанции	2	2
1703	становится живым	2	2
1704	отрицаемая чужая	2	2
1705	словом первого	2	2
1706	плоскости сосуществования	2	2
1707	или полемически	2	2
1708	капитализма здесь	2	2
1709	иначе и	2	2
1710	слова когда	2	2
1711	как свой	2	2
1712	романа с	2	2
1713	наконец он	2	2
1714	видеть все	2	2
1715	он работает	2	2
1716	слова она	2	2
1717	построение его	2	2
1718	сводить к	2	2
1719	бы во	2	2
1720	в узком	2	2
1721	находит свое	2	2
1722	рассказу и	2	2
1723	материал его	2	2
1724	изображают и	2	2
1725	живу но	2	2
1726	с горы	2	2
1727	построения его	2	2
1728	искать в	2	2
1729	своими собственными	2	2
1730	чем пойдет	2	2
1731	и говорить	2	2
1732	к сознанию	2	2
1733	на слово	2	2
1734	эту функцию	2	2
1735	не существенно	2	2
1736	у девушкина	2	2
1737	стилеобразующее значение	2	2
1738	поступать по	2	2
1739	и предположить	2	2
1740	владычествующая идея	2	2
1741	определенное чужое	2	2
1742	слово двуголосое	2	2
1743	идеологического творчества	2	2
1744	иметь в	2	2
1745	из чужой	2	2
1746	постановка идеи	2	2
1747	достоевским и	2	2
1748	нами явления	2	2
1749	элементов в	2	2
1750	такая постановка	2	2
1751	что вся	2	2
1752	самосознание бедного	2	2
1753	монологического единства	2	2
1754	образ в	2	2
1755	мир по	2	2
1756	основе построения	2	2
1757	слышим все	2	2
1758	автор может	2	2
1759	в нарушении	2	2
1760	мое я	2	2
1761	замысла само	2	2
1762	ведь что	2	2
1763	единство полифонического	2	2
1764	в дантовском	2	2
1765	внесюжетных связей	2	2
1766	принадлежащих к	2	2
1767	как обычное	2	2
1768	функций в	2	2
1769	беспрерывно постановляется	2	2
1770	с прямым	2	2
1771	полемике и	2	2
1772	далее и	2	2
1773	на языке	2	2
1774	записной книжке	2	2
1775	девушкин ну	2	2
1776	следовательно что	2	2
1777	одного человека	2	2
1778	в кухне	2	2
1779	лучше сказать	2	2
1780	звенья единого	2	2
1781	представим себе	2	2
1782	первых произведениях	2	2
1783	взаимодействие сознаний	2	2
1784	диалогического слова	3	2
1785	случайного племени	2	2
1786	на их	2	2
1787	художественный образ	2	2
1788	будет все	2	2
1789	такое иное	2	2
1790	своя логика	2	2
1791	не нарушает	2	2
1792	сознания как	2	2
1793	его видеть	2	2
1794	произведения не	2	2
1795	она является	2	2
1796	давай рассуждать	2	2
1797	роман с	2	2
1798	в рамках	2	2
1799	делают его	2	2
1800	второстепенную роль	2	2
1801	монологического высказывания	2	2
1802	своем мире	2	2
1803	автор только	2	2
1804	мировоззрения в	2	2
1805	дано не	2	2
1806	в беспредельности	2	2
1807	помимо своего	2	2
1808	не слово	2	2
1809	романа эти	2	2
1810	быть особенно	2	2
1811	принципа в	2	2
1812	опорою для	2	2
1813	какой бы	2	2
1814	и души	2	2
1815	как стиль	2	2
1816	сочетаются по	2	2
1817	месте и	2	2
1818	не давая	2	2
1819	предметное понимание	2	2
1820	объектом авторского	2	2
1821	стремился воспринять	2	2
1822	поэтому-то и	2	2
1823	направленность слова	2	2
1824	последней смысловой	2	2
1825	на твердом	2	2
1826	прямой и	3	2
1827	авторском замысле	3	2
1828	художественных заданий	2	2
1829	в которые	2	2
1830	при условии	2	2
1831	с авантюрным	2	2
1832	героя самосознание	2	2
1833	растворяет в	2	2
1834	какой был	2	2
1835	устного сказа	2	2
1836	стилизует чужой	2	2
1837	оно ни	2	2
1838	роман роман	2	2
1839	пределах отдельных	2	2
1840	лишает их	2	2
1841	видели одно	2	2
1842	его духа	2	2
1843	переходит к	2	2
1844	смысле глубоко	2	2
1845	и входит	2	2
1846	и несовместимейших	3	2
1847	пародийный стиль	2	2
1848	за собою	3	2
1849	рядом и	2	2
1850	такое чужой	2	2
1851	и сюжетом	2	2
1852	для определенного	2	2
1853	каус эту	2	2
1854	служить своим	2	2
1855	голоса здесь	2	2
1856	акцент по	2	2
1857	во второй	2	2
1858	что как	2	2
1859	образ человека	2	2
1860	единого диалектического	2	2
1861	форму оно	2	2
1862	дана как	3	2
1863	и чужого	2	2
1864	постановляется на	3	2
1865	основная ошибка	2	2
1866	среды почвы	2	2
1867	в рамки	3	2
1868	один элемент	2	2
1869	утверждение чужого	3	2
1870	имеется и	2	2
1871	художником и	2	2
1872	с доминантой	2	2
1873	и темперамента	2	2
1874	неизбежно утрачивает	2	2
1875	каждая из	2	2
1876	заключено в	2	2
1877	одним сознанием	2	2
1878	две мысли	2	2
1879	и имеет	2	2
1880	меня кусок	2	2
1881	композиционные приемы	2	2
1882	отраженное чужое	2	2
1883	поэтому не	2	2
1884	речь в	2	2
1885	противоречивые акценты	2	2
1886	своего социального	2	2
1887	художественный мир	2	2
1888	выдуман герой	2	2
1889	человеческого духа	2	2
1890	со христом	2	2
1891	словесного целого	2	2
1892	плоскости одного	2	2
1893	авторской художественной	2	2
1894	художественные задания	2	2
1895	непосредственно в	2	2
1896	композиционное замещение	2	2
1897	языковые явления	2	2
1898	словом непосредственно	2	2
1899	мир где	2	2
1900	идеологический вывод	2	2
1901	двух точек	2	2
1902	все сознало	2	2
1903	единство сознания	2	2
1904	и про	2	2
1905	ведь они	2	2
1906	о самом	2	2
1907	горы скатились	2	2
1908	данное слово	2	2
1909	которого оно	2	2
1910	и грубый	2	2
1911	своего художественного	3	2
1912	будет господствовать	2	2
1913	идеологический роман	2	2
1914	идеи как	2	2
1915	же тему	2	2
1916	героем достоевского	2	2
1917	изображенное или	2	2
1918	впрочем ведь	2	2
1919	своя закономерность	2	2
1920	мы убедимся	2	2
1921	монологического мира	2	2
1922	эти определения	2	2
1923	определенному типу	2	2
1924	тоже может	2	2
1925	они даны	2	2
1926	той сложнейшей	2	2
1927	грех переписывать	2	2
1928	сказе установки	2	2
1929	быть никому	2	2
1930	слову о	2	2
1931	внутрь его	2	2
1932	тягость у	2	2
1933	не становятся	2	2
1934	может развить	2	2
1935	разновидность этого	2	2
1936	леонид гроссман	2	2
1937	этой комнате	2	2
1938	манеру видеть	2	2
1939	в разгаре	2	2
1940	лексический оттенок	2	2
1941	прямом слове	2	2
1942	лишь для	2	2
1943	была идея	2	2
1944	структуре романа	2	2
1945	достоевский говорит	2	2
1946	не рассказ	2	2
1947	осознания и	2	2
1948	во что	2	2
1949	доминантой изображаемого	2	2
1950	комнате за	2	2
1951	последней инстанции	2	2
1952	как вывод	2	2
1953	должно ощущаться	2	2
1954	бросает в	2	2
1955	только не	2	2
1956	слово такого	2	2
1957	и подчинить	2	2
1958	проявиться особенно	2	2
1959	лежащие в	2	2
1960	пошло то	2	2
1961	которых может	2	2
1962	определения как	2	2
1963	и взаимодействие	2	2
1964	не способна	2	2
1965	в литературной	2	2
1966	глубокий отпечаток	2	2
1967	одно высказывание	2	2
1968	и воспринял	2	2
1969	окружающей действительности	2	2
1970	два речевых	2	2
1971	новым целям	2	2
1972	самом с	2	2
1973	в кругозоре	2	2
1974	идеалистическое сознание	2	2
1975	важно не	2	2
1976	как композиционное	2	2
1977	быть раскрыто	2	2
1978	прямое авторское	3	2
1979	монологическом принципе	2	2
1980	изображаемого мира	3	2
1981	ли? он	2	2
1982	из самого	2	2
1983	от нее	2	2
1984	благодаря чему	2	2
1985	объяснения кауса	2	2
1986	его именно	2	2
1987	как во	2	2
1988	дело далеко	2	2
1989	хлеба есть	2	2
1990	типа или	2	2
1991	аристократ бульварного	2	2
1992	отчетливого выражения	2	2
1993	противоречия и	2	2
1994	равноправных сознаний	2	2
1995	не между	2	2
1996	я про	2	2
1997	никому в	2	2
1998	не воспроизводится	2	2
1999	сознания о	2	2
2000	их всякой	2	2
2001	подбором того	2	2
2002	недопустимо сводить	2	2
2003	о поверхностно-композиционном	2	2
2004	уясняет себе	2	2
2005	совершенно иной	2	2
2006	опоры для	2	2
2007	как действительность	2	2
2008	быть осмысленно	2	2
2009	пойдет рассказ	2	2
2010	глубокий след	2	2
2011	мыслится и	2	2
2012	с гротеском	2	2
2013	же полемике	2	2
2014	и отчетливого	2	2
2015	его влиянием	2	2
2016	своего осознания	2	2
2017	слово первого	2	2
2018	как точка	2	2
2019	духовным уровнем	2	2
2020	и изображающего	2	2
2021	голядкинского слова	2	2
2022	слова такие	2	2
2023	что грех	2	2
2024	планов романа	2	2
2025	на одну	2	2
2026	присяжных заседателей	2	2
2027	чужих сознаний	2	2
2028	сюжетно-прагматическими функциями	2	2
2029	лишь одним	2	2
2030	непосредственной предметной	2	2
2031	ему не	2	2
2032	мира не	2	2
2033	где есть	2	2
2034	бы оно	2	2
2035	из черт	2	2
2036	ближе подходит	2	2
2037	пространстве а	2	2
2038	типа слов	2	2
2039	над личным	2	2
2040	лежащими в	2	2
2041	авторский контекст	2	2
2042	доминанта изображения	2	2
2043	принцип изображения	2	2
2044	же романа	2	2
2045	не согласиться	2	2
2046	идеологического подхода	2	2
2047	и функции	2	2
2048	усиления чужого	2	2
2049	внешнее и	2	2
2050	здесь двуголосое	2	2
2051	планы романа	2	2
2052	независимости и	2	2
2053	столкновение двух	2	2
2054	не сливаясь	2	2
2055	стилизации или	2	2
2056	монологический контекст	2	2
2057	его тон	2	2
2058	трудами добытый	2	2
2059	материале конкретных	2	2
2060	самостоятельность героев	2	2
2061	может сохранить	2	2
2062	герой становится	2	2
2063	свое своеобразие	2	2
2064	установок и	2	2
2065	слово направлено	2	2
2066	к каждому	2	2
2067	нас перед	2	2
2068	может почему	2	2
2069	девушкин оглядывается	2	2
2070	скрытой же	2	2
2071	может найти	2	2
2072	множественность сознаний	2	2
2073	ощущаться как	2	2
2074	как выражение	2	2
2075	на ряд	2	2
2076	самого романа	2	2
2077	не нарушая	2	2
2078	для построения	2	2
2079	мере усиления	2	2
2080	или же	2	2
2081	имеют первостепенное	2	2
2082	чужое высказывание	2	2
2083	воздерживается от	2	2
2084	отдельных сознаний	2	2
2085	монологически воспринятого	2	2
2086	быть лишь	2	2
2087	построение в	2	2
2088	благоприятным материалом	2	2
2089	отсюда же	2	2
2090	даже там	2	2
2091	что-нибудь такое	2	2
2092	такие эпохи	2	2
2093	быть это	2	2
2094	образом все	2	2
2095	структурные особенности	2	2
2096	тело и	2	2
2097	взаимоотношение между	2	2
2098	героя является	2	2
2099	изображения мира	2	2
2100	становится здесь	2	2
2101	полноценных сознаний	3	2
2102	что идея	2	2
2103	в столкновение	2	2
2104	их сам	2	2
2105	повышение активности	2	2
2106	между героями	2	2
2107	ценнейших наблюдений	2	2
2108	на ней	2	2
2109	этой особенности	2	2
2110	и самовысказывания	2	2
2111	увидим дальше	2	2
2112	ивана ильича	2	2
2113	зрения третьего	2	2
2114	ни идеологический	2	2
2115	входила в	2	2
2116	выдает за	2	2
2117	мысль как	2	2
2118	жизнь идеи	2	2
2119	ни проблемы	2	2
2120	самостоятельность как	2	2
2121	могут существенно	2	2
2122	путь его	2	2
2123	типа при	2	2
2124	отсутствующего собеседника	2	2
2125	и разрешить	2	2
2126	не она	2	2
2127	собою но	2	2
2128	данного мгновения	2	2
2129	и иногда	2	2
2130	бы сказать	2	2
2131	то будет	2	2
2132	только он	2	2
2133	всею совокупностью	2	2
2134	твердом фоне	2	2
2135	совершенно иное	3	2
2136	каждое мнение	2	2
2137	в россии	2	2
2138	же нам	2	2
2139	прямая речь	2	2
2140	самое слово	2	2
2141	основною особенностью	2	2
2142	достаточны для	2	2
2143	отпечаток его	2	2
2144	узком смысле	2	2
2145	человек да	2	2
2146	лишь там	2	2
2147	грубый диалог	2	2
2148	чужим акцентом	3	2
2149	заключенных в	2	2
2150	самый предмет	2	2
2151	передача чужого	2	2
2152	был что	2	2
2153	тут что-нибудь	2	2
2154	в контексте	2	2
2155	только его	2	2
2156	строгой определенности	2	2
2157	условное слово	2	2
2158	диалектического становления	2	2
2159	объектная тень	2	2
2160	переписываю да	2	2
2161	все-таки я	2	2
2162	черствый но	2	2
2163	идеями в	2	2
2164	всякое творчество	2	2
2165	не сливая	2	2
2166	литературное слово	2	2
2167	его материал	2	2
2168	будущий человек	2	2
2169	вот дескать	2	2
2170	утверждение гроссмана	2	2
2171	перегородкой живу	2	2
2172	она так	2	2
2173	работает с	2	2
2174	определяющей и	2	2
2175	по аскольдову	2	2
2176	пародийной стилизации	2	2
2177	жизненно-практической речи	2	2
2178	прямого предметного	2	2
2179	оглядывается на	2	2
2180	этих черт	2	2
2181	не позволяет	2	2
2182	в голядкинском	2	2
2183	общеидеологическая особенность	2	2
2184	и несет	2	2
2185	героя между	2	2
2186	была дана	2	2
2187	культурной традиции	2	2
2188	мы его	2	2
2189	формулы и	2	2
2190	от предшествующих	2	2
2191	отношение между	2	2
2192	как один	2	2
2193	в объективном	2	2
2194	в поэзии	2	2
2195	другой кругозор	2	2
2196	воображаемого диалога	2	2
2197	достоевского утвердить	2	2
2198	к определенному	2	2
2199	сам был	2	2
2200	в твердом	2	2
2201	даны здесь	2	2
2202	тип слова	2	2
2203	например рассказ	2	2
2204	пределах монологического	2	2
2205	законно и	2	2
2206	теоретического осознания	2	2
2207	особенность достоевского	2	2
2208	плоскость рассмотрения	2	2
2209	его мировоззрении	2	2
2210	их основе	2	2
2211	появляются в	2	2
2212	предметного смысла	2	2
2213	авантюрным героем	3	2
2214	ведь в	2	2
2215	так именно	2	2
2216	нового типа	2	2
2217	образ действительности	2	2
2218	полемически окрашенная	2	2
2219	как этико-религиозный	2	2
2220	для осуществления	2	2
2221	живым существом	2	2
2222	нечего сказать	2	2
2223	множественность неслиянных	2	2
2224	подчас даже	2	2
2225	случаев сказ	2	2
2226	твердые черты	2	2
2227	типичность для	2	2
2228	наконец к	2	2
2229	сосредоточить в	2	2
2230	имеет значение	2	2
2231	всякое иное	2	2
2232	единство авторского	2	2
2233	не овладевает	3	2
2234	правда это	2	2
2235	стиль можно	2	2
2236	романа мир	2	2
2237	нейтральным образом	2	2
2238	известной степени	2	2
2239	авторском слове	2	2
2240	и сюжетно-прагматическими	2	2
2241	раскольников и	2	2
2242	автором как	2	2
2243	данте и	2	2
2244	самом романе	2	2
2245	эти миры	3	2
2246	делать я	2	2
2247	непосредственно переходит	2	2
2248	и вызывает	2	2
2249	указывает на	2	2
2250	становится объектом	2	2
2251	определяет авторское	2	2
2252	смысловая позиция	2	2
2253	какие художественные	2	2
2254	тенденция присущая	2	2
2255	также является	2	2
2256	авторского контекста	2	2
2257	мира но	2	2
2258	что позволяет	2	2
2259	замещение авторского	2	2
2260	которые происходят	2	2
2261	в критической	2	2
2262	наш тезис	3	2
2263	хлеба подчас	2	2
2264	стилизованный сказ	2	2
2265	бедного человека	2	2
2266	пределы обычного	2	2
2267	типа слова	2	2
2268	пользуется чужим	2	2
2269	речь а	2	2
2270	также не	2	2
2271	чрезвычайно распространено	2	2
2272	сложнейшей и	2	2
2273	одна общая	2	2
2274	разрезе одного	2	2
2275	будто и	2	2
2276	авторского изображения	2	2
2277	и мы	2	2
2278	воля к	2	2
2279	произведения как	2	2
2280	значимость и	2	2
2281	определенной художественной	2	2
2282	таинственный смысл	2	2
2283	типы слов	2	2
2284	одного социального	2	2
2285	одном времени	2	2
2286	единство же	2	2
2287	каждом атоме	2	2
2288	романа по	2	2
2289	интересует достоевского	2	2
2290	изменения которые	2	2
2291	невозможны в	2	2
2292	брату во	2	2
2293	нарушает строгой	2	2
2294	каждую мысль	2	2
2295	вывод из	2	2
2296	все он	2	2
2297	я никому	2	2
2298	и смысловой	2	2
2299	и душа	2	2
2300	художественном творчестве	3	2
2301	быть или	2	2
2302	социальном мире	2	2
2303	человек с	2	2
2304	социально-типической речевой	2	2
2305	не нужно	2	2
2306	бы к	2	2
2307	за другом	2	2
2308	множественность равноправных	2	2
2309	и понимать	2	2
2310	изображенный мир	3	2
2311	ибо драматическое	2	2
2312	слова без	2	2
2313	основе идеями	2	2
2314	мыслить и	2	2
2315	художественные проблемы	2	2
2316	очень чутко	2	2
2317	пока наконец	2	2
2318	стилизации и	2	2
2319	стиль у	2	2
2320	ставит нас	2	2
2321	социального круга	2	2
2322	объектных слов	2	2
2323	всех явлениях	2	2
2324	время оно	2	2
2325	переносит доминанту	2	2
2326	же предмете	2	2
2327	чьи они	2	2
2328	вареньку доброселову	2	2
2329	единство произведения	2	2
2330	предмет слово	2	2
2331	и явления	2	2
2332	бы дана	2	2
2333	разрушила бы	2	2
2334	как этапы	2	2
2335	системно-монологическому контексту	2	2
2336	сделаны из	2	2
2337	всей его	2	2
2338	становится принципом	2	2
2339	композиционные формы	2	2
2340	становящийся дух	2	2
2341	предмет в	2	2
2342	бы как	2	2
2343	материал достоевского	2	2
2344	этапы становления	2	2
2345	пьедестал будущий	2	2
2346	собою а	2	2
2347	он идеолог	2	2
2348	и вполне	2	2
2349	установку на	2	2
2350	между отдельными	2	2
2351	плоскости их	2	2
2352	или другом	2	2
2353	своих целей	2	2
2354	при понижении	3	2
2355	нет установки	2	2
2356	единство бытия	2	2
2357	изображение идеи	2	2
2358	является предметом	2	2
2359	самой этой	2	2
2360	результате такого	2	2
2361	системно-монологический контекст	2	2
2362	простой кусок	2	2
2363	взаимодействия нескольких	2	2
2364	слово уже	2	2
2365	через лабиринт	2	2
2366	из героев	2	2
