N	2gram	Bakhtin_Pr	Problemy
1258	элементом его	2	2
1259	же мы	2	2
1260	ответ на	2	2
1261	определяющей и	2	2
1262	становится здесь	2	2
1263	по аскольдову	2	2
1264	сводить к	2	2
1265	и идеи	6	2
1266	авторской точки	4	2
1267	своем мире	2	2
1268	и души	2	2
1269	романной структуры	5	2
1270	находит свое	2	2
1271	материал его	2	2
1272	друг против	2	2
1273	этих черт	2	2
1274	изображают и	2	2
1275	не позволяет	2	2
1276	общеидеологическая особенность	2	2
1277	и несет	2	2
1278	была дана	2	2
1279	он остается	2	2
1280	все значимое	2	2
1281	мы его	2	2
1282	с горы	2	2
1283	из возможных	2	2
1284	искать в	2	2
1285	степени как	2	2
1286	чужая мысль	2	2
1287	таким художником	3	2
1288	другой кругозор	2	2
1289	воображаемого диалога	2	2
1290	своеобразие и	2	2
1291	отдельных мыслей	3	2
1292	сам был	2	2
1293	человеческого духа	2	2
1294	бы во	2	2
1295	эту функцию	2	2
1296	для них	3	2
1297	не существенно	2	2
1298	пределах монологического	2	2
1299	его мировоззрении	2	2
1300	идеологического творчества	2	2
1301	тем или	2	2
1302	произведения в	2	2
1303	отметить что	2	2
1304	же как	5	2
1305	культурной традиции	2	2
1306	взаимодействие сознаний	2	2
1307	нового типа	2	2
1308	образ действительности	2	2
1309	как этико-религиозный	2	2
1310	постановка идеи	2	2
1311	живым существом	2	2
1312	достоевским и	2	2
1313	множественность неслиянных	2	2
1314	единство бытия	2	2
1315	голоса и	2	2
1316	твердые черты	2	2
1317	со всем	2	2
1318	мир по	2	2
1319	же это	2	2
1320	в нарушении	2	2
1321	имеет значение	2	2
1322	быть раскрыто	2	2
1323	нем как	2	2
1324	переносит доминанту	2	2
1325	бы тот	2	2
1326	нейтральным образом	2	2
1327	единство полифонического	2	2
1328	и сюжетно-прагматическими	2	2
1329	раскольников и	2	2
1330	в дантовском	2	2
1331	самом романе	2	2
1332	образом в	2	2
1333	и вызывает	2	2
1334	на языке	2	2
1335	записной книжке	2	2
1336	смысловая позиция	2	2
1337	автора о	3	2
1338	и положений	2	2
1339	следовательно что	2	2
1340	одного человека	2	2
1341	романа мир	2	2
1342	и свое	2	2
1343	социальной действительности	2	2
1344	что значит	2	2
1345	достоевского герой	3	2
1346	со всех	2	2
1347	звенья единого	2	2
1348	в противоположность	3	2
1349	случайного племени	2	2
1350	в критической	2	2
1351	не возникает	2	2
1352	мировоззрении достоевского	2	2
1353	критической литературы	3	2
1354	не исчерпывается	3	2
1355	он живет	2	2
1356	не нарушает	2	2
1357	рядом и	2	2
1358	отрицаемая чужая	2	2
1359	автор не	5	2
1360	его видеть	2	2
1361	она является	2	2
1362	высшем смысле	2	2
1363	роман с	2	2
1364	в рамках	2	2
1365	или не	2	2
1366	второстепенную роль	2	2
1367	твердую оправу	3	2
1368	значимость и	2	2
1369	идеи но	3	2
1370	можно найти	3	2
1371	достоевский прежде	4	2
1372	быть осмысленно	2	2
1373	одном времени	2	2
1374	до достоевского	2	2
1375	ни проблемы	2	2
1376	единство же	2	2
1377	достоевский умел	2	2
1378	данного мгновения	2	2
1379	в замысел	3	2
1380	его творчество	4	2
1381	дано не	2	2
1382	становится живым	2	2
1383	не слово	2	2
1384	романа эти	2	2
1385	принципа в	2	2
1386	достаточны для	2	2
1387	интересует достоевского	2	2
1388	герой становится	2	2
1389	осмыслены в	3	2
1390	ряде других	2	2
1391	сочетаются по	2	2
1392	его личности	4	2
1393	сознания но	3	2
1394	нарушает строгой	2	2
1395	и завершающим	2	2
1396	месте и	2	2
1397	каждую мысль	2	2
1398	вывод из	2	2
1399	нечего сказать	2	2
1400	объектом авторского	2	2
1401	его мире	3	2
1402	бы к	2	2
1403	его жизни	2	2
1404	не все	2	2
1405	бы быть	3	2
1406	множественность равноправных	2	2
1407	социальном мире	2	2
1408	сочетание целостных	2	2
1409	другом случае	2	2
1410	ибо драматическое	2	2
1411	основе идеями	2	2
1412	сложнейшей и	2	2
1413	художественные проблемы	2	2
1414	материал достоевского	2	2
1415	героя самосознание	2	2
1416	растворяет в	2	2
1417	в этот	2	2
1418	основе построения	2	2
1419	котором мы	2	2
1420	наконец на	2	2
1421	оно ни	2	2
1422	роман роман	2	2
1423	пределах отдельных	2	2
1424	и внутренние	2	2
1425	видели одно	2	2
1426	единство произведения	2	2
1427	какую бы	2	2
1428	его духа	2	2
1429	стало быть	2	2
1430	в высшем	2	2
1431	переходит к	2	2
1432	и входит	2	2
1433	иван и	3	2
1434	достоевского его	2	2
1435	самостоятельных и	2	2
1436	он писал	3	2
1437	как этапы	2	2
1438	идея здесь	2	2
1439	системно-монологическому контексту	2	2
1440	и идеологической	2	2
1441	замысла и	2	2
1442	каус эту	2	2
1443	друга но	2	2
1444	лишь весьма	2	2
1445	не он	2	2
1446	становится принципом	2	2
1447	мысль как	2	2
1448	голосов фуги	2	2
1449	становящийся дух	2	2
1450	авторского изображения	2	2
1451	чужую личность	2	2
1452	единого диалектического	2	2
1453	этапы становления	2	2
1454	он идеолог	2	2
1455	и вполне	2	2
1456	что герой	3	2
1457	плоскости их	2	2
1458	нигде не	6	2
1459	не служит	2	2
1460	от друга	2	2
1461	героем и	2	2
1462	или точнее	2	2
1463	он ищет	4	2
1464	этой форме	2	2
1465	образа он	3	2
1466	основная ошибка	2	2
1467	среды почвы	2	2
1468	философской монологизации	3	2
1469	значит конечно	3	2
1470	результате такого	2	2
1471	системно-монологический контекст	2	2
1472	для того	3	2
1473	объяснения кауса	2	2
1474	ее с	3	2
1475	стремился воспринять	2	2
1476	в истории	3	2
1477	последнего слова	3	2
1478	и другие	4	2
1479	в условиях	4	2
1480	художником и	2	2
1481	а именно	4	2
1482	и темперамента	2	2
1483	взаимодействия нескольких	2	2
1484	остается вне	2	2
1485	становится предметом	2	2
1486	для нас	3	2
1487	неизбежно утрачивает	2	2
1488	он у	2	2
1489	не столько	3	2
1490	типа а	2	2
1491	подходит к	5	2
1492	несколько часов	2	2
1493	две мысли	2	2
1494	и миры	2	2
1495	своя логика	2	2
1496	все остальное	2	2
1497	композиционные приемы	2	2
1498	идеей достоевский	2	2
1499	каждое переживание	2	2
1500	поэтому не	2	2
1501	этого кругозора	3	2
1502	построении романа	2	2
1503	в вашем	2	2
1504	этого вывода	2	2
1505	противоречивые акценты	2	2
1506	она и	3	2
1507	художественный мир	2	2
1508	на пути	2	2
1509	в какой	2	2
1510	многопланности и	2	2
1511	авторского кругозора	4	2
1512	к той	2	2
1513	достоевского утвердить	2	2
1514	гроссмана что	2	2
1515	на западе	2	2
1516	образ в	2	2
1517	не поддается	3	2
1518	авторской художественной	2	2
1519	непосредственно в	2	2
1520	романов и	5	2
1521	не способны	3	2
1522	три плана	4	2
1523	а вера	2	2
1524	я ты	2	2
1525	своя закономерность	2	2
1526	как художественная	3	2
1527	бывать не	2	2
1528	становящемуся ряду	2	2
1529	что хоть	2	2
1530	и показать	3	2
1531	где видели	2	2
1532	замысел автора	2	2
1533	не имеет	2	2
1534	единство сознания	2	2
1535	ведь они	2	2
1536	за пределами	2	2
1537	задания достоевского	2	2
1538	всей его	2	2
1539	подхода к	2	2
1540	автора голос	2	2
1541	идея же	2	2
1542	данте и	2	2
1543	идеологический роман	2	2
1544	идеи как	2	2
1545	жизнь идеи	2	2
1546	и благодаря	2	2
1547	в нашем	3	2
1548	что для	4	2
1549	чем является	2	2
1550	ничем не	2	2
1551	не кто	2	2
1552	форму оно	2	2
1553	кругозор героя	2	2
1554	путь философской	2	2
1555	идей мыслей	2	2
1556	доминанта в	3	2
1557	второго порядка	2	2
1558	русский народ	2	2
1559	была идея	2	2
1560	лежащие в	2	2
1561	монологического мира	2	2
1562	приводит его	3	2
1563	представляется нам	2	2
1564	раскрыть и	2	2
1565	ему не	2	2
1566	этот кругозор	2	2
1567	мыслится и	2	2
1568	той сложнейшей	2	2
1569	разрушила бы	2	2
1570	свое своеобразие	2	2
1571	мире он	2	2
1572	весь этот	2	2
1573	найти в	2	2
1574	достоевского был	2	2
1575	изображение идеи	2	2
1576	не становятся	2	2
1577	может развить	2	2
1578	собою в	2	2
1579	в преступлении	2	2
1580	монологического романа	4	2
1581	произведения и	2	2
1582	самом произведении	2	2
1583	не мир	3	2
1584	не нарушая	2	2
1585	не давая	2	2
1586	творческий замысел	2	2
1587	каждая мысль	3	2
1588	какие художественные	2	2
1589	действительно становится	2	2
1590	идеологическое творчество	2	2
1591	их и	3	2
1592	только он	2	2
1593	между сознаниями	3	2
1594	достоевский говорит	2	2
1595	был не	2	2
1596	достоевского которая	4	2
1597	вы что	2	2
1598	во что	2	2
1599	та земля	2	2
1600	полифоническом романе	6	2
1601	творческого замысла	2	2
1602	доминантой изображаемого	2	2
1603	и навсегда	2	2
1604	взаимоотношения с	2	2
1605	в музыке	4	2
1606	на первом	2	2
1607	себе все	2	2
1608	слово такого	2	2
1609	личной жизни	2	2
1610	и подчинить	2	2
1611	проявиться особенно	2	2
1612	роль в	2	2
1613	структуре романа	2	2
1614	свою прямую	3	2
1615	и взаимодействие	2	2
1616	является та	2	2
1617	не способна	2	2
1618	глубокий отпечаток	2	2
1619	достоевского дело	2	2
1620	и воспринял	2	2
1621	в объективном	2	2
1622	же основной	2	2
1623	также является	2	2
1624	каждому чужому	2	2
1625	особенность достоевского	2	2
1626	их основе	2	2
1627	отвлеченного мировоззрения	2	2
1628	окружающей действительности	2	2
1629	искать для	2	2
1630	в кругозоре	2	2
1631	важно не	2	2
1632	замыкается в	3	2
1633	а прежде	2	2
1634	сосредоточить в	2	2
1635	перед ним	2	2
1636	отдельной мысли	2	2
1637	здесь и	2	2
1638	монологическом принципе	2	2
1639	ведь эти	2	2
1640	из самого	2	2
1641	плоскости сосуществования	2	2
1642	идет не	6	2
1643	достоевского также	3	2
1644	его видения	2	2
1645	содержательное совпадение	2	2
1646	воля к	2	2
1647	не об	6	2
1648	его именно	2	2
1649	говорит аскольдов	2	2
1650	достоевского а	2	2
1651	бы как	2	2
1652	поступать по	2	2
1653	мира но	2	2
1654	противоречия и	2	2
1655	равноправных сознаний	2	2
1656	иной степени	2	2
1657	достоевского для	2	2
1658	является не	3	2
1659	слов о	2	2
1660	этой действительности	2	2
1661	и перед	3	2
1662	начала и	3	2
1663	о поверхностно-композиционном	2	2
1664	уясняет себе	2	2
1665	тяготеет к	2	2
1666	опоры для	2	2
1667	как действительность	2	2
1668	них не	2	2
1669	нашу точку	2	2
1670	данного произведения	2	2
1671	быть идеей	2	2
1672	времени отсюда	2	2
1673	и работник	2	2
1674	ведь только	2	2
1675	и становится	2	2
1676	индивидуального волевого	2	2
1677	нам важно	3	2
1678	новые проблемы	2	2
1679	и самостоятельность	2	2
1680	под силу	2	2
1681	своего осознания	2	2
1682	верное определение	2	2
1683	его голоса	2	2
1684	разрезе данного	2	2
1685	единства произведения	2	2
1686	что имеет	2	2
1687	будь личностью	2	2
1688	романа с	2	2
1689	героя он	2	2
1690	свобода героя	2	2
1691	как достоевский	3	2
1692	отсюда же	2	2
1693	и сознание	2	2
1694	против друга	2	2
1695	а потому	4	2
1696	случайно и	2	2
