N	2gram	Tiupa_Narr_1	Narrotol
1182	свою худобу	1	1
1183	скоро и	1	1
1184	которое над	1	1
1185	явления девочки	1	1
1186	мотив чуда	1	1
1187	бы слабо	1	1
1188	во вторник	1	1
1189	зрения здесь	1	1
1190	предпасхальных днях	1	1
1191	связаны фигурой	1	1
1192	не как	2	1
1193	когда служба	2	1
1194	поэтики повествования	1	1
1195	в обременительных	1	1
1196	полудремотным состоянием	1	1
1197	однако он	1	1
1198	в силу	4	1
1199	и пережил	1	1
1200	в зеркало	1	1
1201	нем звучит	1	1
1202	уже говорилось	1	1
1203	структуру в	1	1
1204	преосвященный не	1	1
1205	новое и	1	1
1206	членения несколько	1	1
1207	содержит в	1	1
1208	нарративного построения	1	1
1209	что похоже	1	1
1210	он прямо	2	1
1211	будет продолжаться	2	1
1212	бытия это	1	1
1213	на земле	1	1
1214	символическая деталь	1	1
1215	собор когда	1	1
1216	симметрия начала	1	1
1217	зеркальность литературного	1	1
1218	двенадцатом эпизоде	1	1
1219	ночь а	1	1
1220	очевидным что	1	1
1221	аналогично пасхальному	1	1
1222	безрезультатным визитам	1	1
1223	писал бахтин	1	1
1224	друг с	1	1
1225	страстям господним	1	1
1226	наконец отец	1	1
1227	какой бы	1	1
1228	взору читателя	1	1
1229	увидим впоследствии	1	1
1230	и трех	1	1
1231	не гарантирует	1	1
1232	его от	1	1
1233	событием не	2	1
1234	становится незначительнее	1	1
1235	в комнату	1	1
1236	и по	1	1
1237	рассказано в	1	1
1238	квазиэпизодов образуемых	1	1
1239	параллелизм с	1	1
1240	облик героя	1	1
1241	как организующий	2	1
1242	присутствии родительницы	1	1
1243	его составе	1	1
1244	фокализация третьего	1	1
1245	ненавязчивый эффект	1	1
1246	именно это	2	1
1247	ритуально обретенное	1	1
1248	преосвященный входил	1	1
1249	таким образом	1	1
1250	кончилась было	2	1
1251	как горькую	1	1
1252	в карету	1	1
1253	после обозначения	1	1
1254	но все	4	1
1255	н.д тамарченко	4	1
1256	дней своей	1	1
1257	день была	1	1
1258	циклический параллелизм	1	1
1259	картину глава	1	1
1260	следующих осколка	1	1
1261	значительной степени	2	1
1262	жить в	1	1
1263	увидел у	1	1
1264	этом последнем	1	1
1265	десятых эпизодах	1	1
1266	воскресного дня	1	1
1267	часовая стрелка	1	1
1268	небо залитое	1	1
1269	посидел немного	1	1
1270	то ни	3	1
1271	справедливо утверждает	1	1
1272	с кристаллизацией	1	1
1273	прямо родился	2	1
1274	персонажа является	1	1
1275	внешней а	1	1
1276	во внешнем	2	1
1277	совпадениями но	1	1
1278	связей в	1	1
1279	которого павел	1	1
1280	случае следует	1	1
1281	этом свидетельствует	1	1
1282	уже легли	1	1
1283	что произошло	1	1
1284	чувствует и	1	1
1285	которого доносятся	1	1
1286	непредвзято как	1	1
1287	мамаша без	1	1
1288	чего он	1	1
1289	последовательности не	1	1
1290	альтернативный мотив	1	1
1291	видении опять	1	1
1292	герою искренне	1	1
1293	его противостояние	1	1
1294	едином но	1	1
1295	потолков и	2	1
1296	это весьма	1	1
1297	чего в	1	1
1298	приезжала игуменья	1	1
1299	интонационно-стилистически не	1	1
1300	сверхсобытия входит	1	1
1301	изыскания в	1	1
1302	с архиереем	2	1
1303	дважды упоминаемое	1	1
1304	между первыми	1	1
1305	речи окружающих	1	1
1306	некоторой конфигурации	1	1
1307	полунощи и	1	1
1308	такая символическая	1	1
1309	прозрачно связывающая	1	1
1310	его в	2	1
1311	после обеда	1	1
1312	восьми верстах	1	1
1313	сознания к	2	1
1314	с другими	1	1
1315	своею массою	1	1
1316	упоминаемое в	1	1
1317	восьми часов	1	1
1318	голосов весьма	1	1
1319	членение чеховского	1	1
1320	нее по	1	1
1321	а над	1	1
1322	случае уединившимся	1	1
1323	грядущего в	1	1
1324	свести к	1	1
1325	страдает от	1	1
1326	и наличие	1	1
1327	долго жить	2	1
1328	в молчание	2	1
1329	всю свою	1	1
1330	утра герой	1	1
1331	вот-вот упадет	1	1
1332	уходом из	2	1
1333	семантической параллели	1	1
1334	наделяет этот	1	1
1335	что доставляет	1	1
1336	придает ему	1	1
1337	сколько не	1	1
1338	эпизода приходы	1	1
1339	эпизодах внутренне	1	1
1340	когда слушает	1	1
1341	произведении и	1	1
1342	двенадцать приехав	2	1
1343	посредство некоего	1	1
1344	с детской	1	1
1345	оцененном мире	1	1
1346	милое дорогое	1	1
1347	физически мучительной	1	1
1348	ни психологически	1	1
1349	павлушей и	1	1
1350	солнце и	1	1
1351	смерти очередного	1	1
1352	своем предсмертном	1	1
1353	переклички данного	1	1
1354	но уже	1	1
1355	них согласно	1	1
1356	характерные образцы	1	1
1357	монастыря а	1	1
1358	нарратологии с	1	1
1359	обозначения временной	1	1
1360	с гипотетической	1	1
1361	эпизодами двух	1	1
1362	на статус	1	1
1363	но существенный	1	1
1364	болезненному а	1	1
1365	это воскресение	1	1
1366	картина душевной	1	1
1367	и альтернативный	1	1
1368	возвратном преображении	1	1
1369	волновало что	1	1
1370	далеко не	5	1
1371	с чудотворной	1	1
1372	евангельского манифестирована	1	1
1373	не страны	1	1
1374	существенно меняет	1	1
1375	увидеть лиминальную	1	1
1376	все было	3	1
1377	чем матерью	1	1
1378	заключительную главу	1	1
1379	по длительности	1	1
1380	жизни то	1	1
1381	и оцененном	1	1
1382	приехали доложил	1	1
1383	была пасха	1	1
1384	зрения или	2	1
1385	в ее	3	1
1386	социального или	1	1
1387	преображения служит	1	1
1388	ею действий	1	1
1389	о событиях	1	1
1390	если во	1	1
1391	целый день	1	1
1392	из дальнего	1	1
1393	первые два	2	1
1394	тексте или	1	1
1395	мы видели	1	1
1396	и неуверенность	1	1
1397	кладет начало	1	1
1398	начинается речью	1	1
1399	приезде матери	2	1
1400	основывается на	1	1
1401	или попросту	1	1
1402	образован присоединением	1	1
1403	но сложном	1	1
1404	к полюсу	1	1
1405	обозначить как	2	1
1406	демонстративно пусты	1	1
1407	этикетных ситуациях	1	1
1408	события рассказывания	5	1
1409	раз подтверждается	1	1
1410	и ненужному	1	1
1411	в не	1	1
1412	волею жизни	1	1
1413	открывающего событийную	1	1
1414	встать и	1	1
1415	из сумерек	1	1
1416	производит впечатление	1	1
1417	эпизод беседы	1	1
1418	необходимость по	1	1
1419	эпизода нет	1	1
1420	сменяющая внешнюю	1	1
1421	единства наделяет	1	1
1422	катю эта	1	1
1423	весеннее солнышко	1	1
1424	и было	1	1
1425	героя она	1	1
1426	может идти	1	1
1427	событийную сторону	1	1
1428	в церкви	4	1
1429	племянница катя	1	1
1430	преосвященнейший как	1	1
1431	к эпизоду	2	1
1432	ненужному что	1	1
1433	стороны писателя	1	1
1434	нарративного общения	1	1
1435	зато в	1	1
1436	не отделена	1	1
1437	в один	1	1
1438	и читатель	1	1
1439	герой рассказа	1	1
1440	только священнослужителя	1	1
1441	покидая жизнь	1	1
1442	с еще	1	1
1443	сущность явления	1	1
1444	об усопших	1	1
1445	предсмертный лик	1	1
1446	связаны между	1	1
1447	незначительнее всех	2	1
1448	биографической личности	1	1
1449	читателя то	1	1
1450	жизни архиерей	1	1
1451	старуха мать	2	1
1452	вторая дюжина	1	1
1453	или менее	2	1
1454	побуждают в	1	1
1455	становясь павлом	1	1
1456	строй нарративного	1	1
1457	нарративных дискурсов	1	1
1458	болезни архиерея	1	1
1459	в событийном	1	1
1460	литургии он	1	1
1461	открыл глаза	1	1
1462	соборе приехав	1	1
1463	эпизода только	1	1
1464	отрыве от	1	1
1465	и сакральной	1	1
1466	себе с	1	1
1467	многообразно переклички	1	1
1468	конца матери	1	1
1469	павлуша который	1	1
1470	матери остальные	1	1
1471	фразе из	1	1
1472	парадигмой такого	1	1
1473	она сама	1	1
1474	практически неощутим	1	1
1475	предпасхальной субботе	1	1
1476	эпизода демонстративно	1	1
1477	чутка была	1	1
1478	думает и	1	1
1479	начальный эпизод	1	1
1480	два слова	1	1
1481	редуцирована после	1	1
1482	казалось что	5	1
1483	не подвергается	1	1
1484	обратной симметрии	1	1
1485	к главному	1	1
1486	незначительности следует	1	1
1487	от боли	1	1
1488	нами два	1	1
1489	было причинно-следственной	1	1
1490	детства что	1	1
1491	смерть как	1	1
1492	и третий	1	1
1493	не становится	1	1
1494	для больного	1	1
1495	как когда-то	1	1
1496	мир общая	1	1
1497	в котором	1	1
1498	с точки	2	1
1499	хорошо теми	1	1
1500	отсутствие рациональной	1	1
1501	детских больших	1	1
1502	интерпретации в	1	1
1503	в их	1	1
1504	как часовая	1	1
1505	пасхальной радости	1	1
1506	героя со	1	1
1507	определять видение	1	1
1508	излагаемых фактов	1	1
1509	анализируемого нарративного	1	1
1510	часто не	1	1
1511	как произведение	1	1
1512	следующем эпизоде	1	1
1513	называла оба	1	1
1514	присущи не	1	1
1515	натирающего тело	1	1
1516	хранения и	1	1
1517	надежда на	3	1
1518	фактами и	1	1
1519	обесцениваются единством	1	1
1520	каменных плит	2	1
1521	композиционных форм	1	1
1522	оно живет	1	1
1523	сомнение и	1	1
1524	себе а	1	1
1525	возможность увидеть	1	1
1526	месяц был	1	1
1527	в которых	1	1
1528	тексте небезосновательны	1	1
1529	анализируемого текста	2	1
1530	игуменьи и	1	1
1531	в обнаружении	2	1
1532	от его	1	1
1533	чуждо простому	1	1
1534	ни тематически	1	1
1535	детстве а	1	1
1536	в алтаре	2	1
1537	донарративных структур	1	1
1538	мнимо интермедийном	1	1
1539	волосы как	1	1
1540	что преобразило	1	1
1541	ракурс повествования	1	1
1542	одного персонажа	1	1
1543	остальные двадцать	1	1
1544	угнетенности от	1	1
1545	епархиальный архиерей	1	1
1546	одиннадцатых эпизода	1	1
1547	способность вставать	1	1
1548	только просительницу	1	1
1549	границей обращает	1	1
1550	возраст пока	1	1
1551	как глазами	1	1
1552	начало эпизоду	1	1
1553	нельзя было	1	1
1554	бытия нуждалась	1	1
1555	героя чего	1	1
1556	окружающих главного	1	1
1557	в чеховском	1	1
1558	ваша мамаша	1	1
1559	процесса и	2	1
1560	мира архиерей	1	1
1561	утрачивает способность	1	1
1562	архиерея который	1	1
1563	национальной и	1	1
1564	текста глубокая	1	1
1565	переломного эпизода	1	1
1566	точку зрения	4	1
1567	архиереем а	1	1
1568	идти в	1	1
1569	лег в	1	1
1570	оказывается двенадцатым	1	1
1571	последних дней	1	1
1572	тематически неразрывность	1	1
1573	но во	1	1
1574	к страстям	1	1
1575	теми же	1	1
1576	что было	1	1
1577	убеждениям что	1	1
1578	тексте не	1	1
1579	рассказа как	1	1
1580	и лег	2	1
1581	рода ключ	1	1
1582	по крайней	1	1
1583	мира на	1	1
1584	границы актуального	1	1
1585	фигуре этот	1	1
1586	внутри абзаца	1	1
1587	ни было	3	1
1588	худобу и	1	1
1589	внимание и	1	1
1590	и предполагает	1	1
1591	выделенная графически	1	1
1592	присутствии преосвященного	1	1
1593	что этот	1	1
1594	рассмотренная упорядоченность	1	1
1595	лунном свете	1	1
1596	нестерпимо захотелось	3	1
1597	ним искренне	1	1
1598	внучкой а	1	1
1599	желая разгадать	1	1
1600	лейтмотив каменных	1	1
1601	бы но	1	1
1602	восемь лет	1	1
1603	гостей матери	1	1
1604	должностными обязанностями	1	1
1605	можем обозначить	1	1
1606	даже в	2	1
1607	внешне отсутствующего	1	1
1608	эпизодов вновь	1	1
1609	с длинной	1	1
1610	чувствовала себя	1	1
1611	непосредственной формой	1	1
1612	организован появлением	1	1
1613	фраза построена	1	1
1614	архиерея залитого	1	1
1615	вдруг выросла	1	1
1616	временным границам	1	1
1617	архиереем поразительны	1	1
1618	нарратором но	1	1
1619	есть последних	1	1
1620	монахов о	1	1
1621	любви и	1	1
1622	самое происходит	1	1
1623	к разделся	1	1
1624	слушает пение	1	1
1625	светлой пасхальной	1	1
1626	преобразившегося героя	1	1
1627	болезни епархиального	1	1
1628	после рождения	1	1
1629	мифов-нарраций никогда	1	1
1630	состоящий в	1	1
1631	данности рассказа	1	1
1632	как будет	3	1
1633	где инспективный	1	1
1634	обязанностями и	1	1
1635	возникает в	1	1
1636	ни интонационно-стилистически	1	1
1637	его личности	2	1
1638	явственно редуцирована	1	1
1639	только покидая	1	1
1640	непосредственное восприятие	1	1
1641	в повествовательном	1	1
1642	неочевидный но	1	1
1643	до известной	1	1
1644	речи имитируя	1	1
1645	придаваемом этому	1	1
1646	продолжаться картина	1	1
1647	весьма лаконична	1	1
1648	или социальной	1	1
1649	ребенка называя	1	1
1650	знает куда	2	1
1651	коммуникативное событие	3	1
1652	перед смертью	1	1
1653	очевидная граница	1	1
1654	словами о	1	1
1655	пространственно-временного единства	1	1
1656	героем рассказа	1	1
1657	так появление	1	1
1658	повествуемом мире	2	1
1659	его людей	1	1
1660	вокруг плачущего	1	1
1661	сверхсобытийности текста	1	1
1662	к чуду	1	1
1663	это существенно	1	1
1664	сознания однако	1	1
1665	ходе литургии	1	1
1666	голоса сисоя	1	1
1667	начальной фразе	1	1
1668	глоссализационному размежеванию	1	1
1669	поле его	1	1
1670	фиктивного мира	1	1
1671	второго ударили	1	1
1672	было не	1	1
1673	стороны свою	1	1
1674	обладает более	1	1
1675	будущего ни	1	1
1676	слышно было	1	1
1677	двумя событиями	1	1
1678	первая эпизод	1	1
1679	самостоятельный эпизод	1	1
1680	речи повествователя	1	1
1681	в единство	1	1
1682	собой наррацию	2	1
1683	попросту по-человечески	1	1
1684	рассказа вторая	1	1
1685	согласованность перекликающихся	1	1
1686	известно камень	1	1
1687	чтобы стать	2	1
1688	данный аспект	1	1
1689	коммуникативного события	12	1
1690	человека подлинное	1	1
1691	событий процессов	1	1
1692	это еще	1	1
1693	робела говорила	1	1
1694	и отсутствие	1	1
1695	и уже	1	1
1696	удовлетворение как	1	1
1697	когда также	1	1
1698	героя явственно	1	1
1699	после ухода	1	1
1700	душ то	1	1
1701	событиями лишенными	1	1
1702	повторами ряда	1	1
1703	ведь чехов	1	1
1704	бы между	1	1
1705	графически реплика	1	1
1706	рода тематическое	1	1
1707	юродивый странник	1	1
1708	хотя раньше	1	1
1709	преимущественно в	1	1
1710	ментальному взору	2	1
1711	девятого эпизода	1	1
1712	вставных квазиэпизодов	1	1
1713	жизни не	1	1
1714	она уехала	1	1
1715	четкая граница	1	1
1716	парадоксальное сочетание	1	1
1717	составляющих нарративное	1	1
1718	и умаление	1	1
1719	эффект семантической	1	1
1720	отчего не	1	1
1721	обратим внимание	1	1
1722	эпизоду нежданного	1	1
1723	характеристикой пасхального	1	1
1724	аксиологических расхождений	1	1
1725	то катя	1	1
1726	архиерей и	1	1
1727	сколь и	1	1
1728	бы событийного	1	1
1729	появлением дорогих	1	1
1730	домой преосвященный	1	1
1731	актуализируя момент	1	1
1732	где огни	1	1
1733	молился оба	1	1
1734	существует просто	1	1
1735	только когда	1	1
1736	эпизоды связаны	1	1
1737	болезни то	1	1
1738	ндравится нечего	1	1
1739	что угнетало	1	1
1740	стилистических ни	1	1
1741	детей и	1	1
1742	усиливает ненавязчивый	1	1
1743	он архиерей	1	1
1744	сопровождается хотя	1	1
1745	членов своего	1	1
1746	россию после	1	1
1747	к болезненному	1	1
1748	опыта в	1	1
1749	ними не	1	1
1750	освобождение из	1	1
1751	по своей	3	1
1752	героя доносимой	1	1
1753	вечерне надо	1	1
1754	словно какой-нибудь	1	1
1755	двух предыдущих	1	1
1756	как боль	1	1
1757	перерывом во	1	1
1758	покоя благости	1	1
1759	и детских	1	1
1760	такой строй	1	1
1761	цепь событий	1	1
1762	в изложении	1	1
1763	и повествование	1	1
1764	как не	1	1
1765	своей болезни	1	1
1766	с читателем	1	1
1767	окружающие называют	1	1
1768	страны детства	1	1
1769	их сближает	1	1
1770	еракин становится	1	1
1771	за всех	1	1
1772	было идти	1	1
1773	павлушей их	1	1
1774	шмида фокализация	1	1
1775	громко обращаются	1	1
1776	взрослой жизни	1	1
1777	отсутствующего героя	1	1
1778	из двадцать	1	1
1779	оказывается центральный	1	1
1780	уже обращается	1	1
1781	событие есть	3	1
1782	данным нарративным	1	1
1783	знает преосвященный	1	1
1784	повествующего не	1	1
1785	спал всю	1	1
1786	солнцем и	1	1
1787	такого высказывания	1	1
1788	преосвященный узнает	1	1
1789	из существенных	1	1
1790	седой бородой	1	1
1791	стоит отчего	1	1
1792	и делает	1	1
1793	место своего	1	1
1794	реакция оба	1	1
1795	кончилась когда	1	1
1796	архиереях и	1	1
1797	граница повествовательного	1	1
1798	здесь сохраняется	1	1
1799	и служба	1	1
1800	образом не	1	1
1801	т.п за	1	1
1802	естественность взгляда	1	1
1803	второй практически	1	1
1804	матери благодарим	1	1
1805	тех слов	1	1
1806	ему не	1	1
1807	именно восемь	1	1
1808	с другом	1	1
1809	иного мира	1	1
1810	к однозначности	1	1
1811	события но	2	1
1812	и со	1	1
1813	нему иначе	1	1
1814	к детскому	1	1
1815	носительницы живой	1	1
1816	всех прочих	1	1
1817	уже восьмое	1	1
1818	матери умирающего	1	1
1819	эта девочка	1	1
1820	в четвертом	1	1
1821	обыкновению поднимались	1	1
1822	и моментами	1	1
1823	две богатые	1	1
1824	ярко светило	1	1
1825	а таким	1	1
1826	сближает общая	1	1
1827	в специальном	1	1
1828	церкви в	1	1
1829	что хотела	1	1
1830	умер но	1	1
1831	в залитый	1	1
1832	история создается	1	1
1833	излагаемых ею	1	1
1834	преосвященнейший? спросил	1	1
1835	в начальной	1	1
1836	покашливающего за	1	1
1837	последующими фразами	1	1
1838	встречается в	2	1
1839	способу присутствия	1	1
1840	мы узнаем	1	1
1841	описания текста	1	1
1842	с внучкой	1	1
1843	этот участок	1	1
1844	могут быть	3	1
1845	является цитатными	1	1
1846	этого построения	1	1
1847	хорах изредка	1	1
1848	три доктора	1	1
1849	возвращения архиерея	1	1
1850	еще одна	3	1
1851	одиннадцать душ	1	1
1852	было без	2	1
1853	эта очевидная	1	1
1854	с постели	1	1
1855	эти происходят	1	1
1856	герой окончательно	1	1
1857	проведенных за	1	1
1858	архиерея семантическая	1	1
1859	но сменяющая	1	1
1860	вошел отец	1	1
1861	однако для	1	1
1862	а далее	1	1
1863	отличается от	4	1
1864	было шумно	1	1
1865	поэтически свидетельствует	1	1
1866	построения связаны	1	1
1867	цитатными вкраплениями	1	1
1868	мотивом светлой	1	1
1869	для такого	1	1
1870	чудотворное рождение	1	1
1871	от донарративных	1	1
1872	переноса во	1	1
1873	одеялом сменяется	1	1
1874	узнаем о	1	1
1875	вскрикивал юродивый	1	1
1876	настроений в	1	1
1877	изощренную как	1	1
1878	той техники	1	1
1879	в тумане	1	1
1880	примеров рассмотрим	1	1
1881	только отсутствует	1	1
1882	светилось весеннее	1	1
1883	пробегает один	1	1
1884	архиерей впервые	1	1
1885	далекое прошлое	1	1
1886	эпизод под	1	1
1887	же надежда	2	1
1888	субботе называемой	1	1
1889	не предполагает	5	1
1890	этот итеративный	1	1
1891	жизнь бы	3	1
1892	вторник после	1	1
1893	широкий круг	1	1
1894	девочки чьи	1	1
1895	любопытно что	1	1
1896	объект и	1	1
1897	задумавшись то	1	1
1898	из основополагающих	2	1
1899	сложном событии	1	1
1900	три начальные	1	1
1901	пятнадцатом эта	1	1
1902	источником всех	1	1
1903	если же	1	1
1904	персонажа из	1	1
1905	рецептивного сознания	1	1
1906	действия или	1	1
1907	выше но	1	1
1908	время они	1	1
1909	начале девятого	1	1
1910	нарратологического описания	2	1
1911	причиной болезни	1	1
1912	предсмертным видением	1	1
1913	было для	1	1
1914	комнату пятые	1	1
1915	в предпоследнем	1	1
1916	богатые дамы	1	1
1917	сисоя матери	1	1
1918	сорока внуков	1	1
1919	памяти об	1	1
1920	преосвященнейший чтоб	1	1
1921	текстуальной данности	1	1
1922	бы умирающий	1	1
1923	в ситуации	1	1
1924	за сутки	1	1
1925	приезжали две	1	1
1926	душ детей	1	1
1927	персонажей глава	1	1
1928	умирающий видит	1	1
1929	несомненна сколько	1	1
1930	и открывает	1	1
1931	всем миром	1	1
1932	еще принадлежащей	1	1
1933	нарратологии это	1	1
1934	повествования когда	1	1
1935	временной границы	1	1
1936	качестве единого	1	1
1937	ю.м лотман	1	1
1938	весеннего настроения	1	1
1939	персонажа сопровождается	1	1
1940	с бывшим	1	1
1941	оба одиннадцатых	1	1
1942	от друга	1	1
1943	в виду	1	1
1944	здесь отсутствует	1	1
1945	тем никаких	1	1
1946	волхвов после	1	1
1947	половине второго	1	1
1948	павлом он	1	1
1949	смерть героя	2	1
1950	напротив они	1	1
1951	игуменья из	1	1
1952	в восьми	1	1
1953	позднего чехова	1	1
1954	говорит и	2	1
1955	рассказываемое событие	2	1
1956	литературного сюжета	1	1
1957	к заутрене	1	1
1958	нежданного появления	1	1
1959	мать в	1	1
1960	очевидны что	1	1
1961	категория по	1	1
1962	здесь также	1	1
1963	два события	1	1
1964	называемой в	1	1
1965	служит исходное	1	1
1966	потускнели фитили	1	1
1967	для читателя	1	1
1968	солнцем неба	1	1
1969	просительницу за	1	1
1970	эпизода суть	1	1
1971	для всего	1	1
1972	втором из	1	1
1973	выявленный строй	1	1
1974	в далекое	1	1
1975	процитированному выше	1	1
1976	в организации	2	1
1977	а когда	1	1
1978	нарастания наступает	1	1
1979	представляется возможным	1	1
1980	причиной его	1	1
1981	первая дюжина	1	1
1982	их циклами	1	1
1983	жениха и	1	1
1984	только то	1	1
1985	невинному ребенку	1	1
1986	по двенадцать	1	1
1987	переклички своего	1	1
1988	теперь возле	1	1
1989	было скажем	1	1
1990	нечего там	1	1
1991	всей своей	2	1
1992	по убеждениям	1	1
1993	при соотнесении	1	1
1994	происходят в	1	1
1995	самостоятельный абзац	1	1
1996	позицией эту	1	1
1997	второй уксусом	1	1
1998	ни аксиологических	1	1
1999	портретной зарисовки	1	1
2000	признаков а	1	1
2001	благости весеннего	1	1
2002	находится внутри	1	1
2003	однако эта	1	1
2004	различие между	2	1
2005	слова а	1	1
2006	день эпизод	1	1
2007	и совершенно	1	1
2008	текста содержит	1	1
2009	и когда	2	1
2010	сменой ракурса	1	1
2011	своему коммуникативному	1	1
2012	немного в	1	1
2013	монастырских стен	1	1
2014	существенных закономерностей	1	1
2015	и сам	1	1
2016	что каждый	1	1
2017	матерью предсмертный	1	1
2018	может обладать	1	1
2019	может ощущаться	1	1
2020	в другом	1	1
2021	в соборе	2	1
2022	по аналогии	1	1
2023	как омовение	1	1
2024	из двух	3	1
2025	аналогично процитированному	1	1
2026	число двенадцать	1	1
2027	нарастанием как	1	1
2028	нарративность к	1	1
2029	лет проведенных	1	1
2030	не ограничивается	1	1
2031	выгоне не	1	1
2032	его краткости	1	1
2033	приобретает символическую	1	1
2034	целовала его	1	1
2035	преосвященный посидел	1	1
2036	место своеобразного	1	1
2037	не с	3	1
2038	фрагмент статусом	1	1
2039	хотение влечение	1	1
2040	живет в	1	1
2041	эпизода как	1	1
2042	эпизода появление	1	1
2043	дни жизни	1	1
2044	смысл рассказа	1	1
2045	и забыт	1	1
2046	единого слова	1	1
2047	в последующих	1	1
2048	в мифологическую	1	1
2049	у матери	1	1
2050	мог бы	3	1
2051	статусом эпизода	1	1
2052	чеховский павлуша	1	1
2053	детской души	1	1
2054	по-человечески то	1	1
2055	в непосредственном	1	1
2056	стрелка дважды	1	1
2057	осуществляется в	1	1
2058	сторону эпизода	1	1
2059	образом завершается	1	1
2060	движение чеховского	1	1
2061	отвести душу	1	1
2062	из текстуальной	1	1
2063	птица может	1	1
2064	нам впервые	1	1
2065	раз строгая	1	1
2066	во второй	2	1
2067	еще одного	1	1
2068	сюжетную структуру	1	1
2069	нему громко	1	1
2070	бы сюжетную	1	1
2071	рода помазание	1	1
2072	собравшихся в	1	1
2073	размежеванию с	1	1
2074	симметрично поклонению	1	1
2075	референтной событийности	2	1
2076	с героем	1	1
2077	является в	1	1
2078	меняет смысловую	1	1
2079	была в	1	1
2080	поскольку обладает	1	1
2081	рода возвратном	1	1
2082	с этого	1	1
2083	только прямыми	1	1
2084	простейший пример	1	1
2085	соотнесении с	1	1
2086	и вообще	1	1
2087	к вечерне	1	1
2088	слабо локализованного	1	1
2089	нас нет	1	1
2090	событием и	1	1
2091	один человек	2	1
2092	также пели	1	1
2093	подтверждается что	1	1
2094	хотела искала	1	1
2095	дано увидеть	1	1
2096	финале рассказа	1	1
2097	ним широкое	1	1
2098	абзац при	1	1
2099	повествователя в	1	1
2100	празднества после	1	1
2101	что соответствовало	1	1
2102	мальчиком павлушей	1	1
2103	нарративное движение	1	1
2104	преобразило бы	2	1
2105	зеркала сделать	1	1
2106	эпизод в	1	1
2107	олицетворением интенциональности	1	1
2108	наступает в	1	1
2109	как формы	2	1
2110	двумя последующими	1	1
2111	и смерть	1	1
2112	сияние тихо	1	1
2113	если начальный	1	1
2114	двумя их	1	1
2115	отдал но	2	1
2116	входит и	1	1
2117	существует сам	1	1
2118	впоследствии картину	1	1
2119	их приезда	1	1
2120	повествователь не	1	1
2121	иисуса христа	1	1
2122	общая смеховая	1	1
2123	и представлялось	1	1
2124	события с	1	1
2125	выделенность некоторой	1	1
2126	когда-то много-много	1	1
2127	его настроений	1	1
2128	владыкой но	1	1
2129	и здесь	1	1
2130	осуществляется согласно	1	1
2131	сверхсобытия и	1	1
2132	неразрывно объединены	1	1
2133	эпизоды перекликаются	1	1
2134	от окружающего	1	1
2135	келейника и	1	1
2136	косвенной речи	1	1
2137	не разрушают	1	1
2138	четверти двенадцать	2	1
2139	обратная симметрия	1	1
2140	он укрывался	2	1
2141	сумерек старо-петровского	1	1
2142	границу а	1	1
2143	единого нарративного	2	1
2144	захотелось вдруг	3	1
2145	голос в	1	1
2146	ногах седьмые	1	1
2147	восьмых эпизода	1	1
2148	абзаца открывающего	1	1
2149	отграниченность этого	1	1
2150	голоса в	1	1
2151	монастыре локализация	1	1
2152	больше дьяконицей	1	1
2153	разнообразных формах	1	1
2154	герой думает	1	1
2155	слушатели-читатели события	1	1
2156	павлу об	1	1
2157	одна деталь	1	1
2158	в собор	1	1
2159	с предсмертным	1	1
2160	в постель	1	1
2161	освобождает и	1	1
2162	нем нарратора	1	1
2163	людей так	1	1
2164	в нарративную	1	1
2165	появляется в	1	1
2166	мертвых а	1	1
2167	все та	2	1
2168	и чутка	1	1
2169	эпизодов разумеется	1	1
2170	и сыночком	1	1
2171	для нас	1	1
2172	живой памяти	1	1
2173	первого эпизода	2	1
2174	монастыря где	1	1
2175	единения собравшихся	1	1
2176	ни слова	1	1
2177	душевной угнетенности	1	1
2178	в значительной	2	1
2179	симметрии так	1	1
2180	обеда приезжали	1	1
2181	состоянием героя	1	1
2182	что побуждают	1	1
2183	что повествование	2	1
2184	повествование итеративное	1	1
2185	владыко преосвященнейший	1	1
2186	не поговорил	1	1
2187	личности героя	1	1
2188	значимость оно	1	1
2189	переносом во	1	1
2190	подлежит сомнению	1	1
2191	четверг служил	2	1
2192	укрывался одеялом	2	1
2193	папаша были	1	1
2194	восьмое евангелие	1	1
2195	катя в	1	1
2196	наррации а	1	1
2197	окончательно ослабевает	1	1
2198	мотивировано полудремотным	1	1
2199	третьими и	1	1
2200	смысловую перспективу	1	1
2201	больших глаз	1	1
2202	в отрыве	1	1
2203	героя до	1	1
2204	входит к	1	1
2205	из повествуемого	1	1
2206	предлога чтобы	1	1
2207	в павла	1	1
2208	во всех	1	1
2209	помазание а	1	1
2210	нем не	1	1
2211	событийности но	1	1
2212	старик с	1	1
2213	описанных в	1	1
2214	незабвенное детство	1	1
2215	будто он	3	1
2216	коим образом	1	1
2217	дрожит от	1	1
2218	русской литературе	1	1
2219	непосредственно волею	1	1
2220	обрели бы	1	1
2221	онемевших ногах	1	1
2222	цитирует прямую	1	1
2223	природной неизбежности	1	1
2224	даже богу	2	1
2225	были слабые	1	1
2226	же несомненна	1	1
2227	впечатление чуда	1	1
2228	организации кадров	1	1
2229	не помнила	1	1
2230	выросла перед	1	1
2231	текста выделенный	1	1
