N	3gram	Tiupa_Vved_1	Narrotol
966	по поводу жанровой	1	1
967	полноценный рассказ необходимо	1	1
968	для языковой этнической	1	1
969	позиционируется как гадость	1	1
970	комплекс исходных допущений	1	1
971	романе пушкина как	1	1
972	главного героя однако	1	1
973	собой очень существенный	1	1
974	факт который имел	1	1
975	жизни особую ценностную	1	1
976	восприятие вынуждая критически	1	1
977	герое нашего времени	1	1
978	за перельманом может	1	1
979	нарратора выступающего в	1	1
980	соединяющей апокалипсис с	1	1
981	идиллический хронотоп не	1	1
982	применительно к условиям	1	1
983	и служащим образцом	1	1
984	полагал нарративе стремился	1	1
985	предполагающем определенного рода	1	1
986	целого дня детей	1	1
987	сознания замкнуть единым	1	1
988	рода управляющий повествуемого	1	1
989	время памяти в	1	1
990	а также в	1	1
991	от нормы оставляя	1	1
992	на роль отца	1	1
993	конфигурируемые рикёр пространственные	1	1
994	того что есть	1	1
995	художественному хотя в	1	1
996	семейный обед четыре	1	1
997	все-таки что же	1	1
998	предшествует коммуникативная ситуация	1	1
999	текста событийность рассказывания	1	1
1000	слушатель или читатель	1	1
1001	же она тем	1	1
1002	собой сотворение интереса	1	1
1003	трактовки интриги в	1	1
1004	отношению к аномальным	1	1
1005	исходили из обобщенно-общих	1	1
1006	коммуникативной конвергенции схождения	1	1
1007	и составляет нарративную	1	1
1008	литература нередко ориентирует	1	1
1009	в смысловом отношении	1	1
1010	назвать доктора живаго	1	1
1011	мира будучи писателем	1	1
1012	же пространство дома	1	1
1013	субъекта и рецептивного	1	1
1014	собой диегетический мир	1	1
1015	циклов ритуальных или	1	1
1016	пространству дома однодневным	1	1
1017	характеристики нарративного пространства	1	1
1018	нарративное пространство события	1	1
1019	восстановление исходной ситуации	1	1
1020	смысла интерсубъективная заданность	1	1
1021	такая интрига представляет	1	1
1022	а рассказ возможен	1	1
1023	не входит в	1	1
1024	выявлена и описана	1	1
1025	а в центре	1	1
1026	повествуемый мир таится	1	1
1027	число раз возвращаться	1	1
1028	диегетическое время излагаемых	1	1
1029	соответствии с утвердившейся	1	1
1030	лишь отступление от	1	1
1031	математическому пространству обобщающая	1	1
1032	хотя и понимаем	1	1
1033	в перипетийном чередовании	1	1
1034	за ответом следует	1	1
1035	тогда как время	2	1
1036	смысловую длительность растянутую	1	1
1037	что хронотопическая взаимообусловленность	1	1
1038	изнаночной по отношению	1	1
1039	адресатом событийно реализуется	1	1
1040	диспозиция носителей нарративных	1	1
1041	структурам мышления трехфазная	1	1
1042	происходят рассказываемые события	1	1
1043	дающей масштабы того	1	1
1044	сознаний и событие	1	1
1045	и активирует в	1	1
1046	он лишь раскрывается	1	1
1047	соответствии с мифологикой	1	1
1048	неро назначается на	1	1
1049	к фабуле чем	1	1
1050	его мифологического субстрата	1	1
1051	оно лишено человеческого	1	1
1052	фаза может оказаться	1	1
1053	мира оно становится	1	1
1054	время диегетическое если	1	1
1055	его иногда именуют	1	1
1056	картину мира понятие	1	1
1057	в одной картине	1	1
1058	со своим неро	1	1
1059	между собой диегетический	1	1
1060	отмежеванная от времени	1	1
1061	репрезентирующего событийный опыт	1	1
1062	исходных допущений о	1	1
1063	случае он остается	1	1
1064	аналогичных действий в	1	1
1065	мандельштама движущей силой	1	1
1066	модальностям но речь	1	1
1067	наррации эти свойства	1	1
1068	и злочастии не	1	1
1069	и происходят рассказываемые	1	1
1070	пластов нарративного времени	1	1
1071	но неопределенного горизонта	2	1
1072	не могло бы	1	1
1073	данного нарратива к	1	1
1074	возбуждала интерес к	1	1
1075	направленная позиция субъекта	1	1
1076	биографических сюжетов взросления	1	1
1077	в сатирическом мире	1	1
1078	одной картине мира	1	1
1079	и слушающий исходили	1	1
1080	и т.п но	1	1
1081	всего началом и	1	1
1082	событийности определяется не	1	1
1083	свойственная средневековью нарративная	1	1
1084	которого история актуализируется	1	1
1085	если она происходит	1	1
1086	поскольку не отделен	1	1
1087	его смысла позиционирует	1	1
1088	любого другого пространства	1	1
1089	часть эпилога войны	1	1
1090	в герое нашего	1	1
1091	план референтное событие	1	1
1092	нарративным текстом он	1	1
1093	может оказаться и	1	1
1094	реального или воображаемого	1	1
1095	своем нероманном как	1	1
1096	персонажей события здесь	1	1
1097	чужой мир и	1	1
1098	предполагает широкие возможности	1	1
1099	вследствие того что	1	1
1100	образом нарратив представляет	1	1
1101	сознания субъекта слушающего/читающего	1	1
1102	действующее существо актант	1	1
1103	некоторую нарративную функцию	1	1
1104	зависит от позиции	1	1
1105	после которых интерес	1	1
1106	время фрактально оно	1	1
1107	кошке молока в	1	1
1108	высказывания смена модальности	1	1
1109	нарративе стремился именно	1	1
1110	схема повествуемой истории	1	1
1111	быть только второе	1	1
1112	оказывается здесь подлинным	1	1
1113	такого рода смех	1	1
1114	возможного но неопределенного	2	1
1115	хронотопическая взаимообусловленность и	1	1
1116	преобразуется он лишь	1	1
1117	диегетическое время рассказанной	1	1
1118	тексте актуализированное нарратором	1	1
1119	настраиваться на смеховую	1	1
1120	мысли толстого его	1	1
1121	это представитель автора	1	1
1122	словесного творчества большая	1	1
1123	ожидания если нарративные	1	1
1124	для нас значимым	1	1
1125	приносит весть о	1	1
1126	о первопредках о	1	1
1127	мира наше присутствие	1	1
1128	в чужой мир	1	1
1129	экстрадиегетического пространств не	1	1
1130	скрепленных именем фигурой	1	1
1131	имеет продолжения если	1	1
1132	в текстах такого	1	1
1133	негативный и т.д	1	1
1134	в нем аналог	1	1
1135	слияние пространственных и	1	1
1136	если нарративные энтимемы	1	1
1137	суть построения интриги	1	1
1138	действительного экстрадиегетического мироустройства	1	1
1139	интриги в классической	1	1
1140	правило активизирует читательское	1	1
1141	одной стороны циклическую	1	1
1142	обратиться к закрепленным	1	1
1143	но [...] правилами	1	1
1144	принадлежностью данного нарратива	1	1
1145	составе циклической сюжетной	1	1
1146	состоит в нарушении	1	1
1147	процессуальное время суточного	1	1
1148	действительного мира наше	1	1
1149	вместо того чтобы	1	1
1150	для данной сферы	1	1
1151	следует признать риторическую	1	1
1152	категория которая не	1	1
1153	том что диегетический	1	1
1154	в нарушении норм	1	1
1155	в структуре текста	1	1
1156	быть единой поскольку	1	1
1157	из котят причем	1	1
1158	более сознаний без	1	1
1159	и человеческого опыта	1	1
1160	первом эпизоде как	1	1
1161	событием однако имплицитного	1	1
1162	меняемся не только	1	1
1163	выражает внеличную сторону	1	1
1164	размежевать невозможно да	1	1
1165	к тому или	1	1
1166	локуса маловероятно чтобы	1	1
1167	ограждено от вторжений	1	1
1168	о постигшей котят	1	1
1169	об этом в	1	1
1170	и экстрадиегетического пространств	1	1
1171	кухне что и	1	1
1172	таким образом нарратив	1	1
1173	обобщающая картина мира	1	1
1174	о пожирании котят	1	1
1175	к структуре повествования	1	1
1176	первая вариация очевидным	1	1
1177	для указания на	1	1
1178	нарратология пока еще	1	1
1179	звена представляют собой	1	1
1180	размежевано на разнофункциональные	1	1
1181	буквального до всего	1	1
1182	о самых общих	1	1
1183	двух но зато	1	1
1184	истории а всякая	1	1
1185	и маргариты но	1	1
1186	это конвенциональный условный	1	1
1187	но корнями своими	1	1
1188	индивидуальных откровений легко	1	1
1189	и в объемлющей	1	1
1190	эксплицитным с читателем	1	1
1191	в котором далеко	1	1
1192	запрещает детям появляться	1	1
1193	некоторой хтонической силе	1	1
1194	и возврат либо	1	1
1195	например верх устойчиво	1	1
1196	тогда как возрождение	1	1
1197	функции не исполняет	1	1
1198	типический представитель лишний	1	1
1199	нарративных функций по	1	1
1200	может служить интрига	1	1
1201	время рассказанной истории	1	1
1202	персонажей с кем	1	1
1203	как день сменяется	1	1
1204	фрактально оно как	1	1
1205	пространством единстве которое	1	1
1206	событии благодаря усилиям	1	1
1207	мысли у.х одена	1	1
1208	образ автора может	1	1
1209	девочка присутствующие во	1	1
1210	должна обратиться к	1	1
1211	обед четыре центральных	1	1
1212	персонажей но и	1	1
1213	было дальше-то? однако	1	1
1214	спрашивать о художественном	1	1
1215	диспозицию персонажей события	1	1
1216	картины мира излагаются	1	1
1217	продолжения если к	1	1
1218	i и суммирующего	1	1
1219	этому схематизму действие	1	1
1220	он обеспечивает событийный	1	1
1221	кульминационным звеном которой	1	1
1222	характеризуют строй текста	1	1
1223	долго думают о	1	1
1224	функций по ходу	1	1
1225	типа можно назвать	1	1
1226	рассказываемой истории в	1	1
1227	аналог действительного мира	1	1
1228	выше кругу универсальных	1	1
1229	коммуникативное событие взаимодействия	2	1
1230	течение целого дня	1	1
1231	детской озабоченности судьбой	1	1
1232	условиях того мира	1	1
1233	фактор событийности но	1	1
1234	пространство наррации пронизано	1	1
1235	только возбуждала интерес	1	1
1236	однако на практике	1	1
1237	единством глубинного смысла	1	1
1238	не только внешне	1	1
1239	этнографии терминологией а	1	1
1240	они неразрывно сопряжены	1	1
1241	в течение целого	1	1
1242	и по длительности	2	1
1243	интерсубъективная заданность взаимопонимания	1	1
1244	внеличную сторону индивида	1	1
1245	и т.д связанные	1	1
1246	ментальный аналог фактического	1	1
1247	ван геннепа и	1	1
1248	которой служит символическая	1	1
1249	никакой повести о	1	1
1250	весть о пожирании	1	1
1251	или два-три таких	1	1
1252	знаки текста событийность	1	1
1253	одного лица только	1	1
1254	возможную широту мировидения	1	1
1255	вывели бы на	1	1
1256	[...] интрига это	1	1
1257	можно было бы	2	1
1258	явились несомненным прообразом	1	1
1259	но речь самого	1	1
1260	когда повествовательные схемы	1	1
1261	суточного и годового	1	1
1262	романа тетрадью стихов	1	1
1263	рецептивного сознания адресата	1	1
1264	нарративная модальность представляет	1	1
1265	фоне общечеловеческой греховной	1	1
1266	рассказывания носит системный	1	1
1267	сохраняется и после	1	1
1268	мы призваны улыбнуться	1	1
1269	а с другой	2	1
1270	сознаний по мысли	1	1
1271	он является конструктивным	1	1
1272	к позиции отводимой	1	1
1273	строгий моноцентрический миропорядок	1	1
1274	отграниченность от любого	1	1
1275	домом упоминаемая дача	1	1
1276	знания убеждения мнения	2	1
1277	подобные вопросы часто	1	1
1278	названными обозначенными риторическая	1	1
1279	девочка составляют семейно-идиллический	1	1
1280	связаны особое место	1	1
1281	древними повествованиями следует	1	1
1282	сверхтопос без которого	1	1
1283	представить себе например	1	1
1284	длительности по скорости	1	1
1285	природе ментальное и	1	1
1286	неразрывном единстве с	1	1
1287	интрига телеологична рикёр	1	1
1288	утаивания и узнавания	1	1
1289	о действительной событийности	1	1
1290	ю.м лотман напротив	1	1
1291	истории т.н идеальный	1	1
1292	это только инструмент	1	1
1293	перформатив воспринимая произведение	1	1
1294	единственном событии-прецеденте имевшем	1	1
1295	вспять как по	1	1
1296	для себя мы	1	1
1297	некоторой культурной эпохе	1	1
1298	реакции на услышанное	1	1
1299	необходимо причислить явления	1	1
1300	как о симптоме	1	1
1301	вымышленным мною лицам	1	1
1302	мира вынуждает предположить	1	1
1303	мира такого рода	2	1
1304	только второе чтение	1	1
1305	именуемое диегесис репрезентирует	1	1
1306	в категориях идиллического	1	1
1307	бы оказаться в	1	1
1308	сложности относительно древнерусского	1	1
1309	существования для объектов	1	1
1310	мишель фуко конституируется	1	1
1311	иметь под такое	1	1
1312	имплицитный автор нарративного	1	1
1313	с нарративной картиной	2	1
1314	статус рассказанного происшествия	1	1
1315	этих событий диегетический	1	1
1316	иного порядка когда	1	1
1317	не овладела оперативным	1	1
1318	разграничение времени затрачиваемого	1	1
1319	модель восстановления исходной	1	1
1320	предпосылках человеческого присутствия	1	1
1321	нарратором моментов утаивания	1	1
1322	рассуждал лев толстой	1	1
1323	герой испытание смертью	1	1
1324	а также персонажей	1	1
1325	как будто он	1	1
1326	лев толстой по	1	1
1327	и наконец приносит	1	1
1328	его зеркальным отображением	1	1
1329	таких разлома одновременно	1	1
1330	новейшие исследования в	1	1
1331	или центральную группу	1	1
1332	описанием семейного быта	1	1
1333	расчленяемые и вновь	1	1
1334	всей своей несоизмеримо	1	1
1335	обнаружения их пространственно-временных	1	1
1336	нарративного целого систему	1	1
1337	структуральному подходу интрига	1	1
1338	глубинному адресату связанными	1	1
1339	есть на самом	1	1
1340	текста событийность мертвых	1	1
1341	и разворачивается по	1	1
1342	и конкретном целом	1	1
1343	диегетический мир данного	1	1
1344	тем самым в	1	1
1345	это позиция предельно	1	1
1346	стало быть разомкнутое	1	1
1347	во всей его	1	1
1348	мира дающей масштабы	1	1
1349	могло бы возникнуть	1	1
1350	вынуждая критически соотносить	1	1
1351	единственное помещение где	1	1
1352	не позицию биографического	1	1
1353	нем не восстанавливался	1	1
1354	всякая семантическая пауза	1	1
1355	у.х одена к	1	1
1356	и котятами возникает	1	1
1357	одной интриге в	1	1
1358	называют все то	1	1
1359	живаго данная интрига	1	1
1360	миры действительной жизни	1	1
1361	лиминальному или перипетийному	1	1
1362	нарративное время фрактально	1	1
1363	гендерной и т.п	1	1
1364	не должен был	1	1
1365	вперед пролепсис что	1	1
1366	и событие рассказывания	1	1
1367	иначе говоря при	1	1
1368	иную четырехфазную сюжетную	1	1
1369	втягивается в движение	1	1
1370	схематизму действие может	1	1
1371	и развязка являются	1	1
1372	рассказывания или иначе	1	1
1373	ментального видения скрепленных	1	1
1374	специально оговорить что	1	1
1375	или погибал освоение	1	1
1376	узнаванию повествуемого в	1	1
1377	радость узнавания но	1	1
1378	классической художественной литературы	1	1
1379	если среднее звено	1	1
1380	составе интригу слова	1	1
1381	текста объективная данность	1	1
1382	оно непрерывно и	1	1
1383	в противном случае	1	1
1384	событие имеет начало	1	1
1385	диагностическая и эмоциональность	1	1
1386	не следует у	1	1
1387	первопредках о самом	1	1
1388	один из котят	1	1
1389	идиллическая зарисовка оборачивается	1	1
1390	время не истории	1	1
1391	должна быть единой	1	1
1392	течения малое защищенное	1	1
1393	по обратимости/необратимости но	1	1
1394	достигающим эффектов замедления	1	1
1395	который можно развернуть	1	1
1396	кругозором и активирует	1	1
1397	сходятся в новом	1	1
1398	остается вне данного	1	1
1399	на прогулку однако	1	1
1400	отец как видится	1	1
1401	бы малыми они	1	1
1402	значимыми образцами повествования	1	1
1403	схемы оказываются множественными	1	1
1404	нового высказывания в	1	1
1405	другого в этом	1	1
1406	сердцевине истории в	2	1
1407	центров и смысловой	1	1
1408	нарративной истории виртуальная	1	1
1409	эпопейной и многочисленных	1	1
1410	годового природных циклов	1	1
1411	лотман напротив характеризовал	1	1
1412	инициатор и организатор	1	1
1413	искажению или претворению	1	1
1414	только на горизонте	1	1
1415	целом время здесь	1	1
1416	применимо только к	1	1
1417	дача своего рода	1	1
1418	приводит разграничение времени	1	1
1419	дела мы имеем	1	1
1420	оглядываний назад аналепсис	1	1
1421	далеко не стабильно	1	1
1422	от его реакции	1	1
1423	в.т в единую	1	1
1424	читателей войны и	1	1
1425	медиальное время не	1	1
1426	развязка являются последовательными	1	1
1427	вечернего чая собака	1	1
1428	циклическое время топос	1	1
1429	своем кабинете именно	1	1
1430	прочтений он является	1	1
1431	и разрешается в	1	1
1432	котятами возникает весьма	1	1
1433	свойства проявляются наиболее	1	1
1434	стабильного течения малое	1	1
1435	и временных примет	1	1
1436	ситуации а в	1	1
1437	может быть только	1	1
1438	к христианским императивам	1	1
1439	кабинете именно из-под	1	1
1440	единую и завершенную	1	1
1441	позицию биографического автора	1	1
1442	очарованности живым ликом	1	1
1443	смысловом отношении мифогенную	1	1
1444	оно необратимо вписано	1	1
1445	эти перспективы распознаются	1	1
1446	фокализатору данной ситуации	1	1
1447	пролепсис что естественно	1	1
1448	на средневековые тексты	1	1
1449	этого запредельного пространства	1	1
1450	рикёр пространственные протяженности	1	1
1451	все что обычно	1	1
1452	и мира вынуждает	1	1
1453	придает повествуемым отрезкам	1	1
1454	в настоящем существовании	1	1
1455	времени затрачиваемого на	1	1
1456	области эстетического словесного	1	1
1457	занять уготованную для	1	1
1458	открывается нам не	1	1
1459	рассказано в какой	1	1
1460	т.д связанные между	1	1
1461	другим лицам и	1	1
1462	оказываются ресурсами организации	1	1
1463	в частности из	1	1
1464	культурно значимые локусы	1	1
1465	что есть на	1	1
1466	прозой привыкли настраиваться	1	1
1467	историю отрезок жизни	1	1
1468	рассказывания перед нами	1	1
1469	организатор коммуникативного события	1	1
1470	преступление так и	1	1
1471	оборачивается страшной сказкой	1	1
1472	лицам известные границы	1	1
1473	на подвиге героя	1	1
1474	интриги действия но	1	1
1475	было рассказано одним	1	1
1476	что он может	1	1
1477	литературно-художественной наррации эти	1	1
1478	мастером остранняющей наррации	1	1
1479	интрига это рецептивный	1	1
1480	как исполнения намеченной	1	1
1481	позиционирует своих персонажей	1	1
1482	и единственном событии-прецеденте	1	1
1483	после него термину	1	1
1484	смысле изложенного не	1	1
1485	не забудьте дать	1	1
1486	она тем что	1	1
1487	от пространства физического	1	1
1488	креативной интенцией говорящего	1	1
1489	событийности но при	1	1
1490	отсутствующей уступает значимости	1	1
1491	даже общего миропорядка	1	1
1492	не истории а	1	1
1493	выступающего в романе	1	1
1494	своей несинхронности они	1	1
1495	на утро может	1	1
1496	в какой тональности	1	1
1497	остранняющей наррации гоголь	1	1
1498	разворачивается по большей	1	1
1499	обретение концентрирующая внимание	1	1
1500	а не позицию	1	1
1501	которые ритмизуют неуверенное	1	1
1502	рецептивный аспект наррации	1	1
1503	с энигматической интригой	1	1
1504	возрождением первая вариация	1	1
1505	осуществляет беспрецедентную и	1	1
1506	можно ли признать	1	1
1507	есть обнаружения их	1	1
1508	должного или недолжного	1	1
1509	данность знаков и	1	1
1510	историю приготовленную таким	1	1
1511	исследования в области	1	1
1512	нас значения далеко	1	1
1513	от буквального до	1	1
1514	ход как правило	1	1
1515	интерес сохраняется и	1	1
1516	пространству обобщающая картина	1	1
1517	и рецептивного сознаний	1	1
1518	множество эпизодов в.т	1	1
1519	часто остаются безответными	1	1
1520	движется действие достаточно	1	1
1521	миропорядка воспроизводит универсальную	1	1
1522	схем сюжетосложения а	1	1
1523	типической имеется устойчивая	1	1
1524	представляет собой очень	1	1
1525	центре этого временнóго	1	1
1526	этом смысле библия	1	1
1527	мира пронизанная дидактическим	1	1
1528	значимости концовки завершающего	1	1
1529	семейно-идиллический набор персонажей	1	1
1530	пьера безухова по	1	1
1531	картине мира а	1	1
1532	возрождение к новой	1	1
1533	устойчиво позитивный пространственный	1	1
1534	писателем инициатором нарративности	1	1
1535	котором рассуждал лев	1	1
1536	вдруг точно из	1	1
1537	интереса в области	1	1
1538	ремесло такого рода	1	1
1539	мироустройства и уж	1	1
1540	образом восходит через	1	1
1541	к интриге откровения	1	1
1542	того что дети	1	1
1543	строго говоря персонаж	1	1
1544	наррататором но эти	1	1
1545	перипетийному а с	1	1
1546	той степени в	1	1
1547	построения интриги согласно	1	1
1548	сознаниях коммуникантов некоторое	1	1
1549	какой тональности и	1	1
1550	вполне идиллическим однако	1	1
1551	обычно имеет место	1	1
1552	выбора составляющего основной	1	1
1553	персонажа или центральную	1	1
1554	континуум который женетт	1	1
1555	или каштанку чехова	1	1
1556	делом мы узнаем	1	1
1557	которая адресатом событийно	1	1
1558	чеховском событии благодаря	1	1
1559	она уникальна в	1	1
1560	к одной интриге	1	1
1561	рецептивного сознания субъекта	1	1
1562	от любого другого	1	1
1563	коррелирующая с энигматической	1	1
1564	рода общий знаменатель	1	1
1565	становится лишь благодарю	1	1
1566	диегетическим т.е повествуемым	1	1
1567	время динамика которого	1	1
1568	рассказ событие обнаруживает	1	1
1569	верх устойчиво позитивный	1	1
1570	их картине мира	1	1
1571	второго плана фоновых	1	1
1572	завершенная совокупность в	1	1
1573	ни слушающий не	1	1
1574	родителей по поводу	1	1
1575	дискурса как субъект	1	1
1576	не могло быть	1	1
1577	фактического мира не	1	1
1578	толстого как гиперроман	1	1
1579	не психический процесс	1	1
1580	истории сколь бы	1	1
1581	связано с пребыванием	1	1
1582	которые оказываются названными	1	1
1583	интрига это опыт	1	1
1584	позиционируется коммуникативный объект	1	1
1585	изменчиво иначе говоря	1	1
1586	а стало быть	1	1
1587	хотел жити как	1	1
1588	нормы оставляя сколь	1	1
1589	что касается типичности	1	1
1590	в последовательности эпизодов	1	1
1591	констатирует согласно структуральному	1	1
1592	завершена в текстах	1	1
1593	ожидания разворачивается и	1	1
1594	героического эпоса мифы	1	1
1595	движущей силой заинтересованности	1	1
1596	помещение где котята	1	1
1597	рода дубликат этого	1	1
1598	энтимемы служат узнаванию	1	1
1599	понятия применительно к	1	1
1600	апокалипсис с книгой	1	1
1601	отсутствие топоса согласия	1	1
1602	назначается на роль	1	1
1603	полагал что вполне	1	1
1604	т.п картин мира	1	1
1605	наиболее продуктивную для	1	1
1606	встречается художественная наррация	1	1
1607	перемену статуса героя	1	1
1608	еды обеду предшествовал	1	1
1609	мифологикой первобытного мышления	1	1
1610	мертвых душ определяется	1	1
1611	думают о постигшей	1	1
1612	конфигурациям к схематизму	1	1
1613	без другого в	1	1
1614	появляются чужие кладовой	1	1
1615	вербализуемой наррации поскольку	1	1
1616	словесностью лиминальная схема	1	1
1617	по скорости по	1	1
1618	реальности что не	1	1
1619	и вспять как	1	1
1620	руки женетта в	1	1
1621	воспринимающего предполагает рецептивную	1	1
1622	текста в целом	1	1
1623	же никакая нарративная	1	1
1624	неподвижное пространственное время	1	1
1625	событийности свершившегося как	1	1
1626	картину мира такого	1	1
1627	целесообразным поскольку в	1	1
1628	о которой было	1	1
1629	méandres рассказа неустранимость	1	1
1630	таких вариаций это	1	1
1631	столько чем дело	1	1
1632	картиной мира героического	1	1
1633	повествованиями следует признать	1	1
1634	анализа персонаж не	1	1
1635	событийного опыта который	1	1
1636	нарративные модальности приложимы	1	1
1637	из необходимости вычленения	1	1
1638	способности прослеживать историю	1	1
1639	последовательности эпизодов кроется	1	1
1640	два варианта если	1	1
1641	его определенной компетентностью	1	1
1642	воскресающего героя либо	1	1
1643	книжности к прельщению	1	1
1644	или ином варианте	1	1
1645	момент проникновения в	1	1
1646	мне невольно представлялось	1	1
1647	говоря это неподвижное	1	1
1648	формирования хранения и	1	1
1649	континуумом рассказа все	1	1
1650	своему происхождению сказания	1	1
1651	началом нарративности своего	1	1
1652	это специальная модификация	1	1
1653	если описательное высказывание	1	1
1654	жити как ему	1	1
1655	не превращается в	1	1
1656	выступающие ее непосредственными	1	1
1657	вынуждает предположить что	1	1
1658	своего рода механизмом	1	1
1659	актуализированное нарратором а	1	1
1660	субъекта в чеховском	1	1
1661	становится художественно-зримым пространство	1	1
1662	не менее сохраняет	1	1
1663	как правило не	2	1
1664	до времени ощущали	1	1
1665	как образ автора	1	1
1666	недостижимо перспектива взаимопонимания	1	1
1667	она происходит в	1	1
1668	параллельны не соподчинены	1	1
1669	прерыванию его стабильного	1	1
1670	либо отправку в	1	1
1671	все это свидетельствует	1	1
1672	мифологического субстрата в	1	1
1673	греховной нормы при	1	1
1674	не должны ее	1	1
1675	взаимодополнительности оба эти	1	1
1676	поведения а рассказ	1	1
1677	горизонта такая интрига	1	1
1678	последний это позиция	1	1
1679	слушался отца и	1	1
1680	состоит в напряжении	1	1
1681	словом экфрасис отсылает	1	1
1682	текста именно они	1	1
1683	до его мифологического	1	1
1684	осмысленном и конкретном	1	1
1685	читателем или слушателем	1	1
1686	выдвинутое вольфгангом изером	1	1
1687	которому нарратор порой	1	1
1688	времени событийное же	1	1
1689	да и бесцельно	1	1
1690	[...] правилами существования	1	1
1691	формируют особый виртуальный	1	1
1692	в медиальном преломлении	1	1
1693	рецептивных установок читательского	1	1
1694	следует заметить что	1	1
1695	представлялся большею частью	1	1
1696	часть целого текста	1	1
1697	слухом внешним устный	1	1
1698	еще в самом	1	1
1699	императивной ею предполагается	1	1
1700	мира а также	1	1
1701	границы как бы	1	1
1702	модель развертывания событийной	1	1
1703	существования готовились капризно	1	1
1704	но при всей	1	1
1705	касается типичности нарративной	1	1
1706	адама со евою	1	1
1707	имеет место слияние	1	1
1708	цельным квантом событийного	1	1
1709	только внешне но	1	1
1710	одной стороны принадлежностью	1	1
1711	смерть и воскресение	1	1
1712	одновременно именно прерывания	1	1
1713	следует рассматривать в	1	1
1714	говорящий и слушающий	1	1
1715	каждой из таких	1	1
1716	она присутствует в	1	1
1717	динамика которого создается	1	1
1718	рамках которой завязка	1	1
1719	полноту и целостность	1	1
1720	цепь эпизодов только	1	1
1721	они носители нарративной	1	1
1722	топос еды обеду	1	1
1723	поль рикёр в	1	1
1724	в далеком прошлом	1	1
1725	обращаться к воплощенной	1	1
1726	только инструмент нарратологического	1	1
1727	а не развязкой	1	1
1728	распознаются читателем по	1	1
1729	интерсубъективный топос согласия	1	1
1730	вполне адекватным художественным	1	1
1731	нарратора мы невольно	1	1
1732	а не только	1	1
1733	и не сводится	1	1
1734	такого рода вынуждают	1	1
1735	его стабильного течения	1	1
1736	следует у нарратора	1	1
1737	с другой принадлежностью	1	1
1738	становится и для	1	1
1739	детской в другой	1	1
1740	очевидным образом соотносится	1	1
1741	а пространству памяти	1	1
1742	собой время нашего	1	1
1743	здесь мы имеем	1	1
1744	персонажа в чужом	1	1
1745	себя мы призваны	1	1
1746	гербовой бумаги и	1	1
1747	мира не являясь	1	1
1748	великим мастером остранняющей	1	1
1749	событийной цени кульминационным	1	1
1750	варианта если среднее	1	1
1751	нарративную интригу дидактических	1	1
1752	также является событием	1	1
1753	и матери а	1	1
1754	которого создается лишь	1	1
1755	же самой дуальной	1	1
1756	все же никакая	1	1
1757	технологичных действий человека	1	1
1758	пространства присуща всякому	1	1
1759	является текстовый результат	1	1
1760	его обращенности не	1	1
1761	нарративная интрига представляет	1	1
1762	ней параллельны не	1	1
1763	розы на вот	1	1
1764	иронически подстегивающему читательский	1	1
1765	предвосхищаемое ответное слово	1	1
1766	теоретическую категорию нарративной	1	1
1767	постигшей котят и	1	1
1768	котят дядя петруша	1	1
1769	нарративной интриги то	1	1
1770	пространственный актантный или	1	1
1771	даже полагал что	1	1
1772	рассказа необходимо должна	1	1
1773	с неким непритязательным	1	1
1774	в этнографии терминологией	1	1
1775	в бытии подобно	1	1
1776	которого у персонажа	1	1
1777	всякая литературная интрига	1	1
1778	дискурса есть только	1	1
1779	это время памяти	1	1
1780	отца котят вследствие	1	1
1781	переплетением трех нарративных	1	1
1782	компетентностью а именно	1	1
1783	гибели на помойке	1	1
1784	реалиями или существами	1	1
1785	погубителем отказавшись от	1	1
1786	новой риторики хаимом	1	1
1787	благодаря этому схематизму	1	1
1788	сколько ее вербализацией	1	1
1789	терминологией а ван	1	1
1790	мы и сами	2	1
1791	нам в нашем	1	1
1792	развертывания событийной цени	1	1
1793	наррация предполагает широкие	1	1
1794	зато центральных эпизодах	1	1
1795	референтных объектов и	1	1
1796	второе чтение интрига	1	1
1797	такой картины мира	1	1
1798	интенсивности однородных событийных	1	1
1799	нередко означает добраться	1	1
1800	комнат иначе говоря	1	1
1801	мифы о богах	1	1
1802	читатель становится реципиентом	1	1
1803	ею предполагается строгий	1	1
1804	окружающей дом жизни	1	1
1805	участвующие в этом	1	1
1806	но показательным образцом	1	1
1807	или иначе в	1	1
