N	2gram	Tiupa_Narr_1	Narrotol
1191	последние десятилетия	1	1
1192	персонажем в	1	1
1193	текст нарративного	1	1
1194	лиминальную событийность	1	1
1195	жизни не	1	1
1196	звеном интриги?	1	1
1197	теперь единственный	1	1
1198	обратим внимание	1	1
1199	а до	3	1
1200	отношения окружающих	1	1
1201	подобная экспликация	1	1
1202	вновь становящегося	1	1
1203	году как	2	1
1204	событий представляется	1	1
1205	прошлым в	1	1
1206	более что	1	1
1207	материнство этой	1	1
1208	в горний	1	1
1209	выходила сходилась	1	1
1210	следует понимать	1	1
1211	проходила ночь	1	1
1212	и передачи	1	1
1213	а лишь	1	1
1214	и после	2	1
1215	с читателем	1	1
1216	восприятие умирания	1	1
1217	дело теперь?	1	1
1218	свидетельствуют о	1	1
1219	и томящим	1	1
1220	широкое небо	1	1
1221	с черными	1	1
1222	референтную компетенцию	1	1
1223	вертикальной оппозицией	1	1
1224	не по	1	1
1225	прошлому то	1	1
1226	солнцем и	1	1
1227	и молитвы	1	1
1228	как будто	3	1
1229	тихого плача	1	1
1230	архиереях и	1	1
1231	никакого явного	1	1
1232	дискурсного анализа	1	1
1233	архиерея обретают	1	1
1234	из дольнего	1	1
1235	углублена антиномией	1	1
1236	дискурсивно артикулирующую	1	1
1237	согласно классическому	1	1
1238	может показаться	1	1
1239	сюжетологическом значении	1	1
1240	трудно мотивировать	1	1
1241	настоящего времени	1	1
1242	актантной инстанцией	1	1
1243	координат практически	1	1
1244	ракурсе зубчатой	1	1
1245	всенощной в	1	1
1246	художественной литературы	3	1
1247	залитое солнцем	1	1
1248	не бывает	1	1
1249	умирающего далее	1	1
1250	системе координат	1	1
1251	обоих этих	1	1
1252	жалких дешевых	2	1
1253	смерти петра	1	1
1254	лишь новое	1	1
1255	настоящего к	1	1
1256	и времени	1	1
1257	которая точно	1	1
1258	не могут	1	1
1259	эта мифологическая	1	1
1260	отождествить восприятие	1	1
1261	начало заключительной	1	1
1262	по-матерински соборной	1	1
1263	истории не	1	1
1264	начальный фрагмент	1	1
1265	которая живет	2	1
1266	начинала рассказывать	2	1
1267	одиннадцать душ	1	1
1268	художественное время	1	1
1269	небе веселый	1	1
1270	отношением памяти	1	1
1271	он размышлял	1	1
1272	чтобы сделать	1	1
1273	возбуждал в	1	1
1274	в напряжении	1	1
1275	как только	1	1
1276	размежевание тем	1	1
1277	существенной ошибкой	1	1
1278	и смертью	1	1
1279	же самое	1	1
1280	приобщения к	1	1
1281	геннепа и	1	1
1282	родился монахом	2	1
1283	герой вовсе	1	1
1284	возможна только	1	1
1285	убеждения в	1	1
1286	пребыванием архиерея	1	1
1287	природа данного	1	1
1288	этот статус	1	1
1289	как для	1	1
1290	из монастыря	1	1
1291	дискурсами что	1	1
1292	сферы общения	1	1
1293	мысли о	1	1
1294	не предполагает	5	1
1295	отличающая прозу	1	1
1296	кого-либо еще	1	1
1297	него а	1	1
1298	извещены повествователем	1	1
1299	если же	1	1
1300	день будущее	1	1
1301	от которой	1	1
1302	прослеживать историю	1	1
1303	и прошедшим	1	1
1304	небо залитое	1	1
1305	здешней жизни	1	1
1306	племянницей последняя	1	1
1307	эпизодов и	1	1
1308	читателю задать	1	1
1309	виду весенний	1	1
1310	напротив сохранение	1	1
1311	как мы	3	1
1312	способности прослеживать	1	1
1313	словно мы	1	1
1314	единения личности	1	1
1315	в едином	1	1
1316	и небессмысленность	1	1
1317	а настоящим	1	1
1318	совмещены и	1	1
1319	рекуррентным движением	1	1
1320	но по	1	1
1321	ее сыне	1	1
1322	и долго-долго	1	1
1323	интриги чеховскому	1	1
1324	то она	2	1
1325	с ее	3	1
1326	что все	1	1
1327	скромный нрав	1	1
1328	в виду	1	1
1329	одиночеством после	1	1
1330	нулевой фазой	1	1
1331	руки женетта	1	1
1332	и сами	1	1
1333	своем составе	1	1
1334	действующие лица	1	1
1335	появляется в	1	1
1336	прошлым а	1	1
1337	пасхально-литургический колорит	1	1
1338	в тэрнера	1	1
1339	на другой	2	1
1340	знакомством с	1	1
1341	события как	2	1
1342	такой интриги	1	1
1343	фрагменте о	1	1
1344	низ на	1	1
1345	для читателя	1	1
1346	пространственная тоже	1	1
1347	языка и	2	1
1348	допустимым для	1	1
1349	по сути	2	1
1350	посмертным воскресным	1	1
1351	текста а	1	1
1352	в организации	2	1
1353	случае смерть	1	1
1354	и иных	1	1
1355	и активизированной	1	1
1356	матерью и	2	1
1357	хотя не	1	1
1358	невольно явившись	1	1
1359	циклическими процессами	1	1
1360	смерти возобладать	1	1
1361	рассмотреть промежуточные	1	1
1362	давит павла-петра	1	1
1363	фаза может	1	1
1364	приводит к	2	1
1365	героя не	1	1
1366	не умер	1	1
1367	углубляется как	1	1
1368	и ритуальными	1	1
1369	одной эпилоговой	1	1
1370	и племянницы	3	1
1371	в финале	1	1
1372	классическому определению	1	1
1373	случае следует	1	1
1374	или нескольких	1	1
1375	сознания в	1	1
1376	в классической	1	1
1377	человеческой мысли	1	1
1378	делает очевидным	1	1
1379	например о	1	1
1380	подлинное событие	1	1
1381	молчание бахтин	1	1
1382	по аналогии	1	1
1383	несостоятельна предположение	1	1
1384	в явной	1	1
1385	и истолкована	1	1
1386	не прошлым	1	1
1387	не с	3	1
1388	фокализация картин	1	1
1389	себе подобный	1	1
1390	было в	2	1
1391	особенно в	3	1
1392	что никогда	1	1
1393	создающего эффект	1	1
1394	событие как	1	1
1395	бывает у	1	1
1396	противостояния внизу	1	1
1397	тексте случай	1	1
1398	павлушей в	1	1
1399	и персонажа	1	1
1400	из модификаций	2	1
1401	последних дней	1	1
1402	символики это	1	1
1403	сюжетную схему	1	1
1404	внизу темные	1	1
1405	вечности было	1	1
1406	нарративного акта	7	1
1407	когда в	1	1
1408	с толпой	1	1
1409	всей вероятности	2	1
1410	движется действие	1	1
1411	не ндравится	1	1
1412	фаза в	1	1
1413	смерти не	1	1
1414	звоном текстуально	1	1
1415	в погребении	1	1
1416	открывается во	1	1
1417	благодаря этому	1	1
1418	качестве свидетеля	1	1
1419	недавним пребыванием	1	1
1420	пространств герой	1	1
1421	о своей	2	1
1422	художественного пространства	1	1
1423	старухи специально	1	1
1424	стране мертвых	1	1
1425	ей комплексом	1	1
1426	к прошлому	1	1
1427	пасхальным звоном	1	1
1428	были совмещены	1	1
1429	отсутствует даже	1	1
1430	ибо истинное	1	1
1431	напряжении событийного	1	1
1432	не на	2	1
1433	ничто в	1	1
1434	и смерть	1	1
1435	деревья и	1	1
1436	совершенно неотличимой	1	1
1437	же светлых	1	1
1438	же было	1	1
1439	прошлое представлялось	1	1
1440	и соответственно	2	1
1441	при такой	1	1
1442	фазой но	1	1
1443	до каких	2	1
1444	монашескими фигурами	1	1
1445	уже никто	1	1
1446	повествователя? как	1	1
1447	людях несмотря	1	1
1448	события смерти	2	1
1449	светлее праздничнее	1	1
1450	практически лишено	1	1
1451	настаивать на	1	1
1452	тех кто	1	1
1453	то они	2	1
1454	детства то	1	1
1455	в самой	1	1
1456	наррация и	1	1
1457	следует иметь	1	1
1458	риторическими модальностями	1	1
1459	болеющего архиерея	1	1
1460	над городом	1	1
1461	верю ли	1	1
1462	фон событийной	1	1
1463	представились ему	1	1
1464	коммуникативно значимые	1	1
1465	об интриге	1	1
1466	время в	2	1
1467	внуках поскольку	1	1
1468	единственный в	1	1
1469	верили несогласованность	1	1
1470	комплексом мотивов	1	1
1471	знаменует следующую	1	1
1472	поскольку как	1	1
1473	сообщение о	1	1
1474	таким же	1	1
1475	и религиозным	1	1
1476	финальных эпизодов	1	1
1477	свидетельствующая о	1	1
1478	неявным для	1	1
1479	на что	1	1
1480	из временности	1	1
1481	основе своей	4	1
1482	бы существенной	1	1
1483	подобно крестным	1	1
1484	преображение героя	1	1
1485	оказывается прошлым	1	1
1486	первого эпизода	2	1
1487	может не	3	1
1488	о далеком	1	1
1489	архиерея не	1	1
1490	тоже символически	1	1
1491	зрения повествователя	1	1
1492	организация художественного	1	1
1493	аналогии с	1	1
1494	времени в	2	1
1495	от классического	1	1
1496	момент единения	1	1
1497	юности что	2	1
1498	референтное событие	2	1
1499	рассказываемой истории	2	1
1500	это было	1	1
1501	почти полное	1	1
1502	пределами изображенного	1	1
1503	как теперь	1	1
1504	жестом трагической	1	1
1505	они неразрывно	1	1
1506	впрочем вчитаемся	1	1
1507	художественных текстах	2	1
1508	может квалифицироваться	1	1
1509	к нему	5	1
1510	свете в	1	1
1511	бездонного неба	1	1
1512	значении термина	1	1
1513	в толпе	1	1
1514	том или	2	1
1515	нем не	1	1
1516	событийности но	1	1
1517	самом всеми	1	1
1518	грань между	1	1
1519	даже поступательное	1	1
1520	ночь эту	1	1
1521	он прямо	2	1
1522	нарративной структуры	1	1
1523	суть не	1	1
1524	и во	1	1
1525	для второго	1	1
1526	радостной улыбкой	1	1
1527	активизированной противящейся	1	1
1528	этот момент	1	1
1529	после возвращения	1	1
1530	длинный неимоверно	1	1
1531	высказываний как	2	1
1532	любое событие	1	1
1533	который и	1	1
1534	стало причиной	1	1
1535	что были	2	1
1536	недостает количества	1	1
1537	во всей	2	1
1538	без которого	1	1
1539	особенность отличающая	1	1
1540	иронии со	1	1
1541	как коммуникативное	2	1
1542	утрачивает свою	1	1
1543	чем и	1	1
1544	как птица	2	1
1545	сюжетная схема	1	1
1546	воскресения утрачивает	1	1
1547	хотя оно	1	1
1548	наррация не	2	1
1549	них в	1	1
1550	говорить и	1	1
1551	наконец в	2	1
1552	черными монашескими	1	1
1553	циклического времени	2	1
1554	всеми кроме	2	1
1555	свете архиерей	1	1
1556	однако кумулятивность	1	1
1557	все время	1	1
1558	ибо жизнь	1	1
1559	вспоминал это	1	1
1560	светлых тонах	1	1
1561	данности финальных	1	1
1562	в юности	2	1
1563	самым личная	1	1
1564	на могилах	1	1
1565	преосвященного тогда	1	1
1566	другого для	1	1
1567	автора способом	1	1
1568	даже белые	1	1
1569	богаче чем	1	1
1570	позволяющий мотивике	1	1
1571	эпизода мать	1	1
1572	и умирание	1	1
1573	зрения оказывается	1	1
1574	знания убеждения	1	1
1575	обнаруживают себя	1	1
1576	на будущее	3	1
1577	чего открывается	1	1
1578	текста на	3	1
1579	в.т в	1	1
1580	летние утра	2	1
1581	быть и	1	1
1582	этому схематизму	1	1
1583	благополучно точно	2	1
1584	мать сохраняет	1	1
1585	оно и	1	1
1586	мотивировать отношением	1	1
1587	с гуровым	1	1
1588	к чужому	1	1
1589	в двух	2	1
1590	оппозицией низа	1	1
1591	каких пор	2	1
1592	героя где	1	1
1593	связь и	1	1
1594	кроме самого	1	1
1595	история по	1	1
1596	одной из	4	1
1597	усмотреть смыслосообразную	1	1
1598	совокупном круге	1	1
1599	долго жить	2	1
1600	стоял над	1	1
1601	например обед	1	1
1602	сами участвуем	1	1
1603	одного сознания	2	1
1604	монастырский быт	1	1
1605	ценностный кругозор	1	1
1606	духовное воскрешение	1	1
1607	видения героя	1	1
1608	каким он	2	1
1609	и кажется	1	1
1610	движение сюжета	1	1
1611	к их	1	1
1612	картин жизни	1	1
1613	лишь уходом	1	1
1614	дольняя временность	1	1
1615	фрагмент повествования	1	1
1616	безлюдные вверху	1	1
1617	деревьями начало	1	1
1618	или луна	1	1
1619	будто он	3	1
1620	являет собой	2	1
1621	героического эпоса	1	1
1622	несостоявшегося будущего	1	1
1623	мы будем	1	1
1624	будущее время	1	1
1625	эпилоговой нулевой	1	1
1626	деле не	1	1
1627	утра его	1	1
1628	антитезу начальным	1	1
1629	очерчивания эпизодов	1	1
1630	вероятности и	2	1
1631	и деревья	1	1
1632	малейший намек	1	1
1633	просители которые	1	1
1634	такой системой	1	1
1635	свободен теперь	2	1
1636	ткань текста	1	1
1637	дьяконицей чем	1	1
1638	эпизод поставлены	1	1
1639	остро переживаемое	1	1
1640	вознесение из	1	1
1641	временем и	1	1
1642	даже вовсе	2	1
1643	движением вспять	1	1
1644	толпой молящихся	1	1
1645	сообщение составляет	1	1
1646	той жизни	1	1
1647	и тяжкого	1	1
1648	в этнографии	1	1
1649	с сисоем	1	1
1650	мотивике смерти	1	1
1651	умирающего и	1	1
1652	ваше преосвященство	1	1
1653	матрицы предстает	1	1
1654	того же	1	1
1655	другом свет	1	1
1656	были тогда	2	1
1657	тимофеевне говорится	1	1
1658	звон который	1	1
1659	качестве дискурса	1	1
1660	впервые будто	1	1
1661	чеховского нарратива	2	1
1662	странность состоит	1	1
1663	весеннее солнышко	1	1
1664	текста дискурсивно	1	1
1665	затем следует	1	1
1666	самую суть	1	1
1667	ни одного	1	1
1668	действие может	1	1
1669	переживаемое но	1	1
1670	последняя служба	1	1
1671	собой интрига	1	1
1672	манифестаций этого	1	1
1673	героя с	2	1
1674	их одиннадцать	1	1
1675	в нашей	1	1
1676	эпизодов в	2	1
1677	и племянницей	2	1
1678	обстоит дело	1	1
1679	еще одной	1	1
1680	о некой	1	1
1681	фигурами а	1	1
1682	как кажется	2	1
1683	его жизненной	1	1
1684	предполагает наличие	1	1
1685	героя единственно	1	1
1686	загранице до	1	1
1687	в ряд	1	1
1688	молящихся он	1	1
1689	роста напряженности	1	1
1690	по выражению	2	1
1691	две другие	1	1
1692	сознанием петра	1	1
1693	впереди лишь	1	1
1694	этой нарративной	1	1
1695	строя фокализации	1	1
1696	кумулятивной катастрофе	1	1
1697	первоначально зримое	1	1
1698	стоит читателю	1	1
1699	неба одна	1	1
1700	день был	1	1
1701	на своего	1	1
1702	жизнь находился	1	1
1703	мир в	1	1
1704	данной сферы	1	1
1705	искать в	1	1
1706	явившись актантной	1	1
1707	представлялось ему	2	1
1708	его коммуникативной	1	1
1709	жизненный опыт	1	1
1710	или неким	1	1
1711	плодотворным ни	1	1
1712	в прошлом	3	1
1713	памяти от	1	1
1714	приобщением к	1	1
1715	никто не	1	1
1716	проблемной ситуации	1	1
1717	подобный вопрос	1	1
1718	зрения начальный	1	1
1719	начала жизни	2	1
1720	статус и	1	1
1721	неимоверно длинный	1	1
1722	самостоятельной значимости	1	1
1723	сюжетного партнерства	1	1
1724	граница между	1	1
1725	не о	3	1
1726	между русской	1	1
1727	была мать	1	1
1728	и взаимодействия	1	1
1729	и заграницей	1	1
1730	очевидной лиминальной	1	1
1731	хх столетия	1	1
1732	в системе	1	1
1733	с легкой	1	1
1734	случае с	1	1
1735	антиномией тьмы	1	1
1736	в текстовой	1	1
1737	за человек	1	1
1738	соотносимы с	1	1
1739	наступает почти	1	1
1740	одному богу	2	1
1741	как славу	1	1
1742	тем что	3	1
1743	отношением настоящего	1	1
1744	память читателя	1	1
1745	составляющая фон	1	1
1746	тогда в	2	1
1747	на некоторые	1	1
1748	в структуре	2	1
1749	небессмысленность прожитой	1	1
1750	содержанием самого	1	1
1751	или ином	2	1
1752	данного дискурса	1	1
1753	страхе какой	1	1
1754	весело все	2	1
1755	лишь для	1	1
1756	героя мыслимо	1	1
1757	когда было	1	1
1758	красивый звон	1	1
1759	к архиерею	1	1
1760	богу известно	2	1
1761	ярче как	1	1
1762	после него	1	1
1763	вопрос как	1	1
1764	в последние	2	1
1765	существенно углубляется	1	1
1766	речью повествователя	1	1
1767	персонажа или	1	1
1768	именно как	1	1
1769	прочитано как	1	1
1770	рода общий	1	1
1771	оснований видеть	1	1
1772	обособления содержащий	1	1
1773	бывает в	1	1
1774	же будут	2	1
1775	воскресающего бога	1	1
1776	другого в	1	1
1777	с повествовательной	1	1
1778	колокольня вся	1	1
1779	даже не	3	1
1780	в данный	1	1
1781	этнографии терминологией	1	1
1782	художественное пространство	1	1
1783	охватившего всю	1	1
1784	архиерею например	1	1
1785	круге которого	1	1
1786	нарратологический подход	1	1
1787	до сих	1	1
1788	вовсе и	1	1
1789	разгадать что	1	1
1790	разворачивает картину	1	1
1791	плача архиерея	1	1
1792	хоть и	1	1
1793	улицы одна	1	1
1794	это пока	1	1
1795	ли это	1	1
1796	является рекуррентным	1	1
1797	единственно допустимым	1	1
1798	степени стремится	1	1
1799	небесследность и	1	1
1800	символическая смерть	1	1
1801	глагольных времен	1	1
1802	свет солнце	1	1
1803	а именно	3	1
1804	верха каменных	1	1
1805	атрибутом детства	1	1
1806	думал он	1	1
1807	чем он	1	1
1808	анарративный фон	1	1
1809	весело с	1	1
1810	вынуждает задуматься	1	1
1811	преосвященного о	1	1
1812	запуганные просители	1	1
1813	являют собой	1	1
1814	и быть	1	1
1815	впрочем за	1	1
1816	как же	1	1
1817	из обоих	1	1
1818	это все	2	1
1819	повествования о	1	1
1820	же о	1	1
1821	героя о	1	1
1822	куда-то очень-очень	1	1
1823	такая организация	1	1
1824	по всей	2	1
1825	специально оговаривается	1	1
1826	но о	3	1
1827	желая возбуждал	1	1
1828	люди что	2	1
1829	что не	4	1
1830	чеховскому рассказу	1	1
1831	роли предсмертного	1	1
1832	фразе их	1	1
1833	в рассказанном	1	1
1834	томительность ожидания	1	1
1835	закрепленным в	1	1
1836	дискурса и	1	1
1837	собой его	1	1
1838	выступает в	2	1
1839	пор ракурсы	1	1
1840	стало темно	1	1
1841	себя мир	1	1
1842	полное забвение	1	1
1843	от тех	1	1
1844	о нашей	1	1
1845	героя тогда	1	1
1846	сути дела	2	1
1847	ей не	2	1
1848	его смерти	1	1
1849	это сообщение	1	1
1850	ван геннепа	1	1
1851	же обстоит	1	1
1852	ритуальными действиями	1	1
1853	матери знаменует	1	1
1854	о страхе	1	1
1855	фаза существенно	1	1
1856	евангельский сюжет	1	1
1857	повествователем о	1	1
1858	ничем не	1	1
1859	воспринимающего сознания	1	1
1860	этой системе	1	1
1861	более того	1	1
1862	риторические модальности	1	1
1863	однако и	1	1
1864	кажется без	1	1
1865	микрособытия например	1	1
1866	человеческой жизни	1	1
1867	белые березы	1	1
1868	значимости волнующая	1	1
1869	с которым	1	1
1870	забвение постигает	1	1
1871	его как	2	1
1872	христа эта	1	1
1873	которое кажется	1	1
1874	ритуал всенощной	1	1
1875	признать вполне	1	1
1876	рассказа проявляется	1	1
1877	артикулирующую историю	1	1
1878	вспоминать о	1	1
1879	пасхального благовеста	1	1
1880	читателя формой	1	1
1881	и богаче	1	1
1882	эпизоду в	1	1
1883	и с	4	1
1884	служба в	1	1
1885	его устремление	1	1
1886	историю героя	1	1
1887	быть прочитано	1	1
1888	когда она	1	1
1889	событие смерти	2	1
1890	из многочисленных	2	1
1891	об ее	1	1
1892	нарративной дискурсии	2	1
1893	будущее смыкается	1	1
1894	за нею	1	1
1895	миф с	1	1
1896	означать время	1	1
1897	что мы	2	1
1898	быть рассказано	1	1
1899	умирание героя	2	1
1900	о детях	2	1
1901	к неклассической	1	1
1902	в половине	1	1
1903	в речи	1	1
1904	архиерея охватившего	1	1
1905	отвлечении от	2	1
1906	вглядеться в	1	1
1907	дней часов	1	1
1908	может иметь	1	1
1909	позволяет нам	1	1
1910	текста если	1	1
1911	без опоры	1	1
1912	в специальном	1	1
1913	текстуально манифестированный	1	1
1914	по контрасту	1	1
1915	свести к	1	1
1916	новой риторики	1	1
1917	фазу сюжетного	1	1
1918	быт жалких	1	1
1919	весенний и	1	1
1920	все благополучно	2	1
1921	зубчатой стеной	1	1
1922	ее суть	1	1
1923	воскресным пасхальным	1	1
1924	эта фаза	3	1
1925	и актуализируется	1	1
1926	матери материнского	1	1
1927	заключительном эпизоде	1	1
1928	и потому	2	1
1929	только стало	1	1
1930	необходимого роста	1	1
1931	некоторые из	1	1
1932	епархиального архиерея	1	1
1933	всей его	2	1
1934	составляет явную	1	1
1935	событие здесь	1	1
1936	намек на	1	1
1937	противопоставленной забвению	1	1
1938	повествовательного текста	3	1
1939	в историю	1	1
1940	однако для	1	1
1941	в небесследность	1	1
1942	будут каждый	2	1
1943	что именно	2	1
1944	мотивировки исчезают	1	1
1945	как сказано	1	1
1946	не сразу	1	1
1947	лишено самостоятельной	1	1
1948	стороны нарратора	1	1
1949	вероятной вечности	1	1
1950	другое противоположное	1	1
1951	позицию адресата	1	1
1952	и ничто	1	1
1953	ван дейк	1	1
1954	содержащий в	1	1
1955	он свободен	1	1
1956	время архиерея	1	1
1957	в столь	1	1
1958	которого движется	1	1
1959	героя окружающими	1	1
1960	неотличимой от	1	1
1961	к жизни	1	1
1962	в художественных	1	1
1963	мыслимо именно	1	1
1964	предстает очевидной	1	1
1965	веселый красивый	1	1
1966	всего предшествующего	1	1
1967	противоположное ибо	1	1
1968	луна пение	1	1
1969	нею никакого	1	1
1970	тьма монастырский	1	1
1971	от повествовательного	1	1
1972	будет по	2	1
1973	свой тихий	1	1
1974	о внуках	2	1
1975	невольного вопроса	1	1
1976	читателя оказывается	1	1
1977	оказывается всего	2	1
1978	ностальгии окончательно	1	1
1979	для первого	1	1
1980	становится символическим	1	1
1981	с точкой	2	1
1982	поскольку читатель	1	1
1983	это за	1	1
1984	чеховский рассказ	2	1
1985	организовано вертикальной	1	1
1986	ракурсы нарратора	1	1
1987	формируется циклическими	1	1
1988	того не	1	1
1989	и света	1	1
1990	рассказа в	1	1
1991	становящегося павлушей	1	1
1992	легкой руки	1	1
1993	за рамки	2	1
1994	побочным ее	1	1
1995	в мир	1	1
1996	предположение же	1	1
1997	и воскресению	1	1
1998	затруднительно если	1	1
1999	славу обретает	1	1
2000	историю приобретенной	1	1
2001	отчужденно как	1	1
2002	ключевой как	1	1
2003	герое которого	1	1
2004	сведена к	1	1
2005	матери а	1	1
2006	как слушатели-читатели	1	1
2007	мы знакомимся	1	1
2008	цели вследствие	1	1
2009	чеховского дискурса	1	1
2010	горний и	1	1
2011	повествователя то	1	1
2012	до забвения	1	1
2013	даме с	1	1
2014	может существовать	1	1
2015	дело здесь	1	1
2016	жизненную позицию	2	1
2017	его иметь	1	1
2018	текста так	1	1
2019	уходом из	2	1
2020	выговорить ни	2	1
2021	герой в	1	1
2022	ошибкой отождествить	1	1
2023	жить даже	1	1
2024	или хотя	1	1
2025	времени эта	1	1
2026	единением наступает	1	1
2027	отъездом из	1	1
2028	инстанцию будущего	1	1
2029	без чего	3	1
2030	религиозным дискурсами	1	1
2031	умирания героя	1	1
2032	для нарратологии	1	1
2033	эпизод обособления	1	1
2034	приобретает в	1	1
2035	с уксусом	1	1
2036	кольцо вероятной	1	1
2037	вся залитая	1	1
2038	участвуем как	1	1
2039	солнце или	1	1
2040	архиерея организовано	1	1
2041	поскольку вслед	1	1
2042	события а	2	1
2043	не сливаются	1	1
2044	которые бухали	1	1
2045	и от	1	1
2046	прошлым наконец	1	1
2047	мотивов воскресения	1	1
2048	нарративные структуры	1	1
2049	буквально принизан	1	1
2050	они лишены	1	1
2051	дискурсии и	1	1
2052	о приезде	3	1
2053	возвратным отношением	1	1
2054	экспликация по-видимому	1	1
2055	только внешняя	1	1
2056	не эксплицировано	1	1
2057	в кольцо	1	1
2058	сих пор	1	1
2059	стать логикой	1	1
2060	не вспоминал	1	1
2061	о его	1	1
2062	быть воспринята	1	1
2063	и черные	1	1
2064	и оно	1	1
2065	этом и	1	1
2066	не вглядеться	1	1
2067	возможностей в	1	1
2068	это некоторая	1	1
2069	крестным мукам	1	1
2070	запаха запуганные	1	1
2071	же люди	2	1
2072	воскрешение героя	1	1
2073	поступательное движение	1	1
2074	какой он	1	1
2075	еще кроме	1	1
2076	соборной человеческой	1	1
2077	нем самом	1	1
2078	качестве некоторого	1	1
2079	свою лиминальную	1	1
2080	и конца	1	1
2081	с начальным	1	1
2082	тянущееся вверх	1	1
2083	оспорена это	1	1
2084	тому или	1	1
2085	имел место	1	1
2086	он приказал	1	1
2087	качестве таковых	1	1
2088	в универсуме	1	1
2089	семантической границы	1	1
2090	смыслосообразную событийность	1	1
2091	бессобытийность циклического	1	1
2092	тихий скромный	1	1
2093	нарративной матрицы	1	1
2094	в цепь	1	1
2095	является ли	1	1
2096	рецептивную компетенцию	2	1
2097	которых он	1	1
2098	волшебной сказки	1	1
2099	еще одна	3	1
2100	всю церковь	1	1
2101	материнского начала	2	1
2102	обнаруживаются только	1	1
2103	краткий эпизод	2	1
2104	нарративных текстах	1	1
2105	темные улицы	1	1
2106	него весело	1	1
2107	образом достигает	1	1
2108	универсуме с	1	1
2109	сам того	1	1
2110	им первого	1	1
2111	дискурсии в	1	1
2112	лишены необходимого	1	1
2113	в связи	2	1
2114	ю.м лотмана	1	1
2115	смерть болеющего	1	1
2116	встречи двух	1	1
2117	был его	1	1
2118	не существует	3	1
2119	есть весенними	1	1
2120	вследствие чего	2	1
2121	воображенного мира	1	1
2122	не подлежит	1	1
2123	же чувством	1	1
2124	будущее оказывается	1	1
2125	настоящего несостоявшегося	1	1
2126	горняя вечность	1	1
2127	место для	1	1
2128	плит и	1	1
2129	событийность излагаемых	2	1
2130	или в	2	1
2131	как рассказчик	1	1
2132	прославися сын	1	1
2133	мир произведения	1	1
2134	в ноги	1	1
2135	горизонтальные отношения	1	1
2136	чехова от	1	1
2137	в повествуемом	3	1
2138	антитеза здесь	1	1
2139	каждый год	2	1
2140	квалифицироваться как	1	1
2141	в другое	1	1
2142	когда он	3	1
2143	колоколов пасхальный	1	1
2144	повествователем фактов	1	1
2145	нынешнее настоящее	1	1
2146	даже малейший	1	1
2147	персонажа были	1	1
2148	длинный потом	1	1
2149	нрав последующие	1	1
2150	может на	1	1
2151	здесь ценностно	1	1
2152	было на	1	1
2153	сюжетного события	1	1
2154	является катастрофой	1	1
2155	эту томительность	1	1
2156	что центральное	1	1
2157	пение птиц	1	1
2158	оказывается противопоставленной	1	1
2159	известно глубинными	1	1
2160	любимого им	1	1
2161	будто бы	3	1
2162	ему необходимо	1	1
2163	интрига может	1	1
2164	звеньев если	1	1
2165	возобладать над	1	1
2166	прошлого и	2	1
2167	событийного ряда	5	1
2168	а длится	1	1
2169	имеет начало	1	1
2170	постигает преосвященного	1	1
2171	видение матери	1	1
2172	настоящим и	1	1
2173	которым можно	2	1
2174	хотя в	2	1
2175	чувством ностальгии	1	1
2176	чехова как	1	1
2177	были извещены	1	1
2178	лиминальную пороговую	1	1
2179	возвращения сообщение	1	1
2180	жизненного поведения	1	1
2181	внутренняя до	1	1
2182	белыми березами	1	1
2183	крайне затруднительно	1	1
2184	была оспорена	1	1
2185	наступила и	1	1
2186	в заключительном	1	1
2187	который имел	1	1
2188	героя без	1	1
2189	тут темно	1	1
2190	к ее	1	1
2191	не утрачивая	1	1
2192	жизни пасхального	1	1
2193	должна обратиться	1	1
2194	год а	2	1
2195	этой фразе	1	1
2196	на роль	1	1
2197	настоящее по	1	1
2198	смыкается с	1	1
2199	явной рассогласованности	1	1
2200	этой старухи	1	1
2201	может и	1	1
2202	прожитой кем-то	1	1
2203	действиями в	1	1
2204	функции не	1	1
2205	будущего впереди	1	1
2206	и пасхально-литургический	1	1
2207	первособытию христианской	1	1
2208	первый раз	1	1
2209	участников коммуникативного	1	1
2210	две стороны	1	1
2211	не знает	1	1
2212	бы грань	1	1
2213	отношением к	1	1
2214	переживаемого здесь	1	1
2215	предстают не	1	1
2216	петра вновь	1	1
2217	цельный внутри	1	1
2218	говорится вдруг	1	1
2219	от воспоминаний	1	1
2220	с посмертным	1	1
2221	качестве нарративного	1	1
2222	и сейчас	2	1
2223	истолкована весьма	1	1
2224	смерти трудно	1	1
2225	ряда возбуждающем	1	1
2226	эпизодов не	2	1
2227	матерью а	1	1
2228	тончайших проявлений	1	1
2229	ясные летние	1	1
2230	поскольку из	1	1
2231	их наступившее	1	1
2232	уподобляется кумулятивной	1	1
2233	было показано	1	1
2234	жизни а	2	1
2235	к первособытию	1	1
2236	понятие нарративной	1	1
2237	верх горизонтальные	1	1
2238	наступившее вдруг	1	1
2239	с такой	1	1
2240	светом но	1	1
2241	и приобщением	1	1
2242	своей матери	2	1
2243	не что	2	1
2244	зрения настоящего	1	1
2245	именно видение	1	1
2246	находился при	1	1
2247	бухали ему	1	1
2248	который не	1	1
2249	рисунка очерчивания	1	1
2250	словам любимого	1	1
