N	4gram	Tiupa_Vved_1	Narrotol
965	но при всей своей	1	1
966	реплика мамы не забудьте	1	1
967	нарративной природы носили перформативно-итеративный	1	1
968	является их фактическим погубителем	1	1
969	прецедентной картиной мира следует	1	1
970	связанные между собой единством	1	1
971	подавляющее большинство читателей войны	1	1
972	непритязательным читателем в обращениях	1	1
973	в классической и пост-классической	1	1
974	что есть на самом	1	1
975	ситуации появляется в своем	1	1
976	быть разомкнутое пространство окружающей	1	1
977	которые ритмизуют неуверенное продвижение	1	1
978	событийность действительно состоит в	1	1
979	итеративным описанием семейного быта	1	1
980	мир и возврат либо	1	1
981	единстве с диегетическим пространством	1	1
982	при этом между делом	1	1
983	не повторения преображающийся субъект	1	1
984	фоне общечеловеческой греховной нормы	1	1
985	теоретическую категорию нарративной интриги	1	1
986	конфигурации составляющая суть построения	1	1
987	происходил а пространству памяти	1	1
988	отсутствующей уступает значимости концовки	1	1
989	прямо обращается читая в	1	1
990	миропорядок в рамках которого	1	1
991	на протяжении единого высказывания	1	1
992	реальностью и актуализируется только	1	1
993	чтение интрига как адресованный	1	1
994	восприятие вынуждая критически соотносить	1	1
995	перформативно-итеративный характер наиболее древними	1	1
996	рассказыванием достигающим эффектов замедления	1	1
997	поначалу позаботившаяся о кошке	1	1
998	после которых интерес повествования	1	1
999	соответствии с утвердившейся в	1	1
1000	том что диегетический мир	1	1
1001	рассказе и маркируемая как	1	1
1002	из двенадцати маркированы упоминанием	1	1
1003	сюжетной схемы обнаруживаются два	1	1
1004	только возбуждала интерес к	1	1
1005	не забудьте дать кошке	1	1
1006	представитель лишний или маленький	1	1
1007	читателю важно не только	1	1
1008	или забеганий вперед пролепсис	1	1
1009	нашем сознании цельным квантом	1	1
1010	представляют собой либо отправку	1	1
1011	исполнения намеченной цели вследствие	1	1
1012	компетенцию повествователя рассказчика хроникера	1	1
1013	протяженность диегетического мира самим	1	1
1014	приложимы не к человеку	1	1
1015	началом нарративности своего рода	1	1
1016	текста именно они носители	1	1
1017	связаны особое место среди	1	1
1018	физического в неразрывном единстве	1	1
1019	погубителем отказавшись от первой	1	1
1020	говоря персонаж тоже бумажное	1	1
1021	рода механизмом коммуникативного события	1	1
1022	время здесь сгущается уплотняется	1	1
1023	лишено человеческого смысла диегетическое	1	1
1024	формируют особый виртуальный континуум	1	1
1025	ее предпочтениями и игнорированиями	1	1
1026	вынуждает предположить что толстой	1	1
1027	петруша со своим неро	1	1
1028	времени и великим мастером	1	1
1029	рассказать историю себе самому	1	1
1030	и мира вынуждает предположить	1	1
1031	однодневным циклом повседневного существования	1	1
1032	возможную широту мировидения некоторым	1	1
1033	это свидетельствует о том	1	1
1034	персонажам возможности уклонения от	1	1
1035	художественном смысле изложенного не	1	1
1036	существенно отличаться от действительного	1	1
1037	на практике подавляющее большинство	1	1
1038	вполне идиллическим однако для	1	1
1039	нарративную интригу читательского ожидания	1	1
1040	дети в соответствии с	1	1
1041	не хотел жити как	1	1
1042	имплицитный автор нарративного дискурса	1	1
1043	привычная нарративная интрига сюжетного	1	1
1044	мир это мир воображенный	1	1
1045	только в двух но	1	1
1046	же самой дуальной картиной	1	1
1047	уже принадлежит не физическому	1	1
1048	нарратологического анализа персонаж не	1	1
1049	же пространство наррации пронизано	1	1
1050	аномальна позитивно на фоне	1	1
1051	виртуальный континуум который женетт	1	1
1052	литературно-художественной наррации эти свойства	1	1
1053	физическое так и по	1	1
1054	напротив характеризовал событие как	1	1
1055	прерывания излагаемой истории сколь	1	1
1056	жизни уже принадлежит не	1	1
1057	осуществляет беспрецедентную и неповторимую	1	1
1058	уж во всяком случае	1	1
1059	категорию нарративной интриги операция	1	1
1060	а к читателю то	1	1
1061	и девочка составляют семейно-идиллический	1	1
1062	всяким высказыванием требует чтобы	1	1
1063	активизирует читательское восприятие вынуждая	1	1
1064	прецедентной не оставляющей персонажам	1	1
1065	детей в данном повествовании	1	1
1066	рецептивное напряжение чтения создается	1	1
1067	она тем что они	1	1
1068	вполне закономерно во вступлении	1	1
1069	с неким непритязательным читателем	1	1
1070	вариаций это специфический для	1	1
1071	своей взаимодополнительности оба эти	1	1
1072	адресованный читателю интерес наррации	1	1
1073	с эксплицитным с читателем	1	1
1074	когда повествовательные схемы оказываются	1	1
1075	менее сохраняет верность императивности	1	1
1076	к христианским императивам здесь	1	1
1077	дискурса есть только мертвые	1	1
1078	и т.п картин мира	1	1
1079	аналога может существенно отличаться	1	1
1080	повествования носителем которого служит	1	1
1081	нескольких сознаний креативного сознания	1	1
1082	отрезкам жизни особую ценностную	1	1
1083	итоге мы никак не	1	1
1084	иметь для нас значения	1	1
1085	физическое пространство способно иметь	1	1
1086	тома мертвых душ статус	1	1
1087	может оказаться и нулевой	1	1
1088	тетрадью стихов главного героя	1	1
1089	быть единой поскольку знаменует	1	1
1090	завершающего пассажа конечного слова	1	1
1091	о героях о первопредках	1	1
1092	нарративной интриги не только	1	1
1093	признать риторическую картину мира	1	1
1094	мира не обязательно человек	1	1
1095	развилку альтернативных перспектив продолжения	1	1
1096	пространству обобщающая картина мира	1	1
1097	мы и сами участвуем	1	1
1098	как уже говорилось выше	1	1
1099	его определенной компетентностью а	1	1
1100	обычно имеет место в	1	1
1101	кадра в то же	1	1
1102	его иметь под такое	1	1
1103	являются последовательными этапам которые	1	1
1104	между собой диегетический мир	1	1
1105	мастером остранняющей наррации гоголь	1	1
1106	следует подчеркнуть что нарративная	1	1
1107	бахтин имеет место слияние	1	1
1108	с переплетением трех нарративных	1	1
1109	с другой в соответствии	1	1
1110	мама мальчик и девочка	1	1
1111	мысли у.х одена к	1	1
1112	но и внутренне осуществляет	1	1
1113	происхождению сказания о героях	1	1
1114	обратимости/необратимости но при всей	1	1
1115	и любая история прежде	1	1
1116	а лишь к его	1	1
1117	вписано в экстрадиегетический мир	1	1
1118	или каштанку чехова является	1	1
1119	родителями становится и для	1	1
1120	поль рикёр в е	1	1
1121	интриги действия но также	1	1
1122	время излагаемых событий дано	1	1
1123	с xvii частью пастернаковского	1	1
1124	близко высоко глубоко и	1	1
1125	вектор а низ негативный	1	1
1126	типологической характеристике она уникальна	1	1
1127	назначается на роль отца	1	1
1128	не являясь его зеркальным	1	1
1129	родительским домом упоминаемая дача	1	1
1130	о самых общих предпосылках	1	1
1131	границ их актантных центров	1	1
1132	этого простенького чеховского нарратива	1	1
1133	человека не зависит от	1	1
1134	пространства в мир дома	1	1
1135	наррация не только художественная	1	1
1136	принципиально разнятся как по	1	1
1137	персонажей и иные объекты	1	1
1138	последующих прочтений он является	1	1
1139	в этнографии терминологией а	1	1
1140	а не позицию биографического	1	1
1141	составе интригу слова но	1	1
1142	по мысли рикёра чтобы	1	1
1143	предпочтениями и игнорированиями и	1	1
1144	неустранимость эпизодического устройства нарративного	1	1
1145	состоит в напряжении событийного	1	1
1146	текст не превращается в	1	1
1147	себя любимыми свободными и	1	1
1148	посредство волшебной сказки восходит	1	1
1149	профессиональной возрастной гендерной и	1	1
1150	составляет противоположность нарративной энтимемы	1	1
1151	необходимо причислить явления иного	1	1
1152	ожидания разворачивается и разрешается	1	1
1153	может служить интрига детективного	1	1
1154	сюжетная схема коррелирующая с	1	1
1155	свойства проявляются наиболее очевидно	1	1
1156	мы невольно проникаемся сочувствием	1	1
1157	действительно состоит в нарушении	1	1
1158	а не хотел жити	1	1
1159	наррации мысленно расчленяемые и	1	1
1160	библия рассуждает рикёр представляет	1	1
1161	предполагается строгий моноцентрический миропорядок	1	1
1162	легкой руки женетта в	1	1
1163	в обращениях нарратора выступающего	1	1
1164	подлежащего однозначной оценке в	1	1
1165	отличаться от действительного экстрадиегетического	1	1
1166	в тексте актуализированное нарратором	1	1
1167	что же было дальше-то?	1	1
1168	наличной реальности что не	1	1
1169	с одной стороны циклическую	1	1
1170	прочтений он является конструктивным	1	1
1171	смех родителей по поводу	1	1
1172	ни слушающий не остаются	1	1
1173	и вследствие этого оно	1	1
1174	памяти ментальному пространству событийного	1	1
1175	развертывания событийной цени кульминационным	1	1
1176	только по отношению к	1	1
1177	строгий моноцентрический миропорядок в	1	1
1178	а с другой принадлежностью	1	1
1179	враждебно настроенный отец как	1	1
1180	для языковой этнической научной	1	1
1181	носитель зла неро таким	1	1
1182	из этого запредельного пространства	1	1
1183	меняемся не только внешне	1	1
1184	позиционируется как гадость нарративная	1	1
1185	роль папы в данном	1	1
1186	нарративная интрига представляет собой	1	1
1187	названными обозначенными риторическая картина	1	1
1188	трехмерная протяженность диегетического мира	1	1
1189	для нас значимым событием	1	1
1190	о симптоме катастрофичности бытия	1	1
1191	как то женитьба или	1	1
1192	не умею положить вымышленным	1	1
1193	структуре текста нарративной интенции	1	1
1194	для рождения котят убирает	1	1
1195	нельзя признать вполне идиллическим	1	1
1196	только благодаря этому схематизму	1	1
1197	был призван противостоять один	1	1
1198	[рассказываемой в.т.] истории использовать	1	1
1199	полноценный рассказ необходимо все	1	1
1200	зла неро таким образом	1	1
1201	защиты от неро наделив	1	1
1202	комплекс исходных допущений о	1	1
1203	своего рода дубликат этого	1	1
1204	этот метарецептивный ход как	1	1
1205	кабинете именно из-под земли	1	1
1206	неро функцией отца дети	1	1
1207	эпизодов к тому или	1	1
1208	определенного рода последовательность как	1	1
1209	самой дуальной картиной мира	1	1
1210	нарративном дискурсе общеизвестная особенность	1	1
1211	непосредственно а исключительно в	1	1
1212	рассказывания перечитывая шедевр мы	1	1
1213	и составляет нарративную интригу	1	1
1214	ее игровую легковесность в	1	1
1215	направлении возможного но неопределенного	2	1
1216	императивам здесь именно живое	1	1
1217	нарративных функций по ходу	1	1
1218	замедляет восприятие а также	1	1
1219	за перельманом может именоваться	1	1
1220	схем сюжетосложения а стало	1	1
1221	поставленный по выражению чехова	1	1
1222	и наконец приносит весть	1	1
1223	мысли рикёра чтобы стать	1	1
1224	организовывая ими время пространство	1	1
1225	и происходят рассказываемые события	1	1
1226	рода серийное время неизбежно	1	1
1227	или воображаемого наррация прокладывает	1	1
1228	сказкой архаической символики инициации	1	1
1229	земли к тому же	1	1
1230	изером понятие имплицитного читателя	1	1
1231	центральных эпизода из двенадцати	1	1
1232	среднее звено связано с	1	1
1233	и мира по мысли	1	1
1234	в тэрнера лиминальную пороговую	1	1
1235	картина мира открывается нам	1	1
1236	топоса согласия между детьми	1	1
1237	то и не столько	1	1
1238	циклическую модель восстановления исходной	1	1
1239	в этом последнем мы	1	1
1240	интереса в области эстетического	1	1
1241	пост-классического нарратолога [...] интрига	1	1
1242	разработал емкую теоретическую категорию	1	1
1243	реального или воображаемого наррация	1	1
1244	общечеловеческой греховной нормы при	1	1
1245	а не развязкой интереса	1	1
1246	где появляются чужие кладовой	1	1
1247	природных циклов ритуальных или	1	1
1248	служат отклонениями от нормы	1	1
1249	конституируется не вещами фактами	1	1
1250	построения интриги согласно рикёру	1	1
1251	присутствующие во всех без	1	1
1252	рассказывания рассказать историю себе	1	1
1253	обобщающих систем представления о	1	1
1254	ритуальности жизненного поведения а	1	1
1255	образ читателя в современной	1	1
1256	наррации состоит в напряжении	1	1
1257	предполагает предвосхищаемое ответное слово	1	1
1258	персонажа в чужом для	1	1
1259	в живой речи означает	1	1
1260	последнем мы и сами	1	1
1261	части бессознательно благодаря нашей	1	1
1262	картина мира гарантирует возможное	1	1
1263	схемы это только инструмент	1	1
1264	вывели бы на прогулку	1	1
1265	всегда имеет в своем	1	1
1266	через посредство волшебной сказки	1	1
1267	и развязка являются последовательными	1	1
1268	и т.д связанные между	1	1
1269	столько самой наррацией сколько	1	1
1270	описаний то повествовательное высказывание	1	1
1271	читательский интерес вопросу повествователя	1	1
1272	кумулятивной схема кумулятивная которая	1	1
1273	истории а всякая литературная	1	1
1274	то есть сюжет взятый	1	1
1275	стабильно изменчиво иначе говоря	1	1
1276	глубинного смысла данного нарративного	1	1
1277	история прежде всего началом	1	1
1278	лишь иносказательного то два	1	1
1279	такого рода нейтральных к	1	1
1280	в текстах такого рода	1	1
1281	мир таится привкус принадлежности	1	1
1282	если бы молодец слушался	1	1
1283	человеческого опыта здесь например	1	1
1284	художественной словесностью лиминальная схема	1	1
1285	возбуждающем некие рецептивные ожидания	1	1
1286	на вот возьми ее	1	1
1287	этому схематизму действие может	1	1
1288	которого событийно лишь отступление	1	1
1289	слушающий не остаются каждый	1	1
1290	энтимем напротив ускоряющих восприятие	1	1
1291	идентифицировать себя с неким	1	1
1292	рода последовательность как смысловую	1	1
1293	самом первом и единственном	1	1
1294	в сердцевине истории в	2	1
1295	служит символическая смерть т.е	1	1
1296	а не литературное ремесло	1	1
1297	слияние пространственных и временных	1	1
1298	возможное смысловое единство возможных	1	1
1299	интенцию адресата коррелирующую с	1	1
1300	по своему происхождению сказания	1	1
1301	того что есть на	1	1
1302	вещами фактами реалиями или	1	1
1303	лица только возбуждала интерес	1	1
1304	ведая экзистенциальной тревоги событийного	1	1
1305	сознаний принципиальная особенность нарративного	1	1
1306	схемы обнаруживаются два варианта	1	1
1307	образ автора может формироваться	1	1
1308	термину хронотоп диегетическое время	1	1
1309	цепь эпизодов только на	1	1
1310	наррации эти свойства проявляются	1	1
1311	эти перспективы распознаются читателем	1	1
1312	время динамика которого создается	1	1
1313	достаточно очевидным образом соотносится	1	1
1314	фактор событийности но при	1	1
1315	другого пространства реального или	1	1
1316	имеем две самостоятельные интриги	1	1
1317	и рецептивных установок читательского	1	1
1318	себя не только в	1	1
1319	высокой сложности относительно древнерусского	1	1
1320	лишь раскрывается в своей	1	1
1321	мира временнóй пространственный актантный	1	1
1322	таких разлома одновременно именно	1	1
1323	событийный статус рассказанного происшествия	1	1
1324	нравственного абсолюта вслед за	1	1
1325	двух и более сознаний	1	1
1326	структурам мышления трехфазная нарративная	1	1
1327	сути дела мы имеем	1	1
1328	активизация читательского участия в	1	1
1329	реакцию нравственный раскол между	1	1
1330	бы возникнуть если бы	1	1
1331	нарратология не утрачивая интереса	1	1
1332	любо и вполне закономерно	1	1
1333	однородных событийных эпизодов ведущем	1	1
1334	дела мы имеем две	1	1
1335	опыт напряженного чтения завязка	1	1
1336	оцельняющая фрактальность повествовательного текста	1	1
1337	напряжение чтения создается не	1	1
1338	xvii частью пастернаковского романа	1	1
1339	переплетение циклической эпопейной и	1	1
1340	текста вытекает из необходимости	1	1
1341	и долго думают о	1	1
1342	весьма значимая параллель зародившаяся	1	1
1343	о постигшей котят и	1	1
1344	нарративного дискурса как субъект	1	1
1345	особую ценностную значимость какой	1	1
1346	диегетическое же пространство наррации	1	1
1347	очень существенный аспект нарративного	1	1
1348	высказывания как рассуждал мишель	1	1
1349	быть и рецептивных установок	1	1
1350	здесь событийность действительно состоит	1	1
1351	только неотождествимостью вещей референтных	1	1
1352	мира наше присутствие в	1	1
1353	но не повторения преображающийся	1	1
1354	преобразует это множество эпизодов	1	1
1355	коррелирующую с креативной интенцией	1	1
1356	должна обратиться к закрепленным	1	1
1357	а также персонажей второго	1	1
1358	остается вне данного дискурса	1	1
1359	мифологического субстрата в данном	1	1
1360	кругозоре устрашающие коннотации роль	1	1
1361	нормы при всей своей	1	1
1362	для репрезентирующего событийный опыт	1	1
1363	рецептивных установок читательского ожидания	1	1
1364	она уникальна в той	1	1
1365	но оно лишено человеческого	1	1
1366	истории т.н идеальный читатель	1	1
1367	закрепленным в культуре конфигурациям	1	1
1368	человек в нем не	1	1
1369	наполнен диегетический мир но	1	1
1370	виртуальными перспективами которые разворачиваются	2	1
1371	есть обнаружения их пространственно-временных	1	1
1372	мир в совокупном круге	1	1
1373	каждой из таких вариаций	1	1
1374	диегетическим т.е повествуемым миром	1	1
1375	возьми ее скорей мы	1	1
1376	диегетическое и артикуляционно-текстовое времена	1	1
1377	мира у гоголя сохраняется	1	1
1378	диегетического пространства само слушание	1	1
1379	картина мира общее наименование	1	1
1380	бахтин выявил обратившись к	1	1
1381	границе между эпизодами обнаруживается	1	1
1382	писал бахтин имеет место	1	1
1383	прельщению адама со евою	1	1
1384	есть время остановленное это	1	1
1385	а целенаправленно совершает именно	1	1
1386	относительно древнерусского текста событийность	1	1
1387	интрига повествования составляет противоположность	1	1
1388	экстрадиегетический мир нашего существования	1	1
1389	с той или иной	1	1
1390	другим лицам и брак	1	1
1391	аналогичной жизненной ситуации согласно	1	1
1392	интриге откровения текст итогового	1	1
1393	же игнорирует этот финальный	1	1
1394	опыта присутствия в ней	1	1
1395	по своей природе ментальное	1	1
1396	по длительности по скорости	1	1
1397	детской озабоченности судьбой котят	1	1
1398	была выявлена и описана	1	1
1399	сложности относительно древнерусского текста	1	1
1400	указания на интерсубъективный топос	1	1
1401	взаимодополнительности единством глубинного смысла	1	1
1402	аналогии с xvii частью	1	1
1403	из-под земли к тому	1	1
1404	требует ментально адекватной установки	1	1
1405	повествовательной традицией поэтому как	1	1
1406	картину мира такого рода	1	1
1407	протекания нарративной истории виртуальная	1	1
1408	входит только поименованное в	1	1
1409	время неизбежно должно когда-либо	1	1
1410	но при этом подлежащего	1	1
1411	не только художественная творит	1	1
1412	оказаться в безопасности но	1	1
1413	нарратор это представитель автора	1	1
1414	ожидания и предполагающем определенного	1	1
1415	рассуждения расставляющего точки над	1	1
1416	актант не выбирает а	1	1
1417	персонажей но и такого	1	1
1418	аномальным явлениям жизни никакой	1	1
1419	жизни никакой повести о	1	1
1420	но и святость тоже	1	1
1421	с нарративной картиной мира	2	1
1422	данном рассказе и маркируемая	1	1
1423	переходить от эпизода к	1	1
1424	не только в пространственно-временной	1	1
1425	художественным восприятием может быть	1	1
1426	греческим словом экфрасис отсылает	1	1
1427	мира характеристики нарративного пространства	1	1
1428	ее скорей мы не	1	1
1429	а всякая литературная интрига	1	1
1430	не тождественны глубинному автору	1	1
1431	отправку в чужой мир	1	1
1432	детской в другой взрослой	1	1
1433	модальность это такая категория	1	1
1434	о самом первом и	1	1
1435	породило принципиально иную четырехфазную	1	1
1436	невозможно она присутствует в	1	1
1437	непрерывно и бесконечно подобно	1	1
1438	воспринимающих сознаний принципиальная особенность	1	1
1439	мира вынуждает предположить что	1	1
1440	другой в соответствии с	1	1
1441	не следует смешивать с	1	1
1442	а протекания текста о	1	1
1443	от пространства физического неотождествимость	1	1
1444	в этом смысле библия	1	1
1445	героя через посредство волшебной	1	1
1446	первая вариация очевидным образом	1	1
1447	домом упоминаемая дача своего	1	1
1448	испытание смертью по сути	1	1
1449	отклонения к которым приводит	1	1
1450	всякому диегетическому миру а	1	1
1451	служащим образцом для аналогичных	1	1
1452	это множество эпизодов в.т	1	1
1453	интерес вопросу повествователя мастера	1	1
1454	рассказчика и для рецептивного	1	1
1455	первому рассказу фрактально не	1	1
1456	он является конструктивным началом	1	1
1457	искажению или претворению того	1	1
1458	и суммирующего ряд индивидуальных	1	1
1459	место среди неклассических нарративных	1	1
1460	не рассматривается как образ	1	1
1461	на фоне общечеловеческой греховной	1	1
1462	субстрата в данном случае	1	1
1463	разграничение времени затрачиваемого на	1	1
1464	мировидения некоторым ценностным кругозором	1	1
1465	событии рассказывания есть ожидание	1	1
1466	слушание как участие в	1	1
1467	дома не вполне ограждено	1	1
1468	уплотняется становится художественно-зримым пространство	1	1
1469	читателем в обращениях нарратора	1	1
1470	наиболее продуктивную для классической	1	1
1471	имел место хотя не	1	1
1472	коммуникантов некоторое условное пространство	1	1
1473	возможных суждений о жизни	1	1
1474	лишь благодарю событийному прерыванию	1	1
1475	рецептивного сознаний по мысли	1	1
1476	эстетического словесного творчества большая	1	1
1477	персонажа всегда имеется свобода	1	1
1478	перечитывании художественного шедевра мы	1	1
1479	не овладела оперативным подходом	1	1
1480	первой версии их гибели	1	1
1481	а во время вечернего	1	1
1482	своем собственном мире напротив	1	1
1483	императивной ею предполагается строгий	1	1
1484	которая на утро может	1	1
1485	присутствие в котором далеко	1	1
1486	в аналогичной жизненной ситуации	1	1
1487	окружающей дом жизни не	1	1
1488	обнаруживаются два варианта если	1	1
1489	не входит в диегетический	1	1
1490	его высказыванию они характеризуют	1	1
1491	на второй план референтное	1	1
1492	от буквального до всего	1	1
1493	скрепленных именем фигурой данного	1	1
1494	или ином варианте от	1	1
1495	неро таким образом нарративное	1	1
1496	героя либо его поражения	1	1
1497	в смысловой глубине этого	1	1
1498	персонажей и коммуникативной событийности	1	1
1499	еще не овладела оперативным	1	1
1500	общее наименование для множества	1	1
1501	эпизодами обнаруживается фрактальный разлом	1	1
1502	это позиция предельно адекватного	1	1
1503	до поры до времени	1	1
1504	мы узнаем что в	1	1
1505	два обрамляющих звена представляют	1	1
1506	интерес здесь не в	1	1
1507	читатель становится реципиентом двойной	1	1
1508	занимает только часть целого	1	1
1509	в его обращенности не	1	1
1510	составляющего основной фактор событийности	1	1
1511	вечный бог а преображался	1	1
1512	классической художественной литературы нарративную	1	1
1513	ли не наиболее продуктивную	1	1
1514	завершается же она тем	1	1
1515	им исходной ситуации или	1	1
1516	рода управляющий повествуемого мира	1	1
1517	регламентацией а суетной человеческой	1	1
1518	молока в результате параллелизма	1	1
1519	он происходил а пространству	1	1
1520	в безопасности но это	1	1
1521	неотождествимость диегетического и экстрадиегетического	1	1
1522	объект высказывания топос согласия	1	1
1523	к которым приводит разграничение	1	1
1524	на восстановлении им исходной	1	1
1525	персонажей который дублируется животными	1	1
1526	риторическая картина мира и	1	1
1527	диегетическое если говорить о	1	1
1528	или внутренним чтение письменно	1	1
1529	бог а преображался или	1	1
1530	позицию адресата в противном	1	1
1531	актуальна бывает в той	1	1
1532	иначе говоря всякое коммуникативное	1	1
1533	пространств не сводится к	1	1
1534	пространство для свободы заблуждений	1	1
1535	до всего лишь иносказательного	1	1
1536	анфиладе комнат иначе говоря	1	1
1537	эмоциональность тревога любопытство удивление	1	1
1538	и т.п но оно	1	1
1539	в нем не восстанавливался	1	1
1540	схематизму повествования [...] только	1	1
1541	момент проникновения в тайну	1	1
1542	над i и суммирующего	1	1
1543	сказки восходит к обряду	1	1
1544	усилиям нарратора мы невольно	1	1
1545	что дети не ведая	1	1
1546	обращается читая в евгении	1	1
1547	повествуемого мира не обязательно	1	1
1548	не наиболее продуктивную для	1	1
1549	конфигурациям к схематизму повествования	1	1
1550	чувство бескорыстной очарованности живым	1	1
1551	по большей части итеративно	1	1
1552	представляет собой грандиозную интригу	1	1
1553	картина мира это специальная	1	1
1554	интриги в классической и	1	1
1555	манн даже полагал что	1	1
1556	не следует у нарратора	1	1
1557	за пределами этой границы	1	1
1558	истории в качестве свидетеля	1	1
1559	иначе говоря при перечитывании	1	1
1560	показательным образцом может служить	1	1
1561	в ответ на реплику	1	1
1562	чтения создается не столько	1	1
1563	никак не могу и	1	1
1564	интенсивности однородных событийных эпизодов	1	1
1565	идиллическая зарисовка оборачивается страшной	1	1
1566	самого нарратора в этом	1	1
1567	организованности художественного целого вокруг	1	1
1568	маргарите например мы имеем	1	1
1569	кумулятивному циклическому лиминальному или	1	1
1570	будет завершена в текстах	1	1
1571	в составе циклической сюжетной	1	1
1572	внешне но и внутренне	1	1
1573	что не исключает возможности	1	1
1574	нашем внутреннем зрении тогда	1	1
1575	разлом повествуемого мира временнóй	1	1
1576	времени создается не только	1	1
1577	наше присутствие в котором	1	1
1578	угадывается в смысловой глубине	1	1
1579	момента оказываются ресурсами организации	1	1
1580	как гадость нарративная картина	1	1
1581	лишний или маленький человек	1	1
1582	мира видя в нем	1	1
1583	медиальном преломлении в частности	1	1
1584	персонажи рассказывающие некоторую собственную	1	1
1585	рода интерес сохраняется и	1	1
1586	которого взаимопонимание недостижимо перспектива	1	1
1587	внутренним чтение письменно запечатленного	1	1
1588	котята могли бы оказаться	1	1
1589	моделируя позитивно стабильный жизнеуклад	1	1
1590	согласия между детьми и	1	1
1591	не должен был его	1	1
1592	представитель автора в тексте	1	1
1593	с энигматической интригой состоит	1	1
1594	нарративная модальность представляет собой	1	1
1595	действия но также интриги	1	1
1596	для уверенной идентификации диегетического	1	1
1597	нарративы как правило не	1	1
1598	персонажи выступающие ее непосредственными	1	1
1599	интригу мировой истории а	1	1
1600	игнорированиями и все же	1	1
1601	собой креативную компетенцию повествователя	1	1
1602	по анфиладе комнат иначе	1	1
1603	лиминальная схема повествуемой истории	1	1
1604	обнаруживает катастрофическое отсутствие топоса	1	1
1605	в нашем сознании цельным	1	1
1606	тайны и откровения в	1	1
1607	интриге тайны и откровения	1	1
1608	восприятие а также возможность	1	1
1609	повторения преображающийся субъект восприятия	1	1
1610	всяком случае эти миры	1	1
1611	рамках нарратологического анализа персонаж	1	1
1612	слова и стало быть	1	1
1613	вступлении эта история возводится	1	1
1614	инициатор и организатор коммуникативного	1	1
1615	представить себе например трактатом	1	1
1616	знаменатель для репрезентирующего событийный	1	1
1617	ограждено от вторжений извне	1	1
