N	2gram	Tiupa_Narr_2	Narrotol
1196	архиерее обнаруживают	1	1
1197	евангелия ныне	1	1
1198	ему казалось	2	1
1199	то недолжное	1	1
1200	уездного городишки	1	1
1201	присутствие героя	1	1
1202	далеком прошлом	2	1
1203	с начальным	1	1
1204	усмотреть смыслосообразную	1	1
1205	употребления настоящего	1	1
1206	рассматриваемой фабулы	1	1
1207	последние десятилетия	1	1
1208	текст нарративного	1	1
1209	лиминальную событийность	1	1
1210	были совмещены	1	1
1211	жизни не	1	1
1212	звеном интриги?	1	1
1213	обратим внимание	1	1
1214	архиерея не	1	1
1215	же чувством	1	1
1216	архиерей и	2	1
1217	недостает количества	1	1
1218	вновь становящегося	1	1
1219	является событием	2	1
1220	к ней	3	1
1221	событий представляется	1	1
1222	прошлым в	1	1
1223	тянущееся вверх	1	1
1224	более что	1	1
1225	а ван	2	1
1226	опыта в	3	1
1227	в.т в	1	1
1228	материнство этой	1	1
1229	связь и	1	1
1230	и передачи	1	1
1231	а лишь	1	1
1232	с читателем	1	1
1233	статус и	1	1
1234	движением вспять	1	1
1235	потому что	2	1
1236	дело теперь?	1	1
1237	свидетельствуют о	1	1
1238	быть воспринята	1	1
1239	качестве дискурса	1	1
1240	последняя служба	1	1
1241	чувствует и	1	1
1242	широкое небо	1	1
1243	и света	1	1
1244	с черными	1	1
1245	референтную компетенцию	1	1
1246	не по	1	1
1247	на некоторые	1	1
1248	солнцем и	1	1
1249	было не	1	1
1250	и заграницей	1	1
1251	как славу	1	1
1252	тихого плача	1	1
1253	архиереях и	1	1
1254	никакого явного	1	1
1255	дискурсного анализа	1	1
1256	жизни пасхального	1	1
1257	персонажа или	1	1
1258	прочитано как	1	1
1259	архиерея обретают	1	1
1260	в области	2	1
1261	ли это	1	1
1262	углублена антиномией	1	1
1263	может показаться	1	1
1264	сюжетологическом значении	1	1
1265	текстовой данности	1	1
1266	а как	3	1
1267	у нас	2	1
1268	настоящего времени	1	1
1269	координат практически	1	1
1270	и приобщением	1	1
1271	всенощной в	1	1
1272	залитое солнцем	1	1
1273	умирающего далее	1	1
1274	и оно	1	1
1275	системе координат	1	1
1276	смерти петра	1	1
1277	лишь новое	1	1
1278	в специальном	1	1
1279	настоящего к	1	1
1280	и времени	1	1
1281	которая точно	1	1
1282	неотличимой от	1	1
1283	а теперь	1	1
1284	не могут	1	1
1285	эта мифологическая	1	1
1286	мы узнаем	2	1
1287	а воскресения	1	1
1288	т.п то	1	1
1289	волшебной сказки	1	1
1290	свой тихий	1	1
1291	поскольку лишена	1	1
1292	в состав	3	1
1293	временными метками	1	1
1294	одиннадцать душ	1	1
1295	художественное время	1	1
1296	небе веселый	1	1
1297	отношением памяти	1	1
1298	чтобы сделать	1	1
1299	задать себе	1	1
1300	крестным мукам	1	1
1301	вся залитая	1	1
1302	в напряжении	1	1
1303	речи повествователя	1	1
1304	напряженности устремленного	1	1
1305	однако для	1	1
1306	и смертью	1	1
1307	же самое	1	1
1308	закрепленным в	1	1
1309	возможностей в	1	1
1310	поступательное движение	1	1
1311	смыслосообразную событийность	1	1
1312	герой вовсе	1	1
1313	природа данного	1	1
1314	так близко	1	1
1315	но одновременно	2	1
1316	как для	1	1
1317	но также	2	1
1318	сюжетного события	1	1
1319	из монастыря	1	1
1320	видение матери	1	1
1321	сферы общения	1	1
1322	манифестированный отъездом	1	1
1323	детства то	1	1
1324	мысли о	1	1
1325	процессами и	1	1
1326	тяжкого запаха	1	1
1327	кого-либо еще	1	1
1328	образом достигает	1	1
1329	рецептивного сознаний	1	1
1330	день будущее	1	1
1331	повествования с	2	1
1332	и прошедшим	1	1
1333	небо залитое	1	1
1334	ностальгии окончательно	1	1
1335	несомненно есть	1	1
1336	племянницей последняя	1	1
1337	для себя	3	1
1338	читателю задать	1	1
1339	виду весенний	1	1
1340	напротив сохранение	1	1
1341	персонажей глава	1	1
1342	способности прослеживать	1	1
1343	смерть болеющего	1	1
1344	словно мы	1	1
1345	единения личности	1	1
1346	и небессмысленность	1	1
1347	культуре конфигурациям	1	1
1348	а настоящим	1	1
1349	опоры на	1	1
1350	совмещены и	1	1
1351	рекуррентным движением	1	1
1352	и долго-долго	1	1
1353	интриги чеховскому	1	1
1354	что все	1	1
1355	системой координат	1	1
1356	скромный нрав	1	1
1357	в виду	1	1
1358	одиночеством после	1	1
1359	этой фразе	1	1
1360	нулевой фазой	1	1
1361	руки женетта	1	1
1362	и сами	1	1
1363	напротив они	1	1
1364	действующие лица	1	1
1365	появляется в	1	1
1366	позднего чехова	2	1
1367	у чехова	9	1
1368	прошлым а	1	1
1369	пасхально-литургический колорит	1	1
1370	в тэрнера	1	1
1371	художественного пространства	1	1
1372	не умер	1	1
1373	после него	1	1
1374	для читателя	1	1
1375	пространственная тоже	1	1
1376	и от	1	1
1377	допустимым для	1	1
1378	посмертным воскресным	1	1
1379	мысль о	2	1
1380	случае смерть	1	1
1381	классического реализма	2	1
1382	были извещены	1	1
1383	ныне прославися	1	1
1384	хотя не	1	1
1385	невольно явившись	1	1
1386	циклическими процессами	1	1
1387	смерти возобладать	1	1
1388	являют собой	1	1
1389	углубляется как	1	1
1390	одной эпилоговой	1	1
1391	классическому определению	1	1
1392	случае следует	1	1
1393	или нескольких	1	1
1394	в классической	1	1
1395	монастыря впрочем	1	1
1396	делает очевидным	1	1
1397	мы были	1	1
1398	например о	1	1
1399	и сам	3	1
1400	вечность бытия	1	1
1401	подлинное событие	1	1
1402	о нашей	1	1
1403	в текстовой	1	1
1404	по аналогии	1	1
1405	рода общий	1	1
1406	в явной	1	1
1407	и истолкована	1	1
1408	не прошлым	1	1
1409	жизни по-матерински	1	1
1410	фокализация картин	1	1
1411	что никогда	1	1
1412	создающего эффект	1	1
1413	начала и	2	1
1414	катастрофой в	2	1
1415	к его	3	1
1416	бывает у	1	1
1417	противостояния внизу	1	1
1418	даже белые	1	1
1419	тексте случай	1	1
1420	архиерей сидел	1	1
1421	данной сферы	1	1
1422	и персонажа	1	1
1423	символики это	1	1
1424	сюжетную схему	1	1
1425	внизу темные	1	1
1426	вечности было	1	1
1427	в даме	1	1
1428	когда в	1	1
1429	достаточных оснований	1	1
1430	нашей здешней	1	1
1431	с доброй	1	1
1432	с толпой	1	1
1433	упорядочено возвратным	1	1
1434	движется действие	1	1
1435	фаза в	1	1
1436	строго говоря	3	1
1437	смерти не	1	1
1438	звоном текстуально	1	1
1439	поскольку обладает	1	1
1440	в погребении	1	1
1441	ее сыне	1	1
1442	открывается во	1	1
1443	если бы	4	1
1444	качестве свидетеля	1	1
1445	недавним пребыванием	1	1
1446	пространств герой	1	1
1447	кумулятивность рассматриваемой	1	1
1448	старухи специально	1	1
1449	личная память	1	1
1450	стране мертвых	1	1
1451	ей комплексом	1	1
1452	бывает в	1	1
1453	с ним	4	1
1454	к прошлому	1	1
1455	пасхальным звоном	1	1
1456	напряжении событийного	1	1
1457	ничто в	1	1
1458	и смерть	1	1
1459	совершенно неотличимой	1	1
1460	же светлых	1	1
1461	него весело	1	1
1462	безлюдные вверху	1	1
1463	же было	1	1
1464	прошлое представлялось	1	1
1465	при такой	1	1
1466	фазой но	1	1
1467	монашескими фигурами	1	1
1468	и здесь	2	1
1469	уже никто	1	1
1470	повествователя? как	1	1
1471	людях несмотря	1	1
1472	светлее праздничнее	1	1
1473	интриги не	2	1
1474	практически лишено	1	1
1475	настаивать на	1	1
1476	тех кто	1	1
1477	возможна только	1	1
1478	в самой	1	1
1479	наррация и	1	1
1480	следует иметь	1	1
1481	цепи эпизодов	2	1
1482	риторическими модальностями	1	1
1483	лиминальной фазой	1	1
1484	над городом	1	1
1485	верю ли	1	1
1486	фон событийной	1	1
1487	представились ему	1	1
1488	коммуникативно значимые	1	1
1489	об интриге	1	1
1490	внимание на	3	1
1491	фрагменте о	1	1
1492	нарратологический подход	1	1
1493	внуках поскольку	1	1
1494	текста а	1	1
1495	единственный в	1	1
1496	верили несогласованность	1	1
1497	комплексом мотивов	1	1
1498	знаменует следующую	1	1
1499	коммуникативного поведения	3	1
1500	и религиозным	1	1
1501	финальных эпизодов	1	1
1502	свидетельствующая о	1	1
1503	неявным для	1	1
1504	на что	1	1
1505	из временности	1	1
1506	бы существенной	1	1
1507	такой интриги	1	1
1508	подобно крестным	1	1
1509	преображение героя	1	1
1510	оказывается прошлым	1	1
1511	память читателя	1	1
1512	о далеком	1	1
1513	тоже символически	1	1
1514	мысли бахтина	2	1
1515	зрения повествователя	1	1
1516	организация художественного	1	1
1517	аналогии с	1	1
1518	смерти оказывается	1	1
1519	от классического	1	1
1520	впрочем вчитаемся	1	1
1521	в толпе	1	1
1522	внешняя сторона	3	1
1523	и во	1	1
1524	пределами изображенного	1	1
1525	черными монашескими	1	1
1526	отгороженная от	2	1
1527	жестом трагической	1	1
1528	фазой по	1	1
1529	и того	3	1
1530	может квалифицироваться	1	1
1531	чего открывается	1	1
1532	его смысла	2	1
1533	свете в	1	1
1534	бездонного неба	1	1
1535	значении термина	1	1
1536	событийности но	1	1
1537	грань между	1	1
1538	вознесение из	1	1
1539	нарративной структуры	1	1
1540	суть не	1	1
1541	активизированной противящейся	1	1
1542	этот момент	1	1
1543	длинный неимоверно	1	1
1544	в ряд	1	1
1545	теперь? но	1	1
1546	героя становится	1	1
1547	подобная экспликация	1	1
1548	строя фокализации	1	1
1549	не ндравится	1	1
1550	любое событие	1	1
1551	необходимо должна	2	1
1552	на одном	2	1
1553	самого коммуникативного	1	1
1554	единственно допустимым	1	1
1555	что и	2	1
1556	стало причиной	1	1
1557	и взаимодействия	1	1
1558	в глазах	4	1
1559	существенную роль	3	1
1560	является ли	1	1
1561	особенность отличающая	1	1
1562	свидетеля и	2	1
1563	иронии со	1	1
1564	утрачивает свою	1	1
1565	воскресения утрачивает	1	1
1566	нарратор в	2	1
1567	с матерью	3	1
1568	чем и	1	1
1569	них в	1	1
1570	пор ракурсы	1	1
1571	фаза существенно	1	1
1572	однако кумулятивность	1	1
1573	все время	1	1
1574	есть прошлого	1	1
1575	ибо жизнь	1	1
1576	по слову	3	1
1577	человека как	1	1
1578	вспоминал это	1	1
1579	светлых тонах	1	1
1580	может иметь	1	1
1581	данности финальных	1	1
1582	преосвященного тогда	1	1
1583	другого для	1	1
1584	в него	2	1
1585	позволяющий мотивике	1	1
1586	прошлым наконец	1	1
1587	одна за	1	1
1588	зрения оказывается	1	1
1589	проснувшимися деревьями	1	1
1590	того что	6	1
1591	обнаруживают себя	1	1
1592	как слушатели-читатели	1	1
1593	самостоятельной значимости	1	1
1594	горний и	1	1
1595	в современной	2	1
1596	герой в	1	1
1597	инстанцию будущего	1	1
1598	солнце или	1	1
1599	ушло куда-то	1	1
1600	этому схематизму	1	1
1601	пение птиц	1	1
1602	ни слова	2	1
1603	мать сохраняет	1	1
1604	всю церковь	1	1
1605	оно и	1	1
1606	мотивировать отношением	1	1
1607	с гуровым	1	1
1608	в горний	1	1
1609	колоколов пасхальный	1	1
1610	повествователем фактов	1	1
1611	ему необходимо	1	1
1612	в вознесении	1	1
1613	этого противостояния	1	1
1614	кроме самого	1	1
1615	история по	1	1
1616	с ними	3	1
1617	совокупном круге	1	1
1618	стоял над	1	1
1619	например обед	1	1
1620	сами участвуем	1	1
1621	ценностный кругозор	1	1
1622	всю свою	1	1
1623	духовное воскрешение	1	1
1624	даже малейший	1	1
1625	в ситуации	1	1
1626	видения героя	1	1
1627	или глухого	1	1
1628	хотя оно	1	1
1629	неожиданности да	1	1
1630	смысле является	1	1
1631	картин жизни	1	1
1632	лишь уходом	1	1
1633	фрагмент повествования	1	1
1634	из дольнего	1	1
1635	как пламя	1	1
1636	или луна	1	1
1637	героического эпоса	1	1
1638	несостоявшегося будущего	1	1
1639	будущее время	1	1
1640	эпилоговой нулевой	1	1
1641	деле не	1	1
1642	антитезу начальным	1	1
1643	вознесении с	1	1
1644	повествователя может	1	1
1645	малейший намек	1	1
1646	не происходит	2	1
1647	восприятие умирания	1	1
1648	просители которые	1	1
1649	такой системой	1	1
1650	функции не	1	1
1651	ткань текста	1	1
1652	дьяконицей чем	1	1
1653	эпизод поставлены	1	1
1654	в уста	1	1
1655	остро переживаемое	1	1
1656	наступившее вдруг	1	1
1657	временем и	1	1
1658	толпой молящихся	1	1
1659	сообщение составляет	1	1
1660	со всеми	2	1
1661	наррации состоит	1	1
1662	и тяжкого	1	1
1663	томящим его	1	1
1664	с сисоем	1	1
1665	мотивике смерти	1	1
1666	этой системе	1	1
1667	умирающего и	1	1
1668	ваше преосвященство	1	1
1669	мира это	2	1
1670	матрицы предстает	1	1
1671	другом свет	1	1
1672	а длится	1	1
1673	тимофеевне говорится	1	1
1674	звон который	1	1
1675	с нею	2	1
1676	для второго	1	1
1677	впервые будто	1	1
1678	была мать	1	1
1679	и у	4	1
1680	и внутреннего	2	1
1681	странность состоит	1	1
1682	что быть	1	1
1683	то и	3	1
1684	самом верю	1	1
1685	самую суть	1	1
1686	переживаемое но	1	1
1687	их одиннадцать	1	1
1688	в нашей	1	1
1689	за пределами	3	1
1690	одном полюсе	2	1
1691	в начале	2	1
1692	свидетельствует о	4	1
1693	еще одной	1	1
1694	после возвращения	1	1
1695	фигурами а	1	1
1696	его жизненной	1	1
1697	предполагает наличие	1	1
1698	героя единственно	1	1
1699	молящихся он	1	1
1700	а то	2	1
1701	роста напряженности	1	1
1702	для невольного	1	1
1703	две другие	1	1
1704	ответ на	5	1
1705	сознанием петра	1	1
1706	впереди лишь	1	1
1707	в этнографии	1	1
1708	то у	3	1
1709	этой нарративной	1	1
1710	кумулятивной катастрофе	1	1
1711	т.д на	1	1
1712	первоначально зримое	1	1
1713	стоит читателю	1	1
1714	неба одна	1	1
1715	вертикальной оппозицией	1	1
1716	коммуникативном событии	3	1
1717	день был	1	1
1718	на своего	1	1
1719	лиминальную пороговую	1	1
1720	жизнь находился	1	1
1721	и небо	1	1
1722	мир в	1	1
1723	искать в	1	1
1724	явившись актантной	1	1
1725	в новом	1	1
1726	он свободен	1	1
1727	никто не	1	1
1728	очень-очень далеко	1	1
1729	его коммуникативной	1	1
1730	жизненный опыт	1	1
1731	и слушающих	2	1
1732	не миф	2	1
1733	или неким	1	1
1734	памяти от	1	1
1735	приобщением к	1	1
1736	церкви ему	1	1
1737	знакомимся с	1	1
1738	вовсе не	2	1
1739	проблемной ситуации	1	1
1740	подобный вопрос	1	1
1741	зрения начальный	1	1
1742	от тех	1	1
1743	в половине	1	1
1744	неимоверно длинный	1	1
1745	себя мир	1	1
1746	между русской	1	1
1747	фигуру матери	1	1
1748	очевидной лиминальной	1	1
1749	хх столетия	1	1
1750	с легкой	1	1
1751	отношения окружающих	1	1
1752	за человек	1	1
1753	героя без	1	1
1754	соотносимы с	1	1
1755	жизни на	2	1
1756	наступает почти	1	1
1757	такому пониманию	1	1
1758	утрата поиск	2	1
1759	отношением настоящего	1	1
1760	составляющая фон	1	1
1761	способом рассказывания	1	1
1762	разворачивает картину	1	1
1763	небессмысленность прожитой	1	1
1764	содержанием самого	1	1
1765	случай употребления	1	1
1766	по-матерински соборной	1	1
1767	уже была	1	1
1768	случае с	1	1
1769	трагической иронии	1	1
1770	страхе какой	1	1
1771	лишь для	1	1
1772	героя мыслимо	1	1
1773	когда было	1	1
1774	далее выходила	1	1
1775	красивый звон	1	1
1776	нарратора в	2	1
1777	глубинными хронотопическими	1	1
1778	к архиерею	1	1
1779	ярче как	1	1
1780	знакомством с	1	1
1781	существенно углубляется	1	1
1782	речью повествователя	1	1
1783	и активизированной	1	1
1784	нем не	1	1
1785	центрального героя	1	1
1786	в финале	1	1
1787	художественным и	1	1
1788	человеческой мысли	1	1
1789	именно как	1	1
1790	ряда возбуждающем	1	1
1791	оснований видеть	1	1
1792	в новейшее	2	1
1793	обособления содержащий	1	1
1794	воскресающего бога	1	1
1795	другого в	1	1
1796	с повествовательной	1	1
1797	колокольня вся	1	1
1798	в данный	1	1
1799	от позиции	2	1
1800	этнографии терминологией	1	1
1801	художественное пространство	1	1
1802	охватившего всю	1	1
1803	архиерею например	1	1
1804	круге которого	1	1
1805	с нарративной	1	1
1806	значимые странности	1	1
1807	до сих	1	1
1808	поскольку как	1	1
1809	вовсе и	1	1
1810	они лишены	1	1
1811	как у	4	1
1812	хоть и	1	1
1813	улицы одна	1	1
1814	это пока	1	1
1815	детства которое	1	1
1816	является рекуррентным	1	1
1817	степени стремится	1	1
1818	небесследность и	1	1
1819	символическая смерть	1	1
1820	глагольных времен	1	1
1821	говорить и	1	1
1822	свет солнце	1	1
1823	верха каменных	1	1
1824	атрибутом детства	1	1
1825	думал он	1	1
1826	чем он	1	1
1827	весело с	1	1
1828	вынуждает задуматься	1	1
1829	преосвященного о	1	1
1830	согласно классическому	1	1
1831	запуганные просители	1	1
1832	действующих лиц	3	1
1833	и быть	1	1
1834	впрочем за	1	1
1835	как же	1	1
1836	из обоих	1	1
1837	повествования о	1	1
1838	же о	1	1
1839	героя о	1	1
1840	куда-то очень-очень	1	1
1841	уже забыл	1	1
1842	такая организация	1	1
1843	специально оговаривается	1	1
1844	желая возбуждал	1	1
1845	личности героя	2	1
1846	центральное событие	2	1
1847	чеховскому рассказу	1	1
1848	роли предсмертного	1	1
1849	фразе их	1	1
1850	о ее	1	1
1851	в рассказанном	1	1
1852	низ на	1	1
1853	равной степени	2	1
1854	плодотворным ни	1	1
1855	собой его	1	1
1856	стало темно	1	1
1857	в соответствии	3	1
1858	темные улицы	1	1
1859	полное забвение	1	1
1860	церкви и	2	1
1861	героя тогда	1	1
1862	старуха которая	1	1
1863	разгадать что	1	1
1864	это мир	1	1
1865	это сообщение	1	1
1866	ван геннепа	1	1
1867	же обстоит	1	1
1868	ритуальными действиями	1	1
1869	матери знаменует	1	1
1870	о страхе	1	1
1871	пасхальный радостный	1	1
1872	повествователем о	1	1
1873	в небесследность	1	1
1874	ничем не	1	1
1875	воспринимающего сознания	1	1
1876	более того	1	1
1877	риторические модальности	1	1
1878	однако и	1	1
1879	христа эта	1	1
1880	кажется без	1	1
1881	человеческой жизни	1	1
1882	белые березы	1	1
1883	с которым	1	1
1884	забвение постигает	1	1
1885	которое кажется	1	1
1886	ритуал всенощной	1	1
1887	к страстям	1	1
1888	признать вполне	1	1
1889	артикулирующую историю	1	1
1890	пасхального благовеста	1	1
1891	извещены повествователем	1	1
1892	микрособытия например	1	1
1893	не подлежит	1	1
1894	и богаче	1	1
1895	вспоминать о	1	1
1896	служба в	1	1
1897	его устремление	1	1
1898	историю героя	1	1
1899	быть прочитано	1	1
1900	как о	2	1
1901	когда же	2	1
1902	когда она	1	1
1903	будущее смыкается	1	1
1904	и уже	4	1
1905	миф с	1	1
1906	означать время	1	1
1907	толстого или	2	1
1908	и адресата	2	1
1909	было на	1	1
1910	принадлежности к	2	1
1911	присутствие в	2	1
1912	нею никакого	1	1
1913	как наррация	1	1
1914	квалифицироваться как	1	1
1915	в речи	1	1
1916	вглядеться в	1	1
1917	позволяет нам	1	1
1918	текста если	1	1
1919	неким побочным	1	1
1920	по контрасту	1	1
1921	действиями в	1	1
1922	самым личная	1	1
1923	новой риторики	1	1
1924	говорится вдруг	1	1
1925	на могилах	1	1
1926	фазу сюжетного	1	1
1927	о себе	1	1
1928	рассказа проявляется	1	1
1929	символ бессмертия	1	1
1930	бессмертия матери	1	1
1931	жизненного поведения	1	1
1932	зубчатой стеной	1	1
1933	ее суть	1	1
1934	персонажей с	1	1
1935	воскресным пасхальным	1	1
1936	неадекватности отношения	1	1
1937	границы между	1	1
1938	и актуализируется	1	1
1939	матери материнского	1	1
1940	заключительном эпизоде	1	1
1941	только стало	1	1
1942	некоторые из	1	1
1943	автора способом	1	1
1944	самого рассказывания	2	1
1945	в акте	1	1
1946	составляет явную	1	1
1947	формой незримого	1	1
1948	событие здесь	1	1
1949	евангельский сюжет	1	1
1950	эту томительность	1	1
1951	противопоставленной забвению	1	1
1952	в историю	1	1
1953	контрасту с	1	1
1954	сообщение о	1	1
1955	мотивировки исчезают	1	1
1956	почти полное	1	1
1957	лишено самостоятельной	1	1
1958	стороны нарратора	1	1
1959	высокая колокольня	1	1
1960	вероятной вечности	1	1
1961	позицию адресата	1	1
1962	и ничто	1	1
1963	лежащее внизу	1	1
1964	ван дейк	1	1
1965	содержащий в	1	1
1966	время архиерея	1	1
1967	очевидно что	1	1
1968	к жизни	1	1
1969	в художественных	1	1
1970	мыслимо именно	1	1
1971	предстает очевидной	1	1
1972	всего предшествующего	1	1
1973	отождествить восприятие	1	1
1974	начало заключительной	1	1
1975	противоположное ибо	1	1
1976	луна пение	1	1
1977	тьма монастырский	1	1
1978	от повествовательного	1	1
1979	сюжетная схема	1	1
1980	нулевая фаза	1	1
1981	близко все	1	1
1982	рассогласованности глагольных	1	1
1983	истории не	1	1
1984	сюжетного партнерства	1	1
1985	невольного вопроса	1	1
1986	читателя оказывается	1	1
1987	модификаций общего	1	1
1988	для первого	1	1
1989	поскольку читатель	1	1
1990	это за	1	1
1991	и связывания	1	1
1992	эпизода мать	1	1
1993	организовано вертикальной	1	1
1994	формируется циклическими	1	1
1995	к позиции	3	1
1996	обоих этих	1	1
1997	становящегося павлушей	1	1
1998	легкой руки	1	1
1999	побочным ее	1	1
2000	быть только	1	1
2001	в мир	1	1
2002	предположение же	1	1
2003	и воскресению	1	1
2004	затруднительно если	1	1
2005	есть весенними	1	1
2006	катя не	2	1
2007	историю приобретенной	1	1
2008	об ее	1	1
2009	ключевой как	1	1
2010	герое которого	1	1
2011	цели вследствие	1	1
2012	чеховского дискурса	1	1
2013	повествователя то	1	1
2014	до забвения	1	1
2015	новейшее время	2	1
2016	дело здесь	1	1
2017	его иметь	1	1
2018	текста так	1	1
2019	ошибкой отождествить	1	1
2020	жить даже	1	1
2021	в это	1	1
2022	или хотя	1	1
2023	времени эта	1	1
2024	единением наступает	1	1
2025	отъездом из	1	1
2026	низа и	1	1
2027	религиозным дискурсами	1	1
2028	умирания героя	1	1
2029	с этой	3	1
2030	для нарратологии	1	1
2031	эпизод обособления	1	1
2032	с уксусом	1	1
2033	кольцо вероятной	1	1
2034	еще раз	1	1
2035	за нею	1	1
2036	как только	1	1
2037	архиерея организовано	1	1
2038	поскольку вслед	1	1
2039	которые бухали	1	1
2040	быть и	1	1
2041	благодаря этому	1	1
2042	мотивов воскресения	1	1
2043	нарративные структуры	1	1
2044	буквально принизан	1	1
2045	катастрофе однако	1	1
2046	возвратным отношением	1	1
2047	быть рассказано	1	1
2048	только внешняя	1	1
2049	не эксплицировано	1	1
2050	той мере	2	1
2051	сих пор	1	1
2052	своей жизни	1	1
2053	размежевание тем	1	1
2054	не вспоминал	1	1
2055	о его	1	1
2056	и черные	1	1
2057	этом и	1	1
2058	событие как	1	1
2059	приобщения к	1	1
2060	оговаривается словно	1	1
2061	воскрешение героя	1	1
2062	какой он	1	1
2063	еще кроме	1	1
2064	дискурсии и	1	1
2065	соборной человеческой	1	1
2066	нем самом	1	1
2067	мифологическая бессобытийность	1	1
2068	качестве некоторого	1	1
2069	тексте отсутствует	2	1
2070	свою лиминальную	1	1
2071	и конца	1	1
2072	и ритуальными	1	1
2073	оспорена это	1	1
2074	картиной мира	5	1
2075	тому или	1	1
2076	имел место	1	1
2077	он приказал	1	1
2078	молчание бахтин	1	1
2079	качестве таковых	1	1
2080	зрения нарратора	1	1
2081	плача архиерея	1	1
2082	себя с	2	1
2083	соотносимых с	1	1
2084	о некой	1	1
2085	в универсуме	1	1
2086	бессобытийность циклического	1	1
2087	тихий скромный	1	1
2088	нарративной матрицы	1	1
2089	над альтернативным	1	1
2090	которых он	1	1
2091	кругом представились	1	1
2092	стать логикой	1	1
2093	обнаруживаются только	1	1
2094	убеждения в	1	1
2095	нарративных текстах	1	1
2096	и рецептивного	2	1
2097	универсуме с	1	1
2098	им первого	1	1
2099	дискурсии в	1	1
2100	запаха запуганные	1	1
2101	ю.м лотмана	1	1
2102	него приходится	1	1
2103	был его	1	1
2104	воображенного мира	1	1
2105	будущее оказывается	1	1
2106	настоящего несостоявшегося	1	1
2107	горняя вечность	1	1
2108	место для	1	1
2109	плит и	1	1
2110	как рассказчик	1	1
2111	при архиереях	1	1
2112	прославися сын	1	1
2113	в ноги	1	1
2114	веселый красивый	1	1
2115	какое угнетает	1	1
2116	о котором	3	1
2117	горизонтальные отношения	1	1
2118	своей природе	2	1
2119	нас нет	2	1
2120	времен старуха	1	1
2121	чехова от	1	1
2122	финале рассказа	1	1
2123	антитеза здесь	1	1
2124	этот статус	1	1
2125	в другое	1	1
2126	несогласованность между	1	1
2127	конфигурациям к	1	1
2128	ни одного	1	1
2129	рассказывать говорила	1	1
2130	для нас	2	1
2131	к чужому	1	1
2132	нынешнее настоящее	1	1
2133	как теперь	1	1
2134	болеющего архиерея	1	1
2135	длинный потом	1	1
2136	нрав последующие	1	1
2137	ночь эту	1	1
2138	как уже	2	1
2139	может на	1	1
2140	радостной улыбкой	1	1
2141	здесь ценностно	1	1
2142	не осознаваемое	1	1
2143	является катастрофой	1	1
2144	что центральное	1	1
2145	антиномией тьмы	1	1
2146	не должен	2	1
2147	и умирание	1	1
2148	доброй радостной	1	1
2149	оказывается противопоставленной	1	1
2150	но зато	2	1
2151	любимого им	1	1
2152	от всего	2	1
2153	героя где	1	1
2154	вверху высокая	1	1
2155	дней часов	1	1
2156	интрига может	1	1
2157	деревьями начало	1	1
2158	славы забвение	1	1
2159	но это	2	1
2160	загранице до	1	1
2161	возобладать над	1	1
2162	имеет начало	1	1
2163	постигает преосвященного	1	1
2164	настоящим и	1	1
2165	обстоит дело	1	1
2166	поиск обретение	2	1
2167	чувством ностальгии	1	1
2168	в равной	2	1
2169	чехова как	1	1
2170	возвращения сообщение	1	1
2171	внутренняя до	1	1
2172	белыми березами	1	1
2173	крайне затруднительно	1	1
2174	была оспорена	1	1
2175	несущественны поскольку	1	1
2176	обратиться к	2	1
2177	наступила и	1	1
2178	проходила ночь	1	1
2179	в системе	1	1
2180	который имел	1	1
2181	в общем	1	1
2182	тут темно	1	1
2183	не утрачивая	1	1
2184	на фоне	2	1
2185	вопрос как	1	1
2186	на роль	1	1
2187	поскольку не	3	1
2188	настоящее по	1	1
2189	смыкается с	1	1
2190	явной рассогласованности	1	1
2191	этой старухи	1	1
2192	может и	1	1
2193	героя не	1	1
2194	и томящим	1	1
2195	забвения о	1	1
2196	будущего впереди	1	1
2197	несостоятельна предположение	1	1
2198	деревья и	1	1
2199	и пасхально-литургический	1	1
2200	первособытию христианской	1	1
2201	первый раз	1	1
2202	участников коммуникативного	1	1
2203	две стороны	1	1
2204	не знает	1	1
2205	бы грань	1	1
2206	в заключительном	1	1
2207	отношением к	1	1
2208	предстают не	1	1
2209	петра вновь	1	1
2210	отличающая прозу	1	1
2211	цельный внутри	1	1
2212	от воспоминаний	1	1
2213	монастырский быт	1	1
2214	фон сюжетного	1	1
2215	качестве нарративного	1	1
2216	смерти трудно	1	1
2217	главы художественное	1	1
2218	быт жалких	1	1
2219	матерью а	1	1
2220	говорила и	1	1
2221	тончайших проявлений	1	1
2222	ясные летние	1	1
2223	в небе	1	1
2224	себе самому	5	1
2225	поскольку из	1	1
2226	их наступившее	1	1
2227	уподобляется кумулятивной	1	1
2228	было показано	1	1
2229	к первособытию	1	1
2230	весенний и	1	1
2231	понятие нарративной	1	1
2232	верх горизонтальные	1	1
2233	светом но	1	1
2234	него а	1	1
2235	прожитой кем-то	1	1
2236	зрения настоящего	1	1
2237	славу обретает	1	1
2238	мы знакомимся	1	1
2239	его нарративной	2	1
2240	находился при	1	1
2241	не могла	1	1
2242	бухали ему	1	1
2243	который не	1	1
2244	действие может	1	1
2245	словам любимого	1	1
2246	фрагмент текста	1	1
2247	как коммуникативного	1	1
2248	преосвященном петре	1	1
2249	о неадекватности	1	1
