N	3gram	Tiupa_Narr_2	Narrotol
966	имел место хотя	1	1
967	что центральное событие	1	1
968	возобладать над альтернативным	1	1
969	мотивирована сознанием петра	1	1
970	городишки сохраняется совершенно	1	1
971	это живет теперь	1	1
972	будто и читатель	1	1
973	него весело с	1	1
974	качестве таковых рассмотреть	1	1
975	отъездом из монастыря	1	1
976	в речи повествователя	1	1
977	длинный неимоверно длинный	1	1
978	воскрешение героя становится	1	1
979	прошлому то есть	1	1
980	нами одно из	1	1
981	только в забвении	1	1
982	и во второй	1	1
983	бывает плодотворным ни	1	1
984	было тут темно	1	1
985	эту томительность ожидания	1	1
986	нем самом всеми	1	1
987	ошибкой отождествить восприятие	1	1
988	атрибутом детства то	1	1
989	художественного пространства делает	1	1
990	существенно углубляется как	1	1
991	явившись актантной инстанцией	1	1
992	героя с толпой	1	1
993	в кольцо вероятной	1	1
994	улыбкой стало причиной	1	1
995	толпой молящихся он	1	1
996	предсмертного видения героя	1	1
997	напряженности устремленного к	1	1
998	как в рассказанном	1	1
999	странность состоит в	1	1
1000	настоящее по отношению	1	1
1001	мере в какой	2	1
1002	одна из многочисленных	1	1
1003	является катастрофой в	1	1
1004	столь же светлых	1	1
1005	архиерее обнаруживают себя	1	1
1006	ведома не только	1	1
1007	сюжета затем следует	1	1
1008	детства которое кажется	1	1
1009	утрата поиск обретение	2	1
1010	очерчивания эпизодов и	1	1
1011	единственно допустимым для	1	1
1012	и ритуальными действиями	1	1
1013	кажется без опоры	1	1
1014	личности героя с	1	1
1015	в совокупном круге	1	1
1016	значимые странности нарративной	1	1
1017	и тяжкого запаха	1	1
1018	событийность и уподобляется	1	1
1019	способности прослеживать историю	1	1
1020	в архиерее обнаруживают	1	1
1021	смерти возобладать над	1	1
1022	приобщением к вечности	1	1
1023	допустимым для автора	1	1
1024	все то что	2	1
1025	вечности было весело	1	1
1026	ноги низ на	1	1
1027	существование какое угнетает	1	1
1028	были извещены повествователем	1	1
1029	известно глубинными хронотопическими	1	1
1030	том что быть	1	1
1031	было как будто	1	1
1032	а как же	1	1
1033	материнство этой старухи	1	1
1034	лишена неожиданности да	1	1
1035	героя не происходит	1	1
1036	старуха которая живет	1	1
1037	оказывается противопоставленной забвению	1	1
1038	может быть сведена	1	1
1039	славу обретает сын	1	1
1040	жизнь находился при	1	1
1041	по-матерински соборной человеческой	1	1
1042	будущем эта мифологическая	1	1
1043	может на том	1	1
1044	было на самом	1	1
1045	в развитии сюжета	1	1
1046	в текстовой данности	1	1
1047	из тончайших проявлений	1	1
1048	наступившее вдруг размежевание	1	1
1049	молящихся он может	1	1
1050	о детстве и	1	1
1051	вся залитая светом	1	1
1052	нашей способности прослеживать	1	1
1053	а настоящим и	1	1
1054	в ряд не	1	1
1055	пуанту и тем	1	1
1056	нарративного дискурса и	1	1
1057	предстает очевидной лиминальной	1	1
1058	рода мотивировки исчезают	1	1
1059	проявляет себя в	1	1
1060	дело теперь? но	1	1
1061	суть проблемной ситуации	1	1
1062	кем-то жизни? к	1	1
1063	впервые будто и	1	1
1064	петра а воскресения	1	1
1065	проснувшимися деревьями начало	1	1
1066	прозу чехова от	1	1
1067	даже малейший намек	1	1
1068	о преосвященном петре	1	1
1069	о жизни на	1	1
1070	история по мысли	1	1
1071	веселый красивый звон	1	1
1072	желая разгадать что	1	1
1073	недавним пребыванием архиерея	1	1
1074	марии тимофеевне говорится	1	1
1075	совершенно неотличимой от	1	1
1076	глядела на своего	1	1
1077	стоял над городом	1	1
1078	себя с одной	1	1
1079	к страстям господним	1	1
1080	более что мы	1	1
1081	циклическими процессами и	1	1
1082	нас нет достаточных	1	1
1083	него а в	1	1
1084	благовеста или глухого	1	1
1085	то есть весенними	1	1
1086	здесь не только	1	1
1087	в небесследность и	1	1
1088	есть не что	1	1
1089	прожитой кем-то жизни?	1	1
1090	подобная экспликация по-видимому	1	1
1091	выстраиваются как кажется	1	1
1092	небо и даже	1	1
1093	это сообщение составляет	1	1
1094	самого коммуникативного события	1	1
1095	повествователя может быть	1	1
1096	только в качестве	1	1
1097	ткань текста дискурсивно	1	1
1098	солнце или луна	1	1
1099	духовное воскрешение героя	1	1
1100	или нарастания которое	1	1
1101	как нулевая фаза	1	1
1102	это пока еще	1	1
1103	же чувством ностальгии	1	1
1104	же о том	1	1
1105	в качестве некоторого	1	1
1106	вслед за нею	1	1
1107	выговорить ни слова	1	1
1108	и пасхально-литургический колорит	1	1
1109	глухого уездного городишки	1	1
1110	как было показано	1	1
1111	общего инварианта белые	1	1
1112	архиерея упорядочено возвратным	1	1
1113	закрепленным в культуре	1	1
1114	будущее смыкается с	1	1
1115	и читатель вместе	1	1
1116	циклической конструкцией а	1	1
1117	самым личная память	1	1
1118	улицы одна за	1	1
1119	стеной еще одна	1	1
1120	известном смысле является	1	1
1121	и уподобляется кумулятивной	1	1
1122	на него приходится	1	1
1123	деревьями начало заключительной	1	1
1124	раз когда прошлое	1	1
1125	отсутствует даже малейший	1	1
1126	распятию и воскресению	1	1
1127	сих пор ракурсы	1	1
1128	текста дискурсивно артикулирующую	1	1
1129	образом достигает фазы	1	1
1130	с толпой молящихся	1	1
1131	другое противоположное ибо	1	1
1132	и когда он	1	1
1133	и заграницей здесь	1	1
1134	тихого плача архиерея	1	1
1135	его детства которое	1	1
1136	залитое солнцем и	1	1
1137	первого евангелия ныне	1	1
1138	начало заключительной главы	1	1
1139	проходила ночь эту	1	1
1140	ней матери или	1	1
1141	другом свет солнце	1	1
1142	и ей не	1	1
1143	смерти петра а	1	1
1144	не является катастрофой	1	1
1145	который стоял над	1	1
1146	вертикальной оппозицией низа	1	1
1147	было бы существенной	1	1
1148	особенно в новейшее	1	1
1149	было ушло куда-то	1	1
1150	но поскольку вслед	1	1
1151	повествователя то в	1	1
1152	здесь ценностно несущественны	1	1
1153	теперь начинает означать	1	1
1154	когда он размышлял	1	1
1155	истолкована весьма превратно	1	1
1156	невольно явившись актантной	1	1
1157	читателя оказывается противопоставленной	1	1
1158	так и в	1	1
1159	в новейшее время	2	1
1160	для кумулятивной интриги	1	1
1161	геннепа и в	1	1
1162	не вспоминал это	1	1
1163	ностальгии окончательно отменяет	1	1
1164	фигурами а с	1	1
1165	дольнего мира в	1	1
1166	именно видение матери	1	1
1167	они лишены необходимого	1	1
1168	кругом представились ему	1	1
1169	перед нами одно	1	1
1170	равной степени стремится	1	1
1171	низа и верха	1	1
1172	внимание на некоторые	1	1
1173	двух или нескольких	1	1
1174	если же в	1	1
1175	знакомством с повествовательной	1	1
1176	временность мерно длящегося	1	1
1177	забвения о нем	1	1
1178	самым создающего эффект	1	1
1179	жизни мы будем	1	1
1180	за нею никакого	1	1
1181	архиерея за границей	1	1
1182	несмотря на свой	1	1
1183	героя без воскресения	1	1
1184	преосвященного как бы	1	1
1185	в самую ткань	1	1
1186	контрасту с начальным	1	1
1187	преображение героя мыслимо	1	1
1188	чехова как правило	1	1
1189	жизни по-матерински соборной	1	1
1190	запуганные просители которые	1	1
1191	черные тени тянущееся	1	1
1192	возбуждал в людях	1	1
1193	вспять к первособытию	1	1
1194	напряжении событийного ряда	1	1
1195	намеченной цели вследствие	1	1
1196	свою лиминальную событийность	1	1
1197	птиц в небе	1	1
1198	красивый звон дорогих	1	1
1199	неклассической нарративике хх	1	1
1200	человеческой мысли о	1	1
1201	противоположное ибо истинное	1	1
1202	со стороны нарратора	1	1
1203	самом верю ли	1	1
1204	личная память читателя	1	1
1205	полное забвение в	1	1
1206	одиночеством после возвращения	1	1
1207	рассказ буквально принизан	1	1
1208	со всеми уже	1	1
1209	в рассказанном событии	1	1
1210	присутствия преобразившегося героя	1	1
1211	посмертным воскресным пасхальным	1	1
1212	видения героя где	1	1
1213	в будущем эта	1	1
1214	читателя в самую	1	1
1215	одной эпилоговой нулевой	1	1
1216	ее суть не	1	1
1217	весенними проснувшимися деревьями	1	1
1218	не в его	1	1
1219	точкой зрения нарратора	1	1
1220	прослеживать историю приобретенной	1	1
1221	бы грань между	1	1
1222	евангелия ныне прославися	1	1
1223	легкой руки женетта	1	1
1224	переживаемое но ясно	1	1
1225	художественным и религиозным	1	1
1226	а лиминальный евангельский	1	1
1227	смыслосообразную событийность излагаемых	1	1
1228	их наступившее вдруг	1	1
1229	и связывания их	1	1
1230	никогда не бывает	1	1
1231	еще кроме самого	1	1
1232	цели вследствие чего	1	1
1233	городом верх горизонтальные	1	1
1234	модификаций общего инварианта	1	1
1235	временем и прошедшим	1	1
1236	может быть рассказано	1	1
1237	о нашей здешней	1	1
1238	отождествить восприятие умирания	1	1
1239	прошлым в кольцо	1	1
1240	в даме с	1	1
1241	себя больше дьяконицей	1	1
1242	горний и ничто	1	1
1243	упорядочено возвратным отношением	1	1
1244	самого нарратора в	1	1
1245	бытия в универсуме	1	1
1246	в церкви и	1	1
1247	с черными монашескими	1	1
1248	затем следует краткий	1	1
1249	хотя не должен	1	1
1250	в подлинное событие	1	1
1251	не мигая глядела	1	1
1252	для читателя формой	1	1
1253	крайне затруднительно если	1	1
1254	между настоящим временем	1	1
1255	сохраняется совершенно неотличимой	1	1
1256	смерти не в	1	1
1257	от повествовательного рисунка	1	1
1258	таком случае смерть	1	1
1259	прочитано как символ	1	1
1260	мысль о том	2	1
1261	повествователем о неадекватности	1	1
1262	свой тихий скромный	1	1
1263	микрособытия например обед	1	1
1264	полюсе тьма монастырский	1	1
1265	к эпизоду в	1	1
1266	церкви ему казалось	1	1
1267	решающим звеном интриги?	1	1
1268	что никогда не	1	1
1269	и давит павла-петра	1	1
1270	больше дьяконицей чем	1	1
1271	бывает у чехова	1	1
1272	совокупном круге которого	1	1
1273	задуматься о роли	1	1
1274	при архиереях и	1	1
1275	безлюдные вверху высокая	1	1
1276	которое кажется светлее	1	1
1277	я лично в	1	1
1278	какое угнетает и	1	1
1279	героя в этом	1	1
1280	далее и такого	1	1
1281	горняя вечность бытия	1	1
1282	в этой системе	1	1
1283	прославися сын человеческий	1	1
1284	как о некой	1	1
1285	конструкцией а лиминальный	1	1
1286	очень-очень далеко и	1	1
1287	в той жизни	1	1
1288	прошлое представлялось ему	1	1
1289	в забвении вместо	1	1
1290	чувством ностальгии окончательно	1	1
1291	способом рассказывания в	1	1
1292	свидетельствующая о ее	1	1
1293	тогда как наррация	1	1
1294	с посмертным воскресным	1	1
1295	и сами участвуем	1	1
1296	обретает сын человеческий	1	1
1297	с нею впервые	1	1
1298	к прошлому то	1	1
1299	тексте отсутствует даже	1	1
1300	сидел в алтаре	1	1
1301	мигая глядела на	1	1
1302	артикулирующую историю героя	1	1
1303	ни для второго	1	1
1304	деревья и небо	1	1
1305	доброй радостной улыбкой	1	1
1306	это видение решающим	1	1
1307	даже поступательное движение	1	1
1308	ему казалось что	2	1
1309	теперь? но стоит	1	1
1310	воспринята и истолкована	1	1
1311	явной рассогласованности глагольных	1	1
1312	и такого рода	2	1
1313	интриги чеховскому рассказу	1	1
1314	мотивировки исчезают однако	1	1
1315	временными метками лет	1	1
1316	русской жизнью и	1	1
1317	фактов крайне затруднительно	1	1
1318	одного и того	1	1
1319	воспоминаний преосвященного о	1	1
1320	звон который стоял	1	1
1321	обнаруживают себя с	1	1
1322	старухи специально оговаривается	1	1
1323	поскольку из обоих	1	1
1324	березы и черные	1	1
1325	и в заключительном	1	1
1326	следует иметь в	1	1
1327	нарративной дискурсии в	1	1
1328	сообщение о приезде	1	1
1329	фазой но поскольку	1	1
1330	верха каменных плит	1	1
1331	уже забыл об	1	1
1332	вчитаемся день был	1	1
1333	утра его детства	1	1
1334	краткий эпизод обособления	1	1
1335	колокольня вся залитая	1	1
1336	тем более что	1	1
1337	уже никто не	1	1
1338	уходом из временности	1	1
1339	собственно говоря и	1	1
1340	пасхальный день будущее	1	1
1341	загранице до забвения	1	1
1342	с прошлым в	1	1
1343	трагической иронии со	1	1
1344	может быть воспринята	1	1
1345	в напряжении событийного	1	1
1346	второй раз когда	1	1
1347	открывается во всей	1	1
1348	искать в себе	1	1
1349	цельный внутри себя	1	1
1350	страхе какой он	1	1
1351	обоих этих пространств	1	1
1352	с его циклической	1	1
1353	противостояния внизу темные	1	1
1354	находился при архиереях	1	1
1355	специальном сюжетологическом значении	1	1
1356	самого умирающего далее	1	1
1357	настоящего времени в	1	1
1358	анарративный фон событийной	1	1
1359	без опоры на	1	1
1360	небесследность и небессмысленность	1	1
1361	и по длительности	1	1
1362	в явной рассогласованности	1	1
1363	круге которого движется	1	1
1364	зрения нарратора которому	1	1
1365	вновь становящегося павлушей	1	1
1366	никто не вспоминал	1	1
1367	на могилах эпизод	1	1
1368	обособления содержащий в	1	1
1369	и т.д на	1	1
1370	кумулятивной катастрофе однако	1	1
1371	альтернативным ей комплексом	1	1
1372	быть может на	1	1
1373	точно во сне	1	1
1374	комплексом мотивов воскресения	1	1
1375	в церкви ему	1	1
1376	как уже говорилось	2	1
1377	уездного городишки сохраняется	1	1
1378	что мы были	1	1
1379	несущественны поскольку из	1	1
1380	отгороженная от героя	1	1
1381	белыми березами то	1	1
1382	отчужденно как о	1	1
1383	активизированной противящейся ему	1	1
1384	героя единственно допустимым	1	1
1385	далее выходила сходилась	1	1
1386	охватившего всю церковь	1	1
1387	смерти оказывается всего	1	1
1388	светом но отгороженная	1	1
1389	чувствовала себя больше	1	1
1390	свидетеля и судии	2	1
1391	фразе их наступившее	1	1
1392	радостной улыбкой стало	1	1
1393	толстого или достоевского	1	1
1394	той жизни мы	1	1
1395	на свой тихий	1	1
1396	так близко все	1	1
1397	свет солнце или	1	1
1398	окружающих к архиерею	1	1
1399	в силу своей	1	1
1400	значении термина поскольку	1	1
1401	персонажа были совмещены	1	1
1402	возможна только в	1	1
1403	инстанцией первого эпизода	1	1
1404	где он неявным	1	1
1405	ничто в текстовой	1	1
1406	на одном полюсе	2	1
1407	о далеком прошлом	1	1
1408	фаза в развитии	1	1
1409	жизнью и смертью	1	1
1410	в нарративном дискурсе	1	1
1411	во второй раз	1	1
1412	антитезу начальным словам	1	1
1413	над альтернативным ей	1	1
1414	уже говорилось выше	2	1
1415	в алтаре было	1	1
1416	подобно крестным мукам	1	1
1417	изображенного времени эта	1	1
1418	между художественным и	1	1
1419	была оспорена это	1	1
1420	всю церковь и	1	1
1421	волнующая надежда на	1	1
1422	как символ бессмертия	1	1
1423	возвратным отношением настоящего	1	1
1424	фрагмент повествования образует	1	1
1425	символическим содержанием самого	1	1
1426	оно и не	1	1
1427	ныне прославися сын	1	1
1428	за пределами изображенного	1	1
1429	поставлены в ряд	1	1
1430	будущего несостоятельна предположение	1	1
1431	тихий скромный нрав	1	1
1432	его устремление остро	1	1
1433	и верха каменных	1	1
1434	себе подобный вопрос	1	1
1435	финальных эпизодов не	1	1
1436	от классического реализма	1	1
1437	если первоначально зримое	1	1
1438	не позволяющий мотивике	1	1
1439	как недавним пребыванием	1	1
1440	весело с доброй	1	1
1441	церкви и т.п	1	1
1442	и деревья и	1	1
1443	обед с матерью	1	1
1444	и даже луна	1	1
1445	самого рассказывания в	1	1
1446	белые березы и	1	1
1447	картины мира анарративный	1	1
1448	как кажется без	1	1
1449	о нем самом	1	1
1450	бездонного неба одна	1	1
1451	свете архиерей сидел	1	1
1452	подобный вопрос как	1	1
1453	событийной цепи эпизодов	1	1
1454	дней часов с	1	1
1455	координат практически лишено	1	1
1456	забвении вместо славы	1	1
1457	только стало темно	1	1
1458	в соответствии с	3	1
1459	незримого присутствия преобразившегося	1	1
1460	говорящих и слушающих	1	1
1461	у нас нет	2	1
1462	настоящего несостоявшегося будущего	1	1
1463	системой координат событие	1	1
1464	может квалифицироваться как	1	1
1465	умирание героя в	1	1
1466	за границей так	1	1
1467	темные улицы одна	1	1
1468	жестом трагической иронии	1	1
1469	явную антитезу начальным	1	1
1470	в столь же	1	1
1471	просители которые бухали	1	1
1472	потом наступила и	1	1
1473	специально оговаривается словно	1	1
1474	тех кто не	1	1
1475	вместе со всеми	1	1
1476	могилах эпизод поставлены	1	1
1477	знания убеждения мнения	1	1
1478	к которому нынешнее	1	1
1479	о неадекватности отношения	1	1
1480	то в финале	1	1
1481	или глухого уездного	1	1
1482	архиерея охватившего всю	1	1
1483	выглядит еще одной	1	1
1484	той мере в	2	1
1485	эпизоде где о	1	1
1486	извещены повествователем о	1	1
1487	данности финальных эпизодов	1	1
1488	религиозным дискурсами что	1	1
1489	текстовой данности финальных	1	1
1490	неба одна из	1	1
1491	тьмы и света	1	1
1492	и у нас	2	1
1493	в коммуникативном событии	3	1
1494	умирания героя окружающими	1	1
1495	вместо славы забвение	1	1
1496	такого рода мотивировки	1	1
1497	богаче чем было	1	1
1498	чего открывается во	1	1
1499	верили несогласованность между	1	1
1500	малейший намек на	1	1
1501	в культуре конфигурациям	1	1
1502	словно мы знакомимся	1	1
1503	матери материнского начала	1	1
1504	чем было на	1	1
1505	мотивировать отношением к	1	1
1506	центральное событие здесь	1	1
1507	мы знакомимся с	1	1
1508	бухали ему в	1	1
1509	мира анарративный фон	1	1
1510	и истолкована весьма	1	1
1511	дискурсами что никогда	1	1
1512	березами то есть	1	1
1513	сюжета от эпизода	1	1
1514	с белыми березами	1	1
1515	движением вспять к	1	1
1516	начальный фрагмент повествования	1	1
1517	в ноги низ	1	1
1518	излагаемых повествователем фактов	1	1
1519	текстуально манифестированный отъездом	1	1
1520	смерть героя без	1	1
1521	настоящим и во	1	1
1522	рассказывания в отвлечении	1	1
1523	согласно классическому определению	1	1
1524	мы были извещены	1	1
1525	необходимо должна обратиться	1	1
1526	воскресения утрачивает свою	1	1
1527	окончательно отменяет инстанцию	1	1
1528	сходилась начинала рассказывать	1	1
1529	текст нарративного акта	1	1
1530	он сам того	1	1
1531	на своего дядю	1	1
1532	мотивике смерти возобладать	1	1
1533	обратим внимание на	1	1
1534	и персонажа были	1	1
1535	быт жалких дешевых	1	1
1536	не осознаваемое им	1	1
1537	тьма монастырский быт	1	1
1538	картин жизни пасхального	1	1
1539	к ней матери	1	1
1540	ни для первого	1	1
1541	залитая светом но	1	1
1542	пока еще не	1	1
1543	с легкой руки	1	1
1544	павлушей в церкви	1	1
1545	а с белыми	1	1
1546	эпилоговой нулевой фазой	1	1
1547	о марии тимофеевне	1	1
1548	первоначально зримое присутствие	1	1
1549	оставляет место для	1	1
1550	например как только	1	1
1551	метками лет дней	1	1
1552	организовано вертикальной оппозицией	1	1
1553	живет теперь как	1	1
1554	вероятной вечности было	1	1
1555	глагольных времен старуха	1	1
1556	прошлым наконец в	1	1
1557	по мысли бахтина	2	1
1558	кроме самого умирающего	1	1
1559	быть воспринята и	1	1
1560	лиминальную событийность и	1	1
1561	в заключительном эпизоде	1	1
1562	повествовательного рисунка очерчивания	1	1
1563	завершающий фрагмент текста	1	1
1564	событии текста так	1	1
1565	света например как	1	1
1566	на некоторые коммуникативно	1	1
1567	коммуникативно значимые странности	1	1
1568	ли я лично	1	1
1569	день будущее смыкается	1	1
1570	обстоит дело теперь?	1	1
