N	4gram	Tiupa_Narr_2	Hudozhes
837	думала о своих учениках	1	1
838	что это за человек	1	1
839	свой тихий скромный нрав	1	1
840	личностна поэтому катя оказывается	1	1
841	любви о том счастье	1	1
842	между объективной данностью рассказываемой	1	1
843	которой страдает и сам	1	1
844	задать себе подобный вопрос	1	1
845	не могла представить себе	1	1
846	уважать в чужой дом	1	1
847	бы вместил в себя	1	1
848	посредственной провинциальной учительницы который	1	1
849	отношения к себе и	1	1
850	реплику девочки неуместно произнесенную	1	1
851	нетерпимого к ней в	1	1
852	образованию филолог но служит	1	1
853	прежде чем закончить рассказ	1	1
854	легко постольку поскольку их	1	1
855	на неодетых женщин и	1	1
856	когда же огонек личной	1	1
857	заданности характер который бы	1	1
858	к ней в других	1	1
859	прежнего якобы настоящего глубокого	1	1
860	детским началом позволяет ощутить	1	1
861	творец своего счастья и	1	1
862	при кукине видевшая в	1	1
863	в то время как	1	1
864	случайно в ответ на	1	1
865	впервые будто и читатель	1	1
866	раз памятью о своем	1	1
867	романам и о которой	1	1
868	герое прежде чем закончить	1	1
869	разговор о герое прежде	1	1
870	у старцева перестало беспокойно	1	1
871	кругу монастырского быта от	1	1
872	не принимает участия в	1	1
873	беликова не только не	1	1
874	в темной комнате в	1	1
875	сердце когда же екатерина	1	1
876	мучительно препятствует личностному сближению	1	1
877	глядят на него с	1	1
878	репликой лошади поданы пора	1	1
879	формулирует главную ценностную координату	1	1
880	добрым глазам робкому озабоченному	1	1
881	мыслей в ее душе	1	1
882	недовольным голосом отвечал ну	1	1
883	существования павла-петра только эти	1	1
884	нос был вздернутый глаза	1	1
885	самостоятельного отношения к себе	1	1
886	не наделен личной тайной	1	1
887	страдающему и уже обреченному	1	1
888	бы доехать драматическое напряжение	1	1
889	ладу с покоем и	1	1
890	для личности в непосредственности	1	1
891	ощутить живую сокровенную личность	1	1
892	уксусом для натирания типично	1	1
893	в каждой могиле чувствуется	1	1
894	был тяжелый вздорный человек	1	1
895	духовно прорывается за пределы	1	1
896	и уже обреченному герою	1	1
897	свой пустой двор [...]	1	1
898	раз в жизни видит	1	1
899	теплая изящная полная любви	1	1
900	с ними ему легко	1	1
901	о том счастье какого	1	1
902	же огонек личной тайны	1	1
903	живет теперь единственный в	1	1
904	повествование изначально пронизано скрытым	1	1
905	и люди без тайны	1	1
906	торгам он входит без	1	1
907	происходит смерть постижима лишь	1	1
908	не все верили несогласованность	1	1
909	в слове и жесте	1	1
910	тело уменьшаются сморщиваясь и	1	1
911	олицетворяет ту безликую силу	1	1
912	соборной человеческой мысли о	1	1
913	индивидуальность непосредственно личностна поэтому	1	1
914	десятого утра выехали из	1	1
915	же пустота как на	1	1
916	пустота как на дворе	1	1
917	характеру весьма посредственной провинциальной	1	1
918	был ужас если бы	1	1
919	глазах лицо и все	1	1
920	самое замечательное самое важное	1	1
921	тогда как в общении	1	1
922	него весело с доброй	1	1
923	с символическим двойным дном	1	1
924	набирающего силу повествования первая	1	1
925	назначаемый к торгам он	1	1
926	оговаривается словно мы знакомимся	1	1
927	уже не вызывало никаких	1	1
928	все верили несогласованность между	1	1
929	совете а между тем	1	1
930	шла спать и видела	1	1
931	в себе самом верю	1	1
932	на него весело с	1	1
933	сознание углубляется в личную	1	1
934	присутствие тайны когда же	1	1
935	желая улыбнуться он задергал	1	1
936	или что-нибудь верует ли	1	1
937	накопительства то и в	1	1
938	обращен столь важный для	1	1
939	со всеми уже забыл	1	1
940	преосвященного как бы желая	1	1
941	подтекстовой символики рассказа свет	1	1
942	петра детским началом позволяет	1	1
943	которая была знакома ему	1	1
944	и видит в нем	1	1
945	овнешненность исчерпанность персонажа инерцией	1	1
946	он входит без церемонии	1	1
947	каких-то людей есть жизнь	1	1
948	в этом детском непонимании	1	1
949	это движение которое могло	1	1
950	забывает что перед нею	1	1
951	любовь ему становится внятной	1	1
952	не может выговорить ни	1	1
953	контакта в то время	1	1
954	слова мать же осмелится	1	1
955	внимания на неодетых женщин	1	1
956	благородная теплая изящная полная	1	1
957	того на что учительница	1	1
958	но героиня не вовлекается	1	1
959	охотно повторяет рассмеявшись так	1	1
960	глядела на своего дядю	1	1
961	как-то реализовать внутренний потенциал	1	1
962	смерти только сам умирающий	1	1
963	как бы желая разгадать	1	1
964	звуки музыки и треск	1	1
965	это за человек в	1	1
966	внутренней заданности характер который	1	1
967	от которой страдает и	1	1
968	их связывает внешнеролевой контакт	1	1
969	в пробуждении у читателя	1	1
970	объективной данностью рассказываемой жизни	1	1
971	не несет в себе	1	1
972	противоположном безумие коврина чье	1	1
973	хотя несомненно это был	1	1
974	у кати нос был	1	1
975	раньше она любила своего	1	1
976	и не думал он	1	1
977	который теперь сидел больной	1	1
978	воображении внешность и характер	1	1
979	духовной реальности межличностного контакта	1	1
980	страхом тычет во все	1	1
981	такою радостью но героиня	1	1
982	рассмеявшись так брат николаша	1	1
983	то что я сам	1	1
984	и страхом тычет во	1	1
985	ее настоящее и другого	1	1
986	при архиереях и пережил	1	1
987	ту чистую поэтическую любовь	1	1
988	только эти два человека	1	1
989	а катя не мигая	1	1
990	в нем своего страждущего	1	1
991	рака у кати нос	1	1
992	сморщенное лицо и большие	1	1
993	пронюхали подлецы подумал никитин	1	1
994	преосвященство называет его дядечка	1	1
995	стороже об училищном совете	1	1
996	это был тяжелый вздорный	1	1
997	собой и читателя чему	1	1
998	с такою радостью но	1	1
999	я беру именно то	1	1
1000	нервная сознательная жизнь которая	1	1
1001	характер который бы вместил	1	1
1002	ндравится сисой олицетворяет ту	1	1
1003	почему он монах да	1	1
1004	характера подчеркнута фразой повествователя	1	1
1005	которой он мечтал каждый	1	1
1006	памяти время когда его	1	1
1007	робкому озабоченному взгляду который	1	1
1008	увлечение оленьки сменяется другим	1	1
1009	жизни других эту тайну	1	1
1010	монастырского быта от которого	1	1
1011	подавленного я ей неизменно	1	1
1012	сисоем легко постольку поскольку	1	1
1013	было ее прошлое ее	1	1
1014	только не знающего личной	1	1
1015	неуместно произнесенную за столом	1	1
1016	биться сердце когда же	1	1
1017	жизни учителя словесности никитина	1	1
1018	нею архиерей и видит	1	1
1019	героиня не вовлекается в	1	1
1020	сиди смирно другую реплику	1	1
1021	и детей которые глядят	1	1
1022	конформизма которая мучает героя	1	1
1023	ценностную координату чеховского антииерархического	1	1
1024	у сисоя они сердитые	1	1
1025	я смерть никогда не	1	1
1026	решил заговорить желая улыбнуться	1	1
1027	причинам сисой всю свою	1	1
1028	своего дядю преосвященного как	1	1
1029	а во взгляде только	1	1
1030	обращения ваше преосвященство называет	1	1
1031	тому же в аспекте	1	1
1032	когда же екатерина ивановна	1	1
1033	тотчас после заученного обращения	1	1
1034	точно так же как	2	1
1035	ужас если бы она	1	1
1036	улыбнуться он задергал нижней	1	1
1037	выходя из комнаты можно	1	1
1038	читателя самостоятельного отношения к	1	1
1039	все те же будут	1	1
1040	детском непонимании присутствует доля	1	1
1041	положении какой бы это	1	1
1042	с уксусом для натирания	1	1
1043	постригли похоже было как	1	1
1044	поговорить с ним о	1	1
1045	свет во время обеда	1	1
1046	поданы пора к страстям	1	1
1047	не испытывая душевной боли	1	1
1048	верили несогласованность между настоящим	1	1
1049	одиннадцать душ и потому-то	1	1
1050	в характеристике персонажей произведения	1	1
1051	так и н сухих	1	1
1052	мера личностности чеховского человека	1	1
1053	мальчика павлушу которого в	1	1
1054	аллюзия согласно евангельской легенде	1	1
1055	так брат николаша говоришь	1	1
1056	катя и семидесятилетний сисой	1	1
1057	тогда как сам сисой	1	1
1058	папашу который теперь сидел	1	1
1059	в этих и иных	1	1
1060	когда его постригли похоже	1	1
1061	в такое волнение от	1	1
1062	и все его тело	1	1
1063	думал он об этом	1	1
1064	что порывает с действительной	1	1
1065	героя живущего как раз	1	1
1066	не понимают что с	1	1
1067	половине десятого утра выехали	1	1
1068	дом назначаемый к торгам	1	1
1069	своем воображении внешность и	1	1
1070	своей повествовательной функции ушел	1	1
1071	к страстям господним обращенной	1	1
1072	что с ним происходит	1	1
1073	времен старуха которая живет	1	1
1074	в рыжих волосах кати	1	1
1075	глубоко символично и объединяющее	1	1
1076	него с изумлением и	1	1
1077	мера напряжения между внешней	1	1
1078	инобытие личности для других	1	1
1079	читателя в самую суть	1	1
1080	не могло быть тайн	1	1
1081	и опять потянул руку	1	1
1082	углубляется в личную тайну	1	1
1083	и нетерпимого к ней	1	1
1084	главную ценностную координату чеховского	1	1
1085	исключает не случайно в	1	1
1086	где уж куда там	1	1
1087	себя пепел одинокого накопительства	1	1
1088	одно увлечение оленьки сменяется	1	1
1089	в жизни других эту	1	1
1090	беспокойно биться сердце когда	1	1
1091	с ним происходит смерть	1	1
1092	у нее была такая	1	1
1093	а как же обстоит	1	1
1094	время обеда в окна	1	1
1095	людей есть жизнь чистая	1	1
1096	от которого сисой неотделим	1	1
1097	это живет теперь единственный	1	1
1098	все время смотрело весеннее	1	1
1099	тревожно билось сердце сердцебиение	1	1
1100	его трудно было понять	1	1
1101	коврина чье уединенное сознание	1	1
1102	отвечает строю мыслей героини	1	1
1103	чем закончить рассказ вот	1	1
1104	приходится искать в себе	1	1
1105	будто и читатель вместе	1	1
1106	себе но и нетерпимого	1	1
1107	доехать драматическое напряжение между	1	1
1108	оказывается единственной кто видит	1	1
1109	его тело уменьшаются сморщиваясь	1	1
1110	чистую поэтическую любовь которая	1	1
1111	что учительница смотрит но	1	1
1112	изящная полная любви ласк	1	1
1113	функции ушел бы с	1	1
1114	искать в себе самом	1	1
1115	было как будто он	1	1
1116	нераздельно слита с радостью	1	1
1117	и чужая тайна личного	1	1
1118	между катиным видением мира	1	1
1119	никаких мыслей в ее	1	1
1120	[...] в рыжих волосах	1	1
1121	личной тайны в себе	1	1
1122	ли он кого-нибудь или	1	1
1123	и нужное на свете	1	1
1124	не знающего личной тайны	1	1
1125	и другого будущего она	1	1
1126	тайну настолько что порывает	1	1
1127	моментах рассказа приобретает характер	1	1
1128	в это движение которое	1	1
1129	обреченному герою архиерею с	1	1
1130	внутрь личность духовно прорывается	1	1
1131	пределы своего внешнего инобытия	1	1
1132	живую сокровенную личность главного	1	1
1133	внешнюю стороны существования павла-петра	1	1
1134	человека есть мера напряжения	1	1
1135	псевдоличным существованием вслед за	1	1
1136	очевидная ритмическая тенденция ширящегося	1	1
1137	перед нею архиерей и	1	1
1138	в будущем ждал архиерейский	1	1
1139	не обращая внимания на	1	1
1140	там глубоко символично и	1	1
1141	со двора все время	1	1
1142	от которого архиерей долго	1	1
1143	и уже давно стерлось	1	1
1144	к себе и к	1	1
1145	легко хотя несомненно это	1	1
1146	а потом когда наступала	1	1
1147	важное и нужное на	1	1
1148	и большие глаза марии	1	1
1149	как раз памятью о	1	1
1150	комнате в кресле и	1	1
1151	и сам преосвященный загнанная	1	1
1152	города своей информативной безликостью	1	1
1153	мертвецов режет? смех веселье	1	1
1154	одно из тончайших проявлений	1	1
1155	был вздернутый глаза хитрые	1	1
1156	спать и видела во	1	1
1157	белые кресты на могилах	1	1
1158	о которой он мечтал	1	1
1159	героя словно концентрируется в	1	1
1160	безумие коврина чье уединенное	1	1
1161	подлецы подумал никитин и	1	1
1162	личности в непосредственности ее	1	1
1163	не вызывало никаких мыслей	1	1
1164	сказано было видно что	1	1
1165	в кресле и тяжело	1	1
1166	смех веселье радость в	1	1
1167	уединенное сознание углубляется в	1	1
1168	это был ужас если	1	1
1169	училищном совете а между	1	1
1170	разгадать что это за	1	1
1171	рассказа свет во время	1	1
1172	уже обреченному герою архиерею	1	1
1173	все те же люди	1	1
1174	господним обращенной к страдающему	1	1
1175	смотрит но чего не	1	1
1176	и жесте а во	1	1
1177	как личностная опустошенность отвердевшего	1	1
1178	одного поскорее бы доехать	1	1
1179	началом позволяет ощутить живую	1	1
1180	пытается выстроить в своем	1	1
1181	он приносит преосвященному чайную	1	1
1182	лошади поданы пора к	1	1
1183	рассказ вот и все	1	1
1184	потому-то с ним было	1	1
1185	своего счастья и теперь	1	1
1186	женщин и детей которые	1	1
1187	ответ сиди смирно другую	1	1
1188	единственный персонаж рассказа который	1	1
1189	ее индивидуальность непосредственно личностна	1	1
1190	великой нравственной истины о	1	1
1191	любви начинается так у	1	1
1192	бы и доехать бы	1	1
1193	дни недели богослужения рядом	1	1
