N	2gram	Tiupa_Teor_1	Analitik
1200	в особенности	1	1
1201	смыслосообразно скомпонованное	1	1
1202	всем знакомее	1	1
1203	отдельные слова	1	1
1204	познанию тайна	1	1
1205	не сама	1	1
1206	автором в	1	1
1207	она и	1	1
1208	и даже	2	1
1209	присутствие во	1	1
1210	в данный	2	1
1211	нам не	1	1
1212	между которыми	1	1
1213	личность является	1	1
1214	психологии характера	1	1
1215	единством субъекта	1	1
1216	всей своей	1	1
1217	являет собой	2	1
1218	воображая что	1	1
1219	эстетического созерцания	3	1
1220	одну из	1	1
1221	или иначе	5	1
1222	не обязательно	1	1
1223	которыми располагается	1	1
1224	вслед за	2	1
1225	художественного содержания	2	1
1226	трех фундаментальных	2	1
1227	с той	1	1
1228	действительности приобщение	1	1
1229	мыслиться раздельно	1	1
1230	действующих лиц	1	1
1231	было и	1	1
1232	повествования а	2	1
1233	ни прибавить	1	1
1234	то субъект	1	1
1235	и др	1	1
1236	во внешней	1	1
1237	я подобно	1	1
1238	или словами	1	1
1239	созерцания оказывается	1	1
1240	и внешнее	1	1
1241	нового времени	3	1
1242	математическая задача	1	1
1243	карнавал переживаемый	1	1
1244	письмо дневниковая	1	1
1245	что для	1	1
1246	служить знаком	2	1
1247	в соответствии	3	1
1248	человеческое я	2	1
1249	сверхличная заданность	1	1
1250	превращается в	2	1
1251	в разграничении	1	1
1252	не было	1	1
1253	полагал что	1	1
1254	о художественном	1	1
1255	бы послужить	1	1
1256	и объектной	1	1
1257	б.о корманом	1	1
1258	принадлежит не	1	1
1259	существенная сторона	1	1
1260	в рассказе	2	1
1261	непосредственно к	1	1
1262	не означает	1	1
1263	известную цельность	1	1
1264	оригинальнее тем	1	1
1265	однако и	1	1
1266	других для	1	1
1267	человеческой жизни	1	1
1268	словом красота	1	1
1269	синкретизм эстетического	1	1
1270	у одного	2	1
1271	долгое время	1	1
1272	своей широте	1	1
1273	о чем	1	1
1274	приобщение к	1	1
1275	когда же	1	1
1276	феноменов человеческого	1	1
1277	означало бы	1	1
1278	специфически человеческий	1	1
1279	я другого	1	1
1280	содержание эстетической	1	1
1281	и способа	1	1
1282	речи и	2	1
1283	не об	1	1
1284	двух соседних	1	1
1285	предпосылку эстетического	1	1
1286	упорядоченность семантики	1	1
1287	если не	1	1
1288	в связи	1	1
1289	иные аспекты	1	1
1290	взаимоотношений изображающей	1	1
1291	люди но	3	1
1292	чем глубже	1	1
1293	не способна	1	1
1294	присутствия во	1	1
1295	ему известную	1	1
1296	о себе	2	1
1297	есть точка	1	1
1298	центра этого	1	1
1299	одно слово	2	1
1300	знания является	1	1
1301	недоступна между	1	1
1302	в урок	1	1
1303	и особенно	2	1
1304	модус существования	1	1
1305	такие и	1	1
1306	целого высказывания	1	1
1307	как это	8	1
1308	во множестве	1	1
1309	системы эпизодов	2	1
1310	правило совпадает	1	1
1311	индивидуальный характер	1	1
1312	узкое и	1	1
1313	ролевая граница	2	1
1314	все моменты	1	1
1315	субъектом только	1	1
1316	требует от	1	1
1317	личности как	2	1
1318	объект логический	1	1
1319	полюсами предмет	1	1
1320	специфическая целостность	1	1
1321	пастернака доверенной	1	1
1322	к своему	1	1
1323	к ролевому	1	1
1324	эпизодов знаменуется	1	1
1325	в нелингвистической	1	1
1326	для самоактуализации	2	1
1327	для искусства	2	1
1328	по своему	2	1
1329	ценностное уплотнение	1	1
1330	все люди	1	1
1331	социального поведения	1	1
1332	внехудожественной действительности	1	1
1333	от воспринимающего	1	1
1334	для обозначения	1	1
1335	искусства но	3	1
1336	своим произведением	1	1
1337	художественно значимые	1	1
1338	родственно всем	1	1
1339	непрямого говорения	1	1
1340	художественное целое	2	1
1341	переносом в	1	1
1342	типа как	1	1
1343	кубикам то	1	1
1344	мировой жизни	1	1
1345	происходит в	1	1
1346	психологические социальные	1	1
1347	в мир	1	1
1348	блудный сын	1	1
1349	самоопределение к	1	1
1350	я с	5	1
1351	начало нового	1	1
1352	химическом соединении	1	1
1353	б времени	1	1
1354	тем объектом	1	1
1355	романному герою	1	1
1356	и нераздельными	1	1
1357	с субъектом	1	1
1358	качестве текста	3	1
1359	как искусства	1	1
1360	же точно	1	1
1361	в бытии	1	1
1362	к понятию	1	1
1363	она состоит	1	1
1364	основу объектной	1	1
1365	этой предельно	1	1
1366	раздельно и	1	1
1367	утверждение о	1	1
1368	известном смысле	1	1
1369	первых двух	1	1
1370	зачерпнуть тем	1	1
1371	факультативность вокализации	1	1
1372	своих других	1	1
1373	стать самим	1	1
1374	о его	1	1
1375	с иным	1	1
1376	в аспекте	2	1
1377	вокруг него	1	1
1378	значимые исключения	1	1
1379	граница между	1	1
1380	меру обобщения	1	1
1381	вы говорите	1	1
1382	перед нами	2	1
1383	о мире	1	1
1384	субъективной стороной	1	1
1385	специфика самого	1	1
1386	не сделав	1	1
1387	оглядывается на	1	1
1388	этом смысле	2	1
1389	лицах не	1	1
1390	целостности доступной	1	1
1391	или своих	1	1
1392	логический объект	1	1
1393	слуха и	2	1
1394	только мы	1	1
1395	и для	2	1
1396	смыслом в	1	1
1397	еще одна	1	1
1398	это правило	1	1
1399	абзацы далеко	1	1
1400	искусства как	2	1
1401	было последовательно	1	1
1402	случае если	1	1
1403	должен найти	1	1
1404	лишь нечто	1	1
1405	внутреннего слуха	3	1
1406	и от	1	1
1407	пересечения трех	1	1
1408	все что	1	1
1409	эпизодов а	1	1
1410	не подлежит	1	1
1411	и сосредоточенности	1	1
1412	или в	3	1
1413	имеет дело	1	1
1414	лирике автор	1	1
1415	в результате	1	1
1416	человеческому восприятию	1	1
1417	мира и	1	1
1418	между ними	4	1
1419	внутреннее присутствие	1	1
1420	членения и	1	1
1421	о котором	1	1
1422	я не	2	1
1423	хотя и	3	1
1424	и трагическое	1	1
1425	чем является	1	1
1426	художественное впечатление	1	1
1427	иностранцы узнают	1	1
1428	гегеля духовная	1	1
1429	на первый	1	1
1430	общее всем	1	1
1431	духовного я	1	1
1432	в литературной	1	1
1433	из текста	1	1
1434	его полюсами	1	1
1435	в исходном	2	1
1436	высказывания необходимо	1	1
1437	ядра личности	2	1
1438	таким я-в-мире	1	1
1439	присутствия я	6	1
1440	служат абзацы	1	1
1441	а места	1	1
1442	изображенной речи	1	1
1443	становится эстетическим	1	1
1444	личности и	4	1
1445	жизненно смежному	1	1
1446	в своих	1	1
1447	неизбыточность явлений	1	1
1448	соседними сегментами	1	1
1449	внутренняя целостность	1	1
1450	личность и	1	1
1451	жизни в	2	1
1452	отвечая на	1	1
1453	в свою	3	1
1454	социальные политические	1	1
1455	в романе	3	1
1456	но всякий	1	1
1457	единство духовного	1	1
1458	и неспецифичны	1	1
1459	места б	1	1
1460	произведения состоит	1	1
1461	не знает	3	1
1462	или переменой	1	1
1463	внешней реальности	1	1
1464	цитатного типа	1	1
1465	в придании	1	1
1466	частности научные	1	1
1467	совершенно не	1	1
1468	быть признано	1	1
1469	ролевому сверх-я	1	1
1470	к его	2	1
1471	не сами	1	1
1472	и неуничтожимо	1	1
1473	создают эффект	1	1
1474	осмеяние и	1	1
1475	последовательность эпизодов	1	1
1476	и читательского	1	1
1477	из этого	1	1
1478	этих исключительных	1	1
1479	духовный опыт	1	1
1480	прочие обобщения	1	1
1481	системе эпизодов	1	1
1482	таким же	1	1
1483	в действительности	1	1
1484	фоне этой	1	1
1485	воспринимающего субъекта	1	1
1486	счете искусство	1	1
1487	которой я	1	1
1488	прозрачнее чем	1	1
1489	также может	1	1
1490	иное логическое	1	1
1491	уже готовой	1	1
1492	ее в	2	1
1493	текста смыслосообразно	1	1
1494	по поводу	1	1
1495	времени или	1	1
1496	героя как	1	1
1497	они не	1	1
1498	понятию эстетического	1	1
1499	субъектная организация	1	1
1500	интересно всем	1	1
1501	по всеохватывающей	1	1
