N	2gram	Tiupa_Hudo_2	Narrotol
1232	другими женщинами	1	1
1233	пробужденное приездом	1	1
1234	это за	1	1
1235	искренне попросту	1	1
1236	быть только	1	1
1237	однако если	1	1
1238	катя не	2	1
1239	угнетало его	1	1
1240	человек с	1	1
1241	и было	2	1
1242	в состоянии	3	1
1243	боясь что	1	1
1244	зубчатая стена	1	1
1245	заставить ее	1	1
1246	дело здесь	1	1
1247	один после	1	1
1248	в это	3	1
1249	каким вероятно	1	1
1250	с этой	1	1
1251	лет назад	1	1
1252	времен принятия	1	1
1253	с уксусом	1	1
1254	еще раз	1	1
1255	за нею	1	1
1256	как только	3	1
1257	быть и	1	1
1258	отметки по	1	1
1259	сих пор	2	1
1260	своей жизни	4	1
1261	до сего	1	1
1262	о его	2	1
1263	личность чеховского	2	1
1264	этом и	3	1
1265	к двум	1	1
1266	оговаривается словно	1	1
1267	поверят и	1	1
1268	от нас	1	1
1269	духовной связи	1	1
1270	этого тяжкого	1	1
1271	соборной человеческой	1	1
1272	этом говорила	1	1
1273	поговорил с	1	1
1274	себя с	2	1
1275	всего в	1	1
1276	о некой	1	1
1277	тихий скромный	1	1
1278	говорила редко	1	1
1279	которых он	1	1
1280	него приходится	1	1
1281	жениха и	1	1
1282	цыгане под	1	1
1283	неповторимой духовной	1	1
1284	женские походили	1	1
1285	место для	1	1
1286	при архиереях	1	1
1287	в ноги	1	1
1288	веселый красивый	1	1
1289	и четверки	1	1
1290	времен старуха	1	1
1291	финале рассказа	2	1
1292	несогласованность между	1	1
1293	идти куда	1	1
1294	матери оно	1	1
1295	чисто ролевая	1	1
1296	ни одного	2	1
1297	рассказывать говорила	1	1
1298	для нас	3	1
1299	к чужому	3	1
1300	это часто	1	1
1301	как теперь	1	1
1302	соборным средоточием	1	1
1303	как уже	2	1
1304	бы он	1	1
1305	радостной улыбкой	1	1
1306	человеческими индивидуальностями	1	1
1307	вчерась во	1	1
1308	в поле	1	1
1309	четверки а	1	1
1310	доброй радостной	1	1
1311	приходится на	2	1
1312	оказывается противопоставленной	1	1
1313	но зато	1	1
1314	той неповторимой	1	1
1315	ключом к	1	1
1316	но это	1	1
1317	и исходящие	1	1
1318	обстоит дело	1	1
1319	чехова как	3	1
1320	и улыбались	1	1
1321	скрип колес	1	1
1322	в общем	1	1
1323	женам и	1	1
1324	на фоне	3	1
1325	необъятное голубое	1	1
1326	забыли и	1	1
1327	все еще	1	1
1328	героя не	3	1
1329	поговорить отвести	1	1
1330	личностью преосвященного	1	1
1331	а о	2	1
1332	рыжие волосы	1	1
1333	деревья и	1	1
1334	первый раз	1	1
1335	не знает	1	1
1336	и при	1	1
1337	она возила	1	1
1338	не поверят	1	1
1339	слова ничего	1	1
1340	матерью а	1	1
1341	говорила и	1	1
1342	тончайших проявлений	1	1
1343	ясные летние	1	1
1344	себе самому	1	1
1345	приездом матери	1	1
1346	ними бог	1	1
1347	взгляда на	1	1
1348	здорового настроения	1	1
1349	душа дрожит	1	1
1350	прожитой кем-то	1	1
1351	бездонное необъятное	1	1
1352	мы знакомимся	1	1
1353	глухом уездном	1	1
1354	видеть этих	1	1
1355	находился при	1	1
1356	не могла	5	1
1357	который не	1	1
1358	чего в	1	1
1359	вас глядя	1	1
1360	преосвященном петре	1	1
1361	завершающем текст	1	1
1362	которого нет	1	1
1363	с вытянутыми	1	1
1364	простой обыкновенный	1	1
1365	подходил за	1	1
1366	вдруг на	1	1
1367	это было	2	1
1368	со времен	1	1
1369	наивной улыбкой	1	1
1370	по поводу	3	1
1371	от которой	1	1
1372	и эта	2	1
1373	знаю его	1	1
1374	во сне	3	1
1375	от страха	2	1
1376	можно назвать	1	1
1377	которая не	1	1
