N	3gram	Tiupa_Anal_3	TeoriaLi
928	два спондея а	1	1
929	в стихе имеются	1	1
930	с осознания неполного	1	1
931	а целостное забвение	1	1
932	ритмико-ассонансная субструктура стихотворения	1	1
933	о и о	1	1
934	частности с помощью	1	1
935	пластика статуарного жеста	1	1
936	в лирике ахматовой	1	1
937	но в равной	1	1
938	художественная картина жизни	1	1
939	оказывается в разладе	1	1
940	героические персонажи изначально	1	1
941	как в другом	1	1
942	статусе до служебных	1	1
943	а перед художественно	1	1
944	как это бывает	1	1
945	это всеобъемлющая характеристика	1	1
946	допуская его катастрофического	1	1
947	уточненная таким образом	1	1
948	ратному духу игорь	1	1
949	точке этого несовпадения	1	1
950	с доминирующим во	1	1
951	лирического мы по	1	1
952	появляется однако с	1	1
953	завершенная и строго	1	1
954	киевскому поход одновременно	1	1
955	злонравных персонажей то	1	1
956	совпадения самоопределения человека	1	1
957	это и позволяет	1	1
958	т усиленный сопровождающим	1	1
959	ревизора сатирик их	1	1
960	качестве модуса художественности	1	1
961	что он не	1	1
962	же персонажа чья	1	1
963	ряда стиховедов мы	1	1
964	или попросту чудаковатое	1	1
965	сюжете от ситуации	1	1
966	хозяйкой аллитерационная субструктура	1	1
967	к самоотрицанию по	1	1
968	в гомеровой илиаде	1	1
969	страстны когда же	1	1
970	некий нравственный закон	1	1
971	имеющихся в тексте	1	1
972	покровом тайны таким	1	1
973	или иную ролевую	1	1
974	и потому нейтральное	1	1
975	избыточность я относительно	1	1
976	также единственный в	1	1
977	стопного ямба со	1	1
978	и добчинским а	1	1
979	высказывания и в	1	1
980	всего к ценностной	1	1
981	е ключевыми словами	1	1
982	и ада связанные	1	1
983	невольно проговариваясь о	1	1
984	это риторика ролевого	1	1
985	а е у	1	1
986	диктовка как откровение	1	1
987	в качестве полноударных	1	1
988	не приносит хотя	1	1
989	непристойность необыкновенное в	1	1
990	сознание не знает	1	1
991	к героическому архетипу	1	1
992	границу любить в	1	1
993	интонации диссонанса раскола	1	1
994	в современное литературоведение	1	1
995	общения объединяющая субъекта	1	1
996	быть понижены в	1	1
997	отречение от радостей	1	1
998	гомеровой илиаде равно	1	1
999	словесное кощунство и	1	1
1000	в снятии жизненных	1	1
1001	чем существенно сглаживается	1	1
1002	сатирическим несоответствием низкой	1	1
1003	гласная фонема о	1	1
1004	ролевой претензией вследствие	1	1
1005	модусом художественности способом	1	1
1006	что произведение искусства	1	1
1007	хронотоп ожидания как	1	1
1008	венчает тройной повтор	1	1
1009	имеем дело не	2	1
1010	как эстетической константой	1	1
1011	строки выделяют именно	1	1
1012	и его мира	1	1
1013	жизнерадостной поэзии повтор	1	1
1014	в частности форма	1	1
1015	из случаев ее	1	1
1016	в европейской традиции	1	1
1017	что фонема т	1	1
1018	стиха указывает на	1	1
1019	своем лингвистическом статусе	1	1
1020	этого текста где	1	1
1021	повествованием творится окказиональная	1	1
1022	малый круг без	1	1
1023	прослеживается в слове	1	1
1024	подвигов воспевание их	1	1
1025	миропорядка непростительно то	1	1
1026	никакого миропорядка жизнь	1	1
1027	жизни героя вытесненные	1	1
1028	обе эти стороны	1	1
1029	к собственной самобытности	1	1
1030	как внутренняя граница	1	1
1031	различного рода многослойных	1	1
1032	обезличенного словарного слова	1	1
1033	между этим малым	1	1
1034	в диалоге это	1	1
1035	хронотопа откровения божественной	1	1
1036	художественностью могут обладать	1	1
1037	явлены не в	1	1
1038	модуса было введено	1	1
1039	наиболее выделены в	1	1
1040	зрителя слушателя развертыванием	1	1
1041	строку в стихе	1	1
1042	обретает интонацию обремененного	1	1
1043	же образом соотнесены	1	1
1044	только ритм пятого	1	1
1045	чувствами вся превратилась	1	1
1046	друг перед другом	1	1
1047	является эстетическим освоением	1	1
1048	скрыто под покровом	1	1
1049	я означает самоопределиться	1	1
1050	общения между этим	1	1
1051	или сплетни то	1	1
1052	ведь это не	1	1
1053	построения речевого целого	1	1
1054	на действительную роль	1	1
1055	зрения никакое забвение	1	1
1056	блока скифы или	1	1
1057	первому эпизоду лирического	1	1
1058	приводит к возникновению	1	1
1059	разграничение к которому	1	1
1060	известном смысле домонологично	1	1
1061	оболочкой я ср	1	1
1062	и невымышленные анекдотические	1	1
1063	сопрягающая и размежевывающая	1	1
1064	мы по пути	1	1
1065	музой ролевой границей	1	1
1066	наиболее ощутимые сверхсхемные	1	1
1067	имя личности оказывается	1	1
1068	за непособие верховному	1	1
1069	ее действительного не	1	1
1070	центр миропорядка непростительно	1	1
1071	в строке н	1	1
1072	разных риториках рассматриваемых	1	1
1073	позиции исчезает чтобы	1	1
1074	ты и без	1	1
1075	мала в сравнении	1	1
1076	звучит ритмическим курсивом	1	1
1077	креативная компетенция рассказывающего	1	1
1078	наоборот приводит к	1	1
1079	ценностей ради вещей	1	1
1080	случаев ее употребления	1	1
1081	этом и сам	1	1
1082	границы и делает	1	1
1083	чертами сатирический художник	1	1
1084	озвучивает отречение от	1	1
1085	в финальной немой	1	1
1086	повтор ударного а	1	1
1087	сверхличной одушевленности жизни	1	1
1088	организующего учительный дискурс	1	1
1089	эстетический объект восхищенного	1	1
1090	перечисленные ценности миропорядка	1	1
1091	в соответствии со	2	1
1092	повел себя эдип	1	1
1093	отня злата стола	1	1
1094	сатире трансформация героической	1	1
1095	литературы нередко сводятся	1	1
1096	куда не должно	1	1
1097	местоимения особенно личные	1	1
1098	божественной вести художественная	1	1
1099	русской поэзии очень	1	1
1100	эта вписанность осуществляется	1	1
1101	дохудожественное мифологическое сознание	1	1
1102	замирания внимательно взглянула	1	1
1103	дистанцированной в сказании	1	1
1104	финальное я стихотворение	1	1
1105	нечто смешное но	1	1
1106	не удовлетворясь своим	1	1
1107	добудем однако впоследствии	1	1
1108	полку игореве публицистически	1	1
1109	здесь действующие лица	1	1
1110	встречается лишь однажды	1	1
1111	первых же реплик	1	1
1112	собою как это	1	1
1113	умиротворенного согласия личности	1	1
1114	всеобъемлющая характеристика художественного	1	1
1115	строк многообразны выделить	1	1
1116	ей открывается в	1	1
1117	бытийной компетенции персонажа	1	1
1118	выбора риторический предел	1	1
1119	с миропорядком в	1	1
1120	державинское но вы	1	1
1121	метапоэтического сверх-я аллитерация	1	1
1122	понижены в своем	1	1
1123	дант и ада	1	1
1124	незыблемого миропорядка проступает	1	1
1125	доминанту невозможно практически	1	1
1126	она глядела на	1	1
1127	открытие и постепенное	1	1
1128	гоголевского ревизора имитирующей	1	1
1129	нею когда на	1	1
1130	отвергает извращает осмеивает	1	1
1131	стиха по два	1	1
1132	форма трагедии вполне	1	1
1133	состоит не в	1	1
1134	ставят перед ним	1	1
1135	как правило обладают	1	1
1136	при фонемах а	1	1
1137	гостья оказывается хозяйкой	1	1
1138	вполне факультативна замечательный	1	1
1139	по пути освобождения	1	1
1140	коммуникативного события на	1	1
1141	от ложных границ	1	1
1142	прибегающей к псевдохудожественной	1	1
1143	обычая все перечисленные	1	1
1144	рода это уже	1	1
1145	данность индивидуальной жизни	1	1
1146	в динамике становления	1	1
1147	заполнить собою ту	1	1
1148	и противостоящего ей	1	1
1149	фонема т доминировала	1	1
1150	аллитерация в несомненно	1	1
1151	его роли в	1	1
1152	с решимостью несокрушимого	1	1
1153	мифологемы в данном	1	1
1154	исчезает встречается лишь	1	1
1155	своея воля рекоша	1	1
1156	характеризует автобиографического героя	1	1
1157	шире ролевой границы	1	1
1158	никогда не ограничивается	1	1
1159	внеличную сторону индивида	1	1
1160	личность с миропорядком	1	1
1161	заявленное лишь в	1	1
1162	ада связанные анаграмматической	1	1
1163	первой строфе задает	1	1
1164	эхом стиха по	1	1
1165	в миропорядке судьбы	2	1
1166	виде многого множества	1	1
1167	пятого стиха на	1	1
1168	стихе имеются по	1	1
1169	ходом ибо герои	1	1
1170	ее внешнему осуществлению	1	1
1171	личного самоопределения князя	1	1
1172	проступает сквозь шелуху	1	1
1173	прежнюю рыцарскую роль	1	1
1174	зависим от диалогической	1	1
1175	большим я на	1	1
1176	том что произведение	1	1
1177	но как субъекты	1	1
1178	с самим собою	1	1
1179	юность свобода не	1	1
1180	самовластья напишут наши	1	1
1181	в традициях общечеловеческой	1	1
1182	ответственностью но умиротворенного	1	1
1183	преступается не предначертанность	1	1
1184	на всех без	1	1
1185	изображается так что	1	1
1186	собой так эдип	1	1
1187	однако дегероизация сама	1	1
1188	конец повторам с	1	1
1189	сгущением ударных о	1	1
1190	законом тесноты стихового	1	1
1191	монолог в чистом	1	1
1192	созерцание сатирического изображения	1	1
1193	риторический предел сказания	1	1
1194	кульминацией текста но	1	1
1195	ее внутренней субъективности	1	1
1196	первых двух звуков	1	1
1197	такы же собе	1	1
1198	адресату сатирической художественности	1	1
1199	от свободы и	1	1
1200	маркированном положении например	1	1
1201	зависимость анекдота не	1	1
1202	данту диктовала уточненная	1	1
1203	инверсия ударного и	1	1
1204	ему о грядущем	1	1
1205	целое представляет собой	1	1
1206	в этой малости	1	1
1207	я из картины	1	1
1208	совершенном произведении искусства	1	1
1209	героика трагизм комизм	1	1
1210	горького мать лирических	1	1
1211	оценки или к	1	1
1212	перед нами не	1	1
1213	не признает никакого	1	1
1214	пустым разбуханием субъективности	1	1
1215	организовано художественное целое	1	1
1216	не друг перед	1	1
1217	или смешным или	1	1
1218	себя сами но	1	1
1219	к преступлению переступанию	1	1
1220	в своем лингвистическом	1	1
1221	хотят скрыть обличают	1	1
1222	стопе ударный стих	1	1
1223	определенной жанровой схемы	1	1
1224	героической системе ценностей	1	1
1225	также что в	1	1
1226	романа горького мать	1	1
1227	поэзии весьма существенно	1	1
1228	муза ей говорю	1	1
1229	так и любое	1	1
1230	внутреннего мира героев	1	1
1231	глоссализации так и	1	1
1232	и покрывало несовместимое	1	1
1233	иного рода это	1	1
1234	и здесь мы	1	1
1235	от морального и	1	1
1236	хлестакову ничтожнейшими в	1	1
1237	а в динамике	1	1
1238	идентичен ритму четвертого	1	1
1239	свободы я внутри	1	1
1240	преступлению переступанию границы	1	1
1241	тебе моем? имя	1	1
1242	в статике пребывания	1	1
1243	соответствии со сформулированным	1	1
1244	и ситуацией высказывания	1	1
1245	стиху и здесь	1	1
1246	стечение обстоятельств столкновение	1	1
1247	сохраняющаяся сила так	1	1
1248	жития протопопа аввакума	1	1
1249	между собой и	1	1
1250	анекдот не признает	1	1
1251	второй и четвертой	1	1
1252	оно не предполагает	1	1
1253	и большим я	1	1
1254	утяжеленный повторами стих	1	1
1255	согласных звуков в	1	1
1256	пафоса идейно-эмоциональной оценки	1	1
1257	личные местоимения не	1	1
1258	профанация священного новелла	1	1
1259	субъекта самоопределения стать	1	1
1260	другой стороны полноценной	1	1
1261	ритмически выделяют окказиональные	1	1
1262	индивидуальной души-личности и	1	1
1263	являет летописная повесть	1	1
1264	героическая апофегма до	1	1
1265	ссс чтчстчтстчтс ддд	1	1
1266	героем толстовской смерти	1	1
1267	образом аллитерационная субструктура	1	1
1268	задания реализуют в	1	1
1269	не обязательно сообщает	1	1
1270	в бою князя	1	1
1271	лично для него	1	1
1272	героическая доминанта пушкинского	1	1
1273	в основе своей	1	1
1274	трагическая ситуация есть	1	1
1275	своих поистине героически	1	1
1276	поэтического дудения муза	1	1
1277	дискурсе речевой акт	1	1
1278	ситуации административный ревизор	1	1
1279	от всего самостного	1	1
1280	жеста интонация героично	1	1
1281	это жертвенное забвение	1	1
1282	значительной степени зависим	1	1
1283	же собе хвалы	1	1
1284	второй строфе с	1	1
1285	героична пластика статуарного	1	1
1286	действительность в ее	1	1
1287	приводит к усложнению	1	1
1288	скрижали миропорядка и	1	1
1289	каждый из перечисленных	1	1
1290	и не возникает	1	1
1291	ценностной позиции а	1	1
1292	лишь осуществляет свой	1	1
1293	все-таки она вертится	1	1
1294	диктовала ассонанс а	1	1
1295	приводящего к самоотрицанию	1	1
1296	дорожит своей отдельной	1	1
1297	нет на стадии	1	1
1298	в неутолимой жажде	1	1
1299	исторически восходит к	1	1
1300	личного странного любопытства	1	1
1301	в точке этого	1	1
1302	в том под	1	1
1303	строки смятенного замирания	1	1
1304	ограничивается простым воспроизведением	1	1
1305	она разрушает себя	1	1
1306	схемы и в	1	1
1307	героиню в качестве	1	1
1308	политической точки зрения	1	1
1309	сказания или анекдота	2	1
1310	изображения жизни словами	1	1
1311	с я надиндивидуальным	1	1
1312	преимуществу ночной хронотоп	1	1
1313	читателей по пути	1	1
1314	индивидуальность неизбежно принадлежит	1	1
1315	появлением гостьи и	1	1
1316	в готовом стабильно	1	1
1317	было введено в	1	1
1318	созидает художественную целостность	1	1
1319	юморе трагедийности и	1	1
1320	осуществляется или преступается	1	1
1321	пиррихий в центральной	1	1
1322	внлнвлнлнн тдтдт ттт	1	1
1323	участников коммуникативного события	3	1
1324	мире бобчинским и	1	1
1325	следует подчеркнуть факультативность	1	1
1326	зависит от жанра	1	1
1327	неуверенности в себе	1	1
1328	прозрачна и очевидна	1	1
1329	изначально отреклось от	1	1
1330	персонажи не выбирают	1	1
1331	ждущее я носитель	1	1
1332	культуре вызванный феодальными	1	1
1333	полюса лирической ситуации	1	1
1334	случается с героем	1	1
1335	например начальные звуки	1	1
1336	строках строф ритмически	1	1
1337	героиню романа горького	1	1
1338	наличии у него	1	1
1339	него концепты героя	1	1
1340	есмы ци не	1	1
1341	как варианты одной	1	1
1342	в форме индивидуального	1	1
1343	своей неповторимой жизни	1	1
1344	по крайней мере	4	1
1345	действительную роль в	1	1
1346	эстетическим освоением неполноты	1	1
1347	однако никакой трагической	1	1
1348	но наоборот приводит	1	1
1349	ценностей имя личности	1	1
1350	я на фоне	1	1
1351	посрамление словесное кощунство	1	1
1352	текста весьма наглядна	1	1
1353	ее употребления в	1	1
1354	субъектом и большим	1	1
1355	гордое самозабвение или	1	1
1356	сатирического изображения жизни	1	1
1357	муза выступает оппозиция	1	1
1358	лирического я в	1	1
1359	непричастного к самоопределению	1	1
1360	границей он воодушевленно	1	1
1361	именно в этом	1	1
1362	воодушевленно устремляется навстречу	1	1
1363	уникальную художественную реальность	1	1
1364	связана с мотивом	1	1
1365	статусу тождественно мнению	1	1
1366	направляет самоопределение лирического	1	1
1367	сами поидоша о	1	1
1368	есть принадлежат самой	1	1
1369	хронотоп поэтического служения	1	1
1370	строки а также	1	1
1371	внутреннего я если	1	1
1372	теорией литературы нередко	1	1
1373	истинное могло обнаружиться	1	1
1374	открывается в диалоге	1	1
1375	форме индивидуального речевого	1	1
1376	сквозь шелуху суетных	1	1
1377	же время они	1	1
1378	крепостiю своею и	1	1
1379	случае мы имеем	1	1
1380	ним определенные задания	1	1
1381	от жанра высказывания	1	1
1382	иного типа возникает	1	1
1383	функционально выступающая анаграмматическим	1	1
1384	наиболее глубинным семантическим	1	1
1385	доминантой если в	1	1
1386	своего мужествомъ наплънився	1	1
1387	персонаж не отделен	1	1
1388	как я подобно	1	1
1389	ритму четвертого чем	1	1
1390	смеховой жанр городского	1	1
1391	стихотворении ахматовой предельно	1	1
1392	анекдота но как	1	1
1393	большой круг внешнего	1	1
1394	софокла совершает свои	1	1
1395	ненадолго сливается с	1	1
1396	и авторское любование	1	1
1397	становится сама собою	1	1
1398	в искусстве от	1	1
1399	гоголя даже предательство	1	1
1400	глоссализацией фонемы суть	1	1
1401	статус знания убеждения	1	1
1402	себя в самой	1	1
1403	вины за субъективную	1	1
1404	существующая в культуре	1	1
1405	слухи или сплетни	1	1
1406	доминанта пушкинского к	1	1
1407	объекта лирическое я	1	1
1408	стопе заключительный стих	1	1
1409	автора этой диадой	1	1
1410	или иной позицией	1	1
1411	человеческих отношений анекдот	1	1
1412	я-в-мире обоснована эстетическая	1	1
1413	лирическое стихотворение героика	1	1
1414	поведением кая рана	1	1
1415	наизнанку глупость неуместность	1	1
1416	на себе сверхсхемные	1	1
1417	составляет достаточного основания	1	1
1418	никакой трагической интонации	1	1
1419	создается повторами согласных	1	1
1420	суть всеобщие полюса	1	1
1421	и отвечает ей	1	1
1422	или архитектонических заданиях	1	1
1423	как анаграмматического субститута	1	1
1424	если в первом	1	1
1425	внутренней оторванности от	1	1
1426	бы в точке	1	1
1427	открытого навстречу сокровенному	1	1
1428	отказ самосознания от	1	1
1429	граница личностного самоопределения	1	1
1430	себя гегелевское определение	1	1
1431	ролевой границей он	1	1
1432	жанр посрамляющий умершее	1	1
1433	любопытное занимательное неожиданное	1	1
1434	притчей напротив предполагает	1	1
1435	и его естественной	1	1
1436	или иным модусом	1	1
1437	ассонанс а в	1	1
1438	интонация героично само	1	1
1439	бытуют как слухи	1	1
1440	героично само патетически	1	1
1441	форме определенной жанровой	1	1
1442	контекстуально смежными значениями	1	1
1443	всего лишь самозванной	1	1
1444	самолюбием смысла сатирическая	1	1
1445	разумеется обладают не	1	1
1446	подвергающегося фонологически значимой	1	1
1447	тайны таким же	1	1
1448	начале текста остается	1	1
1449	говорит дмитрий карамазов	1	1
1450	ограничено лишь первой	1	1
1451	ничтожного истинное могло	1	1
1452	слушающих общим знанием	1	1
1453	ахматовой это малое	1	1
1454	музы не только	1	1
1455	чтчстчтстчтс ддд ввв	1	1
1456	ложных границ существования	1	1
1457	личности со сверхличным	1	1
1458	диалектов а в	1	1
1459	сочетании с архаикой	1	1
1460	повторов звонкого д	1	1
1461	защитника отчизны на	1	1
1462	строф явление музы	1	1
1463	порицает злонравных персонажей	1	1
1464	пути самоутверждения неумолимо	1	1
1465	антонимы свобода и	1	1
1466	могла бы разрушить	1	1
1467	о а и	1	1
1468	с героем толстовской	1	1
1469	ттт утяжеленный повторами	1	1
1470	стола центр миропорядка	1	1
1471	осуществляет свой уже	1	1
1472	картина мира моделируемая	1	1
1473	в тексте строкой	1	1
1474	откровения божественной тайны	1	1
1475	лица по мысли	1	1
1476	ударения на первом	1	1
1477	всегда эксплицированного в	1	1
1478	строкой полноударного стопного	1	1
1479	строки однако полноценной	1	1
1480	напротив предполагает как	1	1
1481	ритмическом отношении стихи	1	1
1482	малое личностное я	1	1
1483	брут не удовлетворясь	1	1
1484	художественности может выступать	1	1
1485	устремляется навстречу ее	1	1
1486	сводятся к субъективной	1	1
1487	как раз в	1	1
1488	раз оказывается ложной	1	1
1489	кризис героического миросозерцания	1	1
1490	а а у	1	1
1491	знанием верификация такого	1	1
1492	еще нет на	1	1
1493	предполагает хоровой сказание	1	1
1494	суздальской летописной версии	1	1
1495	эстетическое отношение вызывают	1	1
1496	мнимо героическое исполнение	1	1
1497	победил или а	1	1
1498	существенно при этом	1	1
1499	личностного самоопределения оказывается	1	1
1500	закономерно и смыслосообразно	1	1
1501	способа присутствия я	1	1
1502	явственно знаменует тему	1	1
1503	положении художественно значимым	1	1
1504	до известной степени	3	1
1505	не становится ритмической	1	1
1506	выбора не всегда	1	1
1507	или воодушевляющим и	1	1
1508	фонетически готовится сгущением	1	1
1509	аллитерационная субструктура текста	1	1
1510	увидел победил или	1	1
1511	в значительной степени	2	1
1512	к субъекту и	1	1
1513	служебного долга оказывается	1	1
1514	верховному сюзерену великому	1	1
1515	типов высказывания в	1	1
1516	искусства силой целостности	1	1
1517	и его роли	1	1
1518	ценностей вписать свое	1	1
1519	я в контексте	1	1
1520	случае совершенно не	1	1
1521	интонационно-ритмически не размежеваны	1	1
1522	прочная сохраняющаяся сила	1	1
1523	петипа бернарди роллера	1	1
1524	если граница личностного	1	1
1525	фоне ударных строк	1	1
1526	человека с самим	1	1
1527	сатира является эстетическим	1	1
1528	в героической системе	1	1
1529	полку игореве в	1	1
1530	и не появляется	1	1
1531	нередко прибегающей к	1	1
1532	случайно во второй	1	1
1533	комическая апофегма то	1	1
1534	смятение лирической героини	1	1
1535	навстречу ее внешнему	1	1
1536	едва ли не	2	1
1537	своему коммуникативному статусу	1	1
1538	восходит к тому	1	1
1539	глаза нечистой силе	1	1
1540	фигура могла бы	1	1
1541	бы служить и	1	1
1542	рода многослойных границ	1	1
1543	принадлежат самой ситуации	1	1
1544	в лирическом сюжете	1	1
1545	какому-либо типу так	1	1
1546	глубинным семантическим субстратом	1	1
1547	восполняет ущербность своего	1	1
1548	своей причастностью к	1	1
1549	аллитерация с явственно	1	1
1550	единственный в тексте	1	1
1551	в русской поэтической	1	1
1552	дело не более	1	1
1553	курьезное любопытное занимательное	1	1
1554	христианском миропорядке сверхличной	1	1
1555	смешным или горестным	1	1
1556	лирике ахматовой в	1	1
1557	углом они сопоставлены	1	1
1558	что она разрушает	1	1
1559	единственной в тексте	1	1
1560	стопным ямбом который	1	1
1561	смыслосообразно пересиливает аллитерацию	1	1
1562	сознанием мнимо героическое	1	1
1563	точными они бытуют	1	1
1564	позы излагателя народного	1	1
1565	два хронотопа два	1	1
1566	эстетическая позиция автора	1	1
1567	я подобно страстны	1	1
1568	текста но наоборот	1	1
1569	удовлетворенного ожидания последующие	1	1
1570	малым лирическим субъектом	1	1
1571	трагедии софокла совершает	1	1
1572	стороне художественного содержания	1	1
1573	в из н	1	1
1574	фонемы зависимые от	1	1
1575	и персонажи сказания	1	1
1576	авторской оценке его	1	1
1577	миропорядка сатирическому я	1	1
1578	ревизия началась и	1	1
1579	в ее нелепой	1	1
1580	творческим законом художественной	1	1
1581	о собе рекуще	1	1
1582	сторону индивида и	1	1
1583	стопах при одном	1	1
1584	батыем трагическая ситуация	1	1
1585	забывъ чти и	1	1
1586	человеческого бытия каждым	1	1
1587	как слухи или	1	1
1588	анекдот равнодостойности сознаний	1	1
1589	как это случается	1	1
1590	анаграмматическое влияние преображающего	1	1
1591	скифы или маяковского	1	1
1592	в тексте но	1	1
1593	рука которая способна	1	1
1594	у е о	1	1
1595	абсолютного большинства строк	1	1
1596	тарасе бульбе например	1	1
1597	несовпадения человека с	1	1
1598	здесь мы имеем	1	1
1599	ситуативного диалогизированного слова	1	1
1600	первой и третьей	1	1
1601	собе рекуще мы	1	1
1602	превратилась в одно	1	1
1603	поучающего и поучаемого	1	1
1604	дорожит люлькой видя	1	1
1605	хвалы или хулы	1	1
1606	этим малым лирическим	1	1
1607	диады в уникальную	1	1
1608	рыцарского служения даме	1	1
1609	героического самоопределения мотивировка	1	1
1610	о у е	1	1
1611	художник обретает право	1	1
1612	индивида и его	1	1
1613	статус границ внутреннего	1	1
1614	преступления именно потому	1	1
1615	этому я принадлежат	1	1
1616	и его эстетической	1	1
1617	примеряя ее содержание	1	1
1618	общепонятного символа легкой	1	1
1619	оговоримся также что	1	1
1620	я изначально отреклось	1	1
1621	не знает личности	1	1
1622	ахматовой в большинстве	1	1
1623	сугубо смеховой жанр	1	1
1624	связаны с языком	1	1
1625	с ее ролевой	1	1
1626	диктата исключающего возможность	1	1
1627	шелуху суетных амбиций	1	1
1628	разграничивавшим однако при	1	1
1629	по два пиррихия	1	1
1630	и муза ей	1	1
1631	то во втором	1	1
1632	учетом сделанных оговорок	1	1
1633	восхищенное эстетическое отношение	1	1
1634	в первом случае	1	1
1635	своего условного мира	1	1
1636	на почве мифа	1	1
1637	те два полюса	1	1
1638	важнейшим наиболее глубинным	1	1
1639	подвергается героизации наделяется	1	1
1640	внешне-внутренней целостности человеческого	1	1
1641	и созидает художественную	1	1
1642	поэзии образуется ударными	1	1
1643	только соответствующий тип	1	1
1644	общим знанием поэтому	1	1
1645	комедии невольно проговариваясь	1	1
1646	является к поэтессе	1	1
1647	о трагическом комическом	1	1
1648	комедийности как об	1	1
1649	знамение ясно говорит	1	1
1650	выделены в ритмическом	1	1
1651	ролевой границы присутствия	1	1
1652	напряженности от ударений	1	1
1653	ответственность свободного выбора	1	1
1654	забвение личностью и	1	1
1655	оказывается уже внешней	1	1
1656	говорю однако лирическая	1	1
1657	самобытности гоголевский тарас	1	1
1658	постепенное освоение человеком	1	1
1659	забвение злата стола	1	1
1660	немой сцене гоголевского	1	1
1661	граница личности восхищенное	1	1
1662	все повторы значимы	1	1
1663	аристофана где действительность	1	1
1664	диалогической ситуации рассказывания	1	1
1665	ударение на первой	1	1
1666	остатка вписан в	1	1
1667	имени дант существенно	1	1
1668	самоотрицанию по преимуществу	1	1
1669	лирического события свершающегося	1	1
1670	личностного я кризис	1	1
1671	безударного слогов при	1	1
1672	если говорить о	1	1
1673	тайны эта вписанность	1	1
1674	то в подобном	1	1
1675	эстетическая ситуация художественного	1	1
1676	вот вошла кладущего	1	1
1677	не от своея	1	1
1678	андрий меняет прежнюю	1	1
1679	здесь сводится к	1	1
1680	служения даме отчизна	1	1
1681	сочетание самозабвения и	1	1
1682	из личного странного	1	1
1683	стилей социальных диалектов	1	1
1684	стопе усложняющее строку	1	1
1685	и строго отграниченная	1	1
1686	стихотворение венчает тройной	1	1
1687	с императивом поэтической	1	1
1688	излишне широк человек	1	1
1689	словом жизнь второй	1	1
1690	подчеркнуть факультативность комизма	1	1
1691	частности два имеющихся	1	1
1692	признает никакого миропорядка	1	1
1693	модификаций анекдотического дискурса	1	1
1694	свою культурную автономию	1	1
1695	героя вытесненные из	1	1
1696	о о о	1	1
1697	стихе представлено только	1	1
1698	и непристойность необыкновенное	1	1
1699	впервые в европейской	1	1
1700	не вопрошает о	1	1
1701	игорь и всеволод	1	1
1702	своей судьбы они	1	1
1703	этом саморазрушении ничтожного	1	1
1704	поэтизация подвигов воспевание	1	1
1705	жанру как способу	1	1
1706	одном пиррихии однако	1	1
1707	и третьей стопах	1	1
1708	только исполнитель передаваемого	1	1
1709	жизнь личности совершается	1	1
1710	духу игорь истягну	1	1
1711	наглядна и знаменательна	1	1
1712	коммуникативному статусу тождественно	1	1
1713	связи с этими	1	1
1714	своя милыя хоти	1	1
1715	не разграничивавшим однако	1	1
1716	муза и является	1	1
1717	по себе еще	1	1
1718	знает личности как	1	1
1719	инверсией первых двух	1	1
1720	я относительно своей	1	1
1721	художественного целого это	1	1
1722	очередь определяется предметом	1	1
1723	рассказчик анекдота или	1	1
1724	сопряжение индивидуального я	1	1
1725	ключевой значимостью ритмико-ассонансная	1	1
1726	избыточной свободы я	1	1
1727	исключающего возможность свободы	1	1
1728	диалоге это сопряжение	1	1
1729	двенадцать с ее	1	1
1730	объекта или архитектонических	1	1
1731	целого это тот	1	1
1732	одновременно подвергается героизации	1	1
1733	трагедии однако никакой	1	1
1734	всеми чувствами вся	1	1
1735	знания означала бы	1	1
1736	стопах однако в	1	1
1737	эдип внутренне совпадая	1	1
1738	а а в	1	1
1739	мир суть всеобщие	1	1
1740	реплики общения между	1	1
1741	братiе забывъ чти	1	1
1742	контрастирующая с сатирической	1	1
1743	сознания бахтин говорил	1	1
1744	жанр сказания исторически	1	1
1745	согласно суздальской летописной	1	1
1746	данном случае мифологемы	1	1
1747	д и его	1	1
1748	умиротворение удовлетворенного ожидания	1	1
1749	миропорядка и означает	1	1
1750	как и обозначенного	1	1
1751	личного а целостное	1	1
1752	миропорядке т.е такого	1	1
1753	мнения о себе	1	1
1754	объединяющее обе эти	1	1
1755	природы самозабвенное поведение	1	1
1756	к собственной ситуации	1	1
1757	ци не князи	1	1
1758	в одноименной трагедии	1	1
1759	связанные анаграмматической инверсией	1	1
1760	и не манифестировано	1	1
1761	князю киевскому поход	1	1
1762	сказании повествуемой ситуации	1	1
1763	литературные жанры между	1	1
1764	феодальными междоусобицами и	1	1
1765	с молитвою из	1	1
1766	такого несовпадения личности	1	1
1767	как финальная строка	1	1
1768	личности и его	1	1
1769	анекдотического дискурса претерпевшего	1	1
1770	катастрофического нарастания так	1	1
1771	ключевых строк снижение	1	1
1772	себе чтобы именно	1	1
1773	соответствующую ей поэтику	1	1
1774	со своей ролью	2	1
1775	основаниями можно вести	1	1
1776	осмеяния которая восполняет	1	1
1777	подобно аристофану который	1	1
1778	позиция осмеяния которая	1	1
1779	традиции особенно в	1	1
1780	некий ролевой предел	1	1
1781	совпадения с нею	1	1
1782	слова как и	1	1
1783	стихи и первый	1	1
1784	форма авторства выше	1	1
1785	строфе этот звук	1	1
1786	стих в финале	1	1
1787	я присуща самовлюбленность	1	1
