N	4gram	Tiupa_Anal_2	TeoriaLi
761	крайними пределами этой субсистемы	1	1
762	которой определенным образом характеризует	1	1
763	при лапидарной простоте лирического	1	1
764	для возникновения искусства слова	1	1
765	характеризуется значительно большей косностью	1	1
766	времени в поле зрения	1	1
767	муза выступала сверхценным ценнее	1	1
768	стилистическом отношении ибо и	1	1
769	гостьи приход музы этой	1	1
770	в стилистическом отношении ибо	1	1
771	и т.п глоссализация текста	1	1
772	поскольку подводит некий общий	1	1
773	внутреннего зрения как это	1	1
774	упорядоченности ограниченного числа универсальных	1	1
775	также анаграмматическая или паронимическая	1	1
776	его конструктивные членения и	1	1
777	выбор поэтического слова в	1	1
778	слов избранных для обозначения	1	1
779	не оказывается как этого	1	1
780	не оправдывает от свободы	1	1
781	как ценностного центра этого	1	1
782	фактор художественного впечатления который	1	1
783	вдохновения в мировой поэзии	1	1
784	в осмысленном и конкретном	1	1
785	перечислений второй строки жизненной	1	1
786	в этих случаях оказывается	1	1
787	языковых нормативов актуальных для	1	1
788	доминирующая композиционная форма лирических	1	1
789	отрезок времени в поле	1	1
790	а субъектной организации феноменов	1	1
791	отношении ибо и в	1	1
792	в целом ряде произведений	1	1
793	тем выше напряжение речевых	1	1
794	на две части сменой	1	1
795	дудочкой оборачивается ложным ожиданием	1	1
796	наличии определенных языковых стилей	1	1
797	в этой системе кадров	1	1
798	процесса характеризующего присутствие я	1	1
799	ее взаимоналожениях и взаимодействиях	1	1
800	быстрых движений бенвенист ритм	1	1
801	смысла чем несобственно лирические	1	1
802	столько голосов сколько диалогически	1	1
803	семантического субстрата между такого	1	1
804	избранных для обозначения объектных	1	1
805	стилистическая проработка обе стороны	1	1
806	упорядоченная последовательность медленных и	1	1
807	по отношению к иного	1	1
808	рифма а также анаграмматическая	1	1
809	анаграмматическая или паронимическая аттракции	1	1
810	глоссализации имеет в своем	1	1
811	место в текстах обоих	1	1
812	имеется некоторая возможность выбора	1	1
813	носительницей внежизненно вечных ценностей	1	1
814	с кротким мягким взглядом	1	1
815	мотивам обесцененной жизни приходят	1	1
816	я малого и большого	1	1
817	в рассказе чехова душечка	1	1
818	измеряемой числом слогов между	1	1
819	отношении художественному восприятию задана	1	1
820	оказывается анаграмматическим субститутом того	1	1
821	эпоха классического реализма внешний	1	1
822	в ее взаимоналожениях и	1	1
823	в лирике это явление	1	1
824	под определенным диалогическим углом	1	1
825	обе стороны имеют место	1	1
826	бенвенист ритм является фундаментом	1	1
827	к упорядоченности ограниченного числа	1	1
828	антонимами лирическая героиня ждала	1	1
829	художественным осмыслением того или	1	1
830	милой гостьи приход музы	1	1
831	делает в организации кадров	1	1
832	которую облекается в данный	1	1
833	так же точно и	1	1
834	языковых стилей социальных диалектов	1	1
835	плясовая дудочка прозрачно ассоциирующаяся	1	1
836	системы голосов они обретают	1	1
837	вместо квазиреальной цепи событий	1	1
838	чаемого вдохновения в беспрецедентности	1	1
839	кротким мягким взглядом очень	1	1
840	соразмерных отрезков звучания ритмика	1	1
841	как событийно-исторической формой мышления	1	1
842	мук и высшей справедливости	1	1
843	искусства слова как художественной	1	1
844	дискурсов отнюдь не оказывается	1	1
845	субсистемы художественных значимостей являются	1	1
846	легко обнаруживаются два эпизода	1	1
847	число композиционных субъектов высказывания	1	1
848	мягкую белую шею с	1	1
849	взором читателя сводит лирику	1	1
850	несущая в себе ключ	1	1
851	например начальные фразы чеховского	1	1
852	догадке осенившей лирическую героиню	1	1
853	поле зрения читателя находится	1	1
854	читателю ракурс видения в	1	1
855	отнюдь не оказывается как	1	1
856	как чередование напряжений и	1	1
857	зрения как это имеет	1	1
858	соотнесенность нескольких голосов в	1	1
859	художественных значимостей являются наиболее	1	1
860	прерогатива прозы в лирике	1	1
861	чем выше плотность акцентуации	1	1
862	прозе ближайшие к паузам	1	1
863	устанавливает задаваемый читателю ракурс	1	1
864	к раздвоению лирической ситуации	1	1
865	входит лишь поименованное в	1	1
866	в организации кадров внутреннего	1	1
867	только в диалоге двух	1	1
868	литературная речь выступая под	1	1
869	отрекается от одних радостей	1	1
870	и большого только в	1	1
871	читателя находится или движется	1	1
872	кадрового единства фразы устанавливает	1	1
873	иного закономерного процесса характеризующего	1	1
874	коммуникативного события она явилась	1	1
875	небезразличная к смыслу рифмовка	1	1
876	муза от первого эпизода	1	1
877	полные розовые щеки на	1	1
878	особенно если говорить о	1	1
879	актуализировано на основе весьма	1	1
880	читательского восприятия в каждый	1	1
881	распределенности текста между несколькими	1	1
882	кадров внутреннего зрения оказываются	1	1
883	собственно литературным произведением лишь	1	1
884	отрезков звучания ритмика интонирует	1	1
885	литературного рода однако эта	1	1
886	приходит диалог преображающий музу	1	1
887	насыщенный деталями кадр внутреннего	1	1
888	медитация в этой системе	1	1
889	чередование напряжений и спадов	1	1
890	сколь угодно протяженного высказывания	1	1
891	и слово литературной нормы	1	1
892	в том под каким	1	1
893	роль доминирующего фактора художественных	1	1
894	движется один отдельный кадр	1	1
895	в беспрецедентности очередного прецедента	1	1
896	приоткрывается только в диалоге	1	1
897	явление поэтической глоссализации текста	1	1
898	наделено заглавием это первый	1	1
899	персонажей в эпизоде ожидания	1	1
900	становится авторской темой сколь	1	1
901	лирические формы высказывания напротив	1	1
902	объектного лирического персонажа в	1	1
903	между несколькими голосами то	1	1
904	кадров внутреннего зрения крутой	1	1
905	в этой системе внутритекстовых	1	1
906	ритмические зачины анакрусы и	1	1
907	взаимодействиях с объектной организацией	1	1
908	многократно воспроизводимых в целом	1	1
909	фразы устанавливает задаваемый читателю	1	1
910	движения бенвенист ритм является	1	1
911	явилась перед нею муза	1	1
912	лирического героя героини расчлененность	1	1
913	средствами лирики некоего единичного	1	1
914	выступать в конструктивной маске	1	1
915	эффект распределенности текста между	1	1
916	писателя сюжетно-композиционный слой характеризуется	1	1
917	сгущения придается облик беспрецедентного	1	1
918	и системы голосов они	1	1
919	рифмовка все рифмы данного	1	1
920	сложные внутритекстовые отношения исполненные	1	1
921	разбираемое стихотворение ахматовой наделено	1	1
922	слогов между двумя паузами	3	1
923	строфа в свою очередь	1	1
924	поэт поэтов дант его	1	1
925	рода анаграмматическими субститутами устанавливаются	1	1
926	показателей а выбор слова	1	1
927	деталями кадр внутреннего зрения	1	1
928	ради других ожидаемых от	1	1
929	как гостья завладевает ситуацией	1	1
930	лирики некоего единичного эксцесса	1	1
931	диалог преображающий музу из	1	1
932	манифестирован ударениями чем выше	1	1
933	дудочка прозрачно ассоциирующаяся с	1	1
934	к смыслу рифмовка все	1	1
935	именно в нем отпечатывается	1	1
936	этом особенно если говорить	1	1
937	встречается нечасто и по	1	1
938	нем отпечатывается и запечатлевается	1	1
939	явления музы строфа смысл	1	1
940	угодно протяженного высказывания а	1	1
941	каким диалогическим углом они	1	1
942	диктовать аскетическое средневековое покрывало	1	1
943	произведения в ее взаимоналожениях	1	1
944	эпизод ожидания строфа и	1	1
945	каждый малый отрезок времени	1	1
946	диктующая муза оказывается носительницей	1	1
947	и эпизод прихода явления	1	1
948	и сводящиеся в конечном	1	1
949	однако эта внутренняя форма	1	1
950	диалогическая соотнесенность нескольких голосов	1	1
951	текста тех или иных	1	1
952	внутреннего зрения оказываются окказиональными	1	1
953	барышня с кротким мягким	1	1
954	к какой коллизии ключевой	1	1
955	ряде произведений наименее подвержены	1	1
956	форму в которую облекается	1	1
957	свободы как высшей в	1	1
958	чаемая фигура милой гостьи	1	1
959	событийно-исторической формой мышления и	1	1
960	как художественной практики понадобились	1	1
961	зрения читателя находится или	1	1
962	а выбор слова б	1	1
963	на меня тогда как	1	1
964	еще один равнопротяженный тексту	1	1
965	в резонанс с эмоционально-волевым	1	1
966	уровни объектной и субъектной	1	1
967	особенно продуктивной для наращивания	1	1
968	формирующие тем самым интонационные	1	1
969	в нем отпечатывается и	1	1
970	ключевого слова своего семантического	1	1
971	подчеркивал м.м бахтин дело	1	1
972	обретают лишь в литературе	1	1
973	слова б построение фразы	1	1
974	поэзии создается эффект ожидания	1	1
975	кругозоры героя внутренний хронотоп	1	1
976	варваризмы неологизмы и т.п	1	1
977	безымянным весь его текст	1	1
978	взглянула на меня тогда	1	1
979	простых текстовых показателей а	1	1
980	очень здоровая порядок фокусирующих	1	1
981	доминирует в стихах другая	1	1
982	неожиданности ожидаемого каждая строфа	1	1
983	практике долгое время отводилась	1	1
984	прозрачно ассоциирующаяся с пластичностью	1	1
985	непродуктивно в том-то и	1	1
986	своем значении греческое слово	1	1
987	и т.п крайними пределами	1	1
988	художественного впечатления он состоит	1	1
989	она не приводит ни	1	1
990	внутреннего исполнения как упорядоченная	1	1
991	мотивы не смерти но	1	1
992	душевная характеристика душечки постепенно	1	1
993	сторона глоссализации речевой ткани	1	1
994	медитации как основной внутренней	1	1
995	относительно длины ритмического ряда	1	1
996	реальности исторически наиболее молод	1	1
997	она явилась диктовать аскетическое	1	1
998	и запечатлевается национальное своеобразие	1	1
999	произведения фокализации и особенно	1	1
1000	факторов художественного впечатления он	1	1
1001	эстетического сгущения придается облик	1	1
1002	как это ни парадоксально	1	1
1003	количество ударных слогов относительно	1	1
1004	беспрецедентного события часто лирический	1	1
1005	момент нечто движущееся изменчивое	1	1
1006	в частности прозаизмы а	1	1
1007	лингвистических средств осуществление которой	1	1
1008	исполненные смысловой значимости простейшее	1	1
1009	от одних радостей жизни	1	1
1010	быть поэтически озвучена например	1	1
1011	и больше нежели число	1	1
1012	ее стилистическая проработка обе	1	1
1013	времени особенно продуктивной для	1	1
1014	напряжением творческой интенции лирического	1	1
1015	композиции обращающий на себя	1	1
1016	генерализацию текста поскольку подводит	1	1
1017	и в пределах тех	1	1
1018	этой субсистемы художественных значимостей	1	1
1019	что может или пожелает	1	1
1020	словах текста тех или	1	1
1021	ключ к смыслу целого	1	1
1022	ритмическом ряду образующие ритмические	1	1
1023	нашем случае в тексте	1	1
1024	розовые щеки на мягкую	1	1
1025	то ритм представляет собой	1	1
1026	музы приоткрывается только в	1	1
1027	разнообразных олицетворений поэтического вдохновения	1	1
1028	эпизода эпизод ожидания строфа	1	1
1029	смысловой значимости простейшее явление	1	1
1030	часто остается безымянным весь	1	1
1031	обозначает ту форму в	1	1
1032	неологизмы и т.п глоссализация	1	1
1033	относительной схематичностью своих построений	1	1
1034	форме всего литературного рода	1	1
1035	объектом чаемая фигура милой	1	1
1036	заключается специфика объектной организации	1	1
1037	речи последний получает вследствие	1	1
1038	ткани текста как и	1	1
1039	оказалась эпоха классического реализма	1	1
1040	качестве системы кадров внутреннего	1	1
1041	клаузулы и формирующие тем	1	1
1042	ритм манифестирован в тексте	1	1
1043	музы этой надежды не	1	1
1044	или диалога лирическое стихотворение	1	1
1045	очередь членится на две	1	1
1046	разбираемом стихотворении однако выбор	1	1
1047	не в самом наличии	1	1
1048	героини расчлененность текста на	1	1
1049	изменениям естественно внутренние уровни	1	1
1050	вероятных ликов чудесного явления	1	1
1051	обоих типов но одна	1	1
1052	иной сегмент композиционной организации	1	1
1053	в которую облекается в	1	1
1054	бенвенист ритм манифестирован ударениями	1	1
1055	место слияние пространственных и	1	1
1056	тексте а не все	1	1
1057	картина вечных мук и	1	1
1058	возникновения искусства слова как	1	1
1059	интенции лирического героя героини	1	1
1060	строфа и эпизод прихода	1	1
1061	частности прозаизмы а проза	1	1
1062	подводит некий общий знаменатель	1	1
1063	детализирует их создает эффект	1	1
1064	большей косностью относительной схематичностью	1	1
1065	в каждый малый отрезок	1	1
1066	всякая фраза текста даже	1	1
1067	или пожелает представить себе	1	1
1068	текста как и ее	1	1
1069	случае это процесс творческого	1	1
1070	ограниченного числа универсальных элементов	1	1
1071	пределах кадрового единства фразы	1	1
1072	такого кадра входит лишь	1	1
1073	впечатления он состоит в	1	1
1074	две части сменой композиционных	1	1
1075	из объектного лирического персонажа	1	1
1076	т.е делающий ткань текста	1	1
1077	средней длине ритмического ряда	2	1
1078	может выступать в конструктивной	1	1
1079	ментального внутреннего слуха в	1	1
1080	и заключается специфика объектной	1	1
1081	долгое время отводилась служебная	1	1
1082	ключевой момент неожиданности ожидаемого	1	1
1083	форма лирики как правило	1	1
1084	мировом универсуме в данном	1	1
1085	только в догадке осенившей	1	1
1086	систему голосов нормативная литературная	1	1
1087	на основе весьма простых	1	1
1088	может или пожелает представить	1	1
1089	построений порой многократно воспроизводимых	1	1
1090	квазиреальной цепи событий здесь	1	1
1091	высказывания а весь последующий	1	1
1092	строфы композиционно усиливает ключевой	1	1
1093	я в мировом универсуме	1	1
1094	в литературной практике долгое	1	1
1095	потому наиболее пластичен именно	1	1
1096	литературного произведения в ее	1	1
1097	коллизии ключевой мотив ситуации	1	1
1098	основе весьма простых текстовых	1	1
1099	бахтин дело не в	1	1
1100	героиня сама оказывается объектом	1	1
1101	ценностного центра этого мира	1	1
1102	внестилевые глоссы в частности	1	1
1103	голосов представленных в тексте	1	1
1104	жизненной ценности действительно придется	1	1
1105	в поле зрения читателя	2	1
1106	не приводит ни к	1	1
1107	его читательского внутреннего исполнения	1	1
1108	системе кадров внутреннего зрения	1	1
1109	в терминологии бахтина внежизненно-активной	1	1
1110	мы имеем дело не	1	1
1111	слова своего семантического субстрата	1	1
1112	якобы несущая в себе	1	1
1113	находится или движется один	1	1
1114	строки и приходит медитация	1	1
1115	и высшей справедливости диктующая	1	1
1116	в тексте а не	1	1
1117	исполнения как упорядоченная последовательность	1	1
1118	приход музы этой надежды	1	1
1119	себе ключ к смыслу	1	1
1120	сама оказывается объектом внимания	1	1
1121	гостью какой явилась перед	1	1
1122	пределах тех или иных	1	1
1123	заглавием это первый момент	1	1
1124	к одному единственному пространственно-временному	1	1
1125	определенных языковых стилей социальных	1	1
1126	практики понадобились еще а	1	1
1127	являются внешние уровни объектной	1	1
1128	внутритекстовые отношения исполненные смысловой	1	1
1129	первой строфе на смену	1	1
1130	ожидать ближе к ядру	1	1
1131	малого и большого только	1	1
1132	диалектов а в том	1	1
1133	комбинаций рифма а также	1	1
1134	внутритекстовых дискурсов отнюдь не	1	1
1135	гласных ассонанс или согласных	1	1
1136	медитативный образ милой гостьи	1	1
1137	становится собственно литературным произведением	1	1
1138	границ начала и конца	1	1
1139	мышления и б выработка	1	1
1140	знаменующий крайне существенную инверсию	1	1
1141	этой соотносительности стилистико-речевую определенность	1	1
1142	ожиданием истинный смысл явления	1	1
1143	же явления музы лирическая	1	1
1144	наиболее генерализованные кругозоры героя	1	1
1145	в непредсказуемости чаемого вдохновения	1	1
1146	креативного и рецептивного сознаний	1	1
1147	всего литературного рода однако	1	1
1148	углом они сопоставлены или	1	1
1149	некую систему голосов нормативная	1	1
1150	между такого рода анаграмматическими	1	1
1151	самая тривиальная в общеязыковом	1	1
1152	текста делает его речевой	1	1
1153	по преимуществу за пределами	1	1
1154	под каким диалогическим углом	1	1
1155	нею муза но эта	1	1
1156	нечасто и по преимуществу	1	1
1157	повтор в словах текста	1	1
1158	здесь также может приобретать	1	1
1159	расчлененность текста на две	1	1
1160	отсутствует оно и в	1	1
1161	нечто движущееся изменчивое текучее	1	1
1162	этой надежды не оправдывает	1	1
1163	образованиями являются внешние уровни	1	1
1164	малый отрезок времени в	1	1
1165	инверсию лирических персонажей в	1	1
1166	лирического персонажа в полноценно	1	1
1167	же существенная сторона глоссализации	1	1
1168	прочие его конструктивные членения	1	1
1169	лирике это явление встречается	1	1
1170	нормативная литературная речь выступая	1	1
1171	тогда как гостья завладевает	1	1
1172	в ряду перечислений второй	1	1
1173	ближайшие к паузам ударения	1	1
1174	героя как ценностного центра	1	1
1175	души вдруг заслоняется крупным	1	1
1176	художественного произведения фокализации и	1	1
1177	связи разнообразных олицетворений поэтического	1	1
1178	творческой интенции лирического героя	1	1
1179	делающий ткань текста ощутимой	1	1
1180	впечатления который ставит читателя	1	1
1181	определенным образом характеризует говорящего	1	1
1182	приводящей к раздвоению лирической	1	1
1183	ритм представляет собой речевую	1	1
1184	с дудочкой оборачивается ложным	1	1
1185	впрочем стихи легко могут	1	1
1186	самом наличии определенных языковых	1	1
1187	героиня отрекается от одних	1	1
1188	с его смыслосообразным звучанием	1	1
1189	оказывается объектом внимания внимательно	1	1
1190	значительно большей косностью относительной	1	1
1191	момент неожиданности ожидаемого каждая	1	1
1192	лирического сюжета композиционная форма	1	1
1193	слой характеризуется значительно большей	1	1
1194	текста наиболее значимы при	1	1
1195	стилей социальных диалектов а	1	1
1196	форм дискурсии в первой	1	1
1197	возможность выбора лингвистических средств	1	1
1198	актуализирует широкие интертекстуальные связи	1	1
1199	своеобразие культуры историческое своеобразие	1	1
1200	том-то и заключается специфика	1	1
1201	анаграмматическими субститутами устанавливаются порой	1	1
1202	смыслу целого во второй	1	1
1203	оправдывает от свободы как	1	1
1204	случае в тексте ахматовского	1	1
1205	кажущаяся жизнь кажется висит	1	1
1206	на себя наше внимание	1	1
1207	внутреннего слуха в частности	1	1
1208	а проза может быть	1	1
1209	композиционных форм дискурсии в	1	1
1210	напротив медитативный образ милой	1	1
1211	музу из объектного лирического	1	1
1212	в позицию солидарности с	1	1
1213	лирическая героиня сама оказывается	1	1
1214	в нашем случае в	1	1
1215	времени высказывания и соответственно	1	1
1216	ставит читателя в позицию	1	1
1217	счете к упорядоченности ограниченного	1	1
1218	персонажа в полноценно субъектного	1	1
1219	это имеет место в	1	1
1220	две строфы композиционно усиливает	1	1
1221	вокруг я героя как	1	1
1222	своих построений порой многократно	1	1
1223	казалось бы место лишь	1	1
1224	зачины анакрусы и ритмические	1	1
1225	в самом начале этой	1	1
1226	сводящиеся в конечном счете	1	1
1227	самым интонационные оттенки ритма	1	1
1228	оказываются окказиональными антонимами лирическая	1	1
