N	2gram	Tiupa_Anal_3	Narrotol
1169	частной анекдот	1	1
1170	принадлежат самой	1	1
1171	здесь пока	1	1
1172	предполагает хоровой	1	1
1173	анализа но	1	1
1174	кому рассказывается	1	1
1175	столь пассивным	1	1
1176	искусства как	1	1
1177	достоверному и	1	1
1178	зародыши тематические	1	1
1179	речь нам	1	1
1180	неуместность ошибка	1	1
1181	время они	1	1
1182	типа есть	1	1
1183	случается постоянно	1	1
1184	притчу в	1	1
1185	того кому	1	1
1186	для себя	1	1
1187	реализующий некоторую	1	1
1188	как слухи	1	1
1189	и наделенного	1	1
1190	точными они	1	1
1191	гегель именовал	1	1
1192	к индивидуальной	1	1
1193	и открывает	1	1
1194	риторики то	1	1
1195	очередь определяется	1	1
1196	высказывания реализующий	1	1
1197	предметом целью	1	1
1198	слухи или	1	1
1199	анекдот недостоверное	1	1
1200	жанровых компетенций	1	1
1201	притчи может	1	1
1202	разных риториках	1	1
1203	от друга	1	1
1204	завершения учета	1	1
1205	самому тогда	1	1
1206	застывшее целое	1	1
1207	действующие лица	1	1
1208	жизнь глазами	1	1
1209	инвенции термин	1	1
1210	литературного сюжета	1	1
1211	поступки в	1	1
1212	для читателя	1	1
1213	и от	2	1
1214	позиции но	1	1
1215	неприемлемо ни	1	1
1216	мысль о	3	1
1217	бахтину жанровое	1	1
1218	как субъекты	1	1
1219	классического реализма	1	1
1220	эксплицированного в	1	1
1221	встречающихся в	1	1
1222	притча разъединяет	1	1
1223	нормативное приложение	1	1
1224	таковы герои	1	1
1225	закон собственно	1	1
1226	есть само	1	1
1227	своей карнавальной	1	1
1228	и соответствующую	1	1
1229	с языком	1	1
1230	способами высказывания	1	1
1231	это путь	1	1
1232	у-влекать слушателей	1	1
1233	сознаний встречающихся	1	1
1234	притчи иносказательность	1	1
1235	своему коммуникативному	1	1
1236	при несоответствии	1	1
1237	плачу и	1	1
1238	форме определенной	1	1
1239	и сам	4	1
1240	субъекты этического	1	1
1241	такого знания	1	1
1242	может ощущаться	1	1
1243	событием поэтому	1	1
1244	рода общий	1	1
1245	не ограничивается	1	1
1246	целого его	1	1
1247	маркированном положении	1	1
1248	здесь как	1	1
1249	живет в	1	1
1250	типа предполагает	1	1
1251	ориентировано на	1	1
1252	это императивная	1	1
1253	к его	1	1
1254	произведения не	1	1
1255	притчи о	4	1
1256	осуществляется в	2	1
1257	было и	1	1
1258	позицию сотворчества	1	1
1259	повествуемой ситуации	1	1
1260	жанр представляет	1	1
1261	с толпой	1	1
1262	с героем	2	1
1263	тот же	1	1
1264	является в	1	1
1265	строго говоря	1	1
1266	недостоверное знание	1	1
1267	первофеноменами целого	1	1
1268	на них	1	1
1269	вкрапления с	1	1
1270	адресату позицию	1	1
1271	анекдотическим повествованием	1	1
1272	не отказываться	1	1
1273	если бы	1	1
1274	сказания риторика	1	1
1275	состоящий в	1	1
1276	к языку	1	1
1277	бывает в	1	1
1278	с ним	1	1
1279	повествователя в	1	1
1280	их предлагая	1	1
1281	знаменует традицию	1	1
1282	определяется картиной	1	1
1283	при такой	1	1
1284	существенно связаны	1	1
1285	и здесь	2	1
1286	церкви в	1	1
1287	авторитарной притча	1	1
1288	концепт читателя	1	1
1289	редуцирован комическая	1	1
1290	потому нейтральное	1	1
1291	истолкования активизирующего	1	1
1292	поехал в	1	1
1293	притче универсального	1	1
1294	стороны коммуникативного	1	1
1295	в самой	1	1
1296	следует иметь	1	1
1297	лиминальной фазой	1	1
1298	внимание на	4	1
1299	коммуникативная характеристика	1	1
1300	герои сказания	1	1
1301	есть металингвистический	1	1
1302	определяется предметом	1	1
1303	компетентности индивидуального	1	1
1304	единственный в	1	1
1305	голоса в	1	1
1306	выбора не	1	1
1307	как притчу	1	1
1308	обстоятельств столкновение	1	1
1309	всегда предносится	1	1
1310	рассказчика однако	1	1
1311	героическая апофегма	1	1
1312	смысле домонологично	1	1
1313	к ценностной	1	1
1314	от диалогической	1	1
1315	ситуациям речевого	1	1
1316	субъект объект	1	1
1317	в новелле	1	1
1318	задания реализуют	1	1
1319	не заключает	1	1
1320	строго отграниченная	1	1
1321	постулирует со	1	1
1322	убеждения организующего	1	1
1323	смешное но	1	1
1324	и того	3	1
1325	смысловую перспективу	1	1
1326	умения отрешиться	1	1
1327	формы целого	2	1
1328	названные типы	1	1
1329	анекдотические истории	1	1
1330	при доминировании	1	1
1331	если например	1	1
1332	культуре коммуникативной	1	1
1333	чувства юмора	1	1
1334	которых в	1	1
1335	сообщенный в	1	1
1336	формой авторства	1	1
1337	текстами соответствующего	1	1
1338	нее нарративности	1	1
1339	субъект дискурсии	1	1
1340	притчевого назидания	1	1
1341	речевого целого	1	1
1342	диалогической анекдот	1	1
1343	это разграничение	1	1
1344	данного текста	2	1
1345	предполагающая в	1	1
1346	самого коммуникативного	3	1
1347	смеховой жанр	1	1
1348	что и	5	1
1349	формы построения	1	1
1350	в глазах	2	1
1351	означала бы	1	1
1352	говорящий здесь	1	1
1353	адресата авторские	1	1
1354	крайней мере	4	1
1355	новелле есть	1	1
1356	систему традиционных	1	1
1357	не занять	1	1
1358	риторика анекдота	2	1
1359	ему позиции	1	1
1360	ее содержание	1	1
1361	соучастников притчевого	1	1
1362	резко отличается	1	1
1363	сказания субъект	1	1
1364	твердым композиционным	1	1
1365	и неоспоримый	1	1
1366	рассказа что	1	1
1367	практике может	1	1
1368	быть редуцирован	1	1
1369	предполагает текстообразующую	1	1
1370	человека как	1	1
1371	может иметь	1	1
1372	определяющие референтную	1	1
1373	табу дозволенное	1	1
1374	диалог персонажей	1	1
1375	архаичному состоянию	1	1
1376	систему ценностей	1	1
1377	подробностями и	1	1
1378	исторически сложившихся	1	1
1379	любопытное занимательное	1	1
1380	того что	1	1
1381	на поучающего	1	1
1382	обнаруживают себя	1	1
1383	моделируемая притчей	1	1
1384	герой в	1	1
1385	искушений и	1	1
1386	риторика притчи	2	1
1387	и ситуацией	1	1
1388	ему адресованностью	1	1
1389	увидел победил	1	1
1390	голос >	1	1
1391	новелла ночной	1	1
1392	научной парадигмы	1	1
1393	ситуации произнесения	1	1
1394	иным коммуникативным	1	1
1395	непреложный и	1	1
1396	однако внутренняя	1	1
1397	рассказывания поскольку	1	1
1398	внутренне свободного	2	1
1399	природе суть	1	1
1400	центральным персонажем	1	1
1401	где персонажем	1	1
1402	компетентностью последняя	1	1
1403	реализация такого	1	1
1404	риторическими пределами	1	1
1405	карнавального отношения	1	1
1406	которого анекдот	1	1
1407	языку поэтому	1	1
1408	с появлением	2	1
1409	с ними	1	1
1410	как целого	1	1
1411	называемого чувства	1	1
1412	жанра при	1	1
1413	субъектов дискурсии	1	1
1414	рассказчик анекдота	1	1
1415	в ситуации	1	1
1416	к общенародной	1	1
1417	уготованной ему	1	1
1418	поведения говорящего	1	1
1419	не у-влекать	1	1
1420	легкую безответственную	1	1
1421	вступление в	1	1
1422	в дальнейшей	1	1
1423	поэтому повторное	1	1
1424	миропорядка жизнь	1	1
1425	наличие так	1	1
1426	другие компетенции	1	1
1427	термин классической	1	1
1428	мира креативная	1	1
1429	исторически восходит	1	1
1430	бахтин может	1	1
1431	анекдота выбор	1	1
1432	на заключительной	1	1
1433	т.д в	1	1
1434	качестве бытийной	1	1
1435	рецептивной компетенции	1	1
1436	жизнь личности	1	1
1437	беспрецедентных событиях	1	1
1438	сообщаемому рецептивная	1	1
1439	русской литературе	4	1
1440	ср общеизвестные	1	1
1441	иным рассказчиком	1	1
1442	выбор лексики	1	1
1443	в уста	1	1
1444	и испытаний	1	1
1445	профанация священного	1	1
1446	жизненной позицией	1	1
1447	звучит один	1	1
1448	блудном сыне	11	1
1449	и бытующей	1	1
1450	со всеми	2	1
1451	однако с	3	1
1452	апофегма до	1	1
1453	оно объединяет	1	1
1454	судьба или	1	1
1455	человека с	1	1
1456	запечатленного в	1	1
1457	оказывается уже	2	1
1458	мира это	1	1
1459	жанра сказание	1	1
1460	жанровая форма	2	1
1461	риторического поведения	1	1
1462	не предначертанность	1	1
1463	с нею	2	1
1464	по убеждению	1	1
1465	можно припоминая	1	1
1466	поскольку мы	1	1
1467	в текст	1	1
1468	и у	1	1
1469	же анекдота	1	1
1470	жанра это	1	1
1471	дискурсе может	1	1
1472	этом что	1	1
1473	интонациями он	1	1
1474	актанта здесь	1	1
1475	позиция активного	1	1
1476	окказионального ситуативного	1	1
1477	в начале	6	1
1478	знанию как	1	1
1479	сказания не	1	1
1480	до адресата	1	1
1481	есть предметно-смысловые	1	1
1482	нравственный закон	1	1
1483	с отцом	1	1
1484	ситуации жизненного	1	1
1485	и составляющий	1	1
1486	адресатом некоего	1	1
1487	слова не	1	1
1488	нудительной серьезности	1	1
1489	конвенции концепированного	1	1
1490	две другие	1	1
1491	слово общенародной	1	1
1492	ответ на	3	1
1493	то у	1	1
1494	его и	1	1
1495	сам текст	1	1
1496	символической смерти	1	1
1497	обряд инициации	1	1
1498	притчи современный	1	1
1499	характерно что	1	1
1500	обезличенного словарного	1	1
1501	система смыслов	1	1
1502	солирует риторический	1	1
1503	компетенций в	1	1
1504	в новом	2	1
1505	обычно неприемлемо	1	1
1506	преемственно воспроизводимой	1	1
1507	цели и	1	1
1508	притчевого типа	1	1
1509	содержанию притчи	1	1
1510	и слушающих	1	1
1511	в целый	1	1
1512	жанр это	1	1
1513	равнодостойности сознаний	1	1
1514	то синхрония	1	1
1515	события предносящееся	1	1
1516	вовсе не	1	1
1517	пределами притчи	1	1
1518	компетенция говорящего	1	1
1519	мы можем	2	1
1520	смыслов оно	1	1
1521	из нее	1	1
1522	подлинная жизнь	1	1
1523	само по	1	1
1524	или диалогической	1	1
1525	обязательно сообщает	1	1
1526	есть принадлежат	1	1
1527	анекдот равнодостойности	1	1
1528	эстетического наблюдения	1	1
1529	следовательно предметно-смысловые	1	1
1530	частности сказание	1	1
1531	жизни на	1	1
1532	исторически сложившуюся	1	1
1533	уста анекдот	1	1
1534	активность адресата	1	1
1535	сказание постулирует	1	1
1536	достаточно напомнить	1	1
1537	бытования опосредованной	1	1
1538	общения объединяющая	1	1
1539	позволяющую донести	1	1
1540	и строго	1	1
1541	не противоречит	1	1
1542	предметно-смысловые формы	1	1
1543	лишь для	1	1
1544	собственной ситуации	1	1
1545	это риторика	1	1
1546	победил или	1	1
1547	разнородны говорить	1	1
1548	пишущего постигает	1	1
1549	поэтому анекдот	1	1
1550	принципе можно	1	1
1551	целое нашего	1	1
1552	авторитарная риторика	1	1
1553	личностно окрашено	1	1
1554	центрального героя	1	1
1555	в финале	3	1
1556	что могло	1	1
1557	резюмируя можно	1	1
1558	пассивным как	1	1
1559	его мысли	1	1
1560	касается референтной	1	1
1561	конвенции определяющие	1	1
1562	этой проблемы	1	1
1563	между которыми	1	1
1564	анекдота о	2	1
1565	или а	1	1
1566	до сих	1	1
1567	как у	1	1
1568	и невымышленные	1	1
1569	составляющий морализаторскую	1	1
1570	стороны проповедь	1	1
1571	адекватным данному	1	1
1572	связаны с	1	1
1573	божья повеленья	1	1
1574	объединяет говорящих	1	1
1575	всякое высказывание	2	1
1576	при общности	1	1
1577	концепированного б.о	1	1
1578	от притчи	1	1
1579	отводимой воспринимающему	1	1
1580	и прежде	2	1
1581	чем он	1	1
1582	для слушателей	1	1
1583	героя о	1	1
1584	посрамление словесное	1	1
1585	высказывания феномен	1	1
1586	складывающейся и	1	1
1587	сказания еще	1	1
1588	компетентность предполагающая	1	1
1589	соответствующими коммуникативными	1	1
1590	диалогизированного слова	1	1
1591	о ее	1	1
1592	определенные задания	1	1
1593	равной степени	1	1
1594	иерархично оно	1	1
1595	в исконном	1	1
1596	в соответствии	2	1
1597	лица по	1	1
1598	> кто	1	1
1599	а все-таки	1	1
1600	как композиционно	1	1
1601	жанра высказывания	1	1
1602	рецептивная компетенция	1	1
1603	нарушение табу	1	1
1604	стремится к	1	1
1605	повествователем о	1	1
1606	воспринимающего сознания	3	1
1607	истины соответственно	1	1
1608	дискурса подобно	1	1
1609	проповедь где	1	1
1610	иной ситуации	1	1
1611	однако и	3	1
1612	анекдот рекреативная	1	1
1613	что несмотря	2	1
1614	и картины	1	1
1615	осуществлено только	1	1
1616	здесь действующие	1	1
1617	в.т зависит	1	1
1618	на передний	1	1
1619	различал жанр	1	1
1620	есть непосредственно	1	1
1621	дискурса выступает	1	1
1622	характеристика того	1	1
1623	не претендуют	1	1
1624	как о	1	1
1625	когда же	1	1
1626	глупость неуместность	1	1
1627	выбора все	1	1
1628	верификация такого	1	1
1629	рассчитан на	1	1
1630	типы устного	1	1
1631	и адресата	1	1
1632	жанры существенно	1	1
1633	свидетельствует не	1	1
1634	может выступать	1	1
1635	сюжета притчи	1	1
1636	стабильно дифференцированном	1	1
1637	авторства референтная	1	1
1638	что жанр	1	1
1639	культуры он	1	1
1640	верифицируемым знанием	1	1
1641	все-таки она	1	1
1642	статус научной	1	1
1643	риторика ролевого	1	1
1644	выбирают а	1	1
1645	примеряя ее	1	1
1646	перевод его	1	1
1647	последняя предполагает	1	1
1648	связь с	2	1
1649	притча редуцируется	1	1
1650	о себе	2	1
1651	недостоверностью отвергает	1	1
1652	коммуникации вторичны	1	1
1653	жизненного поведения	1	1
1654	персонажей с	1	1
1655	есть реализация	1	1
1656	поучаемого это	1	1
1657	языком ставят	1	1
1658	или попросту	1	1
1659	чужой стране	1	1
1660	извращает осмеивает	1	1
1661	знанием верификация	1	1
1662	в позицию	1	1
1663	наделенного репродуктивной	1	1
1664	предметно-смысловые нахождения	1	1
1665	в акте	1	1
1666	в дискурсе	1	1
1667	не удается	1	1
1668	построения речевого	1	1
1669	строим свою	1	1
1670	и соответствующими	1	1
1671	персонажи не	1	1
1672	того кого	1	1
1673	неотделимо от	1	1
1674	весьма значимо	1	1
1675	это парадигма	1	1
1676	парадигма инициируемого	1	1
1677	научной истины	1	1
1678	позицию адресата	1	1
1679	слово деритуализовано	1	1
1680	от рассмотрения	1	1
1681	последующих жанровых	1	1
1682	жанровые зародыши	1	1
1683	исторически продуктивный	1	1
1684	мира моделируемой	1	1
1685	бытуют как	1	1
1686	междуязычны интернациональны	1	1
1687	очевидно что	2	1
1688	творится окказиональная	1	1
1689	к жизни	3	1
1690	продуктивным в	1	1
1691	влияние со	1	1
1692	ее адресатов	1	1
1693	элиминирования из	1	1
1694	заключительной стадии	1	1
1695	с гибелью	1	1
1696	истории не	2	1
1697	эстетического дискурса	1	1
1698	он предполагает	1	1
1699	для первого	1	1
1700	достоверным но	1	1
1701	но основной	1	1
1702	компетенции того	1	1
1703	в тех	2	1
1704	дифференцированном и	1	1
1705	идеологические жанры	1	1
1706	выше она	1	1
1707	концепты героя	1	1
1708	повествованием творится	1	1
1709	притче есть	1	1
1710	передаваемость из	1	1
1711	урока из	1	1
1712	слово сказания	1	1
1713	исполнитель передаваемого	1	1
1714	организующего учительный	1	1
1715	в наличии	1	1
1716	деритуализовано инициативно	1	1
1717	она названа	1	1
1718	от жанра	1	1
1719	мыслится как	1	1
1720	его вступление	1	1
1721	дело здесь	1	1
1722	непосредственно коммуникативными	1	1
1723	предел до	1	1
1724	есть креативная	1	1
1725	схемы и	1	1
1726	то нормативное	1	1
1727	с этой	1	1
1728	х гг	1	1
1729	мастерства рассказчика	1	1
1730	и формы	1	1
1731	воспроизводимой в	1	1
1732	к жанровой	1	1
1733	полюсом анекдотического	1	1
1734	безответственную передаваемость	1	1
1735	как отмечает	1	1
1736	священного новелла	1	1
1737	разделение иерархично	1	1
1738	здесь сводится	1	1
1739	высказывания жанр	1	1
1740	о блудном	12	1
1741	речевого общения	1	1
1742	сих пор	1	1
1743	своей жизни	1	1
1744	не будем	1	1
1745	не размежеваны	1	1
1746	для притчи	2	1
1747	конвенциональность субъекта	1	1
1748	о его	2	1
1749	аспекте бахтин	1	1
1750	выслушивание одного	1	1
1751	этом и	1	1
1752	свою жизненную	1	1
1753	взаимная условленность	1	1
1754	приобщения к	2	1
1755	от нас	1	1
1756	нередко кощунственное	1	1
1757	дискурсии и	1	1
1758	поэтике здесь	1	1
1759	поле его	1	1
1760	диахронии жанр	1	1
1761	зависимость анекдота	1	1
1762	они хотят	1	1
1763	с иными	2	1
1764	референтной компетенции	1	1
1765	картиной мира	1	1
1766	суть референтная	1	1
1767	высказывания письменные	1	1
1768	под названием	1	1
1769	самого персонажа	1	1
1770	обладает достоверным	1	1
1771	прахудожественными речевыми	1	1
1772	и позволяет	1	1
1773	креативная и	1	1
1774	предлагая адресату	1	1
1775	является своего	1	1
1776	известной степени	3	1
1777	интернациональны в	1	1
1778	всего они	1	1
1779	отвечает на	1	1
1780	как отец	1	1
1781	случаях когда	1	1
1782	разнятся бытийными	1	1
1783	о событии	1	1
1784	притча нередко	1	1
1785	определенные возможности	1	1
1786	словарного слова	1	1
1787	является сюжетообразующим	1	1
1788	противоположный предел	1	1
1789	такое слово	1	1
1790	рассказчика не	1	1
1791	мира которая	1	1
1792	как рассказчик	1	1
1793	или плачу	1	1
1794	именно такого	1	1
1795	своей природе	1	1
1796	жанр в	1	1
1797	знания даже	1	1
1798	обращается к	1	1
1799	жанровое целое	1	1
1800	ни одного	1	1
1801	нечто смешное	1	1
1802	повторное выслушивание	1	1
1803	предносится целое	1	1
1804	есть система	1	1
1805	но обязательно	1	1
1806	рассказывается анекдот	1	1
1807	от него	1	1
1808	дискурса претерпевшего	1	1
1809	анекдота полярно	1	1
1810	как уже	2	1
1811	бы он	1	1
1812	когда персонажи	1	1
1813	с не	2	1
1814	в поле	1	1
1815	где всякому	1	1
1816	не должен	2	1
1817	некий нравственный	1	1
1818	автором коммуникативного	1	1
1819	в маркированном	1	1
1820	компетенции суть	1	1
1821	внутренняя активность	1	1
1822	соучастника данного	1	1
1823	с формой	1	1
1824	от всего	1	1
1825	ценностной позиции	1	1
1826	наблюдения именно	1	1
1827	персонажи сказания	1	1
1828	редуцируется в	1	1
1829	но это	1	1
1830	курьезная риторика	1	1
1831	быть определена	1	1
1832	дискурса то	1	1
1833	паремия до	1	1
1834	отвергает извращает	1	1
1835	наблюдения как	1	1
1836	с собственно	1	1
1837	себя если	1	1
1838	от нудительной	1	1
1839	компетентность восприятия	1	1
1840	в равной	1	1
1841	читатель может	1	1
1842	наиболее продуктивным	1	1
1843	данному дискурсу	1	1
1844	несомненно достоверному	1	1
1845	и жанровые	1	1
1846	дискурса случается	1	1
1847	словесное кощунство	1	1
1848	но всегда	2	1
1849	ситуативного диалогизированного	1	1
1850	он оказывается	1	1
1851	и рассказывающим	1	1
1852	дозволенное посрамление	1	1
1853	в общем	2	1
1854	сложившуюся систему	1	1
1855	на фоне	1	1
1856	в готовом	2	1
1857	целью и	1	1
1858	здесь только	1	1
1859	изобретения говорящего	1	1
1860	поскольку не	1	1
1861	современный сугубо	1	1
1862	может и	1	1
1863	все еще	1	1
1864	а о	1	1
1865	иными подробностями	1	1
1866	от мастерства	1	1
1867	разграничивающий первичные	1	1
1868	научного описания	1	1
1869	участников коммуникативного	3	1
1870	притчи это	1	1
1871	целого следовательно	1	1
1872	не знает	1	1
1873	частности наличие	1	1
1874	вертится противоположный	1	1
1875	в придании	1	1
1876	качестве нарративного	1	1
1877	анекдот легко	1	1
1878	на непосредственную	1	1
1879	есть острота	1	1
1880	иной преемственно	1	1
1881	себе самому	2	1
1882	было показано	1	1
1883	на четвертую	1	1
1884	тождественно мнению	1	1
1885	формы высказывания	1	1
1886	коммуникативными способами	1	1
1887	же обратное	1	1
1888	говорящего иначе	1	1
1889	притчевого дискурса	1	1
1890	предназначения когда	1	1
1891	сказать первофеномены	1	1
1892	не могла	2	1
1893	в свое	2	1
1894	который не	2	1
1895	восприятия со	1	1
1896	имплицитно присутствующего	1	1
1897	и поучаемого	1	1
1898	представляются сказание	1	1
1899	единого художественного	1	1
1900	свою столь	1	1
1901	реализуют в	1	1
1902	для рассказчика	1	1
1903	кощунство и	1	1
1904	коммуникативными компетенциями	1	1
1905	учительный дискурс	1	1
1906	иной коммуникативный	1	1
1907	будет адекватным	1	1
1908	или долг	1	1
1909	свободного выбора	1	1
1910	весьма разнородны	1	1
1911	адресата позицию	1	1
1912	это было	1	1
1913	тематические и	1	1
1914	по поводу	3	1
1915	композиционным костяком	1	1
1916	текста где	1	1
1917	в коммуникативной	1	1
1918	все основные	1	1
1919	и риторического	1	1
1920	автора как	1	1
1921	противостоит событийности	1	1
1922	сугубо смеховой	1	1
1923	место хотя	1	1
1924	иной позицией	1	1
1925	или хулы	1	1
1926	синхрония жанра	1	1
1927	во сне	3	1
1928	попросту чудаковатое	1	1
1929	городского фольклора	1	1
1930	к сообщенному	1	1
