N	2gram	Tiupa_Narr_1	Analitik
1190	и внезакономерных	1	1
1191	его жизненной	1	1
1192	затворничества она	1	1
1193	индивида фаза	1	1
1194	от других	1	1
1195	слова не	1	1
1196	во втором	4	1
1197	и процессов	2	1
1198	а то	1	1
1199	участвуем как	1	1
1200	или даже	2	1
1201	его текст	1	1
1202	миропорядка символизируя	1	1
1203	но от	2	1
1204	процессов а	1	1
1205	символической смерти	1	1
1206	обряд инициации	1	1
1207	жизненного поведения	1	1
1208	на своего	1	1
1209	не утрачивают	1	1
1210	не так	1	1
1211	личностного присутствия	1	1
1212	им потусторонней	1	1
1213	под сомнение	1	1
1214	формах внутренней	1	1
1215	и слушающих	1	1
1216	слова в	1	1
1217	и аномалий	1	1
1218	речевой акт	2	1
1219	к протосюжету	1	1
1220	в пространстве	4	1
1221	половой зрелости	1	1
1222	место неудачные	1	1
1223	от тех	1	1
1224	конкретных проблем	1	1
1225	обряды осуществлялись	1	1
1226	у него	4	1
1227	зрелости человеческого	1	1
1228	как событие	3	1
1229	архаическая фабула	1	1
1230	именовать фазой	1	1
1231	при отсутствии	1	1
1232	тестя к	1	1
1233	необратимых одноразовых	1	1
1234	исследованная дж	1	1
1235	как раз	2	1
1236	формах ритуально-символической	1	1
1237	быть по	1	1
1238	напротив горизонталь	1	1
1239	безликой роевой	1	1
1240	дочери эта	1	1
1241	прежним царем	1	1
1242	данного дискурса	1	1
1243	воскресающей весной	1	1
1244	покидающих свою	1	1
1245	смерти и	2	1
1246	пространственного ухода	1	1
1247	детях покидающих	1	1
1248	на единицы	1	1
1249	порой гипертрофируется	1	1
1250	воспроизводимости нерушимого	1	1
1251	в последние	2	1
1252	в особенности	4	1
1253	однако символическая	1	1
1254	в новейшее	1	1
1255	третью фазу	1	1
1256	мифологические тексты	1	1
1257	инициации предстает	1	1
1258	и даже	3	1
1259	они трактовали	1	1
1260	даже не	3	1
1261	в данный	1	1
1262	между которыми	1	1
1263	насекомого яичко	1	1
1264	рождение сопровождается	1	1
1265	себе они	1	1
1266	знаний и	1	1
1267	до сих	1	1
1268	всей своей	2	1
1269	может и	1	1
1270	являет собой	2	1
1271	единицы текста	1	1
1272	одну из	2	1
1273	или иначе	3	1
1274	который окружал	1	1
1275	введенного в	1	1
1276	не обязательно	3	1
1277	здесь в	1	1
1278	вслед за	4	1
1279	всякое высказывание	1	1
1280	несколько иная	1	1
1281	подвергается искушениям	1	1
1282	статуса внешнего	1	1
1283	действующих лиц	1	1
1284	и быть	1	1
1285	может показаться	1	1
1286	трактовали не	1	1
1287	поединка а	1	1
1288	было и	1	1
1289	один и	1	1
1290	события мыслилась	1	1
1291	и др	2	1
1292	бахтин не	1	1
1293	возвращением героя	1	1
1294	сюжет воспитания	1	1
1295	нового времени	2	1
1296	эпизоде герой	1	1
1297	его из	1	1
1298	рода существенно	1	1
1299	наложении множества	1	1
1300	в соответствии	1	1
1301	опасном испытании	1	1
1302	побега погони	1	1
1303	мышления мифологическое	1	1
1304	всех прочих	1	1
1305	не было	2	1
1306	сюжета в	2	1
1307	воскресающего бога	1	1
1308	фаза порой	1	1
1309	оригинальной сюжетики	1	1
1310	рецептивная компетенция	1	1
1311	недолжные пробы	1	1
1312	фазы способна	1	1
1313	социального или	1	1
1314	в рассказе	4	1
1315	однако и	1	1
1316	человеческой жизни	1	1
1317	его как	2	1
1318	прежних жизненных	1	1
1319	фазу смертельного	1	1
1320	признать вполне	1	1
1321	его по	2	1
1322	событие о	1	1
1323	вступления в	1	1
1324	мировым древом	1	1
1325	о чем	2	1
1326	искушенности в	1	1
1327	приобщение к	2	1
1328	в мужчину	1	1
1329	когда же	1	1
1330	томлением разочарованием	1	1
1331	помимо внешнего	1	1
1332	места времени	1	1
1333	таковой и	1	1
1334	возможно ложное	1	1
1335	речи и	1	1
1336	не об	1	1
1337	н.д тамарченко	4	1
1338	читательского произвола	1	1
1339	двух соседних	1	1
1340	новейшего времени	1	1
1341	если не	4	1
1342	в связи	2	1
1343	выявить некую	1	1
1344	на мифологическое	1	1
1345	разрыв или	1	1
1346	существо начинало	1	1
1347	мифа даже	1	1
1348	без опоры	1	1
1349	связь с	1	1
1350	партнерства установление	1	1
1351	возвращения символическое	1	1
1352	только ранней	1	1
1353	о себе	1	1
1354	ни на	1	1
1355	как представляется	2	1
1356	испытании порой	1	1
1357	он уже	2	1
1358	становления государственности	1	1
1359	чужой стране	1	1
1360	навыков взрослой	1	1
1361	как это	6	1
1362	системы эпизодов	1	1
1363	такой органический	1	1
1364	культурного феномена	1	1
1365	архаических формах	1	1
1366	л.с выготский	1	1
1367	не удается	1	1
1368	частности до	1	1
1369	> ее	1	1
1370	время внутреннего	1	1
1371	или существенное	1	1
1372	инициации имеет	1	1
1373	к своему	1	1
1374	вид сюжетных	1	1
1375	а ван	1	1
1376	по своему	1	1
1377	ценностное уплотнение	1	1
1378	иногда представляют	1	1
1379	сего времени	1	1
1380	достигшего половой	1	1
1381	для обозначения	1	1
1382	если оно	1	1
1383	случае художественного	1	1
1384	воспитания третью	1	1
1385	ложное партнерство	1	1
1386	заключительной стадии	1	1
1387	членения не	1	1
1388	до легкого	1	1
1389	в поединке	1	1
1390	символическое второе	1	1
1391	его событийной	2	1
1392	родину чтобы	1	1
1393	развертывания текста	1	1
1394	этих сегментов	1	1
1395	ухода в	1	1
1396	этом этапе	1	1
1397	обоих этих	1	1
1398	за рамки	2	1
1399	в мир	1	1
1400	да и	4	1
1401	с собственным	1	1
1402	фазу в	1	1
1403	начала к	1	1
1404	действительно необратимом	1	1
1405	друг с	1	1
1406	как слушатели-читатели	1	1
1407	страны мертвых	2	1
1408	рассказ в	2	1
1409	к определению	1	1
1410	новейшее время	1	1
1411	мира с	1	1
1412	как того	1	1
1413	с этой	1	1
1414	еще раз	1	1
1415	внешнего собственно	1	1
1416	здесь имеют	1	1
1417	предполагает их	1	1
1418	и ставшего	1	1
1419	является для	1	1
1420	себя томлением	1	1
1421	как именует	1	1
1422	известном смысле	2	1
1423	бы достаточно	1	1
1424	речевого общения	1	1
1425	оно исключало	1	1
1426	сих пор	1	1
1427	этапов становления	1	1
1428	о его	1	1
1429	второй в	1	1
1430	в аспекте	2	1
1431	или ослабленных	1	1
1432	вокруг него	2	1
1433	приобщения к	1	1
1434	соотносимое с	1	1
1435	круговорот жизни	1	1
1436	от нас	1	1
1437	перед смертью	1	1
1438	граница между	1	1
1439	какой он	1	1
1440	которые >	1	1
1441	коммуникативным событием	2	1
1442	перед нами	4	1
1443	жизненной искушенности	1	1
1444	с иными	1	1
1445	быть представлена	1	1
1446	было показано	1	1
1447	этом смысле	1	1
1448	тому или	1	1
1449	заостряться до	1	1
1450	при всем	2	1
1451	молчание бахтин	1	1
1452	рассмотрении множества	1	1
1453	акцентируется его	1	1
1454	является ли	1	1
1455	и для	2	1
1456	переставая быть	1	1
1457	волшебной сказки	1	1
1458	еще одна	3	1
1459	предполагающей разрыв	1	1
1460	также уходом	1	1
1461	указать на	1	1
1462	искусства как	1	1
1463	к норме	1	1
1464	стороны адресата	2	1
1465	элементы в	1	1
1466	существа приобретала	1	1
1467	ко второй	1	1
1468	переходные обряды	1	1
1469	внутреннего слуха	2	1
1470	и от	1	1
1471	сюжет бесконечно	1	1
1472	организующую роль	1	1
1473	не подлежит	1	1
1474	чтобы воцариться	1	1
1475	или в	2	1
1476	что оно	1	1
1477	в результате	2	1
1478	мира и	2	1
1479	между ними	2	1
1480	о котором	1	1
1481	человек и	1	1
1482	но одновременно	1	1
1483	хотя и	3	1
1484	инициации в	1	1
1485	к зиме	1	1
1486	на первый	2	1
1487	для нас	1	1
1488	всего было	1	1
1489	от него	1	1
1490	существенно повлиявший	1	1
1491	в литературной	1	1
1492	от идентификации	1	1
1493	вектор сюжетного	1	1
1494	до смертельного	1	1
1495	бы именовать	1	1
1496	идет об	1	1
1497	отношению ко	1	1
1498	же в	4	1
1499	есть уже	1	1
1500	третьей и	2	1
1501	хотя в	2	1
1502	гипертрофируется и	1	1
1503	искушенность в	1	1
1504	стадии инициации	1	1
1505	читатель может	1	1
1506	легкого повреждения	1	1
1507	в заключительном	1	1
1508	к самому	2	1
1509	нам бессмысленным	1	1
1510	сюжетных сами	1	1
1511	всегда отвечает	1	1
1512	жизни в	3	1
1513	смыкается с	1	1
1514	мы подразумеваем	1	1
1515	накопленных предками	1	1
1516	все еще	1	1
1517	гипертрофироваться в	1	1
1518	в свою	3	1
1519	фаза ухода	1	1
1520	участников коммуникативного	1	1
1521	не знает	1	1
1522	возможно лишь	1	1
1523	отношением к	1	1
1524	порой в	1	1
1525	в придании	1	1
1526	преображения здесь	1	1
1527	случилось однажды	1	1
1528	совершенно не	2	1
1529	происходящего в	2	1
1530	потенциального адресата	1	1
1531	задачу данной	1	1
1532	к его	1	1
1533	и составляют	1	1
1534	вектором мифологического	1	1
1535	устремленная от	1	1
1536	свершающихся вокруг	1	1
1537	жизни накопленных	1	1
1538	воскресение человека	1	1
1539	до поединка	1	1
1540	как коммуникативного	1	1
1541	системе эпизодов	1	1
1542	ван геннепа	1	1
1543	эта фаза	3	1
1544	столь архаическая	1	1
1545	таким же	1	1
1546	в действительности	1	1
1547	включает в	2	1
1548	где он	1	1
1549	собственно пространственного	1	1
1550	жизни и	3	1
1551	также может	1	1
1552	время они	1	1
1553	а может	1	1
1554	также не	1	1
1555	по поводу	1	1
1556	в коммуникативной	1	1
1557	и эта	1	1
1558	они не	2	1
1559	вот этот	1	1
1560	случае его	1	1
1561	поскольку с	1	1
1562	прямой речи	2	1
1563	который не	1	1
1564	от тестя	1	1
1565	посещения им	1	1
1566	этой точки	2	1
1567	горизонталь устремленная	1	1
1568	событий в	2	1
