N	2gram	Tiupa_Narr_1	DiskursI
1179	по своему	1	1
1180	для обозначения	1	1
1181	обладать собственным	1	1
1182	уметь проецировать	1	1
1183	для первого	1	1
1184	необходимости ни	1	1
1185	диалогической ситуации	1	1
1186	и там	1	1
1187	дифференцированном и	1	1
1188	ее моментов	1	1
1189	недопустимая в	1	1
1190	общения с	1	1
1191	в мир	1	1
1192	да и	4	1
1193	понимание излагаемой	1	1
1194	об ее	1	1
1195	протороманного коммуникативного	1	1
1196	динамизмом произведения	1	1
1197	исходя из	2	1
1198	слово там	1	1
1199	даме с	1	1
1200	жизненную позицию	2	1
1201	текста так	1	1
1202	в это	1	1
1203	повествования с	1	1
1204	глупость неуместность	1	1
1205	позицию опираясь	1	1
1206	даже в	2	1
1207	он от	1	1
1208	текста на	3	1
1209	окказионально-авантюрном мире	1	1
1210	под названием	1	1
1211	мастерства рассказчика	1	1
1212	приобретает в	1	1
1213	конкретной ценностно-смысловой	1	1
1214	иллюзии живого	1	1
1215	священного новелла	1	1
1216	в напряжении	1	1
1217	несобственно-прямая речь	2	1
1218	и от	1	1
1219	реакцию предварительное	1	1
1220	речевого общения	1	1
1221	краткости и	1	1
1222	вполне самобытно	1	1
1223	той мере	1	1
1224	герою определяемое	1	1
1225	ни литературная	1	1
1226	чужой экзистенциальный	1	1
1227	своей коммуникативной	1	1
1228	анекдот же	1	1
1229	чья жизнь	1	1
1230	и развития	1	1
1231	этом и	1	1
1232	свою жизненную	1	1
1233	жизнеописания может	1	1
1234	что касается	2	1
1235	учителя жизни	2	1
1236	один из	3	1
1237	восприятия сказания	1	1
1238	имел место	1	1
1239	при всем	2	1
1240	человеческому существованию	1	1
1241	более того	1	1
1242	умершее солнце	1	1
1243	и ценностями	1	1
1244	полускрытой рассеянной	1	1
1245	тексте как	1	1
1246	окказиональная случайностная	1	1
1247	сказанное можно	1	1
1248	о событии	1	1
1249	индивидуальный опыт	1	1
1250	притчи может	1	1
1251	только таким	1	1
1252	самоотождествление с	1	1
1253	является сюжетообразующим	1	1
1254	ибо предметно-тематическое	1	1
1255	а предмет	1	1
1256	себе рецептивную	1	1
1257	ни притча	1	1
1258	любопытство к	1	1
1259	опыт жизни	1	1
1260	нарратив в	1	1
1261	с содержанием	1	1
1262	когда он	3	1
1263	рассмотренная выше	1	1
1264	и характерное	1	1
1265	совершенно иной	2	1
1266	обращается к	1	1
1267	к чужому	1	1
1268	это требует	1	1
1269	судьбой отдельных	1	1
1270	в третьем	3	1
1271	в литературной	1	1
1272	моментам родственным	1	1
1273	альтернативных возможностей	1	1
1274	пространственно-временных масштабов	1	1
1275	мифологического предания	2	1
1276	большую или	1	1
1277	сферу исторического	1	1
1278	от всего	1	1
1279	в ценностном	1	1
1280	будто бы	3	1
1281	как того	1	1
1282	прошлого и	2	1
1283	ни было	3	1
1284	же в	4	1
1285	от нудительной	1	1
1286	хотя в	2	1
1287	анекдот и	1	1
1288	искушенность в	1	1
1289	в равной	1	1
1290	чехова как	1	1
1291	соотношений такая	1	1
1292	но всегда	1	1
1293	быть и	1	1
1294	примеряя ее	1	1
1295	острота наизнанку	1	1
1296	мире случайности	1	1
1297	в готовом	1	1
1298	к самому	2	1
1299	равной степени	1	1
1300	одной из	4	1
1301	раскованной беседы	1	1
1302	а о	1	1
1303	от мастерства	1	1
1304	чужому слову	1	1
1305	текста состоит	1	1
1306	притча не	2	1
1307	сказать что	4	1
1308	не быть	1	1
1309	и раскованной	1	1
1310	жизни постоянно	1	1
1311	речи и	1	1
1312	стабильно дифференцированном	1	1
1313	она сама	1	1
1314	он предполагает	1	1
1315	противоположность характеру	1	1
1316	равнодостойные субъекты	1	1
1317	только о	2	1
1318	оговорка где	1	1
1319	столько от	1	1
1320	восприятия со	1	1
1321	или нескольких	1	1
1322	неуместность ошибка	1	1
1323	в какой	2	1
1324	для рассказчика	1	1
1325	включает в	2	1
1326	собственной ситуации	1	1
1327	кощунство и	1	1
1328	здесь обычно	1	1
1329	также может	1	1
1330	свободного выбора	1	1
1331	также не	1	1
1332	слова манифестирующего	1	1
1333	словесное кощунство	1	1
1334	в античности	1	1
1335	городского фольклора	1	1
1336	как представляется	2	1
1337	прямой речи	2	1
1338	преломляющая несобственно-прямая	1	1
1339	нарративного высказывания	6	1
1340	призван обладать	1	1
1341	том числе	6	1
