N	2gram	Tiupa_Anal_1	Narrotol
1200	рецептивной компетенции	2	1
1201	ослабление прежних	1	1
1202	не происходит	1	1
1203	фаз герой	1	1
1204	архитектоническим вектором	1	1
1205	и испытаний	1	1
1206	жизни однако	1	1
1207	жизненное качество	1	1
1208	жизненной позицией	1	1
1209	однако с	1	1
1210	обособления помимо	1	1
1211	повышающим уровень	1	1
1212	нерушимого миропорядка	1	1
1213	дж фрэзером	1	1
1214	зрелище чужой	1	1
1215	умирающего и	1	1
1216	о воцарении	2	1
1217	превращение юноши	1	1
1218	имаго взрослая	1	1
1219	место перемена	1	1
1220	в текст	3	1
1221	свою родину	1	1
1222	то и	1	1
1223	разные времена	1	1
1224	частности возможно	1	1
1225	и внезакономерных	1	1
1226	за пределами	2	1
1227	в начале	2	1
1228	свидетельствует о	2	1
1229	более крупные	1	1
1230	избранничеством или	1	1
1231	его жизненной	1	1
1232	средствами линейного	1	1
1233	индивида фаза	1	1
1234	гипертрофируется и	1	1
1235	слова не	1	1
1236	а то	1	1
1237	его текст	1	1
1238	в коммуникативное	1	1
1239	миропорядка символизируя	1	1
1240	в этнографии	1	1
1241	процессов а	1	1
1242	его и	2	1
1243	символической смерти	1	1
1244	обряд инициации	1	1
1245	коммуникативном событии	1	1
1246	на своего	1	1
1247	статуса внешнего	1	1
1248	лиминальную пороговую	2	1
1249	ни с	3	1
1250	не утрачивают	1	1
1251	ценностное уплотнение	1	1
1252	типологическом освещении	1	1
1253	не так	1	1
1254	в новом	2	1
1255	личностного присутствия	1	1
1256	никто не	3	1
1257	им потусторонней	1	1
1258	под сомнение	1	1
1259	и слушающих	1	1
1260	и аномалий	1	1
1261	к протосюжету	1	1
1262	половой зрелости	1	1
1263	вовсе не	2	1
1264	от тех	1	1
1265	конкретных проблем	1	1
1266	обряды осуществлялись	1	1
1267	архаическая фабула	1	1
1268	именовать фазой	1	1
1269	при отсутствии	1	1
1270	с легкой	2	1
1271	тестя к	1	1
1272	необратимых одноразовых	1	1
1273	исследованная дж	1	1
1274	воспроизводимости нерушимого	1	1
1275	быть по	1	1
1276	безликой роевой	1	1
1277	дочери эта	1	1
1278	образом не	2	1
1279	протосюжету инициации	1	1
1280	воскресающей весной	1	1
1281	покидающих свою	1	1
1282	пространственного ухода	1	1
1283	на единицы	1	1
1284	порой гипертрофируется	1	1
1285	однако символическая	1	1
1286	в новейшее	1	1
1287	и/или вредителей	1	1
1288	третью фазу	1	1
1289	базовой инфраструктуры	1	1
1290	мифологические тексты	1	1
1291	воскресающего бога	1	1
1292	инициации предстает	1	1
1293	другого в	3	1
1294	в данный	1	1
1295	этнографии терминологией	1	1
1296	между которыми	1	1
1297	насекомого яичко	1	1
1298	внутреннюю структуру	1	1
1299	себе они	1	1
1300	знаний и	1	1
1301	до сих	1	1
1302	не поддается	1	1
1303	единицы текста	1	1
1304	который окружал	1	1
1305	введенного в	1	1
1306	символическая смерть	1	1
1307	здесь в	1	1
1308	всякое высказывание	1	1
1309	предполагает и	1	1
1310	подвергается искушениям	1	1
1311	время внутреннего	1	1
1312	действующих лиц	1	1
1313	и быть	1	1
1314	трактовали не	1	1
1315	недолжные пробы	1	1
1316	понимать как	2	1
1317	в облике	2	1
1318	события мыслилась	1	1
1319	существенное ослабление	1	1
1320	бахтин не	1	1
1321	возвращением героя	1	1
1322	жизни накопленных	1	1
1323	прежним царем	1	1
1324	эпизоде герой	1	1
1325	его из	1	1
1326	равной степени	2	1
1327	наложении множества	1	1
1328	в соответствии	1	1
1329	опасном испытании	1	1
1330	побега погони	1	1
1331	ранней традиционной	1	1
1332	оригинальной сюжетики	1	1
1333	и выпрямляющего	1	1
1334	ван геннепа	1	1
1335	однажды но	1	1
1336	рецептивная компетенция	1	1
1337	фазы способна	1	1
1338	воспринимающего сознания	5	1
1339	более того	3	1
1340	что случилось	2	1
1341	однако и	1	1
1342	человеческой жизни	1	1
1343	на мифологическое	1	1
1344	прежних жизненных	1	1
1345	признать вполне	1	1
1346	событие о	1	1
1347	не подлежит	1	1
1348	когда как	1	1
1349	искушенности в	1	1
1350	в мужчину	1	1
1351	когда же	1	1
1352	томлением разочарованием	1	1
1353	специфического способа	2	1
1354	произведение в	2	1
1355	инициации инверсией	1	1
1356	и уже	1	1
1357	таковой и	1	1
1358	возможно ложное	1	1
1359	не об	1	1
1360	близкого существа	1	1
1361	и адресата	2	1
1362	читательского произвола	1	1
1363	круговорот жизни	1	1
1364	может выступать	2	1
1365	новейшего времени	1	1
1366	размыкающего и	1	1
1367	выявить некую	1	1
1368	разрыв или	1	1
1369	поединка а	1	1
1370	существо начинало	1	1
1371	мифа даже	1	1
1372	связь с	1	1
1373	они трактовали	1	1
1374	нет ничего	2	1
1375	партнерства установление	1	1
1376	только ранней	1	1
1377	о себе	1	1
1378	потенциального адресата	1	1
1379	жизненного поведения	1	1
1380	ни на	1	1
1381	испытании порой	1	1
1382	становления государственности	1	1
1383	чужой стране	1	1
1384	навыков взрослой	1	1
1385	человека к	4	1
1386	системы эпизодов	1	1
1387	такой органический	1	1
1388	самого рассказывания	2	1
1389	в акте	2	1
1390	культурного феномена	1	1
1391	не удается	1	1
1392	частности до	1	1
1393	устремленная от	1	1
1394	или существенное	1	1
1395	неотделимо от	2	1
1396	над ним	1	1
1397	ван дейк	2	1
1398	иногда представляют	1	1
1399	сего времени	1	1
1400	если оно	1	1
1401	случае художественного	1	1
1402	ложное партнерство	1	1
1403	заключительной стадии	1	1
1404	членения не	1	1
1405	в поединке	1	1
1406	пробных искушений	1	1
1407	эстетического дискурса	10	1
1408	мира с	1	1
1409	родину чтобы	1	1
1410	и позднейшей	1	1
1411	выпрямляющего круговорот	1	1
1412	ухода в	1	1
1413	к позиции	1	1
1414	обоих этих	1	1
1415	легкой руки	2	1
1416	в мир	1	1
1417	в типологическом	1	1
1418	однако если	1	1
1419	с собственным	1	1
1420	фазу в	1	1
1421	помимо внешнего	1	1
1422	друг с	1	1
1423	в состоянии	1	1
1424	к определению	1	1
1425	новейшее время	1	1
1426	быть не	3	1
1427	стадиально разнородных	1	1
1428	сюжет воспитания	1	1
1429	или хотя	1	1
1430	исключало необратимость	1	1
1431	его >	1	1
1432	с этой	1	1
1433	еще раз	1	1
1434	внешнего собственно	1	1
1435	здесь имеют	1	1
1436	быть и	1	1
1437	предполагает их	1	1
1438	является для	1	1
1439	себя томлением	1	1
1440	родовых связей	1	1
1441	как именует	1	1
1442	бы достаточно	1	1
1443	речевого общения	1	1
1444	той мере	2	1
1445	сих пор	1	1
1446	этапов становления	1	1
1447	своей коммуникативной	1	1
1448	до сего	1	1
1449	структур мышления	1	1
1450	о его	1	1
1451	культуры с	1	1
1452	текст и	2	1
1453	второй в	1	1
1454	или ослабленных	1	1
1455	параметры соотносимое	1	1
1456	приобщения к	1	1
1457	соотносимое с	1	1
1458	ранее расторгнутых	1	1
1459	от нас	1	1
1460	аномалий который	1	1
1461	какой он	1	1
1462	жизненной искушенности	1	1
1463	с иными	1	1
1464	быть представлена	1	1
1465	тому или	1	1
1466	заостряться до	1	1
1467	молчание бахтин	1	1
1468	рассмотрении множества	1	1
1469	всего в	1	1
1470	тех или	2	1
1471	акцентируется его	1	1
1472	межсубъектных связей	1	1
1473	креативная и	2	1
1474	отвечает на	2	1
1475	предполагающей разрыв	1	1
1476	указать на	1	1
1477	бывает всегда	1	1
1478	к норме	1	1
1479	текстуальной данности	2	1
1480	ю.м лотмана	2	1
1481	ко второй	1	1
1482	переходные обряды	1	1
1483	сюжет бесконечно	1	1
1484	смертельного испытания	1	1
1485	четвертая фаза	2	1
1486	до поединка	1	1
1487	о котором	1	1
1488	своей природе	1	1
1489	не трех	1	1
1490	к зиме	1	1
1491	для нас	1	1
1492	всего было	1	1
1493	от него	1	1
1494	воспринимающее сознание	1	1
1495	как уже	2	1
1496	в собственно	2	1
1497	существенно повлиявший	1	1
1498	а может	1	1
1499	в литературной	1	1
1500	таковыми не	1	1
1501	специфика эстетического	1	1
1502	вектор сюжетного	1	1
1503	не должен	2	1
1504	но это	1	1
1505	бы именовать	1	1
1506	идет об	1	1
1507	в мировом	2	1
1508	вот этот	1	1
1509	отношению ко	1	1
1510	есть уже	1	1
1511	в равной	3	1
1512	читатель может	1	1
1513	обратиться к	3	1
1514	отвечает представляется	1	1
1515	исходная форма	1	1
1516	на фоне	2	1
1517	всегда отвечает	1	1
1518	на роль	2	1
1519	смыкается с	1	1
1520	субъекта поскольку	2	1
1521	мы подразумеваем	1	1
1522	накопленных предками	1	1
1523	направленной на	1	1
1524	может и	1	1
1525	все еще	1	1
1526	а о	1	1
1527	гипертрофироваться в	1	1
1528	научного описания	8	1
1529	участников коммуникативного	1	1
1530	четвертой фаз	1	1
1531	не знает	1	1
1532	в заключительном	1	1
1533	возможно лишь	1	1
1534	отношением к	1	1
1535	фазу смертельного	1	1
1536	вступления в	1	1
1537	порой в	1	1
1538	в придании	1	1
1539	своего предмета	3	1
1540	и при	1	1
1541	преображения здесь	1	1
1542	речи и	1	1
1543	случилось однажды	1	1
1544	приобретают вид	1	1
1545	и составляют	1	1
1546	вектором мифологического	1	1
1547	было показано	1	1
1548	поскольку с	1	1
1549	внутреннее единство	1	1
1550	воскресение человека	1	1
1551	культуры в	2	1
1552	в свое	2	1
1553	который не	1	1
1554	фрагмент текста	2	1
1555	внимание адресата	1	1
1556	как коммуникативного	1	1
1557	столь архаическая	1	1
1558	единого художественного	2	1
1559	где он	1	1
1560	собственно пространственного	1	1
1561	ухода расторжение	1	1
1562	со времен	1	1
1563	из четырех	2	1
1564	по поводу	1	1
1565	в коммуникативной	1	1
1566	и эта	1	1
1567	собственно говоря	4	1
1568	от тестя	1	1
1569	посещения им	1	1
1570	горизонталь устремленная	1	1
