N	3gram	Tiupa_Narr_1	Narrotol
958	шестые эпизоды и	1	1
959	воскресении господнем парадоксальное	1	1
960	входит ангелоподобной рыжие	1	1
961	к вечерне надо	1	1
962	не падает дело	1	1
963	не о смерти	1	1
964	искала предлога чтобы	1	1
965	четыре эпизода четко	1	1
966	итеративный по терминологии	1	1
967	редко и не	1	1
968	нумерологические изыскания в	1	1
969	вспомнил что когда-то	1	1
970	повествующего не о	1	1
971	единством абзаца открывающего	1	1
972	и конца текста	1	1
973	обратная симметрия начала	1	1
974	опознается его матерью	1	1
975	появляется в связи	1	1
976	фрагмента характерные образцы	1	1
977	юность когда также	1	1
978	оба вторых эпизода	1	1
979	причиной болезни архиерея	1	1
980	уходом из жизни	1	1
981	отрезку времени когда	1	1
982	тому же принципу	1	1
983	укрывался одеялом сменяется	1	1
984	внутреннего зрения наступает	1	1
985	и придает ему	1	1
986	качестве единого нарративного	1	1
987	в мифологическую более	1	1
988	в финале рассказа	1	1
989	именует архиерея еракин	1	1
990	построения связаны между	1	1
991	за границей обращает	1	1
992	архиерея но о	1	1
993	несобственно-прямой речи главного	1	1
994	в готовом стабильно	1	1
995	владыка преосвященнейший как	1	1
996	и смерть центрального	1	1
997	иисуса христа апостольское	1	1
998	первая эпизод под	1	1
999	своего материнского рода	1	1
1000	она может быть	1	1
1001	будучи непосредственной формой	1	1
1002	прежде робела говорила	1	1
1003	отцом сисоем после	1	1
1004	переживаемой в первом	1	1
1005	детали как боль	1	1
1006	на протяжении последних	1	1
1007	эта фраза не	1	1
1008	пережил их одиннадцать	1	1
1009	душа дрожит от	1	1
1010	несколько повседневных фактов	1	1
1011	чеховском тексте небезосновательны	1	1
1012	и строго отграниченная	1	1
1013	этот краткий эпизод	1	1
1014	и трех докторов	1	1
1015	матери архиерей вспоминает	1	1
1016	так называла оба	1	1
1017	в двуголосой форме	1	1
1018	жениха грядущего в	1	1
1019	залитый светом панкратиевский	1	1
1020	локализация кладет начало	1	1
1021	в половине второго	1	1
1022	к болезненному а	1	1
1023	ситуациях общая смеховая	1	1
1024	ходе литургии он	1	1
1025	старо-петровском монастыре локализация	1	1
1026	новое состояние не	1	1
1027	главы рассказа вторая	1	1
1028	кати папаша были	1	1
1029	которое над проснувшимися	1	1
1030	предсмертным видением героя	1	1
1031	разных местах и	1	1
1032	единого нарративного высказывания	1	1
1033	эпизоде герой думает	1	1
1034	целовала его как	1	1
1035	к нему входит	1	1
1036	архиереем поразительны мотивные	1	1
1037	чаю напимшись голубчик	1	1
1038	полудремотным состоянием героя	1	1
1039	незначительности следует трактовать	1	1
1040	парадоксальное сочетание старческого	1	1
1041	павел есть юродивый	1	1
1042	перекликающихся эпизодов напоминающая	1	1
1043	обретенное социально-ролевое имя	1	1
1044	и его голос	1	1
1045	ракурса выстроен аналогично	1	1
1046	же время они	1	1
1047	изредка вскрикивал юродивый	1	1
1048	писал ю.м лотман	1	1
1049	сам без помощи	1	1
1050	и дополнительной персонажной	1	1
1051	полном его составе	1	1
1052	всех членов своего	1	1
1053	появление трех докторов	1	1
1054	чего он сам	1	1
1055	обремененного должностными обязанностями	1	1
1056	находится внутри абзаца	1	1
1057	героя продолжает определять	1	1
1058	него приезжала игуменья	1	1
1059	интермедийном эпизоде увидеть	1	1
1060	слова ничего не	1	1
1061	в самостоятельный абзац	1	1
1062	церковной службе шестые	1	1
1063	к детскому младенческому	1	1
1064	образует дважды упоминаемое	1	1
1065	произведении и событие	1	1
1066	болезни архиерея но	1	1
1067	эпизодов составляет три	1	1
1068	рода семантические рифмы	1	1
1069	и в двух	1	1
1070	настроения шестые эпизоды	1	1
1071	он идет по	1	1
1072	она альтернативна внешней	1	1
1073	крупнотелый доктор полный	1	1
1074	залитого солнцем неба	1	1
1075	и сакральной парадигмой	1	1
1076	место своего рода	1	1
1077	втором эпизоде в	1	1
1078	себя внимание что	1	1
1079	но и альтернативный	1	1
1080	никаких формальных оснований	1	1
1081	хвалу пасхе игнорирующую	1	1
1082	не мог говорить	1	1
1083	покашливающего за стеной	1	1
1084	этого момента более	1	1
1085	пасхальному преображению умирающего	1	1
1086	чуда сверхсобытия и	1	1
1087	мотивами покоя благости	1	1
1088	каменных плит монастыря	1	1
1089	голоса в тексте	1	1
1090	и целовала его	1	1
1091	продолжает звучать и	1	1
1092	может быть и	1	1
1093	в ней не	1	1
1094	соответствовало бы жизненной	1	1
1095	он свободен теперь	1	1
1096	он архиерей и	1	1
1097	внуков что актуализирует	1	1
1098	обозначения временной границы	1	1
1099	он живет не	1	1
1100	перед глазами белая	1	1
1101	вторыми третьими и	1	1
1102	убеждениям что соответствовало	1	1
1103	коим образом не	1	1
1104	матери и смерть	1	1
1105	собой возвращения архиерея	1	1
1106	а не исчезновению	1	1
1107	один человек не	1	1
1108	не спал всю	1	1
1109	стройность актуального членения	1	1
1110	говорила редко и	1	1
1111	чтобы встать и	1	1
1112	глазами белая зубчатая	1	1
1113	и т.д эпизодами	1	1
1114	архиерея еракин становится	1	1
1115	и он свободен	1	1
1116	текста так и	1	1
1117	то ударили к	1	1
1118	входит к нему	1	1
1119	границы актуального членения	1	1
1120	еще одного персонажа	1	1
1121	в следующей фразе	1	1
1122	и чутка была	1	1
1123	но сложном событии	1	1
1124	преосвященного в первый	1	1
1125	но о воскресении	1	1
1126	назад она возила	1	1
1127	палочкой а над	1	1
1128	когда-то отграниченность этого	1	1
1129	не могло быть	1	1
1130	объединены мотивами покоя	1	1
1131	как бы желая	1	1
1132	оба смеются над	1	1
1133	персонажей рефлектирующего ментальному	1	1
1134	повествователя и самого	1	1
1135	восьми часов утра	1	1
1136	предающегося воспоминаниям героя	1	1
1137	свою жизнь находился	1	1
1138	освобождает и его	1	1
1139	фрагмента с предсмертным	1	1
1140	переносом во времени	1	1
1141	душ детей и	1	1
1142	архиерей вспоминает как	1	1
1143	о матери архиерей	1	1
1144	нарастанием как организующий	1	1
1145	и возвращениями к	1	1
1146	седьмые эпизоды представляют	1	1
1147	представляют собой возвращения	1	1
1148	достаточно напомнить что	1	1
1149	еракина после него	1	1
1150	фразами как не	1	1
1151	различные и по	1	1
1152	нарративной структуры в	1	1
1153	во вторник после	1	1
1154	увидеть своего рода	1	1
1155	жениха и про	1	1
1156	явственно приобретает символическую	1	1
1157	над зеленоватой бородой	1	1
1158	и его и	1	1
1159	имя петр означающее	1	1
1160	времена различные и	1	1
1161	мы узнаем о	1	1
1162	только отсутствует но	1	1
1163	а в эпизоде	1	1
1164	ход естественного процесса	1	1
1165	героя со словами	1	1
1166	осуществляется согласно классификации	1	1
1167	не обрели бы	1	1
1168	грехах невинному ребенку	1	1
1169	эпизоду нежданного появления	1	1
1170	не разрушают повествовательного	1	1
1171	только священнослужителя но	1	1
1172	хотя раньше тоже	1	1
1173	словами он думает	1	1
1174	фигуры и наличие	1	1
1175	приезжали три доктора	1	1
1176	ситуацию пасхального празднества	1	1
1177	опять становясь павлом	1	1
1178	главное действующее лицо	2	1
1179	переклички данного фрагмента	1	1
1180	некоего созерцающего ума	1	1
1181	явлением нового персонажа	1	1
1182	зарисовки взглядом в	1	1
1183	момента более не	1	1
1184	архиерея в россию	1	1
1185	в произведении играет	1	1
1186	двух предыдущих парах	1	1
1187	и противоположно ему	1	1
1188	палочкой словно какой-нибудь	1	1
1189	называла оба одиннадцатых	1	1
1190	апостольское число двенадцать	1	1
1191	т.п за освобождение	1	1
1192	мотивов в частности	1	1
1193	при соотнесении с	1	1
1194	покидая жизнь он	1	1
1195	эпизодов разумеется усиливает	1	1
1196	в обременительных обязанностей	1	1
1197	членов своего материнского	1	1
1198	что это за	1	1
1199	предстали бы двумя	1	1
1200	бодрого здорового настроения	1	1
1201	рассказа а в	1	1
1202	душ то есть	1	1
1203	но и забыт	1	1
1204	который в детстве	1	1
1205	не случаен художественно	1	1
1206	главного героя персонажей	1	1
1207	нечего там чего	1	1
1208	много-много лет назад	1	1
1209	умирающий видит со	1	1
1210	своего рода семантические	1	1
1211	точка зрения впервые	1	1
1212	фразе эпизода они	1	1
1213	нему в комнату	1	1
1214	и сыночком своего	1	1
1215	в тумане в	1	1
1216	к нему в	1	1
1217	его мысленного возвращения	1	1
1218	что хотела искала	1	1
1219	его в пространстве	1	1
1220	стилистическая маркированность голосов	1	1
1221	абзаца открывающего событийную	1	1
1222	следующий характерный абзац	1	1
1223	также повторами ряда	1	1
1224	героя явственно редуцирована	1	1
1225	во втором всем	1	1
1226	первого евангелия оба	1	1
1227	персонажа на протяжении	1	1
1228	внучкой а в	1	1
1229	немногочисленных случаях когда	1	1
1230	у нее по	1	1
1231	петр и когда	1	1
1232	не отделена от	1	1
1233	дальнего монастыря а	1	1
1234	камень совершенно чуждо	1	1
1235	своего рода помазание	1	1
1236	в которых весело	1	1
1237	двумя их циклами	1	1
1238	белая зубчатая стена	1	1
1239	писал бахтин может	1	1
1240	героем первого евангелия	1	1
1241	сколько не подлежит	1	1
1242	хорошо думал он	1	1
1243	героя из дольней	1	1
1244	нам впервые дано	1	1
1245	пространстве преосвященный посидел	1	1
1246	папаша были слабые	1	1
1247	вечно живого бога	1	1
1248	между собой неоднократно	1	1
1249	содержит в себе	1	1
1250	сочетание старческого сморщенного	1	1
1251	неловкость поведения в	1	1
1252	читатель имеет возможность	1	1
1253	архиерея который не	1	1
1254	граница эпизода появление	1	1
1255	к нему громко	1	1
1256	нарастания наступает смерть	1	1
1257	сравним три следующих	1	1
1258	приходы сисоя натирающего	1	1
1259	длительности и на	1	1
1260	павлуша который в	1	1
1261	не только лейтмотив	1	1
1262	старо-петровского монастыря где	1	1
1263	третья епархиальный архиерей	1	1
1264	евангелия оба вторых	1	1
1265	этикетных ситуациях общая	1	1
1266	зеркальность литературного сюжета	1	1
1267	как когда-то много-много	1	1
1268	ряда соответствует предпасхальной	1	1
1269	моментами обратной симметрии	1	1
1270	за сутки пробегает	1	1
1271	ним искренне попросту	1	1
1272	между ними не	1	1
1273	мифов-нарраций никогда не	1	1
1274	воспоминаний героя в	1	1
1275	речи имитируя непосредственное	1	1
1276	все время пребывания	1	1
1277	героя было девять	1	1
1278	тематическое нарастание семантического	1	1
1279	главного персонажа на	1	1
1280	с умиранием христа	1	1
1281	дрожит от обремененного	1	1
1282	лицо события свидетель	2	1
1283	последней главы отмеченном	1	1
1284	второй уксусом еще	1	1
1285	в роли преосвященного	1	1
1286	в гостиной эпизод	1	1
1287	ваше преосвященство ваша	1	1
1288	текста содержит в	1	1
1289	местах и в	1	1
1290	в художественных текстах	2	1
1291	наконец пара двенадцатых	1	1
1292	закономерный ход естественного	1	1
1293	читателя предстает только	1	1
1294	в своего рода	2	1
1295	и с героем	1	1
1296	дело не с	1	1
1297	в мире милое	1	1
1298	событие архиерея состоит	1	1
1299	посланник иного мира	1	1
1300	отец сисой всю	1	1
1301	эпизод был моментом	1	1
1302	же самое происходит	1	1
1303	повествованием и его	1	1
1304	страны детства думая	1	1
1305	живет в готовом	1	1
1306	неприятно волновало что	1	1
1307	последующими фразами как	1	1
1308	непонятно ему было	1	1
1309	приобретает символическую значимость	1	1
1310	утра герой окончательно	1	1
1311	архиерея то в	1	1
1312	что когда-то отграниченность	1	1
1313	каждый из двух	1	1
1314	вербное воскресенье в	1	1
1315	архиереем перемещается в	1	1
1316	речей персонажа является	1	1
1317	не воскрес знаменательно	1	1
1318	что возраст пока	1	1
1319	посредство некоего созерцающего	1	1
1320	уже восьмое евангелие	1	1
1321	структур реального действия	1	1
1322	уже не мог	2	1
1323	к себе появление	1	1
1324	описания текста которая	1	1
1325	на две половины	1	1
1326	узнаем о болезни	1	1
1327	девять душ детей	1	1
1328	но и символическую	1	1
1329	рассказе о предпасхальных	1	1
1330	четвертом эпизоде герой	1	1
1331	давящих героя низких	1	1
1332	выявленный строй нарративного	1	1
1333	сказано ниже здесь	1	1
1334	в первый раз	1	1
1335	границей обращает на	1	1
1336	глава третья епархиальный	1	1
1337	повторами ряда мотивов	1	1
1338	и знает преосвященный	1	1
1339	было идти в	1	1
1340	имеется ряд вставных	1	1
1341	героя до которого	1	1
1342	рода но и	1	1
1343	максимуме его признаков	1	1
1344	не поддается аннулированию	1	1
1345	временной границы актуального	1	1
1346	про чертог украшенный	1	1
1347	смог бы но	1	1
1348	как омовение ног	1	1
1349	на мир общая	1	1
1350	из существенных закономерностей	1	1
1351	дополнительного персонажа сопровождается	1	1
1352	в последние дни	1	1
1353	же словами он	1	1
1354	христа в начале	1	1
1355	краткости и незначительности	1	1
1356	что побуждают в	1	1
1357	докторов но во	1	1
1358	тоже так называла	1	1
1359	между тем никаких	1	1
1360	слушает пение монахов	1	1
1361	с героем рассказа	1	1
1362	уподобления чуду нежданного	1	1
1363	что освобождает и	1	1
1364	внешней а он	1	1
1365	с его началом	1	1
1366	нового персонажа глава	1	1
1367	двадцать четыре эпизода	1	1
1368	за стеной отца	1	1
1369	достаточно одного из	1	1
1370	вас приехали доложил	1	1
1371	домой преосвященный петр	1	1
1372	смеются над зеленоватой	1	1
1373	как глазами окружающих	1	1
1374	ног на протяжении	1	1
1375	купец еракин а	1	1
1376	доставляет герою искренне	1	1
1377	такой строй двуголосого	1	1
1378	преосвященнейший? спросил он	1	1
1379	такие добрые дядечка	1	1
1380	демонстративно пусты они	1	1
1381	мира но не	1	1
1382	эпизодов напоминающая закономерный	1	1
1383	двух наиболее кратких	1	1
1384	мира в не	1	1
1385	героя и сакральной	1	1
1386	себе вы уже	1	1
1387	а над ним	1	1
1388	доминирует на протяжении	1	1
1389	от которой освобождается	1	1
1390	результат творческой интуиции	1	1
1391	то есть последних	1	1
1392	памяти об усопших	1	1
1393	в эпизоде первого	1	1
1394	просительницу за всех	1	1
1395	преимущественно в форме	1	1
1396	во внешнем времени	1	1
1397	спросил он эпизод	1	1
1398	составляет три начальные	1	1
1399	кроме матери остальные	1	1
1400	или социальной ритуальности	1	1
1401	приезд матери и	1	1
1402	прочли уже восьмое	1	1
1403	говорит о своей	1	1
1404	также пели про	1	1
1405	как в случае	1	1
1406	и тот же	1	1
1407	следующей фразе из	1	1
1408	может ощущаться завершенная	1	1
1409	гипотетической авторской позицией	1	1
1410	двенадцать явственно приобретает	1	1
1411	с длинной седой	1	1
1412	оказывается с бывшим	1	1
1413	событию даже чудотворное	1	1
1414	появлением дорогих гостей	1	1
1415	смерти и т.д	1	1
1416	на эпизоды и	1	1
1417	похоже было как	1	1
1418	имеет возможность увидеть	1	1
1419	текста которая здесь	1	1
1420	событийную сторону эпизода	1	1
1421	чувствует и знает	1	1
1422	не в чем	1	1
1423	младенческому способу присутствия	1	1
1424	приезде матери то	1	1
1425	которое мы можем	1	1
1426	продолжается двумя последующими	1	1
1427	ногах и только	1	1
1428	шире и содержательнее	1	1
1429	слова длинный и	1	1
1430	момент преображения освобождения	1	1
1431	естественного процесса и	1	1
1432	как отец сисой	1	1
1433	протяжении последних дней	1	1
1434	мира архиерей не	1	1
1435	существует сам по	1	1
1436	полный старик с	1	1
1437	редуцирована после обеда	1	1
1438	своей матери с	1	1
1439	преосвященнейший как именует	1	1
1440	данности рассказа реверсивная	1	1
1441	который свободен теперь	2	1
1442	может идти куда	1	1
1443	всенепременнейше владыко преосвященнейший	1	1
1444	к жизни деревьями	1	1
1445	заутрене слышно было	1	1
1446	после обедни временная	1	1
1447	совпадениями но и	1	1
1448	нему громко обращаются	1	1
1449	стороны писателя ведь	1	1
1450	вновь обесцениваются единством	1	1
1451	делятся на две	1	1
1452	пасха через месяц	1	1
1453	завершается медитацией героя	1	1
1454	пасхального воскресного дня	1	1
1455	история может быть	1	1
1456	необходимость по отношению	1	1
1457	его и братьев	1	1
1458	возле умирающего уже	1	1
1459	вкрапления отнюдь не	1	1
1460	переклички между двумя	1	1
1461	были слабые будьте	1	1
1462	героя вновь обесцениваются	1	1
1463	ни интонационно-стилистически не	1	1
1464	и отсутствие рациональной	1	1
1465	рифмы обнаруживаемые между	1	1
1466	но имеется ряд	1	1
1467	преображение опознается его	1	1
1468	племянница катя в	1	1
1469	ангелоподобной рыжие волосы	1	1
1470	место своеобразного эпилога	1	1
1471	очередного архиерея но	1	1
1472	угнетенности от которой	1	1
1473	героя низких потолков	1	1
1474	до нас в	1	1
1475	второй практически неощутим	1	1
1476	и пространстве его	1	1
1477	краткий эпизод в	1	1
1478	формах косвенной речи	1	1
1479	событии которое мы	1	1
1480	преосвященство ваша мамаша	1	1
1481	сисоя матери и	1	1
1482	и наличие хотя	1	1
1483	был назначен последний	1	1
1484	случаен художественно концептуален	1	1
1485	вновь как и	1	1
1486	и затрагивает только	1	1
1487	вспоминает как когда-то	1	1
1488	литературного героя и	1	1
1489	в нарративных текстах	1	1
1490	поразительны мотивные переклички	1	1
1491	долго жить в	1	1
1492	когда также пели	1	1
1493	тексте парадоксальное сочетание	1	1
1494	попросту по-человечески то	1	1
1495	ни коим образом	1	1
1496	событийность излагаемых ею	1	1
1497	событиями лишенными какой	1	1
1498	монахи пели стройно	1	1
1499	со стороны свою	1	1
1500	в пространстве без	1	1
1501	эпизода появление персонажа	1	1
1502	с ним искренне	1	1
1503	чертог украшенный чувствовал	1	1
1504	освобождение из которых	1	1
1505	реакция оба смеются	1	1
1506	деталь как омовение	1	1
1507	представлялось ему что	1	1
1508	что именно в	1	1
1509	пробегает один и	1	1
1510	времени организован появлением	1	1
1511	эпизоды и возвращениями	1	1
1512	массою с этого	1	1
1513	смысла тех слов	1	1
1514	общая естественность взгляда	1	1
1515	мать уже обращается	1	1
1516	что угнетало его	1	1
1517	женетта фрагмент статусом	1	1
1518	бы слабо локализованного	1	1
1519	днях то есть	1	1
1520	преосвященный не спал	1	1
1521	племянницы в начальной	1	1
1522	уже обращается к	1	1
1523	он вот-вот упадет	1	1
1524	тексте небезосновательны достаточно	1	1
1525	четвертая в четверг	1	1
1526	предпасхальной субботе называемой	1	1
1527	было как и	1	1
1528	предпасхальных днях то	1	1
1529	стеной отца сисоя	1	1
1530	освобождается умирающий развернута	1	1
1531	его своею массою	1	1
1532	разгадать что это	1	1
1533	под вербное воскресенье	1	1
1534	из переломного эпизода	1	1
1535	его признаков а	1	1
1536	о котором рассказано	1	1
1537	иначе говоря коммуникативная	1	1
1538	своей последовательности не	1	1
1539	не является событием	2	1
1540	начало эпизоду нежданного	1	1
1541	причинно-следственной связи приезд	1	1
1542	как именует архиерея	1	1
1543	все же переносом	1	1
1544	только когда прочли	1	1
1545	как известно камень	1	1
1546	ему было как	1	1
1547	вторник после обедни	1	1
1548	болезни епархиального архиерея	1	1
1549	эпизод создается отсутствием	1	1
1550	и моментами обратной	1	1
1551	ней не только	1	1
1552	маркированность голосов весьма	1	1
1553	рассказа оказывается двенадцатым	1	1
1554	день душа дрожит	1	1
1555	в форме несобственно-прямой	1	1
1556	процесса и является	1	1
1557	связаны между собой	1	1
1558	главного героя но	1	1
1559	героя чего он	1	1
1560	на чем он	1	1
1561	ему что он	1	1
1562	конфигурирующей операции рассказа	1	1
1563	души целый день	1	1
1564	страстям господним последней	1	1
1565	как будет сказано	1	1
1566	а с другой	1	1
1567	без точки зрения	1	1
1568	здесь также не	1	1
1569	робела говорила редко	1	1
1570	оно живет в	1	1
1571	парадигмой такого ухода	1	1
1572	несобственно-прямой речи но	1	1
1573	событий осуществляется данным	1	1
1574	содержательнее она альтернативна	1	1
1575	приезд матери с	1	1
1576	и как бы	1	1
1577	той техники нарратологического	1	1
1578	персонажа продолжает звучать	1	1
1579	эпизода во вторник	1	1
1580	полунощи и про	1	1
1581	в качестве указания	1	1
1582	своего рода возвратном	1	1
1583	но переход от	1	1
1584	потолков и каменных	1	1
1585	всех что доставляет	1	1
1586	чем он стоит	1	1
1587	а в ходе	1	1
1588	что отчасти мотивировано	1	1
1589	перенос его в	1	1
1590	имеем дело с	2	1
1591	этого построения со	1	1
1592	лик героя образует	1	1
1593	формы ко второй	1	1
1594	такой детали как	1	1
1595	далекое прошлое в	1	1
1596	картина душевной угнетенности	1	1
1597	уже умер но	1	1
1598	по обыкновению поднимались	1	1
1599	от первой формы	1	1
1600	к одному из	1	1
1601	в церковь благодаря	1	1
1602	в этой ситуации	1	1
1603	прослеженный циклический параллелизм	1	1
1604	голос сравним три	1	1
1605	обедни временная локализация	1	1
1606	конца текста если	1	1
1607	всю свою жизнь	1	1
1608	жизни не только	1	1
1609	он идет быстро	1	1
1610	бы двумя безотносительными	1	1
1611	пели про жениха	1	1
1612	это было скажем	1	1
1613	системы эпизодов разумеется	1	1
1614	он думает и	1	1
1615	поехал в собор	1	1
1616	сами участвуем как	1	1
1617	первые два фрагмента	1	1
1618	именно это и	1	1
1619	натирающего тело преосвященного	1	1
1620	после него приезжала	1	1
1621	членение чеховского архиерея	1	1
1622	предыдущих при соотнесении	1	1
1623	прямую речь центрального	1	1
1624	выделенный в самостоятельный	1	1
1625	от описанных в	1	1
1626	время они неразрывно	1	1
1627	не по убеждениям	1	1
1628	его собственным голосом	1	1
1629	организован появлением дорогих	1	1
1630	с которыми к	1	1
1631	материнского рода но	1	1
1632	не существует просто	1	1
1633	несомненно начинается речью	1	1
1634	больного церковной службе	1	1
1635	противостояние тому мелкому	1	1
1636	вошла мать и	1	1
1637	мамаша без вас	1	1
1638	архиерея стилистическая маркированность	1	1
1639	в качестве одного	1	1
1640	герой окончательно ослабевает	1	1
1641	теми же словами	1	1
1642	после обеда приезжали	1	1
1643	что доставляет герою	1	1
1644	последний из выделяемых	1	1
1645	жизни и физически	1	1
1646	фразу где инспективный	1	1
1647	интуиции художника но	1	1
1648	слышит чувствует и	1	1
1649	собирающиеся на выгоне	1	1
1650	три слова долго	1	1
1651	сыночком своего рода	1	1
1652	к эквивалентности параллельных	1	1
1653	господним последней в	1	1
1654	символическую значимость оно	1	1
1655	девочки чьи волосы	1	1
1656	через месяц был	1	1
1657	он уже не	1	1
1658	эпизода четко делятся	1	1
1659	для больного церковной	1	1
1660	любимого героем первого	1	1
1661	менее фраза построена	1	1
1662	этом мнимо интермедийном	1	1
1663	столько же несомненна	1	1
1664	после смерти архиерея	1	1
1665	постели в эпизоде	1	1
1666	обыкновенный человек идет	1	1
1667	события смерти актуализируя	1	1
1668	в двенадцатом эпизоде	1	1
1669	частности обращает на	1	1
1670	оказывается двенадцатым архиереем	1	1
1671	в нем не	1	1
1672	внутренне отрешенный от	1	1
1673	такого переосмысления тональности	1	1
1674	всего рассказа а	1	1
1675	на четвертую фразу	1	1
1676	принцип системы эпизодов	1	1
1677	думает и в	1	1
1678	торопливо помолился лег	1	1
1679	терминологии женетта фрагмент	1	1
1680	перерывом во времени	1	1
1681	но во втором	1	1
1682	человек не поговорил	1	1
1683	своею массою с	1	1
1684	между голосами повествователя	1	1
1685	флоренскому жизненная установка	1	1
1686	две богатые дамы	1	1
1687	происходит и с	1	1
1688	падает дело в	1	1
1689	актуального членения несколько	1	1
1690	тихо робко вошла	2	1
1691	из двадцать первого	1	1
1692	будущего ни психологически	1	1
1693	из многочисленных примеров	1	1
1694	существенных закономерностей текста	1	1
1695	десятых эпизодах внутренне	1	1
1696	перекликаются резкими переломами	1	1
1697	событие самого рассказывания	2	1
1698	в лунном свете	1	1
1699	участвуем как слушатели-читатели	1	1
1700	из которых он	1	1
1701	из двух циклов	1	1
1702	возвращения героя из	1	1
1703	тех слов с	1	1
1704	случайно того кого	1	1
1705	обратно симметрично поклонению	1	1
1706	с постели в	1	1
1707	а утром пришла	1	1
1708	начальный эпизод был	1	1
1709	не мог выговорить	1	1
1710	лиминальную ситуацию ухода	1	1
1711	как оказывается с	1	1
1712	процитированному выше но	1	1
1713	стоит отчего не	1	1
1714	аналогичного настроению любимого	1	1
1715	побуждают в этом	1	1
1716	не удается хотя	1	1
1717	места времени и	1	1
1718	двадцать первого эпизода	1	1
1719	является цитатными вкраплениями	1	1
1720	появления купца еракина	1	1
1721	но сменяющая внешнюю	1	1
1722	он эпизод беседы	1	1
1723	шмида фокализация третьего	1	1
1724	и до сего	1	1
1725	один из этих	1	1
1726	параллели между уходом	1	1
1727	рассказано в произведении	1	1
1728	прямыми их совпадениями	1	1
1729	поговорил с ним	1	1
1730	их одиннадцать душ	1	1
1731	то в третьем	1	1
1732	зрения внешне отсутствующего	1	1
1733	бы сюжетную структуру	1	1
1734	следует трактовать как	1	1
1735	нем звучит один	1	1
1736	эпизодов занимает особое	1	1
1737	и самого архиерея	1	1
1738	следующую весьма изощренную	1	1
1739	еще отсутствуют однако	1	1
1740	уже не помнила	1	1
1741	если начальный эпизод	1	1
1742	а он уже	1	1
1743	признаков а в	1	1
1744	циклами при всей	1	1
1745	уединение предающегося воспоминаниям	1	1
1746	исходя из текстуальной	1	1
1747	как мы увидим	1	1
1748	к главному герою	1	1
1749	одеялом сменяется интроспективным	1	1
1750	самое происходит и	1	1
1751	вокруг плачущего архиерея	1	1
1752	альтернативный мотив влекущего	1	1
1753	пасхальной радости переживаемой	1	1
1754	так появление трех	1	1
1755	за все время	1	1
1756	случае уединившимся в	1	1
1757	художника но именно	1	1
1758	центрального персонажа если	1	1
1759	речи главного героя	1	1
1760	в речи повествователя	1	1
1761	сообщают о его	1	1
1762	имеет место своего	1	1
1763	раскаяние в грехах	1	1
1764	архиерея состоит в	1	1
1765	образцы несобственно-прямой речи	1	1
1766	во втором эпизоде	2	1
1767	вечером монахи пели	1	1
1768	в детство это	1	1
1769	персонажа если бы	1	1
1770	наступает смерть архиерея	1	1
1771	зрения здесь не	1	1
1772	своего рода ключом	1	1
1773	над проснувшимися к	1	1
1774	из повествуемого мира	1	1
1775	непосредственной формой человеческого	1	1
1776	и после его	1	1
1777	проникновению в смысл	1	1
1778	доложил келейник когда	1	1
1779	будет сказано ниже	1	1
1780	и незначительности следует	1	1
1781	двенадцатым архиереем поразительны	1	1
1782	этих сегментов нарративного	1	1
1783	героя доносимой до	1	1
1784	мы постигаем мир	1	1
1785	фактов жизни героя	1	1
1786	котором рассказано в	1	1
1787	старик с длинной	1	1
1788	неразрывность прошлого и	1	1
1789	преосвященный входил к	1	1
1790	весеннее солнышко у	1	1
1791	внешнем времени и	1	1
1792	его именуют владыкой	1	1
1793	перед нами два	1	1
1794	не мог предвидеть	1	1
1795	эпизода они еще	1	1
1796	рассказа вторая дюжина	1	1
1797	в произведении и	1	1
1798	в один голос	1	1
1799	ваша мамаша без	1	1
1800	эпизоде она сама	1	1
1801	в пространстве на	1	1
1802	состоянием героя отчасти	1	1
1803	не помнила что	1	1
1804	чем каяться архиерей	1	1
1805	тринадцатым эпилоговым заключительную	1	1
1806	и его собственными	1	1
1807	рыжие волосы в	1	1
1808	обнаруживаемые между первыми	1	1
1809	общая смеховая реакция	1	1
1810	объединены в едином	1	1
1811	примеров рассмотрим следующий	1	1
1812	матерью предсмертный лик	1	1
1813	если во втором	1	1
1814	эти происходят в	1	1
1815	чуда сверхсобытия телесной	1	1
1816	нем не только	1	1
1817	одна из существенных	1	1
1818	нуждается в присутствии	1	1
1819	четвертую фразу где	1	1
1820	потускнели фитили нагорели	1	1
1821	из сумерек старо-петровского	1	1
1822	жизнь он идет	1	1
1823	не в рассказе	1	1
1824	точку зрения одного	1	1
1825	евангелий наконец отец	1	1
1826	первой формы ко	1	1
1827	единения собравшихся в	1	1
1828	сменой ракурса выстроен	1	1
1829	нагорели все было	1	1
1830	чуждого миру детства	1	1
1831	легли преосвященнейший? спросил	1	1
1832	монастыря а когда	1	1
1833	как птица может	1	1
1834	и было шумно	1	1
1835	о его смерти	1	1
1836	себя внимание и	1	1
1837	и ценностной позиции	1	1
1838	мотивировка портретной зарисовки	1	1
1839	миром прослеженный циклический	1	1
1840	отсутствующего героя продолжает	1	1
1841	и непонятно ему	1	1
1842	из дольней жизни	1	1
1843	героя с умиранием	1	1
1844	было как будто	1	1
1845	доктор полный старик	1	1
1846	было и не	1	1
