N	4gram	Tiupa_Teor_1	Analitik
759	бахтина внежизненно-активной позиции свойственной	1	1
760	бы место лишь в	1	1
761	типов но одна доминирует	1	1
762	общеязыковом отношении художественному восприятию	1	1
763	организацию литературного произведения в	1	1
764	воспроизводимых в целом ряде	1	1
765	слияние пространственных и временных	1	1
766	клаузулы и формирующие тем	1	1
767	и взаимодействиях с объектной	1	1
768	переживания и переживаемой ситуации	1	1
769	этом особенно если говорить	1	1
770	глоссы в частности прозаизмы	1	1
771	казалось бы место лишь	1	1
772	ритм манифестирован в тексте	1	1
773	сложные внутритекстовые отношения исполненные	1	1
774	самом начале этой цепочки	1	1
775	готовность отказаться от перечисляемых	1	1
776	музы этой надежды не	1	1
777	диалогическим углом они сопоставлены	1	1
778	ряда тем выше напряжение	1	1
779	разбираемом стихотворении однако выбор	1	1
780	фраза текста даже самая	1	1
781	не в самом наличии	1	1
782	смену мотивам обесцененной жизни	1	1
783	отношения исполненные смысловой значимости	1	1
784	героини расчлененность текста на	1	1
785	фокусирующих восприятие определений таков	1	1
786	исходном своем значении греческое	1	1
787	с субъектом речи последний	1	1
788	второму делает в организации	1	1
789	объектом внимания внимательно взглянула	1	1
790	вероятных ликов чудесного явления	1	1
791	организации художественного произведения фокализации	1	1
792	облекается в данный момент	1	1
793	и больше нежели число	1	1
794	и ритмические концовки клаузулы	1	1
795	внутренней форме всего литературного	1	1
796	формы высказывания напротив медитативный	1	1
797	частности при лапидарной простоте	1	1
798	о прозе ближайшие к	1	1
799	голосов нормативная литературная речь	1	1
800	лирическая героиня ждала совсем	1	1
801	лирического героя прямая медитация	1	1
802	последний получает вследствие этой	1	1
803	на ее полные розовые	1	1
804	в том-то и заключается	1	1
805	обоих типов но одна	1	1
806	одному единственному пространственно-временному и	1	1
807	иной сегмент композиционной организации	1	1
808	в которую облекается в	1	1
809	отпечатывается и запечатлевается национальное	1	1
810	протяженного высказывания а весь	1	1
811	системы кадров внутреннего зрения	1	1
812	почестей юности и свободы	1	1
813	было ожидать ближе к	1	1
814	прозе впрочем стихи легко	1	1
815	своем составе столько голосов	1	1
816	это столь же существенная	1	1
817	ситуации стихотворение муза от	1	1
818	тексте а не все	1	1
819	под диктовку однако на	1	1
820	момент его композиции обращающий	1	1
821	в ее взаимоналожениях и	1	1
822	сюжетной динамики приводящей к	1	1
823	возникновения искусства слова как	1	1
824	выше напряжение речевых движений	1	1
825	или противопоставлены в произведении	1	1
826	в лирике это явление	1	1
827	бенвенист ритм является фундаментом	1	1
828	строфа и эпизод прихода	1	1
829	словах текста тех или	1	1
830	высшей справедливости диктующая муза	1	1
831	частности прозаизмы а проза	1	1
832	не ту гостью какой	1	1
833	одно и то же	1	1
834	некоторого переживания и переживаемой	1	1
835	детализирует их создает эффект	1	1
836	двух лирических я малого	1	1
837	и по преимуществу за	1	1
838	муза оказывается носительницей внежизненно	1	1
839	бенвенист ритм манифестирован ударениями	1	1
840	являющейся фигуры и жизнерадостная	1	1
841	большей косностью относительной схематичностью	1	1
842	ахматовского стихотворения легко обнаруживаются	1	1
843	задаваемый читателю ракурс видения	1	1
844	как это имеет место	1	1
845	как упорядоченная последовательность медленных	1	1
846	звучания ритмика интонирует всю	1	1
847	в каждый малый отрезок	1	1
848	всякая фраза текста даже	1	1
849	ряду перечислений второй строки	1	1
850	или пожелает представить себе	1	1
851	обе стороны имеют место	1	1
852	текста как и ее	1	1
853	ключ к смыслу целого	1	1
854	в ритмическом ряду образующие	1	1
855	случае это процесс творческого	1	1
856	пределах кадрового единства фразы	1	1
857	части сменой композиционных форм	1	1
858	такого кадра входит лишь	1	1
859	впечатления он состоит в	1	1
860	иного ключевого слова своего	1	1
861	поэтического вдохновения в мировой	1	1
862	других ожидаемых от милой	1	1
863	эта внутренняя форма может	1	1
864	остается безымянным весь его	1	1
865	две части сменой композиционных	1	1
866	и меньше и больше	1	1
867	тексту слой факторов художественного	1	1
868	из объектного лирического персонажа	1	1
869	т.е делающий ткань текста	1	1
870	бессмертия поэт поэтов дант	1	1
871	внутреннего зрения как это	1	1
872	и переживаемой ситуации но	1	1
873	может выступать в конструктивной	1	1
874	и заключается специфика объектной	1	1
875	медитативный образ милой гостьи	1	1
876	нового времени особенно продуктивной	1	1
877	динамики приводящей к раздвоению	1	1
878	рифмовка все рифмы данного	1	1
879	ограниченного числа универсальных элементов	1	1
880	ритм является фундаментом всей	1	1
881	ключевой момент неожиданности ожидаемого	1	1
882	надежды не оправдывает от	1	1
883	мировом универсуме в данном	1	1
884	только в догадке осенившей	1	1
885	систему голосов нормативная литературная	1	1
886	на две строфы композиционно	1	1
887	только в диалоге двух	1	1
888	может или пожелает представить	1	1
889	построений порой многократно воспроизводимых	1	1
890	ожидаемых от милой гостьи	1	1
891	чем несобственно лирические формы	1	1
892	квазиреальной цепи событий здесь	1	1
893	высказывания а весь последующий	1	1
894	поэтического слова в соответствии	1	1
895	все что может или	1	1
896	к смыслу целого во	1	1
897	строфы композиционно усиливает ключевой	1	1
898	в словах текста тех	1	1
899	понадобились еще а овладение	1	1
900	я в мировом универсуме	1	1
901	такого рода анаграмматическими субститутами	1	1
902	сменой композиционных форм дискурсии	1	1
903	место лишь в самом	1	1
904	музы лирическая героиня сама	1	1
905	в литературной практике долгое	1	1
906	заключается в том что	1	1
907	потому наиболее пластичен именно	1	1
908	основе весьма простых текстовых	1	1
909	первого эпизода ко второму	1	1
910	ценности действительно придется отказаться	1	1
911	имеют место в текстах	1	1
912	в эпизоде же явления	1	1
913	героиня сама оказывается объектом	1	1
914	генерализованные кругозоры героя внутренний	1	1
915	музы строфа смысл этой	1	1
916	в диалоге двух лирических	1	1
917	ценностного центра этого мира	1	1
918	внестилевые глоссы в частности	1	1
919	относительной схематичностью своих построений	1	1
920	голосов представленных в тексте	1	1
921	жизненной ценности действительно придется	1	1
922	не приводит ни к	1	1
923	число голосов представленных в	1	1
924	его читательского внутреннего исполнения	1	1
925	системе кадров внутреннего зрения	1	1
926	придается облик беспрецедентного события	1	1
927	героя героини расчлененность текста	1	1
928	я малого и большого	1	1
929	являются наиболее генерализованные кругозоры	1	1
930	ее полные розовые щеки	1	1
931	выступала сверхценным ценнее почестей	1	1
932	или менее насыщенный деталями	1	1
933	в терминологии бахтина внежизненно-активной	1	1
934	обесцененной жизни приходят мотивы	1	1
935	легко могут нести в	1	1
936	его эстетического сгущения придается	1	1
937	делает в организации кадров	1	1
938	голосов сколько диалогически соотнесенных	1	1
939	косностью относительной схематичностью своих	1	1
940	кадры повествования а читателем	1	1
941	слова своего семантического субстрата	1	1
942	якобы несущая в себе	1	1
943	начальные и заключительные в	1	1
944	находится или движется один	1	1
945	предполагает вовлечение адресата в	1	1
946	ментального внутреннего зрения как	1	1
947	строки и приходит медитация	1	1
948	гостьи с дудочкой оборачивается	1	1
949	героиня ждала совсем не	1	1
950	деятельностному контексту эпизоду но	1	1
951	внутреннего зрения и системы	1	1
952	и высшей справедливости диктующая	1	1
953	в тексте а не	1	1
954	античности в этой системе	1	1
955	сюжет сводится к одному	1	1
956	все прочие его конструктивные	1	1
957	смысловой значимости простейшее явление	1	1
958	исполнения как упорядоченная последовательность	1	1
959	сверхценным ценнее почестей юности	1	1
960	на волоске лирическая героиня	1	1
961	сюжета композиционная форма лирики	1	1
962	они обретают лишь в	1	1
963	обозначения объектных деталей а	1	1
964	длины ритмического ряда тем	1	1
965	анаграмматическим субститутом того или	1	1
966	сюжетно-композиционный слой характеризуется значительно	1	1
967	один равнопротяженный тексту слой	1	1
968	ремой заглавие муза актуализирует	1	1
969	гостью какой явилась перед	1	1
970	повествования или диалога лирическое	1	1
971	терминологии бахтина внежизненно-активной позиции	1	1
972	контексту эпизоду но в	1	1
973	стихотворении однако выбор поэтического	1	1
974	движений бенвенист ритм манифестирован	1	1
975	большого только в догадке	1	1
976	знаменующий крайне существенную инверсию	1	1
977	заглавием это первый момент	1	1
978	более или менее насыщенный	1	1
979	существенную инверсию лирических персонажей	1	1
980	к одному единственному пространственно-временному	1	1
981	слуха в частности при	1	1
982	определенных языковых стилей социальных	1	1
983	явления музы приоткрывается только	1	1
984	щеки на мягкую белую	1	1
985	строки и якобы несущая	1	1
986	системы голосов они обретают	1	1
987	примет в осмысленном и	1	1
988	дудочка прозрачно ассоциирующаяся с	1	1
989	поэтическими средствами лирики некоего	1	1
990	являются внешние уровни объектной	1	1
991	читателя находится или движется	1	1
992	и субъектной организации художественного	1	1
993	молод и потому наиболее	1	1
994	своем составе цитатные внестилевые	1	1
995	маске повествования или диалога	1	1
996	внутритекстовые отношения исполненные смысловой	1	1
997	первой строфе на смену	1	1
998	целом ряде произведений наименее	1	1
999	ожидать ближе к ядру	1	1
1000	с дудочкой в эпизоде	1	1
1001	внутренние уровни принадлежащие тектоническому	1	1
1002	очередь членится на две	1	1
1003	малого и большого только	1	1
1004	чаемого вдохновения в беспрецедентности	1	1
1005	комбинаций рифма а также	1	1
1006	внутритекстовых дискурсов отнюдь не	1	1
1007	муза но эта неожиданность	1	1
1008	гласных ассонанс или согласных	1	1
1009	форме всего литературного рода	1	1
1010	становится собственно литературным произведением	1	1
1011	границ начала и конца	1	1
1012	мышления и б выработка	1	1
1013	иного рода стилистике здесь	1	1
1014	такой фактор художественного впечатления	1	1
1015	характеристика душечки постепенно углубляемая	1	1
1016	стихи легко могут нести	1	1
1017	эпизоде же явления музы	1	1
1018	этой соотносительности стилистико-речевую определенность	1	1
1019	представляет собой речевую генерализацию	1	1
1020	ожиданием истинный смысл явления	1	1
1021	же явления музы лирическая	1	1
1022	как гостья завладевает ситуацией	1	1
1023	одного из вероятных ликов	1	1
1024	наиболее генерализованные кругозоры героя	1	1
1025	нуждается в своего рода	1	1
1026	резонанс с эмоционально-волевым тоном	1	1
1027	в частности при лапидарной	1	1
1028	фокализации и особенно глоссализации	1	1
1029	всего литературного рода однако	1	1
1030	вводятся автором в кадры	1	1
1031	углом они сопоставлены или	1	1
1032	некую систему голосов нормативная	1	1
1033	приход музы этой надежды	1	1
1034	путем его эстетического сгущения	1	1
1035	текста на две строфы	1	1
1036	текста делает его речевой	1	1
1037	читателя сводит лирику к	1	1
1038	по преимуществу за пределами	1	1
1039	делает его речевой строй	1	1
1040	под каким диалогическим углом	1	1
1041	нечасто и по преимуществу	1	1
1042	повтор в словах текста	1	1
1043	здесь также может приобретать	1	1
1044	ближе к ядру художественного	1	1
1045	героя как ценностного центра	1	1
1046	длиной ритмических рядов измеряемой	1	1
1047	кротким мягким взглядом очень	1	1
1048	нечто движущееся изменчивое текучее	1	1
1049	этой надежды не оправдывает	1	1
1050	текста поскольку подводит некий	1	1
1051	приводит ни к какой	1	1
1052	глядя на ее полные	1	1
1053	заключается специфика объектной организации	1	1
1054	образованиями являются внешние уровни	1	1
1055	вдруг заслоняется крупным планом	1	1
1056	и в разбираемом стихотворении	1	1
1057	рода однако эта внутренняя	1	1
1058	внимательно взглянула на меня	3	1
1059	инверсию лирических персонажей в	1	1
1060	лирического персонажа в полноценно	1	1
1061	была тихая добродушная жалостливая	1	1
1062	же существенная сторона глоссализации	1	1
1063	субститутом того или иного	1	1
1064	ожидаемая она не приводит	1	1
1065	прочие его конструктивные членения	1	1
1066	читательского внутреннего исполнения как	1	1
1067	анакрусы и ритмические концовки	1	1
1068	глоссализации в литературной практике	1	1
1069	лирике это явление встречается	1	1
1070	раздвоению лирической ситуации состоит	1	1
1071	пространственных и временных примет	1	1
1072	собственно литературным произведением лишь	1	1
1073	нормативная литературная речь выступая	1	1
1074	тогда как гостья завладевает	1	1
1075	в эпических жанрах а	1	1
1076	текстах обоих типов но	1	1
1077	в ряду перечислений второй	1	1
1078	но разбираемое стихотворение ахматовой	1	1
1079	отказаться от перечисляемых ценностей	1	1
1080	медленных и быстрых движений	1	1
1081	восприятие определений таков что	1	1
1082	завладевает ситуацией становясь ее	1	1
1083	прямая медитация в этой	1	1
1084	организации художественного произведения обнаруживается	1	1
1085	художественного произведения фокализации и	1	1
1086	усиливает ключевой момент неожиданности	1	1
1087	средств осуществление которой определенным	1	1
1088	строфа в свою очередь	1	1
1089	особенно для лирической поэзии	1	1
1090	того или иного ключевого	1	1
1091	под все прочие его	1	1
1092	связи разнообразных олицетворений поэтического	1	1
1093	диалогическая соотнесенность нескольких голосов	1	1
1094	текста тех или иных	1	1
1095	диктующая муза оказывается носительницей	1	1
1096	себе ключ к смыслу	1	1
1097	например начальные фразы чеховского	1	1
1098	зрения читателя находится или	1	1
1099	художественных впечатлений принадлежит не	1	1
1100	крутой поворот знаменующий крайне	1	1
1101	жизненного процесса путем его	1	1
1102	творческой интенции лирического героя	1	1
1103	для наращивания этого слоя	1	1
1104	внешние уровни объектной и	1	1
1105	делающий ткань текста ощутимой	1	1
1106	стихотворение муза от первого	1	1
1107	этого казалось бы можно	1	1
1108	особенно глоссализации в литературной	1	1
1109	зрения крутой поворот знаменующий	1	1
1110	смену повествованию строки и	1	1
1111	впечатления который ставит читателя	1	1
1112	определенным образом характеризует говорящего	1	1
1113	оказывается носительницей внежизненно вечных	1	1
1114	внутреннего исполнения как упорядоченная	1	1
1115	сама оказывается объектом внимания	1	1
1116	значимы при этом особенно	1	1
1117	текстовых показателей а выбор	1	1
1118	художественного впечатления глоссализирующий т.е	1	1
1119	с дудочкой оборачивается ложным	1	1
1120	текста между несколькими голосами	1	1
1121	духовным взором читателя сводит	1	1
1122	картина вечных мук и	1	1
1123	впрочем стихи легко могут	1	1
1124	самом наличии определенных языковых	1	1
1125	героиня отрекается от одних	1	1
1126	говорящего иначе говоря помимо	1	1
1127	с его смыслосообразным звучанием	1	1
1128	ту гостью какой явилась	1	1
1129	однако эта внутренняя форма	1	1
1130	членится на две части	1	1
1131	субъектной организации феноменов ментального	1	1
1132	кажется висит на волоске	2	1
1133	ритмических рядов измеряемой числом	1	1
1134	это первый момент его	1	1
1135	значительно большей косностью относительной	1	1
1136	момент неожиданности ожидаемого каждая	1	1
1137	поэтически озвучена например начальные	1	1
1138	соответствии с его смыслосообразным	1	1
1139	лирического сюжета композиционная форма	1	1
1140	индивидуальность писателя сюжетно-композиционный слой	1	1
1141	долгое время отводилась служебная	1	1
1142	момент нечто движущееся изменчивое	1	1
1143	зрения и системы голосов	1	1
1144	сводит лирику к медитации	1	1
1145	значимости простейшее явление поэтической	1	1
1146	слой характеризуется значительно большей	1	1
1147	текста наиболее значимы при	1	1
1148	легко обнаруживаются два эпизода	1	1
1149	стилей социальных диалектов а	1	1
1150	интенции лирического героя героини	1	1
1151	форм дискурсии в первой	1	1
1152	возможность выбора лингвистических средств	1	1
1153	актуализирует широкие интертекстуальные связи	1	1
1154	интонирует всю субъектную организацию	1	1
1155	целого и сводящиеся в	1	1
1156	волоске лирическая героиня отрекается	1	1
1157	как событийно-исторической формой мышления	1	1
1158	ситуации но разбираемое стихотворение	1	1
1159	диалогическим углом по отношению	1	1
1160	своеобразие культуры историческое своеобразие	1	1
1161	б построение фразы выбор	1	1
1162	или иного ключевого слова	1	1
1163	время отводилась служебная роль	1	1
1164	литературного произведения в ее	1	1
1165	коллизии ключевой мотив ситуации	1	1
1166	произведения фокализации и особенно	1	1
1167	непредсказуемости чаемого вдохновения в	1	1
1168	том-то и заключается специфика	1	1
1169	анаграмматическими субститутами устанавливаются порой	1	1
1170	смыслу целого во второй	1	1
1171	оправдывает от свободы как	1	1
1172	как высшей в ряду	1	1
1173	вследствие этой соотносительности стилистико-речевую	1	1
1174	случае в тексте ахматовского	1	1
1175	фактора художественных впечатлений принадлежит	1	1
1176	есть не что иное	1	1
1177	ощутимой звуковой повтор нередко	1	1
1178	феноменов ментального внутреннего слуха	1	1
1179	в данном случае это	1	1
1180	кажущаяся жизнь кажется висит	1	1
1181	явилась перед нею муза	1	1
1182	на себя наше внимание	1	1
1183	напряжение речевых движений текста	1	1
1184	внутреннего слуха в частности	1	1
1185	каждая строфа в свою	1	1
1186	зачины анакрусы и ритмические	1	1
1187	это явление встречается нечасто	1	1
1188	а проза может быть	1	1
1189	внимания внимательно взглянула на	1	1
1190	текста ощутимой звуковой повтор	1	1
1191	композиционных форм дискурсии в	1	1
1192	но в нашем случае	1	1
1193	м.м бахтин дело не	1	1
1194	напротив медитативный образ милой	1	1
1195	музу из объектного лирического	1	1
1196	пределах тех или иных	1	1
1197	в позицию солидарности с	1	1
1198	нею муза но эта	1	1
1199	взором читателя сводит лирику	1	1
1200	лирическая героиня сама оказывается	1	1
1201	совсем не ту гостью	1	1
1202	в нашем случае в	1	1
1203	приобретать статус самостоятельного голоса	1	1
1204	конструктивные членения и размежевания	1	1
1205	дант его божественные страницы	1	1
1206	времени высказывания и соответственно	1	1
1207	временных примет в осмысленном	1	1
1208	счете к упорядоченности ограниченного	1	1
1209	столь же существенная сторона	1	1
1210	кадра входит лишь поименованное	1	1
1211	биографическая индивидуальность писателя сюжетно-композиционный	1	1
1212	персонажа в полноценно субъектного	1	1
1213	впечатлений принадлежит не объектной	1	1
1214	в беспрецедентности очередного прецедента	1	1
1215	это имеет место в	1	1
1216	жизни приходят мотивы не	1	1
1217	две строфы композиционно усиливает	1	1
1218	вокруг я героя как	1	1
1219	небезразличная к смыслу рифмовка	1	1
1220	одна доминирует в стихах	1	1
1221	своих построений порой многократно	1	1
1222	свободы как высшей в	1	1
1223	голосов они обретают лишь	1	1
1224	в самом начале этой	1	1
1225	сводящиеся в конечном счете	1	1
1226	характеризуется значительно большей косностью	1	1
1227	ставит читателя в позицию	1	1
1228	в прозе впрочем стихи	1	1
1229	оказываются окказиональными антонимами лирическая	1	1
1230	солидарности с напряжением творческой	1	1
1231	эпизод прихода явления музы	1	1
1232	героя прямая медитация в	1	1
