N	2gram	Tiupa_Disk_1	Analitik
1202	выбирают а	1	1
1203	весьма разнородны	1	1
1204	по рассуждению	4	1
1205	о жанровой	1	1
1206	с собственно	1	1
1207	компетентность восприятия	1	1
1208	в равной	2	1
1209	все того	1	1
1210	эта семантическая	1	1
1211	и рассказывающим	1	1
1212	не обладает	1	1
1213	целью и	3	1
1214	здесь только	1	1
1215	жизни в	2	1
1216	нами не	1	1
1217	евангелии от	1	1
1218	судьбы они	1	1
1219	а о	2	1
1220	стороны бытия	1	1
1221	в ходе	3	1
1222	картину мира	1	1
1223	целого следовательно	1	1
1224	принципиально важным	1	1
1225	инициативное слово	1	1
1226	быть признано	1	1
1227	верифицируемым знанием	1	1
1228	зародыши тематические	1	1
1229	их с	1	1
1230	к его	2	1
1231	целое внеязыковое	1	1
1232	автора в	2	1
1233	достоверным но	1	1
1234	оно не	2	1
1235	формы высказывания	1	1
1236	внеличную сторону	1	1
1237	будет адекватным	1	1
1238	неразвернутость характеристик	1	1
1239	канонической жанровой	1	1
1240	восприятия со	1	1
1241	героя в	2	1
1242	и поучаемого	1	1
1243	нарративного высказывания	2	1
1244	переживание переживания	1	1
1245	реализуют в	1	1
1246	лицу с	1	1
1247	в голову	1	1
1248	собой лишь	1	1
1249	практике может	1	1
1250	к общенародной	1	1
1251	и другие	1	1
1252	в своих	3	1
1253	в коммуникативной	1	1
1254	по причине	1	1
1255	какое гегель	1	1
1256	они не	2	1
1257	случае его	1	1
