N	3gram	Tiupa_Narr_1	Narrotol
949	предыдущих парах эпизодов	1	1
950	ударили к заутрене	1	1
951	времени существенную роль	1	1
952	пространстве без артикулированных	1	1
953	точно так же	2	1
954	в его событийной	2	1
955	первая дюжина эпизодов	1	1
956	событий процессов состояний	1	1
957	трактуют как горькую	1	1
958	образован присоединением к	1	1
959	отсутствует но и	1	1
960	которого доносятся из	1	1
961	и вообще чувствовала	1	1
962	отграниченность этого эпизода	1	1
963	бы отдал но	2	1
964	после обедни временная	1	1
965	вошел отец сисой	1	1
966	племянницы в спальню	1	1
967	обеда приезжали две	1	1
968	матери с племянницей	1	1
969	своей матери а	1	1
970	в эпизоде то	1	1
971	человека в нового	1	1
972	архиерей уносился мыслями	1	1
973	как организующий принцип	2	1
974	гостей матери и	1	1
975	покашливающего за стеной	1	1
976	ребенка называя вновь	1	1
977	а теперь возле	1	1
978	способу присутствия в	1	1
979	построения связаны между	1	1
980	слабые будьте такие	1	1
981	заключительную главу нумерологические	1	1
982	наделяет этот итеративный	1	1
983	поклонению волхвов после	1	1
984	героя в половине	1	1
985	умирающего героя было	1	1
986	быстро весело интеллигибельная	1	1
987	облекается в молчание	1	1
988	архиерея семантическая опустошенность	1	1
989	случаях когда рассказчик	1	1
990	повествующего голоса в	1	1
991	же очевидным образом	1	1
992	как будто он	3	1
993	жизнь находился при	1	1
994	пасха через месяц	1	1
995	сюжета относительно евангельского	1	1
996	открывающего событийную сторону	1	1
997	при всей его	1	1
998	и пережил их	1	1
999	его смерти и	1	1
1000	внучкой а в	1	1
1001	между уходом из	1	1
1002	качестве одного из	1	1
1003	не на событие	1	1
1004	лишний раз подтверждается	1	1
1005	шестые эпизоды и	1	1
1006	воскресении господнем парадоксальное	1	1
1007	входит ангелоподобной рыжие	1	1
1008	к вечерне надо	1	1
1009	психологически сомнение и	1	1
1010	сверхсобытийности текста повествующего	1	1
1011	искала предлога чтобы	1	1
1012	в качестве указания	1	1
1013	но и моментами	1	1
1014	нумерологические изыскания в	1	1
1015	повествующего не о	1	1
1016	единством абзаца открывающего	1	1
1017	обратная симметрия начала	1	1
1018	опознается его матерью	1	1
1019	третьими и т.д	1	1
1020	фрагмента характерные образцы	1	1
1021	смерти архиерея ни	1	1
1022	юность когда также	1	1
1023	причиной болезни архиерея	1	1
1024	уходом из жизни	1	1
1025	тому же принципу	1	1
1026	укрывался одеялом сменяется	1	1
1027	дорогих гостей матери	1	1
1028	и придает ему	1	1
1029	в мифологическую более	1	1
1030	доминирует на протяжении	1	1
1031	именует архиерея еракин	1	1
1032	проснувшимися к жизни	1	1
1033	за границей обращает	1	1
1034	несобственно-прямой речи главного	1	1
1035	и смерть центрального	1	1
1036	павлу об этом	1	1
1037	иисуса христа апостольское	1	1
1038	монахом не случайно	1	1
1039	первая эпизод под	1	1
1040	своего материнского рода	1	1
1041	она может быть	1	1
1042	не поговорил с	1	1
1043	образом завершается медитацией	1	1
1044	детали как боль	1	1
1045	на протяжении последних	1	1
1046	разделся и лег	2	1
1047	вторыми третьими и	1	1
1048	эта фраза не	1	1
1049	пережил их одиннадцать	1	1
1050	происходит и с	1	1
1051	душа дрожит от	1	1
1052	благости весеннего настроения	1	1
1053	и ценностной позиции	1	1
1054	чеховском тексте небезосновательны	1	1
1055	по крайней мере	1	1
1056	этот краткий эпизод	1	1
1057	матери архиерей вспоминает	1	1
1058	безрезультатным визитам игуменьи	1	1
1059	так называла оба	1	1
1060	в двуголосой форме	1	1
1061	матери и смерть	1	1
1062	собой возвращения архиерея	1	1
1063	продолжается двумя последующими	1	1
1064	петра а непосредственно	1	1
1065	явственно редуцирована после	1	1
1066	локализация кладет начало	1	1
1067	в половине второго	1	1
1068	событию даже чудотворное	1	1
1069	главы рассказа вторая	1	1
1070	которое над проснувшимися	1	1
1071	предсмертным видением героя	1	1
1072	потускнели фитили нагорели	1	1
1073	разных местах и	1	1
1074	принцип системы эпизодов	1	1
1075	эпизоде герой думает	1	1
1076	целовала его как	1	1
1077	чаю напимшись голубчик	1	1
1078	полудремотным состоянием героя	1	1
1079	не то что	2	1
1080	незначительности следует трактовать	1	1
1081	парадоксальное сочетание старческого	1	1
1082	перекликающихся эпизодов напоминающая	1	1
1083	обретенное социально-ролевое имя	1	1
1084	и его голос	1	1
1085	и поэтически свидетельствует	1	1
1086	ракурса выстроен аналогично	1	1
1087	уже простой обыкновенный	1	1
1088	изредка вскрикивал юродивый	1	1
1089	писал ю.м лотман	1	1
1090	сам без помощи	1	1
1091	полном его составе	1	1
1092	всех членов своего	1	1
1093	далекое прошлое в	1	1
1094	героя продолжает определять	1	1
1095	между двумя их	1	1
1096	из которых он	1	1
1097	образует дважды упоминаемое	1	1
1098	картина душевной угнетенности	1	1
1099	и в двух	1	1
1100	достаточно одного из	1	1
1101	настроения шестые эпизоды	1	1
1102	обедню в соборе	2	1
1103	он идет по	1	1
1104	моментом всеобщего единения	1	1
1105	крупнотелый доктор полный	1	1
1106	залитого солнцем неба	1	1
1107	лег даже богу	2	1
1108	делится строго пополам	1	1
1109	и сакральной парадигмой	1	1
1110	место своего рода	1	1
1111	втором эпизоде в	1	1
1112	как и на	2	1
1113	себя внимание что	1	1
1114	когда архиерей садился	1	1
1115	в едином но	1	1
1116	но и альтернативный	1	1
1117	никаких формальных оснований	1	1
1118	пасхальному преображению умирающего	1	1
1119	чуда сверхсобытия и	1	1
1120	мотивами покоя благости	1	1
1121	каменных плит монастыря	1	1
1122	голоса в тексте	1	1
1123	смерти актуализируя момент	1	1
1124	и целовала его	1	1
1125	не падает дело	1	1
1126	может быть и	1	1
1127	в ней не	1	1
1128	после ухода сисоя	1	1
1129	появляется в связи	1	1
1130	он архиерей и	1	1
1131	обозначения временной границы	1	1
1132	перед глазами белая	1	1
1133	убеждениям что соответствовало	1	1
1134	один человек не	1	1
1135	наступает смерть архиерея	1	1
1136	не молился оба	1	1
1137	стройность актуального членения	1	1
1138	говорила редко и	1	1
1139	глазами белая зубчатая	1	1
1140	и т.д эпизодами	1	1
1141	архиерея еракин становится	1	1
1142	и он свободен	1	1
1143	а не исчезновению	1	1
1144	то ударили к	1	1
1145	входит к нему	1	1
1146	границы актуального членения	1	1
1147	в россию после	1	1
1148	в следующей фразе	1	1
1149	прослеженный циклический параллелизм	1	1
1150	но о воскресении	1	1
1151	назад она возила	1	1
1152	палочкой а над	1	1
1153	не могло быть	1	1
1154	объединены мотивами покоя	1	1
1155	оба смеются над	1	1
1156	при соотнесении с	1	1
1157	персонажей рефлектирующего ментальному	1	1
1158	повествователя и самого	1	1
1159	восьми часов утра	1	1
1160	предающегося воспоминаниям героя	1	1
1161	свою жизнь находился	1	1
1162	фрагмента с предсмертным	1	1
1163	душ детей и	1	1
1164	но и забыт	1	1
1165	архиерей вспоминает как	1	1
1166	делятся на две	1	1
1167	о матери архиерей	1	1
1168	нарастанием как организующий	1	1
1169	и возвращениями к	1	1
1170	тому же рубежом	1	1
1171	сохраняется повествованием и	1	1
1172	достаточно напомнить что	1	1
1173	еракина после него	1	1
1174	фразами как не	1	1
1175	различные и по	1	1
1176	нарративной структуры в	1	1
1177	во вторник после	1	1
1178	увидеть своего рода	1	1
1179	жениха и про	1	1
1180	явственно приобретает символическую	1	1
1181	над зеленоватой бородой	1	1
1182	собор когда служба	1	1
1183	повествованием и его	1	1
1184	образом не мог	1	1
1185	имя петр означающее	1	1
1186	времена различные и	1	1
1187	мы узнаем о	1	1
1188	в последние дни	1	1
1189	только отсутствует но	1	1
1190	преосвященного в первый	1	1
1191	ход естественного процесса	1	1
1192	героя со словами	1	1
1193	себе вы уже	1	1
1194	осуществляется согласно классификации	1	1
1195	не обрели бы	1	1
1196	грехах невинному ребенку	1	1
1197	не разрушают повествовательного	1	1
1198	только священнослужителя но	1	1
1199	хотя раньше тоже	1	1
1200	словами он думает	1	1
1201	события данным нарративным	1	1
1202	приезжали три доктора	1	1
1203	опять становясь павлом	1	1
1204	когда-то отграниченность этого	1	1
1205	переклички данного фрагмента	1	1
1206	седьмые эпизоды знаменательно	1	1
1207	некоего созерцающего ума	1	1
1208	явлением нового персонажа	1	1
1209	преосвященнейший как именует	1	1
1210	игуменьи и трех	1	1
1211	архиерея в россию	1	1
1212	в произведении играет	1	1
1213	и противоположно ему	1	1
1214	рассказе о ней	1	1
1215	будто он прямо	2	1
1216	называла оба одиннадцатых	1	1
1217	апостольское число двенадцать	1	1
1218	видит слышит чувствует	1	1
1219	покидая жизнь он	1	1
1220	робела говорила редко	1	1
1221	содержательнее она альтернативна	1	1
1222	у матери умирающего	1	1
1223	когда служба кончилась	2	1
1224	две богатые дамы	1	1
1225	если начальный эпизод	1	1
1226	что это за	1	1
1227	предстали бы двумя	1	1
1228	внутреннего зрения наступает	1	1
1229	рассказа а в	1	1
1230	нас в двуголосой	1	1
1231	который в детстве	1	1
1232	не случаен художественно	1	1
1233	главного героя персонажей	1	1
1234	нечего там чего	1	1
1235	своем предсмертном видении	1	1
1236	словами о нем	1	1
1237	точка зрения впервые	1	1
1238	фразе эпизода они	1	1
1239	и сыночком своего	1	1
1240	в тумане в	1	1
1241	к нему в	1	1
1242	его мысленного возвращения	1	1
1243	что хотела искала	1	1
1244	кати именно восемь	1	1
1245	его в пространстве	1	1
1246	стилистическая маркированность голосов	1	1
1247	также повторами ряда	1	1
1248	героя явственно редуцирована	1	1
1249	вокруг плачущего архиерея	1	1
1250	представляют собой возвращения	1	1
1251	немногочисленных случаях когда	1	1
1252	у нее по	1	1
1253	дальнего монастыря а	1	1
1254	своего рода помазание	1	1
1255	в которых весело	1	1
1256	двумя их циклами	1	1
1257	оказывается всего лишь	2	1
1258	белая зубчатая стена	1	1
1259	объединены в едином	1	1
1260	писал бахтин может	1	1
1261	сколько не подлежит	1	1
1262	хорошо думал он	1	1
1263	отсутствующего героя продолжает	1	1
1264	папаша были слабые	1	1
1265	вечно живого бога	1	1
1266	между собой неоднократно	1	1
1267	есть юродивый вспомним	1	1
1268	сочетание старческого сморщенного	1	1
1269	архиерея который не	1	1
1270	граница эпизода появление	1	1
1271	к нему громко	1	1
1272	нарастания наступает смерть	1	1
1273	сравним три следующих	1	1
1274	спал всю ночь	1	1
1275	приходы сисоя натирающего	1	1
1276	резкими переломами от	1	1
1277	длительности и на	1	1
1278	пасхе игнорирующую смерть	1	1
1279	павлуша который в	1	1
1280	не только лейтмотив	1	1
1281	третья епархиальный архиерей	1	1
1282	евангелия оба вторых	1	1
1283	как и в	1	1
1284	этикетных ситуациях общая	1	1
1285	зеркальность литературного сюжета	1	1
1286	мучительной для больного	1	1
1287	как когда-то много-много	1	1
1288	ряда соответствует предпасхальной	1	1
1289	моментами обратной симметрии	1	1
1290	за сутки пробегает	1	1
1291	ним искренне попросту	1	1
1292	между ними не	1	1
1293	речи имитируя непосредственное	1	1
1294	то что видит	1	1
1295	в эпизоде первого	1	1
1296	героя было девять	1	1
1297	главного персонажа на	1	1
1298	купец еракин а	1	1
1299	переклички своего рода	1	1
1300	дрожит от обремененного	1	1
1301	последней главы отмеченном	1	1
1302	второй уксусом еще	1	1
1303	в роли преосвященного	1	1
1304	впоследствии картину глава	1	1
1305	в гостиной эпизод	1	1
1306	ваше преосвященство ваша	1	1
1307	текста содержит в	1	1
1308	наконец пара двенадцатых	1	1
1309	впервые говорит о	1	1
1310	мальчиком павлушей их	1	1
1311	весьма изощренную как	1	1
1312	закономерный ход естественного	1	1
1313	и с героем	1	1
1314	дело не с	1	1
1315	в мире милое	1	1
1316	событие архиерея состоит	1	1
1317	посланник иного мира	1	1
1318	отец сисой всю	1	1
1319	же самое происходит	1	1
1320	страны детства думая	1	1
1321	неприятно волновало что	1	1
1322	последующими фразами как	1	1
1323	утра герой окончательно	1	1
1324	архиерея то в	1	1
1325	что когда-то отграниченность	1	1
1326	в вечно живого	1	1
1327	архиереем перемещается в	1	1
1328	что возраст пока	1	1
1329	посредство некоего созерцающего	1	1
1330	уже восьмое евангелие	1	1
1331	к себе появление	1	1
1332	описания текста которая	1	1
1333	на две половины	1	1
1334	девять душ детей	1	1
1335	относительно евангельского манифестирована	1	1
1336	актуализируя момент преображения	1	1
1337	рассказе о предпасхальных	1	1
1338	четвертом эпизоде герой	1	1
1339	давящих героя низких	1	1
1340	выявленный строй нарративного	1	1
1341	монастыре локализация повествуемого	1	1
1342	сказано ниже здесь	1	1
1343	в юность когда	1	1
1344	в первый раз	1	1
1345	границей обращает на	1	1
1346	глава третья епархиальный	1	1
1347	повторами ряда мотивов	1	1
1348	то ни было	3	1
1349	было идти в	1	1
1350	имеется ряд вставных	1	1
1351	героя до которого	1	1
1352	архиерей не понимает	1	1
1353	боли в ногах	1	1
1354	рода но и	1	1
1355	евангелие он почувствовал	1	1
1356	не поддается аннулированию	1	1
1357	временной границы актуального	1	1
1358	про чертог украшенный	1	1
1359	страны мертвых а	1	1
1360	смог бы но	1	1
1361	ребенку не в	1	1
1362	как омовение ног	1	1
1363	рифмы обнаруживаемые между	1	1
1364	жизни но имеется	1	1
1365	из существенных закономерностей	1	1
1366	дополнительного персонажа сопровождается	1	1
1367	актуализирует в ней	1	1
1368	же словами он	1	1
1369	христа в начале	1	1
1370	все та же	2	1
1371	что побуждают в	1	1
1372	докторов но во	1	1
1373	тоже так называла	1	1
1374	сближает общая естественность	1	1
1375	слушает пение монахов	1	1
1376	с героем рассказа	1	1
1377	что освобождает и	1	1
1378	внешней а он	1	1
1379	ночь а утром	1	1
1380	с одной стороны	7	1
1381	двадцать четыре эпизода	1	1
1382	соборе приехав домой	1	1
1383	за стеной отца	1	1
1384	вас приехали доложил	1	1
1385	домой преосвященный петр	1	1
1386	как глазами окружающих	1	1
1387	ног на протяжении	1	1
1388	стилистических ни аксиологических	1	1
1389	доставляет герою искренне	1	1
1390	такой строй двуголосого	1	1
1391	преосвященнейший? спросил он	1	1
1392	такие добрые дядечка	1	1
1393	мира но не	1	1
1394	эпизода во вторник	1	1
1395	эпизодов напоминающая закономерный	1	1
1396	двух наиболее кратких	1	1
1397	мира в не	1	1
1398	героя и сакральной	1	1
1399	чего он сам	1	1
1400	от которой освобождается	1	1
1401	результат творческой интуиции	1	1
1402	памяти об усопших	1	1
1403	просительницу за всех	1	1
1404	спросил он эпизод	1	1
1405	составляет три начальные	1	1
1406	кроме матери остальные	1	1
1407	или социальной ритуальности	1	1
1408	приезд матери и	1	1
1409	повествовательный кадр со	1	1
1410	говорит о своей	1	1
1411	также пели про	1	1
1412	фигуры и наличие	1	1
1413	и тот же	1	1
1414	частности такой детали	1	1
1415	плачущего архиерея то	1	1
1416	может ощущаться завершенная	1	1
1417	гипотетической авторской позицией	1	1
1418	с длинной седой	1	1
1419	оказывается с бывшим	1	1
1420	сакральной парадигмой такого	1	1
1421	карета с архиереем	1	1
1422	на эпизоды и	1	1
1423	новое состояние не	1	1
1424	имеет возможность увидеть	1	1
1425	текста которая здесь	1	1
1426	роли преосвященного петра	1	1
1427	непонятно ему было	1	1
1428	чувствует и знает	1	1
1429	очевидны что побуждают	1	1
1430	мотив влекущего архиерея	1	1
1431	же время они	1	1
1432	не в чем	1	1
1433	младенческому способу присутствия	1	1
1434	приезде матери то	1	1
1435	которое мы можем	1	1
1436	шире и содержательнее	1	1
1437	слова длинный и	1	1
1438	момент преображения освобождения	1	1
1439	естественного процесса и	1	1
1440	как отец сисой	1	1
1441	т.д эпизодами двух	1	1
1442	мира архиерей не	1	1
1443	полный старик с	1	1
1444	редуцирована после обеда	1	1
1445	своей матери с	1	1
1446	причинно-следственной связи приезд	1	1
1447	данности рассказа реверсивная	1	1
1448	двенадцать первая дюжина	1	1
1449	может идти куда	1	1
1450	завершенная и строго	1	1
1451	к жизни деревьями	1	1
1452	заутрене слышно было	1	1
1453	совпадениями но и	1	1
1454	нему громко обращаются	1	1
1455	в значительной степени	2	1
1456	собирающиеся на выгоне	1	1
1457	и является в	1	1
1458	пасхального воскресного дня	1	1
1459	необходимость по отношению	1	1
1460	его и братьев	1	1
1461	возле умирающего уже	1	1
1462	вкрапления отнюдь не	1	1
1463	в третьем от	1	1
1464	переход от донарративных	1	1
1465	усиливает ненавязчивый эффект	1	1
1466	а тут ваше	1	1
1467	мы увидим впоследствии	1	1
1468	ни интонационно-стилистически не	1	1
1469	жизни героя вновь	1	1
1470	и отсутствие рациональной	1	1
1471	преображение опознается его	1	1
1472	племянница катя в	1	1
1473	захотелось вдруг за	3	1
1474	ангелоподобной рыжие волосы	1	1
1475	очередного архиерея но	1	1
1476	угнетенности от которой	1	1
1477	героя низких потолков	1	1
1478	второй практически неощутим	1	1
1479	стабильно дифференцированном и	1	1
1480	и пространстве его	1	1
1481	краткий эпизод в	1	1
1482	событии которое мы	1	1
1483	преосвященство ваша мамаша	1	1
1484	сисоя матери и	1	1
1485	хорошо теми же	1	1
1486	как самостоятельный эпизод	1	1
1487	и наличие хотя	1	1
1488	случаен художественно концептуален	1	1
1489	двух предыдущих парах	1	1
1490	литературного героя и	1	1
1491	в нарративных текстах	1	1
1492	поразительны мотивные переклички	1	1
1493	долго жить в	1	1
1494	когда также пели	1	1
1495	тексте парадоксальное сочетание	1	1
1496	попросту по-человечески то	1	1
1497	ни коим образом	1	1
1498	событийность излагаемых ею	1	1
1499	событиями лишенными какой	1	1
1500	со стороны свою	1	1
1501	словно какой-нибудь юродивый	1	1
1502	в пространстве без	1	1
1503	эпизода появление персонажа	1	1
1504	с ним искренне	1	1
1505	чертог украшенный чувствовал	1	1
1506	освобождение из которых	1	1
1507	реакция оба смеются	1	1
1508	деталь как омовение	1	1
1509	представлялось ему что	1	1
1510	что именно в	1	1
1511	с внучкой а	1	1
1512	тематическим нарастанием как	1	1
1513	пробегает один и	1	1
1514	обыкновению поднимались из-за	1	1
1515	эпизоды и возвращениями	1	1
1516	общая естественность взгляда	1	1
1517	внимание и то	1	1
1518	женетта фрагмент статусом	1	1
1519	повествовательного текста напротив	1	1
1520	преосвященный не спал	1	1
1521	племянницы в начальной	1	1
1522	уже обращается к	1	1
1523	тексте небезосновательны достаточно	1	1
1524	четвертая в четверг	1	1
1525	предпасхальной субботе называемой	1	1
1526	было как и	1	1
1527	предпасхальных днях то	1	1
1528	освобождается умирающий развернута	1	1
1529	меньшей степени здесь	1	1
1530	разгадать что это	1	1
1531	под вербное воскресенье	1	1
1532	о котором рассказано	1	1
1533	иначе говоря коммуникативная	1	1
1534	оно и не	1	1
1535	своей последовательности не	1	1
1536	начало эпизоду нежданного	1	1
1537	как именует архиерея	1	1
1538	все же переносом	1	1
1539	волосы как сияние	1	1
1540	четыре эпизода четко	1	1
1541	шумно если в	1	1
1542	только когда прочли	1	1
1543	как известно камень	1	1
1544	ему было как	1	1
1545	вторник после обедни	1	1
1546	болезни епархиального архиерея	1	1
1547	восприятие происходящего в	1	1
1548	друг с другом	1	1
1549	обременительных обязанностей в	1	1
1550	ней не только	1	1
1551	слушая про жениха	1	1
1552	думал он как	1	1
1553	рассказа оказывается двенадцатым	1	1
1554	от последующих абзацем	1	1
1555	процесса и является	1	1
1556	связаны между собой	1	1
1557	главного героя но	1	1
1558	означающее как известно	1	1
1559	героя чего он	1	1
1560	на чем он	1	1
1561	ему что он	1	1
1562	конфигурирующей операции рассказа	1	1
1563	души целый день	1	1
1564	как будет сказано	1	1
1565	а с другой	1	1
1566	будьте такие добрые	1	1
1567	как хорошо думал	1	1
1568	оно живет в	1	1
1569	парадигмой такого ухода	1	1
1570	несобственно-прямой речи но	1	1
1571	событий осуществляется данным	1	1
1572	приезд матери с	1	1
1573	эпизодов разумеется усиливает	1	1
1574	и как бы	1	1
1575	еще принадлежащей детству	1	1
1576	персонажа продолжает звучать	1	1
1577	в чем каяться	1	1
1578	полунощи и про	1	1
1579	дано увидеть внешний	1	1
1580	смерти преосвященного петра	1	1
1581	отрезку времени когда	1	1
1582	но переход от	1	1
1583	потолков и каменных	1	1
1584	творческой интуиции художника	1	1
1585	того кого окружающие	1	1
1586	всех что доставляет	1	1
1587	незначительнее всех что	2	1
1588	чем он стоит	1	1
1589	а в ходе	1	1
1590	что отчасти мотивировано	1	1
1591	перенос его в	1	1
1592	этого построения со	1	1
1593	беседы с отцом	1	1
1594	лик героя образует	1	1
1595	формы ко второй	1	1
1596	такой детали как	1	1
1597	в обременительных обязанностей	1	1
1598	уже умер но	1	1
1599	по обыкновению поднимались	1	1
1600	от первой формы	1	1
1601	к одному из	1	1
1602	в церковь благодаря	1	1
1603	частности обращает на	1	1
1604	обедни временная локализация	1	1
1605	конца текста если	1	1
1606	всю свою жизнь	1	1
1607	она альтернативна внешней	1	1
1608	облик героя чего	1	1
1609	он идет быстро	1	1
1610	бы двумя безотносительными	1	1
1611	пели про жениха	1	1
1612	системы эпизодов разумеется	1	1
1613	бодрого здорового настроения	1	1
1614	поехал в собор	1	1
1615	сами участвуем как	1	1
1616	первые два фрагмента	1	1
1617	именно это и	1	1
1618	после него приезжала	1	1
1619	предыдущих при соотнесении	1	1
1620	прямую речь центрального	1	1
1621	от описанных в	1	1
1622	не по убеждениям	1	1
1623	тематического нарастания наступает	1	1
1624	организован появлением дорогих	1	1
1625	с которыми к	1	1
1626	материнского рода но	1	1
1627	не существует просто	1	1
1628	речей персонажа является	1	1
1629	несомненно начинается речью	1	1
1630	больного церковной службе	1	1
1631	противостояние тому мелкому	1	1
1632	сморщенного лица и	1	1
1633	мамаша без вас	1	1
1634	архиерея стилистическая маркированность	1	1
1635	в качестве одного	1	1
1636	а над ним	1	1
1637	герой окончательно ослабевает	1	1
1638	всего рассказа а	1	1
1639	после обеда приезжали	1	1
1640	что доставляет герою	1	1
1641	последний из выделяемых	1	1
1642	фразу где инспективный	1	1
1643	много-много лет назад	1	1
1644	слышит чувствует и	1	1
1645	три слова долго	1	1
1646	персонажа если бы	1	1
1647	сыночком своего рода	1	1
1648	к эквивалентности параллельных	1	1
1649	господним последней в	1	1
1650	коим образом не	1	1
1651	первыми вторыми третьими	1	1
1652	символическую значимость оно	1	1
1653	девочки чьи волосы	1	1
1654	он уже не	1	1
1655	этот итеративный по	1	1
1656	эпизода четко делятся	1	1
1657	своего рода семантические	1	1
1658	для больного церковной	1	1
1659	менее фраза построена	1	1
1660	этом мнимо интермедийном	1	1
1661	столько же несомненна	1	1
1662	стороны свою худобу	1	1
1663	постели в эпизоде	1	1
1664	обыкновенный человек идет	1	1
1665	протяжении последних дней	1	1
1666	думает и в	1	1
1667	события смерти актуализируя	1	1
1668	в двенадцатом эпизоде	1	1
1669	терминологии женетта фрагмент	1	1
1670	оказывается двенадцатым архиереем	1	1
1671	он прямо родился	2	1
1672	в нем не	1	1
1673	внутренне отрешенный от	1	1
1674	на четвертую фразу	1	1
1675	в этой ситуации	1	1
1676	торопливо помолился лег	1	1
1677	но во втором	1	1
1678	своею массою с	1	1
1679	между голосами повествователя	1	1
1680	начальный эпизод был	1	1
1681	флоренскому жизненная установка	1	1
1682	но сменяющая внешнюю	1	1
1683	актуального членения несколько	1	1
1684	сверхсобытия и поэтически	1	1
1685	из двадцать первого	1	1
1686	будущего ни психологически	1	1
1687	существенных закономерностей текста	1	1
1688	десятых эпизодах внутренне	1	1
1689	перекликаются резкими переломами	1	1
1690	герою искренне удовлетворение	1	1
1691	в лунном свете	1	1
1692	участвуем как слушатели-читатели	1	1
1693	медитацией героя доносимой	1	1
1694	занимает особое место	1	1
1695	из двух циклов	1	1
1696	возвращения героя из	1	1
1697	случайно того кого	1	1
1698	обратно симметрично поклонению	1	1
1699	с постели в	1	1
1700	из сумерек старо-петровского	1	1
1701	не мог выговорить	1	1
1702	здесь также не	1	1
1703	себя внимание и	1	1
1704	как оказывается с	1	1
1705	процитированному выше но	1	1
1706	раньше тоже так	1	1
1707	стоит отчего не	1	1
1708	аналогичного настроению любимого	1	1
1709	даже богу не	2	1
1710	цикла когда слушает	1	1
1711	не удается хотя	1	1
1712	места времени и	1	1
1713	является цитатными вкраплениями	1	1
1714	появления купца еракина	1	1
1715	он как хорошо	1	1
1716	он эпизод беседы	1	1
1717	шмида фокализация третьего	1	1
1718	душевной угнетенности от	1	1
1719	один из этих	1	1
1720	параллели между уходом	1	1
1721	прямыми их совпадениями	1	1
1722	вот этот краткий	1	1
1723	поговорил с ним	1	1
1724	гуровым в даме	1	1
1725	их одиннадцать душ	1	1
1726	то в третьем	1	1
1727	зрения внешне отсутствующего	1	1
1728	героя но и	1	1
1729	глядела на своего	1	1
1730	бы сюжетную структуру	1	1
1731	наступает в следующей	1	1
1732	знаменательно что один	1	1
1733	переносом во времени	1	1
1734	и самого архиерея	1	1
1735	следующую весьма изощренную	1	1
1736	еще отсутствуют однако	1	1
1737	с появлением фоновых	1	1
1738	и моментами обратной	1	1
1739	признаков а в	1	1
1740	циклами при всей	1	1
1741	встать и вообще	1	1
1742	а также повторами	1	1
1743	после рождения иисуса	1	1
1744	уединение предающегося воспоминаниям	1	1
1745	исходя из текстуальной	1	1
1746	следующем эпизоде точка	1	1
1747	одеялом сменяется интроспективным	1	1
1748	самое происходит и	1	1
1749	пасхальной радости переживаемой	1	1
1750	так появление трех	1	1
1751	за все время	1	1
1752	просто несобственно-прямая речь	1	1
1753	случае уединившимся в	1	1
1754	художника но именно	1	1
1755	центрального персонажа если	1	1
1756	и его собственными	1	1
1757	в той или	2	1
1758	преосвященного в мальчика	1	1
1759	образцы несобственно-прямой речи	1	1
1760	солнцем и он	1	1
1761	вечером монахи пели	1	1
1762	роль в произведении	1	1
1763	в детство это	1	1
1764	существенно меняет смысловую	1	1
1765	жизни персонажа и	1	1
1766	над проснувшимися к	1	1
1767	из повествуемого мира	1	1
1768	свою худобу и	1	1
1769	непосредственной формой человеческого	1	1
1770	и после его	1	1
1771	когда слушает пение	1	1
1772	весело светилось весеннее	1	1
1773	к разделся и	1	1
1774	находится внутри абзаца	1	1
1775	он живет не	1	1
1776	и незначительности следует	1	1
1777	постель к разделся	1	1
1778	двенадцатым архиереем поразительны	1	1
1779	здесь не только	1	1
1780	этих сегментов нарративного	1	1
1781	с племянницей не	1	1
1782	поэтически свидетельствует о	1	1
1783	гостиной голоса сисоя	1	1
1784	мы постигаем мир	1	1
1785	живет в готовом	1	1
1786	мать в обоих	1	1
1787	фактов жизни героя	1	1
1788	незначительным но все	1	1
1789	котором рассказано в	1	1
1790	старик с длинной	1	1
1791	в соборе приехав	1	1
1792	преосвященный входил к	1	1
1793	матери умирающего героя	1	1
1794	вспомнил что когда-то	1	1
1795	весеннее солнышко у	1	1
1796	сомнению и отсутствие	1	1
1797	его именуют владыкой	1	1
1798	перед нами два	1	1
1799	а не в	2	1
1800	пространстве с появлением	1	1
1801	эпизода они еще	1	1
1802	рассказа вторая дюжина	1	1
1803	в произведении и	1	1
1804	своей болезни то	1	1
1805	ваша мамаша без	1	1
1806	эпизоде она сама	1	1
1807	в пространстве на	1	1
1808	чуду реверсивного преображения	1	1
1809	чем каяться архиерей	1	1
1810	интонационно-стилистически не отличается	1	1
1811	преображении петра в	1	1
1812	рыжие волосы в	1	1
1813	обнаруживаемые между первыми	1	1
1814	общая смеховая реакция	1	1
1815	воскресенье в старо-петровском	1	1
1816	мертвых а страны	1	1
1817	тех слов с	1	1
1818	матерью предсмертный лик	1	1
1819	если во втором	1	1
1820	эти происходят в	1	1
1821	благодаря временным границам	1	1
1822	своей жизни архиерей	1	1
1823	нем не только	1	1
1824	уехала то ударили	1	1
1825	четвертую фразу где	1	1
1826	перерывом во времени	1	1
1827	жизнь он идет	1	1
1828	не в рассказе	1	1
1829	точку зрения одного	1	1
1830	выделенный в самостоятельный	1	1
1831	возвращения в детство	1	1
1832	о приезде матери	2	1
1833	евангелий наконец отец	1	1
1834	первой формы ко	1	1
1835	единения собравшихся в	1	1
1836	без вас приехали	1	1
1837	чуждого миру детства	1	1
