N	2gram	Tiupa_Disk_1	Narrotol
1188	бытия нуждалась	1	1
1189	всегда предносится	1	1
1190	смысле домонологично	1	1
1191	к ценностной	1	1
1192	является зависит	1	1
1193	на что	1	1
1194	ситуациям речевого	2	1
1195	задания реализуют	1	1
1196	аналогии с	1	1
1197	там же	1	1
1198	вещью действием	1	1
1199	не заключает	1	1
1200	и во	2	1
1201	риторики в	1	1
1202	служит для	2	1
1203	и речевой	1	1
1204	не событиям	1	1
1205	строго отграниченная	1	1
1206	дискурс по	2	1
1207	наррации а	1	1
1208	нас в	1	1
1209	убеждения организующего	1	1
1210	смешное но	1	1
1211	и того	3	1
1212	формы целого	2	1
1213	названные типы	1	1
1214	анекдотические истории	1	1
1215	греймасом и	1	1
1216	значении термина	3	1
1217	и всю	1	1
1218	ряду родовых	1	1
1219	формой авторства	1	1
1220	мыслью вещью	1	1
1221	субъект дискурсии	1	1
1222	притчевого назидания	1	1
1223	речевого целого	1	1
1224	суть не	1	1
1225	нарративном тексте	2	1
1226	что и	3	1
1227	существенную роль	3	1
1228	говорящий здесь	1	1
1229	свидетеля и	1	1
1230	утрачивает свою	1	1
1231	крайней мере	2	1
1232	не занять	1	1
1233	ему позиции	1	1
1234	это лишь	1	1
1235	чем и	1	1
1236	них в	2	1
1237	сказания субъект	1	1
1238	твердым композиционным	1	1
1239	событие самого	2	1
1240	и неоспоримый	1	1
1241	есть событие	1	1
1242	практике может	1	1
1243	еще только	1	1
1244	историческим возрастом	1	1
1245	по слову	3	1
1246	человека как	1	1
1247	слушателя в	1	1
1248	героический эпос	1	1
1249	впрочем не	1	1
1250	как прямая	1	1
1251	исторически сложившихся	1	1
1252	в эпическом	1	1
1253	любопытное занимательное	1	1
1254	того что	3	1
1255	на поучающего	1	1
1256	зрения как	1	1
1257	как слушатели-читатели	1	1
1258	в современной	1	1
1259	герой в	1	1
1260	и ситуацией	3	1
1261	нем излагается	1	1
1262	едином но	1	1
1263	ситуации произнесения	1	1
1264	непреложный и	1	1
1265	сюжетом но	1	1
1266	такая возможность	1	1
1267	окказиональная случайностная	1	1
1268	тот свет	1	1
1269	внутренне свободного	1	1
1270	природе суть	1	1
1271	языку поэтому	1	1
1272	с ними	1	1
1273	сами участвуем	1	1
1274	композиционная форма	1	1
1275	в ситуации	3	1
1276	известного рода	1	1
1277	к общенародной	1	1
1278	которые будучи	1	1
1279	эту форму	1	1
1280	уготованной ему	1	1
1281	его порождает	1	1
1282	вступление в	1	1
1283	которое мы	1	1
1284	обнаруживает себя	1	1
1285	предполагающем удовлетворение	1	1
1286	содержанием анекдота	1	1
1287	до нас	1	1
1288	бахтин может	1	1
1289	с соответствующими	1	1
1290	кристаллизацией личного	1	1
1291	или же	1	1
1292	события эти	1	1
1293	архетипических деяний	1	1
1294	в уста	1	1
1295	звучит один	1	1
1296	блудном сыне	4	1
1297	со всеми	1	1
1298	оно объединяет	1	1
1299	фрейденберг был	1	1
1300	до наших	1	1
1301	запечатленного в	1	1
1302	произнесения сказания	1	1
1303	дж фрэзером	1	1
1304	жанровая форма	4	1
1305	тема тот	1	1
1306	не предначертанность	1	1
1307	поскольку мы	1	1
1308	оказывается адресат	1	1
1309	свою родину	1	1
1310	она здесь	2	1
1311	ее а	1	1
1312	то и	1	1
1313	разные времена	1	1
1314	и внезакономерных	1	1
1315	в значении	2	1
1316	позиция активного	1	1
1317	в нашей	1	1
1318	в начале	2	1
1319	сказания не	1	1
1320	свидетельствует о	2	1
1321	нравственный закон	1	1
1322	и составляющий	1	1
1323	адресатом некоего	1	1
1324	слова не	1	1
1325	неожиданное маловероятное	1	1
1326	касается ментальной	1	1
1327	деяний то	1	1
1328	его текст	1	1
1329	слово общенародной	1	1
1330	нарративных высказываний	2	1
1331	легендарно-историческое предание	1	1
1332	его и	1	1
1333	существенно меняет	1	1
1334	и ж	1	1
1335	от понятия	1	1
1336	ценностное уплотнение	1	1
1337	система смыслов	1	1
1338	категориям а	1	1
1339	в новом	2	1
1340	цели и	1	1
1341	притчевого типа	1	1
1342	и слушающих	2	1
1343	которая может	1	1
1344	и аномалий	1	1
1345	жанр это	3	1
1346	поскольку выполнение	1	1
1347	равнодостойности сознаний	1	1
1348	мы можем	1	1
1349	смыслов оно	1	1
1350	или диалогической	1	1
1351	нарратива повествование	1	1
1352	при отсутствии	1	1
1353	хх столетия	1	1
1354	есть принадлежат	1	1
1355	поскольку ни	1	1
1356	тестя к	1	1
1357	следовательно предметно-смысловые	1	1
1358	нормы то	1	1
1359	в нарратологию	1	1
1360	активность адресата	1	1
1361	последнее принадлежит	1	1
1362	покидающих свою	1	1
1363	и строго	1	1
1364	предметно-смысловые формы	1	1
1365	для современной	1	1
1366	формах косвенной	1	1
1367	дискурса при	1	1
1368	нарратора в	1	1
1369	знакомством с	1	1
1370	целое нашего	1	1
1371	времена различные	1	1
1372	в новейшее	1	1
1373	пассивным как	1	1
1374	мифологические тексты	2	1
1375	с повествовательной	1	1
1376	между которыми	1	1
1377	не одной	1	1
1378	становления и	2	1
1379	себе они	1	1
1380	до сих	1	1
1381	поскольку как	1	1
1382	составляющий морализаторскую	1	1
1383	на ее	2	1
1384	это пока	1	1
1385	который окружал	1	1
1386	связаны с	1	1
1387	субъекта жизни	1	1
1388	божья повеленья	1	1
1389	здесь в	2	1
1390	согласно весьма	1	1
1391	ценностного урока	1	1
1392	предполагает и	1	1
1393	и прежде	1	1
1394	какой перечислены	1	1
1395	чем он	2	1
1396	ж курте	1	1
1397	для слушателей	1	1
1398	трактовали не	1	1
1399	повествования о	1	1
1400	же о	1	1
1401	понимать как	1	1
1402	сказания еще	1	1
1403	о ее	1	1
1404	его из	1	1
1405	определенные задания	1	1
1406	здесь присутствует	1	1
1407	в хх	1	1
1408	равной степени	1	1
1409	иерархично оно	1	1
1410	точке зрения	1	1
1411	в соответствии	2	1
1412	лица по	1	1
1413	как композиционно	1	1
1414	жанра высказывания	1	1
1415	всем мыслью	1	1
1416	текста это	1	1
1417	стремится к	1	1
1418	ничем не	1	1
1419	воспринимающего сознания	2	1
1420	более того	2	1
1421	что случилось	1	1
1422	однако и	2	1
1423	весь былой	2	1
1424	авторства как	1	1
1425	осуществлено только	1	1
1426	здесь действующие	1	1
1427	историей которая	1	1
1428	на передний	1	1
1429	событие о	1	1
1430	пристрастной интерпретации	1	1
1431	объединены в	1	1
1432	когда она	1	1
1433	произведение в	2	1
1434	правило лишь	1	1
1435	не об	1	1
1436	и адресата	2	1
1437	круговорот жизни	1	1
1438	жанры существенно	1	1
1439	принадлежности к	2	1
1440	стабильно дифференцированном	1	1
1441	как наррация	1	1
1442	речи хотя	1	1
1443	что жанр	1	1
1444	верифицируемым знанием	1	1
1445	выбирают а	1	1
1446	выбора осуществляется	1	1
1447	текста если	1	1
1448	они трактовали	1	1
1449	существом словом	1	1
1450	слове писал	1	1
1451	новой риторики	1	1
1452	и побудило	1	1
1453	персонажей с	1	1
1454	поучаемого это	1	1
1455	языком ставят	1	1
1456	чужой стране	1	1
1457	некоторые из	1	1
1458	человека к	1	1
1459	уклонение от	1	1
1460	наделенного репродуктивной	1	1
1461	самого рассказывания	3	1
1462	в акте	3	1
1463	культурного феномена	1	1
1464	в дискурсе	2	1
1465	в меру	1	1
1466	не удается	1	1
1467	образуется в	1	1
1468	строим свою	1	1
1469	персонажи не	1	1
1470	неотделимо от	3	1
1471	вниманием к	1	1
1472	по теме	5	1
1473	ван дейк	3	1
1474	жанровые зародыши	1	1
1475	исторически продуктивный	1	1
1476	устремленный от	1	1
1477	сего времени	2	1
1478	бытуют как	1	1
1479	этого жанрового	1	1
1480	междуязычны интернациональны	1	1
1481	очевидно что	1	1
1482	оно существует	1	1
1483	творится окказиональная	1	1
1484	если оно	1	1
1485	мифологическая природа	1	1
1486	однако эти	1	1
1487	с текстами	1	1
1488	проблема речевых	1	1
1489	событием и	2	1
1490	родину чтобы	1	1
1491	достоверным но	1	1
1492	в тех	2	1
1493	составляет один	1	1
1494	дифференцированном и	1	1
1495	идеологические жанры	1	1
1496	быть только	1	1
1497	слово сказания	1	1
1498	организующего учительный	1	1
1499	созерцающего ума	1	1
1500	сделала его	1	1
1501	динамизмом произведения	1	1
1502	кого-то деяния	1	1
1503	и было	2	1
1504	от жанра	1	1
1505	новейшее время	1	1
1506	его вступление	1	1
1507	схемы и	1	1
1508	характеристике о.м	1	1
1509	с этой	1	1
1510	к жанровой	1	1
1511	производящего текст	1	1
1512	былой инвентарь	2	1
1513	разделение иерархично	1	1
1514	высказывания жанр	1	1
1515	быть и	1	1
1516	о блудном	4	1
1517	с историей	1	1
1518	речевого общения	12	1
1519	ее тема	1	1
1520	сих пор	1	1
1521	своей коммуникативной	4	1
1522	для притчи	2	1
1523	до сего	2	1
1524	по композиции	5	1
1525	разных местах	1	1
1526	к повторению	1	1
1527	о его	1	1
1528	текст и	2	1
1529	взаимная условленность	1	1
1530	приобщения к	1	1
1531	говорения или	2	1
1532	аномалий который	1	1
1533	в смысле	1	1
1534	какой он	1	1
1535	дискурсии и	1	1
1536	поэтике здесь	1	1
1537	они хотят	1	1
1538	тому или	1	1
1539	молчание бахтин	1	1
1540	всего в	1	1
1541	под названием	1	1
1542	тех или	1	1
1543	обладает достоверным	1	1
1544	ожиданий порождаемых	1	1
1545	прахудожественными речевыми	1	1
1546	или происшествия	1	1
1547	сказание легендарно-историческое	1	1
1548	в следующей	1	1
1549	является своего	1	1
1550	известной степени	2	1
1551	для полноценного	1	1
1552	интернациональны в	1	1
1553	в начальной	1	1
1554	случаях когда	1	1
1555	тексте как	2	1
1556	указать на	1	1
1557	для бахтина	1	1
1558	бывает всегда	1	1
1559	и рецептивного	1	1
1560	к норме	1	1
1561	о событии	1	1
1562	а матрица	1	1
1563	ю.м лотмана	1	1
1564	определенные возможности	1	1
1565	такое слово	1	1
1566	мира которая	3	1
1567	архитектонические формы	1	1
1568	времени сохранили	1	1
1569	литературных жанров	22	1
1570	о котором	2	1
1571	своей природе	2	1
1572	жанр в	6	1
1573	рассмотренная выше	1	1
1574	нечто смешное	1	1
1575	предносится целое	1	1
1576	но обязательно	2	1
1577	неодинаковым историческим	1	1
1578	как уже	3	1
1579	в собственно	1	1
1580	таковыми не	2	1
1581	деяния или	1	1
1582	и существенно	1	1
1583	некий нравственный	1	1
1584	и состава	1	1
1585	внутренняя активность	1	1
1586	но зато	2	1
1587	персонажи сказания	1	1
1588	нормы а	1	1
1589	нераздельное единство	1	1
1590	но это	1	1
1591	феноменов событий	2	1
1592	быть определена	3	1
1593	в интриганстве	1	1
1594	наррация появляется	1	1
1595	в мировом	1	1
1596	для производящего	1	1
1597	различные эпохи	1	1
1598	с собственно	1	1
1599	компетентность восприятия	1	1
1600	в равной	2	1
1601	читатель может	1	1
1602	мифа который	1	1
1603	и рассказывающим	1	1
1604	в системе	1	1
1605	в готовом	1	1
1606	целью и	3	1
1607	здесь только	1	1
1608	получило наименование	1	1
1609	останется не	1	1
1610	может и	2	1
1611	все еще	1	1
1612	героя не	1	1
1613	а о	2	1
1614	участников коммуникативного	2	1
1615	притчи это	1	1
1616	целого следовательно	1	1
1617	не знает	1	1
1618	отношением к	1	1
1619	матрилокального престолонаследования	1	1
1620	в придании	1	1
1621	и при	1	1
1622	нарративных жанров	2	1
1623	речи и	1	1
1624	случилось однажды	1	1
1625	приобретают вид	1	1
1626	повествование существует	1	1
1627	и составляют	1	1
1628	нарративности как	1	1
1629	формы высказывания	1	1
1630	культуры в	1	1
1631	притчевого дискурса	1	1
1632	сказать первофеномены	1	1
1633	виде целенаправленно	1	1
1634	в свое	1	1
1635	который не	1	1
1636	восприятия со	1	1
1637	как коммуникативного	1	1
1638	и поучаемого	1	1
1639	мира т.е	1	1
1640	если же	1	1
1641	реализуют в	1	1
1642	композиции по	5	1
1643	мифа как	2	1
1644	будет адекватным	1	1
1645	весьма разнородны	1	1
1646	это было	2	1
1647	со времен	1	1
1648	тематические и	1	1
1649	композиционным костяком	1	1
1650	текста где	1	1
1651	в коммуникативной	1	1
1652	автора как	1	1
1653	жанры от	1	1
1654	дискурс не	3	1
1655	рамках которого	1	1
1656	от тестя	1	1
1657	городского фольклора	1	1
