N	4gram	Tiupa_Narr_1	Analitik
765	учета слушателя по бахтину	1	1
766	типы устного диалога и	1	1
767	стороны художественной литературы анекдот	1	1
768	это позиция активного приятия	1	1
769	определяется предметом целью и	1	1
770	дифференцированном и оцененном мире	1	1
771	неоспоримый миропорядок где всякому	1	1
772	но в таком случае	1	1
773	риторика сказания это риторика	1	1
774	сказания или притчи это	1	1
775	персонажа то она определяется	1	1
776	одну из модификаций анекдотического	1	1
777	говорящего или пишущего постигает	1	1
778	к тому архаичному состоянию	1	1
779	ни столь пассивным как	1	1
780	чья жизнь достойна сказания	1	1
781	событиях общенародной сказание или	1	1
782	отвергает извращает осмеивает всякую	1	1
783	целого куста последующих жанровых	1	1
784	собой лишь одну из	1	1
785	постулирует со стороны адресата	1	1
786	императивного монологизированного слова в	1	1
787	адресату компетентность восприятия со	1	1
788	реализация такого выбора не	1	1
789	или иной позицией соучастника	1	1
790	внеязыковое и потому нейтральное	1	1
791	а не ценностно дистанцированной	1	1
792	есть принадлежат самой ситуации	1	1
793	форма авторства выше она	1	1
794	такого высказывания своего рода	1	1
795	событием поэтому повторное выслушивание	1	1
796	лишь одну из модификаций	1	1
797	текста позволяющую донести до	1	1
798	нем звучит один голос	1	1
799	вертится противоположный предел язык	1	1
800	уготованной ему позиции но	1	1
801	анекдот невозможно рассказывать себе	1	1
802	реализуют в нем определенные	1	1
803	анекдот недостоверное знание что	1	1
804	и не занять этой	1	1
805	предполагается ни столь свободным	1	1
806	одной стороны проповедь где	1	1
807	наиболее продуктивным в рамках	1	1
808	притча редуцируется в случае	1	1
809	элиминирования из нее нарративности	1	1
810	одновременно резко отличается в	1	1
811	из модификаций анекдотического дискурса	1	1
812	жанр городского фольклора являет	1	1
813	в дискурсе речевой акт	1	1
814	до которого анекдот легко	1	1
815	моделируемая притчей напротив предполагает	1	1
816	свободного выбора в качестве	1	1
817	продуктивный тип высказывания реализующий	1	1
818	парадигма инициируемого автором коммуникативного	1	1
819	отличается в этом отношении	1	1
820	в нем определенные возможности	1	1
821	рода первофеноменами целого спектра	1	1
822	и строго отграниченная система	1	1
823	будучи порой фактически точными	1	1
824	авторской позиции и риторического	1	1
825	соотносительная с формой авторства	1	1
826	она названа маской в.т	1	1
827	потому нейтральное к языку	1	1
828	и оцененном мире слово	1	1
829	компетенции жанра состоит в	1	1
830	референтной компетенции того или	1	1
831	художественной словесности представляются сказание	1	1
832	субъективной компетентности индивидуального речевого	1	1
833	определяется картиной мира моделируемой	1	1
834	она вертится противоположный предел	1	1
835	живет в готовом стабильно	1	1
836	язык диалект культуры он	1	1
837	притче есть реализация такого	1	1
838	содержанию сказания это позиция	1	1
839	домонологично оно объединяет говорящих	1	1
840	в принципе можно припоминая	1	1
841	со стороны адресата притчи	1	1
842	первое может быть проделано	1	1
843	случае элиминирования из нее	1	1
844	всякому чья жизнь достойна	1	1
845	сообщаемому характерно что несмотря	1	1
846	где всякому чья жизнь	1	1
847	исторически сложившихся интерсубъективных компетенций	1	1
848	традиционные для него концепты	1	1
849	нейтральное к языку поэтому	1	1
850	авторитарная риторика императивного монологизированного	1	1
851	позиции но в таком	1	1
852	дискурсии обладает достоверным но	1	1
853	предполагает как раз ответственность	1	1
854	их предлагая адресату позицию	1	1
855	всего они разнятся бытийными	1	1
856	где притча нередко встречается	1	1
857	столь свободным как к	1	1
858	хуле или плачу и	1	1
859	анекдот жизни но о	1	1
860	уста анекдот как бы	1	1
861	да и персонажи сказания	1	1
862	компетенций в диахроническом аспекте	1	1
863	в диахронии жанр знаменует	1	1
864	к содержанию сказания это	1	1
865	коммуникацию не будет адекватным	1	1
866	тексте но всегда имплицитно	1	1
867	субъекта и формы высказывания	1	1
868	события на поучающего и	1	1
869	принадлежат самой ситуации рассказывания	1	1
870	будет адекватным данному дискурсу	1	1
871	притча повествует не о	1	1
872	общения объединяющая субъекта и	1	1
873	схемы и в форме	1	1
874	ситуации рассказывания а не	1	1
875	собственной ситуации жизненного выбора	1	1
876	деритуализовано инициативно личностно окрашено	1	1
877	о беспрецедентных событиях общенародной	1	1
878	если первое может быть	1	1
879	с еще не развившимся	1	1
880	слухи или сплетни то	1	1
881	таковы герои сказания или	1	1
882	в себе не заключает	1	1
883	его в иной коммуникативный	1	1
884	и соответствующими коммуникативными компетенциями	1	1
885	являет собой лишь одну	1	1
886	индивидуального речевого замысла говорящего	1	1
887	и рецептивная установка адресованности	1	1
888	определенное в сущности застывшее	1	1
889	отграниченная система смыслов оно	1	1
890	нами не как объекты	1	1
891	но всегда имплицитно присутствующего	1	1
892	по своей природе суть	1	1
893	предначертанность судьбы а некий	1	1
894	знанием верификация такого знания	1	1
895	субъекты этического выбора все	1	1
896	предполагает текстообразующую конвенциональность субъекта	1	1
897	судьбы а некий нравственный	1	1
898	притчевого типа есть монолог	1	1
899	но от божья повеленья	1	1
900	смыслополагающей конвенции концепированного б.о	1	1
901	притчей напротив предполагает как	1	1
902	то же время жанры	1	1
903	анекдота или притчи явственно	1	1
904	объекты эстетического наблюдения именно	1	1
905	анекдота ни столь пассивным	1	1
906	условленность общения объединяющая субъекта	1	1
907	формой авторства референтная креативная	1	1
908	зависим от диалогической ситуации	1	1
909	субъектов дискурсии и ее	1	1
910	иными подробностями и интонациями	1	1
911	не предначертанность судьбы а	1	1
912	и жанровые зародыши тематические	1	1
913	воспринимающему сознанию той или	1	1
914	соответственно риторика сказания это	1	1
915	языком ставят перед ним	1	1
916	ценностно дистанцированной в сказании	1	1
917	еще не развившимся твердым	1	1
918	или иного нарративного высказывания	1	1
919	языку поэтому жанры как	1	1
920	и адресата высказывания феномен	1	1
921	они разнятся бытийными референтными	1	1
922	оцененном мире слово сказания	1	1
923	на поучающего и поучаемого	1	1
924	в нем звучит один	1	1
925	о поэтике здесь пока	1	1
926	собой исторически продуктивный тип	1	1
927	в таком случае его	1	1
928	сказания или анекдота но	1	1
929	рассказывания а не ценностно	1	1
930	целью и ситуацией высказывания	1	1
931	сугубо смеховой жанр городского	1	1
932	из сюжета притчи лично	1	1
933	сказания это риторика ролевого	1	1
934	смеховой жанр городского фольклора	1	1
935	предполагающая в частности наличие	1	1
936	определяется креативная компетенция наррации	1	1
937	увидел победил или а	1	1
938	легко может быть редуцирован	1	1
939	предносящееся целое дискурса то	1	1
940	поэтике здесь пока еще	1	1
941	разделение иерархично оно не	1	1
942	примеряя ее содержание к	1	1
943	культуры он предполагает исторически	1	1
944	жанров в частности такого	1	1
945	адресованности соотносительная с формой	1	1
946	здесь только исполнитель передаваемого	1	1
947	представляется бахтинский подход к	1	1
948	закон собственно и составляющий	1	1
949	мы строим свою речь	1	1
950	ночной жанр посрамляющий умершее	1	1
951	действующие лица по мысли	1	1
952	к однозначности и прежде	1	1
953	стремится к однозначности и	1	1
954	определенные задания реализуют в	1	1
955	достоверным но не верифицируемым	1	1
956	они бытуют как слухи	1	1
957	уст в уста анекдот	1	1
958	еще преждевременно поскольку мы	1	1
959	к сообщаемому характерно что	1	1
960	притчи не предполагается ни	1	1
961	две другие компетенции суть	1	1
962	повторное выслушивание одного и	1	1
963	компетенция рассказывающего анекдот недостоверное	1	1
964	до адресата авторские инвенции	1	1
965	только вымышленные но и	1	1
966	рекоша но от божья	1	1
967	тогда как рассказчик анекдота	1	1
968	интернациональны в то же	1	1
969	содержание к собственной ситуации	1	1
970	миропорядка жизнь глазами анекдота	1	1
971	как бы не рассчитан	1	1
972	уже по сути дела	1	1
973	риторики то есть предметно-смысловые	1	1
974	обязательно сообщает нечто смешное	1	1
975	поучаемого это разделение иерархично	1	1
976	свершают картина мира моделируемая	1	1
977	бы перевод его в	1	1
978	является своего рода механизмом	1	1
979	сознанию той или иной	1	1
980	недостоверное знание что по	1	1
981	поскольку оно существенным образом	1	1
982	и сам текст анекдота	1	1
983	не претендуют на статус	1	1
984	формы целого следовательно предметно-смысловые	1	1
985	нарушение табу дозволенное посрамление	1	1
986	для него концепты героя	1	1
987	нудительной серьезности бахтин жизни	1	1
988	то есть принадлежат самой	1	1
989	не предполагается ни столь	1	1
990	организации текста позволяющую донести	1	1
991	и наделенного репродуктивной компетентностью	1	1
992	определенные возможности когда мы	1	1
993	замысла говорящего или пишущего	1	1
994	предел сказания героическая апофегма	1	1
995	механизмом активизации воспринимающего сознания	1	1
996	участников коммуникативного события на	1	1
997	персонажа референтная компетенция анекдота	1	1
998	дискурсе речевой акт притчевого	1	1
999	все-таки она вертится противоположный	1	1
1000	ролевого обезличенного словарного слова	1	1
1001	текстами соответствующего жанра сказание	1	1
1002	или притчи явственно солирует	1	1
1003	состоит в смыслополагающей конвенции	1	1
1004	раз-влекать их предлагая адресату	1	1
1005	позицией соучастника данного коммуникативного	1	1
1006	или частной анекдот жизни	1	1
1007	то же время они	1	1
1008	морализаторскую премудрость притчевого назидания	1	1
1009	к языку поэтому жанры	1	1
1010	объединяющая субъекта и адресата	1	1
1011	жанр в свою очередь	1	1
1012	для рассказчика ни для	1	1
1013	предполагает хоровой сказание или	1	1
1014	частности наличие так называемого	1	1
1015	мира моделируемая притчей напротив	1	1
1016	сказания это позиция активного	1	1
1017	сказать первофеномены жанров в	1	1
1018	анекдот должен не у-влекать	1	1
1019	к сообщенному знанию как	1	1
1020	вымышленные но и невымышленные	1	1
1021	строго отграниченная система смыслов	1	1
1022	это разделение иерархично оно	1	1
1023	целое и жанровые зародыши	1	1
1024	анекдота это игра случая	1	1
1025	с иными подробностями и	1	1
1026	полярно противостоит событийности сказания	1	1
1027	общности складывающейся и бытующей	1	1
1028	в известном смысле домонологично	1	1
1029	в форме определенной жанровой	1	1
1030	сознания однако внутренняя активность	1	1
1031	выбор лексики например в	1	1
1032	этического выбора все их	1	1
1033	что в отличие от	1	1
1034	самой ситуации рассказывания а	1	1
1035	существо рецептивной компетенции жанра	1	1
1036	не с собственно художественными	1	1
1037	и непристойность необыкновенное в	1	1
1038	в.т зависит от жанра	1	1
1039	синхрония жанра это парадигма	1	1
1040	задания реализуют в нем	1	1
1041	рецептивная установка адресованности соотносительная	1	1
1042	жанр представляет собой исторически	1	1
1043	лично для себя если	1	1
1044	подробностями и интонациями он	1	1
1045	способами высказывания письменные формы	1	1
1046	картина мира моделируемая притчей	1	1
1047	есть нарушение запрета есть	1	1
1048	означала бы перевод его	1	1
1049	здесь сводится к реализации	1	1
1050	из уст в уста	1	1
1051	креативная компетенция жанра предполагает	1	1
1052	конвенциональность субъекта и формы	1	1
1053	стороны адресата позицию сотворчества	1	1
1054	от мастерства рассказчика не	1	1
1055	и прежде всего к	1	1
1056	передаваемость из уст в	1	1
1057	значительной степени зависим от	1	1
1058	пишущего постигает неудача две	1	1
1059	рассказчика ни для слушателей	1	1
1060	герои сказания или анекдота	1	1
1061	статус научной истины соответственно	1	1
1062	не развившимся твердым композиционным	1	1
1063	но как субъекты этического	1	1
1064	же обратное влияние со	1	1
1065	притча не предполагает внутренне	1	1
1066	рассказывать себе самому тогда	1	1
1067	активность адресата при этом	1	1
1068	жизненной практике может быть	1	1
1069	при этом остается авторитарной	1	1
1070	именно таковы герои сказания	1	1
1071	параметрам предмета цели и	1	1
1072	дело не с собственно	1	1
1073	той или иной преемственно	1	1
1074	аналогичному адресату компетентность восприятия	1	1
1075	к содержанию притчи не	1	1
1076	общенародной сказание или частной	1	1
1077	урока из сюжета притчи	1	1
1078	разграничивающий первичные определенные типы	1	1
1079	исторически продуктивный тип высказывания	1	1
1080	от своея воля рекоша	1	1
1081	знания аналогичному адресату компетентность	1	1
1082	речь нам всегда предносится	1	1
1083	жанровое целое внеязыковое и	1	1
1084	выше она названа маской	1	1
1085	поэтому жанры как формы	1	1
1086	притчи лично для себя	1	1
1087	универсального опыта к индивидуальной	1	1
1088	роль судьба или долг	1	1
1089	перед нами не как	1	1
1090	серьезности бахтин жизни анекдот	1	1
1091	б.о корман адресата концепт	1	1
1092	и как говорит концепты	1	1
1093	сюжета притчи лично для	1	1
1094	коммуникативным событием поэтому повторное	1	1
1095	выбора все их поступки	1	1
1096	него убеждения организующего учительный	1	1
1097	референтная компетенция анекдота полярно	1	1
1098	порой фактически точными они	1	1
1099	хранения и передачи этого	1	1
1100	истины соответственно риторика сказания	1	1
1101	к собственной ситуации жизненного	1	1
1102	твердым композиционным костяком так	1	1
1103	есть профанация священного новелла	1	1
1104	кощунство и непристойность необыкновенное	1	1
1105	определенной жанровой схемы и	1	1
1106	один и тот же	1	1
1107	в качестве нарративного вкрапления	1	1
1108	же анекдота обычно неприемлемо	1	1
1109	культуре коммуникативной ситуации типической	1	1
1110	позволяющую донести до адресата	1	1
1111	и рецептивная стороны коммуникативного	1	1
1112	таком случае его вступление	1	1
1113	обособленность но раз-влекать их	1	1
1114	целого кто говорит и	1	1
1115	исторически восходит к тому	1	1
1116	есть до известной степени	1	1
1117	завершенная и строго отграниченная	1	1
1118	бахтинским параметрам предмета цели	1	1
1119	однако с другой стороны	1	1
1120	в полном его составе	1	1
1121	рассказчик анекдота или притчи	1	1
1122	> кто говорит и	1	1
1123	дискурса претерпевшего к тому	1	1
1124	жанровых компетенций в диахроническом	1	1
1125	металингвистический язык диалект культуры	1	1
1126	актанта здесь сводится к	1	1
1127	мире слово сказания еще	1	1
1128	есть не что иное	1	1
1129	этом отношении от притчи	1	1
1130	события предносящееся целое дискурса	1	1
1131	застывшее целое и жанровые	1	1
1132	целое внеязыковое и потому	1	1
1133	обязательно курьезное любопытное занимательное	1	1
1134	или плачу и наделенного	1	1
1135	необыкновенное в новелле есть	1	1
1136	есть креативная компетенция жанра	1	1
1137	к содержанию анекдота ни	1	1
1138	притча нередко встречается в	1	1
1139	рекреативная компетентность предполагающая в	1	1
1140	обратное влияние со стороны	1	1
1141	содержанию анекдота ни столь	1	1
1142	и примеряя ее содержание	1	1
1143	иначе говоря жанр представляет	1	1
1144	жизнь глазами анекдота это	1	1
1145	есть реализация такого выбора	1	1
1146	компетенция говорящего состоит в	1	1
1147	отрешиться от нудительной серьезности	1	1
1148	что по убеждению соучастников	1	1
1149	разнятся бытийными референтными компетенциями	1	1
1150	диахроническом аспекте бахтин различал	1	1
