N	3gram	Tiupa_Hudo_1	Narrotol
969	красивые люди весь	1	1
970	пьет чай в	1	1
971	самого личность в	1	1
972	едва ли найдется	1	1
973	лирически узнавая себя	1	1
974	характер так создавался	1	1
975	с аверинцева характер	1	1
976	мейлаха не стоял	1	1
977	увиденной как симптом	1	1
978	его межличностные связи	1	1
979	термин? нет это	1	1
980	дама с собачкой	3	1
981	наследует это открытие	1	1
982	именно характеры действующих	1	1
983	так и психологическом	1	1
984	у нее тревожно	1	1
985	внешней праздности например	1	1
986	современной писателю критике	1	1
987	действующих лиц у	1	1
988	п все эти	1	1
989	полюбить только земца	1	1
990	результат сознательного самоопределения	1	1
991	уже было ясно	1	1
992	жанровые сценки импрессионистов	1	1
993	обычно понималось воспроизведение	1	1
994	спасаем человечества и	1	1
995	созерцательности и внешней	1	1
996	эти здоровые сытые	1	1
997	романтиками так чехов	1	1
998	обеспеченности к тому	1	1
999	причина этого как	1	1
1000	раздраженного критика посещало	1	1
1001	смысла жизни есть	1	1
1002	влюбленности в начале	1	1
1003	неуклюжие калоши [...]	1	1
1004	нервная сознательная жизнь	1	1
1005	характеров самоактуализация составляет	1	1
1006	свойственно определенной категории	1	1
1007	характерного и личного	1	1
1008	правило неадекватны их	1	1
1009	отношением изнутри своего	1	1
1010	чужому я поэтому	1	1
1011	литературный тип под	1	1
1012	характер ее результат	1	1
1013	характера персонажа пожалуй	1	1
1014	я характер же	1	1
1015	свою главную мысль	1	1
1016	в ходе социальной	1	1
1017	прочих вещах вплоть	1	1
1018	вернулась из церкви	1	1
1019	даром как бы	1	1
1020	ее характеру она	1	1
1021	ни в чем	1	1
1022	в его утопически-нигилистических	1	1
1023	вплоть до повторений	1	1
1024	[...] сказал я	1	1
1025	в лице своих	1	1
1026	не глядя на	1	1
1027	она в самом	1	1
1028	полюбить то говорит	1	1
1029	с того что	1	1
1030	от классической монады	1	1
1031	объединяющимся в личностном	1	1
1032	при этом читатель	1	1
1033	благодаря которым факты	1	1
1034	женитьба никитина в	1	1
1035	которым факты осуществились	1	1
1036	в обычно понималось	1	1
1037	все утихло отыскал	1	1
1038	противостоит как универсальному	1	1
1039	было бы включить	1	1
1040	со стороны характера	2	1
1041	его утопически-нигилистических убеждениях	1	1
1042	всякий раз вглядывается	1	1
1043	с мезонином вообще	1	1
1044	обстоятельств жизни и	1	1
1045	чьи симпатии оказались	1	1
1046	лиц у чехова	1	1
1047	в дотолстовском романе	1	1
1048	лице своих виднейших	1	1
1049	уклад национально-исторической жизни	2	1
1050	русские реалисты изображали	1	1
1051	я субъекта самоопределения	1	1
1052	монады равного себе	1	1
1053	в силу детерминизма	1	1
1054	но для него	1	1
1055	досталось ему даром	1	1
1056	одной стороны и	1	1
1057	по ее характеру	1	1
1058	человеческое я ослабляет	1	1
1059	с покоем и	1	1
1060	покоряющуюся ей мисюсь	1	1
1061	каждого человека но	1	1
1062	культуры идеологии класса	1	1
1063	детство тоскливую юность	1	1
1064	критика посещало подлинное	1	1
1065	в самую суть	1	1
1066	мысль то испытывает	1	1
1067	что свойственно определенной	1	1
1068	сияет от солнца	1	1
1069	социальная обособленность человека	1	1
1070	к модификациям собственной	1	1
1071	социальной устроенности обеспеченности	1	1
1072	личности явно диссонируют	1	1
1073	вешалку и ушел	1	1
1074	инобытием среди других	1	1
1075	на ногах только	1	1
1076	в самой лиде	1	1
1077	социальной типажности как	1	1
1078	личности к внешним	1	1
1079	всемирно-историческом масштабе практический	1	1
1080	испытывает чувство стыда	1	1
1081	каждому характерное в	1	1
1082	может быть только	1	1
1083	но мы делаем	1	1
1084	на реализме стойко	1	1
1085	пришвин это не	1	1
1086	чехов решительно отступает	1	1
1087	аверинцева характер есть	1	1
1088	с другим я	1	1
1089	личности наиболее характерной	1	1
1090	пугливо огляделся не	1	1
1091	ролевую характерность видя	1	1
1092	факты осуществляются благодаря	1	1
1093	нарушил завоеванное реалистическим	1	1
1094	личности лида для	1	1
1095	так и своего	1	1
1096	не менее едва	1	1
1097	личностны а деловитость	1	1
1098	нс как к	1	1
1099	и безличный к	1	1
1100	демонстративно не срастаясь	1	1
1101	внутренняя сторона характера	1	1
1102	собственно художественной персонологической	1	1
1103	в связи с	3	1
1104	человеку и к	1	1
1105	переживающим как можно	1	1
1106	а урок полемически	1	1
1107	земца представителя молодежи	1	1
1108	он вовсе не	1	1
1109	общества данного социально-бытового	1	1
1110	что изображает писатель	1	1
1111	случайна ее манера	1	1
1112	стороне лиды отрицать	1	1
1113	личного в литературном	1	1
1114	анна сергеевна и	1	1
1115	романе считалось высшим	1	1
1116	жизни характеры действующих	1	1
1117	томится недовольством собой	1	1
1118	соединяется с его	1	1
1119	дотолстовском романе считалось	1	1
1120	лида может полюбить	1	1
1121	психологический облик сформировавшийся	1	1
1122	неадекватны их внутреннему	1	1
1123	в самом деле	4	1
1124	вероятно навсегда социальная	1	1
1125	ушел из театра	1	1
1126	существующего другого человека	1	1
1127	идеологии класса а	1	1
1128	видит в герое	1	1
1129	адаптация суть неотождествимые	1	1
1130	как правило не	1	1
1131	и ушел из	1	1
1132	обратиться к себе	1	1
1133	бы в приданое	1	1
1134	изнутри своего я	1	1
1135	несчастное детство тоскливую	1	1
1136	него уже было	1	1
1137	активная деятельная характер	1	1
1138	то что изображает	1	1
1139	все эти не	1	1
1140	обесценил свою художественную	1	1
1141	во всемирно-историческом масштабе	1	1
1142	у его предшественников	2	1
1143	ею фразы из	1	1
1144	ходе социальной адаптации	1	1
1145	психологическом есть продукт	1	1
1146	обстоятельств не впадая	1	1
1147	люди весь длинный	1	1
1148	полон нежности тишины	1	1
1149	характеру никитина а	1	1
1150	совершенно иной собственно	1	1
1151	довольства что сумел	1	1
1152	гимне праздности который	1	1
1153	вещь личность же	1	1
1154	качестве некоторого я	1	1
1155	но порой поступает	1	1
1156	чехов организовал систему	1	1
1157	пример из народной	1	1
1158	общечеловеческого которое отнюдь	1	1
1159	диктуемой ею фразы	1	1
1160	оказаться футляром личности	1	1
1161	глазам ее было	1	1
1162	для межличностных контактов	1	1
1163	которым можно было	1	1
1164	человека его ролевой	1	1
1165	человека но при	1	1
1166	этот не может	1	1
1167	пустяках при этом	1	1
1168	собой понятия смежные	1	1
1169	и описываемое как	1	1
1170	здесь всего лишь	1	1
1171	постичь чужую личность	1	1
1172	частности бездеятельность исключает	1	1
1173	все что сообщалось	1	1
1174	смежные но не	1	1
1175	в кривенко иной	1	1
1176	волчаниновых упоенно живет	1	1
1177	отступает от лессинговой	1	1
1178	формируется в ходе	1	1
1179	порой поступает мыслит	1	1
1180	мило одеты и	1	1
1181	жизнь была такою	1	1
1182	людям меня самого	1	1
1183	xix в направил	1	1
1184	искусственности заемности чехов	1	1
1185	ущербность земской деятельницы	1	1
1186	человеческих отношений лида	1	1
1187	относится к герою	1	1
1188	мироотношение одушевленное исканием	1	1
1189	скрытую ее характером	1	1
1190	с соломоновой суетой	1	1
1191	пока еще не	1	1
1192	драматургии никитин учитель	1	1
1193	о герое определяло	1	1
1194	обособляя человеческое я	1	1
1195	эпически увидеть в	1	1
1196	вписанный в нее	1	1
1197	как историческом так	1	1
1198	поражение в глазах	1	1
1199	и возмущена ничто	1	1
1200	есть бескорыстная самоактуализация	1	1
1201	это прежде всего	2	1
1202	случай по его	1	1
1203	практическая правота в	1	1
1204	классического реализма однако	1	1
1205	осуществились заставляют поэта	1	1
1206	его ролевую характерность	1	1
1207	поэтому обладательница сильного	1	1
1208	романтику чехов тем	1	1
1209	утихло отыскал свою	1	1
1210	срастаясь с внутренним	1	1
1211	как объективно существующего	1	1
1212	чтобы осмыслить свой	1	1
1213	дел прав так	1	1
1214	прежде всего на	1	1
1215	явно душевные переживания	1	1
1216	характер же формируется	1	1
1217	догадаться творческий кризис	1	1
1218	писатель касается каждого	1	1
1219	я к модификациям	1	1
1220	и дело здесь	2	1
1221	сиротство бедность несчастное	1	1
1222	творческий кризис все	1	1
1223	благодаря которым можно	1	1
1224	конкретно-историческая проблематика идейного	1	1
1225	трудно выразиться точнее	1	1
1226	было ясно что	1	1
1227	характерностью но порой	1	1
1228	действующие лица тип	1	1
1229	свой характер приходится	1	1
1230	рассказе панихида например	1	1
1231	характером мотивированным обстоятельствами	1	1
1232	руки правда мы	1	1
1233	воспитанных на реализме	1	1
1234	а порой и	2	1
1235	самой лиде художник	1	1
1236	и разговорами о	1	1
1237	не составляла проблемы	1	1
1238	я наблюдаемое и	1	1
1239	полярностей чтобы за	1	1
1240	личности мы судим	1	1
1241	только субъективно только	1	1
1242	как симптом эпохи	1	1
1243	стыда за свои	1	1
1244	в литературном образе	1	1
1245	литература xx века	1	1
1246	м м пришвин	1	1
1247	моральное поражение в	1	1
1248	и уникальному объединяющимся	1	1
1249	свою художественную задачу	1	1
1250	с личной тайной	1	1
1251	свои усилия на	1	1
1252	изображали своих героев	1	1
1253	с его внешним	1	1
1254	хочется чтобы вся	1	1
1255	только извне и	1	1
1256	самоопределения при этом	1	1
1257	деловитость серьезность непоколебимая	1	1
1258	осуществляются благодаря характеру	1	1
1259	то что можем	1	1
1260	себе лирически узнавая	1	1
1261	внешним обликом с	1	1
1262	вспомнить некоторые жанровые	1	1
1263	вглядывается в лицо	1	1
1264	т п не	1	1
1265	сама трезво осознает	1	1
1266	этом наивном гимне	1	1
1267	у кого до	1	1
1268	церкви и пьет	1	1
1269	достаточно вспомнить некоторые	1	1
1270	мыслит себя героем	1	1
1271	как правило неадекватны	1	1
1272	определенной социально-психологической характерностью	1	1
1273	стоял так остро	1	1
1274	от лессинговой аксиомы	1	1
1275	против теории малых	1	1
1276	личность внутренняя сторона	1	1
1277	и так или	1	1
1278	родов анна только	1	1
1279	относится и к	1	1
1280	но напротив все	1	1
1281	упоенно живет этой	1	1
1282	поэтому же она	1	1
1283	недовольству жизнью к	1	1
1284	нее личность же	1	1
1285	описываемое как вещь	1	1
1286	об анне сергеевне	1	1
1287	стараясь уловить свою	1	1
1288	личность чтобы в	1	1
1289	же итог его	1	1
1290	завоеванное реалистическим романом	1	1
1291	только стать земцем	1	1
1292	которым он однако	1	1
1293	убеждениях а в	1	1
1294	это не я	1	1
1295	практическую победу удаляя	1	1
1296	теории малых дел	1	1
1297	объективно существующего другого	1	1
1298	виднейших представителей решительно	1	1
1299	качестве функции внешних	1	1
1300	хотя и переживающим	1	1
1301	здоровые сытые красивые	1	1
1302	решительно отказывается от	1	1
1303	не может не	1	1
1304	внешним конструированием своего	1	1
1305	гуров постоял немного	1	1
1306	счастье [...] досталось	1	1
1307	искусно сохраните черты	1	1
1308	холст живописца достаточно	1	1
1309	и довольства собою	1	1
1310	все отчетливее кристаллизуется	1	1
1311	которой умершая от	1	1
1312	повторяемостью того что	1	1
1313	социальной позиции характер	1	1
1314	черты характера среди	1	1
1315	единичность но одновременно	1	1
1316	нем пейзажиста земца	1	1
1317	других демонстративно не	1	1
1318	глазах чехова даже	1	1
1319	по его словам	1	1
1320	художником это диалогически-личностная	1	1
1321	что создает ощущение	1	1
1322	не в его	1	1
1323	способах благодаря которым	1	1
1324	характерны но лишены	1	1
1325	ошибаемся но мы	1	1
1326	уже смеялся над	1	1
1327	от родов анна	1	1
1328	новая нервная сознательная	1	1
1329	литературном образе человека	1	1
1330	нормам к окружающим	1	1
1331	кажется счастливым когда	1	1
1332	и быть может	3	1
1333	олеандром молодежь только	1	1
1334	и психологическом есть	1	1
1335	но достаточно сильна	1	1
1336	главную мысль то	1	1
1337	рассуждений совершенно неудовлетворителен	1	1
1338	исканием смысла жизни	1	1
1339	аспекты нашего самоопределения	1	1
1340	своему невежеству и	1	1
1341	в бытовой уклад	2	1
1342	как вещь личность	1	1
1343	из сестер волчаниновых	1	1
1344	же в своих	1	1
1345	собственного якобы самобытного	1	1
1346	не стоял так	1	1
1347	за приятной улыбкой	1	1
1348	покой потерян вероятно	1	1
1349	сам а явление	1	1
1350	для других характер	1	1
1351	эстетически чуткий читатель	1	1
1352	на том что	1	1
1353	сильна поскольку она	1	1
1354	потом когда все	1	1
1355	сознательная жизнь которая	1	1
1356	раз в том	1	1
1357	своей чисто внешней	1	1
1358	человека ее личностная	1	1
1359	менее едва ли	1	1
1360	преимуществу ложное искаженное	1	1
1361	предпочтительнее то а	1	1
1362	нежности тишины и	1	1
1363	как первые русские	1	1
1364	озадачена а порой	1	1
1365	или иначе вписанный	1	1
1366	ногах только у	1	1
1367	а явление людям	1	1
1368	однако чехов наследует	1	1
1369	вещах вплоть до	1	1
1370	чеховских героев сказал	1	1
1371	социальным футляром личности	1	1
1372	невежеству и недовольству	1	1
1373	словам а урок	1	1
1374	мыслит чувствует и	1	1
1375	что лида говорит	1	1
1376	свои речи у	1	1
1377	перенесенным на холст	1	1
1378	вписанные в бытовой	1	1
1379	его характер так	1	1
1380	я героя характер	1	1
1381	которым в xix	1	1
1382	в нем не	1	1
1383	в рассказе с	1	1
1384	напротив чтобы осмыслить	1	1
1385	чехов акцентирует этот	1	1
1386	бездеятельность исключает ролевые	1	1
1387	формам человеческих отношений	1	1
1388	определению с с	1	1
1389	жизни лишена этого	1	1
1390	художника и мисюсь	1	1
1391	адаптации личности к	1	1
1392	характер есть личность	1	1
1393	росы весь сияет	1	1
1394	ее лицам самоактуализация	1	1
1395	создавался литературный тип	1	1
1396	[...] бывают на	1	1
1397	никитин учитель словесности	1	1
1398	и своего умения	1	1
1399	есть его единичность	1	1
1400	демонстративен что создает	1	1
1401	за характером мотивированным	1	1
1402	встречаемся в рассказе	1	1
1403	с собачкой не	1	1
1404	смеялся над своею	1	1
1405	особи в кривенко	1	1
1406	явление людям меня	1	1
1407	бы включить мысли	1	1
1408	объективно чужое я	1	1
1409	характер чеховского персонажа	1	1
1410	самоактуализация личности склонной	1	1
1411	автора и читателя	1	1
1412	всеобщность поскольку быть	1	1
1413	еще влажный от	1	1
1414	зеленый сад еще	1	1
1415	с с аверинцева	2	1
1416	к обретенной социальной	1	1
1417	импрессионистов несомненно есть	1	1
1418	не в том	2	1
1419	что покой потерян	1	1
1420	недовольством собой то	1	1
1421	лиды мать и	1	1
1422	сложа руки правда	1	1
1423	к представителю чего-то	1	1
1424	личность не только	1	1
1425	один эстетически чуткий	1	1
1426	просматривался историзм ее	1	1
1427	в другом и	1	1
1428	гуманистические мотивы в	1	1
1429	для которой умершая	1	1
1430	поскольку она сама	1	1
1431	своей определенности личность	1	1
1432	не факты осуществляются	1	1
1433	подлинное прозрение которым	1	1
1434	[...] то что	1	1
1435	не срастаясь с	1	1
1436	то что я	1	1
1437	перед лидой не	1	1
1438	поступает мыслит чувствует	1	1
1439	то испытывает чувство	1	1
1440	только что вернулась	1	1
1441	неадаптивного пути самоопределения	1	1
1442	когда знаешь что	1	1
1443	впадая в романтику	1	1
1444	остро вопрос о	1	1
1445	его словам а	1	1
1446	чисто внешней активностью	1	1
1447	самоопределения личностность человека	1	1
1448	читателя в ее	1	1
1449	художник же в	1	1
1450	а не со	1	1
1451	историю своей встречи	1	1
1452	и вопреки этой	1	1
1453	и полюбить то	1	1
1454	характеры священны для	1	1
1455	только не растворяется	1	1
1456	и что в	1	1
1457	этом читатель относится	1	1
1458	от другой личности	1	1
1459	что можем тем	1	1
1460	волынский разве действующие	1	1
1461	волчаниновых и т	1	1
1462	мысли и воображения	1	1
1463	если бы чехов	1	1
1464	и называл себя	1	1
1465	и пьет чай	1	1
1466	то чтобы обрести	1	1
1467	несет в себе	3	1
1468	более понятны чем	1	1
1469	из басни крылова	1	1
1470	самоактуализация и адаптация	1	1
1471	ни у кого	1	1
1472	во всяком случае	1	1
1473	в таком случае	1	1
1474	самому и к	1	1
1475	легче чем лечить	1	1
1476	противоречивой автономии под	1	1
1477	покоем и личным	1	1
1478	наивном гимне праздности	1	1
1479	реабилитирует личностную самоактуализацию	1	1
1480	категории людей а	1	1
1481	п не случайна	1	1
1482	себе самому отнестись	1	1
1483	того чтобы воспринимать	1	1
1484	вступает в противоречие	1	1
1485	отнестись к другому	1	1
1486	знаешь что все	1	1
1487	из народной жизни	1	1
1488	в противоречие с	1	1
1489	старшая из сестер	1	1
1490	как характер внешняя	1	1
1491	в себе момент	2	1
1492	к социальной типажности	1	1
1493	лида для которой	1	1
1494	своей встречи с	1	1
1495	внешним инобытием среди	1	1
1496	преодолевший сиротство бедность	1	1
1497	обликом с социальным	1	1
1498	межличностные связи если	1	1
1499	тому что счастье	1	1
1500	как мы привыкли	1	1
1501	рисует героев воспитанных	1	1
1502	длинный день ничего	1	1
1503	этой точки зрения	1	1
1504	индивидуальная форма общечеловеческого	1	1
1505	[...] досталось ему	1	1
1506	правда мы не	1	1
1507	дело здесь не	1	1
1508	споре несомненно на	1	1
1509	этом всерьез к	1	1
1510	мотивированным обстоятельствами угадывалась	1	1
1511	и мисюсь личностны	1	1
1512	это не случай	1	1
1513	быть личностью это	1	1
1514	собеседника преимущество художника	1	1
1515	робости неловкости моложавости	1	1
1516	характера тогда как	1	1
1517	только характеры священны	1	1
1518	прежде всего его	1	1
1519	веселы и когда	1	1
1520	представить себе перенесенным	1	1
1521	так сказать утопически	1	1
1522	диалогически-личностная встреча с	1	1
1523	определяло его характер	1	1
1524	ладу с покоем	1	1
1525	активностью делая окружающих	1	1
1526	героев романтиками так	1	1
1527	литературный термин? нет	1	1
1528	раз вглядывается в	1	1
1529	и олеандром молодежь	1	1
1530	дли данного общества	1	1
1531	в плане как	1	1
1532	счастливым когда около	1	1
1533	понятая объективно чужое	1	1
1534	и недовольству жизнью	1	1
1535	и переживающим как	1	1
1536	м пришвин это	1	1
1537	другого для других	1	1
1538	жестко очерченный характер	1	1
1539	ролевой типажный психологический	1	1
1540	симпатии оказались бы	1	1
1541	универсальному так и	1	1
1542	и когда знаешь	1	1
1543	с этой точки	1	1
1544	они более понятны	1	1
1545	того что лида	1	1
1546	никитина в последнем	1	1
1547	достаточно сильна поскольку	1	1
1548	читавший гамбургской драматургии	1	1
1549	если говорить о	2	1
1550	и внешней праздности	1	1
1551	бы на стороне	1	1
1552	над своею нервностью	1	1
1553	преимущество художника перед	1	1
1554	лиды отрицать больницы	1	1
1555	позиции характер этот	1	1
1556	в нее личность	1	1
1557	национально-исторической жизни характеры	1	1
1558	другому как к	1	1
1559	у волчаниновых и	1	1
1560	реализма однако чехов	1	1
1561	окружающим ее лицам	1	1
1562	как раз в	2	1
1563	живет этой своей	1	1
1564	как возможность неадаптивного	1	1
1565	мисюсь не отгороженная	1	1
1566	часто бывала озадачена	1	1
1567	который так легко	1	1
1568	отдельные особи в	1	1
1569	сформировавшийся в системе	1	1
1570	поступке обнаруживается ущербность	1	1
1571	за свои речи	1	1
1572	социальная адаптация характера	1	1
1573	этого характера переменчиво	1	1
1574	тип в том	1	1
1575	не объяснено не	1	1
1576	соотнесенную с соломоновой	1	1
1577	переменчиво выявляются в	1	1
1578	отношений лида может	1	1
1579	заурядным характером но	1	1
1580	чрезмерно демонстративен что	1	1
1581	демонстрируемые явно душевные	1	1
1582	неловкости моложавости влюбленности	1	1
