N	2gram	Tiupa_Anal_1	Hudozhes
1194	сигналами границы	1	1
1195	личность является	1	1
1196	всем потому	1	1
1197	вслед за	1	1
1198	отношения являются	1	1
1199	уникально и	2	1
1200	целого а	1	1
1201	каждом из	2	1
1202	и адресат	1	1
1203	если он	1	1
1204	сопереживания и	1	1
1205	событии художественного	1	1
1206	его то	1	1
1207	доступной человеческому	1	1
1208	отсутствии в	1	1
1209	актанта повествователя	1	1
1210	человека как	1	1
1211	может иметь	2	1
1212	счастье существования	1	1
1213	перефразируя строки	1	1
1214	обобщения могущие	1	1
1215	встречаем его	1	1
1216	в него	1	1
1217	индивидуальный характер	1	1
1218	существует как	1	1
1219	литературного дискурса	1	1
1220	описывал себя	1	1
1221	для установления	1	1
1222	обладают некое	1	1
1223	однако начало	1	1
1224	общеизвестными после	1	1
1225	б времени	1	1
1226	эстетическое переживание	4	1
1227	автору приписано	1	1
1228	находим вне	1	1
1229	известном смысле	1	1
1230	с той	1	1
1231	в формах	1	1
1232	на которой	1	1
1233	все люди	1	1
1234	своему собственному	1	1
1235	один из	2	1
1236	и роднее	1	1
1237	пересечения трех	1	1
1238	режиссёру спектакля	1	1
1239	дневниковая запись	1	1
1240	тот же	1	1
1241	осуществлено и	1	1
1242	дело с	4	1
1243	к жизненно	1	1
1244	условная индивидуальность	1	1
1245	что даже	1	1
1246	действующих лиц	1	1
1247	духовный опыт	1	1
1248	но иностранцы	1	1
1249	в какой	2	1
1250	прозрачнее чем	1	1
1251	субъекта в	2	1
1252	бы личность	1	1
1253	также строфы	1	1
1254	объектом эстетического	2	1
1255	самые разнообразные	1	1
1256	место лишь	2	1
1257	организации текста	3	1
1258	лексических синтаксических	1	1
1259	бы ни	2	1
1260	не происходит	1	1
1261	что ж	1	1
1262	по всеохватывающей	1	1
1263	универсальнее вы	1	1
1264	тот что	1	1
1265	авторское право	1	1
1266	и жизни	1	1
1267	повествователя о	1	1
1268	отношения поэтому	1	1
1269	смыслу и	1	1
1270	по шеллингу	1	1
1271	так что	1	1
1272	же оно	1	1
1273	для всех	1	1
1274	я подобно	1	1
1275	как живущего	1	1
1276	к какому-нибудь	1	1
1277	языка а	1	1
1278	ничего нельзя	1	1
1279	а напротив	2	1
1280	иной форме	1	1
1281	другого межличностная	1	1
1282	в объекте	1	1
1283	существенное для	1	1
1284	меру его	1	1
1285	оно в	1	1
1286	других в	1	1
1287	то и	1	1
1288	действующего лица	1	1
1289	свидетельствует о	2	1
1290	биографической жизнью	1	1
1291	собственного текста	1	1
1292	разложимое а	1	1
1293	сочинение не	1	1
1294	как писал	1	1
1295	его текст	1	1
1296	говорится и	1	1
1297	дает ему	1	1
1298	запись документ	1	1
1299	из них	2	1
1300	что речь	1	1
1301	характера социального	1	1
1302	но от	1	1
1303	я ядра	1	1
1304	за ним	1	1
1305	такова специфика	1	1
1306	могущие иметь	1	1
1307	чего бы	1	1
1308	символической смерти	1	1
1309	внутреннего личностного	1	1
1310	возможно в	1	1
1311	и каждого	1	1
1312	есть рассказ	1	1
1313	культурой художественного	2	1
1314	ценностное уплотнение	1	1
1315	себе в	2	1
1316	страны мертвых	1	1
1317	преимуществу внешнюю	1	1
1318	синтаксических и	1	1
1319	и слушающих	1	1
1320	собственному я	1	1
1321	речевой акт	1	1
1322	и фонологических	1	1
1323	мы находим	1	1
1324	исторически обоснованной	1	1
1325	чьей тайной	1	1
1326	так как	2	1
1327	и от	1	1
1328	являются неслиянными	1	1
1329	тому же	4	1
1330	граница между	1	1
1331	созерцания оказывается	1	1
1332	внешних начало	1	1
1333	бытия и	2	1
1334	читателем в	1	1
1335	чище и	1	1
1336	художественные тексты	1	1
1337	организатором коммуникативного	1	1
1338	логическое отношение	2	1
1339	не ее	1	1
1340	своего присутствия	1	1
1341	или ином	3	1
1342	не просто	2	1
1343	встречаемся с	1	1
1344	говорит лишь	1	1
1345	представляют собой	2	1
1346	о чём	1	1
1347	не было	1	1
1348	говорит искусство	1	1
1349	в последние	1	1
1350	личность и	1	1
1351	способа высказывания	2	1
1352	всем знакомее	1	1
1353	познанию тайна	1	1
1354	и даже	1	1
1355	на уровне	3	1
1356	единством субъекта	1	1
1357	символическая смерть	1	1
1358	не обязательно	1	1
1359	акте художественного	2	1
1360	всякое высказывание	1	1
1361	высказывание принадлежит	1	1
1362	действительности приобщение	1	1
1363	оказывается эстетическим	1	1
1364	и напротив	1	1
1365	мыслиться раздельно	1	1
1366	наконец в	1	1
1367	и души	1	1
1368	во внешней	1	1
1369	что не	3	1
1370	рода без	1	1
1371	и внешнее	1	1
1372	математическая задача	1	1
1373	карнавал переживаемый	1	1
1374	письмо дневниковая	1	1
1375	что для	1	1
1376	искусства представляет	1	1
1377	в соответствии	1	1
1378	непосредственно к	1	1
1379	смысла и	3	1
1380	в разграничении	1	1
1381	не решает	2	1
1382	человека но	1	1
1383	не сама	1	1
1384	бы послужить	1	1
1385	психологии характера	1	1
1386	б.о корманом	1	1
1387	рецептивная компетенция	1	1
1388	автором в	1	1
1389	литературное произведение	12	1
1390	знания является	1	1
1391	полюсами предмет	1	1
1392	более того	3	1
1393	на какие-то	1	1
1394	известную цельность	1	1
1395	оригинальнее тем	1	1
1396	однако и	1	1
1397	означало бы	1	1
1398	словом красота	1	1
1399	завершенный мир	1	1
1400	же точно	1	1
1401	в урок	1	1
1402	ролевая граница	1	1
1403	своей широте	1	1
1404	интимному самопониманию	1	1
1405	в придании	1	1
1406	когда же	1	1
1407	феноменов человеческого	1	1
1408	крайними пределами	1	1
1409	не всегда	4	1
1410	в бытии	1	1
1411	время оно	1	1
1412	что из	2	1
1413	содержание эстетической	1	1
1414	не об	1	1
1415	мы встречаем	1	1
1416	двух соседних	1	1
1417	его как	1	1
1418	упорядоченность семантики	1	1
1419	в связи	1	1
1420	иные аспекты	1	1
1421	отстранения от	1	1
1422	но факультативные	1	1
1423	обладает как	1	1
1424	композиции произведения	1	1
1425	взаимоотношений изображающей	1	1
1426	искусства при	2	1
1427	становится эстетическим	1	1
1428	вступает в	3	1
1429	на фоне	2	1
1430	свести к	1	1
1431	чем глубже	1	1
1432	не способна	1	1
1433	даже при	1	1
1434	присутствия во	1	1
1435	наш духовный	1	1
1436	ему известную	1	1
1437	как сферы	1	1
1438	есть точка	1	1
1439	по рассуждению	2	1
1440	центра этого	1	1
1441	вместе с	4	1
1442	модус существования	1	1
1443	центр художественного	1	1
1444	такие и	1	1
1445	целого высказывания	1	1
1446	всякий сдвиг	1	1
1447	во множестве	1	1
1448	в присутствии	2	1
1449	правило совпадает	1	1
1450	сверхличная заданность	1	1
1451	есть такое	1	1
1452	внешнем мире	2	1
1453	одну из	1	1
1454	искусство человек	1	1
1455	субъектом только	1	1
1456	требует от	1	1
1457	более поверхностные	1	1
1458	объект логический	1	1
1459	специфическая целостность	1	1
1460	пастернака доверенной	1	1
1461	к ролевому	1	1
1462	рода обогащает	1	1
1463	в нелингвистической	1	1
1464	не могут	3	1
1465	ним как	1	1
1466	и объект	1	1
1467	и рецептивной	4	1
1468	для искусства	1	1
1469	социального поведения	1	1
1470	внехудожественной действительности	1	1
1471	для обозначения	1	1
1472	люди такие	1	1
1473	родственно всем	1	1
1474	этого слова	7	1
1475	приобщение к	1	1
1476	героя это	2	1
1477	переносом в	1	1
1478	духовного общения	1	1
1479	тому как	3	1
1480	типа как	1	1
1481	и неуничтожимо	1	1
1482	мировой жизни	1	1
1483	объект эстетического	2	1
1484	со-творческое со-переживание	1	1
1485	данность текста	1	1
1486	человеческий способ	1	1
1487	легкой руки	2	1
1488	психологические социальные	1	1
1489	да и	1	1
1490	отношение оно	1	1
1491	тем объектом	1	1
1492	хода самих	1	1
1493	в состоянии	1	1
1494	романному герою	1	1
1495	научному анализу	2	1
1496	художественной идеологемой	1	1
1497	быть не	3	1
1498	мира с	1	1
1499	него не	1	1
1500	членения и	1	1
1501	как искусства	1	1
1502	оно универсальнее	1	1
1503	этих исключительных	1	1
1504	с этой	1	1
1505	восприятия все	1	1
1506	к понятию	1	1
1507	она состоит	1	1
1508	основу объектной	1	1
1509	с бытием	2	1
1510	раздельно и	1	1
1511	утверждение о	1	1
1512	сказать не	1	1
1513	автором и	1	1
1514	в любом	3	1
1515	с субъектом	1	1
1516	в ранг	1	1
1517	художественное знание	1	1
1518	всеохватывающей своей	1	1
1519	обыденной внехудожественной	1	1
1520	недоступна между	1	1
1521	к объекту	3	1
1522	зачерпнуть тем	1	1
1523	той мере	2	1
1524	ментального созерцания	1	1
1525	своей коммуникативной	1	1
1526	факультативность вокализации	1	1
1527	личность как	1	1
1528	только для	2	1
1529	тела вещи	1	1
1530	соотнесенностью с	1	1
1531	и способа	1	1
1532	как система	1	1
1533	с иным	1	1
1534	н.д тамарченко	1	1
1535	приобщения к	1	1
1536	все же	4	1
1537	от нас	1	1
1538	в некий	2	1
1539	меру обобщения	1	1
1540	составляет своего	2	1
1541	вы говорите	1	1
1542	о мире	1	1
1543	субъективной стороной	1	1
1544	специфика самого	1	1
1545	реальность а	1	1
1546	недвусмысленно встречается	1	1
1547	эстетическим объектом	4	1
1548	мы по	1	1
1549	при всем	1	1
1550	молчание бахтин	1	1
1551	целостности доступной	1	1
1552	писал в	2	1
1553	он уже	1	1
1554	тех или	2	1
1555	в событии	1	1
1556	логический объект	1	1
1557	сознаниями двух	1	1
1558	единством а	2	1
1559	мире тоже	1	1
1560	и внешнего	2	1
1561	может служить	2	1
1562	еще одна	1	1
1563	это правило	1	1
1564	говорящего и	1	1
1565	они существенно	1	1
1566	говоря языком	1	1
1567	если не	1	1
1568	говорите писал	1	1
1569	должен найти	1	1
1570	лишь нечто	1	1
1571	она может	3	1
1572	не подлежит	1	1
1573	сколько бы	2	1
1574	его романному	1	1
1575	и объектной	1	1
1576	непременно должен	1	1
1577	в результате	1	1
1578	человеческому восприятию	1	1
1579	о котором	1	1
1580	созерцающий становится	1	1
1581	и трагическое	1	1
1582	чем является	1	1
1583	иностранцы узнают	1	1
1584	в отдельных	1	1
1585	себя самого	1	1
1586	для нас	1	1
1587	от него	1	1
1588	общее всем	1	1
1589	ними могут	1	1
1590	духовного я	1	1
1591	в литературной	1	1
1592	не более	4	1
1593	из текста	1	1
1594	его полюсами	1	1
1595	задача например	1	1
1596	полноты и	3	1
1597	в исходном	1	1
1598	поэтики в	1	1
1599	как того	1	1
1600	волеизъявление автора	1	1
1601	живущего своей	1	1
1602	все они	1	1
1603	произведение на	1	1
1604	изначально владеет	1	1
1605	таким я-в-мире	1	1
1606	предмета и	1	1
1607	ни было	4	1
1608	служат абзацы	1	1
1609	же в	1	1
1610	внутреннее присутствие	1	1
1611	а места	1	1
1612	читатель может	1	1
1613	на части	1	1
1614	высказыванием действующего	1	1
1615	быть и	1	1
1616	жизненно смежному	1	1
1617	не есть	8	1
1618	внутреннее я	3	1
1619	к самому	1	1
1620	урок языка	1	1
1621	может и	1	1
1622	воображая что	1	1
1623	трех фундаментальных	1	1
1624	социальные политические	1	1
1625	участников коммуникативного	1	1
1626	но всякий	1	1
1627	единство духовного	1	1
1628	и неспецифичны	1	1
1629	места б	1	1
1630	своей биографической	1	1
1631	произведения состоит	1	1
1632	внешней реальности	1	1
1633	цитатного типа	1	1
1634	синкретизм эстетического	1	1
1635	художественности отсюда	1	1
1636	частности научные	1	1
1637	быть признано	1	1
1638	ролевому сверх-я	1	1
1639	какое-то утверждение	1	1
1640	границах литературного	1	1
1641	не сами	1	1
1642	внутреннее единство	1	1
1643	своим произведением	1	1
1644	о литературе	3	1
1645	создают эффект	1	1
1646	статус в	1	1
1647	осмеяние и	1	1
1648	последовательность эпизодов	1	1
1649	своеобразие эстетического	1	1
1650	и читательского	1	1
1651	словарных значений	1	1
1652	поведения в	2	1
1653	в свое	2	1
1654	прочие обобщения	1	1
1655	который в	2	1
1656	одно слово	1	1
1657	внимание адресата	1	1
1658	неотъемлемое звено	1	1
1659	героя в	2	1
1660	системе эпизодов	1	1
1661	к числу	1	1
1662	счете искусство	1	1
1663	включает в	1	1
1664	всего в	1	1
1665	просто не	1	1
1666	которой я	1	1
1667	жизни и	1	1
1668	приписано быть	1	1
1669	присутствие во	1	1
1670	также может	1	1
1671	котором по	1	1
1672	ее в	1	1
1673	случае если	1	1
1674	в своих	1	1
1675	предпосылку эстетического	1	1
1676	по поводу	1	1
1677	времени или	1	1
1678	героя как	1	1
1679	в коммуникативной	1	1
1680	любая личность	1	1
1681	узкое и	1	1
1682	прямой речи	1	1
1683	состав художественного	1	1
1684	субъектная организация	1	1
1685	все что	1	1
1686	этой точки	1	1
1687	они не	1	1
1688	случае его	1	1
1689	событий в	1	1
