N	2gram	Tiupa_Disk_2	Narrotol
1177	примеряя ее	1	1
1178	классическом романе	2	1
1179	ощущение составляет	1	1
1180	равнодостойные субъекты	1	1
1181	жизненного поведения	2	1
1182	чужой жизненной	1	1
1183	автора с	1	1
1184	читателям как	1	1
1185	или попросту	1	1
1186	благоговейного приятия	1	1
1187	опыт запечатлеваемый	1	1
1188	самого рассказывания	1	1
1189	самоопределяющегося субъекта	1	1
1190	свой опыт	1	1
1191	в меру	1	1
1192	носителей различного	1	1
1193	есть биография	1	1
1194	сообщение о	1	1
1195	и столь	1	1
1196	роману человек	1	1
1197	слово деритуализовано	1	1
1198	зримого жеста	1	1
1199	или притче	1	1
1200	к жизни	3	1
1201	обладать собственным	1	1
1202	напряжением между	1	1
1203	уметь проецировать	1	1
1204	он предполагает	1	1
1205	мира с	2	1
1206	совершенно иными	1	1
1207	для первого	1	1
1208	необходимости ни	1	1
1209	знакомство слушателей	1	1
1210	и там	1	1
1211	дифференцированном и	1	1
1212	к позиции	1	1
1213	в мир	1	1
1214	об ее	1	1
1215	человек с	1	1
1216	динамизмом произведения	1	1
1217	и было	1	1
1218	в состоянии	1	1
1219	отношения ценностно-смысловой	1	1
1220	текста так	1	1
1221	в это	1	1
1222	предел до	1	1
1223	позицию опираясь	1	1
1224	низа и	1	1
1225	с этой	1	1
1226	х гг	2	1
1227	знает к	1	1
1228	мастерства рассказчика	1	1
1229	к жанровой	1	1
1230	иллюзии живого	1	1
1231	священного новелла	1	1
1232	и романного	1	1
1233	различного жизненного	1	1
1234	быть и	1	1
1235	о блудном	3	1
1236	является для	1	1
1237	речевого общения	1	1
1238	краткости и	1	1
1239	вполне самобытно	1	1
1240	той мере	1	1
1241	герою определяемое	1	1
1242	ни литературная	1	1
1243	чужой экзистенциальный	1	1
1244	своей жизни	1	1
1245	своей коммуникативной	1	1
1246	этом и	1	1
1247	свою жизненную	1	1
1248	картиной мира	1	1
1249	имел место	1	1
1250	речь включая	1	1
1251	зрения нарратора	1	1
1252	человеческому существованию	1	1
1253	себя с	2	1
1254	всего в	1	1
1255	под названием	1	1
1256	сближение но	1	1
1257	и ценностями	1	1
1258	предлагая адресату	1	1
1259	известной степени	1	1
1260	тексте как	1	1
1261	указать на	2	1
1262	сказанное можно	1	1
1263	о событии	1	1
1264	индивидуальный опыт	1	1
1265	самоотождествление с	1	1
1266	позиции в	1	1
1267	является сюжетообразующим	1	1
1268	и брани	1	1
1269	ибо предметно-тематическое	1	1
1270	себе рецептивную	1	1
1271	ни притча	1	1
1272	ни анекдот	1	1
1273	любопытство к	1	1
1274	на большую	2	1
1275	своей природе	1	1
1276	нарратив в	1	1
1277	с содержанием	1	1
1278	рассмотренная выше	1	1
1279	обращается к	1	1
1280	к чужому	1	1
1281	судьбой отдельных	1	1
1282	как уже	2	1
1283	в литературной	1	1
1284	моментам родственным	1	1
1285	альтернативных возможностей	1	1
1286	иной конкретной	1	1
1287	пространственно-временных масштабов	1	1
1288	большую или	1	1
1289	сферу исторического	1	1
1290	от всего	1	1
1291	в ценностном	1	1
1292	почву для	1	1
1293	между вещами	1	1
1294	ключом к	2	1
1295	но это	3	1
1296	отвергает извращает	1	1
1297	настоящим и	2	1
1298	от нудительной	1	1
1299	в равной	1	1
1300	чехова как	1	1
1301	соотношений такая	1	1
1302	словесное кощунство	1	1
1303	но всегда	1	1
1304	мире случайности	1	1
1305	на фоне	1	1
1306	в готовом	1	1
1307	на роль	2	1
1308	может и	2	1
1309	раскованной беседы	1	1
1310	а о	1	1
1311	от мастерства	1	1
1312	не знает	3	1
1313	не быть	1	1
1314	и раскованной	1	1
1315	жизни постоянно	1	1
1316	в придании	1	1
1317	поскольку речь	1	1
1318	речи и	1	1
1319	анекдот легко	1	1
1320	себе самому	2	1
1321	слово там	1	1
1322	в свое	2	1
1323	который не	2	1
1324	недопустимая в	1	1
1325	столько от	1	1
1326	восприятия со	1	1
1327	эта возможность	1	1
1328	как коммуникативного	2	1
1329	для рассказчика	1	1
1330	кощунство и	1	1
1331	здесь обычно	1	1
1332	опыт жизни	1	1
1333	призван обладать	1	1
1334	свободного выбора	1	1
1335	в античности	1	1
1336	проецировать чужой	1	1
1337	преломляющая несобственно-прямая	1	1
1338	от страха	1	1
1339	можно назвать	4	1
1340	рамках которого	1	1
1341	городского фольклора	1	1
1342	которая не	1	1
