N	2gram	Tiupa_Narr_1	Hudozhes
1208	чеховская проза	1	1
1209	но тут	1	1
1210	фиксируется на	1	1
1211	текст отправляемого	1	1
1212	гурова к	1	1
1213	стала пошлой	1	1
1214	нет ближе	1	1
1215	паре со	1	1
1216	плачет она	1	1
1217	общения главным	1	1
1218	интереса из	1	1
1219	этих строк	1	1
1220	думал он	1	1
1221	причем глава	1	1
1222	к исчезновению	1	1
1223	важнее человека	1	1
1224	сразу же	1	1
1225	пыль между	1	1
1226	в двух	1	1
1227	дедушка тихий	1	1
1228	жизнь он	1	1
1229	голову седину	1	1
1230	не владеет	2	1
1231	всепроникающей авторской	1	1
1232	тот же	1	1
1233	речь о	1	1
1234	глухое к	1	1
1235	в молчание	1	1
1236	самый общий	1	1
1237	цепью событий	1	1
1238	композиционная форма	1	1
1239	вопросы то	1	1
1240	от повествователя	1	1
1241	и человечества	1	1
1242	слабую шею	1	1
1243	и этих	1	1
1244	старик со	1	1
1245	а визит	1	1
1246	в стороне	1	1
1247	наиболее существенным	1	1
1248	видел как	1	1
1249	раздельно постепенное	1	1
1250	не останется	1	1
1251	времени и	9	1
1252	со старухой	1	1
1253	гуров мы	1	1
1254	всяком случае	2	1
1255	тонкую слабую	1	1
1256	с будущим	1	1
1257	это бездушное	1	1
1258	белые-белые ребятки	1	1
1259	между этими	1	1
1260	и ее	3	1
1261	их не	1	1
1262	номере гурова	1	1
1263	тоже стал	1	1
1264	анекдотический диалог-разноголосица	1	1
1265	главы повествователь	1	1
1266	ближе дороже	1	1
1267	в общий	1	1
1268	абсолютно случайные	1	1
1269	[...] и	3	1
1270	с одной	1	1
1271	его началом	1	1
1272	нечто иное	1	1
1273	авторским восклицанием	1	1
1274	пыль еще	1	1
1275	менее выполняет	1	1
1276	берете за	1	1
1277	очевидна если	1	1
1278	и событий	1	1
1279	набережной прошла	1	1
1280	из песни	1	1
1281	на всем	1	1
1282	более или	1	1
1283	не получение	1	1
1284	я в	2	1
1285	и у	1	1
1286	уже в	1	1
1287	и они	1	1
1288	связи к	1	1
1289	впервые замечает	1	1
1290	же авторского	1	1
1291	провел с	1	1
1292	святочного рассказа	1	1
1293	свою жизнь	1	1
1294	желтенькая [...]	1	1
1295	оно в	1	1
1296	как василиса	1	1
1297	ним звуков	1	1
1298	первого лица	1	1
1299	в жизни	3	1
1300	действующего лица	1	1
1301	с женой	1	1
1302	впаяны в	1	1
1303	молча плачущей	1	1
1304	восклицает как?	1	1
1305	опоры в	1	1
1306	или смеется	1	1
1307	не из	1	1
1308	по комнатам	1	1
1309	шляпой а	1	1
1310	персонажа и	2	1
1311	набор чуждых	1	1
1312	но совершенно	1	1
1313	в номер	1	1
1314	которое никак	1	1
1315	бы некоторый	1	1
1316	получение письма	1	1
1317	глава первая	2	1
1318	выразить это	1	1
1319	выделился из	1	1
1320	скучно ах	1	1
1321	это опять-таки	1	1
1322	что сама	1	1
1323	красивые серые	1	1
1324	его и	2	1
1325	но для	3	1
1326	реальности рассказа	1	1
1327	их как	1	1
1328	собачкой самый	1	1
1329	смерти чиновника	1	1
1330	этом в	1	1
1331	острит обыватель	1	1
1332	зайчики бегают	1	1
1333	всей первой	1	1
1334	из воинского	1	1
1335	исчезновению самой	1	1
1336	представить себе	1	1
1337	зрения развития	1	1
1338	гуровым в	1	1
1339	в прозе	3	1
1340	могло бы	3	1
1341	способность соединять	1	1
1342	и та	1	1
1343	не случаен	1	1
1344	и дедушка	1	1
1345	и фиксации	1	1
1346	сами по	2	1
1347	одном лишь	1	1
1348	уклоняется от	1	1
1349	не выделился	1	1
1350	произведения и	1	1
1351	по театральным	1	1
1352	постепенное укрупнение	1	1
1353	рассказа он	1	1
1354	чехов не	2	1
1355	этими словами	1	1
1356	отвечающее своему	1	1
1357	и привыкший	1	1
1358	гуров проживший	1	1
1359	развития фабулы	1	1
1360	автор и	1	1
1361	тоже особый	1	1
1362	враг иноземный	1	1
1363	ирония гурова	1	1
1364	отличие от	2	1
1365	улицах вихрем	1	1
1366	хора говорящих	1	1
1367	плана в	1	1
1368	чувствовали что	1	1
1369	рассказе оказывается	1	1
1370	есть враг	1	1
1371	лишь дли	1	1
1372	читателю раздельно	1	1
1373	появляется несовместимый	1	1
1374	следует признать	1	1
1375	объектный вещный	1	1
1376	[...] точно	1	1
1377	где в	2	1
1378	гуров уже	1	1
1379	появилось новое	1	1
1380	в особенности	2	1
1381	никого не	1	1
1382	из двух	1	1
1383	и стал	2	1
1384	взаимно чуждых	1	1
1385	блондинка в	1	1
1386	создать ощущение	1	1
1387	невозможно помыслить	1	1
1388	дама невысокого	1	1
1389	нее тревожно	1	1
1390	время выступает	1	1
1391	говорили субъектов	1	1
1392	о внутреннем	1	1
1393	не один	1	1
1394	говорить и	1	1
1395	эта их	1	1
1396	по своим	2	1
1397	вслед за	1	1
1398	действующих лица	1	1
1399	можно встретиться	1	1
1400	далее за	1	1
1401	егор на	1	1
1402	поля зрения	1	1
1403	глазами гурова	1	1
1404	еще и	1	1
1405	же о	1	1
1406	холодных зимних	1	1
1407	сергеевной в	1	1
1408	наиболее зрелых	1	1
1409	все было	1	1
1410	слогом письма	1	1
1411	в романе	2	1
1412	слово но	2	1
1413	что для	1	1
1414	эффект не	2	1
1415	дмитрии гуров	1	1
1416	равной степени	2	1
1417	сергеевна и	1	1
1418	выступает в	1	1
1419	связано с	1	1
1420	толпы из	1	1
1421	в паре	1	1
1422	швейцаром водолечебницы	1	1
1423	одной стороны	1	1
1424	абзаца в	1	1
1425	из наиболее	4	1
1426	не на	1	1
1427	стал интересоваться	1	1
1428	обособлен пока	1	1
1429	однако им	1	1
1430	их друг	1	1
1431	примере в	1	1
1432	действительности как	1	1
1433	два а	1	1
1434	сжалось и	1	1
1435	пока что	1	1
1436	из участников	3	1
1437	абсурдное письмо	1	1
1438	деталей очевидна	1	1
1439	там где	1	1
1440	специфически человеческий	1	1
1441	общий контекст	1	1
1442	января г	1	1
1443	живет у	1	1
1444	что мы	2	1
1445	одна и	1	1
1446	не смог	1	1
1447	а голова	1	1
1448	саночках и	1	1
1449	эпизода его	1	1
1450	не личностный	1	1
1451	героя благодаря	1	1
1452	глухонемое слово	1	1
1453	пока егор	1	1
1454	как ефимья	1	1
1455	именно поэтому	1	1
1456	лицо дмитрий	1	1
1457	контекст что	1	1
1458	о себе	1	1
1459	казарменная фразеология	1	1
1460	тогда констатировать	1	1
1461	чехов прибегает	1	1
1462	сергеевна ходила	1	1
1463	себя за	1	1
1464	событие не	1	1
1465	выступает эскизом	1	1
1466	русской литературы	1	1
1467	создают смыслы	1	1
1468	носил ли	1	1
1469	к вечеру	1	1
1470	смыслы важные	1	1
1471	зеркале в	1	1
1472	как это	3	1
1473	вопреки своей	1	1
1474	бы именно	1	1
1475	использует абсолютно	1	1
1476	текста в	3	1
1477	единого слова	1	1
1478	однако для	1	1
1479	со словом	1	1
1480	две жизни	2	1
1481	живой голос	1	1
1482	плана выделение	1	1
1483	цепочки создают	1	1
1484	совершенно глухое	1	1
1485	но все	1	1
1486	была поднята	1	1
1487	от пыли	2	1
1488	из которых	1	1
1489	и столь	2	1
1490	главы рассказа	1	1
1491	о чем	4	1
1492	есть жалкое	1	1
1493	пошлой дрянной	1	1
1494	сильно билось	1	1
1495	в данном	11	1
1496	она есть	1	1
1497	словно бы	1	1
1498	не отвечающее	1	1
1499	но всепроникающей	1	1
1500	всем свете	1	1
1501	рассказа это	1	1
1502	хора говорили	1	1
1503	вот я	2	1
1504	выполняет эту	1	1
1505	шляпы необязательность	1	1
1506	столь случайные	1	1
1507	коммуникативному назначению	1	1
1508	его чехова	1	1
1509	обыватель живет	1	1
1510	странице письма	1	1
1511	прочла первые	1	1
1512	глухой диалог	1	1
1513	связываясь в	1	1
1514	сюда ах	1	1
1515	его имело	1	1
1516	[...] то	1	1
1517	и всей	1	1
1518	военых постановлений	1	1
1519	шпиц впервые	1	1
1520	за голову	1	1
1521	поднята рука	1	1
1522	согласно которому	1	1
1523	друг с	1	1
1524	молодая дама	1	1
1525	билось сердце	1	1
1526	по бахтину	1	1
1527	[...] разве	1	1
1528	интереса обособлен	1	1
1529	гуров взглянул	1	1
1530	близкие родные	1	1
1531	быть не	3	1
1532	тихий добрый	1	1
1533	муже речь	1	1
1534	голосам встреча	1	1
1535	только о	1	1
1536	фыркала и	1	1
1537	в контексте	1	1
1538	сердце гурова	1	1
1539	бахтин в	1	1
1540	диалог-разноголосица столкновение	1	1
1541	казалось что	1	1
1542	рассказ же	1	1
1543	голоса и	1	1
1544	как? как?	1	1
1545	но это	1	1
1546	рассказа как	1	1
1547	сердце у	2	1
1548	герой еще	1	1
1549	к двум	2	1
1550	и слово	1	1
1551	в формировании	1	1
1552	новых лиц	1	1
1553	тут тоже	1	1
1554	последующее развитие	1	1
1555	д благостные	1	1
1556	носилась пыль	1	1
1557	знаем нечто	1	1
1558	не мог	6	1
1559	вихрем герои	1	1
1560	ибо живой	1	1
1561	искусства это	1	1
1562	от друга	1	1
1563	он любили	1	1
1564	известной степени	1	1
1565	стремящееся к	1	1
1566	и лестницам	1	1
1567	внимание гурова	1	1
1568	вихрем носилась	1	1
1569	он видел	1	1
1570	содержателен чем	1	1
1571	чтобы создать	1	1
1572	пор еще	1	1
1573	своими кипарисами	1	1
1574	в голову	1	1
1575	бьется сердце	1	1
1576	опять-таки готовое	1	1
1577	столе чернильница	1	1
1578	при таком	1	1
1579	собственно и	1	1
1580	план повествования	1	1
1581	будто даже	1	1
1582	имеют для	1	1
1583	в пределе	1	1
1584	так словно	1	1
1585	две недели	2	1
1586	узнаем о	1	1
1587	песни их	1	1
1588	судьба предназначила	1	1
1589	восклицанием выражающим	1	1
1590	уже две	1	1
1591	и пространстве	6	1
1592	другом отношении	1	1
1593	принцип рассказа	1	1
1594	об этих	1	1
1595	когда он	1	1
1596	дедушка лысенький	1	1
1597	чехова и	1	1
1598	другом связываясь	1	1
1599	фразам пока	1	1
1600	центре внимания	2	1
1601	солнца и	1	1
1602	замечает а	1	1
1603	бумаге торопясь	1	1
1604	к постижению	1	1
1605	дисциплинарных взысканий	1	1
1606	со своей	1	1
1607	здесь мнимое	1	1
1608	запоминает ответы	1	1
1609	не более	1	1
1610	тем более	1	1
1611	началом совет	1	1
1612	берете однако	1	1
1613	не слушает	1	1
1614	у которого	1	1
1615	очень разным	1	1
1616	торопясь разглагольствует	1	1
1617	жарящейся свининой	1	1
1618	зрения в	1	1
1619	с запятой	1	1
1620	ранее фразам	1	1
1621	теперь же	1	1
1622	второй и	1	1
1623	сознания так	1	1
1624	внутренней личностной	1	1
1625	пыль срывало	1	1
1626	прошла молодая	1	1
1627	лицами укрупнение	1	1
1628	к ее	2	1
1629	которую всякий	1	1
1630	глаза что-то	1	1
1631	совсем мертвый	1	1
1632	опыта в	1	1
1633	нами не	2	1
1634	которая шипела	1	1
1635	специальном значении	1	1
1636	тоски и	1	1
1637	было довольно	1	1
1638	ах скучно	1	1
1639	от первого	1	1
1640	из поля	1	1
1641	строки прочла	1	1
1642	соединять людей	1	1
1643	первый раз	1	1
1644	в аналогичной	1	1
1645	посылают любимой	1	1
1646	опубликованный петербургской	1	1
1647	какой ожидает	1	1
1648	его обмен	1	1
1649	сказать что	2	1
1650	аналогичной ситуации	1	1
1651	на улицах	1	1
1652	знаем а	1	1
1653	это на	1	1
1654	в свою	2	1
1655	отвечают реальной	1	1
1656	тревожно бьется	1	1
1657	сменяется искусственным	1	1
1658	плана мотивированное	1	1
1659	к его	2	1
1660	ее тонкую	1	1
1661	сталкиваются не	1	1
1662	голова отбита	1	1
1663	взгляда на	1	1
1664	взглянул на	1	1
1665	ходила в	1	1
1666	первом случае	3	1
1667	поскольку генерал	1	1
1668	чем иным	2	1
1669	живого рассказа	1	1
1670	отбита эта	1	1
1671	и солнце	1	1
1672	в свое	1	1
1673	детали несущественные	1	1
1674	средство общения	1	1
1675	гурова приехавшего	1	1
1676	а анна	1	1
1677	дрянной женщиной	1	1
1678	и состоит	4	1
1679	на собачке	1	1
1680	гурову но	1	1
1681	невысокого роста	1	1
1682	рода нерассказанный	1	1
1683	друга как	1	1
1684	а приедет	1	1
1685	мать и	2	1
1686	случае если	1	1
1687	или жиздре	1	1
1688	рука со	1	1
1689	нельзя назвать	1	1
1690	потерявшем голову	1	1
1691	концовке фразы	1	1
1692	изменила их	1	1
1693	лицо дама	1	1
1694	который не	1	1
1695	жизни оказывается	1	1
1696	на словах?	1	1
1697	жалкое все-таки	1	1
1698	во всяком	2	1
1699	все что	2	1
1700	в роли	2	1
1701	точки с	1	1
1702	не имеющее	1	1
