N	3gram	Tiupa_Hudo_1	Narrotol
982	рассказа на святках	2	1
983	и вот я	1	1
984	будто даже говорила	1	1
985	ах пыль между	1	1
986	в творчестве чехова	3	1
987	чтобы создать ощущение	1	1
988	действующих лица ранее	1	1
989	субъекта интереса из	1	1
990	причитания ефимьи столь	1	1
991	на словах? поэтому	1	1
992	внутренних миров тем	1	1
993	какой есть враг	1	1
994	которому чеховская проза	1	1
995	по театральным коридорам	1	1
996	своими кипарисами имел	1	1
997	из хора говорящих	1	1
998	анне сергеевне концовка	1	1
999	деревни царица небесная	1	1
1000	поздравлением и пожеланием	1	1
1001	набережной прошла молодая	1	1
1002	белеве или жиздре	1	1
1003	в другом отношении	1	1
1004	к одному из	1	1
1005	это от бабушки	1	1
1006	однако и слово	1	1
1007	а в речи	1	1
1008	судьба предназначила их	1	1
1009	водолечебницы чтобы тотчас	1	1
1010	целуя его стала	1	1
1011	стих совсем однако	1	1
1012	миров тем не	1	1
1013	новое лицо дмитрий	1	1
1014	сжалось и он	1	1
1015	бы именно этим	1	1
1016	шею красивые серые	1	1
1017	обратимся в этой	1	1
1018	проза нередко использует	1	1
1019	очень близкие родные	1	1
1020	глухой диалог в	1	1
1021	вслед за поздравлением	1	1
1022	слушает или не	1	1
1023	паре со словом	1	1
1024	внимание гурова фиксируется	1	1
1025	на набережной появилось	1	1
1026	интереса обособлен пока	1	1
1027	из наиболее зрелых	1	1
1028	со швейцаром водолечебницы	1	1
1029	новыми лицами укрупнение	1	1
1030	читателю раздельно постепенное	1	1
1031	и как будто	1	1
1032	и собачка желтенькая	1	1
1033	однако им она	1	1
1034	было довольно и	1	1
1035	после точки с	1	1
1036	одному из наиболее	1	1
1037	с собачкой самый	1	1
1038	со словом пыль	1	1
1039	и т д	3	1
