N	2gram	Tiupa_Anal_3	TeoriaLi
1157	и размежевывающая	1	1
1158	модуса было	1	1
1159	ночной хронотоп	1	1
1160	но свято	1	1
1161	диаметрально противоположная	1	1
1162	образец зарождения	1	1
1163	окказиональные впрочем	1	1
1164	исчезает чтобы	1	1
1165	могла наглядеться	1	1
1166	с личностным	1	1
1167	зависим от	1	1
1168	доминирующим во	1	1
1169	пустым разбуханием	1	1
1170	и рецептивная	2	1
1171	на стадии	1	1
1172	козацкого миропорядка	1	1
1173	административный ревизор	1	1
1174	внлнвлнлнн тдтдт	1	1
1175	инициативно личностно	1	1
1176	двух других	1	1
1177	илиаде равно	1	1
1178	самоотрицанию по	1	1
1179	известную аналогичность	1	1
1180	заявленное лишь	1	1
1181	не могла	2	1
1182	индивидуального я	1	1
1183	искусства говорит	1	1
1184	в случае	5	1
1185	у а	1	1
1186	размежеваны а	1	1
1187	вследствие этого	1	1
1188	духовной культуры	1	1
1189	молитвою из	1	1
1190	их высокой	1	1
1191	к реализации	1	1
1192	от своея	1	1
1193	его известную	1	1
1194	оппозиция о	1	1
1195	обремененного ответственностью	1	1
1196	на его	2	1
1197	случайными чертами	1	1
1198	повествованием творится	1	1
1199	и покрывало	1	1
1200	неизбежно виновным	1	1
1201	вместо ожидаемого	1	1
1202	анекдот невозможно	1	1
1203	актуализации д	1	1
1204	случаях может	1	1
1205	что она	2	1
1206	положении совершенно	1	1
1207	готовом стабильно	1	1
1208	и слушающих	1	1
1209	равнодушна к	1	1
1210	собственной но	1	1
1211	него концепты	1	1
1212	анекдота но	1	1
1213	в статье	1	1
1214	самой ситуации	1	1
1215	строке н	1	1
1216	его катастрофического	1	1
1217	ада связанные	1	1
1218	о а	2	1
1219	разъединяет участников	1	1
1220	время и	1	1
1221	возвращения жизни	1	1
1222	ч первоначально	1	1
1223	обликом подвига	1	1
1224	и очевидна	1	1
1225	или острота	1	1
1226	характеризуется тем	1	1
1227	соотнесены между	1	1
1228	прочная сохраняющаяся	1	1
1229	весьма сложного	1	1
1230	полноударных слов	1	1
1231	с музой	1	1
1232	любит сынов	1	1
1233	ключ к	3	1
1234	нашествием приводит	1	1
1235	романе достоевского	1	1
1236	все перечисленные	1	1
1237	при виде	1	1
1238	не обретшего	1	1
1239	венчает тройной	1	1
1240	оно существенным	1	1
1241	ими служебного	1	1
1242	первой части	1	1
1243	или горестным	1	1
1244	по ту	1	1
1245	свою собственную	1	1
1246	моя ты	1	1
1247	жизни ценой	1	1
1248	муза внимательно	1	1
1249	принадлежат и	1	1
1250	нашего высказывания	1	1
1251	два сверхсхемных	1	1
1252	я героини	1	1
1253	е ключевыми	1	1
1254	разграничивавшим однако	1	1
1255	художественного высказывания	2	1
1256	стихе имеются	1	1
1257	допуская его	1	1
1258	готовится сгущением	1	1
1259	в силу	1	1
1260	этого несовпадения	1	1
1261	преображающего ситуацию	1	1
1262	выступает оппозиция	1	1
1263	нем звучит	1	1
1264	уже говорилось	2	1
1265	риторика окказионального	1	1
1266	всего непричастного	1	1
1267	направляет самоопределение	1	1
1268	фонемах а	1	1
1269	в первом	2	1
1270	ошибка оговорка	1	1
1271	не друг	1	1
1272	исключительные случаи	1	1
1273	ни были	1	1
1274	не дорожит	1	1
1275	умиротворенного согласия	1	1
1276	строф ритмически	1	1
1277	воспроизведением мифологемы	1	1
1278	версиях превращается	1	1
1279	способ такого	1	1
1280	адресата высказывания	1	1
1281	летописная повесть	1	1
1282	третий стих	1	1
1283	сверхличного ради	1	1
1284	своих именах	1	1
1285	явление музы	1	1
1286	в начальном	1	1
1287	в разладе	1	1
1288	и ситуации	2	1
1289	поэтому оно	1	1
1290	не отделен	1	1
1291	обоснована эстетическая	1	1
1292	с максимальной	1	1
1293	символа легкой	1	1
1294	забвение сверхличного	1	1
1295	сигнал олицетворения	1	1
1296	форма искусства	1	1
1297	внутри себя	1	1
1298	пластика статуарного	1	1
1299	горького мать	1	1
1300	центр миропорядка	1	1
1301	занимательное неожиданное	1	1
1302	подобно тому	3	1
1303	типической ситуации	1	1
1304	доминанту невозможно	1	1
1305	практически исчезает	1	1
1306	пафоса идейно-эмоциональной	1	1
1307	обеих борющихся	1	1
1308	повторов звонкого	1	1
1309	строк многообразны	1	1
1310	чтчстчтстчтс ддд	1	1
1311	соответствии со	2	1
1312	когда на	1	1
1313	его можно	1	1
1314	который выставляет	1	1
1315	об архитектонических	1	1
1316	вести речь	1	1
1317	христианском миропорядке	1	1
1318	его составе	1	1
1319	себя самой	1	1
1320	стороны бытия	1	1
1321	активная авторская	1	1
1322	ролью при	1	1
1323	рекоша но	1	1
1324	я принадлежат	1	1
1325	ударном положении	1	1
1326	ни был	1	1
1327	самоопределения человека	1	1
1328	мы обнаруживаем	1	1
1329	явление культуры	1	1
1330	строки а	1	1
1331	течения жизни	1	1
1332	частности форма	1	1
1333	подвергается героизации	1	1
1334	к герою-объекту	1	1
1335	по его	3	1
1336	миропорядке судьбы	2	1
1337	сверхличного я	1	1
1338	ибо герои	1	1
1339	жизни всегда	1	1
1340	строф явление	1	1
1341	пиррихий на	1	1
1342	подход к	2	1
1343	порыва и	1	1
1344	живущим сопрягаемые	1	1
1345	о трагическом	1	1
1346	фонемы зависимые	1	1
1347	значительнее свободы	1	1
1348	не будет	3	1
1349	неблагополучии однако	1	1
1350	не подвергающегося	1	1
1351	свое имя	1	1
1352	практически каждый	1	1
1353	идентичен ритму	1	1
1354	целое поэмы	1	1
1355	неприемлемой судьбы	1	1
1356	пушкинского к	1	1
1357	своей отдельной	1	1
1358	говорящих и	1	1
1359	назывании музы	1	1
1360	условного героя	1	1
1361	что скрыто	1	1
1362	для становления	1	1
1363	половцев ужасошася	1	1
1364	трагическая вина	1	1
1365	в круге	1	1
1366	созерцание сатирического	1	1
1367	точка золотого	1	1
1368	извращает осмеивает	1	1
1369	а по	1	1
1370	сознание не	1	1
1371	большинстве случаев	1	1
1372	случайно завершается	1	1
1373	заданности в	1	1
1374	субъективной стороне	1	1
1375	все их	1	1
1376	широк человек	1	1
1377	как феноменов	1	1
1378	художественный образ	1	1
1379	сознания к	2	1
1380	соседстве со	1	1
1381	диалогической анекдот	1	1
1382	красныя глебовны	1	1
1383	лишь самозванной	1	1
1384	братiе забывъ	1	1
1385	ко второму	3	1
1386	сечения текста	1	1
1387	образом доминирует	1	1
1388	миропорядке сверхличной	1	1
1389	притче о	1	1
1390	свое я	1	1
1391	этого городничий	1	1
1392	было бы	3	1
1393	праведного козацкого	1	1
1394	знания убеждения	1	1
1395	в бою	1	1
1396	героична пластика	1	1
1397	обладает семантическим	1	1
1398	малости неотъемлемый	1	1
1399	семантическим субстратом	1	1
1400	и знаменательна	1	1
1401	напротив в	1	1
1402	такого выбора	1	1
1403	претендуют на	1	1
1404	не верифицируемым	1	1
1405	меняется гостья	1	1
1406	личностным меня	1	1
1407	также единственный	1	1
1408	крепостiю своею	1	1
1409	доминирующего повтора	1	1
1410	закономерно и	1	1
1411	в речевом	1	1
1412	исторически восходит	1	1
1413	употребления в	1	1
1414	имеющихся в	1	1
1415	стих во	1	1
1416	смятение но	1	1
1417	весь голос	1	1
1418	архитектонических заданиях	1	1
1419	поэзии повтор	1	1
1420	я носитель	1	1
1421	оно стремится	1	1
1422	организации высказывания	1	1
1423	никакого миропорядка	1	1
1424	исполнение ими	1	1
1425	как объекты	1	1
1426	просьбы о	1	1
1427	своем лингвистическом	1	1
1428	его личностности	1	1
1429	этот ассонанс	1	1
1430	смятенность субъекта	1	1
1431	повести белкина	9	1
1432	случае совершенно	1	1
1433	художественным означает	1	1
1434	музы с	1	1
1435	степени зависим	1	1
1436	сатирический художник	1	1
1437	минуту до	1	1
1438	оцененном мире	1	1
1439	субституты одного	1	1
1440	остаться самим	1	1
1441	строфе гласным	1	1
1442	архетипу подвига	1	1
1443	случае героические	1	1
1444	ей внешнего	1	1
1445	ключевыми словами	1	1
1446	только лишь	1	1
1447	последующие ритмические	1	1
1448	словом жизнь	1	1
1449	искусство никогда	1	1
1450	тараса любит	1	1
1451	основания для	1	1
1452	на действительную	1	1
1453	же образом	1	1
1454	мужествомъ наплънився	1	1
1455	стихового ряда	1	1
1456	его рыцарской	1	1
1457	ритмико-интонационного напряжения	1	1
1458	герой шире	1	1
1459	ссс чтчстчтстчтс	1	1
1460	в них	2	1
1461	традиции особенно	1	1
1462	нет в	1	1
1463	встречи-разлуки полная	1	1
1464	на статус	1	1
1465	как формулирует	1	1
1466	новую ролевую	1	1
1467	рядом с	1	1
1468	умноженные повторы	1	1
1469	на второй	1	1
1470	былинах и	1	1
1471	художественности способом	1	1
1472	аристофана где	1	1
1473	возникает новая	1	1
1474	выступает не	1	1
1475	говорю однако	1	1
1476	мира где	1	1
1477	комедиях аристофана	1	1
1478	комедийности как	1	1
1479	отношения еще	1	1
1480	как об	1	1
1481	и оцененном	1	1
1482	означает быть	1	1
1483	героическое созвучие	1	1
1484	из н	1	1
1485	дант существенно	1	1
1486	с тем	2	1
1487	не узнает	1	1
1488	статус границ	1	1
1489	игореве в	1	1
1490	слов способных	1	1
1491	князя всеволода	1	1
1492	сказания исторически	1	1
1493	стиха указывает	1	1
1494	автору и	2	1
1495	не всегда	3	1
1496	эстетической константой	1	1
1497	метапоэтического сверх-я	1	1
1498	а ударных	1	1
1499	он и	3	1
1500	существенная зависимость	1	1
1501	кладет начало	1	1
1502	имеются по	1	1
1503	существования обретения	1	1
1504	третьей стопе	1	1
1505	или попросту	1	1
1506	осуществляется или	1	1
1507	от божья	1	1
1508	ее судьбы	1	1
1509	в позицию	1	1
1510	самовлюбленность не	1	1
1511	построения речевого	1	1
1512	значимую для	1	1
1513	подчеркнуть факультативность	1	1
1514	с не	2	1
1515	как целого	1	1
1516	атрибут праведного	1	1
1517	местом в	1	1
1518	ситуации между	1	1
1519	ведет к	1	1
1520	раз оказывается	1	1
1521	посещает лирическую	1	1
1522	в чистом	1	1
1523	определенной жанровой	1	1
1524	смятение лирической	1	1
1525	поведение остроумно	1	1
1526	сцене гоголевского	1	1
1527	духовно-практического модуса	1	1
1528	к ситуации	1	1
1529	предстают перед	1	1
1530	слов данту	1	1
1531	возможности ухода	1	1
1532	пришел увидел	1	1
1533	непричастного к	1	1
1534	определение личности	1	1
1535	ситуации но	1	1
1536	в дегероизированной	1	1
1537	из благодаря	1	1
1538	открытие и	1	1
1539	собой как	1	1
1540	полагании различного	1	1
1541	мы строим	1	1
1542	обратимся к	1	1
1543	отпочкованию от	1	1
1544	остается в	1	1
1545	жанр городского	1	1
1546	миросозерцания в	1	1
1547	с я	1	1
1548	комическая апофегма	1	1
1549	о наивной	1	1
1550	дудочкой и	1	1
1551	четвертой стопах	1	1
1552	художественностью могут	1	1
1553	противопоставлены в	1	1
1554	самобытности гоголевский	1	1
1555	пиррихия на	1	1
1556	хвалы или	1	1
1557	ради личного	1	1
1558	и становится	1	1
1559	значимы прежде	1	1
1560	целостное забвение	1	1
1561	эхом стиха	1	1
1562	но я	1	1
1563	эмоционально-волевым тоном	1	1
1564	стола центр	1	1
1565	к хлестакову	1	1
1566	с первых	1	1
1567	одном пиррихии	1	1
1568	менее чем	1	1
1569	феодальными междоусобицами	1	1
1570	ситуации ожидания	1	1
1571	в музе	1	1
1572	общим знанием	1	1
1573	связывающих ее	1	1
1574	или сплетни	1	1
1575	собой исторически	1	1
1576	и сверхличной	1	1
1577	поход одновременно	1	1
1578	героически самозабвенно	1	1
1579	гоголевского ревизора	1	1
1580	рецептивной компетенцией	1	1
1581	выделяют именно	1	1
1582	сводятся к	1	1
1583	жизненного поведения	1	1
1584	сторону индивида	1	1
1585	мала в	1	1
1586	а этому	1	1
1587	прибегающей к	1	1
1588	диадой организована	1	1
1589	но если	1	1
1590	ревизора сатирик	1	1
1591	от своего	1	1
1592	комизма для	1	1
1593	хронотоп высшей	1	1
1594	единым творческим	1	1
1595	обеспечивается как	1	1
1596	от ролевых	1	1
1597	объекта лирическое	1	1
1598	аллитерация т	1	1
1599	своей героический	1	1
1600	или точнее	2	1
1601	таким же	1	1
1602	картины безымянной	1	1
1603	свободы я	1	1
1604	это случается	1	1
1605	поэтической традиции	1	1
1606	сердца своего	1	1
1607	обращается к	1	1
1608	индивидуальной жизни	1	1
1609	свою речь	1	1
1610	целое представляет	1	1
1611	большой круг	1	1
1612	ценностной однозначности	1	1
1613	т составляющих	1	1
1614	или противопоставлены	1	1
1615	литературы нередко	1	1
1616	знанием поэтому	1	1
1617	первому эпизоду	1	1
1618	навстречу сокровенному	1	1
1619	не становится	1	1
1620	и без	3	1
1621	это делает	1	1
1622	первого стиха	1	1
1623	отдельной жизнью	1	1
1624	чья роль	1	1
1625	неуверенности в	1	1
1626	ответственностью но	1	1
1627	иного типа	1	1
1628	персонажей ревизора	1	1
1629	ролевых границах	1	1
1630	ухода рука	1	1
1631	социальных диалектов	1	1
1632	еще нет	1	1
1633	великому князю	1	1
1634	это образная	1	1
1635	герои комедии	1	1
1636	современное литературоведение	2	1
1637	полюс лирического	1	1
1638	городского фольклора	1	1
1639	или самозабвенная	1	1
1640	влияние преображающего	1	1
1641	значимостью ритмико-ассонансная	1	1
1642	полностью идентичен	1	1
1643	живота и	1	1
1644	эмоциональности однако	1	1
1645	соседних слов	1	1
1646	ритмическом отношении	1	1
1647	строка вмещает	1	1
1648	музы поэтому	1	1
1649	ночной жанр	1	1
1650	единую систему	1	1
1651	истинное могло	1	1
1652	на свою	1	1
1653	второй стопе	1	1
1654	сцену распятия	1	1
1655	сверхличному содержанию	1	1
1656	разных риториках	1	1
1657	злонравных персонажей	1	1
1658	о грядущем	1	1
1659	оно живет	1	1
1660	третьей стопах	1	1
1661	оказываться повтор	1	1
1662	себе а	1	1
1663	имитирующей сцену	1	1
1664	не как	2	1
1665	пятого стиха	1	1
1666	удовлетворясь своим	1	1
1667	хотят скрыть	1	1
1668	саморазрушении ничтожного	1	1
1669	легкой жизнерадостной	1	1
1670	исключения участников	1	1
1671	самолюбием смысла	1	1
1672	сквозь шелуху	1	1
1673	индивидуальность неизбежно	1	1
1674	нейтральное к	1	1
1675	козака андрий	1	1
1676	до которой	2	1
1677	суть фонетические	1	1
1678	вписать свое	1	1
1679	анекдота это	1	1
1680	от его	2	1
1681	слово этого	1	1
1682	или воодушевляющим	1	1
1683	его естественной	1	1
1684	этим я-в-мире	1	1
1685	компетенция рассказывающего	1	1
1686	не путем	1	1
1687	чему смеетесь?	1	1
1688	верховному сюзерену	1	1
1689	ритм пятого	1	1
1690	мотивировка похода	1	1
1691	действительность в	1	1
1692	выделяют окказиональные	1	1
1693	строки выделяют	1	1
1694	ничтожно мала	1	1
1695	ничтожнейшими в	1	1
1696	хоровой сказание	1	1
1697	виде многого	1	1
1698	при несоответствии	1	1
1699	на первой	2	1
1700	эпизода лирического	1	1
1701	только раскрывают	1	1
1702	готовностью этого	1	1
1703	стиха ночью	1	1
1704	забывъ чти	1	1
1705	ударением во	1	1
1706	лишь осуществляет	1	1
1707	форме индивидуального	1	1
1708	за минуту	1	1
1709	дорога братiе	1	1
1710	предел материнской	1	1
1711	гоголевский тарас	1	1
1712	нередко сводятся	1	1
1713	и внутренних	1	1
1714	и героиню	1	1
1715	исконном значении	1	1
1716	втором случае	1	1
1717	амбиций в	1	1
1718	этих моментов	2	1
1719	для данного	1	1
1720	совмещении внутренней	1	1
1721	ценностно дистанцированной	1	1
1722	исчезает очевидным	1	1
1723	для сатирической	1	1
1724	ситуацией высказывания	1	1
1725	откровение того	1	1
1726	отвечает ей	1	1
1727	героем толстовской	1	1
1728	наплънився ратнаго	1	1
1729	глядела всеми	1	1
1730	внутренняя данность	1	1
1731	имеем не	1	1
1732	том под	1	1
1733	доверенностью муза	1	1
1734	первой строфой	1	1
1735	фонема т	1	1
1736	и персонажи	1	1
1737	из и	1	1
1738	четвертого чем	1	1
1739	жанру как	1	1
1740	как эстетического	1	1
1741	ли я	1	1
1742	анекдотического дискурса	2	1
1743	произведения в	1	1
1744	автора этой	1	1
1745	из виду	1	1
1746	собой и	1	1
1747	началась и	1	1
1748	не должно	3	1
1749	лично для	2	1
1750	свобода и	1	1
1751	этой внутренней	1	1
1752	в ударном	1	1
1753	рука которая	1	1
1754	собой лишь	1	1
1755	открывается в	1	1
1756	наивной и	1	1
1757	музы не	1	1
1758	заглавия обладает	1	1
1759	несомненно связана	1	1
1760	он выступает	1	1
1761	собою смеетесь	1	1
1762	т усиленный	1	1
1763	наизнанку глупость	1	1
1764	наличием внутреннего	1	1
1765	поведением кая	1	1
1766	непростительно то	1	1
1767	самоопределения оказывается	1	1
1768	игра случая	1	1
1769	нести на	1	1
1770	данного во	1	1
1771	случае мы	1	1
1772	никакой трагической	1	1
1773	стабильность собственной	1	1
1774	сообщаемое в	1	1
1775	жизни ее	1	1
1776	все повторы	1	1
1777	мифологическое сознание	1	1
1778	диалоге это	1	1
1779	эта встреча	1	1
1780	субструктура стихотворения	1	1
1781	то с	1	1
1782	сознанию той	1	1
1783	его мира	1	1
1784	предполагает иерархические	1	1
1785	несовместимое с	1	1
1786	я надиндивидуальным	1	1
1787	а трепетность	1	1
1788	поидоша о	1	1
1789	динамике становления	1	1
1790	какому-либо типу	1	1
1791	лишь одну	1	1
1792	стечение обстоятельств	1	1
1793	и отпочкованию	1	1
1794	к самоотрицанию	1	1
1795	чтобы резко	1	1
1796	искусстве от	1	1
1797	пути освобождения	1	1
1798	трагедийности и	1	1
1799	нем определенные	1	1
1800	тексте строкой	1	1
1801	веком героев	1	1
1802	курьезное любопытное	1	1
1803	состоящий в	1	1
1804	подвига перестают	1	1
1805	чистом виде	2	1
1806	тему дестабилизированных	1	1
1807	однозначности и	1	1
1808	возникает в	2	1
1809	углом они	1	1
1810	что звуки	1	1
1811	кругозора ратным	1	1
1812	поостри сердца	1	1
1813	симметрично пиррихий	1	1
1814	трепетность объекта	1	1
1815	речевая инициатива	1	1
1816	трагически повел	1	1
1817	не ценностно	1	1
1818	снятию ритмико-интонационного	1	1
1819	явления радикально	1	1
1820	до известной	3	1
1821	тени большого	1	1
1822	знание что	1	1
1823	я для	1	1
1824	солирует риторический	1	1
1825	два полюса	1	1
1826	субструктура поэтического	1	1
1827	как поле	1	1
1828	пути самоутверждения	1	1
1829	исторического бытия	1	1
1830	софокла совершает	1	1
1831	четко прослеживается	1	1
1832	коммуникативному статусу	1	1
1833	к третьему	2	1
1834	повторы в	1	1
1835	по крайней	4	1
1836	бездарной трагедии	1	1
1837	эдип внутренне	1	1
1838	герою-объекту но	1	1
1839	принадлежат к	1	1
1840	ввв внлнвлнлнн	1	1
1841	петипа бернарди	1	1
1842	дело в	2	1
1843	ударения личные	1	1
1844	одна из	2	1
1845	державинское но	1	1
1846	писал он	2	1
1847	фактически точными	1	1
1848	я кладет	1	1
1849	на себе	1	1
1850	ключевых строк	1	1
1851	этого общепонятного	1	1
1852	модификации стопного	1	1
1853	личности совершается	1	1
1854	есть ситуация	1	1
1855	иную ролевую	1	1
1856	явственно доминирует	1	1
1857	предельно проста	1	1
1858	ситуаций или	1	1
1859	звук практически	1	1
1860	гордое самозабвение	1	1
1861	она вертится	1	1
1862	поэтической ответственности	1	1
1863	которого он	2	1
1864	и обозначенного	1	1
1865	ударный а	1	1
1866	для сатиры	1	1
1867	распространяет некую	1	1
1868	не составляет	1	1
1869	самосознания от	1	1
1870	свободы и	1	1
1871	героев и	1	1
1872	мнения о	1	1
1873	является эстетическим	1	1
1874	оппозиция повторов	1	1
1875	сверхсхемного ударения	1	1
1876	обладают ключевой	1	1
1877	удаль обеих	1	1
1878	н анаграмму	1	1
1879	вторжения и	1	1
1880	от исторически	1	1
1881	лексики например	1	1
1882	стержнем сатирической	1	1
1883	субъектов автора	1	1
1884	бы перевод	1	1
1885	себе самом	1	1
1886	сохраняющаяся сила	1	1
1887	проговариваясь о	1	1
1888	наиболее выделены	1	1
1889	значимости своего	1	1
1890	не приносит	1	1
1891	образом соотнесены	1	1
1892	своим законным	1	1
1893	каждый из	1	1
1894	ответная эстетическая	1	1
1895	толстовской смерти	1	1
1896	ритмической кульминацией	1	1
1897	сакральная истинность	1	1
1898	некую концепцию	1	1
1899	смерти ивана	1	1
1900	стороны полноценной	1	1
1901	вписанность осуществляется	1	1
1902	своей неповторимой	1	1
1903	ночью вертикальный	1	1
1904	наличии определенных	1	1
1905	своего мужествомъ	1	1
1906	качестве полноударных	1	1
1907	вершителей-героев как	1	1
1908	остатка вписан	1	1
1909	внешняя граница	1	1
1910	народной жизни	1	1
1911	жизненному поведению	1	1
1912	стороной жизни	1	1
1913	морального и	1	1
1914	не раздваивается	1	1
1915	художественная реальность	1	1
1916	парадоксальное сочетание	1	1
1917	миропорядке т.е	1	1
1918	в самой	1	1
1919	поскольку оно	1	1
1920	отделение эстетического	1	1
1921	невольно проговариваясь	1	1
1922	личности относительно	2	1
1923	субъективно оправданном	1	1
1924	к ценностной	1	1
1925	языковых стилей	1	1
1926	всеобщие полюса	1	1
1927	дистанцированной в	1	1
1928	личность горда	1	1
1929	ударных строк	1	1
1930	полноударного стопного	1	1
1931	причастностью к	1	1
1932	героическая личность	1	1
1933	раз ответственность	1	1
1934	с одним	1	1
1935	образом ориентировано	1	1
1936	белкина как	6	1
1937	сущности хоровое	1	1
1938	точке этого	1	1
1939	оценивающего видения	1	1
1940	эти стороны	1	1
1941	этим поведением	1	1
1942	очевидные антонимы	1	1
1943	жизненных позиций	2	1
1944	типов высказывания	1	1
1945	как внутренняя	1	1
1946	зрения никакое	1	1
1947	есть культура	1	1
1948	я во	1	1
1949	появление этого	1	1
1950	стола и	1	1
1951	нелепой испорченности	1	1
1952	имя как	1	1
1953	в статике	1	1
1954	ее нелепой	1	1
1955	личностное я	1	1
1956	приходится точка	1	1
1957	фонологически значимой	1	1
1958	слово суда	1	1
1959	самоопределения князя	1	1
1960	границ разделяющих	1	1
1961	аналогичность стиху	1	1
1962	от него	1	1
1963	словами дешифрующими	1	1
1964	так эдип	1	1
1965	подвига чего	1	1
1966	тдтдт ттт	1	1
1967	объектом оценивающего	1	1
1968	только посещает	1	1
1969	персонажа в	2	1
1970	ему и	1	1
1971	отреклось от	1	1
1972	в перспективе	1	1
1973	к поэтессе	1	1
1974	автобиографического героя	1	1
1975	собою некий	1	1
1976	самым по	1	1
1977	апофегма до	1	1
1978	снятии жизненных	1	1
1979	и теперь	1	1
1980	связи с	1	1
1981	анекдота не	2	1
1982	ту или	1	1
1983	апофегма то	1	1
1984	трансформация героической	1	1
1985	сферы эстетических	1	1
1986	комизм и	1	1
1987	границы присутствия	1	1
1988	как я	1	1
1989	деянии субъективно	1	1
1990	стихотворение не	1	1
1991	своей цели	1	1
1992	личности оказывается	1	1
1993	бобчинским и	1	1
1994	ее употребления	1	1
1995	и систематизации	1	1
1996	в большой	1	1
1997	мира моделируемая	1	1
1998	сопрягаемые в	1	1
1999	состоит не	2	1
2000	эстетическим освоением	1	1
2001	одинокое ждущее	1	1
2002	становления художественности	1	1
2003	нового миропорядка	1	1
2004	качестве модуса	1	1
2005	равнодостойности сознаний	1	1
2006	слова говорящий	1	1
2007	диктовала диктование	1	1
2008	здесь явственно	2	1
2009	смеховая ревизия	1	1
2010	и делает	1	1
2011	с решимостью	1	1
2012	зрение и	1	1
2013	ахматовой предельно	1	1
2014	ее внутренней	1	1
2015	не является	5	1
2016	ддд ссс	1	1
2017	которая восполняет	1	1
2018	не принадлежат	1	1
2019	материнской любви	1	1
2020	достоинства своей	1	1
2021	дегероизация сама	1	1
2022	л из	1	1
2023	в подобном	1	1
2024	к изучению	1	1
2025	самоутверждения неумолимо	1	1
2026	вневренной хронотоп	1	1
2027	заключительный стих	1	1
2028	внешнему осуществлению	1	1
2029	компетенции персонажа	1	1
2030	в тени	1	1
2031	трагедии софокла	1	1
2032	к однозначности	1	1
2033	ямба служат	1	1
2034	художественную реальность	1	1
2035	в третьих	1	1
2036	автономию в	1	1
2037	у нас	1	1
2038	диктование предполагает	1	1
2039	истины соответственно	1	1
2040	художественной литературы	2	1
2041	как дневной	1	1
2042	трагедии вполне	1	1
2043	разумеется обладают	1	1
2044	интонационно-ритмически не	1	1
2045	именно таковы	1	1
2046	тем это	1	1
2047	осмеивает всякую	1	1
2048	христианской душе	1	1
2049	верификация такого	1	1
2050	приводящего к	1	1
2051	составляет достаточного	1	1
2052	очень часто	1	1
2053	доминанта пушкинского	1	1
2054	мире слово	1	1
2055	в момент	2	1
2056	аристофану который	1	1
2057	и частиц	1	1
2058	принадлежат самой	1	1
2059	поучаемого это	1	1
2060	чем существенно	1	1
2061	это по	2	1
2062	нередко прибегающей	1	1
2063	любить в	1	1
2064	неотъемлемый атрибут	1	1
2065	кризис героического	1	1
2066	дохудожественное мифологическое	1	1
2067	не могут	1	1
2068	странного любопытства	1	1
2069	ее ролевой	1	1
2070	фоне ударных	1	1
2071	когда мы	2	1
2072	личные в	1	1
2073	сравнении с	2	1
2074	дискурса в	2	1
2075	ли не	4	1
2076	есть креативная	1	1
2077	равно героизирована	1	1
2078	полная вписанность	1	1
2079	ю.н тыняновым	1	1
2080	положении художественно	1	1
2081	миропорядке то	1	1
2082	его за	2	1
2083	заметил что	1	1
2084	героя о	1	1
2085	наоборот приводит	1	1
2086	круг внешнего	1	1
2087	среды объединяющее	1	1
2088	тесноты стихового	1	1
2089	сознания бахтин	1	1
2090	защитника отчизны	1	1
2091	или архитектонических	1	1
2092	обладать и	1	1
2093	говорящего состоит	1	1
2094	значимыми и	1	1
2095	диада личности	1	1
2096	что хотят	1	1
2097	зарождения трагизма	1	1
2098	значительной степени	2	1
2099	в осмысленном	1	1
2100	гибнет заглядывая	1	1
2101	себя эдип	1	1
2102	фонетически готовится	1	1
2103	семантическим ореолом	1	1
2104	киевскому поход	1	1
2105	анаграмматического субститута	1	1
2106	они бытуют	1	1
2107	ровно из	1	1
2108	стопах однако	1	1
2109	предполагает хоровой	1	1
2110	своей ролевой	1	1
2111	служить и	1	1
2112	в поле	1	1
2113	человека внутренняя	1	1
2114	рассказчиком в	1	1
2115	этот фонетический	1	1
2116	я означает	1	1
2117	статусу тождественно	1	1
2118	указывает на	3	1
2119	чтобы именно	1	1
2120	персонажей то	1	1
2121	катастрофического нарастания	1	1
2122	выделить ритмическую	1	1
2123	тайны эта	1	1
2124	ролью в	2	1
2125	поэтизация подвигов	1	1
2126	слова с	1	1
2127	ударный стих	1	1
2128	данному жанру	1	1
2129	в каждом	3	1
2130	авторства неотделима	1	1
2131	лирических героев	1	1
2132	е у	1	1
2133	каждый стих	1	1
2134	при фонемах	1	1
2135	оно не	1	1
2136	внеличную сторону	1	1
2137	неуместность ошибка	1	1
2138	звуков но	1	1
2139	своей причастностью	1	1
2140	время они	1	1
2141	и своя	1	1
2142	есмы ци	1	1
2143	конце первого	1	1
2144	непосредственную ответную	1	1
2145	или маяковского	1	1
2146	этой диадой	1	1
2147	в безударном	1	1
2148	говорит о	2	1
2149	ложных границ	1	1
2150	и сгустившимся	1	1
2151	гласными в	1	1
2152	однако лирическая	1	1
2153	самоопределения стать	1	1
2154	на непосредственную	1	1
2155	вести художественная	1	1
2156	знания означала	1	1
2157	большинства строк	1	1
2158	героиню романа	1	1
2159	реализующий некоторую	1	1
2160	героика не	1	1
2161	момент свершения	1	1
2162	древнейшему модусу	1	1
2163	в ситуации	1	1
2164	ямба со	1	1
2165	от ложных	1	1
2166	подвигов воспевание	1	1
2167	достоевского где	1	1
2168	как слухи	1	1
2169	два имеющихся	1	1
2170	знает личности	1	1
2171	точными они	1	1
2172	гегель именовал	1	1
2173	и кому	1	1
2174	новелле есть	1	1
2175	ожидания к	1	1
2176	и открывает	1	1
2177	и муза	1	1
2178	к усложнению	1	1
2179	ревизор чья	1	1
2180	предметом целью	1	1
2181	в из	1	1
2182	слухи или	1	1
