N	3gram	Tiupa_Narr_1	Narrotol
960	лишена неожиданности да	1	1
961	и богаче чем	1	1
962	прошлым наконец в	1	1
963	ночь эту томительность	1	1
964	залитая светом но	1	1
965	дольняя временность мерно	1	1
966	белые кресты на	1	1
967	в тексте случай	1	1
968	чехова усмотреть смыслосообразную	1	1
969	жалких дешевых ставен	2	1
970	прошедшим оставляет место	1	1
971	о марии тимофеевне	1	1
972	практически лишено самостоятельной	1	1
973	во второй раз	1	1
974	антиномией тьмы и	1	1
975	будто и читатель	1	1
976	как бы не	1	1
977	могилах эпизод поставлены	1	1
978	героя в этом	1	1
979	в погребении в	1	1
980	утра его детства	1	1
981	двух или нескольких	1	1
982	обособления содержащий в	1	1
983	городишки сохраняется совершенно	1	1
984	повествователем фактов крайне	1	1
985	ней матери или	1	1
986	кто не верили	1	1
987	же обстоит дело	1	1
988	длится подобно крестным	1	1
989	рисунка очерчивания эпизодов	1	1
990	христианской культуры распятию	1	1
991	таком случае смерть	1	1
992	пор одному богу	2	1
993	от повествовательного рисунка	1	1
994	в церкви и	1	1
995	системой координат событие	1	1
996	от тех кто	1	1
997	в церкви ему	1	1
998	к эпизоду в	1	1
999	и в будущем	2	1
1000	преображение героя мыслимо	1	1
1001	любимого им первого	1	1
1002	вовсе и не	1	1
1003	был его иметь	1	1
1004	в самую суть	1	1
1005	словно мы знакомимся	1	1
1006	фигурами а с	1	1
1007	лишены необходимого роста	1	1
1008	ни для первого	1	1
1009	с начальным единением	1	1
1010	березы и черные	1	1
1011	небесследность и небессмысленность	1	1
1012	которое кажется светлее	1	1
1013	и приобщением к	1	1
1014	том свете архиерей	1	1
1015	место хотя не	1	1
1016	разрушила бы грань	1	1
1017	бытия в универсуме	1	1
1018	далеко и уже	1	1
1019	здешней жизни с	1	1
1020	потолков и тяжкого	1	1
1021	вознесении с посмертным	1	1
1022	настоящим и во	1	1
1023	присутствие героя в	1	1
1024	эпизоду в известном	1	1
1025	может быть только	1	1
1026	тонах и когда	1	1
1027	движение сюжета от	1	1
1028	единения личности героя	1	1
1029	интриги? или неким	1	1
1030	дискурсами что никогда	1	1
1031	и ничто в	1	1
1032	а до каких	2	1
1033	в вознесении с	1	1
1034	усмотреть смыслосообразную событийность	1	1
1035	то что было	1	1
1036	матери знаменует следующую	1	1
1037	обретает сын человеческий	1	1
1038	эта мифологическая бессобытийность	1	1
1039	выходила сходилась начинала	1	1
1040	в связи с	2	1
1041	которые бухали ему	1	1
1042	термина поскольку лишена	1	1
1043	смерти трудно мотивировать	1	1
1044	тогда как славу	1	1
1045	том свете в	1	1
1046	верха каменных плит	1	1
1047	материнского начала жизни	2	1
1048	возбуждал в людях	1	1
1049	из тончайших проявлений	1	1
1050	в этнографии терминологией	1	1
1051	мигая глядела на	1	1
1052	ноги низ на	1	1
1053	круге которого движется	1	1
1054	герой вовсе и	1	1
1055	событийного ряда возбуждающем	1	1
1056	верю ли я	1	1
1057	что иное как	2	1
1058	были тогда в	2	1
1059	от воспоминаний преосвященного	1	1
1060	текстуально манифестированный отъездом	1	1
1061	весенними проснувшимися деревьями	1	1
1062	героя тогда как	1	1
1063	бы грань между	1	1
1064	в самом деле	1	1
1065	углублена антиномией тьмы	1	1
1066	архиерея упорядочено возвратным	1	1
1067	вдруг размежевание тем	1	1
1068	раз когда прошлое	1	1
1069	себе самом верю	1	1
1070	случае смерть героя	1	1
1071	речи повествователя может	1	1
1072	вспоминать о далеком	1	1
1073	и ритуальными действиями	1	1
1074	финале рассказа напротив	1	1
1075	то есть прошлого	1	1
1076	кумулятивность рассматриваемой фабулы	1	1
1077	в небе веселый	1	1
1078	возвратным отношением настоящего	1	1
1079	было не прошлым	1	1
1080	прямо родился монахом	2	1
1081	лиминальный евангельский сюжет	1	1
1082	звон дорогих колоколов	1	1
1083	самым личная память	1	1
1084	со стороны нарратора	1	1
1085	героя в рамках	1	1
1086	в совокупном круге	1	1
1087	эпизод обособления текстуально	1	1
1088	для невольного вопроса	1	1
1089	поскольку из обоих	1	1
1090	необходимого роста напряженности	1	1
1091	виду весенний и	1	1
1092	монастырский быт жалких	1	1
1093	является рекуррентным движением	1	1
1094	поставлены в ряд	1	1
1095	память читателя оказывается	1	1
1096	чехова от классического	1	1
1097	дискурсивно артикулирующую историю	1	1
1098	символически углублена антиномией	1	1
1099	роста напряженности устремленного	1	1
1100	жизни на том	1	1
1101	он размышлял о	1	1
1102	не могли бы	1	1
1103	ей не все	1	1
1104	но и внутренняя	1	1
1105	архиерея за границей	1	1
1106	одна из многочисленных	1	1
1107	действие может быть	1	1
1108	которым можно было	2	1
1109	ее сыне тем	1	1
1110	повествователем о неадекватности	1	1
1111	плит и бездонного	1	1
1112	о нем самом	1	1
1113	точки зрения настоящего	1	1
1114	не прошлым а	1	1
1115	явного преображения героя	1	1
1116	им первого евангелия	1	1
1117	светом но отгороженная	1	1
1118	является катастрофой в	1	1
1119	другая странность состоит	1	1
1120	фаза в развитии	1	1
1121	с прошлым в	1	1
1122	пение птиц в	1	1
1123	первого эпизода мать	1	1
1124	то недолжное существование	1	1
1125	и в юности	2	1
1126	достоевского и свидетельствующая	1	1
1127	за другой безлюдные	1	1
1128	в повествуемом мире	2	1
1129	манифестаций этого противостояния	1	1
1130	культуры распятию и	1	1
1131	вчитаемся день был	1	1
1132	в той или	2	1
1133	и читатель вместе	1	1
1134	архиерея охватившего всю	1	1
1135	на свой тихий	1	1
1136	и умирание наступает	1	1
1137	наконец в пасхальный	1	1
1138	ритуал всенощной в	1	1
1139	приобщением к вечности	1	1
1140	пока еще не	1	1
1141	тексте случай употребления	1	1
1142	к страстям господним	1	1
1143	в рамках этой	2	1
1144	знания убеждения мнения	1	1
1145	когда прошлое представлялось	1	1
1146	например как только	1	1
1147	текста так и	1	1
1148	иронии со стороны	1	1
1149	начальным словам любимого	1	1
1150	и пережил их	1	1
1151	говорила и ей	1	1
1152	вся залитая светом	1	1
1153	явной рассогласованности глагольных	1	1
1154	матерью и племянницей	2	1
1155	процессами и ритуальными	1	1
1156	не осознаваемое им	1	1
1157	терминологией а ван	1	1
1158	его полноте цельный	1	1
1159	люди что были	2	1
1160	момент единения личности	1	1
1161	для кумулятивной интриги	1	1
1162	между русской жизнью	1	1
1163	к схематизму повествования	1	1
1164	черные тени тянущееся	1	1
1165	героя не происходит	1	1
1166	юности что они	2	1
1167	фон сюжетного события	1	1
1168	свой тихий скромный	1	1
1169	жить даже белые	1	1
1170	поступательное движение сюжета	1	1
1171	нарративной матрицы предстает	1	1
1172	мир в совокупном	1	1
1173	кем-то жизни? к	1	1
1174	над альтернативным ей	1	1
1175	количества звеньев если	1	1
1176	вспять к первособытию	1	1
1177	ему в столь	1	1
1178	по аналогии с	1	1
1179	красивый звон дорогих	1	1
1180	и сейчас и	1	1
1181	событии текста так	1	1
1182	будет по всей	2	1
1183	поскольку лишена неожиданности	1	1
1184	где о преосвященном	1	1
1185	начинала рассказывать говорила	1	1
1186	модификаций общего инварианта	1	1
1187	интриги чеховскому рассказу	1	1
1188	монашескими фигурами а	1	1
1189	благовеста или глухого	1	1
1190	с такой системой	1	1
1191	быть может на	1	1
1192	плодотворным ни для	1	1
1193	мы будем вспоминать	1	1
1194	в художественных текстах	1	1
1195	так близко все	1	1
1196	в кольцо вероятной	1	1
1197	белые березы и	1	1
1198	и пространственная тоже	1	1
1199	то в финале	1	1
1200	несостоявшегося будущего несостоятельна	1	1
1201	после возвращения сообщение	1	1
1202	обоих этих пространств	1	1
1203	вечность бытия в	1	1
1204	значимые странности нарративной	1	1
1205	героя мыслимо именно	1	1
1206	в культуре конфигурациям	1	1
1207	присутствия преобразившегося героя	1	1
1208	благополучно точно так	2	1
1209	кажется без опоры	1	1
1210	что никогда не	1	1
1211	одной эпилоговой нулевой	1	1
1212	такая организация художественного	1	1
1213	из дольнего мира	1	1
1214	в юности что	2	1
1215	богу известно глубинными	1	1
1216	выговорить ни слова	1	1
1217	в той жизни	1	1
1218	своего рода механизмом	1	1
1219	предположение же о	1	1
1220	просители которые бухали	1	1
1221	всенощной в подлинное	1	1
1222	пасхального благовеста или	1	1
1223	своего дядю преосвященного	1	1
1224	известном смысле является	1	1
1225	ответ на него	1	1
1226	внизу темные улицы	1	1
1227	летние утра его	1	1
1228	мы были извещены	1	1
1229	событийность и уподобляется	1	1
1230	тем самым создающего	1	1
1231	неожиданности да и	1	1
1232	весело все благополучно	2	1
1233	и небо и	1	1
1234	надежда на будущее	3	1
1235	заграницей здесь ценностно	1	1
1236	стать логикой рассказа	1	1
1237	в будущем эта	1	1
1238	а воскресения павла	1	1
1239	как кажется без	1	1
1240	говорится вдруг отчужденно	1	1
1241	он сам того	1	1
1242	сам того не	1	1
1243	как символ бессмертия	1	1
1244	универсуме с такой	1	1
1245	птиц в небе	1	1
1246	ей комплексом мотивов	1	1
1247	видение решающим звеном	1	1
1248	оспорена это вынуждает	1	1
1249	деле когда было	1	1
1250	интрига может быть	1	1
1251	как было показано	1	1
1252	фазой но поскольку	1	1
1253	многочисленных манифестаций этого	1	1
1254	с посмертным воскресным	1	1
1255	не может не	2	1
1256	быт жалких дешевых	1	1
1257	изображенного времени эта	1	1
1258	на другой день	2	1
1259	вместо славы забвение	1	1
1260	небе веселый красивый	1	1
1261	отчужденно как о	1	1
1262	ракурсе зубчатой стеной	1	1
1263	движением вспять к	1	1
1264	действиями в данном	1	1
1265	нею никакого явного	1	1
1266	не в его	1	1
1267	тоже символически углублена	1	1
1268	явившись актантной инстанцией	1	1
1269	как же обстоит	1	1
1270	становящегося павлушей в	1	1
1271	отношения окружающих к	1	1
1272	и быть может	1	1
1273	этой нарративной матрицы	1	1
1274	бухали ему в	1	1
1275	самостоятельной значимости волнующая	1	1
1276	есть прошлого и	1	1
1277	запаха запуганные просители	1	1
1278	факт который имел	1	1
1279	временности и приобщением	1	1
1280	как только стало	1	1
1281	далеком прошлом о	1	1
1282	или неким побочным	1	1
1283	умирание наступает не	1	1
1284	в другое противоположное	1	1
1285	событие смерти оказывается	1	1
1286	делает очевидным что	1	1
1287	намек на него	1	1
1288	утрачивает свою лиминальную	1	1
1289	заключительной главы художественное	1	1
1290	воскрешение героя становится	1	1
1291	было тут темно	1	1
1292	полюсе тьма монастырский	1	1
1293	позволяющий мотивике смерти	1	1
1294	же чувством ностальгии	1	1
1295	рассказа напротив сохранение	1	1
1296	все и деревья	1	1
1297	границы между жизнью	1	1
1298	которая живет теперь	2	1
1299	светлых тонах и	1	1
1300	пространственная тоже символически	1	1
1301	не входит в	1	1
1302	будущее оказывается атрибутом	1	1
1303	нельзя признать вполне	1	1
1304	потом наступила и	1	1
1305	события смерти не	1	1
1306	и деревья и	1	1
1307	эту томительность ожидания	1	1
1308	была оспорена это	1	1
1309	к тому или	1	1
1310	недавним пребыванием архиерея	1	1
1311	том что центральное	1	1
1312	явно недостает количества	1	1
1313	историю героя единственно	1	1
1314	детстве и в	3	1
1315	этой фразе их	1	1
1316	мотивике смерти возобладать	1	1
1317	без опоры на	1	1
1318	напряженности устремленного к	1	1
1319	при архиереях и	1	1
1320	к которому нынешнее	1	1
1321	находился при архиереях	1	1
1322	казалось что это	2	1
1323	как было в	2	1
1324	событийной цепи формируется	1	1
1325	а длится подобно	1	1
1326	какой он сам	1	1
1327	же светлых тонах	1	1
1328	связывания их между	1	1
1329	стоит читателю задать	1	1
1330	в алтаре было	1	1
1331	вероятности и в	2	1
1332	в нем не	1	1
1333	извещены повествователем о	1	1
1334	быть сведена к	1	1
1335	не позволяющий мотивике	1	1
1336	точкой зрения нарратора	1	1
1337	жизнью и заграницей	1	1
1338	отменяет инстанцию будущего	1	1
1339	читателя оказывается противопоставленной	1	1
1340	смерти петра а	1	1
1341	всеми кроме матери	2	1
1342	эпизодов и связывания	1	1
1343	главы художественное время	1	1
1344	и во второй	1	1
1345	героя единственно допустимым	1	1
1346	настоящее оказывается прошлым	1	1
1347	на своего дядю	1	1
1348	было на самом	1	1
1349	почти полное забвение	1	1
1350	теперь как сказано	1	1
1351	самом деле когда	1	1
1352	время архиерея упорядочено	1	1
1353	улицы одна за	1	1
1354	текстовой данности финальных	1	1
1355	не является катастрофой	1	1
1356	нарратора и персонажа	1	1
1357	а ван геннепа	1	1
1358	цепи формируется циклическими	1	1
1359	ему в ноги	1	1
1360	будущего несостоятельна предположение	1	1
1361	впереди лишь новое	1	1
1362	прослеживать историю приобретенной	1	1
1363	настоящего к прошлому	1	1
1364	наступает почти полное	1	1
1365	архиерея организовано вертикальной	1	1
1366	а не только	1	1
1367	себе подобный вопрос	1	1
1368	рассказанном событии текста	1	1
1369	жизни? к тому	1	1
1370	принадлежности к неклассической	1	1
1371	как коммуникативное событие	2	1
1372	часов с другой	1	1
1373	завершающий фрагмент текста	1	1
1374	отсутствует даже малейший	1	1
1375	ценностно несущественны поскольку	1	1
1376	сознанием петра вновь	1	1
1377	антитезу начальным словам	1	1
1378	они лишены необходимого	1	1
1379	забвение постигает преосвященного	1	1
1380	дорогих колоколов пасхальный	1	1
1381	архиерей сидел в	1	1
1382	развитии сюжета затем	1	1
1383	всей его полноте	1	1
1384	мифологическая бессобытийность циклического	1	1
1385	должен был его	1	1
1386	сами участвуем как	1	1
1387	создающего эффект нанизывания	1	1
1388	герой в равной	1	1
1389	как славу обретает	1	1
1390	нарастания которое кончается	1	1
1391	начинает означать время	1	1
1392	долго жить даже	1	1
1393	героя в повествуемом	1	1
1394	с нею впервые	1	1
1395	не только внешняя	1	1
1396	вопроса а как	1	1
1397	с доброй радостной	1	1
1398	служба в церкви	1	1
1399	в другом и	1	1
1400	алтаре было тут	1	1
1401	русской жизнью и	1	1
1402	того не желая	1	1
1403	же будут каждый	2	1
1404	подобная экспликация по-видимому	1	1
1405	и загранице до	1	1
1406	это живет теперь	1	1
1407	ему так близко	1	1
1408	год а до	2	1
1409	день будущее смыкается	1	1
1410	повествователя? как это	1	1
1411	именно в рамках	1	1
1412	в явной рассогласованности	1	1
1413	то есть в	2	1
1414	то что он	1	1
1415	таким же чувством	1	1
1416	упорядочено возвратным отношением	1	1
1417	зрения оказывается для	1	1
1418	как будет по	2	1
1419	в архиерее обнаруживают	1	1
1420	другой горняя вечность	1	1
1421	согласно классическому определению	1	1
1422	жизни пасхального благовеста	1	1
1423	обособления текстуально манифестированный	1	1
1424	только стало темно	1	1
1425	вознесение из дольнего	1	1
1426	не будет продолжаться	2	1
1427	координат событие смерти	1	1
1428	отношением к ней	1	1
1429	организация художественного пространства	1	1
1430	смерти оказывается всего	1	1
1431	данной сферы общения	1	1
1432	стало темно кругом	1	1
1433	тьма монастырский быт	1	1
1434	ван геннепа и	1	1
1435	что центральное событие	1	1
1436	распятию и воскресению	1	1
1437	одна из модификаций	1	1
1438	жестом трагической иронии	1	1
1439	продуктом жестом трагической	1	1
1440	быть прочитано как	1	1
1441	одном полюсе тьма	1	1
1442	совершенно неотличимой от	1	1
1443	только благодаря этому	1	1
1444	катастрофе однако кумулятивность	1	1
1445	несет в себе	1	1
1446	событийной цепи эпизодов	1	1
1447	полноте цельный внутри	1	1
1448	между художественным и	1	1
1449	к прошлому то	1	1
1450	это за человек	1	1
1451	кого-либо еще кроме	1	1
1452	в таком случае	2	1
1453	уже забыл об	1	1
1454	из модификаций общего	1	1
1455	что были тогда	2	1
1456	ли я лично	1	1
1457	а как же	1	1
1458	прошлое представлялось ему	1	1
1459	бессобытийность циклического времени	1	1
1460	низ на другом	1	1
1461	происходит завершающий фрагмент	1	1
1462	в том или	2	1
1463	и с точки	1	1
1464	славу обретает сын	1	1
1465	равной степени стремится	1	1
1466	геннепа и в	1	1
1467	кумулятивной интриги чеховскому	1	1
1468	пересечение семантической границы	1	1
1469	его циклической конструкцией	1	1
1470	в себе момент	1	1
1471	художественное время архиерея	1	1
1472	будущее время в	1	1
1473	за нею никакого	1	1
1474	в молчание бахтин	1	1
1475	нагромождения или нарастания	1	1
1476	рассказывания в этом	1	1
1477	дискурсии в этом	1	1
1478	да и умирание	1	1
1479	воскресным пасхальным звоном	1	1
1480	этой точки зрения	2	1
1481	героя с толпой	1	1
1482	будут каждый год	2	1
1483	символическим содержанием самого	1	1
1484	стремится в другое	1	1
1485	сообщение о приезде	1	1
1486	дело здесь не	1	1
1487	с черными монашескими	1	1
1488	архиерее обнаруживают себя	1	1
1489	настоящего несостоявшегося будущего	1	1
1490	наличии у него	1	1
1491	и связывания их	1	1
1492	безлюдные вверху высокая	1	1
1493	обратиться к закрепленным	1	1
1494	личности героя с	1	1
1495	славы забвение постигает	1	1
1496	героя без воскресения	1	1
1497	деревьями начало заключительной	1	1
1498	ни для второго	1	1
1499	неба одна из	1	1
1500	то она определяется	1	1
1501	осознаваемое им самим	1	1
1502	времени эта фаза	1	1
1503	устремленного к пуанту	1	1
1504	другой безлюдные вверху	1	1
1505	рецептивного сознания адресата	1	1
1506	здесь не только	1	1
1507	системе координат практически	1	1
1508	крайне затруднительно если	1	1
1509	хранения и передачи	1	1
1510	рассмотреть промежуточные микрособытия	1	1
1511	этнографии терминологией а	1	1
1512	день был длинный	1	1
1513	совокупном круге которого	1	1
1514	всего лишь уходом	1	1
1515	знакомимся с нею	1	1
1516	умирающего и воскресающего	1	1
1517	лиминальной фазой но	1	1
1518	точки зрения начальный	1	1
1519	окружающих образом достигает	1	1
1520	к неклассической нарративике	1	1
1521	приказал долго жить	2	1
1522	иметь в виду	1	1
1523	несогласованность между настоящим	1	1
1524	о неадекватности отношения	1	1
1525	с этой точки	1	1
1526	том или ином	2	1
1527	циклического времени составляющая	1	1
1528	те же люди	2	1
1529	единственный в тексте	1	1
1530	ткань текста дискурсивно	1	1
1531	преобразившего ритуал всенощной	1	1
1532	самым создающего эффект	1	1
1533	пасхальным звоном текстуально	1	1
1534	весенний и пасхально-литургический	1	1
1535	неким побочным ее	1	1
1536	для окружающих образом	1	1
1537	и верха каменных	1	1
1538	и т.д на	1	1
1539	как в рассказанном	1	1
1540	художественного пространства делает	1	1
1541	и черные тени	1	1
1542	петра вновь становящегося	1	1
1543	одной стороны дольняя	1	1
1544	религиозным дискурсами что	1	1
1545	ожидания смерти трудно	1	1
1546	в этой фразе	1	1
1547	автора способом рассказывания	1	1
1548	он неявным для	1	1
1549	наступает не сразу	1	1
1550	как о некой	1	1
1551	памяти от воспоминаний	1	1
1552	известно глубинными хронотопическими	1	1
1553	страхе какой он	1	1
1554	до каких пор	2	1
1555	колокольня вся залитая	1	1
1556	что мы были	1	1
1557	по контрасту с	1	1
1558	не мигая глядела	1	1
1559	нынешнее настоящее оказывается	1	1
1560	и преобразившего ритуал	1	1
1561	краткий эпизод обособления	1	1
1562	что было ушло	1	1
1563	ясные летние утра	1	1
1564	светлее праздничнее и	1	1
1565	молящихся он может	1	1
1566	со стороны повествователя?	1	1
1567	сисой всю свою	1	1
1568	были извещены повествователем	1	1
