N	2gram	Tiupa_Disk_1	Hudozhes
1195	для полноценного	1	1
1196	говорящего и	2	1
1197	такого высказывания	1	1
1198	текстов не	1	1
1199	каким бы	1	1
1200	притчи может	1	1
1201	собственно и	2	1
1202	определяется востребованной	1	1
1203	что делает	2	1
1204	определенные возможности	1	1
1205	искусство слова	1	1
1206	рефлективный традиционализм	1	1
1207	мира которая	3	1
1208	параметрам сродни	1	1
1209	в результате	1	1
1210	литературных жанров	22	1
1211	о котором	2	1
1212	жанр в	6	1
1213	не позволяет	1	1
1214	себя самого	1	1
1215	нечто смешное	1	1
1216	предносится целое	1	1
1217	но обязательно	2	1
1218	отграниченная система	1	1
1219	иносказательностью требует	1	1
1220	природе суть	1	1
1221	субъект дискурсии	1	1
1222	к различным	2	1
1223	не более	2	1
1224	и существенно	1	1
1225	своем значении	1	1
1226	полноты и	1	1
1227	пушкиным в	1	1
1228	взаимная условленность	1	1
1229	в исходном	1	1
1230	внутренняя активность	1	1
1231	определенную позицию	1	1
1232	персонажи сказания	1	1
1233	быть определена	3	1
1234	для производящего	1	1
1235	субъекта на	1	1
1236	адресата в	2	1
1237	читатель может	1	1
1238	не утрачивает	1	1
1239	быть и	1	1
1240	даже будучи	1	1
1241	и рассказывающим	1	1
1242	не есть	2	1
1243	не обладает	1	1
1244	в готовом	1	1
1245	целью и	3	1
1246	здесь только	1	1
1247	общения бахтин	1	1
1248	кому рассказывается	2	1
1249	нами не	1	1
1250	останется не	1	1
1251	становления и	2	1
1252	может и	2	1
1253	слове писал	1	1
1254	участников коммуникативного	2	1
1255	притчи это	1	1
1256	на смену	3	1
1257	дискурс как	3	1
1258	в системе	1	1
1259	стабильно дифференцированном	1	1
1260	качестве текстовой	1	1
1261	быть признано	1	1
1262	верифицируемым знанием	1	1
1263	акте выбора	1	1
1264	любому иному	1	1
1265	автора в	2	1
1266	о литературе	2	1
1267	одновременно и	2	1
1268	достоверным но	1	1
1269	в отдельности	1	1
1270	формы высказывания	1	1
1271	собой некоторую	1	1
1272	тексты не	1	1
1273	будет адекватным	1	1
1274	виде целенаправленно	1	1
1275	в свое	1	1
1276	остается регламентированной	1	1
1277	героя в	2	1
1278	и поучаемого	1	1
1279	к числу	1	1
1280	реализуют в	1	1
1281	рассказе чехова	1	1
1282	всего в	1	1
1283	частности в	2	1
1284	высказывания реализующий	1	1
1285	речевого строя	1	1
1286	коммуникативным параметрам	1	1
1287	и другие	1	1
1288	случае если	1	1
1289	в своих	3	1
1290	другому что	1	1
1291	типа есть	1	1
1292	ценностного урока	1	1
1293	жанр сказания	1	1
1294	в коммуникативной	1	1
1295	городского фольклора	1	1
1296	они не	2	1
1297	случае его	1	1
1298	событий в	1	1
