N	2gram	Tiupa_Narr_1	Hudozhes
1234	приезде матери	2	1
1235	исходя из	2	1
1236	распадается на	1	1
1237	боясь что	1	1
1238	постукивая палочкой	2	1
1239	зубчатая стена	1	1
1240	рассказ в	2	1
1241	дело здесь	1	1
1242	один после	1	1
1243	каким вероятно	1	1
1244	с этой	1	1
1245	на другое	1	1
1246	лет назад	1	1
1247	времен принятия	1	1
1248	приобретает в	1	1
1249	глава третья	1	1
1250	с уксусом	1	1
1251	еще раз	1	1
1252	внешне одинокое	1	1
1253	входящие и	1	1
1254	отметки по	1	1
1255	кто подходил	1	1
1256	до сего	1	1
1257	но это	1	1
1258	рассказа как	1	1
1259	в аспекте	2	1
1260	к двум	1	1
1261	вокруг него	2	1
1262	оговаривается словно	1	1
1263	же люди	2	1
1264	от нас	1	1
1265	пятерки и	1	1
1266	этого тяжкого	1	1
1267	соборной человеческой	1	1
1268	вас глядя	1	1
1269	этом говорила	1	1
1270	поговорил с	1	1
1271	о некой	1	1
1272	смутно мечталось	2	1
1273	тихий скромный	1	1
1274	к которому	2	1
1275	в полном	2	1
1276	говорила редко	1	1
1277	которых он	1	1
1278	самого важного	2	1
1279	тоже вдруг	1	1
1280	отдал только	2	1
1281	для автора	2	1
1282	было ясно	2	1
1283	жениха и	1	1
1284	цыгане под	1	1
1285	неповторимой духовной	1	1
1286	место для	1	1
1287	узнаем о	1	1
1288	в ноги	1	1
1289	рассказ безмерно	1	1
1290	мира и	2	1
1291	и четверки	1	1
1292	что нет	2	1
1293	каждый год	2	1
1294	одиннадцать душ	1	1
1295	символическую значимость	1	1
1296	несогласованность между	1	1
1297	идти куда	1	1
1298	матери оно	1	1
1299	чисто ролевая	1	1
1300	ставен низких	2	1
1301	это часто	1	1
1302	как теперь	1	1
1303	необъятное голубое	1	1
1304	соборным средоточием	1	1
1305	человеческими индивидуальностями	1	1
1306	вчерась во	1	1
1307	в поле	1	1
1308	род его	1	1
1309	оказывается противопоставленной	1	1
1310	но зато	1	1
1311	ключом к	1	1
1312	бодрого здорового	1	1
1313	у истоков	1	1
1314	женщинами то	1	1
1315	и исходящие	1	1
1316	которым можно	2	1
1317	же в	4	1
1318	обстоит дело	1	1
1319	и протекает	1	1
1320	его высшей	1	1
1321	первый раз	1	1
1322	рассказа что	1	1
1323	и улыбались	1	1
1324	скрип колес	1	1
1325	было удержаться	1	1
1326	радостной улыбкой	1	1
1327	глухом уездном	1	1
1328	забыли и	1	1
1329	человека есть	1	1
1330	поговорить отвести	1	1
1331	прожитой кем-то	1	1
1332	личностью преосвященного	1	1
1333	деревья и	1	1
1334	слова от	1	1
1335	проявлений чеховской	1	1
1336	чужому слову	1	1
1337	не знает	1	1
1338	другой стороны	4	1
1339	она возила	1	1
1340	бумаги входящие	1	1
1341	совершенно не	2	1
1342	не поверят	1	1
1343	матерью а	1	1
1344	говорила и	1	1
1345	тончайших проявлений	1	1
1346	ясные летние	1	1
1347	жизни а	2	1
1348	приездом матери	1	1
1349	точно так	2	1
1350	ними бог	1	1
1351	он предполагает	1	1
1352	здорового настроения	1	1
1353	воображение читателя	1	1
1354	первом случае	2	1
1355	мы знакомимся	1	1
1356	темные улицы	1	1
1357	видеть этих	1	1
1358	находился при	1	1
1359	только о	2	1
1360	героя в	8	1
1361	преосвященном петре	1	1
1362	завершающем текст	1	1
1363	в действительности	1	1
1364	не нуждается	1	1
1365	нею впервые	1	1
1366	простой обыкновенный	1	1
1367	подходил за	1	1
1368	вдруг на	1	1
1369	наивной улыбкой	1	1
1370	том числе	6	1
1371	от которой	1	1
1372	знаю его	1	1
1373	за личностью	1	1
1374	который не	1	1
1375	с полей	1	1
1376	можно назвать	1	1
1377	которая не	1	1
1378	в таком	2	1
