N	3gram	Tiupa_Narr_1	Analitik
917	жанра предполагает текстообразующую	1	1
918	мира где персонажем	1	1
919	состоянию общественных отношений	1	1
920	адресата высказывания феномен	1	1
921	нейтральное к языку	1	1
922	слова говорящий здесь	1	1
923	где всякому чья	1	1
924	выбирают а по	1	1
925	предполагает внутренне свободного	1	1
926	две другие компетенции	1	1
927	в качестве бытийной	1	1
928	конвенциональность субъекта и	1	1
929	в поле его	1	1
930	> оно живет	1	1
931	лишь одну из	1	1
932	рассчитан на репродуцирование	1	1
933	здесь пока еще	1	1
934	установка адресованности соотносительная	1	1
935	притчу в принципе	1	1
936	или а все-таки	1	1
937	нарушение запрета есть	1	1
938	не с собственно	1	1
939	дискурсии обладает достоверным	1	1
940	актанта здесь сводится	1	1
941	жизнь глазами анекдота	1	1
942	и формы высказывания	1	1
943	в диахронии жанр	1	1
944	хуле или плачу	1	1
945	на заключительной стадии	1	1
946	при общности складывающейся	1	1
947	уст в уста	1	1
948	если в диахронии	1	1
949	жанров разграничивающий первичные	1	1
950	адресованности соотносительная с	1	1
951	рассказывания а не	2	1
952	статусу тождественно мнению	1	1
953	степени зависим от	1	1
954	же анекдота обычно	1	1
955	будучи порой фактически	1	1
956	вторичные идеологические жанры	1	1
957	ситуации рассказывания а	1	1
958	нем определенные возможности	1	1
959	иным рассказчиком с	1	1
960	адекватным данному дискурсу	1	1
961	состоит в наличии	1	1
962	прежде всего к	1	1
963	бахтинский подход к	1	1
964	не выбирают а	1	1
965	один и тот	1	1
966	в частности сказание	1	1
967	типической ситуации общения	1	1
968	всякое высказывание характеризуется	1	1
969	от божья повеленья	1	1
970	и жанровые зародыши	1	1
971	первичные определенные типы	1	1
972	отрешиться от нудительной	1	1
973	собой исторически продуктивный	1	1
974	высказывания и в	1	1
975	объединяющая субъекта и	1	1
976	притче есть реализация	1	1
977	а некий нравственный	1	1
978	не такое слово	1	1
979	в коммуникативной ситуации	1	1
980	предполагается ни столь	1	1
981	данного коммуникативного события	1	1
982	исконном значении этого	1	1
983	анекдот легко может	1	1
984	исторически восходит к	1	1
985	он предполагает исторически	1	1
986	мира креативная компетенция	1	1
987	компетентность предполагающая в	1	1
988	как притчу в	1	1
989	рассказывать себе самому	1	1
990	в иной коммуникативный	1	1
991	формы целого следовательно	1	1
992	высказывания > кто	1	1
993	анекдота но как	1	1
994	поучающего и поучаемого	1	1
995	она названа маской	1	1
996	однако внутренняя активность	1	1
997	можно припоминая и	1	1
998	о беспрецедентных событиях	1	1
999	или пишущего постигает	1	1
1000	того или иного	2	1
1001	героя и картины	1	1
1002	свободного выбора в	1	1
1003	есть монолог в	1	1
1004	свою речь нам	1	1
1005	целое дискурса то	1	1
1006	священного новелла ночной	1	1
1007	внеязыковое и потому	1	1
1008	в уста анекдот	1	1
1009	предначертанность судьбы а	1	1
1010	названа маской в.т	1	1
1011	наличие так называемого	1	1
1012	формы их бытования	1	1
1013	которой притча редуцируется	1	1
1014	текста позволяющую донести	1	1
1015	адресата авторские инвенции	1	1
1016	редуцирован комическая апофегма	1	1
1017	есть не что	1	1
1018	анекдота выбор лексики	1	1
1019	такое слово анекдота	1	1
1020	активизации воспринимающего сознания	1	1
1021	концепты авторской позиции	1	1
1022	сказания субъект дискурсии	1	1
1023	от притчи современный	1	1
1024	к тому архаичному	1	1
1025	иерархично оно не	1	1
1026	нарративном дискурсе может	1	1
1027	моделирует ролевую картину	1	1
1028	практике может быть	1	1
1029	современной научной парадигмы	1	1
1030	художественной словесности представляются	1	1
1031	или острота наизнанку	1	1
1032	общенародной хвале хуле	1	1
1033	коммуникативный статус научной	1	1
1034	форме индивидуального речевого	1	1
1035	как было показано	1	1
1036	субъекта и формы	1	1
1037	в диахроническом аспекте	1	1
1038	сказания не от	1	1
1039	рецептивная компетенция анекдота	1	1
1040	своего рода общий	1	1
1041	не может быть	5	1
1042	притча разъединяет участников	1	1
1043	есть реализация такого	1	1
1044	солирует риторический предел	1	1
1045	компетентность восприятия со	1	1
1046	разграничивающий первичные определенные	1	1
1047	верификация такого знания	1	1
1048	такого рода первофеноменами	1	1
1049	в дискурсе речевой	1	1
1050	существенным образом ориентировано	1	1
1051	сказания отведена определенная	1	1
1052	притча редуцируется в	1	1
1053	слушателей преодолевая их	1	1
1054	этом и сам	1	1
1055	иной преемственно воспроизводимой	1	1
1056	раз ответственность свободного	1	1
1057	пришел увидел победил	1	1
1058	субъекта и адресата	1	1
1059	и поучаемого это	1	1
1060	застывшее целое и	1	1
1061	событиях общенародной сказание	1	1
1062	свою столь легкую	1	1
1063	типов высказывания в	1	1
1064	внутренняя активность адресата	1	1
1065	однозначности > в	1	1
1066	передаваемость из уст	1	1
1067	этого знания аналогичному	1	1
1068	невозможно рассказывать себе	1	1
1069	в его личностности	1	1
1070	противоположный предел язык	1	1
1071	не предначертанность судьбы	1	1
1072	этой уготованной ему	1	1
1073	к собственной ситуации	1	1
1074	тому же обратное	1	1
1075	посрамление словесное кощунство	1	1
1076	позиция активного приятия	1	1
1077	определенное в сущности	1	1
1078	со стороны субъективной	1	1
1079	хоровое слово общенародной	1	1
1080	типа есть монолог	1	1
1081	как это бывает	1	1
1082	запечатленного в притче	1	1
1083	реализуют в нем	1	1
1084	для себя если	1	1
1085	миропорядок где всякому	1	1
1086	нарушение табу дозволенное	1	1
1087	риторический предел до	1	1
1088	в первом случае	2	1
1089	само по себе	1	1
1090	б.о корман адресата	1	1
1091	отношении от притчи	1	1
1092	к общенародной хвале	1	1
1093	что жанр это	1	1
1094	это бывает в	1	1
1095	встречается в качестве	2	1
1096	при этом и	1	1
1097	мире слово сказания	1	1
1098	ситуации типической ситуации	1	1
1099	притче о блудном	1	1
1100	жизнь достойна сказания	1	1
1101	что по своему	1	1
1102	паремия до которой	1	1
1103	интерсубъективных компетенций определенных	1	1
1104	называемого чувства юмора	1	1
1105	не ценностно дистанцированной	1	1
1106	хотят и свершают	1	1
1107	еще не развившимся	1	1
1108	раз-влекать их предлагая	1	1
1109	деритуализовано инициативно личностно	1	1
1110	в коммуникацию не	1	1
1111	то есть в	2	1
1112	предел до которого	1	1
1113	акт притчевого типа	1	1
1114	куста последующих жанровых	1	1
1115	говорящего иначе говоря	1	1
1116	маской в.т зависит	1	1
1117	как субъекты этического	1	1
1118	их предлагая адресату	1	1
1119	другие компетенции суть	1	1
1120	реализация такого выбора	1	1
1121	слово деритуализовано инициативно	1	1
1122	делает героя в	1	1
1123	только вымышленные но	1	1
1124	есть непосредственно коммуникативными	1	1
1125	есть предметно-смысловые нахождения	1	1
1126	до которой притча	1	1
1127	от нудительной серьезности	1	1
1128	картина мира где	1	1
1129	жанровых компетенций в	1	1
1130	безответственную передаваемость из	1	1
1131	достойна сказания отведена	1	1
1132	обладает достоверным но	1	1
1133	в.т зависит от	1	1
1134	компетенции персонажа то	1	1
1135	эксплицированного в тексте	1	1
1136	и свершают картина	1	1
1137	и т.д в	1	1
1138	полюсом анекдотического дискурса	1	1
1139	противоположным полюсом анекдотического	1	1
1140	как композиционно определенное	1	1
1141	существо рецептивной компетенции	1	1
1142	глупость неуместность ошибка	1	1
1143	с языком ставят	1	1
1144	мысль о том	1	1
1145	к содержанию притчи	1	1
1146	в нарративном дискурсе	1	1
1147	рассказывающего анекдот недостоверное	1	1
1148	внутреннюю обособленность но	1	1
1149	в себя и	2	1
1150	еще не такое	1	1
1151	сложившуюся систему традиционных	1	1
1152	ее содержание к	1	1
1153	бахтин различал жанр	1	1
1154	в ситуации произнесения	1	1
1155	претерпевшего к тому	1	1
1156	недостоверностью отвергает извращает	1	1
1157	исполнитель передаваемого текста	1	1
1158	и передачи этого	1	1
1159	отграниченная система смыслов	1	1
1160	частности наличие так	1	1
1161	целью и ситуацией	1	1
1162	но не верифицируемым	1	1
1163	отношение слушателя к	1	1
1164	речь идет о	2	1
1165	но обязательно курьезное	1	1
1166	анекдота или притчи	1	1
1167	говорящих и слушающих	1	1
1168	сообщаемому характерно что	1	1
1169	анекдот как бы	1	1
1170	отличается в этом	1	1
1171	по сути дела	2	1
1172	домонологично оно объединяет	1	1
1173	не только вымышленные	1	1
1174	общенародной хвалы или	1	1
1175	жанровой схемы и	1	1
1176	рода хоровое слово	1	1
1177	сказания героическая апофегма	1	1
1178	того кому рассказывается	1	1
1179	к сообщаемому характерно	1	1
1180	другой паремия до	1	1
1181	с этого момента	1	1
1182	в принципе можно	1	1
1183	соответствующими коммуникативными компетенциями	1	1
1184	картины мира креативная	1	1
1185	из уст в	1	1
1186	сообщенному знанию как	1	1
1187	быть проделано и	1	1
1188	однозначности и прежде	1	1
1189	друг от друга	1	1
1190	традиционные для него	1	1
1191	тем более что	1	1
1192	себе самому тогда	1	1
1193	пассивным как к	1	1
1194	вкрапления с другой	1	1
1195	коммуникативными способами высказывания	1	1
1196	притча повествует не	1	1
1197	композиционным костяком так	1	1
1198	жизни но о	1	1
1199	в нем звучит	1	1
1200	иносказательность является своего	1	1
1201	быть редуцирован комическая	1	1
1202	не верифицируемым знанием	1	1
1203	сущности застывшее целое	1	1
1204	резко отличается в	1	1
1205	инвенции термин классической	1	1
1206	сводится к реализации	1	1
1207	переиначивающего отношения к	1	1
1208	высказывания письменные формы	1	1
1209	жанра это парадигма	1	1
1210	ролевого обезличенного словарного	1	1
1211	исторически сложившихся интерсубъективных	1	1
1212	являются изустными то	1	1
1213	лица по мысли	1	1
1214	на непосредственную ответную	1	1
1215	неуместность ошибка оговорка	1	1
1216	не сводится к	2	1
1217	адресата при этом	1	1
1218	в мире это	1	1
1219	означала бы перевод	1	1
1220	которая своей карнавальной	1	1
1221	произведения в его	1	1
1222	и делает героя	1	1
1223	осуществлено только самим	1	1
1224	весьма разнородны говорить	1	1
1225	бахтин жизни анекдот	1	1
1226	уже по сути	1	1
1227	и соответствующими коммуникативными	1	1
1228	к сообщаемому рецептивная	1	1
1229	ночной жанр посрамляющий	1	1
1230	субъектов дискурсии и	1	1
1231	и оцененном мире	1	1
1232	из модификаций анекдотического	1	1
1233	ситуации иным рассказчиком	1	1
1234	субъект дискурсии обладает	1	1
1235	фактически точными они	1	1
1236	не что иное	2	1
1237	речевой акт притчевого	1	1
1238	зародыши тематические и	1	1
1239	как несомненно достоверному	1	1
1240	сказания и одновременно	1	1
1241	сказания риторика притчи	1	1
1242	аналогичному адресату компетентность	1	1
1243	события предносящееся целое	1	1
1244	легко может быть	1	1
1245	предмета цели и	1	1
1246	термин классической риторики	1	1
1247	предполагает исторически сложившуюся	1	1
1248	персонажи сказания не	1	1
1249	притчи не предполагается	1	1
1250	до адресата авторские	1	1
1251	притча не предполагает	1	1
1252	наиболее продуктивным в	1	1
1253	ситуацией высказывания >	1	1
1254	оказывается уже по	1	1
1255	себя если первое	1	1
1256	есть острота или	1	1
1257	позволяет говорить о	1	1
1258	таком случае его	1	1
1259	звучит один голос	1	1
1260	и сам текст	1	1
1261	то что они	1	1
1262	есть профанация священного	1	1
1263	вследствие которого он	1	1
1264	или частной анекдот	1	1
1265	это игра случая	1	1
1266	словарного слова говорящий	1	1
1267	а в тех	1	1
1268	судьбы а некий	1	1
1269	интернациональны в то	1	1
1270	коммуникацию не будет	1	1
1271	целое нашего высказывания	1	1
1272	риторика ролевого обезличенного	1	1
1273	компетенция анекдота полярно	1	1
1274	междуязычны интернациональны в	1	1
1275	а не ценностно	1	1
1276	репродуктивной компетентностью последняя	1	1
1277	свою очередь определяется	1	1
1278	перевод его в	1	1
1279	героев бытийная компетенция	1	1
1280	притчи лично для	1	1
1281	из нее нарративности	1	1
1282	постулирует адресата занимающего	1	1
1283	к индивидуальной жизненной	1	1
1284	жанр в свою	1	1
1285	разъединяет участников коммуникативного	1	1
1286	рецептивной компетенции жанра	1	1
1287	знания даже будучи	1	1
1288	в частности такого	1	1
1289	может быть определена	1	1
1290	свидетельствует не только	1	1
1291	разнятся бытийными референтными	1	1
1292	референтная предметно-тематическая и	1	1
1293	говоря жанр представляет	1	1
1294	продуктивный тип высказывания	1	1
1295	соответственно риторика сказания	1	1
1296	предметно-тематическая и рецептивная	1	1
1297	предназначения когда персонажи	1	1
1298	притчи явственно солирует	1	1
1299	нашего высказывания и	1	1
1300	здесь как и	1	1
1301	или плачу и	1	1
1302	природе суть то	1	1
1303	есть металингвистический язык	1	1
1304	то есть предметно-смысловые	1	1
1305	содержанию сказания это	1	1
1306	в себе не	1	1
1307	здесь не только	1	1
1308	формой авторства референтная	1	1
1309	определяется креативная компетенция	1	1
1310	учета слушателя по	1	1
1311	фольклора являет собой	1	1
1312	сказание в известном	1	1
1313	верифицируемым знанием верификация	1	1
1314	слушателя по бахтину	1	1
1315	развившимся твердым композиционным	1	1
1316	позиции и риторического	1	1
1317	частности форма авторства	1	1
1318	ролевую картину мира	1	1
1319	тогда как притчу	1	1
1320	определенные задания реализуют	1	1
1321	до которого анекдот	1	1
1322	юмора умения отрешиться	1	1
1323	истины соответственно риторика	1	1
1324	в иной ситуации	1	1
1325	риторика императивного монологизированного	1	1
1326	смешное но обязательно	1	1
1327	персонажа то она	2	1
1328	жанра состоит в	1	1
1329	условленность общения объединяющая	1	1
1330	и тот же	1	1
1331	смысле домонологично оно	1	1
1332	слово анекдота уже	1	1
1333	сознания к другому	2	1
1334	иной позицией соучастника	1	1
1335	рассказчиком с иными	1	1
1336	адресата занимающего позицию	1	1
1337	иного нарративного высказывания	1	1
1338	ориентировано на непосредственную	1	1
1339	моделируемая притчей напротив	1	1
1340	собой лишь одну	1	1
1341	то есть система	1	1
1342	жизненной практике может	1	1
