N	2gram	Tiupa_Narr_1	Analitik
1163	текста позволяющую	1	1
1164	не ограничивается	1	1
1165	гегель именовал	1	1
1166	и кому	1	1
1167	это позиция	2	1
1168	новелле есть	1	1
1169	и открывает	1	1
1170	риторики то	1	1
1171	высказывания реализующий	1	1
1172	предметом целью	1	1
1173	анекдота курьезная	1	1
1174	как мы	3	1
1175	которая своей	1	1
1176	притчи может	1	1
1177	разных риториках	1	1
1178	разнородны говорить	1	1
1179	то она	2	1
1180	от друга	1	1
1181	притча нередко	1	1
1182	завершения учета	1	1
1183	самому тогда	1	1
1184	застывшее целое	1	1
1185	же обратное	1	1
1186	действующие лица	1	1
1187	принципе можно	1	1
1188	жизнь глазами	1	1
1189	миропорядка жизнь	1	1
1190	извлечения адресатом	1	1
1191	роль судьба	1	1
1192	литературного сюжета	1	1
1193	события как	2	1
1194	или долг	1	1
1195	для читателя	1	1
1196	вымышленные но	1	1
1197	сознания однако	1	1
1198	для всего	1	1
1199	определенные возможности	1	1
1200	неприемлемо ни	1	1
1201	в организации	2	1
1202	классического реализма	1	1
1203	встречающихся в	1	1
1204	притча разъединяет	1	1
1205	нормативное приложение	1	1
1206	таковы герои	1	1
1207	своей карнавальной	1	1
1208	и соответствующую	1	1
1209	с языком	1	1
1210	способами высказывания	1	1
1211	на заключительной	1	1
1212	это путь	1	1
1213	у-влекать слушателей	1	1
1214	рассказчика не	1	1
1215	сознаний встречающихся	1	1
1216	притчи иносказательность	1	1
1217	что у	2	1
1218	может ощущаться	1	1
1219	событием поэтому	1	1
1220	из двух	3	1
1221	в поведении	1	1
1222	классической риторики	1	1
1223	жизни на	1	1
1224	целого его	1	1
1225	маркированном положении	1	1
1226	проделано и	1	1
1227	здесь как	1	1
1228	особенно в	3	1
1229	живет в	1	1
1230	типа предполагает	1	1
1231	ориентировано на	1	1
1232	всегда предносится	1	1
1233	универсального опыта	1	1
1234	это императивная	1	1
1235	мог бы	3	1
1236	произведения не	1	1
1237	позицию сотворчества	1	1
1238	из модификаций	2	1
1239	повествуемой ситуации	1	1
1240	с толпой	1	1
1241	его мысли	1	1
1242	хвале хуле	1	1
1243	поэтому повторное	1	1
1244	является в	1	1
1245	строго говоря	1	1
1246	недостоверное знание	1	1
1247	на них	1	1
1248	адресату позицию	1	1
1249	анекдотическим повествованием	1	1
1250	с этого	1	1
1251	если бы	1	1
1252	присутствующего в	2	1
1253	акт притчевого	1	1
1254	состоящий в	1	1
1255	такого выбора	1	1
1256	к языку	1	1
1257	различного рода	3	1
1258	коммуникативное событие	3	1
1259	повествователя в	1	1
1260	очередь определяется	1	1
1261	основе своей	4	1
1262	адресату компетентность	1	1
1263	феномен жанровости	1	1
1264	их предлагая	1	1
1265	о ней	3	1
1266	называемого чувства	1	1
1267	своему коммуникативному	1	1
1268	определяется картиной	1	1
1269	анекдот недостоверное	1	1
1270	б.о корман	1	1
1271	церкви в	1	1
1272	концепт читателя	1	1
1273	в состав	1	1
1274	редуцирован комическая	1	1
1275	потому нейтральное	1	1
1276	истолкования активизирующего	1	1
1277	поведения говорящего	1	1
1278	в самой	1	1
1279	следует иметь	1	1
1280	дистанцированной в	1	1
1281	коммуникативная характеристика	1	1
1282	содержание к	1	1
1283	компетентности индивидуального	1	1
1284	единственный в	1	1
1285	есть само	1	1
1286	выбора не	1	1
1287	как притчу	1	1
1288	одного из	4	1
1289	или плачу	1	1
1290	героическая апофегма	1	1
1291	к ценностной	1	1
1292	один голос	2	1
1293	как субъекты	1	1
1294	не отказываться	1	1
1295	от диалогической	1	1
1296	ситуациям речевого	1	1
1297	субъект объект	1	1
1298	в новелле	1	1
1299	определяется предметом	1	1
1300	задания реализуют	1	1
1301	целостности и	1	1
1302	не заключает	1	1
1303	этих двух	1	1
1304	того или	2	1
1305	постулирует со	1	1
1306	убеждения организующего	1	1
1307	истории в	3	1
1308	смысловую перспективу	1	1
1309	искушений и	1	1
1310	умения отрешиться	1	1
1311	и невымышленные	1	1
1312	коммуникативную стратегию	2	1
1313	названные типы	1	1
1314	анекдотические истории	1	1
1315	его составе	1	1
1316	при доминировании	1	1
1317	если например	1	1
1318	культуре коммуникативной	1	1
1319	чувства юмора	1	1
1320	сообщенный в	1	1
1321	организации текста	2	1
1322	формой авторства	1	1
1323	жизни но	2	1
1324	текстами соответствующего	1	1
1325	нее нарративности	1	1
1326	речевого целого	1	1
1327	постигает неудача	1	1
1328	это разграничение	1	1
1329	слово общенародной	1	1
1330	условностей организации	1	1
1331	какая была	2	1
1332	жизнь личности	1	1
1333	предполагающая в	1	1
1334	смеховой жанр	1	1
1335	формы построения	1	1
1336	научной парадигмы	1	1
1337	отметить что	1	1
1338	или напротив	4	1
1339	во всей	2	1
1340	означала бы	1	1
1341	говорящий здесь	1	1
1342	адресата авторские	1	1
1343	и только	2	1
1344	систему традиционных	1	1
1345	не занять	1	1
1346	не обязательно	3	1
1347	ему позиции	1	1
1348	ее содержание	1	1
1349	чужой стране	1	1
1350	вслед за	4	1
1351	строго отграниченная	1	1
1352	тем более	2	1
1353	соучастников притчевого	1	1
1354	резко отличается	1	1
1355	сказания субъект	1	1
1356	дискурсии обладает	1	1
1357	твердым композиционным	1	1
1358	и неоспоримый	1	1
1359	рассказа что	1	1
1360	в.т зависит	1	1
1361	герои сказания	1	1
1362	притче о	1	1
1363	быть редуцирован	1	1
1364	предполагает текстообразующую	1	1
1365	может иметь	1	1
1366	адресатом некоего	1	1
1367	диалог персонажей	1	1
1368	архаичному состоянию	1	1
1369	строим свою	1	1
1370	систему ценностей	1	1
1371	подробностями и	1	1
1372	знания убеждения	1	1
1373	исторически сложившихся	1	1
1374	любопытное занимательное	1	1
1375	того что	1	1
1376	на поучающего	1	1
1377	обнаруживают себя	1	1
1378	моделируемая притчей	1	1
1379	герой в	1	1
1380	и ситуацией	1	1
1381	ему адресованностью	1	1
1382	увидел победил	1	1
1383	не размежеваны	1	1
1384	голос >	1	1
1385	новелла ночной	1	1
1386	ситуации произнесения	1	1
1387	они хотят	1	1
1388	иным коммуникативным	1	1
1389	мастерства рассказчика	1	1
1390	предлагая адресату	1	1
1391	является своего	1	1
1392	жанр представляет	1	1
1393	и одновременно	2	1
1394	компетенции суть	1	1
1395	природе суть	1	1
1396	центральным персонажем	1	1
1397	где персонажем	1	1
1398	компетентностью последняя	1	1
1399	идет по	2	1
1400	соучастника данного	1	1
1401	риторическими пределами	1	1
1402	карнавального отношения	1	1
1403	преждевременно поскольку	1	1
1404	тот же	1	1
1405	одной из	4	1
1406	с ними	1	1
1407	вертится противоположный	1	1
1408	одного сознания	2	1
1409	и бытующей	1	1
1410	субъектов дискурсии	1	1
1411	наблюдения именно	1	1
1412	общенародной хвалы	1	1
1413	не у-влекать	1	1
1414	общения то	2	1
1415	наличие так	1	1
1416	другие компетенции	1	1
1417	которых в	1	1
1418	термин классической	1	1
1419	всякому чья	1	1
1420	мира креативная	1	1
1421	частности наличие	1	1
1422	анекдота выбор	1	1
1423	т.д в	1	1
1424	рецептивной компетенции	1	1
1425	беспрецедентных событиях	1	1
1426	сообщаемому рецептивная	1	1
1427	выбор лексики	1	1
1428	в уста	1	1
1429	в сказании	2	1
1430	и испытаний	1	1
1431	жанр посрамляющий	1	1
1432	профанация священного	1	1
1433	цели и	1	1
1434	судьба или	1	1
1435	человека с	1	1
1436	запечатленного в	1	1
1437	нравственный закон	1	1
1438	авторские инвенции	1	1
1439	притчевого назидания	1	1
1440	позицией соучастника	1	1
1441	есть в	2	1
1442	не становится	1	1
1443	жанра сказание	1	1
1444	репродуктивной компетентностью	1	1
1445	риторического поведения	1	1
1446	не предначертанность	1	1
1447	ситуации иным	1	1
1448	необходимая коммуникативная	1	1
1449	по убеждению	1	1
1450	можно припоминая	1	1
1451	же анекдота	1	1
1452	жанровости есть	1	1
1453	жанра это	1	1
1454	дискурсе может	1	1
1455	этом что	1	1
1456	интонациями он	1	1
1457	компетентность предполагающая	1	1
1458	рецептивная установка	3	1
1459	актанта здесь	1	1
1460	наблюдения как	1	1
1461	окказионального ситуативного	1	1
1462	ощущаться завершенная	1	1
1463	знанию как	1	1
1464	сказания не	1	1
1465	как кажется	2	1
1466	ситуации жизненного	1	1
1467	есть монолог	1	1
1468	и составляющий	1	1
1469	в такого	1	1
1470	слова не	1	1
1471	смерть и	1	1
1472	нудительной серьезности	1	1
1473	научной истины	1	1
1474	или даже	2	1
1475	по выражению	2	1
1476	две другие	1	1
1477	следовательно предметно-смысловые	1	1
1478	касается референтной	1	1
1479	его и	1	1
1480	читатель может	1	1
1481	референтную компетенцию	1	1
1482	обряд инициации	1	1
1483	ту или	2	1
1484	притчи современный	1	1
1485	жизненного поведения	1	1
1486	суть то	1	1
1487	характерно что	1	1
1488	с гибелью	1	1
1489	сюжета притчи	1	1
1490	система смыслов	1	1
1491	одно из	2	1
1492	концепты авторской	1	1
1493	сугубо смеховой	1	1
1494	обычно неприемлемо	1	1
1495	и жанровые	1	1
1496	есть предметно-смысловые	1	1
1497	притчевого типа	1	1
1498	и слушающих	1	1
1499	в целый	1	1
1500	иерархично оно	1	1
1501	слова в	1	1
1502	речевой акт	2	1
1503	жанр это	1	1
1504	в исконном	1	1
1505	то синхрония	1	1
1506	остается авторитарной	1	1
1507	вовсе не	1	1
1508	литературу в	1	1
1509	ее адресатов	1	1
1510	их внутреннюю	2	1
1511	современный сугубо	1	1
1512	пределами притчи	1	1
1513	при всей	4	1
1514	не о	3	1
1515	компетенция говорящего	1	1
1516	не составляет	1	1
1517	подлинная жизнь	1	1
1518	или диалогической	1	1
1519	обязательно сообщает	1	1
1520	дозволенное посрамление	1	1
1521	ему казалось	1	1
1522	есть принадлежат	1	1
1523	его вступление	1	1
1524	эстетического наблюдения	1	1
1525	частности сказание	1	1
1526	присутствия в	3	1
1527	напротив предполагает	1	1
1528	то у	1	1
1529	исторически сложившуюся	1	1
1530	и делает	1	1
1531	сказание постулирует	1	1
1532	непристойность необыкновенное	1	1
1533	бытования опосредованной	1	1
1534	позволяющую донести	1	1
1535	автора как	1	1
1536	и строго	1	1
1537	не противоречит	1	1
1538	предметно-смысловые формы	1	1
1539	героя или	1	1
1540	лишь для	1	1
1541	собственной ситуации	1	1
1542	это риторика	1	1
1543	является сюжетообразующим	1	1
1544	победил или	1	1
1545	пишущего постигает	1	1
1546	поэтому анекдот	1	1
1547	целое нашего	1	1
1548	личностно окрашено	1	1
1549	что могло	1	1
1550	рода общий	1	1
1551	что на	2	1
1552	пассивным как	1	1
1553	бывает в	1	1
1554	этой проблемы	1	1
1555	между которыми	1	1
1556	притче универсального	1	1
1557	есть металингвистический	1	1
1558	есть нарушение	1	1
1559	до сих	1	1
1560	нарушение запрета	2	1
1561	может и	1	1
1562	как у	1	1
1563	составляющий морализаторскую	1	1
1564	стороны проповедь	1	1
1565	адекватным данному	1	1
1566	или иначе	3	1
1567	связаны с	1	1
1568	божья повеленья	1	1
1569	объединяет говорящих	1	1
1570	иными подробностями	1	1
1571	а именно	3	1
1572	концепированного б.о	1	1
1573	не сводится	2	1
1574	к которому	2	1
1575	от притчи	1	1
1576	чем он	1	1
1577	на чем	2	1
1578	для слушателей	1	1
1579	это все	2	1
1580	наконец в	2	1
1581	было и	1	1
1582	а с	3	1
1583	героя о	1	1
1584	тематические и	1	1
1585	посрамление словесное	1	1
1586	высказывания феномен	1	1
1587	складывающейся и	1	1
1588	мира это	1	1
1589	и др	2	1
1590	но о	3	1
1591	состоянию общественных	1	1
1592	только исполнитель	1	1
1593	себя и	2	1
1594	диалогизированного слова	1	1
1595	определенные задания	1	1
1596	равной степени	1	1
1597	императивного монологизированного	1	1
1598	инвенции термин	1	1
1599	лица по	1	1
1600	> кто	1	1
1601	резюмируя можно	1	1
1602	ей не	2	1
1603	как композиционно	1	1
1604	жанра высказывания	1	1
1605	зависит от	2	1
1606	не знает	1	1
1607	рецептивная компетенция	1	1
1608	выступают с	1	1
1609	нарушение табу	1	1
1610	объекты эстетического	1	1
1611	стремится к	1	1
1612	повествователем о	1	1
1613	невымышленные анекдотические	1	1
1614	дискурса подобно	1	1
1615	рассказчика однако	1	1
1616	позицию внутренне	2	1
1617	иной ситуации	1	1
1618	анекдот рекреативная	1	1
1619	и картины	1	1
1620	осуществлено только	1	1
1621	здесь действующие	1	1
1622	на передний	1	1
1623	различал жанр	1	1
1624	слухи или	1	1
1625	дискурса выступает	1	1
1626	отвергает извращает	1	1
1627	в придании	1	1
1628	притчи это	1	1
1629	бытуют как	1	1
1630	элиминирования из	1	1
1631	приобщение к	2	1
1632	когда же	1	1
1633	или а	1	1
1634	глупость неуместность	1	1
1635	рассчитан на	1	1
1636	свидетельствует не	1	1
1637	может выступать	1	1
1638	стабильно дифференцированном	1	1
1639	человека как	1	1
1640	смыслов оно	1	1
1641	что жанр	1	1
1642	анекдот легко	1	1
1643	статус научной	1	1
1644	риторика ролевого	1	1
1645	дискурса то	1	1
1646	устного диалога	1	1
1647	иным рассказчиком	1	1
1648	примеряя ее	1	1
1649	перевод его	1	1
1650	на фоне	1	1
1651	притча редуцируется	1	1
1652	определяющие референтную	1	1
1653	есть острота	1	1
1654	старшего брата	1	1
1655	кладет начало	1	1
1656	недостоверностью отвергает	1	1
1657	коммуникации вторичны	1	1
1658	все основные	1	1
1659	есть непосредственно	1	1
1660	языком ставят	1	1
1661	некий нравственный	1	1
1662	может оказываться	1	1
1663	наделенного репродуктивной	1	1
1664	к себе	5	1
1665	предметно-смысловые нахождения	1	1
1666	в дискурсе	1	1
1667	не удается	1	1
1668	разграничивающий первичные	1	1
1669	позиция активного	1	1
1670	и соответствующими	1	1
1671	оно объединяет	1	1
1672	персонажи не	1	1
1673	этого момента	1	1
1674	значении этого	3	1
1675	того кого	1	1
1676	бахтин может	1	1
1677	неотделимо от	1	1
1678	из которых	4	1
1679	весьма значимо	1	1
1680	преступается не	1	1
1681	это парадигма	1	1
1682	парадигма инициируемого	1	1
1683	слово деритуализовано	1	1
1684	от рассмотрения	1	1
1685	жанровые зародыши	1	1
1686	исторически продуктивный	1	1
1687	мира моделируемой	1	1
1688	в область	2	1
1689	междуязычны интернациональны	1	1
1690	творится окказиональная	1	1
1691	смешное но	1	1
1692	передаваемого текста	1	1
1693	а если	2	1
1694	заключительной стадии	1	1
1695	вступление в	1	1
1696	в диахронии	1	1
1697	текста где	1	1
1698	для первого	1	1
1699	тип высказывания	1	1
1700	в столь	1	1
1701	но основной	1	1
1702	стороны художественной	1	1
1703	в литературе	2	1
1704	выбора в	1	1
1705	идеологические жанры	1	1
1706	за рамки	2	1
1707	куста последующих	1	1
1708	повествованием творится	1	1
1709	персонажа то	2	1
1710	воспоминаний героя	2	1
1711	глядела на	2	1
1712	ним определенные	1	1
1713	слово сказания	1	1
1714	сказания отведена	1	1
1715	из многочисленных	2	1
1716	в наличии	1	1
1717	деритуализовано инициативно	1	1
1718	говорящего иначе	1	1
1719	текста как	2	1
1720	она названа	1	1
1721	по бахтину	3	1
1722	поэтому жанры	1	1
1723	от жанра	1	1
1724	повторное выслушивание	1	1
1725	притчевого дискурса	1	1
1726	дело здесь	1	1
1727	непосредственно коммуникативными	1	1
1728	главного героя	2	1
1729	способность хранения	1	1
1730	схемы и	1	1
1731	с этой	1	1
1732	х гг	1	1
1733	> в	3	1
1734	и формы	1	1
1735	пришел увидел	1	1
1736	воспроизводимой в	1	1
1737	к жанровой	1	1
1738	полюсом анекдотического	1	1
1739	безответственную передаваемость	1	1
1740	в коммуникацию	1	1
1741	как отмечает	1	1
1742	священного новелла	1	1
1743	литературные жанры	3	1
1744	разделение иерархично	1	1
1745	позиции но	1	1
1746	здесь сводится	1	1
1747	высказывания жанр	1	1
1748	известном смысле	2	1
1749	дискурсии и	1	1
1750	речевого общения	1	1
1751	сих пор	1	1
1752	своей жизни	1	1
1753	но это	1	1
1754	конвенциональность субъекта	1	1
1755	аспекте бахтин	1	1
1756	чья жизнь	1	1
1757	говорит концепты	1	1
1758	рассказывается анекдот	1	1
1759	типы устного	1	1
1760	свою жизненную	1	1
1761	и адресата	1	1
1762	форме определенной	1	1
1763	рассказчика ни	1	1
1764	и тогда	1	1
1765	выше она	1	1
1766	анекдота обычно	1	1
1767	поэтике здесь	1	1
1768	поле его	1	1
1769	диахронии жанр	1	1
1770	зависимость анекдота	1	1
1771	непреложный и	1	1
1772	суть референтная	1	1
1773	жанры существенно	1	1
1774	высказывания письменные	1	1
1775	рода но	2	1
1776	или частной	1	1
1777	под названием	1	1
1778	самого персонажа	1	1
1779	обладает достоверным	1	1
1780	в книге	1	1
1781	прахудожественными речевыми	1	1
1782	и позволяет	1	1
1783	креативная и	1	1
1784	эстетического дискурса	1	1
1785	интернациональны в	1	1
1786	всего они	1	1
1787	отвечает на	1	1
1788	случаях когда	1	1
1789	как отец	1	1
1790	искусства как	1	1
1791	такого высказывания	1	1
1792	для автора	2	1
1793	того кому	1	1
1794	в связи	2	1
1795	свободного выбора	1	1
1796	лишь одну	1	1
1797	рассказывания поскольку	1	1
1798	противоположный предел	1	1
1799	тому архаичному	1	1
1800	мира которая	1	1
1801	отводимой воспринимающему	1	1
1802	как рассказчик	1	1
1803	именно такого	1	1
1804	вкрапления с	1	1
1805	своей природе	1	1
1806	жанр в	1	1
1807	знания даже	1	1
1808	стороны коммуникативного	1	1
1809	или пишущего	2	1
1810	обращается к	1	1
1811	жанровое целое	1	1
1812	ни одного	1	1
1813	предносится целое	1	1
1814	есть система	1	1
1815	но обязательно	1	1
1816	авторства референтная	1	1
1817	от него	1	1
1818	дискурса претерпевшего	1	1
1819	анекдота полярно	1	1
1820	субъект дискурсии	1	1
1821	но еще	1	1
1822	на свою	1	1
1823	общим знанием	1	1
1824	когда персонажи	1	1
1825	все-таки она	1	1
1826	где всякому	1	1
1827	в маркированном	1	1
1828	последняя предполагает	1	1
1829	взаимная условленность	1	1
1830	внутренняя активность	1	1
1831	с формой	1	1
1832	от всего	1	1
1833	ценностной позиции	1	1
1834	хотя бы	4	1
1835	будто бы	3	1
1836	персонажи сказания	1	1
1837	столь пассивным	1	1
1838	редуцируется в	1	1
1839	курьезная риторика	1	1
1840	быть определена	1	1
1841	выбирают а	1	1
1842	весьма разнородны	1	1
1843	анекдотического персонажа	1	1
1844	жанровых компетенций	1	1
1845	паремия до	1	1
1846	с собственно	1	1
1847	до адресата	1	1
1848	себя если	1	1
1849	от нудительной	1	1
1850	компетентность восприятия	1	1
1851	в равной	1	1
1852	наиболее продуктивным	1	1
1853	данному дискурсу	1	1
1854	дискурса случается	1	1
1855	ситуативного диалогизированного	1	1
1856	оказывается всего	2	1
1857	и рассказывающим	1	1
1858	к ее	1	1
1859	сложившуюся систему	1	1
1860	целью и	1	1
1861	здесь только	1	1
1862	изобретения говорящего	1	1
1863	жизни в	3	1
1864	поскольку не	1	1
1865	нами не	2	1
1866	жанровых форм	2	1
1867	а о	1	1
1868	научного описания	1	1
1869	в ходе	1	1
1870	между ними	2	1
1871	картину мира	2	1
1872	словарного слова	1	1
1873	целого следовательно	1	1
1874	притча не	2	1
1875	проповедь где	1	1
1876	коммуникацию не	1	1
1877	от всех	2	1
1878	достоверному и	1	1
1879	качестве нарративного	1	1
1880	верифицируемым знанием	1	1
1881	зародыши тематические	1	1
1882	иной преемственно	1	1
1883	к его	1	1
1884	место хотя	1	1
1885	было показано	1	1
1886	целое внеязыковое	1	1
1887	жанра при	1	1
1888	он предполагает	1	1
1889	достоверным но	1	1
1890	тождественно мнению	1	1
1891	первом случае	2	1
1892	не что	2	1
1893	оно не	2	1
1894	формы высказывания	1	1
1895	коммуникативными способами	1	1
1896	будет адекватным	1	1
1897	соответствующими коммуникативными	1	1
1898	восприятия со	1	1
1899	имплицитно присутствующего	1	1
1900	героя в	8	1
1901	и поучаемого	1	1
1902	нарративного высказывания	6	1
1903	представляются сказание	1	1
1904	единого художественного	1	1
1905	свою столь	1	1
1906	реализуют в	1	1
1907	для рассказчика	1	1
1908	кощунство и	1	1
1909	учительный дискурс	1	1
1910	жизни и	3	1
1911	иной коммуникативный	1	1
1912	есть реализация	1	1
1913	собой лишь	1	1
1914	практике может	1	1
1915	конвенции определяющие	1	1
1916	к общенародной	1	1
1917	словесное кощунство	1	1
1918	острота наизнанку	1	1
1919	в коммуникативной	1	1
1920	противостоит событийности	1	1
1921	иной позицией	1	1
1922	синхрония жанра	1	1
1923	попросту чудаковатое	1	1
1924	ошибка оговорка	1	1
1925	и риторического	1	1
1926	к сообщенному	1	1
1927	они не	2	1
1928	случае его	1	1
