N	2gram	Tiupa_Teor_1	Analitik
1163	на действительную	1	1
1164	же образом	1	1
1165	обликом подвига	1	1
1166	стихового ряда	1	1
1167	его рыцарской	1	1
1168	ритмико-интонационного напряжения	1	1
1169	герой шире	1	1
1170	любование этим	1	1
1171	с дудочкой	4	1
1172	о грядущем	1	1
1173	традиции особенно	1	1
1174	встречи-разлуки полная	1	1
1175	новую ролевую	1	1
1176	рядом с	1	1
1177	строку в	1	1
1178	перед другом	1	1
1179	внешнего мира	2	1
1180	художественности способом	1	1
1181	жизни героя	1	1
1182	возникает новая	1	1
1183	к какому-либо	2	1
1184	мнимо героическое	1	1
1185	несоответствием низкой	1	1
1186	же персонажа	2	1
1187	говорю однако	1	1
1188	комедиях аристофана	1	1
1189	комедийности как	1	1
1190	отношения еще	1	1
1191	как об	1	1
1192	означает быть	1	1
1193	героическое созвучие	1	1
1194	из н	1	1
1195	дант существенно	1	1
1196	не узнает	1	1
1197	статус границ	1	1
1198	слов способных	1	1
1199	лирическая героиня	5	1
1200	стиха указывает	1	1
1201	случайно во	1	1
1202	метапоэтического сверх-я	1	1
1203	пиррихий в	1	1
1204	а ударных	1	1
1205	с учетом	1	1
1206	строф ритмически	1	1
1207	имеются по	1	1
1208	ее судьбы	1	1
1209	в позицию	1	1
1210	трагизм комизм	1	1
1211	сопоставлены или	1	1
1212	значимую для	1	1
1213	подчеркнуть факультативность	1	1
1214	третьих строках	1	1
1215	пути самоутверждения	1	1
1216	литературе как	1	1
1217	раз оказывается	1	1
1218	посещает лирическую	1	1
1219	личностного самоопределения	1	1
1220	поэтической глоссализации	2	1
1221	смятение лирической	1	1
1222	к ситуации	1	1
1223	слов данту	1	1
1224	должно быть	1	1
1225	самозабвение или	1	1
1226	и себя	1	1
1227	непричастного к	1	1
1228	и свершают	1	1
1229	или героев	1	1
1230	из благодаря	1	1
1231	открытие и	1	1
1232	обратимся к	1	1
1233	остается в	1	1
1234	миросозерцания в	1	1
1235	с я	1	1
1236	несовместимое с	1	1
1237	четвертой стопах	1	1
1238	или к	1	1
1239	художественностью могут	1	1
1240	самобытности гоголевский	1	1
1241	ради личного	1	1
1242	и становится	1	1
1243	эхом стиха	1	1
1244	но я	1	1
1245	эмоционально-волевым тоном	1	1
1246	я надиндивидуальным	1	1
1247	к хлестакову	1	1
1248	л из	1	1
1249	с первых	1	1
1250	одном пиррихии	1	1
1251	менее чем	1	1
1252	феодальными междоусобицами	1	1
1253	ситуации ожидания	1	1
1254	в музе	1	1
1255	сочетание самозабвения	1	1
1256	и сверхличной	1	1
1257	поход одновременно	1	1
1258	гоголевского ревизора	1	1
1259	в войне	2	1
1260	выделяют именно	1	1
1261	сводятся к	2	1
1262	правило обладают	1	1
1263	прозрачна и	1	1
1264	в литературоведческий	1	1
1265	а этому	1	1
1266	прибегающей к	1	1
1267	ревизора сатирик	1	1
1268	от своего	2	1
1269	приход который	1	1
1270	хронотоп высшей	1	1
1271	от ударений	1	1
1272	обеспечивается как	1	1
1273	в своей	6	1
1274	ее внутренней	1	1
1275	утрачивающего стабильность	1	1
1276	усиленный сопровождающим	1	1
1277	отречение от	1	1
1278	объекта лирическое	1	1
1279	аллитерация т	1	1
1280	своей героический	1	1
1281	таким же	1	1
1282	картины безымянной	1	1
1283	свободы я	1	1
1284	дорога братiе	1	1
1285	культурную автономию	1	1
1286	персонажа фонетически	1	1
1287	право на	1	1
1288	сердца своего	1	1
1289	индивидуальной жизни	1	1
1290	большой круг	1	1
1291	т составляющих	1	1
1292	или противопоставлены	1	1
1293	литературы нередко	1	1
1294	первому эпизоду	1	1
1295	навстречу сокровенному	1	1
1296	это делает	1	1
1297	модальности эстетического	1	1
1298	отдельной жизнью	1	1
1299	князя с	1	1
1300	чья роль	1	1
1301	никакой трагической	1	1
1302	иного типа	1	1
1303	персонажей ревизора	1	1
1304	разного рода	1	1
1305	ролевых границах	1	1
1306	ухода рука	1	1
1307	социальных диалектов	1	1
1308	еще нет	1	1
1309	полюс лирического	1	1
1310	ими служебного	1	1
1311	или самозабвенная	1	1
1312	влияние преображающего	1	1
1313	значимостью ритмико-ассонансная	1	1
1314	полностью идентичен	1	1
1315	живота и	1	1
1316	эмоциональности однако	1	1
1317	соседних слов	1	1
1318	место в	5	1
1319	горда своей	1	1
1320	два сверхсхемных	1	1
1321	единую систему	1	1
1322	второй стопе	1	1
1323	превратилась в	1	1
1324	свободу от	1	1
1325	сцену распятия	1	1
1326	сверхличному содержанию	1	1
1327	злонравных персонажей	1	1
1328	архетипичность музы	1	1
1329	большим я	1	1
1330	ночного я	1	1
1331	пятого стиха	1	1
1332	удовлетворясь своим	1	1
1333	хотят скрыть	1	1
1334	саморазрушении ничтожного	1	1
1335	легкой жизнерадостной	1	1
1336	исключения участников	1	1
1337	самолюбием смысла	1	1
1338	от себя	3	1
1339	сквозь шелуху	1	1
1340	индивидуальность неизбежно	1	1
1341	круг внешнего	1	1
1342	козака андрий	1	1
1343	вписать свое	1	1
1344	этим я-в-мире	1	1
1345	чему смеетесь?	1	1
1346	верховному сюзерену	1	1
1347	ритм пятого	1	1
1348	мотивировка похода	1	1
1349	собой и	1	1
1350	данность индивидуальной	1	1
1351	выделяют окказиональные	1	1
1352	ничтожно мала	1	1
1353	ничтожнейшими в	1	1
1354	народностью в	1	1
1355	явление музы	1	1
1356	виде многого	1	1
1357	я-в-мире обоснована	1	1
1358	тему дестабилизированных	1	1
1359	готовностью этого	1	1
1360	как малый	1	1
1361	стиха ночью	1	1
1362	бою князя	1	1
1363	забывъ чти	1	1
1364	ударением во	1	1
1365	лишь осуществляет	1	1
1366	ударного а	2	1
1367	за минуту	1	1
1368	гоголевский тарас	1	1
1369	и героиню	1	1
1370	художественного мира	2	1
1371	художественных языков	1	1
1372	аллитерационная утяжеленность	1	1
1373	амбиций в	1	1
1374	для данного	1	1
1375	совмещении внутренней	1	1
1376	или соответствующих	1	1
1377	исчезает очевидным	1	1
1378	для сатирической	1	1
1379	откровение того	1	1
1380	отвечает ей	1	1
1381	наплънився ратнаго	1	1
1382	теми же	1	1
1383	внутренняя данность	1	1
1384	имеем не	1	1
1385	том под	1	1
1386	доверенностью муза	1	1
1387	фонема т	1	1
1388	направляет самоопределение	1	1
1389	соотнесены между	1	1
1390	характеризует автобиографического	1	1
1391	по ту	1	1
1392	жизни ценой	1	1
1393	жанру как	1	1
1394	в диалоге	2	1
1395	ли я	1	1
1396	бобчинским и	1	1
1397	произведения в	1	1
1398	автора этой	1	1
1399	из виду	1	1
1400	эстетическая позиция	1	1
1401	ударном положении	1	1
1402	началась и	1	1
1403	несомненно связана	1	1
1404	свобода и	1	1
1405	этой внутренней	1	1
1406	в ударном	1	1
1407	рука которая	1	1
1408	открывается в	1	1
1409	для этого	1	1
1410	музы не	1	1
1411	скрыто под	1	1
1412	заглавия обладает	1	1
1413	он выступает	1	1
1414	т усиленный	1	1
1415	наличием внутреннего	1	1
1416	обличают себя	1	1
1417	ни были	1	1
1418	поведением кая	1	1
1419	непростительно то	1	1
1420	тип героя	1	1
1421	ей внешнего	1	1
1422	или иного	3	1
1423	самоопределения оказывается	1	1
1424	нести на	1	1
1425	субструктура поэтического	1	1
1426	данного во	1	1
1427	случае мы	1	1
1428	друг перед	1	1
1429	трагический герой	1	1
1430	все повторы	1	1
1431	мифологическое сознание	1	1
1432	эта встреча	1	1
1433	то с	1	1
1434	поидоша о	1	1
1435	автора и	1	1
1436	какому-либо типу	1	1
1437	это случается	1	1
1438	и отпочкованию	1	1
1439	к самоотрицанию	1	1
1440	чтобы резко	1	1
1441	пути освобождения	1	1
1442	трагедийности и	1	1
1443	взглянула на	3	1
1444	тексте строкой	1	1
1445	за субъективную	1	1
1446	стихе представлено	1	1
1447	подвига перестают	1	1
1448	качестве монологического	1	1
1449	первом слоге	1	1
1450	разрушает себя	1	1
1451	или воодушевляющим	1	1
1452	версиях превращается	1	1
1453	углом они	1	1
1454	что звуки	1	1
1455	кругозора ратным	1	1
1456	хоти красныя	1	1
1457	трепетность объекта	1	1
1458	речевая инициатива	1	1
1459	снятию ритмико-интонационного	1	1
1460	ценностей вписать	1	1
1461	тени большого	1	1
1462	я для	1	1
1463	два полюса	1	1
1464	своих именах	1	1
1465	ситуации административный	1	1
1466	четко прослеживается	1	1
1467	эдип внутренне	1	1
1468	герою-объекту но	1	1
1469	петипа бернарди	1	1
1470	ударения личные	1	1
1471	жизненного процесса	1	1
1472	морального и	1	1
1473	державинское но	1	1
1474	я кладет	1	1
1475	на себе	1	1
1476	к поэтессе	1	1
1477	ключевых строк	1	1
1478	этого общепонятного	1	1
1479	модификации стопного	1	1
1480	личности совершается	1	1
1481	интонация героично	1	1
1482	иную ролевую	1	1
1483	в основе	3	1
1484	ситуаций или	1	1
1485	звук практически	1	1
1486	поэтической ответственности	1	1
1487	как дневной	1	1
1488	совпадает с	3	1
1489	повторы в	1	1
1490	для сатиры	1	1
1491	распространяет некую	1	1
1492	у него	1	1
1493	самосознания от	1	1
1494	свободы и	1	1
1495	мнения о	1	1
1496	оппозиция повторов	1	1
1497	сверхсхемного ударения	1	1
1498	лирического события	1	1
1499	обладают ключевой	1	1
1500	удаль обеих	1	1
1501	эстетических отношений	3	1
1502	форма искусства	1	1
1503	вторжения и	1	1
1504	бездарной трагедии	1	1
1505	того чтобы	1	1
1506	стержнем сатирической	1	1
1507	художественного текста	11	1
1508	не могло	2	1
1509	оно анаграмматически	1	1
1510	себе самом	1	1
1511	из и	1	1
1512	наиболее выделены	1	1
1513	как внутренней	1	1
1514	значимости своего	1	1
1515	не приносит	1	1
1516	образом соотнесены	1	1
1517	своим законным	1	1
1518	ответная эстетическая	1	1
1519	совершает свои	1	1
1520	ритмической кульминацией	1	1
1521	сакральная истинность	1	1
1522	за непособие	1	1
1523	некую концепцию	1	1
1524	дант и	1	1
1525	смерти ивана	1	1
1526	стороны полноценной	1	1
1527	последующие ритмические	1	1
1528	своей неповторимой	1	1
1529	казалось бы	2	1
1530	миропорядке то	1	1
1531	наличии определенных	1	1
1532	своего мужествомъ	1	1
1533	глаза нечистой	1	1
1534	характера как	1	1
1535	качестве полноударных	1	1
1536	архитектонических формах	1	1
1537	вершителей-героев как	1	1
1538	остатка вписан	1	1
1539	внешняя граница	1	1
1540	народной жизни	1	1
1541	жизненному поведению	1	1
1542	стороной жизни	1	1
1543	не раздваивается	1	1
1544	художественная реальность	1	1
1545	парадоксальное сочетание	1	1
1546	миропорядке т.е	1	1
1547	звонкого д	1	1
1548	невольно проговариваясь	1	1
1549	слова как	3	1
1550	субъективно оправданном	1	1
1551	всему тексту	1	1
1552	случайными чертами	1	1
1553	ударных строк	1	1
1554	полноударного стопного	1	1
1555	ты ль	2	1
1556	героическая личность	1	1
1557	или иная	1	1
1558	с одним	1	1
1559	сущности хоровое	1	1
1560	точке этого	1	1
1561	оценивающего видения	1	1
1562	доминирует гласная	1	1
1563	лирическую героиню	2	1
1564	передает очевидное	1	1
1565	иными словами	1	1
1566	как внутренняя	1	1
1567	зрения никакое	1	1
1568	есть культура	1	1
1569	я во	1	1
1570	стола и	1	1
1571	нелепой испорченности	1	1
1572	в статике	1	1
1573	личностное я	1	1
1574	приходится точка	1	1
1575	фонологически значимой	1	1
1576	слово суда	1	1
1577	границ разделяющих	1	1
1578	аналогичность стиху	1	1
1579	ценностей жизни	2	1
1580	словами дешифрующими	1	1
1581	так эдип	1	1
1582	подвига чего	1	1
1583	тдтдт ттт	1	1
1584	объектом оценивающего	1	1
1585	и града	1	1
1586	только посещает	1	1
1587	и является	2	1
1588	поэтического дудения	1	1
1589	внутренней и	2	1
1590	ему и	1	1
1591	отреклось от	1	1
1592	собою некий	1	1
1593	самым по	1	1
1594	потому что	3	1
1595	ценностей имя	1	1
1596	лицом миропорядка	1	1
1597	снятии жизненных	1	1
1598	и теперь	1	1
1599	который выставляет	1	1
1600	связи с	1	1
1601	весьма существенно	2	1
1602	художественной организации	1	1
1603	эдип в	1	1
1604	полноценной личностью	1	1
1605	сферы эстетических	1	1
1606	смысл этой	1	1
1607	комизм и	1	1
1608	ратная удаль	1	1
1609	как я	1	1
1610	деянии субъективно	1	1
1611	напряженности от	1	1
1612	стихотворение не	1	1
1613	общей фонемы	1	1
1614	ее употребления	1	1
1615	и систематизации	1	1
1616	доминантой если	1	1
1617	сопрягаемые в	1	1
1618	эстетическим освоением	1	1
1619	одинокое ждущее	1	1
1620	качестве модуса	1	1
1621	всей своей	1	1
1622	как будто	2	1
1623	смеховая ревизия	1	1
1624	ахматовой предельно	1	1
1625	языков в	1	1
1626	ддд ссс	1	1
1627	материнской любви	1	1
1628	достоинства своей	1	1
1629	лирический герой	2	1
1630	строки выделяют	1	1
1631	ритмические рисунки	1	1
1632	в подобном	1	1
1633	аллитерация д	1	1
1634	предельно проста	1	1
1635	вневренной хронотоп	1	1
1636	заключительный стих	1	1
1637	в бою	1	1
1638	внешнему осуществлению	1	1
1639	эстетический объект	3	1
1640	в тени	1	1
1641	трагедии софокла	1	1
1642	перед ним	1	1
1643	я принадлежат	1	1
1644	ямба служат	1	1
1645	художественную реальность	1	1
1646	является ни	1	1
1647	автономию в	1	1
1648	у нас	2	1
1649	героини заявленное	1	1
1650	диктование предполагает	1	1
1651	строк снижение	1	1
1652	трагедии вполне	1	1
1653	разумеется обладают	1	1
1654	интонационно-ритмически не	1	1
1655	тем это	1	1
1656	христианской душе	1	1
1657	и смыслы	1	1
1658	ударный а	1	1
1659	в начальном	1	1
1660	составляет достаточного	1	1
1661	очень часто	1	1
1662	доминанта пушкинского	1	1
1663	аристофану который	1	1
1664	и частиц	1	1
1665	нередко прибегающей	1	1
1666	любить в	1	1
1667	если с	1	1
1668	дохудожественное мифологическое	1	1
1669	не могут	2	1
1670	странного любопытства	1	1
1671	ее ролевой	1	1
1672	сути своей	1	1
1673	на осмеяние	1	1
1674	личные в	1	1
1675	способу мышления	1	1
1676	равно героизирована	1	1
1677	полная вписанность	1	1
1678	ю.н тыняновым	1	1
1679	заметил что	1	1
1680	среды объединяющее	1	1
1681	умиротворение удовлетворенного	1	1
1682	оправданном а	1	1
1683	или архитектонических	1	1
1684	диалоге это	1	1
1685	к герою-объекту	1	1
1686	обладать и	1	1
1687	значимыми и	1	1
1688	диада личности	1	1
1689	зарождения трагизма	1	1
1690	весьма наглядна	1	1
1691	личностью тогда	1	1
1692	данности бытия	1	1
1693	себя эдип	1	1
1694	фонетически готовится	1	1
1695	анаграмматического субститута	1	1
1696	ровно из	1	1
1697	стопах однако	1	1
1698	сюжета два	1	1
1699	служить и	1	1
1700	соответствующий тип	1	1
1701	в поле	1	1
1702	обоснована эстетическая	1	1
1703	рассказчиком в	1	1
1704	этот фонетический	1	1
1705	частной жизни	2	1
1706	культуре дифференциация	1	1
1707	жизни всегда	1	1
1708	диалектов а	1	1
1709	интонации диссонанса	1	1
1710	он оказывается	1	1
1711	чтобы именно	1	1
1712	персонажей то	1	1
1713	катастрофического нарастания	1	1
1714	тайны эта	1	1
1715	поэтизация подвигов	1	1
1716	слова с	1	1
1717	ударный стих	1	1
1718	данному жанру	1	1
1719	пиррихий на	1	1
1720	лирических героев	1	1
1721	е у	1	1
1722	звуков но	1	1
1723	смысла символ	1	1
1724	и своя	1	1
1725	выраженное смятение	1	1
1726	конце первого	1	1
1727	этой диадой	1	1
1728	и сгустившимся	1	1
1729	такы же	1	1
1730	гласными в	1	1
1731	однако лирическая	1	1
1732	самоопределения стать	1	1
1733	вести художественная	1	1
1734	живущим сопрягаемые	1	1
1735	для себя	1	1
1736	героиню романа	1	1
1737	два пиррихия	1	1
1738	момент свершения	1	1
1739	древнейшему модусу	1	1
1740	ямба со	1	1
1741	от ложных	1	1
1742	подвигов воспевание	1	1
1743	достоевского где	1	1
1744	оказывается объектом	2	1
1745	два имеющихся	1	1
1746	не ограничивается	2	1
1747	от исторически	1	1
1748	ожидания к	1	1
1749	и открывает	1	1
1750	к усложнению	1	1
1751	ревизор чья	1	1
1752	в из	1	1
1753	как мы	1	1
1754	всех сторон	1	1
1755	ей говорю	2	1
1756	и о	4	1
1757	андрий меняет	1	1
1758	божественной тайны	1	1
1759	от ситуации	1	1
1760	с сатирической	1	1
1761	уникальную художественную	1	1
1762	от друга	1	1
1763	заданности и	2	1
1764	основаниями можно	1	1
1765	целостности человеческого	1	1
1766	сделанных оговорок	1	1
1767	гомеровой илиаде	1	1
1768	и выступает	1	1
1769	или драматизация	1	1
1770	позицию по	1	1
1771	анаграмматическим субститутом	2	1
1772	этой малости	1	1
1773	субъектов автора	1	1
1774	служат лишь	1	1
1775	себе сверхсхемные	1	1
1776	самим собою	2	1
1777	общения между	2	1
1778	определенных языковых	1	1
1779	и всеволод	1	1
1780	чувствами вся	1	1
1781	или долг	1	1
1782	для читателя	2	1
1783	его поступки	1	1
1784	сверх-я аллитерация	1	1
1785	не подвергающегося	1	1
1786	пребывания а	1	1
1787	стать я	1	1
1788	гордость героическая	1	1
1789	оценке его	1	1
1790	противостоящего ей	1	1
1791	проговариваясь о	1	1
1792	ограничено лишь	1	1
1793	оказывается шире	2	1
1794	присуща самовлюбленность	1	1
1795	уточненная таким	1	1
1796	в организации	2	1
1797	реальной действительности	1	1
1798	истинной ролевой	1	1
1799	обретает право	1	1
1800	глебовны свычая	1	1
1801	классического реализма	1	1
1802	мы рассматриваем	1	1
1803	это ведет	1	1
1804	его катастрофической	1	1
1805	индивидуальную картину	1	1
1806	свой уже	1	1
1807	стопах при	1	1
1808	лирического мы	1	1
1809	муза и	1	1
1810	устремляется навстречу	1	1
1811	степени и	1	1
1812	воспевание их	1	1
1813	не возникает	1	1
1814	целое поэмы	1	1
1815	где подлинная	1	1
1816	миропорядка непростительно	1	1
1817	сверхличной защищенностью	1	1
1818	и соответствующую	1	1
1819	с языком	2	1
1820	оппозиция о	1	1
1821	форма трагедии	1	1
1822	положении совершенно	1	1
1823	ссс чтчстчтстчтс	1	1
1824	рекуще мы	1	1
1825	тайны таким	1	1
1826	преимуществу ночной	1	1
1827	к типам	1	1
1828	как трагически	1	1
1829	система хронотопов	1	1
1830	совершается как	1	1
1831	изначально отреклось	1	1
1832	борющихся сторон	1	1
1833	толстовской смерти	1	1
1834	внешнего хронотопа	1	1
1835	человеком внутренней	1	1
1836	чего еще	1	1
1837	втором эстетическая	1	1
1838	непрямого говорения	1	1
1839	ттт утяжеленный	1	1
1840	от морального	1	1
1841	безударном положении	1	1
1842	финальное я	1	1
1843	так слово	1	1
1844	позиция условного	1	1
1845	значительнее свободы	1	1
1846	повторами согласных	1	1
1847	своего достоинства	1	1
1848	вины за	1	1
1849	общеэстетические типы	1	1
1850	в лирическом	2	1
1851	иным модусом	1	1
1852	чем троекратные	1	1
1853	героический персонаж	1	1
1854	маркированном положении	1	1
1855	всеобъемлющая характеристика	1	1
1856	здесь как	1	1
1857	особенно в	1	1
1858	стих во	1	1
1859	просьбы о	1	1
1860	соответствующую ей	1	1
1861	и религии	1	1
1862	мог бы	3	1
1863	не замутненного	1	1
1864	универсальной диады	1	1
1865	совмещения внутренней	1	1
1866	шиллер в	1	1
1867	при одном	1	1
1868	сохраняющаяся сила	1	1
1869	в современное	1	1
1870	них вся	1	1
1871	круге очерченном	1	1
1872	и смыслосообразно	1	1
1873	художественное мышление	1	1
1874	третьей стопе	1	1
1875	меняет прежнюю	1	1
1876	жанры между	1	1
1877	о наивной	1	1
1878	субъектом и	1	1
1879	своему происхождению	1	1
1880	должно стремиться	1	1
1881	жизни почести	1	1
1882	ценностный центр	2	1
1883	действительного не	1	1
1884	с толпой	1	1
1885	над субъективной	1	1
1886	авторское любование	1	1
1887	и книги	1	1
1888	великому князю	1	1
1889	заданности ролевая	1	1
1890	истинное могло	1	1
1891	стадии становления	1	1
1892	оказывается хозяйкой	1	1
1893	что хотят	1	1
1894	является в	1	1
1895	строго говоря	1	1
1896	на них	1	1
1897	отсутствует сверхсхемное	1	1
1898	стихотворении пушкина	2	1
1899	героем толстовской	1	1
1900	если бы	3	1
1901	внешне-внутренней целостности	1	1
1902	трагическая ситуация	1	1
1903	его роли	1	1
1904	ситуации между	1	1
1905	случаев ее	1	1
1906	приносит хотя	1	1
1907	некрасовского балета	1	1
1908	отношения диктата	1	1
1909	строке отсутствует	1	1
1910	ревизора имитирующей	1	1
1911	состоящий в	1	1
1912	становится ритмической	1	1
1913	инициатива авторства	1	1
1914	и внешней	3	1
1915	культура есть	1	1
1916	локализации лирического	1	1
1917	различного рода	1	1
1918	в круге	1	1
1919	волоске ценностей	1	1
1920	другом а	1	1
1921	внутренней готовностью	1	1
1922	и обозначенного	1	1
1923	остатка вписывает	1	1
1924	основе своей	1	1
1925	сатирическому я	1	1
1926	адекватное созерцание	1	1
1927	собственной ценностной	1	1
1928	однако полноценной	1	1
1929	о ней	2	1
1930	обнаружиться как	1	1
1931	с молитвою	1	1
1932	самоопределения мотивировка	1	1
1933	толпой столичных	1	1
1934	сознание не	1	1
1935	бернарди роллера	1	1
1936	самим собой	3	1
1937	откровения божественной	1	1
1938	не князи	1	1
1939	чем существенно	1	1
1940	в индивидуальную	1	1
1941	именно потому	1	1
1942	никаких трагических	1	1
1943	и смыслов	1	1
1944	очевидное анаграмматическое	1	1
1945	героического самоопределения	1	1
1946	по замечанию	1	1
1947	речевом потоке	1	1
1948	искусства и	1	1
1949	мира героев	1	1
1950	созидает художественную	1	1
1951	в состав	6	1
1952	стиху и	1	1
1953	киевскому поход	1	1
1954	перед художественно	1	1
1955	эта объективно	1	1
1956	олицетворяя собою	1	1
1957	нет на	1	1
1958	возможность свободы	1	1
1959	концепцию личности	1	1
1960	прихода характерно	1	1
1961	исполнении петипа	1	1
1962	в самой	2	1
1963	знаменующему умиротворение	1	1
1964	строфе задает	1	1
1965	следует иметь	1	1
1966	заданных ролевых	1	1
1967	фонетические субституты	1	1
1968	то во	1	1
1969	хронотопа два	1	1
1970	муза является	1	1
1971	содержание героического	1	1
1972	игра воображения	1	1
1973	при котором	1	1
1974	героя жития	1	1
1975	вписанность ночного	1	1
1976	составляющих вместе	1	1
1977	покрывало несовместимое	1	1
1978	единственный в	1	1
1979	свои преступления	1	1
1980	случайно завершается	1	1
1981	психологический парадокс	1	1
1982	миропорядка парадоксальное	1	1
1983	выражает внеличную	1	1
1984	встреча не	1	1
1985	открытого навстречу	1	1
1986	воспринимающим сознанием	1	1
1987	одного из	1	1
1988	ходом ибо	1	1
1989	становится сама	1	1
1990	понимаемом как	1	1
1991	являет летописная	1	1
1992	к самоопределению	1	1
1993	самоустранением фельетонного	1	1
1994	я если	1	1
1995	под маской	1	1
1996	сформулированным ю.н	1	1
1997	ци не	1	1
1998	жизнерадостной поэзии	1	1
1999	многообразны выделить	1	1
2000	языковых стилей	1	1
2001	ряда стиховедов	1	1
2002	поведению главного	1	1
2003	сверхличной одушевленности	1	1
2004	второй стих	1	1
2005	лирическом сюжете	1	1
2006	не позволяет	1	1
2007	мира распространяет	1	1
2008	звуков в	1	1
2009	суздальской летописной	1	1
2010	традиции пришел	1	1
2011	всеобщие полюса	1	1
2012	летописных версиях	1	1
2013	совпадения самоопределения	1	1
2014	ударными гласными	1	1
2015	художественный образ	1	1
2016	внимательно и	1	1
2017	мы понимаем	1	1
2018	поэзии весьма	1	1
2019	этих двух	2	1
2020	не допуская	1	1
2021	внутренней субъективности	1	1
2022	манифестировано а	1	1
2023	роман и	2	1
2024	того или	3	1
2025	вписывает свое	1	1
2026	границей он	1	1
2027	осуществляет свой	1	1
2028	вдохновения но	1	1
2029	не отделимая	1	1
2030	подобном случае	1	1
2031	каждом из	1	1
2032	и авторской	1	1
2033	строфы два	1	1
2034	центр миропорядка	1	1
2035	в центральной	1	1
2036	быть произведением	1	1
2037	диктовала страницы	2	1
2038	ролевой претензией	1	1
2039	личностности в	1	1
2040	несокрушимого козака	1	1
2041	теорией литературы	1	1
2042	поэтессе с	1	1
2043	оболочкой я	1	1
2044	повторам с	1	1
2045	творческим законом	1	1
2046	причастностью к	1	1
2047	его составе	1	1
2048	не принадлежат	1	1
2049	а у	1	1
2050	роль защитника	1	1
2051	носитель сверхсхемного	1	1
2052	полюса человеческого	1	1
2053	люлькой видя	1	1
2054	однако дегероизация	1	1
2055	диссонанса раскола	1	1
2056	организации текста	1	1
2057	жизни но	2	1
2058	согласных звуков	1	1
2059	т закономерно	1	1
2060	стопе усложняющее	1	1
2061	нередко сводятся	1	1
2062	повторам и	1	1
2063	оговоримся что	1	1
2064	впрочем достаточно	1	1
2065	но важнейшим	1	1
2066	бахтин говорил	1	1
2067	авторства неотделима	1	1
2068	это разграничение	1	1
2069	всего самостного	1	1
2070	значимы прежде	1	1
2071	жизнь личности	1	1
2072	интертекстуальные связи	1	1
2073	эти стороны	1	1
2074	ддд ввв	1	1
2075	лирической ситуации	3	1
2076	красныя глебовны	1	1
2077	знаменует полюс	1	1
2078	т.е такого	1	1
2079	этим поведением	1	1
2080	явственно знаменует	1	1
2081	т.е возможности	1	1
2082	однако никакой	1	1
2083	лишь самозванной	1	1
2084	герои комедии	1	1
2085	оговоримся также	1	1
2086	сатира является	1	1
2087	кульминацией текста	1	1
2088	как варианты	1	1
2089	с императивом	1	1
2090	во всей	1	1
2091	трансцендентным восходит	1	1
2092	наделяется обликом	1	1
2093	способна оборвать	1	1
2094	своего условного	1	1
2095	и только	1	1
2096	озвучивает отречение	1	1
2097	к псевдохудожественной	1	1
2098	два анаграмматических	1	1
2099	на всех	1	1
2100	ударений к	1	1
2101	не обязательно	1	1
2102	новая форма	1	1
2103	быть понижены	1	1
2104	глоссализацией фонемы	1	1
2105	персонажи изначально	1	1
2106	границы присутствия	1	1
2107	вслед за	2	1
2108	тем более	1	1
2109	защитника отчизны	1	1
2110	всеобъемлющая эстетическая	1	1
2111	читателя зрителя	1	1
2112	силой целостности	1	1
2113	полной мере	1	1
2114	два хронотопа	1	1
2115	ритмически ключевых	1	1
2116	способа присутствия	1	1
2117	из личного	1	1
2118	исчезает встречается	1	1
2119	радостей жизни	2	1
2120	сопрягающая и	1	1
2121	стихи и	1	1
2122	поэтического текста	1	1
2123	редукции оговоримся	1	1
2124	отказ самосознания	1	1
2125	героини-поэтессы ассонансная	1	1
2126	свычая и	1	1
2127	здесь выступает	1	1
2128	и величанья	1	1
2129	художественном мире	1	1
2130	не тот	1	1
2131	от свободы	2	1
2132	его эстетической	1	1
2133	встречается лишь	1	1
2134	инверсией первых	1	1
2135	перспективе окончательного	1	1
2136	первых же	1	1
2137	роковое знамение	1	1
2138	не меньшими	1	1
2139	в соотношении	1	1
2140	глоссализации так	1	1
2141	имя как	1	1
2142	музой поэтому	1	1
2143	избыточной свободы	1	1
2144	статье о	1	1
2145	вызванный феодальными	1	1
2146	систему ценностей	1	1
2147	праведного козацкого	1	1
2148	самозабвенная гордость	1	1
2149	диктата исключающего	1	1
2150	замечательный образец	1	1
2151	на почве	4	1
2152	того что	4	1
2153	мужествомъ наплънився	1	1
2154	в былинах	1	1
2155	сатиры как	1	1
2156	законом тесноты	1	1
2157	образом аллитерационная	1	1
2158	трагической интонации	1	1
2159	благодаря повторам	1	1
2160	внутренней стороны	1	1
2161	судьбе как	1	1
2162	сюжете от	1	1
2163	строфе в	1	1
2164	этом общеэстетические	1	1
2165	сделанный выбор	1	1
2166	изначально и	1	1
2167	не размежеваны	1	1
2168	нежданной ипостаси	1	1
2169	есть отказ	1	1
2170	они хотят	1	1
2171	гегель о	1	1
2172	психологическое содержание	1	1
2173	себе еще	1	1
2174	художественно воспринимающим	1	1
2175	лирическое стихотворение	2	1
2176	горестным или	1	1
2177	д и	1	1
2178	бессодержательной оболочкой	1	1
2179	внешней среды	1	1
2180	видения со	1	1
2181	композиционно и	1	1
2182	границы куда	1	1
2183	едины судьба	1	1
2184	строке н	1	1
