N	2gram	Tiupa_Disk_2	Analitik
1170	не говорит	1	1
1171	разоряться были	1	1
1172	излишним впрочем	1	1
1173	мужиком в	1	1
1174	к той	1	1
1175	непристойность необыкновенное	1	1
1176	так беспрецедентно	1	1
1177	одеяние родителей	1	1
1178	внутреннего мира	1	1
1179	и строго	1	1
1180	героя или	1	1
1181	собственной ситуации	1	1
1182	лирическим субъектом	1	1
1183	является сюжетообразующим	1	1
1184	халат прохорова	1	1
1185	поэтому анекдот	1	1
1186	примере такой	1	1
1187	личностно окрашено	1	1
1188	пушкину сопрягать	1	1
1189	что на	2	1
1190	как сильно	1	1
1191	бывает в	1	1
1192	между которыми	1	1
1193	есть нарушение	1	1
1194	героев с	1	1
1195	к статусу	1	1
1196	нарушение запрета	1	1
1197	может и	2	1
1198	как у	1	1
1199	русское сердце	1	1
1200	поэтики обоих	1	1
1201	он ничего	1	1
1202	обращении к	1	1
1203	ее в	1	1
1204	этих повестей	1	1
1205	общенародного исторического	1	1
1206	эти две	1	1
1207	не сводится	4	1
1208	младший офицерский	1	1
1209	данного жанра	5	1
1210	не твое	1	1
1211	и между	1	1
1212	на чем	1	1
1213	как новеллы	1	1
1214	же свойственны	1	1
1215	являются компактность	1	1
1216	а с	5	1
1217	посрамление словесное	1	1
1218	мира это	1	1
1219	герой притчи	1	1
1220	и др	1	1
1221	возмужав на	1	1
1222	себя и	1	1
1223	общечеловеческими ценностями	1	1
1224	как поле	1	1
1225	слезы свидания	1	1
1226	диалогизированного слова	1	1
1227	индивидуального интимного	1	1
1228	сталкиваются лицом	1	1
1229	анекдоту их	1	1
1230	равной степени	1	1
1231	эстетическое завершение	1	1
1232	деталей отсутствие	1	1
1233	муках совести	1	1
1234	превращается в	1	1
1235	своем анекдот	1	1
1236	случайном венчании	1	1
1237	помещаем полагая	1	1
1238	на этот	1	1
1239	не знает	3	1
1240	нарушение табу	1	1
1241	выражения все	1	1
1242	стремится к	2	1
1243	неканонического жанра	1	1
1244	побега и	1	1
1245	авторства в	1	1
1246	живой без	1	1
1247	интонация столь	1	1
1248	сюжета герой	1	1
1249	и шлафорк	1	1
1250	повести с	1	1
1251	было сказано	1	1
1252	на передний	1	1
1253	отвергает извращает	1	1
1254	отношении текст	1	1
1255	в придании	1	1
1256	придать пересказанным	1	1
1257	анекдотичность сюжетов	1	1
1258	глупость неуместность	1	1
1259	автор стирает	1	1
1260	от канонической	1	1
1261	воля а	1	1
1262	в одно	1	1
1263	роль анекдота	1	1
1264	стабильно дифференцированном	1	1
1265	читателя что	1	1
1266	владимир планирует	1	1
1267	пушкинские повести	1	1
1268	билось русское	1	1
1269	пословично-афористическую сентенцию	1	1
1270	анекдот легко	1	1
1271	правда очевидно	1	1
1272	жанрового состава	1	1
1273	примеряя ее	1	1
1274	к лицу	1	1
1275	на фоне	1	1
1276	белкинских текстов	1	1
1277	схему блудного	1	1
1278	а дорога	1	1
1279	вольному воля	1	1
1280	на новую	1	1
1281	внутреннюю свободу	1	1
1282	оказывается не	2	1
1283	этими атрибутами	1	1
1284	а завтра	1	1
1285	к себе	1	1
1286	части не	1	1
1287	в предыдущей	1	1
1288	этого момента	1	1
1289	действия словом	1	1
1290	значении этого	2	1
1291	требует от	1	1
1292	притчевого мышления	1	1
1293	в цикле	2	1
1294	следует анекдот	1	1
1295	из которых	1	1
1296	и мир	1	1
1297	слово деритуализовано	1	1
1298	сильно билось	1	1
1299	лицом к	1	1
1300	концепцию цикла	1	1
1301	для анекдота	1	1
1302	и безымянного	1	1
1303	ведет к	3	1
1304	в европейской	1	1
1305	применении к	1	1
1306	чьи жанровые	1	1
1307	без гроба	1	1
1308	укладу жизни	2	1
1309	для первого	1	1
1310	сознается что	1	1
1311	продемонстрировано и	1	1
1312	тогдашних офицеров	1	1
1313	быть продемонстрировано	1	1
1314	и барышни-крестьянки	1	1
1315	стирает указующий	1	1
1316	это его	1	1
1317	и притчи	5	1
1318	недостаточность психологических	1	1
1319	бутылку или	1	1
1320	не говоря	1	1
1321	цикла обрамляя	1	1
1322	перст своего	1	1
1323	перформативного высказывания	1	1
1324	атрибутами гусарства	1	1
1325	пределах одной	1	1
1326	лирического я	1	1
1327	юноше но	1	1
1328	по-английски разоряться	1	1
1329	главного героя	1	1
1330	с этой	1	1
1331	х гг	2	1
1332	фразы обнаруживается	1	1
1333	столько в	1	1
1334	к жанровой	1	1
1335	в поступках	1	1
1336	бытия с	1	1
1337	священного новелла	1	1
1338	в окказиональном	2	1
1339	метут улицу	1	1
1340	самого сюжета	1	1
1341	которого пушкинские	1	1
1342	речевого общения	1	1
1343	получают двоякое	1	1
1344	своей жизни	1	1
1345	но это	3	1
1346	внеисторическому и	1	1
1347	чья жизнь	1	1
1348	свою жизненную	1	1
1349	и адресата	2	1
1350	прохорова халат	1	1
1351	знать у	1	1
1352	рассказчика ни	1	1
1353	укрупненных деталей	1	1
1354	герои сильвио	1	1
1355	паремии редуцированная	1	1
1356	под названием	1	1
1357	в книге	1	1
1358	персонажи истории	1	1
1359	куда нам	1	1
1360	анекдота белкин	1	1
1361	общими для	1	1
1362	чин приличный	1	1
1363	емкостью ситуации	1	1
1364	живет и	1	1
1365	объекта и	2	1
1366	по схеме	1	1
1367	в стихотворении	1	1
1368	вы смеетесь	1	1
1369	свободного выбора	1	1
1370	мотивировок в	1	1
1371	в пределе	3	1
1372	повести которая	1	1
1373	мы по-русски	1	1
1374	как на	3	1
1375	хома брут	1	1
1376	трагизма в	1	1
1377	авантюрное поведение	1	1
1378	своей природе	1	1
1379	два имени	1	1
1380	стрелке-мухобое вы	1	1
1381	обращается к	1	1
1382	сверхличной заданностью	2	1
1383	оказывается отмеченный	1	1
1384	себя самого	1	1
1385	и шпорах	1	1
1386	на границах	1	1
1387	в динамике	1	1
1388	осуществляющие некий	1	1
1389	хоть сыты	1	1
1390	слове отечество	1	1
1391	стороны в	1	1
1392	от всего	1	1
1393	будто бы	1	1
1394	уже неоднократно	1	1
1395	трагической модальности	1	1
1396	не зрелому	1	1
1397	по рассуждению	1	1
1398	о жанровой	1	1
1399	женщине обязан	1	1
1400	от нудительной	1	1
1401	но если	1	1
1402	в равной	1	1
1403	не занимался	1	1
1404	поступках героев	1	1
1405	не обладает	1	1
1406	венчании бурмин	1	1
1407	отведенной ему	1	1
1408	жизни в	3	1
1409	рассуждению бахтина	2	1
1410	а о	1	1
1411	из станционного	2	1
1412	в ходе	2	1
1413	между ними	1	1
1414	картину мира	4	1
1415	притча не	1	1
1416	первом примечании	1	1
1417	их с	1	1
1418	рука не	1	1
1419	к его	4	1
1420	сочинений как	1	1
1421	он предполагает	1	1
1422	оно не	1	1
1423	из этого	1	1
1424	неразвернутость характеристик	1	1
1425	восприятия со	1	1
1426	занимает в	1	1
1427	бархате а	1	1
1428	героя в	5	1
1429	нарративного высказывания	1	1
1430	переживание переживания	1	1
1431	беспрецедентно оригинальная	1	1
1432	мертвый без	1	1
1433	поэтики которая	1	1
1434	картина жизни	1	1
1435	и скуфья	1	1
1436	для рассказчика	1	1
1437	кощунство и	1	1
1438	когда на	1	1
1439	лицу с	1	1
1440	белкин и	1	1
1441	в голову	1	1
1442	жизни и	3	1
1443	словесное кощунство	1	1
1444	в своих	6	1
1445	острота наизнанку	1	1
1446	отроками возвращались	1	1
1447	детей становится	1	1
1448	границах литературного	1	1
1449	не живет	1	1
1450	предполагающий возможность	1	1
1451	ошибка оговорка	1	1
1452	ср с	1	1
