N	2gram	Tiupa_Teor_1	Analitik
1165	отказаться от	1	1
1166	отпечатывается и	1	1
1167	говоря словами	3	1
1168	паузам ударения	1	1
1169	и переживаемой	1	1
1170	задана как	1	1
1171	ассоциирующаяся с	1	1
1172	эффект распределенности	1	1
1173	для себя	1	1
1174	к медитации	1	1
1175	лирику к	1	1
1176	аскетическое средневековое	1	1
1177	разбираемом стихотворении	1	1
1178	периферии верха	1	1
1179	запечатление поэтическими	1	1
1180	несколькими голосами	1	1
1181	синтаксической конструкции	1	1
1182	взором читателя	1	1
1183	и о	4	1
1184	случае это	1	1
1185	с темной	1	1
1186	значения и	2	1
1187	повествованию строки	1	1
1188	субъектом речи	1	1
1189	приводит ни	1	1
1190	приходит медитация	1	1
1191	на материал	1	1
1192	существенное значение	1	1
1193	в виду	5	1
1194	такой фактор	1	1
1195	свою очередь	2	1
1196	несобственно лирические	1	1
1197	нем отпечатывается	1	1
1198	пластичен именно	1	1
1199	анаграмматическим субститутом	2	1
1200	в ее	5	1
1201	запечатлевается национальное	1	1
1202	самим собою	2	1
1203	определенных языковых	1	1
1204	ситуацией становясь	1	1
1205	здесь также	1	1
1206	характеристика душечки	1	1
1207	интонирует всю	1	1
1208	схематичностью своих	1	1
1209	словами гегеля	2	1
1210	ситуации стихотворение	1	1
1211	знакового материала	4	1
1212	этом особенно	1	1
1213	дант его	1	1
1214	нормативная литературная	1	1
1215	к какой	1	1
1216	лирические формы	1	1
1217	оказывается шире	2	1
1218	все прочие	3	1
1219	речи такова	1	1
1220	тексту слой	1	1
1221	ее полные	1	1
1222	таким центром	1	1
1223	всего два	1	1
1224	только то	1	1
1225	полноценно субъектного	1	1
1226	особенно для	1	1
1227	не возникает	1	1
1228	том-то и	1	1
1229	темой сколь	1	1
1230	момент нечто	1	1
1231	разнообразных олицетворений	1	1
1232	придается облик	1	1
1233	однако эта	2	1
1234	именовал аристотель	1	1
1235	основе весьма	1	1
1236	кругозоры героя	1	1
1237	строфа смысл	1	1
1238	смыслу целого	1	1
1239	что может	2	1
1240	сюжетной динамики	1	1
1241	с собой	1	1
1242	в отношении	3	1
1243	ряд эпизодов	1	1
1244	доминирующего фактора	1	1
1245	стилистическом отношении	2	1
1246	возможность выбора	1	1
1247	оказалась эпоха	1	1
1248	устанавливаются порой	1	1
1249	иную внешнюю	1	1
1250	ритм является	1	1
1251	жизнь я	1	1
1252	начала и	1	1
1253	ядру целого	1	1
1254	чем выше	1	1
1255	а ахматовой	1	1
1256	диктовку однако	1	1
1257	шире любой	1	1
1258	строки жизненной	1	1
1259	нам уже	1	1
1260	процесса характеризующего	1	1
1261	составе столько	1	1
1262	речи как	1	1
1263	поэтической глоссализации	2	1
1264	ударениями чем	1	1
1265	две части	1	1
1266	архитектонической формой	1	1
1267	последний получает	1	1
1268	его композиции	1	1
1269	соразмерных отрезков	1	1
1270	наше внимание	1	1
1271	легко обнаруживаются	1	1
1272	с героем	1	1
1273	обретают лишь	1	1
1274	в последней	1	1
1275	исполненные смысловой	1	1
1276	поэтически озвучена	1	1
1277	частности при	1	1
1278	раздвоению лирической	1	1
1279	смеховое мироотношение	1	1
1280	чехова душечка	1	1
1281	поэтическими средствами	1	1
1282	процесса путем	1	1
1283	пласт художественной	1	1
1284	различного рода	1	1
1285	не случайна	1	1
1286	слогов относительно	1	1
1287	момент неожиданности	1	1
1288	отношении ибо	1	1
1289	безымянным весь	1	1
1290	если глоссализация	1	1
1291	словно в	1	1
1292	ряде произведений	1	1
1293	в разбираемом	1	1
1294	в общеязыковом	1	1
1295	перед духовным	1	1
1296	резонанс с	1	1
1297	нечто движущееся	1	1
1298	весьма существенно	2	1
1299	объектом внимания	1	1
1300	голосов сколько	1	1
1301	и соответственно	2	1
1302	высшей справедливости	1	1
1303	что душевная	1	1
1304	и здесь	2	1
1305	читателя сводит	1	1
1306	нечасто и	1	1
1307	является весьма	1	1
1308	приводящей к	1	1
1309	они обретают	1	1
1310	порой сложные	1	1
1311	знаков а	1	1
1312	простых текстовых	1	1
1313	образующие ритмические	1	1
1314	творческого вдохновения	1	1
1315	в другом	3	1
1316	рифмовка все	1	1
1317	литературным произведением	1	1
1318	на вопрос	1	1
1319	нашем случае	2	1
1320	аттракции является	1	1
1321	динамики приводящей	1	1
1322	планом заключительного	1	1
1323	косностью относительной	1	1
1324	определенным образом	2	1
1325	строф повышенная	1	1
1326	единственный в	1	1
1327	и что	3	1
1328	лирической поэзии	1	1
1329	цепи событий	1	1
1330	не ту	1	1
1331	но одна	1	1
1332	ракурс видения	1	1
1333	пространственно-временному и	1	1
1334	из объектного	1	1
1335	объектного лирического	1	1
1336	всякая фраза	1	1
1337	что единый	1	1
1338	доминирует в	1	1
1339	и большого	1	1
1340	смыслосообразным звучанием	1	1
1341	что его	1	1
1342	языковых стилей	1	1
1343	могут нести	1	1
1344	роль принадлежит	2	1
1345	первого эпизода	2	1
1346	диктовать аскетическое	1	1
1347	ближайшие к	1	1
1348	концовки клаузулы	1	1
1349	кажущаяся жизнь	1	1
1350	в конструктивной	1	1
1351	это была	1	1
1352	выступала сверхценным	1	1
1353	лирического сюжета	3	1
1354	о прозе	1	1
1355	служит для	1	1
1356	якобы несущая	1	1
1357	фразы устанавливает	1	1
1358	восходит к	1	1
1359	а напротив	2	1
1360	ремой заглавие	1	1
1361	повтор нередко	1	1
1362	каждом из	1	1
1363	индивидуальность писателя	1	1
1364	в центральной	1	1
1365	протяженного высказывания	1	1
1366	в которую	1	1
1367	к нему	1	1
1368	с его	5	1
1369	в драме	1	1
1370	стихи легко	1	1
1371	розовые щеки	1	1
1372	гласных ассонанс	1	1
1373	путь к	1	1
1374	задаваемый читателю	1	1
1375	или иначе	5	1
1376	малого и	1	1
1377	тектоническому ядру	1	1
1378	творческой интенции	1	1
1379	героя прямая	1	1
1380	некоторая возможность	1	1
1381	собой речевую	1	1
1382	воображении читателя	1	1
1383	и заключительные	1	1
1384	данного текста	1	1
1385	интертекстуальные связи	1	1
1386	неологизмы и	1	1
1387	и взаимодействиях	1	1
1388	ибо и	1	1
1389	собственно литературным	1	1
1390	эпизода эпизод	1	1
1391	меньше и	1	1
1392	голосов они	1	1
1393	утрачивает свою	1	1
1394	зрения оказываются	1	1
1395	насыщенный деталями	1	1
1396	смену возобновленному	1	1
1397	полной мере	1	1
1398	ложным ожиданием	1	1
1399	и писать	1	1
1400	в художественной	1	1
1401	его читательского	1	1
1402	из строф	1	1
1403	своих построений	1	1
1404	во внутренней	2	1
1405	радостей жизни	2	1
1406	не будучи	1	1
1407	очередного прецедента	1	1
1408	здесь выступает	1	1
1409	не тот	1	1
1410	сюжет сводится	1	1
1411	фигура милой	1	1
1412	движения бенвенист	1	1
1413	быстрых движений	1	1
1414	развернута в	1	1
1415	формирующие тем	1	1
1416	муза выступала	1	1
1417	организацию литературного	1	1
1418	в резонанс	1	1
1419	и формирующие	1	1
1420	героя внутренний	1	1
1421	крайними пределами	1	1
1422	другая жизнь	1	1
1423	в литературе	2	1
1424	перечисляемых ценностей	1	1
1425	с подлинным	1	1
1426	языковых нормативов	1	1
1427	естественно внутренние	1	1
1428	и конкретном	1	1
1429	генерализацию текста	1	1
1430	известном смысле	1	1
1431	манифестирован ударениями	1	1
1432	очень здоровая	1	1
1433	или паронимическая	1	1
1434	или циклической	1	1
1435	ценностей жизни	2	1
1436	художественных впечатлений	1	1
1437	лирическое стихотворение	2	1
1438	оно и	1	1
1439	эпохи биографическая	1	1
1440	личности оказывается	1	1
1441	употребленных при	1	1
1442	осмыслением того	1	1
1443	позиции свойственной	1	1
1444	окказиональными антонимами	1	1
1445	мировом универсуме	1	1
1446	мы видим	1	1
1447	тот же	1	1
1448	его эстетического	1	1
1449	ценностей и	1	1
1450	дудочкой оборачивается	1	1
1451	дело с	1	1
1452	личностного существования	1	1
1453	в молчание	1	1
1454	нуждается в	1	1
1455	или согласных	1	1
1456	поэтического вдохновения	1	1
1457	внутреннее единство	1	1
1458	ядру художественного	1	1
1459	уровни субъектной	1	1
1460	а тем	1	1
1461	в какой	2	1
1462	делающий ткань	1	1
1463	музы приоткрывается	1	1
1464	ахматовой в	1	1
1465	акцентуации количество	1	1
1466	квазиреальная ситуация	1	1
1467	и ритмические	1	1
1468	закономерного процесса	1	1
1469	своеобразие культуры	1	1
1470	бахтин определял	1	1
1471	своего семантического	1	1
1472	который в	2	1
1473	своей жизнью	1	1
1474	актуализирует широкие	1	1
1475	кадры повествования	1	1
1476	место лишь	1	1
1477	характеризует говорящего	1	1
1478	между этими	1	1
1479	и ее	3	1
1480	статус самостоятельного	1	1
1481	внутренние уровни	1	1
1482	стихотворение муза	1	1
1483	ахматовой наделено	1	1
1484	ткань текста	2	1
1485	было ожидать	1	1
1486	низа левого	1	1
1487	ритмотектоника целого	1	1
1488	нейтральной в	1	1
1489	жизни однако	2	1
1490	делает его	2	1
1491	от миропорядка	1	1
1492	все они	1	1
1493	системе внутритекстовых	1	1
1494	квазиреальной цепи	1	1
1495	соответствующих сегментов	1	1
1496	форма может	1	1
1497	сторонним наблюдателем	1	1
1498	к ядру	2	1
1499	человека с	2	1
1500	поворот знаменующий	1	1
1501	паронимическая аттракции	1	1
1502	соотносительности стилистико-речевую	1	1
1503	личностного опыта	1	1
1504	события она	1	1
1505	внимание в	1	1
1506	сюжетно-композиционный слой	1	1
1507	наделено заглавием	1	1
1508	стилистике здесь	1	1
1509	субсистемы художественных	1	1
1510	собственный голос	1	1
1511	снижение напряженности	1	1
1512	лирических персонажей	1	1
1513	переживания и	1	1
1514	он состоит	1	1
1515	внимания внимательно	1	1
1516	в следующих	1	1
1517	маске повествования	1	1
1518	некую систему	1	1
1519	внежизненно вечных	1	1
1520	ощутимой звуковой	1	1
1521	а весь	1	1
1522	соотнесенности внешнего	1	1
1523	конструктивные членения	1	1
1524	художественной практики	1	1
1525	отводилась служебная	1	1
1526	же явления	1	1
1527	упорядоченная последовательность	1	1
1528	смысл этой	1	1
1529	эпизод ожидания	1	1
1530	и запечатлевается	1	1
1531	как более	1	1
1532	стилей социальных	1	1
1533	значимостей являются	1	1
1534	усиливает ключевой	1	1
1535	подхваченная и	1	1
1536	случаях оказывается	1	1
1537	его текст	2	1
1538	мышления и	2	1
1539	ни парадоксально	1	1
1540	стихотворения легко	1	1
1541	чем несобственно	1	1
1542	художественно значимым	2	1
1543	становясь ее	1	1
1544	этой субсистемы	1	1
1545	явилась перед	1	1
1546	в полноценно	1	1
1547	иного ключевого	1	1
1548	ценностное уплотнение	1	1
1549	одних радостей	1	1
1550	представить себе	1	1
1551	уровни принадлежащие	1	1
1552	сопоставлены или	1	1
1553	выбор поэтического	1	1
1554	дискурсов отнюдь	1	1
1555	в прозе	2	1
1556	это процесс	1	1
1557	пределах кадрового	1	1
1558	слова в	2	1
1559	висит на	3	1
1560	устанавливает задаваемый	1	1
1561	заглавием это	1	1
1562	то ритм	1	1
1563	менее насыщенный	1	1
1564	весьма существенным	1	1
1565	здоровая порядок	1	1
1566	субъектной детализации	1	1
1567	соотнесенность нескольких	1	1
1568	его божественные	1	1
1569	так как	1	1
1570	емким ответным	1	1
1571	как художественной	1	1
1572	или движется	1	1
1573	к ним	1	1
1574	принадлежащие тектоническому	1	1
1575	может служить	2	1
1576	речи последний	1	1
1577	которой определенным	1	1
1578	под каким	1	1
1579	на меня	3	1
1580	подводит некий	1	1
1581	героиню и	1	1
1582	в стихах	1	1
1583	не говорит	1	1
1584	ассонанс или	1	1
1585	два последующих	1	1
1586	ожидаемых от	1	1
1587	нередко оказывается	1	1
1588	как именовал	1	1
1589	однако выбор	1	1
1590	вследствие этой	2	1
1591	внутритекстовые отношения	1	1
1592	вечных ценностей	1	1
1593	духовность предшествующих	1	1
1594	национальное своеобразие	1	1
1595	упорядоченного движения	1	1
1596	это первый	1	1
1597	и якобы	1	1
1598	в текстах	4	1
1599	в осмысленном	1	1
1600	столько голосов	1	1
1601	выбор синтаксической	1	1
1602	внежизненно-активной позиции	2	1
1603	и напротив	1	1
1604	речевыми характеристиками	1	1
1605	угодно протяженного	1	1
1606	оказывается носительницей	1	1
1607	форма лирических	1	1
1608	напряжением творческой	1	1
1609	античности в	1	1
1610	эта жертвенность	1	1
1611	заглавие муза	1	1
1612	эпизоде ожидания	1	1
1613	своем значении	1	1
1614	событийно-исторической формой	1	1
1615	эпизоду но	1	1
1616	относительной схематичностью	1	1
1617	была тихая	1	1
1618	смысла чем	1	1
1619	читательского восприятия	2	1
1620	уровень объектной	1	1
1621	детализации так	1	1
1622	и ритмических	1	1
1623	художественное целое	2	1
1624	в данный	2	1
1625	определить и	1	1
1626	нам не	1	1
1627	диалогическая соотнесенность	1	1
1628	на примере	1	1
1629	под определенным	1	1
1630	к упорядоченности	1	1
1631	как у	1	1
1632	системы кадров	1	1
1633	на ее	1	1
1634	преимуществу за	1	1
1635	делает в	1	1
1636	ценнее почестей	1	1
1637	рода субъектной	1	1
1638	крайне существенную	1	1
1639	с мотивом	1	1
1640	приход музы	1	1
1641	не наделен	1	1
1642	сложные внутритекстовые	1	1
1643	зрения как	1	1
1644	речевую генерализацию	1	1
1645	пределами классической	1	1
1646	картина вечных	1	1
1647	в свою	3	1
1648	приходит диалог	1	1
1649	жизни приходят	1	1
1650	поэтов дант	1	1
1651	текст в	4	1
1652	еще и	1	1
1653	общеязыковом отношении	1	1
1654	дудочка прозрачно	1	1
1655	внимательно взглянула	4	1
1656	повествования а	2	1
1657	напротив медитативный	1	1
1658	текста ощутимой	1	1
1659	целого во	1	1
1660	во внешней	1	1
1661	других ожидаемых	1	1
1662	себя и	1	1
1663	специфика объектной	1	1
1664	исходит из	1	1
1665	нового времени	3	1
1666	только к	1	1
1667	каждый малый	1	1
1668	форм дискурсии	1	1
1669	противном случае	1	1
1670	фактор художественного	1	1
1671	как высшей	1	1
1672	типов но	1	1
1673	существенную инверсию	1	1
1674	себе читатель	1	1
1675	впечатлений принадлежит	1	1
1676	автором в	1	1
1677	глоссализирующий т.е	1	1
1678	смерти но	1	1
1679	уровне детализации	1	1
1680	принадлежит не	1	1
1681	более того	1	1
1682	в рассказе	2	1
1683	непосредственно к	1	1
1684	небезразличная к	1	1
1685	не означает	1	1
1686	лирике это	1	1
1687	часто остается	1	1
1688	означало бы	1	1
1689	этого казалось	1	1
1690	позицию солидарности	1	1
1691	голосов нормативная	1	1
1692	слова своего	1	1
1693	же точно	1	1
1694	ключевого слова	2	1
1695	слой факторов	1	1
1696	придется отказаться	1	1
1697	долгое время	1	1
1698	гостью какой	1	1
1699	понадобились еще	1	1
1700	средствами лирики	1	1
1701	души вдруг	1	1
1702	композиционной организации	1	1
1703	авторскую активность	1	1
1704	в том-то	1	1
1705	рода анаграмматическими	1	1
1706	приобретать статус	1	1
1707	в ряду	1	1
1708	терминологии бахтина	1	1
1709	рамках одного	1	1
1710	его конструктивные	1	1
1711	имеется некоторая	1	1
1712	разговор с	1	1
1713	добродушная жалостливая	1	1
1714	или диалога	1	1
1715	в догадке	1	1
1716	времени высказывания	1	1
1717	произведения искусства	2	1
1718	толстого или	1	1
1719	от свободы	2	1
1720	молод и	1	1
1721	единичного эксцесса	1	1
1722	мира в	1	1
1723	ближе к	1	1
1724	жизненной ценности	1	1
1725	внутреннего хронотопа	1	1
1726	чеховского студента	1	1
1727	если не	1	1
1728	в связи	1	1
1729	классической поэзии	1	1
1730	первом слоге	1	1
1731	избранных для	1	1
1732	мире в	1	1
1733	фразы чеховского	1	1
1734	ритмико-интонационный строй	1	1
1735	своей событийной	2	1
1736	чем глубже	1	1
1737	присутствия во	1	1
1738	отсутствует оно	1	1
1739	но разбираемое	1	1
1740	сколь угодно	1	1
1741	архаизмы варваризмы	1	1
1742	себя за	1	1
1743	строфа в	1	1
1744	эффект ожидания	1	1
1745	героиня ждала	1	1
1746	продуктивной для	1	1
1747	до этого	1	1
1748	тривиальная в	1	1
1749	смысла не	1	1
1750	культуры историческое	1	1
1751	подвержены историческим	1	1
1752	высказывания напротив	1	1
1753	как событийно-исторической	1	1
1754	проза может	1	1
1755	и потому	2	1
1756	весь его	1	1
1757	это столь	1	1
1758	раздваивается между	1	1
1759	и жизнерадостная	1	1
1760	в присутствии	2	1
1761	измеряемой числом	1	1
1762	одна доминирует	1	1
1763	свою собственную	1	1
1764	стихотворение часто	1	1
1765	обнаруживаются два	1	1
1766	получает вследствие	1	1
1767	например если	1	1
1768	каждая строфа	1	1
1769	и временных	1	1
1770	для наращивания	1	1
1771	не становясь	1	1
1772	обратил внимание	1	1
1773	глоссализация внутритекстовых	1	1
1774	его личной	1	1
1775	своеобразие эпохи	1	1
1776	эпизода ко	1	1
1777	целом ряде	1	1
1778	для обозначения	1	1
1779	высказывания с	1	1
1780	пределами этой	1	1
1781	речевых движений	1	1
1782	оказывается анаграмматическим	1	1
1783	ее хозяйкой	1	1
1784	универсуме в	1	1
1785	внешний хронотоп	1	1
1786	двух лирических	1	1
1787	бытию других	2	1
1788	текста где	2	1
1789	при лапидарной	1	1
1790	сюжетностью как	1	1
1791	ты в	1	1
1792	взятое в	1	1
1793	текста тех	1	1
1794	первой строфе	4	1
1795	нежели число	1	1
1796	внешние уровни	1	1
1797	отрезков звучания	1	1
1798	как гостья	1	1
1799	актуализировано на	1	1
1800	для возникновения	3	1
1801	становится собственно	1	1
1802	форматированность текста	1	1
1803	распределенности текста	1	1
1804	слой характеризуется	1	1
1805	или менее	2	1
1806	героиня отрекается	1	1
1807	голосов представленных	1	1
1808	начале этой	1	1
1809	ряда и	1	1
1810	как чередование	1	1
1811	каким диалогическим	1	1
1812	формы высказывания	1	1
1813	героиня сама	1	1
1814	тексте ахматовского	1	1
1815	я с	5	1
1816	жизнь кажется	2	1
1817	произведением лишь	1	1
1818	медитативный образ	1	1
1819	своей эстетической	2	1
1820	основной внутренней	1	1
1821	в терминологии	1	1
1822	проработка обе	1	1
1823	числом слогов	1	1
1824	она явилась	1	1
1825	рода однако	1	1
1826	кадр внутреннего	1	1
1827	комбинаций рифма	1	1
1828	не обретает	1	1
1829	средневековое покрывало	1	1
1830	реальности исторически	1	1
1831	речь выступая	1	1
1832	с субъектом	1	1
1833	членения и	1	1
1834	являющейся фигуры	1	1
1835	впечатления который	1	1
1836	все рифмы	1	1
1837	к понятию	1	1
1838	жанрах а	1	1
1839	сменой композиционных	1	1
1840	слова и	1	1
1841	длиной ритмических	1	1
1842	менталитетов жизненных	1	1
1843	бы можно	1	1
1844	в любом	1	1
1845	что непрерывности	1	1
1846	варваризмы неологизмы	1	1
1847	будучи принципом	1	1
1848	универсальных элементов	1	1
1849	рифма а	1	1
1850	на которой	1	1
1851	композиционных субъектов	1	1
1852	своих других	1	1
1853	деятельностному контексту	1	1
1854	обнаруживается еще	1	1
1855	конкретном целом	1	1
1856	и ад	1	1
1857	гостья завладевает	1	1
1858	эстетического субъекта	1	1
1859	членится на	1	1
1860	дудочкой в	2	1
1861	всей субъектной	1	1
1862	антонимами лирическая	1	1
1863	с этими	1	1
1864	жизненного процесса	1	1
1865	составляет своего	1	1
1866	возникновения искусства	1	1
1867	осмысленном и	1	1
1868	перед нами	2	1
1869	остается в	1	1
1870	выбора лингвистических	1	1
1871	какой явилась	1	1
1872	строфы композиционно	1	1
1873	фигуры и	1	1
1874	и конца	1	1
1875	божественные страницы	1	1
1876	эстетическим объектом	1	1
1877	это явление	1	1
1878	смыслу рифмовка	1	1
1879	интенции лирического	1	1
1880	порой многократно	1	1
1881	кротким мягким	1	1
1882	текстовых показателей	1	1
1883	средств осуществление	1	1
1884	высказывания а	1	1
1885	тихая добродушная	1	1
1886	не является	4	1
1887	в воображении	3	1
1888	крутой поворот	1	1
1889	известной степени	3	1
1890	ад картина	1	1
1891	примет в	1	1
1892	свойственной подлинному	1	1
1893	в мировой	1	1
1894	практике долгое	1	1
1895	а овладение	1	1
1896	подлинным субъектом	1	1
1897	художественным осмыслением	1	1
1898	обращенного к	1	1
1899	и сама	1	1
1900	стихотворения связывают	1	1
1901	личность героя	1	1
1902	значимости простейшее	1	1
1903	служебная роль	1	1
1904	на волоске	3	1
1905	с кротким	1	1
1906	строфе на	1	1
1907	поэт поэтов	1	1
1908	постепенно углубляемая	1	1
1909	внутреннего слуха	3	1
1910	и частной	1	1
1911	в непредсказуемости	1	1
1912	лишь поименованное	1	1
1913	который ставит	1	1
1914	сколько бы	1	1
1915	художественного текста	11	1
1916	в субъектной	1	1
1917	это хронотоп	2	1
1918	значимы при	1	1
1919	подчеркивал м.м	1	1
1920	обладают не	2	1
1921	число композиционных	1	1
1922	произведений наименее	1	1
1923	оказываются окказиональными	1	1
1924	всю субъектную	1	1
1925	анаграмматическая или	1	1
1926	определенным диалогическим	1	1
1927	этого слоя	1	1
1928	б построение	1	1
1929	второй строки	1	1
1930	не оправдывает	1	1
1931	для лирической	1	1
1932	например не	1	1
1933	с пластичностью	1	1
1934	себя самого	1	1
1935	один отдельный	1	1
1936	ситуации состоит	1	1
1937	мягким взглядом	1	1
1938	рода развернутое	1	1
1939	в литературной	1	1
1940	отдельный кадр	1	1
1941	тем более	1	1
1942	прозрачно ассоциирующаяся	1	1
1943	нею муза	1	1
1944	и как	2	1
1945	звуковой повтор	1	1
1946	студента озвучены	1	1
1947	в исходном	2	1
1948	ни к	3	1
1949	ахматовского стихотворения	1	1
1950	зрения в	1	1
1951	система мотивов	1	1
1952	простейшее явление	1	1
1953	действительной жизни	1	1
1954	лапидарной простоте	1	1
1955	спадов бенвенист	1	1
1956	являются внешние	1	1
1957	в мировом	1	1
1958	литературной практике	1	1
1959	своей внутренней	2	1
1960	приходят мотивы	1	1
1961	ее стилистическая	1	1
1962	однако на	1	1
1963	глоссализация текста	1	1
1964	единственному пространственно-временному	1	1
1965	второй и	2	1
1966	ту форму	1	1
1967	события часто	1	1
1968	ликов чудесного	1	1
1969	создается эффект	1	1
1970	как этого	1	1
1971	в равной	3	1
1972	прозе впрочем	1	1
1973	всю полноту	1	1
1974	отношении к	2	1
1975	широкие интертекстуальные	1	1
1976	в системе	1	1
1977	явление поэтической	1	1
1978	щеки на	1	1
1979	в эпических	1	1
1980	мотивы не	1	1
1981	ткани текста	1	1
1982	движений текста	1	1
1983	внутреннее я	1	1
1984	возобновленному повествованию	1	1
1985	большей косностью	1	1
1986	отрекается от	1	1
1987	порядок фокусирующих	1	1
1988	характеризуется значительно	1	1
1989	объектных деталей	1	1
1990	мягкую белую	1	1
1991	биографическая индивидуальность	1	1
1992	от первого	1	1
1993	а о	1	1
1994	действительно придется	1	1
1995	слово в	1	1
1996	позволяет говорить	1	1
1997	ряду перечислений	1	1
1998	в романе	3	1
1999	ее взаимоналожениях	1	1
2000	героя и	5	1
2001	от перечисляемых	1	1
2002	с ней	1	1
2003	из тех	2	1
2004	одному единственному	1	1
2005	стороны всякая	1	1
2006	границ начала	1	1
2007	совершенно не	1	1
2008	быть признано	1	1
2009	конструктивную основу	1	1
2010	не сами	1	1
2011	произведения мы	1	1
2012	фактора художественных	1	1
2013	время отводилась	1	1
2014	в беспрецедентности	2	1
2015	создают эффект	1	1
2016	не что	1	1
2017	наименее подвержены	1	1
2018	две строфы	2	1
2019	говорящего иначе	1	1
2020	читаем это	1	1
2021	из этого	1	1
2022	речевой строй	1	1
2023	перед нею	1	1
2024	писать под	1	1
2025	от одних	1	1
2026	центра этого	1	1
2027	осенившей лирическую	1	1
2028	лирического персонажа	2	1
2029	как упорядоченная	1	1
2030	барышня с	1	1
2031	на это	1	1
2032	существенная сторона	1	1
2033	объектом чаемая	1	1
2034	например начальные	2	1
2035	рассказе чехова	1	1
2036	тексте а	1	1
2037	согласных аллитерация	1	1
2038	облечена в	1	1
2039	весьма простых	1	1
2040	и б	1	1
2041	юности и	1	1
2042	без исключения	4	1
2043	расчлененность текста	1	1
2044	характеризуется тем	1	1
2045	образованиями являются	1	1
2046	эмоционально-волевым тоном	1	1
2047	анаграмматическими субститутами	1	1
2048	ее в	2	1
2049	сгущения придается	1	1
2050	которого только	1	1
2051	героя как	1	1
2052	инверсию лирических	1	1
2053	художественной целостности	3	1
2054	некоего единичного	1	1
2055	обесцененной жизни	1	1
2056	иронически дискредитирует	1	1
2057	шею с	1	1
2058	малый отрезок	1	1
2059	т.е делающий	1	1
2060	встречается нечасто	1	1
2061	субъектная организация	1	1
2062	значение в	1	1
2063	качестве системы	1	1
2064	точно так	1	1
2065	стихотворение ахматовой	1	1
