N	2gram	Tiupa_Narr_1	Narrotol
1182	ниже здесь	1	1
1183	ощущаться завершенная	1	1
1184	с гипотетической	1	1
1185	строй двуголосого	1	1
1186	свою худобу	1	1
1187	только священнослужителя	1	1
1188	скоро и	1	1
1189	которое над	1	1
1190	садился в	1	1
1191	явления девочки	1	1
1192	мотив чуда	1	1
1193	бы слабо	1	1
1194	не страны	1	1
1195	связаны фигурой	1	1
1196	поэтики повествования	1	1
1197	кэте фридеманн	2	1
1198	длительности и	1	1
1199	в обременительных	1	1
1200	однако он	1	1
1201	нем звучит	1	1
1202	уже говорилось	1	1
1203	новое и	1	1
1204	членения несколько	1	1
1205	содержит в	1	1
1206	оно дважды	1	1
1207	что похоже	1	1
1208	в повествовательном	1	1
1209	бытия это	1	1
1210	на земле	1	1
1211	символическая деталь	1	1
1212	собор когда	1	1
1213	симметрия начала	1	1
1214	двенадцатом эпизоде	1	1
1215	ночь а	1	1
1216	очевидным что	1	1
1217	обладает более	1	1
1218	аналогично пасхальному	1	1
1219	говорилось выше	1	1
1220	безрезультатным визитам	1	1
1221	писал бахтин	1	1
1222	страстям господним	1	1
1223	какой бы	1	1
1224	когда также	1	1
1225	и трех	1	1
1226	не гарантирует	1	1
1227	его от	1	1
1228	главное действующее	2	1
1229	становится незначительнее	1	1
1230	в комнату	1	1
1231	и по	1	1
1232	рассказано в	1	1
1233	творческой интуиции	1	1
1234	параллелизм с	1	1
1235	облик героя	1	1
1236	матери а	1	1
1237	но имеется	1	1
1238	присутствии родительницы	1	1
1239	фокализация третьего	1	1
1240	ритуально обретенное	1	1
1241	окружающего мира	1	1
1242	преосвященный входил	1	1
1243	от других	1	1
1244	таким образом	1	1
1245	в карету	1	1
1246	после обозначения	1	1
1247	дней своей	1	1
1248	день была	1	1
1249	рассказа в	5	1
1250	вскрикивал юродивый	1	1
1251	увидел у	1	1
1252	этом последнем	1	1
1253	объект и	1	1
1254	воскресного дня	1	1
1255	часовая стрелка	1	1
1256	посидел немного	1	1
1257	преосвященнейший чтоб	1	1
1258	нового эпизода	1	1
1259	пространстве его	1	1
1260	эпизоде то	1	1
1261	ю.м лотман	1	1
1262	внешней а	1	1
1263	связей в	1	1
1264	которого павел	1	1
1265	беседы с	3	1
1266	вставал с	1	1
1267	будучи сам	1	1
1268	этом свидетельствует	1	1
1269	сменой ракурса	1	1
1270	уже легли	1	1
1271	которого доносятся	1	1
1272	в другом	1	1
1273	остальные двадцать	1	1
1274	непредвзято как	1	1
1275	чего он	1	1
1276	об этом	6	1
1277	альтернативный мотив	1	1
1278	видении опять	1	1
1279	герою искренне	1	1
1280	мы уже	1	1
1281	была в	1	1
1282	его противостояние	1	1
1283	они актуализируют	1	1
1284	празднества после	1	1
1285	двумя последующими	1	1
1286	это весьма	1	1
1287	и противоположно	1	1
1288	приезжала игуменья	1	1
1289	сверхсобытия входит	1	1
1290	обратная симметрия	1	1
1291	восьмых эпизода	1	1
1292	экзистенциально павел	1	1
1293	речи окружающих	1	1
1294	некоторой конфигурации	1	1
1295	полунощи и	1	1
1296	такая символическая	1	1
1297	прозрачно связывающая	1	1
1298	входит в	2	1
1299	после обеда	1	1
1300	восьми верстах	1	1
1301	с другими	1	1
1302	даме с	6	1
1303	своею массою	1	1
1304	смерти преосвященного	1	1
1305	не меньшей	1	1
1306	и затрагивает	1	1
1307	восьми часов	1	1
1308	голосов весьма	1	1
1309	и иных	2	1
1310	был моментом	1	1
1311	не воскрес	1	1
1312	членение чеховского	1	1
1313	а над	1	1
1314	случае уединившимся	1	1
1315	грядущего в	1	1
1316	свести к	1	1
1317	ведь чехов	1	1
1318	страдает от	1	1
1319	и наличие	1	1
1320	что один	1	1
1321	утра герой	1	1
1322	вот-вот упадет	1	1
1323	мать и	2	1
1324	пели про	1	1
1325	семантической параллели	1	1
1326	качестве единого	1	1
1327	границу а	1	1
1328	действий героя	1	1
1329	что доставляет	1	1
1330	но именно	3	1
1331	придает ему	1	1
1332	сколько не	1	1
1333	эпизодов вновь	1	1
1334	общая неловкость	1	1
1335	словами он	1	1
1336	эпизода приходы	1	1
1337	когда слушает	1	1
1338	произведении и	1	1
1339	зрения впервые	1	1
1340	оцененном мире	1	1
1341	милое дорогое	1	1
1342	физически мучительной	1	1
1343	ни психологически	1	1
1344	вторая дюжина	1	1
1345	павлушей и	1	1
1346	присущи не	1	1
1347	солнце и	1	1
1348	смерти очередного	1	1
1349	преображению умирающего	1	1
1350	переклички данного	1	1
1351	но уже	1	1
1352	нарратологии с	1	1
1353	обозначения временной	1	1
1354	эпизодами двух	1	1
1355	на статус	1	1
1356	фигуры и	1	1
1357	также не	2	1
1358	зеленоватой бородой	1	1
1359	это воскресение	1	1
1360	картина душевной	1	1
1361	и альтернативный	1	1
1362	возвратном преображении	1	1
1363	стрелка дважды	1	1
1364	волновало что	1	1
1365	все равно	2	1
1366	соответствии с	4	1
1367	вечером монахи	1	1
1368	евангельского манифестирована	1	1
1369	чем матерью	1	1
1370	заключительную главу	1	1
1371	гребенки как	1	1
1372	отмеченных перекличек	1	1
1373	по длительности	1	1
1374	жизни то	1	1
1375	и оцененном	1	1
1376	приехали доложил	1	1
1377	была пасха	1	1
1378	о болезни	1	1
1379	а за	2	1
1380	социального или	1	1
1381	ребенку не	1	1
1382	преображения служит	1	1
1383	ею действий	1	1
1384	только лейтмотив	1	1
1385	если во	1	1
1386	художника но	1	1
1387	целый день	1	1
1388	в слове	3	1
1389	из дальнего	1	1
1390	эффект семантической	1	1
1391	дорогих гостей	1	1
1392	на другое	1	1
1393	он и	2	1
1394	седой бородой	1	1
1395	мы видели	1	1
1396	и неуверенность	1	1
1397	сменяется интроспективным	1	1
1398	воскрес знаменательно	1	1
1399	кладет начало	1	1
1400	основывается на	1	1
1401	но сложном	1	1
1402	этикетных ситуациях	1	1
1403	в не	1	1
1404	что актуализирует	1	1
1405	волею жизни	1	1
1406	открывающего событийную	1	1
1407	встать и	1	1
1408	из сумерек	1	1
1409	эпизод беседы	1	1
1410	необходимость по	1	1
1411	мы не	3	1
1412	онемевших ногах	1	1
1413	сменяющая внешнюю	1	1
1414	единства наделяет	1	1
1415	весеннее солнышко	1	1
1416	героя она	1	1
1417	может идти	1	1
1418	событийную сторону	1	1
1419	преосвященнейший как	1	1
1420	думает о	1	1
1421	нарративного общения	1	1
1422	зато в	1	1
1423	не отделена	1	1
1424	в один	1	1
1425	и тогда	2	1
1426	герой рассказа	1	1
1427	покидая жизнь	1	1
1428	с еще	1	1
1429	сущность явления	1	1
1430	одного и	1	1
1431	и конец	3	1
1432	биографической личности	1	1
1433	жизни архиерей	1	1
1434	обремененного должностными	1	1
1435	светило солнце	1	1
1436	побуждают в	1	1
1437	становясь павлом	1	1
1438	нарративных дискурсов	1	1
1439	болезни архиерея	1	1
1440	структур реального	1	1
1441	литургии он	1	1
1442	предпасхальных днях	1	1
1443	на разных	1	1
1444	соборе приехав	1	1
1445	эпизода только	1	1
1446	отрыве от	1	1
1447	тихо робко	2	1
1448	сводятся к	2	1
1449	себе с	1	1
1450	конца матери	1	1
1451	павлуша который	1	1
1452	в ходе	3	1
1453	матери остальные	1	1
1454	фразе из	1	1
1455	парадигмой такого	1	1
1456	как самостоятельный	1	1
1457	котором рассказано	1	1
1458	она сама	1	1
1459	практически неощутим	1	1
1460	предпасхальной субботе	1	1
1461	эпизода демонстративно	1	1
1462	настроения героя	1	1
1463	чем каяться	1	1
1464	думает и	1	1
1465	и содержательнее	1	1
1466	два слова	1	1
1467	было идти	1	1
1468	изъявительного наклонения	1	1
1469	не подвергается	1	1
1470	обратной симметрии	1	1
1471	к главному	1	1
1472	незначительности следует	1	1
1473	от боли	1	1
1474	нами два	1	1
1475	смерть как	1	1
1476	в следующем	1	1
1477	сисой всю	1	1
1478	и третий	1	1
1479	не становится	1	1
1480	для больного	1	1
1481	как когда-то	1	1
1482	свечным салом	1	1
1483	последних днях	1	1
1484	эпизод образован	1	1
1485	этого момента	1	1
1486	в котором	1	1
1487	отсутствие рациональной	1	1
1488	детских больших	1	1
1489	интерпретации в	1	1
1490	слова длинный	1	1
1491	в их	1	1
1492	обыкновению поднимались	1	1
1493	как часовая	1	1
1494	с позиции	4	1
1495	пасхальной радости	1	1
1496	героя со	1	1
1497	излагаемых фактов	1	1
1498	анализируемого нарративного	1	1
1499	к одному	1	1
1500	пасха через	1	1
1501	часто не	1	1
1502	как произведение	1	1
1503	внутренне отрешенный	1	1
1504	называла оба	1	1
1505	внешнюю внутренняя	1	1
1506	хранения и	1	1
1507	зрения здесь	1	1
1508	фактами и	1	1
1509	нарратор занимает	1	1
1510	композиционных форм	1	1
1511	приезде своей	1	1
1512	сомнение и	1	1
1513	возможность увидеть	1	1
1514	в которых	1	1
1515	реверсивного преображения	1	1
1516	не представляется	1	1
1517	приехав домой	1	1
1518	они неразрывно	1	1
1519	игуменьи и	1	1
1520	архиерей уносился	1	1
1521	от его	1	1
1522	ни тематически	1	1
1523	детстве а	1	1
1524	донарративных структур	1	1
1525	мнимо интермедийном	1	1
1526	волосы как	1	1
1527	что преобразило	1	1
1528	угнетенности от	1	1
1529	епархиальный архиерей	1	1
1530	слова в	4	1
1531	структуру в	1	1
1532	миру детства	1	1
1533	одиннадцатых эпизода	1	1
1534	способность вставать	1	1
1535	литературной наррации	1	1
1536	только просительницу	1	1
1537	границей обращает	1	1
1538	относительно евангельского	1	1
1539	сопровождается хотя	1	1
1540	возраст пока	1	1
1541	как глазами	1	1
1542	зарисовки взглядом	1	1
1543	особое место	1	1
1544	героя чего	1	1
1545	выделенность некоторой	1	1
1546	следующий характерный	1	1
1547	ваша мамаша	1	1
1548	с тематическим	2	1
1549	утрачивает способность	1	1
1550	архиерея который	1	1
1551	вошла мать	2	1
1552	в зеркало	1	1
1553	переломного эпизода	1	1
1554	предсмертном видении	1	1
1555	архиереем а	1	1
1556	не понимает	1	1
1557	глазами белая	1	1
1558	тексте эпизода	1	1
1559	или несколькими	2	1
1560	открывает причину	1	1
1561	оказывается двенадцатым	1	1
1562	последних дней	1	1
1563	тематически неразрывность	1	1
1564	но во	1	1
1565	теми же	1	1
1566	соотнесении с	1	1
1567	через посредство	2	1
1568	что было	1	1
1569	монахом не	1	1
1570	воскресение столь	1	1
1571	убеждениям что	1	1
1572	тексте не	1	1
1573	рассказа как	1	1
1574	с этого	1	1
1575	рода ключ	1	1
1576	затрагивает только	2	1
1577	по крайней	1	1
1578	стороны писателя	1	1
1579	наррации это	2	1
1580	мира на	1	1
1581	границы актуального	1	1
1582	явственно редуцирована	1	1
1583	приобретает в	1	1
1584	нарративного построения	1	1
1585	их в	3	1
1586	только покидая	1	1
1587	худобу и	1	1
1588	характеристикой пасхального	1	1
1589	в конце	2	1
1590	и предполагает	1	1
1591	циклический параллелизм	1	1
1592	присутствии преосвященного	1	1
1593	что этот	1	1
1594	рассмотренная упорядоченность	1	1
1595	лунном свете	1	1
1596	обременительных обязанностей	1	1
1597	собой лишь	1	1
1598	последовательности не	1	1
1599	ним искренне	1	1
1600	внучкой а	1	1
1601	и то	3	1
1602	желая разгадать	1	1
1603	ни одна	1	1
1604	изыскания в	1	1
1605	между первыми	1	1
1606	лейтмотив каменных	1	1
1607	бы но	1	1
1608	входит и	1	1
1609	можем обозначить	1	1
1610	внешне отсутствующего	1	1
1611	день душа	1	1
1612	придаваемом этому	1	1
1613	с длинной	1	1
1614	чувствовала себя	1	1
1615	монастыря а	1	1
1616	непосредственной формой	1	1
1617	организован появлением	1	1
1618	о событиях	1	1
1619	фраза построена	1	1
1620	вольфа шмида	3	1
1621	архиерея залитого	1	1
1622	вдруг выросла	1	1
1623	искренне удовлетворение	1	1
1624	архиереем поразительны	1	1
1625	нарратором но	1	1
1626	в двенадцатом	2	1
1627	есть последних	1	1
1628	монахов о	1	1
1629	любви и	1	1
1630	самое происходит	1	1
1631	к разделся	1	1
1632	начальный эпизод	1	1
1633	слушает пение	1	1
1634	светлой пасхальной	1	1
1635	преобразившегося героя	1	1
1636	болезни епархиального	1	1
1637	мифов-нарраций никогда	1	1
1638	данности рассказа	1	1
1639	месяц был	1	1
1640	где инспективный	1	1
1641	обязанностями и	1	1
1642	возникает в	1	1
1643	ни интонационно-стилистически	1	1
1644	человек и	1	1
1645	непосредственное восприятие	1	1
1646	неочевидный но	1	1
1647	до известной	1	1
1648	восемь лет	1	1
1649	весьма лаконична	1	1
1650	но еще	1	1
1651	перед смертью	1	1
1652	очевидная граница	1	1
1653	голоса сисоя	1	1
1654	стороны свою	1	1
1655	пространственно-временного единства	1	1
1656	спальню вошел	1	1
1657	может служить	3	1
1658	дело не	2	1
1659	героем рассказа	1	1
1660	так появление	1	1
1661	ними не	1	1
1662	его людей	1	1
1663	дело в	2	1
1664	вокруг плачущего	1	1
1665	сверхсобытийности текста	1	1
1666	сознания однако	1	1
1667	ходе литургии	1	1
1668	он архиерей	1	1
1669	страны детства	1	1
1670	закономерный ход	1	1
1671	начальной фразе	1	1
1672	и сама	2	1
1673	из двадцать	1	1
1674	палочкой словно	1	1
1675	второго ударили	1	1
1676	в русской	3	1
1677	мальчиком павлушей	1	1
1678	будущего ни	1	1
1679	бытия и	1	1
1680	слышно было	1	1
1681	двумя событиями	1	1
1682	умер но	1	1
1683	первая эпизод	1	1
1684	такие добрые	1	1
1685	облекается в	1	1
1686	самостоятельный эпизод	1	1
1687	он вспомнил	1	1
1688	в единство	1	1
1689	попросту по-человечески	1	1
1690	рассказа вторая	1	1
1691	согласованность перекликающихся	1	1
1692	известно камень	1	1
1693	наконец отец	1	1
1694	данный аспект	1	1
1695	человека подлинное	1	1
1696	конца текста	2	1
1697	это еще	1	1
1698	и отсутствие	1	1
1699	для всего	1	1
1700	удовлетворение как	1	1
1701	разрушают повествовательного	1	1
1702	героя явственно	1	1
1703	ни аксиологических	1	1
1704	немного в	1	1
1705	после ухода	1	1
1706	душ то	1	1
1707	событиями лишенными	1	1
1708	эпизода появление	1	1
1709	бы между	1	1
1710	источником всех	1	1
1711	рода тематическое	1	1
1712	юродивый странник	1	1
1713	уже простой	1	1
1714	время пребывания	1	1
1715	хотя раньше	1	1
1716	преимущественно в	1	1
1717	девятого эпизода	1	1
1718	вставных квазиэпизодов	1	1
1719	жизни не	1	1
1720	она уехала	1	1
1721	четкая граница	1	1
1722	парадоксальное сочетание	1	1
1723	это то	1	1
1724	сестер если	1	1
1725	отчего не	1	1
1726	обратим внимание	1	1
1727	людей так	1	1
1728	в нового	1	1
1729	единения собравшихся	1	1
1730	архиерей и	1	1
1731	этих двух	2	1
1732	сколь и	1	1
1733	бы событийного	1	1
1734	появлением дорогих	1	1
1735	домой преосвященный	1	1
1736	актуализируя момент	1	1
1737	где огни	1	1
1738	ему было	2	1
1739	существует просто	1	1
1740	только когда	1	1
1741	эпизоды связаны	1	1
1742	чьи волосы	1	1
1743	мальчика ветхого	1	1
1744	болезни то	1	1
1745	ндравится нечего	1	1
1746	стилистических ни	1	1
1747	актуализирует в	1	1
1748	детей и	1	1
1749	события свидетель	2	1
1750	является событием	2	1
1751	усиливает ненавязчивый	1	1
1752	восьми лет	1	1
1753	членов своего	1	1
1754	к ней	1	1
1755	квазиэпизодов образуемых	1	1
1756	дня столь	1	1
1757	опыта в	1	1
1758	освобождение из	1	1
1759	героя доносимой	1	1
1760	фрагмента характерные	1	1
1761	вечерне надо	1	1
1762	от полюса	1	1
1763	словно какой-нибудь	1	1
1764	двух предыдущих	1	1
1765	как боль	1	1
1766	мучительной для	1	1
1767	покоя благости	1	1
1768	лишь в	3	1
1769	и детских	1	1
1770	такой строй	1	1
1771	и является	2	1
1772	двадцать первого	1	1
1773	весело интеллигибельная	1	1
1774	и повествование	1	1
1775	своей болезни	1	1
1776	так называла	1	1
1777	с читателем	1	1
1778	статус и	2	1
1779	окружающие называют	1	1
1780	потому что	5	1
1781	со сменой	1	1
1782	еракин становится	1	1
1783	за всех	1	1
1784	глоссализационному размежеванию	1	1
1785	павлушей их	1	1
1786	на всем	1	1
1787	в книге	1	1
1788	громко обращаются	1	1
1789	чувствует и	1	1
1790	мотивировка портретной	1	1
1791	взрослой жизни	1	1
1792	широкое небо	1	1
1793	отсутствующего героя	1	1
1794	оказывается центральный	1	1
1795	уже обращается	1	1
1796	внутренней жизни	1	1
1797	фиктивного мира	1	1
1798	данным нарративным	1	1
1799	не по	4	1
1800	персонажа нестерпимо	1	1
1801	знает преосвященный	1	1
1802	повествующего не	1	1
1803	камень совершенно	1	1
1804	спал всю	1	1
1805	солнцем и	1	1
1806	такого высказывания	1	1
1807	было не	1	1
1808	из существенных	1	1
1809	стоит отчего	1	1
1810	стилистическая маркированность	1	1
1811	и делает	1	1
1812	место своего	1	1
1813	есть юродивый	1	1
1814	реакция оба	1	1
1815	кончилась когда	1	1
1816	его составе	1	1
1817	архиереях и	1	1
1818	здесь сохраняется	1	1
1819	персонажа или	2	1
1820	раскаяние в	1	1
1821	и служба	1	1
1822	в области	2	1
1823	т.п за	1	1
1824	естественность взгляда	1	1
1825	второй практически	1	1
1826	тех слов	1	1
1827	ему не	1	1
1828	именно восемь	1	1
1829	последние дни	1	1
1830	с другом	1	1
1831	к однозначности	1	1
1832	нему иначе	1	1
1833	к детскому	1	1
1834	носительницы живой	1	1
1835	всех прочих	1	1
1836	у нас	3	1
1837	уже восьмое	1	1
1838	залитое солнцем	1	1
1839	матери умирающего	1	1
1840	эта девочка	1	1
1841	в четвертом	1	1
1842	выше но	1	1
1843	и моментами	1	1
1844	две богатые	1	1
1845	ярко светило	1	1
1846	поразительны мотивные	1	1
1847	а таким	1	1
1848	лицо события	2	1
1849	длинный и	1	1
1850	в специальном	1	1
1851	самого иисуса	1	1
1852	что хотела	1	1
1853	начиная с	3	1
1854	в залитый	1	1
1855	около сорока	1	1
1856	история создается	1	1
1857	излагаемых ею	1	1
1858	а теперь	1	1
1859	внимание такая	1	1
1860	покашливающего за	1	1
1861	последующими фразами	1	1
1862	способу присутствия	1	1
1863	мы узнаем	1	1
1864	описания текста	1	1
1865	с внучкой	1	1
1866	этот участок	1	1
1867	павел есть	2	1
1868	этого построения	1	1
1869	хорах изредка	1	1
1870	три доктора	1	1
1871	в состав	3	1
1872	одиннадцать душ	1	1
1873	эта очевидная	1	1
1874	с постели	1	1
1875	эти происходят	1	1
1876	глава третья	2	1
1877	герой окончательно	1	1
1878	речи повествователя	1	1
1879	архиерея семантическая	1	1
1880	но сменяющая	1	1
1881	однако для	1	1
1882	было шумно	1	1
1883	же самое	2	1
1884	картину глава	1	1
1885	построения связаны	1	1
1886	в своего	2	1
1887	цитатными вкраплениями	1	1
1888	мотивом светлой	1	1
1889	для такого	1	1
1890	чудотворное рождение	1	1
1891	от донарративных	1	1
1892	жить в	1	1
1893	переноса во	1	1
1894	одеялом сменяется	1	1
1895	узнаем о	1	1
1896	настроений в	1	1
1897	как для	1	1
1898	изощренную как	1	1
1899	манифестирована не	1	1
1900	только отсутствует	1	1
1901	светилось весеннее	1	1
1902	архиерей впервые	1	1
1903	далекое прошлое	1	1
1904	эпизод под	1	1
1905	субботе называемой	1	1
1906	они и	2	1
1907	этот итеративный	1	1
1908	вторник после	1	1
1909	сисоя преосвященный	1	1
1910	широкий круг	1	1
1911	девочки чьи	1	1
1912	любопытно что	1	1
1913	задумавшись то	1	1
1914	пара начальных	1	1
1915	десятых эпизодах	1	1
1916	сложном событии	1	1
1917	три начальные	1	1
1918	пятнадцатом эта	1	1
1919	персонажа из	1	1
1920	символическую значимость	1	1
1921	время они	1	1
1922	начале девятого	1	1
1923	причиной болезни	1	1
1924	предсмертным видением	1	1
1925	какой-нибудь юродивый	1	1
1926	в предпоследнем	1	1
1927	богатые дамы	1	1
1928	небо залитое	1	1
1929	прямыми их	1	1
1930	его признаков	1	1
1931	сисоя матери	1	1
1932	сорока внуков	1	1
1933	памяти об	1	1
1934	смысл рассказа	1	1
1935	бы умирающий	1	1
1936	справедливо утверждает	1	1
1937	приезжали две	1	1
1938	там чего	1	1
1939	душ детей	1	1
1940	персонажей глава	1	1
1941	умирающий видит	1	1
1942	построена таким	1	1
1943	и открывает	1	1
1944	всем миром	1	1
1945	еще принадлежащей	1	1
1946	нарратологии это	1	1
1947	предстали бы	1	1
1948	оба восьмых	1	1
1949	повествования когда	1	1
1950	временной границы	1	1
1951	у себя	2	1
1952	матери если	1	1
1953	установка человека	1	1
1954	персонажа является	1	1
1955	весеннего настроения	1	1
1956	назад она	1	1
1957	персонажа сопровождается	1	1
1958	события так	1	1
1959	с бывшим	1	1
1960	оба одиннадцатых	1	1
1961	от друга	1	1
1962	возила и	1	1
1963	в виду	1	1
1964	нарративного ряда	1	1
1965	знаменательно также	1	1
1966	здесь отсутствует	1	1
1967	тем никаких	1	1
1968	волхвов после	1	1
1969	половине второго	1	1
1970	и сами	1	1
1971	младенческому способу	1	1
1972	павлом он	1	1
1973	напротив они	1	1
1974	совпадениями но	1	1
1975	социальной ритуальности	1	1
1976	событий процессов	1	1
1977	появляется в	1	1
1978	позднего чехова	1	1
1979	у чехова	6	1
1980	литературного сюжета	1	1
1981	к заутрене	1	1
1982	нежданного появления	1	1
1983	после него	1	1
1984	мать в	1	1
1985	доносятся из	1	1
1986	категория по	1	1
1987	здесь также	1	1
1988	поднимались из-за	1	1
1989	два события	1	1
1990	текста здесь	1	1
1991	называемой в	1	1
1992	служит исходное	1	1
1993	потускнели фитили	1	1
1994	его своею	1	1
1995	для читателя	1	1
1996	солнцем неба	1	1
1997	робела говорила	1	1
1998	и от	2	1
1999	просительницу за	1	1
2000	эпизода суть	1	1
2001	ситуацию ухода	1	1
2002	втором из	1	1
2003	в далекое	1	1
2004	процитированному выше	1	1
2005	фигуре этот	1	1
2006	а когда	1	1
2007	нарастания наступает	1	1
2008	представляется возможным	1	1
2009	эпизод вечером	1	1
2010	классического реализма	2	1
2011	причиной его	1	1
2012	первая дюжина	1	1
2013	после обедни	1	1
2014	их циклами	1	1
2015	архиерея обратно	1	1
2016	только то	1	1
2017	невинному ребенку	1	1
2018	по двенадцать	1	1
2019	переклички своего	1	1
2020	было скажем	1	1
2021	немногочисленных случаях	1	1
2022	нечего там	1	1
2023	по убеждениям	1	1
2024	при соотнесении	1	1
2025	происходят в	1	1
2026	самостоятельный абзац	1	1
2027	позицией эту	1	1
2028	второй уксусом	1	1
2029	портретной зарисовки	1	1
2030	признаков а	1	1
2031	благости весеннего	1	1
2032	с языком	2	1
2033	упоминаемое в	1	1
2034	однако эта	1	1
2035	келейника и	1	1
2036	случае следует	1	1
2037	помнила что	1	1
2038	слова а	1	1
2039	следующем эпизоде	1	1
2040	день эпизод	1	1
2041	и совершенно	1	1
2042	текста содержит	1	1
2043	своему коммуникативному	1	1
2044	абзаца открывающего	1	1
2045	монастырских стен	1	1
2046	что произошло	1	1
2047	и сам	1	1
2048	ракурс повествования	1	1
2049	матерью предсмертный	1	1
2050	может ощущаться	1	1
2051	по аналогии	1	1
2052	следующих осколка	1	1
2053	аналогично процитированному	1	1
2054	число двенадцать	1	1
2055	нарастанием как	1	1
2056	нарративность к	1	1
2057	с кристаллизацией	1	1
2058	лет проведенных	1	1
2059	не ограничивается	1	1
2060	выгоне не	1	1
2061	приобретает символическую	1	1
2062	целовала его	1	1
2063	преосвященный посидел	1	1
2064	место своеобразного	1	1
2065	хотение влечение	1	1
2066	маркированном положении	2	1
2067	живет в	1	1
2068	повторами ряда	1	1
2069	эпизода как	1	1
2070	дни жизни	1	1
2071	начала и	3	1
2072	и забыт	1	1
2073	в последующих	1	1
2074	маркированность голосов	1	1
2075	в мифологическую	1	1
2076	у матери	1	1
2077	статусом эпизода	1	1
2078	к его	2	1
2079	чеховский павлуша	1	1
2080	детской души	1	1
2081	в непосредственном	1	1
2082	с чудотворной	1	1
2083	и персонажа	1	1
2084	осуществляется в	1	1
2085	сторону эпизода	1	1
2086	образом завершается	1	1
2087	было и	2	1
2088	мы постигаем	1	1
2089	птица может	1	1
2090	нам впервые	1	1
2091	раз строгая	1	1
2092	в даме	5	1
2093	гипотетической авторской	1	1
2094	когда в	3	1
2095	в событийном	1	1
2096	места времени	1	1
2097	еще одного	1	1
2098	сюжетную структуру	1	1
2099	нему громко	1	1
2100	не вставал	1	1
2101	бы сюжетную	1	1
2102	рода помазание	1	1
2103	собравшихся в	1	1
2104	размежеванию с	1	1
2105	симметрично поклонению	1	1
2106	с героем	1	1
2107	жизненная установка	1	1
2108	тот же	1	1
2109	является в	1	1
2110	деталь как	1	1
2111	героя было	1	1
2112	меняет смысловую	1	1
2113	мира архиерей	1	1
2114	поскольку обладает	1	1
2115	если бы	7	1
2116	внутри абзаца	1	1
2117	только прямыми	1	1
2118	простейший пример	1	1
2119	и вообще	1	1
2120	рефлектирующего ментальному	1	1
2121	к вечерне	1	1
2122	сисоя натирающего	1	1
2123	после рождения	1	1
2124	состоящий в	1	1
2125	также пели	1	1
2126	подтверждается что	1	1
2127	с ним	2	1
2128	сомнению и	1	1
2129	абзац при	1	1
2130	к чуду	1	1
2131	это существенно	1	1
2132	повествователя в	1	1
2133	нарративное движение	1	1
2134	зеркала сделать	1	1
2135	эпизод в	1	1
2136	олицетворением интенциональности	1	1
2137	наступает в	1	1
2138	и смерть	1	1
2139	сияние тихо	1	1
2140	если начальный	1	1
2141	двумя их	1	1
2142	детскому младенческому	1	1
2143	существует сам	1	1
2144	впоследствии картину	1	1
2145	такие вкрапления	1	1
2146	их приезда	1	1
2147	иисуса христа	1	1
2148	общая смеховая	1	1
2149	местах и	2	1
2150	и представлялось	1	1
2151	события с	1	1
2152	когда-то много-много	1	1
2153	его настроений	1	1
2154	при такой	2	1
2155	матери благодарим	1	1
2156	владыкой но	1	1
2157	и незначительности	1	1
2158	и здесь	1	1
2159	осуществляется согласно	1	1
2160	церкви в	1	1
2161	неразрывно объединены	1	1
2162	интонационно-стилистически не	1	1
2163	преосвященнейший? спросил	1	1
2164	возвращения архиерея	1	1
2165	эпизоды перекликаются	1	1
2166	от окружающего	1	1
2167	косвенной речи	1	1
2168	не разрушают	1	1
2169	главы отмеченном	1	1
2170	поехал в	1	1
2171	составляющих нарративное	1	1
2172	сумерек старо-петровского	1	1
2173	и умаление	1	1
2174	голос в	1	1
2175	ногах седьмые	1	1
2176	историю в	2	1
2177	несомненна сколько	1	1
2178	внимание на	4	1
2179	тела увиденный	1	1
2180	отграниченность этого	1	1
2181	голоса в	1	1
2182	монастыре локализация	1	1
2183	разнообразных формах	1	1
2184	в грехах	1	1
2185	петр и	2	1
2186	ему событийный	1	1
2187	герой думает	1	1
2188	что каждый	1	1
2189	петра в	3	1
2190	может обладать	1	1
2191	образцы несобственно-прямой	1	1
2192	бытия нуждалась	1	1
2193	рациональной намеренности	1	1
2194	от последующих	1	1
2195	одна деталь	1	1
2196	в собор	1	1
2197	протяжении двадцати	1	1
2198	с предсмертным	1	1
2199	освобождает и	1	1
2200	нем нарратора	1	1
2201	сисоя столь	1	1
2202	в нарративную	1	1
2203	дважды упоминаемое	1	1
2204	мертвых а	1	1
2205	и чутка	1	1
2206	произведении играет	1	1
2207	эпизодов разумеется	1	1
2208	истории фабулы	1	1
2209	и сыночком	1	1
2210	живой памяти	1	1
2211	монастыря где	1	1
2212	эта нарративная	1	1
2213	душевной угнетенности	1	1
2214	что побуждают	1	1
2215	окончательно ослабевает	1	1
2216	симметрии так	1	1
2217	обеда приезжали	1	1
2218	владыко преосвященнейший	1	1
2219	не поговорил	1	1
2220	значимость оно	1	1
2221	переносом во	1	1
2222	зрения наступает	1	1
2223	подлежит сомнению	1	1
2224	строго отграниченная	1	1
2225	восьмое евангелие	1	1
2226	освобождения детской	1	1
2227	катя в	1	1
2228	россию после	1	1
2229	эта фраза	2	1
2230	наррации а	1	1
2231	нас в	2	1
2232	и того	2	1
