N	3gram	Tiupa_Teor_1	Analitik
916	лирическая героиня отрекается	1	1
917	лишь в самом	2	1
918	этого казалось бы	1	1
919	зрения крутой поворот	1	1
920	словах текста тех	1	1
921	эпизода ко второму	1	1
922	имеется некоторая возможность	1	1
923	исторически наиболее поздними	1	1
924	для сообщения о	1	1
925	кадра входит лишь	1	1
926	высшей в ряду	1	1
927	начальные и заключительные	1	1
928	состав такого кадра	1	1
929	сводящиеся в конечном	1	1
930	и ритмические концовки	1	1
931	определенным образом характеризует	1	1
932	вероятных ликов чудесного	1	1
933	читателя в позицию	1	1
934	и эпизод прихода	1	1
935	внутреннего исполнения как	1	1
936	общеязыковом отношении художественному	1	1
937	дудочка прозрачно ассоциирующаяся	1	1
938	дискурсии в первой	1	1
939	членится на две	1	1
940	эпизод прихода явления	1	1
941	первой части романа	1	1
942	такой фактор художественного	1	1
943	с субъектом речи	1	1
944	рода однако эта	1	1
945	слой характеризуется значительно	1	1
946	диктовать аскетическое средневековое	1	1
947	данный момент нечто	1	1
948	ключевой момент неожиданности	1	1
949	и ад картина	1	1
950	число композиционных субъектов	1	1
951	композиционных форм дискурсии	1	1
952	рифмы данного стихотворения	1	1
953	а выбор слова	1	1
954	лирические формы высказывания	1	1
955	ткани текста как	1	1
956	к ядру художественного	1	1
957	а в том	1	1
958	ключ к смыслу	1	1
959	имеет место в	1	1
960	том под каким	1	1
961	только то что	1	1
962	непрерывности или циклической	1	1
963	нашем случае в	1	1
964	значении греческое слово	1	1
965	этой системе внутритекстовых	1	1
966	поворот знаменующий крайне	1	1
967	один равнопротяженный тексту	1	1
968	клаузулы и формирующие	1	1
969	произведения обнаруживается еще	1	1
970	распределенности текста между	1	1
971	мук и высшей	1	1
972	я в мире	7	1
973	доминирует в стихах	1	1
974	жизни приходят мотивы	1	1
975	лапидарной простоте лирического	1	1
976	менталитетов жизненных позиций	1	1
977	тектоническому ядру целого	1	1
978	пространственных и временных	1	1
979	сложные внутритекстовые отношения	1	1
980	особенно для лирической	1	1
981	объектного лирического персонажа	1	1
982	есть не что	1	1
983	собственно литературным произведением	1	1
984	большей косностью относительной	1	1
985	образ милой гостьи	1	1
986	тексту слой факторов	1	1
987	внутреннего зрения крутой	1	1
988	на две части	1	1
989	озвучена например начальные	1	1
990	относительной схематичностью своих	1	1
991	героя внутренний хронотоп	1	1
992	или циклической повторяемости	1	1
993	глоссализация текста делает	1	1
994	мировом универсуме в	1	1
995	определений таков что	1	1
996	в литературной практике	1	1
997	последовательно вводятся автором	1	1
998	не может быть	4	1
999	простоте лирического сюжета	1	1
1000	соразмерных отрезков звучания	1	1
1001	медитации как основной	1	1
1002	является фундаментом всей	1	1
1003	искусства слова как	1	1
1004	муза актуализирует широкие	1	1
1005	духовность предшествующих характеристик	1	1
1006	ожидания муза выступала	1	1
1007	ряду образующие ритмические	1	1
1008	гостьи приход музы	1	1
1009	и большого только	1	1
1010	текста даже самая	1	1
1011	в литературе нового	1	1
1012	две строфы композиционно	1	1
1013	текста тех или	1	1
1014	приходит медитация строки	1	1
1015	впечатлений принадлежит не	1	1
1016	бы место лишь	1	1
1017	становясь ее хозяйкой	1	1
1018	внутренней форме всего	1	1
1019	ради других ожидаемых	1	1
1020	для лирической поэзии	1	1
1021	так же точно	1	1
1022	перед духовным взором	1	1
1023	ограниченного числа универсальных	1	1
1024	слогов относительно длины	1	1
1025	как гостья завладевает	1	1
1026	частности прозаизмы а	1	1
1027	литературе нового времени	1	1
1028	прозе впрочем стихи	1	1
1029	очередь членится на	1	1
1030	форма может быть	1	1
1031	как такой фактор	1	1
1032	двух лирических я	1	1
1033	художественного произведения обнаруживается	1	1
1034	в прозе впрочем	1	1
1035	сверхценным ценнее почестей	1	1
1036	заключается в том	1	1
1037	большого только в	1	1
1038	рассказе чехова душечка	1	1
1039	речевых движений текста	1	1
1040	обнаруживаются два эпизода	1	1
1041	фактором художественного впечатления	1	1
1042	сегмент композиционной организации	1	1
1043	от первого эпизода	1	1
1044	момент неожиданности ожидаемого	1	1
1045	с его смыслосообразным	1	1
1046	дудочкой оборачивается ложным	1	1
1047	это явление встречается	1	1
1048	в себе ключ	1	1
1049	высказывания а весь	1	1
1050	динамики приводящей к	1	1
1051	эпизод ожидания строфа	1	1
1052	в тексте ахматовского	1	1
1053	его ремой заглавие	1	1
1054	обесцененной жизни приходят	1	1
1055	быстрых движений бенвенист	1	1
1056	медитативный образ милой	1	1
1057	ритмическом ряду образующие	1	1
1058	позиций может быть	1	1
1059	формой мышления и	1	1
1060	и в разбираемом	1	1
1061	в текстах обоих	1	1
1062	образом характеризует говорящего	1	1
1063	раздвоению лирической ситуации	1	1
1064	иного закономерного процесса	1	1
1065	индивидуальность писателя сюжетно-композиционный	1	1
1066	милой гостьи приход	1	1
1067	значимостей являются наиболее	1	1
1068	в своего рода	1	1
1069	характеристика душечки постепенно	1	1
1070	слова своего семантического	1	1
1071	рода анаграмматическими субститутами	1	1
1072	в конструктивной маске	1	1
1073	легко могут нести	1	1
1074	наиболее пластичен именно	1	1
1075	кадры повествования а	1	1
1076	фундаментом всей субъектной	1	1
1077	стороны имеют место	1	1
1078	б выработка композиционных	1	1
1079	являются наиболее генерализованные	1	1
1080	прерогатива прозы в	1	1
1081	своеобразие эпохи биографическая	1	1
1082	от одних радостей	1	1
1083	голосов нормативная литературная	1	1
1084	душевная характеристика душечки	1	1
1085	упорядоченного движения бенвенист	1	1
1086	ряду перечислений второй	1	1
1087	но одна доминирует	1	1
1088	является весьма существенным	1	1
1089	безымянным весь его	1	1
1090	случае в тексте	1	1
1091	волоске лирическая героиня	1	1
1092	в присутствии другого	1	1
1093	внутреннего зрения и	1	1
1094	непродуктивно в том-то	1	1
1095	облик беспрецедентного события	1	1
1096	или движется один	1	1
1097	ожидаемая она не	1	1
1098	семантического субстрата между	1	1
1099	аттракции является весьма	1	1
1100	отводилась служебная роль	1	1
1101	висит на волоске	3	1
1102	юности и свободы	1	1
1103	о прозе ближайшие	1	1
1104	в лирике это	1	1
1105	поэтического вдохновения в	1	1
1106	а проза может	1	1
1107	прозе ближайшие к	1	1
1108	одних радостей жизни	1	1
1109	и по преимуществу	1	1
1110	нередко оказывается анаграмматическим	1	1
1111	явилась диктовать аскетическое	1	1
1112	бенвенист ритм является	1	1
1113	и б выработка	1	1
1114	устанавливаются порой сложные	1	1
1115	форма лирических высказываний	1	1
1116	в стихах другая	1	1
1117	актуализирует широкие интертекстуальные	1	1
1118	еще один равнопротяженный	1	1
1119	внежизненно вечных ценностей	1	1
1120	в пределах кадрового	1	1
1121	поэтического слова в	1	1
1122	эта внутренняя форма	1	1
1123	поименованное в тексте	1	1
1124	ряде произведений наименее	1	1
1125	числом слогов между	1	1
1126	характеризуется значительно большей	1	1
1127	персонажа в полноценно	1	1
1128	в ходе чтения	1	1
1129	косностью относительной схематичностью	1	1
1130	текста наиболее значимы	1	1
1131	формы высказывания напротив	1	1
1132	первого эпизода ко	1	1
1133	широкие интертекстуальные связи	1	1
1134	подхваченная и усиленная	1	1
1135	лишь в литературе	1	1
1136	существенная сторона глоссализации	1	1
1137	ждала совсем не	1	1
1138	устанавливает задаваемый читателю	1	1
1139	системе внутритекстовых дискурсов	1	1
1140	лирических персонажей в	1	1
1141	перечисляемых ценностей жизни	1	1
1142	этой системе кадров	1	1
1143	нового времени особенно	1	1
1144	не все что	1	1
1145	не оказывается как	1	1
1146	ценности действительно придется	1	1
1147	составе цитатные внестилевые	1	1
1148	эпизодов становится собственно	1	1
1149	муза от первого	1	1
1150	жалостливая барышня с	1	1
1151	столько голосов сколько	1	1
1152	системе кадров внутреннего	1	1
1153	которую облекается в	1	1
1154	членения и размежевания	1	1
1155	угодно протяженного высказывания	1	1
1156	закономерного процесса характеризующего	1	1
1157	объектной организации лирического	1	1
1158	не что иное	1	1
1159	литературная речь выступая	1	1
1160	смену мотивам обесцененной	1	1
1161	имеет в своем	2	1
1162	такого кадра входит	1	1
1163	может быть облечена	1	1
1164	как событийно-исторической формой	1	1
1165	оно и в	1	1
1166	ассоциирующаяся с пластичностью	1	1
1167	явление поэтической глоссализации	1	1
1168	средствами лирики некоего	1	1
1169	присутствие я в	1	1
1170	место в текстах	1	1
1171	белую шею с	1	1
1172	процесса путем его	1	1
1173	стилей социальных диалектов	1	1
1174	между такого рода	1	1
1175	в полноценно субъектного	1	1
1176	а весь последующий	1	1
1177	своеобразие культуры историческое	1	1
1178	стихи легко могут	1	1
1179	своего рода субъектной	1	1
1180	момент его композиции	1	1
1181	лирического сюжета композиционная	1	1
1182	и заключается специфика	1	1
1183	для возникновения искусства	1	1
1184	приоткрывается только в	1	1
1185	количество ударных слогов	1	1
1186	кротким мягким взглядом	1	1
1187	соотнесенность нескольких голосов	1	1
1188	зрения как это	1	1
1189	организацию литературного произведения	1	1
1190	стихотворении однако выбор	1	1
1191	отрезков звучания ритмика	1	1
1192	событийно-исторической формой мышления	1	1
1193	героиня ждала совсем	1	1
1194	с эмоционально-волевым тоном	1	1
1195	именно в нем	1	1
1196	получает вследствие этой	1	1
1197	знакового материала в	2	1
1198	бахтин дело не	1	1
1199	ключевого слова своего	1	1
1200	отсутствует оно и	1	1
1201	соотносительности слов избранных	1	1
1202	данного стихотворения связывают	1	1
1203	строфе на смену	1	1
1204	выбор поэтического слова	1	1
1205	определенных языковых стилей	1	1
1206	стилистическая проработка обе	1	1
1207	взаимодействиях с объектной	1	1
1208	анакрусы и ритмические	1	1
1209	наиболее генерализованные кругозоры	1	1
1210	на мягкую белую	1	1
1211	голосов в рамках	1	1
1212	наличии определенных языковых	1	1
1213	шею с темной	1	1
1214	простейшее явление поэтической	1	1
1215	оказывается анаграмматическим субститутом	1	1
1216	в кадры повествования	1	1
1217	анаграмматическая или паронимическая	1	1
1218	стихотворения легко обнаруживаются	1	1
1219	оно становится авторской	1	1
1220	и жизнерадостная плясовая	1	1
1221	строки жизненной ценности	1	1
1222	подвержены историческим изменениям	1	1
1223	из объектного лирического	1	1
1224	а повтор в	1	1
1225	диалоге двух лирических	1	1
1226	которой определенным образом	1	1
1227	творческой интенции лирического	1	1
1228	в разбираемом стихотворении	1	1
1229	иронически дискредитирует духовность	1	1
1230	и спадов бенвенист	1	1
1231	конечном счете к	1	1
1232	беспрецедентности очередного прецедента	1	1
1233	взором читателя сводит	1	1
1234	в этих случаях	1	1
1235	обретают лишь в	1	1
1236	к смыслу целого	1	1
1237	и особенно глоссализации	1	1
1238	последний получает вследствие	1	1
1239	текста поскольку подводит	1	1
1240	не объектной организации	1	1
1241	глоссализирующий т.е делающий	1	1
1242	эстетического сгущения придается	1	1
1243	ценнее почестей юности	1	1
1244	героя прямая медитация	1	1
1245	отнюдь не оказывается	1	1
1246	знаменующий крайне существенную	1	1
1247	на волоске лирическая	1	1
1248	как основной внутренней	1	1
1249	и т.п крайними	1	1
1250	основной внутренней форме	1	1
1251	это процесс творческого	1	1
1252	была тихая добродушная	1	1
1253	может быть актуализировано	1	1
1254	бахтина внежизненно-активной позиции	1	1
1255	контексту эпизоду но	1	1
1256	в рамках одного	1	1
1257	в том-то и	1	1
1258	уровне объектной детализации	1	1
1259	оборачивается ложным ожиданием	1	1
1260	целого во второй	1	1
1261	речевую генерализацию текста	1	1
1262	неологизмы и т.п	1	1
1263	два эпизода эпизод	1	1
1264	пластичен именно в	1	1
1265	солидарности с напряжением	1	1
1266	паронимическая аттракции является	1	1
1267	целого и сводящиеся	1	1
1268	стилистическом отношении ибо	1	1
1269	на себя наше	1	1
1270	сгущения придается облик	1	1
1271	универсуме в данном	1	1
1272	чаемого вдохновения в	1	1
1273	ожидаемого каждая строфа	1	1
1274	субститутами устанавливаются порой	1	1
1275	души вдруг заслоняется	1	1
1276	и ритмических характеристик	1	1
1277	к смыслу рифмовка	1	1
1278	пределами классической поэзии	1	1
1279	строки и якобы	1	1
1280	ментального внутреннего слуха	1	1
1281	музы строфа смысл	1	1
1282	лингвистических средств осуществление	1	1
1283	или их комбинаций	1	1
1284	углом они сопоставлены	1	1
1285	эпизоде же явления	1	1
1286	в силу своей	1	1
1287	тем самым интонационные	1	1
1288	схематичностью своих построений	1	1
1289	переживаемой ситуации но	1	1
1290	чередование напряжений и	1	1
1291	характеризующего присутствие я	1	1
1292	нескольких голосов в	1	1
1293	ликов чудесного явления	1	1
1294	диктующая муза оказывается	1	1
1295	генерализацию текста поскольку	1	1
1296	ритмического ряда тем	1	1
1297	внежизненно-активной позиции свойственной	1	1
1298	других а не	1	1
1299	выше плотность акцентуации	1	1
1300	к тому что	2	1
1301	в отношении к	1	1
1302	сама по себе	1	1
1303	якобы несущая в	1	1
1304	от свободы как	1	1
1305	ремой заглавие муза	1	1
1306	всю субъектную организацию	1	1
1307	композиционно усиливает ключевой	1	1
1308	весьма простых текстовых	1	1
1309	спадов бенвенист ритм	1	1
1310	воспроизводимых в целом	1	1
1311	под все прочие	1	1
1312	не сами слова	1	1
1313	вследствие этой соотносительности	1	1
1314	героиня сама оказывается	1	1
1315	к одному единственному	1	1
1316	второй строки жизненной	1	1
1317	в эпизоде же	1	1
1318	фразы выбор синтаксической	1	1
1319	предстает системой хронотопов	1	1
1320	быть актуализировано на	1	1
1321	в словах текста	1	1
1322	дело не в	1	1
1323	в резонанс с	1	1
1324	первый момент его	1	1
1325	прямая медитация в	1	1
1326	уровни объектной организации	1	1
1327	не ту гостью	1	1
1328	вокруг я героя	1	1
1329	терминологии бахтина внежизненно-активной	1	1
1330	как и ее	1	1
1331	вместо квазиреальной цепи	1	1
1332	несобственно лирические формы	1	1
1333	ахматовой наделено заглавием	1	1
1334	диалогическим углом они	1	1
1335	интенции лирического героя	1	1
1336	ситуацией становясь ее	1	1
1337	выбор слова б	1	1
1338	крайне существенную инверсию	1	1
1339	же точно и	1	1
1340	отрекается от одних	1	1
1341	жизнь кажется висит	2	1
1342	случае это процесс	1	1
1343	зрения и системы	1	1
1344	ассонанс или согласных	1	1
1345	или пожелает представить	1	1
1346	догадке осенившей лирическую	1	1
1347	рифма а также	1	1
1348	показателей а выбор	1	1
1349	обоих типов но	1	1
1350	эпизода эпизод ожидания	1	1
1351	жанрах а субъектной	1	1
1352	кадр внутреннего зрения	1	1
1353	напряжением творческой интенции	1	1
1354	лирики некоего единичного	1	1
1355	глоссы в частности	1	1
1356	временных примет в	1	1
1357	истинный смысл явления	1	1
1358	как это имеет	1	1
1359	субстрата между такого	1	1
1360	прозы в лирике	1	1
1361	квазиреальной цепи событий	1	1
1362	практике долгое время	1	1
1363	голосами то ритм	1	1
1364	субъектного лирического героя	1	1
1365	единства фразы устанавливает	1	1
1366	в ряду перечислений	1	1
1367	исторически наиболее молод	1	1
1368	точно так же	1	1
1369	что непрерывности или	1	1
1370	таков что душевная	1	1
1371	муза выступала сверхценным	1	1
1372	в диалоге двух	1	1
1373	ключевой мотив ситуации	1	1
1374	его эстетического сгущения	1	1
1375	части сменой композиционных	1	1
1376	нести в своем	1	1
1377	этой надежды не	1	1
1378	персонажей в эпизоде	1	1
1379	темой сколь угодно	1	1
1380	осмысленном и конкретном	1	1
1381	медитация в этой	1	1
1382	в эпических жанрах	1	1
1383	внутренние уровни принадлежащие	1	1
1384	иных языковых нормативов	1	1
1385	например начальные фразы	1	1
1386	только в диалоге	1	1
1387	фактор художественного впечатления	1	1
1388	явилась перед нею	1	1
1389	гласных ассонанс или	1	1
1390	слияние пространственных и	1	1
1391	жизненного процесса путем	1	1
1392	высшей справедливости диктующая	1	1
1393	в художественном тексте	1	1
1394	сюжетной динамики приводящей	1	1
1395	но разбираемое стихотворение	1	1
1396	диалогическая соотнесенность нескольких	1	1
1397	музы этой надежды	1	1
1398	завладевает ситуацией становясь	1	1
1399	прозрачно ассоциирующаяся с	1	1
1400	нечасто и по	1	1
1401	форма лирики как	1	1
1402	художественной реальности исторически	1	1
1403	связи разнообразных олицетворений	1	1
1404	частности при лапидарной	1	1
1405	долгое время отводилась	1	1
1406	заключается специфика объектной	1	1
1407	своего семантического субстрата	1	1
1408	и т.п глоссализация	1	1
1409	то же самое	1	1
1410	слуха в частности	1	1
1411	манифестирует авторскую активность	1	1
1412	облечена в иную	1	1
1413	порой сложные внутритекстовые	1	1
1414	протяженного высказывания а	1	1
1415	не тот кто	1	1
1416	события часто лирический	1	1
1417	его речевой строй	1	1
1418	тот кто говорит	1	1
1419	в каждый малый	1	1
1420	дискурсов отнюдь не	1	1
1421	являющейся фигуры и	1	1
1422	смысловой значимости простейшее	1	1
1423	самом наличии определенных	1	1
1424	повествованию приходит диалог	1	1
1425	вечных ценностей или	1	1
1426	повтор нередко оказывается	1	1
1427	при лапидарной простоте	1	1
1428	ситуации состоит в	1	1
1429	ударных слогов относительно	1	1
1430	казалось бы место	1	1
1431	поэтов дант его	1	1
