2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram
к годам	1	3
смысле слова	5	3
и интересов	1	1
быть с	1	2
мышления с	2	6
гораздо раньше	1	1
данных в	1	1
настоящей книге	1	1
образом и	1	3
эта мысль	1	2
и как	2	5
сущности говоря	1	2
оказывается в	1	1
вопроса относительно	2	2
идет на	1	1
нет еще	1	1
методологической системы	1	1
говорит в	1	1
из всех	2	2
логическое мышление	2	1
и настоящей	1	1
точки зрения	26	26
направление и	1	1
в теории	6	4
вместо того	1	2
что именно	3	3
круг этих	1	1
на это	1	1
о развитии	7	4
человека с	1	2
но и	10	14
мы привели	1	1
общение в	1	1
в ее	1	2
представление что	1	1
а затем	1	5
до сих	1	4
эта функция	2	1
от самых	1	1
остается в	2	1
том чтобы	4	3
ли бывает	1	1
высшие формы	1	1
фактический материал	2	1
ребенка с	4	2
попытка в	1	1
на протяжении	2	1
и новый	1	1
всей своей	1	1
во всем	2	3
уже выше	1	1
только для	3	3
действительность в	1	2
на самом	3	1
именно потому	1	1
речи так	2	2
только его	2	1
внутренней речью	1	1
к мышлению	1	3
говорить о	2	2
далее что	1	1
в этом	19	17
в учении	6	1
логики при	1	1
социальных форм	1	1
ребенок мыслит	1	1
эта деятельность	1	1
нам известно	4	1
приема пищи	1	2
что мы	9	5
которую можно	2	1
положение которое	1	1
лишь после	1	2
и связи	1	2
из этих	4	3
как например	2	1
и методологической	1	1
фактов которые	1	1
их в	4	4
как именно	1	1
в контекст	1	2
психологии это	1	2
мысли и	1	6
заключается в	8	8
подобное происходит	1	1
автора мы	1	1
под этим	2	1
системы в	1	2
не удалось	1	1
также не	1	2
недоступной для	1	1
ответа на	1	2
он показывает	2	2
должна была	1	1
в другую	1	1
бы сказать	1	2
которые не	2	3
в тени	1	1
напротив пиаже	1	1
мысль в	1	1
ребенка по	2	2
начиная с	1	2
в речи	1	2
обе эти	1	3
что мышление	3	2
которой не	1	1
результате такого	1	1
самой основе	1	1
это самое	1	1
возвращаясь к	1	1
пиаже полагает	2	2
можно сказать	2	5
вопрос об	2	6
же самые	1	1
только сравнить	1	1
интеллектуальной деятельности	2	1
в эксперименте	2	1
в нем	1	1
во время	3	1
в других	2	1
заметить что	2	2
во всех	2	3
о бессознательном	1	1
психологии ребенка	1	1
в дальнейшем	1	1
в современной	1	2
ребенка его	1	1
эгоцентризма в	1	1
рассматривается пиаже	2	1
о природе	1	4
должны были	3	3
логики с	1	1
принцип удовольствия	2	1
если говорить	1	1
или в	3	1
учение о	1	3
теория пиаже	1	1
выводом из	3	1
к чистому	1	1
побочным продуктом	1	1
новом виде	1	1
исследований в	1	2
социальной среды	5	1
эту концепцию	1	2
а именно	1	1
исследований пиаже	3	5
от той	1	1
том что	27	21
связи между	1	3
видели что	5	1
о котором	1	2
исследованиях пиаже	1	2
однако и	2	1
этом пункте	2	1
чем же	1	1
этого возраста	1	1
фактических данных	1	1
что отсутствие	2	1
собственном смысле	3	5
речи ее	3	1
возникает представление	1	1
развития на	2	1
к ее	1	1
оно не	1	1
другого рода	2	1
а также	2	1
связь между	5	6
у фрейда	1	1
это дело	1	1
действительно не	3	1
убедиться в	1	4
приходит к	1	3
