2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram
зависимости от	5	2
показал что	4	3
обобщение собственных	1	1
сознательного и	1	2
потребности в	1	2
выяснить как	1	1
образом связаны	1	1
обучения он	1	1
ребенок не	3	6
в будущем	1	1
совокупности установок	1	1
что спонтанные	1	1
чего она	1	1
что сила	1	1
помощью которого	1	2
что на	4	1
это положение	1	1
только не	3	3
принять что	1	1
не то	1	4
не может	19	18
является центральным	1	1
мы видели	8	3
велосипеда потому	1	3
необходимо предполагает	1	3
и понятием	1	1
не могло	2	1
и осознанной	1	1
он должен	4	5
задачей было	1	1
раннем детстве	1	1
иным путем	1	1
оно в	1	1
в новой	2	4
высшую ступень	2	5
себе отчета	1	1
своего пути	1	1
не существует	1	1
самой своей	4	2
обучения для	1	1
речи в	2	6
о том	1	8
между тем	1	3
системе понятий	2	2
совершается в	3	2
речи как	2	4
то обстоятельство	1	2
на то	4	1
ребенка к	1	4
зрения обоих	1	1
мы и	4	5
очередь не	1	2
что функции	2	3
и спонтанных	2	2
главным образом	1	1
определенных отношениях	2	1
в детской	1	1
это часто	1	1
может быть	13	9
другом случае	1	1
в одной	4	1
и намеренное	1	1
понятия просто	1	2
понятиям ребенка	1	1
и грамматические	1	1
первостепенное значение	2	1
она не	2	1
для всей	3	1
процессы развития	2	1
была бы	2	1
в тех	1	1
с тем	5	3
и письменной	2	5
на развитие	5	2
который в	1	1
развитием научных	4	3
ребенка должна	1	2
часто бывает	1	1
равным образом	1	1
в спонтанном	2	1
устной и	2	3
отличие от	1	2
понятий так	2	1
и других	7	1
вернее сказать	1	1
и определяет	1	1
и полностью	2	2
нас к	4	3
этого исследования	1	1
обучения на	2	2
показывает что	7	5
вещи к	1	1
он еще	1	2
того чтобы	10	17
с ними	2	1
в этой	5	6
в старой	1	2
влияние обучения	2	1
и становятся	1	2
бы что	1	1
эта проблема	1	2
в классе	1	1
строения и	1	1
понятий не	4	2
что возникает	2	1
понятий и	10	15
ребенок мог	1	1
анализа иначе	1	1
в плане	3	1
обнаруживает в	1	2
не только	16	16
он не	7	8
в основном	1	1
тем же	1	1
в пределах	5	4
одну из	1	1
которых являются	1	1
и переход	1	1
два момента	1	2
спонтанных и	4	3
их развитии	1	1
поясним это	3	1
всякого следа	1	3
между ними	7	1
определенной ситуации	1	1
и предполагает	1	1
что вместе	1	1
в направлении	1	1
таким же	1	3
высших психических	2	5
исследования и	3	2
ребенок может	3	1
одной стороны	1	3
раньше чем	2	3
ходом развития	1	1
порог обучения	3	1
самое что	1	2
представленный в	2	1
известном отношении	1	1
его теории	1	1
обстоятельство что	1	2
ступени развития	6	2
исследование приводит	1	1
по себе	3	7
не потому	1	1
ни одного	1	2
не столько	1	1
образом мы	2	1
ребенок усваивает	5	3
мышления поэтому	2	1
а в	2	3
установленные пиаже	1	1
спонтанные понятия	6	3
а научные	1	1
мы вправе	1	1
в каждом	3	1
должно проделать	1	1
он спонтанно	1	1
развитием не	1	2
самым тесным	1	1
совершенно иной	1	2
изучение этих	1	1
но с	2	2
знает ни	1	1
прежде выработанные	1	1
от друга	1	4
от него	2	1
кривой и	1	1
возможность такого	1	1
с которыми	1	2
с несомненностью	4	2
совершается путем	1	1
дошкольном возрасте	3	2
в следующей	1	1
житейских понятий	12	6
при переходе	6	1
приводящее к	1	1
принципиально иное	1	1
числе и	1	1
нуждается в	3	1
функции не	1	1
что с	3	5
обращение к	1	1
в опыте	1	1
смысле что	2	1
процесс образования	1	1
умственного развития	5	6
того объяснения	1	1
из его	1	1
и только	3	1
значение в	1	3
не умеет	4	3
хотя в	2	1
лежащих в	1	1
эти функции	2	2
понятиями а	1	1
при анализе	1	2
стадии в	1	2
для всех	2	1
мы должны	3	8
как с	2	3
без которых	1	1
действие на	2	1
научных и	7	4
этим понятием	2	1
как она	1	3
приходит ребенок	1	1
школьного возраста	3	12
внутренней связи	1	1
те или	1	1
ребенок к	1	2
психологического исследования	2	1
заменяет его	1	1
и житейских	5	4
особенностей в	1	1
другое понятие	1	1
развитие письменной	1	1
показали что	4	7
смысле слова	1	1
имеет места	1	1
процессе обучения	7	5
осознанию и	1	3
опирается на	2	4
ничего другого	1	2
и как	6	3
сущности говоря	4	4
отдельного ученика	1	1
оказывается в	1	1
объяснения которое	1	1
к осознанию	3	10
новая структура	3	1
образования научных	1	1
эту точку	2	1
точки зрения	13	18
по обоим	1	1
вместо того	2	3
что именно	2	1
обучения является	1	2
этих процессов	1	3
но и	10	6
я делаю	1	1
в ее	1	1
развития как	3	1
из важнейших	1	1
до сих	3	3
не знает	3	5
интеллектуальных возможностей	1	1
чем в	2	3
равной мере	1	1
известные нам	1	1
ребенка с	2	3
надо иметь	1	1
развития научных	5	3
обучение для	1	1
во всем	1	2
влияния на	1	1
начинается в	2	2
именно потому	2	2
на самом	1	1
речи так	1	3
только его	1	1
пиаже ссылается	1	1
этой логики	1	1
для ее	1	1
стоит в	1	4
мысли которые	1	2
схемами вместо	1	1
он мог	2	1
в этом	27	25
мысли поэтому	1	1
слово не	2	1
над рядом	1	1
связи и	3	2
предполагает уже	2	1
что мы	11	4
этом возрасте	3	4
точка зрения	1	8
на их	1	2
низший порог	2	1
идет впереди	1	1
будет так	1	1
нашей рабочей	1	1
мы наперед	1	3
и осмысления	1	1
понятий вне	1	1
что но	1	1
как например	1	1
возрасте в	1	3
их в	1	2
не отдает	1	2
понятий для	3	2
назад по	1	1
и произвольность	2	3
чем сходство	1	2
мысли и	2	5
отношений общности	26	3
ближайшего развития	24	1
обучения не	1	1
заключается в	7	5
тот момент	1	2
только на	2	2
системы в	4	2
развитие сознания	1	2
исходит из	2	2
даже самое	1	1
бы сказать	2	2
которые не	1	2
при усвоении	3	3
этом и	1	1
и развитие	4	17
начиная с	1	1
не нужно	1	1
бы сейчас	2	1
этот ребенок	1	1
что мышление	3	2
видели на	1	1
развития которые	1	1
каждого отдельного	3	3
структурной психологии	1	2
можно сказать	6	5
в систему	1	1
вопрос об	1	3
же самые	4	2
и которое	3	1
легко показать	1	1
этих феноменов	1	1
т.е они	1	1
этим самым	2	1
в нем	7	7
в других	2	1
во всех	4	2
чем оно	1	1
один шаг	1	2
друга процесса	1	1
она исходит	1	1
развития совершенно	1	1
научными и	1	2
делаю это	1	1
образования и	1	1
о природе	2	1
на улице	1	1
смысловой стороны	1	1
способ объяснения	1	1
и единство	1	2
своей психологической	1	2
именно поэтому	2	1
путь развития	7	4
этого уровня	1	1
какому-нибудь предмету	1	1
учение о	1	2
высшего типа	1	1
объекту и	3	1
и понимания	1	1
связанных с	1	1
или иных	1	1
сегодняшний день	2	1
том что	19	15
только между	1	1
связи между	6	1
подняться над	2	2
обучения основным	1	1
случае мы	1	1
этом пункте	1	1
отношения между	4	3
и следовательно	4	6
лежащие в	1	1
лежит не	1	1
понятий в	12	8
собственном смысле	1	1
житейское понятие	5	1
как к	1	1
бы установить	1	1
видим что	1	2
как усвоение	1	2
на данной	4	1
ни на	1	2
развития на	3	1
чем более	2	1
оно не	4	1
умеет делать	6	1
он усвоил	1	2
не требует	1	2
с трудом	1	1
с другим	1	1
в голове	1	1
понятия ребенка	12	1
по самой	5	4
этот принцип	1	1
без всякой	1	1
приходит к	2	3
