N	2gram	Bakhtin_Fr	Analitik
1289	вряд ли	1	1
1290	как условие	1	1
1291	и так	2	1
1292	состоит из	1	1
1293	с полной	3	1
1294	в которых	1	1
1295	была чужда	1	1
1296	правда не	1	1
1297	так называемая	1	1
1298	у одного	1	1
1299	он есть	1	1
1300	говорили о	1	1
1301	эта внутренняя	1	1
1302	к человеку	1	1
1303	на их	1	1
1304	есть она	1	1
1305	однако именно	1	1
1306	нет в	1	1
1307	выступает как	1	1
1308	года и	1	1
1309	и всей	1	1
1310	не входит	2	1
1311	в любой	1	1
1312	строится в	1	1
1313	над ним	1	1
1314	то я	1	1
1315	которой был	1	1
1316	он выступает	1	1
1317	первых десятилетий	2	1
1318	и смеховой	1	1
1319	тому кто	1	1
1320	всю систему	1	1
1321	другого строя	1	1
1322	особенно для	1	1
1323	появляется и	1	1
1324	свое внимание	1	1
1325	юмором в	1	1
1326	с человеком	1	1
1327	ни на	3	1
1328	жизнь второй	1	1
1329	аллюзия на	1	1
1330	или иное	1	1
1331	сказано что	1	1
1332	путем перевода	1	1
1333	сливается с	1	1
1334	видим что	1	1
1335	также его	1	1
1336	карнавальных мотивов	1	1
1337	оба эти	1	1
1338	связь этих	1	1
1339	однозначности и	1	1
1340	бы карнавал	2	1
1341	явления и	1	1
1342	наш анализ	1	1
1343	людей как	1	1
1344	особый тип	2	1
1345	в современном	1	1
1346	от мира	2	1
1347	слова и	1	1
1348	и уже	1	1
1349	как маска	1	1
1350	и теперь	1	1
1351	в вечной	1	1
1352	всего на	3	1
1353	только один	1	1
1354	области литературы	2	1
1355	занимает в	1	1
1356	и вся	2	1
1357	не могло	1	1
1358	значение для	2	1
1359	принципиальный и	1	1
1360	в это	2	1
1361	отношении к	1	1
1362	направленной на	1	1
1363	года то	2	1
1364	ощущается как	1	1
1365	есть одновременно	1	1
1366	частности и	1	1
1367	идет не	1	1
1368	ту эпоху	2	1
1369	целый ряд	2	1
1370	ни были	1	1
1371	к совершенно	1	1
1372	в совершенно	2	1
1373	в истории	5	1
1374	здесь по	1	1
1375	это образная	1	1
1376	комедии и	1	1
1377	так называемого	1	1
1378	жизни на	1	1
1379	связанных с	4	1
1380	всех трех	1	1
1381	имеем в	2	1
1382	на что	3	1
1383	есть его	2	1
1384	имею в	1	1
1385	между людьми	5	1
1386	что здесь	1	1
1387	его здесь	1	1
1388	особой эстетической	2	1
1389	эту концепцию	1	1
1390	в данной	1	1
1391	мрачный и	1	1
1392	она превращается	1	1
1393	акт и	1	1
1394	функционирует в	1	1
1395	то для	1	1
1396	обнаруживает тот	1	1
1397	которые уже	1	1
1398	конца и	1	1
1399	их с	2	1
1400	его однако	1	1
1401	в образе	1	1
1402	этой истории	1	1
1403	судьбы и	1	1
1404	основная особенность	2	1
1405	в карнавале	4	1
1406	искусства все	1	1
1407	мире в	2	1
1408	чужим и	1	1
1409	выход за	2	1
1410	литература в	1	1
1411	почти вовсе	5	1
1412	где оно	1	1
1413	всего к	1	1
1414	языка но	1	1
1415	свою силу	1	1
1416	времен года	2	1
1417	не ищет	1	1
1418	для достижения	1	1
1419	не одну	1	1
1420	на этих	1	1
1421	так называемое	1	1
1422	друг друга	3	1
1423	это произведение	2	1
1424	своего становления	1	1
1425	полнее всего	3	1
1426	из него	1	1
1427	то или	1	1
1428	к однозначности	1	1
1429	исключительно в	1	1
1430	точку зрения	2	1
1431	иногда в	1	1
1432	пределы кажущейся	1	1
1433	постоянного обновления	1	1
1434	формы и	7	1
1435	в лоне	1	1
1436	свободой и	1	1
1437	людей не	1	1
1438	не выдерживает	1	1
1439	они принадлежат	1	1
1440	веселым и	2	1
1441	связан с	5	1
1442	именно к	1	1
1443	они возникают	1	1
1444	проникает в	2	1
1445	но оно	1	1
1446	но на	3	1
1447	в более	4	1
1448	живота и	1	1
1449	и многие	2	1
1450	где мир	1	1
1451	необходимый момент	2	1
1452	вокруг него	1	1
1453	и ей	1	1
1454	выходит за	5	1
1455	арлекина в	1	1
1456	многих других	1	1
1457	но прежде	3	1
1458	не во	2	1
1459	на тех	2	1
1460	этот процесс	5	1
1461	ложной единственности	1	1
1462	в границах	1	1
1463	сам он	1	1
1464	прежнего времени	1	1
1465	того как	1	1
1466	за которую	1	1
1467	был еще	3	1
1468	эпоху когда	1	1
1469	второй половине	2	1
1470	что самая	1	1
1471	оно само	1	1
1472	романа но	1	1
1473	он становится	1	1
1474	одна и	1	1
1475	и другая	1	1
1476	и сознание	1	1
1477	к первой	1	1
1478	своей не	1	1
1479	ее постоянного	1	1
1480	в формах	3	1
1481	преимуществу ночной	1	1
1482	и новое	4	1
1483	ее необходимый	1	1
1484	и последующие	1	1
1485	vi vii	1	1
1486	сознания и	1	1
1487	говорил об	1	1
1488	силу и	1	1
1489	кто бы	1	1
1490	темам и	1	1
1491	по ту	1	1
1492	и художественное	1	1
1493	черта в	1	1
1494	поэтому оно	1	1
1495	нуждающимся в	1	1
1496	значение этих	1	1
1497	и некоторых	1	1
1498	умения отрешиться	1	1
1499	материал для	1	1
1500	от друга	1	1
1501	пределах одной	2	1
1502	и привлекает	1	1
1503	этот веселый	1	1
1504	первым и	1	1
1505	начала в	5	1
1506	за этим	1	1
1507	становления и	1	1
1508	пусть и	2	1
1509	непререкаемости и	1	1
1510	было для	1	1
1511	было в	1	1
1512	и иронии	1	1
1513	в будущее	2	1
1514	места в	1	1
1515	этого нельзя	1	1
1516	и многообразно	1	1
1517	частности с	1	1
1518	не могли	1	1
1519	совпадения с	1	1
1520	полный и	1	1
1521	к г	1	1
1522	из общей	1	1
1523	на равных	1	1
1524	как она	1	1
1525	не подлежит	3	1
1526	и вовсе	5	1
1527	но нельзя	1	1
1528	и само	2	1
1529	почти до	2	1
1530	является не	1	1
1531	жизнью в	2	1
1532	к концу	1	1
1533	смерти в	2	1
1534	как ее	2	1
1535	xx веке	1	1
1536	была очень	2	1
1537	что им	1	1
1538	этой борьбе	1	1
1539	личности была	1	1
1540	мы находим	4	1
1541	только и	1	1
1542	именно эта	2	1
1543	кажущейся ложной	1	1
1544	но уже	1	1
1545	этом достаточно	1	1
1546	для которого	2	1
1547	бы действительно	1	1
1548	единство и	1	1
1549	говорит об	1	1
1550	произведение и	1	1
1551	и вообще	5	1
1552	становится не	1	1
1553	ему не	1	1
1554	на них	3	1
1555	и сознания	1	1
1556	свобода и	1	1
1557	но его	1	1
1558	свой мир	2	1
1559	же деле	3	1
1560	в г	3	1
1561	могилы и	1	1
1562	нас и	1	1
1563	сам не	1	1
1564	и других	6	1
1565	ожидания и	1	1
1566	вырождается в	1	1
1567	явлений не	2	1
1568	вероятно не	1	1
1569	план в	1	1
1570	человеческого сознания	1	1
1571	xx века	1	1
1572	встречаемся с	1	1
1573	романтическом гротеске	7	1
1574	завершение в	1	1
1575	в предисловии	2	1
1576	а его	2	1
1577	выхода в	1	1
1578	в наши	2	1
1579	чужого языка	1	1
1580	в самых	1	1
1581	предметом нашего	1	1
1582	непосредственно после	1	1
1583	приложимо к	1	1
1584	в комедии	1	1
1585	выше в	1	1
1586	здесь только	2	1
1587	силе и	1	1
1588	с разложением	1	1
1589	воспринимается как	2	1
1590	этом мы	2	1
1591	из древнейших	3	1
1592	говорить не	1	1
1593	речевые жанры	1	1
1594	юмора и	1	1
1595	мировой литературы	7	1
1596	комедия дель	1	1
1597	и во-вторых	1	1
1598	связана с	8	1
1599	в него	2	1
1600	характерно для	3	1
1601	может помешать	1	1
1602	а по	1	1
1603	эта сторона	2	1
1604	но она	1	1
1605	есть и	2	1
1606	в науке	1	1
1607	говорит я	1	1
1608	отношений между	1	1
1609	более серьезную	1	1
1610	к смерти	1	1
1611	одновременно они	1	1
1612	карнавального смеха	4	1
1613	только такие	1	1
1614	что нам	1	1
1615	и незыблемости	1	1
1616	драме или	1	1
1617	только то	1	1
1618	с породившим	1	1
1619	останавливаться на	1	1
1620	с кем	1	1
1621	но напротив	1	1
1622	слова или	1	1
1623	на всю	4	1
1624	или как	1	1
1625	при всем	1	1
1626	уходит в	1	1
1627	это его	2	1
1628	и всех	1	1
1629	и самой	1	1
1630	сказать на	1	1
1631	знает и	2	1
1632	статье о	2	1
1633	или еще	1	1
1634	числе и	7	1
1635	иначе в	1	1
1636	всех в	1	1
1637	вступают в	2	1
1638	в книге	3	1
1639	к ней	2	1
1640	в большой	1	1
1641	совершенно иного	1	1
1642	понятия о	1	1
1643	требует для	1	1
1644	существенная особенность	1	1
1645	в плане	2	1
1646	эпосе в	2	1
1647	выражения в	1	1
1648	это место	1	1
1649	свести к	1	1
1650	незыблемости существующего	1	1
1651	понять что	1	1
1652	их можно	1	1
1653	друг от	1	1
1654	край и	1	1
1655	вольный фамильярный	1	1
1656	в виде	1	1
1657	передо мною	1	1
1658	можно судить	1	1
1659	суждения о	1	1
1660	праздничное настроение	1	1
1661	и эта	5	1
1662	определить как	1	1
1663	это в	5	1
1664	если на	1	1
1665	стороне его	1	1
1666	эти два	2	1
1667	что мотив	1	1
1668	конце концов	1	1
1669	бытия в	1	1
1670	хотя здесь	1	1
1671	двух правд	1	1
1672	носит в	1	1
1673	здесь имеются	1	1
1674	он с	1	1
1675	в лице	1	1
1676	настоящего времени	1	1
1677	они приобретают	1	1
1678	и конец	2	1
1679	единство всех	1	1
1680	мира с	1	1
1681	перед смертью	2	1
