N	2gram	Propp_Morf	Myslijsy
1314	нет не	1	1
1315	может как	1	1
1316	лиц не	2	1
1317	следует за	3	1
1318	можно указать	3	1
1319	всего дается	1	1
1320	не имеющий	1	1
1321	части но	1	1
1322	вопрос кто	1	1
1323	§ в	1	1
1324	выводы можно	1	1
1325	утверждать что	3	1
1326	мы прежде	1	1
1327	значительное количество	1	1
1328	совершенно самостоятельно	1	1
1329	и этот	2	1
1330	даны в	1	1
1331	не определяет	2	1
1332	ли можно	1	1
1333	одном случае	1	1
1334	они и	5	1
1335	и должны	1	1
1336	только те	1	1
1337	всегда ли	2	1
1338	одна не	1	1
1339	она с	1	1
1340	особенности этого	1	1
1341	с №	1	1
1342	другой а	1	1
1343	которые он	1	1
1344	других и	1	1
1345	выше но	1	1
1346	на первом	1	1
1347	из таких	2	1
1348	и далее	1	1
1349	и менее	1	1
1350	и дает	2	1
1351	переносится в	1	1
1352	следует рассмотреть	1	1
1353	своей конкретности	1	1
1354	всей совокупности	1	1
1355	так тесно	1	1
1356	из двенадцати	2	1
1357	а подобно	2	1
1358	не требует	1	1
1359	здесь для	1	1
1360	этой работе	1	1
1361	части одной	1	1
1362	равным образом	1	1
1363	нашу мысль	1	1
1364	бы показать	1	1
1365	к определению	1	1
1366	не подчинены	1	1
1367	элементов так	1	1
1368	то они	2	1
1369	из нескольких	1	1
1370	к разложению	1	1
1371	это или	1	1
1372	и делает	1	1
1373	должно считаться	1	1
1374	быть почти	1	1
1375	или со	3	1
1376	другое что	1	1
1377	со всеми	1	1
1378	их происхождения	1	1
1379	и самая	1	1
1380	или непосредственно	2	1
1381	него но	1	1
1382	который доставляет	1	1
1383	чтобы им	1	1
1384	во что	1	1
1385	прибавить к	1	1
1386	найти его	1	1
1387	однако что	1	1
1388	следовательно в	1	1
1389	мы выделили	1	1
1390	может не	2	1
1391	душевное равновесие	1	1
1392	не делает	1	1
1393	большого количества	1	1
1394	но об	1	1
1395	и действительно	1	1
1396	с или	1	1
1397	к разным	1	1
1398	доходит до	1	1
1399	действие может	1	1
1400	на двор	1	1
1401	что такой	1	1
1402	это время	1	1
1403	на эту	1	1
1404	и просто	1	1
1405	ниже мы	2	1
1406	или выражаясь	1	1
1407	не такое	1	1
1408	приводит к	3	1
1409	нами при	1	1
1410	и были	1	1
1411	быть продолжен	1	1
1412	связаны между	1	1
1413	ли он	1	1
1414	сложное явление	1	1
1415	вперед и	1	1
1416	но раз	1	1
1417	которых один	2	1
1418	будем в	1	1
1419	выразится в	1	1
1420	здесь нет	1	1
1421	в которые	1	1
1422	не входит	2	1
1423	таких слов	1	1
1424	сразу и	2	1
1425	три основные	1	1
1426	в известных	1	1
1427	его имени	1	1
1428	бросается в	1	1
1429	и сюда	1	1
1430	совершенно не	1	1
1431	могут считаться	5	1
1432	чем же	1	1
1433	не является	4	1
1434	и многое	1	1
1435	он требует	2	1
1436	по этим	2	1
1437	на новые	2	1
1438	может создать	1	1
1439	в очень	2	1
1440	при попытке	1	1
1441	несколько таких	1	1
1442	в круг	2	1
1443	быть сделано	1	1
1444	к отдельным	2	1
1445	такой случай	2	1
1446	что предметы	1	1
1447	но здесь	2	1
1448	большую роль	1	1
1449	в теснейшем	1	1
1450	своему строению	1	1
1451	это все	1	1
1452	чем они	1	1
1453	как а	1	1
1454	к разрешению	1	1
1455	каждый в	1	1
1456	формы с	1	1
1457	а через	1	1
1458	может произойти	1	1
1459	этим она	2	1
1460	очень вероятно	1	1
1461	что одинаковые	1	1
1462	свою мать	1	1
1463	те или	1	1
1464	законам их	1	1
1465	гораздо труднее	1	1
1466	она начинает	1	1
1467	не носит	1	1
1468	он именно	1	1
1469	следует отличать	1	1
1470	к исторической	1	1
1471	еще заметить	1	1
1472	с превращением	1	1
1473	в следующей	1	1
1474	ее сущности	1	1
1475	а при	1	1
1476	и исчезает	1	1
1477	в совершенно	2	1
1478	которое будет	1	1
1479	решительно все	1	1
1480	нет в	1	1
1481	ожидать что	1	1
1482	формы но	1	1
1483	и наши	1	1
1484	и а	1	1
1485	из одной	1	1
1486	сердце в	1	1
1487	его если	1	1
1488	в сказке	27	1
1489	связана с	3	1
1490	к следующему	1	1
1491	и вне	3	1
1492	к созданию	1	1
1493	что ее	1	1
1494	виды и	1	1
1495	большим количеством	1	1
1496	нужно заметить	1	1
1497	она имела	1	1
1498	основные части	1	1
1499	из первых	2	1
1500	много лет	1	1
1501	форма как	1	1
1502	вопрос мы	1	1
1503	из моментов	1	1
1504	бы сказать	1	1
1505	определить где	1	1
1506	они нам	1	1
1507	на ряд	1	1
1508	непосредственно к	1	1
1509	не стоит	1	1
1510	мать и	1	1
1511	при каких	1	1
1512	этому направлению	1	1
1513	увидим ниже	6	1
1514	появляется в	2	1
1515	по отдельным	2	1
1516	многие из	1	1
1517	может состоять	1	1
1518	же он	1	1
1519	в настоящее	3	1
1520	если только	1	1
1521	пришлось бы	1	1
1522	другого и	2	1
1523	это совершенно	1	1
1524	или одновременно	1	1
1525	или другой	2	1
1526	меня не	1	1
1527	из этой	1	1
1528	для дальнейших	1	1
1529	высшей степени	1	1
1530	формы не	1	1
1531	как к	1	1
1532	считаться существенным	1	1
1533	хотя эти	2	1
1534	как б	1	1
1535	всегда можно	1	1
1536	которым он	1	1
1537	быть действительно	1	1
1538	видим как	1	1
1539	горы и	1	1
1540	принадлежит и	1	1
1541	сам он	3	1
1542	и вот	1	1
1543	и вслед	1	1
1544	поле на	1	1
1545	к соединению	1	1
1546	ведьма и	2	1
1547	мы действительно	1	1
1548	к истории	1	1
1549	языке нет	1	1
1550	мы нашли	1	1
1551	сторона в	1	1
1552	его можно	1	1
1553	нам еще	2	1
1554	одном месте	1	1
1555	смысла но	1	1
1556	действий не	1	1
1557	чем перейти	1	1
1558	чтобы ее	1	1
1559	а здесь	1	1
1560	имеет смысла	1	1
1561	нет это	1	1
1562	из форм	1	1
1563	отвечает ему	1	1
1564	если сравнить	1	1
1565	многое другое	1	1
1566	видим не	1	1
1567	на каком	1	1
1568	развитию и	2	1
1569	зависеть от	1	1
1570	дальнейшему развитию	1	1
1571	распределяется по	1	1
1572	что чувства	1	1
1573	иногда и	2	1
1574	а также	7	1
1575	к заключению	1	1
1576	самые разнообразные	1	1
1577	за этим	1	1
1578	наоборот но	1	1
1579	совершенно различные	1	1
1580	из членов	3	1
1581	его присутствие	1	1
1582	но впоследствии	1	1
1583	этого нельзя	2	1
1584	сравнения а	1	1
1585	уже совершенно	1	1
1586	исходят из	2	1
1587	этих условиях	1	1
1588	о жизни	1	1
1589	непосредственно как	1	1
1590	возвращаемся к	1	1
1591	нередко случается	1	1
1592	вообще не	2	1
1593	средств к	2	1
1594	далее мы	2	1
1595	и правильность	1	1
1596	нас к	1	1
1597	лишь с	2	1
1598	можно предположить	1	1
1599	же быть	2	1
1600	говорят о	1	1
1601	а их	1	1
1602	лиц то	1	1
1603	определяет его	1	1
1604	для примера	1	1
1605	и со	1	1
1606	средствами и	1	1
1607	видим что	12	1
1608	исследования но	1	1
1609	с другом	1	1
1610	на явление	1	1
1611	определить сколько	1	1
1612	можно утверждать	1	1
1613	совершенно ясно	1	1
1614	стремления к	1	1
1615	это явление	5	1
1616	людей в	1	1
1617	следует заметить	2	1
1618	же роль	2	1
1619	словами не	1	1
1620	средства не	1	1
1621	же может	2	1
1622	ко всему	1	1
1623	которые однако	1	1
1624	того или	1	1
1625	при ближайшем	1	1
1626	друг за	2	1
1627	и происхождении	1	1
1628	то какое	1	1
1629	наука о	2	1
1630	возвращается к	1	1
1631	случае и	1	1
1632	в поле	5	1
1633	если один	1	1
1634	в основных	1	1
1635	явление это	2	1
1636	могут служить	1	1
1637	место то	1	1
1638	это вопросы	1	1
1639	происходит на	1	1
1640	взгляд кажется	1	1
1641	и ни	1	1
1642	как уже	3	1
1643	однако если	1	1
1644	особое значение	1	1
1645	такой способ	1	1
1646	в частности	2	1
1647	следует поставить	1	1
1648	а по	3	1
1649	составные части	10	1
1650	их действия	1	1
1651	наша наука	1	1
1652	или другого	1	1
1653	оказывается что	1	1
1654	конечно в	1	1
1655	еще в	1	1
1656	предметам и	1	1
1657	в пределах	3	1
1658	как явление	1	1
1659	лишь как	1	1
1660	на смерть	1	1
1661	возможно с	1	1
1662	было указано	1	1
1663	которое представляет	1	1
1664	входить в	2	1
1665	ли этот	2	1
1666	бы по	1	1
1667	в каких	2	1
1668	его разработки	1	1
1669	рассматривать как	1	1
1670	к нескольким	1	1
1671	всем ее	1	1
1672	образом они	1	1
1673	также с	1	1
1674	должен знать	3	1
1675	этом с	1	1
1676	состоят в	1	1
1677	что подобные	1	1
1678	нужно помнить	1	1
1679	очень часто	6	1
1680	их мы	1	1
1681	и сразу	2	1
1682	органические существа	1	1
1683	в ходе	5	1
1684	и которая	1	1
1685	самые простые	1	1
1686	что изучение	3	1
1687	можно ограничиться	4	1
1688	это видно	1	1
1689	благодаря этому	3	1
1690	дух в	1	1
1691	этом и	1	1
1692	теперь когда	1	1
1693	же можно	3	1
1694	проявляются в	1	1
1695	его определение	1	1
1696	мы этого	1	1
1697	подобные рассказы	1	1
1698	право на	2	1
1699	как причины	1	1
1700	крайняя бедность	1	1
1701	при изучении	1	1
1702	наблюдение что	1	1
1703	их на	2	1
1704	не отвечает	1	1
1705	на чужих	1	1
1706	или при	2	1
1707	надо было	1	1
1708	соответствует количеству	1	1
1709	где есть	1	1
1710	в лице	1	1
1711	начинает с	1	1
1712	вообще человека	1	1
1713	их отношении	1	1
1714	некоторые черты	1	1
1715	служит лишь	1	1
1716	совершается в	2	1
1717	сознаем что	1	1
1718	выраженное в	1	1
