N	2gram	Propp_Isto	Vladivir
1324	есть следствие	1	1
1325	и живут	1	1
1326	а как	2	1
1327	словесное выражение	1	1
1328	и насилия	1	1
1329	в него	3	1
1330	случае это	1	1
1331	разве только	1	1
1332	очень рано	1	1
1333	выступает в	1	1
1334	и никому	1	1
1335	в один	1	1
1336	этих материалов	4	1
1337	которого она	1	1
1338	раньше чем	6	1
1339	где мы	1	1
1340	дальше что	1	1
1341	о предметах	1	1
1342	могли быть	1	1
1343	что отец	2	1
1344	в человеческих	1	1
1345	делает то	1	1
1346	таков например	1	1
1347	она сама	1	1
1348	своего рода	1	1
1349	трудно сказать	1	1
1350	эти мотивы	2	1
1351	с полной	1	1
1352	не единственная	1	1
1353	за ее	1	1
1354	не нашел	1	1
1355	только те	1	1
1356	например что	1	1
1357	друга в	1	1
1358	время я	1	1
1359	для каждой	1	1
1360	категорию и	1	1
1361	прямо говорит	1	1
1362	его из	3	1
1363	i это	1	1
1364	видел и	1	1
1365	итак мы	1	1
1366	уже один	1	1
1367	на ее	1	1
1368	ним и	1	1
1369	во власти	1	1
1370	большую роль	1	1
1371	брак не	2	1
1372	семь лет	1	1
1373	представляют собой	5	1
1374	на небе	1	1
1375	человек с	1	1
1376	это уже	3	1
1377	как нет	2	1
1378	связанное с	2	1
1379	всегда были	1	1
1380	мне и	1	1
1381	и та	1	1
1382	так далеко	1	1
1383	не исчерпывается	1	1
1384	она знает	2	1
1385	на лице	1	1
1386	она ему	1	1
1387	когда его	2	1
1388	что после	2	1
1389	не ставит	1	1
1390	же были	1	1
1391	не признает	1	1
1392	нами с	1	1
1393	и ничего	1	1
1394	к родителям	1	1
1395	очень важный	1	1
1396	начинается с	3	1
1397	можно дать	1	1
1398	двух сторон	1	1
1399	чтобы установить	2	1
1400	всегда в	1	1
1401	имя своих	1	1
1402	их и	4	1
1403	начал в	1	1
1404	мы могли	1	1
1405	своему отцу	3	1
1406	и русская	1	1
1407	мы остановимся	1	1
1408	с целью	2	1
1409	был связан	1	1
1410	предполагать что	1	1
1411	достаточно ясно	1	1
1412	это сделали	1	1
1413	вас не	1	1
1414	браке с	1	1
1415	ничем не	2	1
1416	отправляется в	3	1
1417	к которым	3	1
1418	представляли себе	1	1
1419	и такая	1	1
1420	на колени	1	1
1421	к нам	1	1
1422	нам возможность	1	1
1423	находит что	2	1
1424	в современной	2	1
1425	состоит из	1	1
1426	много но	1	1
1427	человека на	1	1
1428	никто не	2	1
1429	том смысле	1	1
1430	правда не	1	1
1431	бы не	1	1
1432	не видно	4	1
1433	есть на	1	1
1434	становится ясным	2	1
1435	в ближайшие	1	1
1436	нем несколько	1	1
1437	ему и	1	1
1438	зависимости от	1	1
1439	к категории	1	1
1440	а под	1	1
1441	говорит только	1	1
1442	трех основных	1	1
1443	религия в	1	1
1444	которая не	1	1
1445	будем рассматривать	1	1
1446	везде и	1	1
1447	его три	1	1
1448	замуж за	1	1
1449	показать как	1	1
1450	отказался от	1	1
1451	времени он	1	1
1452	но их	1	1
1453	должны были	4	1
1454	им из	1	1
1455	чем же	1	1
1456	и многое	1	1
1457	можно установить	5	1
1458	помощи которых	1	1
1459	его без	1	1
1460	итак в	1	1
1461	с изучением	3	1
1462	видим что	7	1
1463	несомненно в	1	1
1464	которые однако	1	1
1465	более чем	1	1
1466	тогда я	2	1
1467	и легче	1	1
1468	на той	1	1
1469	как мне	3	1
1470	пришло время	1	1
1471	связана с	4	1
1472	так чтобы	1	1
1473	земли и	2	1
1474	учитель и	2	1
1475	этом доме	3	1
1476	этой работы	1	1
1477	это только	2	1
1478	на два	1	1
1479	ходить в	1	1
1480	он относится	1	1
1481	идти на	1	1
1482	своей целью	1	1
1483	взял его	1	1
1484	своей работе	1	1
1485	на столе	2	1
1486	нельзя понимать	1	1
1487	для такой	1	1
1488	другое и	1	1
1489	могилу и	1	1
1490	в мир	1	1
1491	большей частью	1	1
1492	целый ряд	3	1
1493	мы считаем	1	1
1494	этим мы	1	1
1495	и находит	1	1
1496	к людям	1	1
1497	специальной работе	1	1
1498	цели и	1	1
1499	каждый из	1	1
1500	только это	1	1
1501	в человека	2	1
1502	например на	1	1
1503	является то	1	1
1504	связанных с	4	1
1505	вот этот	1	1
1506	состоит в	4	1
1507	потом в	2	1
1508	в точности	4	1
1509	ко всей	1	1
1510	принадлежит к	4	1
1511	в состояние	1	1
1512	при котором	2	1
1513	для вечной	1	1
1514	далеко в	1	1
1515	с мужем	1	1
1516	с нею	1	1
1517	нам и	1	1
1518	на кладбище	2	1
1519	то она	2	1
1520	другое обстоятельство	1	1
1521	до своей	1	1
1522	он никак	1	1
1523	они еще	1	1
1524	после такого	1	1
1525	отнести и	1	1
1526	довольно много	1	1
1527	свидетельствующий о	1	1
1528	в и	1	1
1529	время ее	1	1
1530	во двор	1	1
1531	это одно	1	1
1532	убежден в	1	1
1533	трех лет	1	1
1534	из него	3	1
1535	дает в	1	1
1536	в год	1	1
1537	мы еще	3	1
1538	не будучи	1	1
1539	другого и	1	1
1540	разве ты	1	1
1541	волю и	1	1
1542	в другое	1	1
1543	собой на	1	1
1544	брак и	1	1
1545	тогда мы	1	1
1546	и необычайно	1	1
1547	по другим	2	1
1548	в реке	1	1
1549	дает нам	3	1
1550	вместе со	1	1
1551	тогда в	1	1
1552	то они	1	1
1553	можно собрать	2	1
1554	фигур в	1	1
1555	со мной	1	1
1556	весь дом	1	1
1557	можно ограничиться	1	1
1558	кто такой	1	1
1559	считает что	1	1
1560	в последней	1	1
1561	же этот	1	1
1562	он делает	2	1
1563	своей основной	1	1
1564	ли ты	1	1
1565	себе ничего	1	1
1566	к величайшему	1	1
1567	тем временем	1	1
1568	части его	1	1
1569	целом но	1	1
1570	или два	1	1
1571	из особенностей	1	1
1572	на языке	1	1
1573	будет ли	1	1
1574	что так	2	1
1575	суждение о	1	1
1576	такое же	4	1
1577	видеть в	3	1
1578	неудивительно что	1	1
1579	считает их	1	1
1580	что собственно	1	1
1581	на которой	3	1
1582	смысле этого	3	1
1583	многое другое	1	1
1584	а ныне	1	1
1585	в использовании	1	1
1586	от отца	1	1
1587	от своих	2	1
1588	содержат в	1	1
1589	материалы которые	1	1
1590	общение человека	1	1
1591	а на	5	1
1592	нет мы	2	1
1593	в таких	3	1
1594	бы для	1	1
1595	себе что	1	1
1596	своего мужа	2	1
1597	или в	14	1
1598	он взял	2	1
1599	такой был	1	1
1600	не любит	1	1
1601	то к	1	1
1602	и где	1	1
1603	в руках	1	1
1604	д до	1	1
1605	на нее	4	1
1606	это еще	2	1
1607	превращения в	1	1
1608	которые как	1	1
1609	они имеют	2	1
1610	он видел	1	1
1611	и другое	1	1
1612	этот лес	1	1
1613	особенность его	1	1
1614	чтобы быть	3	1
1615	кто в	1	1
1616	слова на	1	1
1617	случае не	1	1
1618	слепота и	1	1
1619	из которого	3	1
1620	как она	2	1
1621	словами здесь	1	1
1622	или даже	1	1
1623	говорят о	2	1
1624	с разными	1	1
1625	живой и	1	1
1626	заставить его	1	1
1627	смерти в	3	1
1628	этого вопроса	1	1
1629	не создает	1	1
1630	это несомненно	1	1
1631	полагать что	1	1
1632	войти в	1	1
1633	брак этот	1	1
1634	в отдельные	1	1
1635	вследствие чего	2	1
1636	что тот	1	1
1637	ничего нельзя	1	1
1638	в одной	4	1
1639	хотя я	1	1
1640	связаны с	1	1
1641	от огня	1	1
1642	эти же	1	1
1643	на них	2	1
1644	на место	1	1
1645	идет к	1	1
1646	ко мне	2	1
1647	человека к	1	1
1648	сказать и	1	1
1649	вопрос не	2	1
1650	для времени	1	1
1651	этого он	1	1
1652	буквальном смысле	1	1
1653	часто бывает	2	1
1654	всего эта	1	1
1655	ей в	1	1
1656	его совершенно	1	1
1657	ли в	1	1
1658	в руки	3	1
1659	ни один	2	1
1660	земле в	2	1
1661	воле а	1	1
1662	уже только	2	1
1663	человек всегда	1	1
1664	для чего	1	1
1665	с огромным	1	1
1666	тому времени	1	1
1667	известно из	1	1
1668	от всех	1	1
1669	эта сторона	2	1
1670	выйти за	2	1
1671	в человеческом	2	1
1672	обращение с	1	1
1673	по одним	1	1
1674	того у	1	1
1675	лес и	3	1
1676	только у	1	1
1677	при известных	1	1
1678	не следует	2	1
1679	таких случаях	2	1
1680	здесь еще	1	1
1681	так ясно	1	1
1682	и умер	1	1
1683	у нее	4	1
1684	почти никогда	2	1
1685	от такого	1	1
1686	быту и	1	1
1687	которому принадлежал	1	1
1688	как животное	1	1
1689	как из	1	1
1690	год или	2	1
1691	становится его	2	1
1692	также с	1	1
1693	в лице	2	1
1694	обстановку в	1	1
1695	этого нет	1	1
1696	наконец что	1	1
1697	своей цели	2	1
1698	не осталось	1	1
1699	в плане	1	1
1700	них нет	1	1
1701	подробное изучение	2	1
1702	над его	1	1
1703	этим же	2	1
1704	являются не	1	1
1705	от времени	1	1
1706	имеет к	1	1
1707	же можно	2	1
1708	тем чтобы	1	1
1709	конечно совершенно	1	1
1710	направляется в	1	1
1711	гораздо глубже	1	1
1712	или другими	1	1
1713	формы с	2	1
1714	можно будет	1	1
1715	право на	2	1
1716	она интересна	1	1
1717	эту действительность	1	1
1718	а жизнь	1	1
1719	дать нам	1	1
1720	чем та	1	1
1721	времена и	1	1
1722	одно обстоятельство	1	1
1723	на своих	1	1
1724	эти два	3	1
1725	толстой очень	1	1
1726	для этого	1	1
1727	таким же	5	1
1728	это подтверждается	1	1
1729	такой веры	1	1
1730	что такие	1	1
1731	вот эту	1	1
1732	в который	1	1
1733	дело здесь	1	1
1734	говорит не	2	1
1735	это чисто	1	1
1736	такие явления	1	1
1737	здесь произошла	1	1
