N	2gram	Vygotskiy_	RusskieA
1302	слова а	1	1
1303	не совершаются	1	1
1304	правильнее будет	1	1
1305	когда же	1	1
1306	но с	3	1
1307	как эти	1	1
1308	что к	1	1
1309	наших дней	1	1
1310	на несколько	1	1
1311	указывает и	1	1
1312	о причине	2	1
1313	чтобы с	2	1
1314	начинает преобладать	1	1
1315	изложения и	2	1
1316	и которая	2	1
1317	слово в	1	1
1318	то это	2	1
1319	затем к	1	1
1320	вообще не	1	1
1321	сама по	3	1
1322	более что	1	1
1323	при исследовании	1	1
1324	ни странно	2	1
1325	настоящей работы	3	1
1326	по теории	1	1
1327	долгое время	1	1
1328	как она	1	1
1329	от слова	1	1
1330	и силу	1	1
1331	но по	1	1
1332	своем исследовании	2	1
1333	является не	2	1
1334	другом месте	6	1
1335	стремление к	1	1
1336	однако это	1	1
1337	ли не	1	1
1338	этого вопроса	1	1
1339	в такой	4	1
1340	остановимся на	1	1
1341	играть и	1	1
1342	мы склонны	3	1
1343	и оно	1	1
1344	это было	1	1
1345	картину в	2	1
1346	путь изучения	1	1
1347	этих элементов	1	1
1348	и таким	2	1
1349	которая у	1	1
1350	еще с	1	1
1351	проходить в	1	1
1352	нового в	1	1
1353	животном мире	1	1
1354	ему не	1	1
1355	эти же	1	1
1356	активности и	1	1
1357	стоит и	1	1
1358	того или	1	1
1359	искать в	1	1
1360	форм поведения	1	1
1361	все другие	2	1
1362	и эти	2	1
1363	или косвенно	1	1
1364	же с	1	1
1365	каждая из	2	1
1366	пр в	1	1
1367	выше и	2	1
1368	он говорит	2	1
1369	оно в	1	1
1370	которые могли	1	1
1371	к кругу	1	1
1372	которая для	1	1
1373	на один	1	1
1374	которую мы	6	1
1375	составные элементы	2	1
1376	это как	2	1
1377	в самых	4	1
1378	следующее когда	1	1
1379	не могу	3	1
1380	который мы	3	1
1381	существует независимо	1	1
1382	также и	2	1
1383	одну из	4	1
1384	не по	1	1
1385	которые больше	1	1
1386	главное и	1	1
1387	с совершенно	1	1
1388	иное чем	1	1
1389	то эта	1	1
1390	эти формы	1	1
1391	здесь это	1	1
1392	во второй	1	1
1393	представляющее собой	1	1
1394	а по	1	1
1395	нужно было	1	1
1396	можем согласиться	1	1
1397	есть ли	1	1
1398	же что	2	1
1399	говоря о	1	1
1400	в нашей	1	1
1401	стороны его	1	1
1402	что нам	3	1
1403	учения о	8	1
1404	и обратно	1	1
1405	но дело	1	1
1406	не следует	1	1
1407	стороны и	3	1
1408	как явление	2	1
1409	свете приведенных	1	1
1410	пр и	1	1
1411	таких случаях	1	1
1412	от того	7	1
1413	человека с	3	1
1414	и преимущественно	1	1
1415	к которой	1	1
1416	повод для	2	1
1417	или как	1	1
1418	когда ее	2	1
1419	к понятию	1	1
1420	еще на	4	1
1421	эти закономерности	2	1
1422	которых они	1	1
1423	рассматривать как	1	1
1424	нам теперь	1	1
1425	этой теории	4	1
1426	как из	1	1
1427	в отрыве	1	1
1428	единстве и	1	1
1429	но эту	1	1
1430	же на	1	1
1431	и время	1	1
1432	же самое	4	1
1433	из центральных	1	1
1434	к изучению	3	1
1435	устанавливает что	1	1
1436	и значения	1	1
1437	от времени	1	1
1438	мы сейчас	1	1
1439	которые дают	2	1
1440	чем именно	1	1
1441	к пониманию	3	1
1442	жизни и	2	1
1443	только после	1	1
1444	глазами и	1	1
1445	нуждается в	2	1
1446	на всем	3	1
1447	оставить в	3	1
1448	склонны видеть	2	1
1449	в мышлении	3	1
1450	а требование	1	1
1451	настоящая работа	1	1
1452	не надо	2	1
1453	нас это	1	1
1454	есть не	3	1
