N	2gram	Propp_Isto	Tvorches
1317	а иногда	1	1
1318	по своему	1	1
1319	и глаза	1	1
1320	со своей	2	1
1321	в русских	5	1
1322	это было	1	1
1323	лежит в	1	1
1324	не стал	1	1
1325	к королю	1	1
1326	свет на	1	1
1327	как добрый	1	1
1328	его же	1	1
1329	человеком и	2	1
1330	ему как	3	1
1331	играют в	2	1
1332	а так	1	1
1333	тем более	1	1
1334	руки и	2	1
1335	бы это	1	1
1336	но конечно	2	1
1337	за этой	1	1
1338	другом случае	3	1
1339	ему не	1	1
1340	смертельный удар	1	1
1341	не была	1	1
1342	идет к	1	1
1343	вопрос не	2	1
1344	же деле	1	1
1345	смысле то	1	1
1346	предположить что	11	1
1347	и эти	5	1
1348	только к	1	1
1349	понятно почему	1	1
1350	силы и	1	1
1351	оторванных от	1	1
1352	чтобы как	1	1
1353	мы выделяем	1	1
1354	а его	1	1
1355	она должна	1	1
1356	в знаменитой	1	1
1357	дома на	1	1
1358	его не	3	1
1359	один день	1	1
1360	тем из	1	1
1361	а из	1	1
1362	домой он	1	1
1363	в новый	1	1
1364	придал ей	1	1
1365	это для	1	1
1366	еще одну	3	1
1367	мы должны	9	1
1368	другом месте	1	1
1369	есть и	7	1
1370	сестра его	1	1
1371	но такое	1	1
1372	только у	1	1
1373	когда оно	1	1
1374	стало у	1	1
1375	у кого	1	1
1376	или его	2	1
1377	я иду	1	1
1378	к чему	2	1
1379	в пределах	5	1
1380	стороны и	3	1
1381	моменты которые	1	1
1382	время они	2	1
1383	ли здесь	3	1
1384	к которой	1	1
1385	на всю	1	1
1386	в большинстве	2	1
1387	этому поводу	1	1
1388	быту и	1	1
1389	еще на	2	1
1390	сложен и	2	1
1391	на это	4	1
1392	берет в	1	1
1393	нам кажется	1	1
1394	стало ясно	1	1
1395	же самое	1	1
1396	частный случай	4	1
1397	явление в	1	1
1398	него и	2	1
1399	в тексте	1	1
1400	все данные	1	1
1401	четыре дня	1	1
1402	и самого	1	1
1403	к богу	2	1
1404	них нет	1	1
1405	не верит	1	1
1406	крылья и	1	1
1407	которые в	1	1
1408	над его	1	1
1409	наук в	1	1
1410	это можно	1	1
1411	из условий	1	1
1412	в браке	1	1
1413	в могилу	4	1
1414	в которого	1	1
1415	что иван	1	1
1416	в голову	1	1
1417	гораздо глубже	1	1
1418	и прежде	1	1
1419	на ту	2	1
1420	на то	4	1
1421	право на	2	1
1422	об этой	2	1
1423	мы видели	18	1
1424	и сердце	1	1
1425	в эти	1	1
1426	параллели к	1	1
1427	человек не	1	1
1428	на своих	1	1
1429	это сказывается	1	1
1430	для этого	1	1
1431	здесь они	2	1
1432	многих и	1	1
1433	три года	6	1
1434	или купец	1	1
1435	не можем	2	1
1436	некоторые черты	1	1
1437	героя но	1	1
1438	иное как	6	1
