N	2gram	Vygotskiy_	Dialekti
1320	всем учении	1	1
1321	это история	1	1
1322	такой которая	1	1
1323	впрочем это	1	1
1324	и самое	1	1
1325	этой последней	1	1
1326	имеет никакой	1	1
1327	камень который	1	1
1328	есть продукт	1	1
1329	ума в	1	1
1330	мыслится как	1	1
1331	он утверждает	1	1
1332	стоит в	1	1
1333	и значение	2	1
1334	приходим к	1	1
1335	законы и	1	1
1336	предметов в	2	1
1337	это такое	1	1
1338	вещь в	1	1
1339	раз говорит	1	1
1340	и внутри	1	1
1341	каким образом	3	1
1342	происходит не	1	1
1343	как осуществляется	1	1
1344	вывести из	1	1
1345	направлений ни	1	1
1346	как об	1	1
1347	за ним	1	1
1348	мысль же	1	1
1349	где они	1	1
1350	нужно найти	1	1
1351	этого в	1	1
1352	ведет к	1	1
1353	она подходит	1	1
1354	она по	2	1
1355	конечном счете	4	1
1356	как там	1	1
1357	другую сторону	1	1
1358	исходить из	1	1
1359	между прочим	1	1
1360	очень яркие	1	1
1361	и поведения	1	1
1362	этот общий	1	1
1363	и другим	2	1
1364	показаться что	1	1
1365	и процессов	1	1
1366	третий и	1	1
1367	и превращает	1	1
1368	виду в	1	1
1369	даже тогда	1	1
1370	показал что	4	1
1371	только ее	1	1
1372	этом развитии	1	1
1373	что каждому	1	1
1374	мере может	1	1
1375	предмета и	1	1
1376	кто хочет	1	1
1377	большей или	1	1
1378	другой на	1	1
1379	за ней	2	1
1380	зрения с	2	1
1381	чтобы заметить	1	1
1382	новых свойств	1	1
1383	что оба	1	1
1384	иной теории	1	1
1385	поставить вопрос	1	1
1386	для выяснения	1	1
1387	обрисован в	1	1
1388	гораздо больше	1	1
1389	для исследования	1	1
1390	казалось бы	8	1
1391	факт который	1	1
1392	а вместе	2	1
1393	с реальной	1	1
1394	эта точка	1	1
1395	и вещью	1	1
1396	отношении ее	1	1
1397	во внешнем	1	1
1398	для автора	1	1
1399	личности не	3	1
1400	это с	1	1
1401	в центр	1	1
1402	ее смысловой	1	1
1403	факта что	4	1
1404	в метод	1	1
1405	находит в	1	1
1406	смысле она	1	1
1407	можно считать	2	1
1408	когда на	1	1
1409	направлено на	2	1
1410	синтез который	1	1
1411	применении к	1	1
1412	найденные нами	1	1
1413	которой он	2	1
1414	если понимать	1	1
1415	силы и	1	1
1416	разве не	1	1
1417	действительности как	1	1
1418	доказать что	1	1
1419	этом мы	1	1
1420	входит в	1	1
1421	слово всегда	1	1
1422	бы из	1	1
1423	на удовлетворение	2	1
1424	служащий для	1	1
1425	другом в	2	1
1426	бы живой	1	1
1427	образом связана	1	1
1428	в самых	4	1
1429	что вся	1	1
1430	действительность не	3	1
1431	относится не	1	1
1432	поэтому мы	1	1
1433	с самой	1	1
1434	и логическое	2	1
1435	формальной логики	1	1
1436	путь для	1	1
1437	из своего	1	1
1438	приходит к	4	1
1439	и идет	1	1
1440	есть очень	1	1
1441	образом что	3	1
1442	словами мы	1	1
1443	только логические	1	1
1444	что одно	1	1
1445	не содержат	1	1
1446	что ее	1	1
1447	объяснить только	1	1
1448	но этот	3	1
1449	зависит прежде	1	1
1450	друг на	1	1
1451	отношения и	1	1
1452	нам что	1	1
1453	о природе	5	1
1454	однако ясно	1	1
1455	но ни	1	1
1456	от практической	1	1
1457	живой жизни	1	1
1458	вообще и	2	1
1459	убежден что	1	1
1460	с самим	2	1
1461	чего ему	1	1
1462	чтобы они	1	1
1463	тезис о	1	1
1464	этих типов	1	1
1465	для всей	3	1
1466	том чтобы	6	1
1467	эти выводы	1	1
1468	следующим образом	2	1
1469	за него	1	1
1470	образом как	3	1
1471	просто в	1	1
1472	невозможно как	1	1
1473	этих категорий	1	1
1474	увидим в	1	1
1475	учения об	2	1
1476	так не	1	1
1477	когда начинают	1	1
1478	из объединения	1	1
1479	знает только	1	1
1480	не реальным	1	1
1481	из трех	1	1
1482	теории и	4	1
1483	иным как	1	1
1484	в реальной	1	1
1485	в строго	1	1
1486	совершенно самостоятельного	1	1
1487	объяснении происхождения	1	1
1488	которая заключается	1	1
1489	бы ее	1	1
1490	а следовательно	2	1
1491	одной точке	1	1
1492	об идеях	1	1
1493	признаки отличающие	1	1
1494	в движении	1	1
1495	вопрос и	2	1
1496	тоже могут	1	1
1497	как логическая	1	1
1498	по которым	1	1
1499	же сколько	1	1
1500	но сама	1	1
1501	в заключение	4	1
1502	не изменяет	1	1
1503	быть с	3	1
1504	мы скажем	1	1
1505	рисуется в	1	1
1506	и которое	3	1
1507	является наиболее	3	1
1508	этих моментов	1	1
1509	в контексте	1	1
1510	не происходит	1	1
1511	становится с	1	1
1512	все мышление	1	1
1513	к общему	1	1
1514	судьбы в	1	1
1515	и всецело	1	1
1516	и вместо	1	1
1517	точку в	1	1
1518	то очевидно	1	1
1519	эти элементы	1	1
1520	человека к	4	1
1521	в научной	2	1
1522	самого ее	1	1
1523	что вовсе	1	1
1524	как две	1	1
1525	так можно	1	1
1526	в принципе	1	1
1527	а наоборот	1	1
1528	и фактической	2	1
1529	еще раньше	1	1
1530	остается в	2	1
1531	после того	1	1
1532	к человеку	1	1
1533	вопрос не	2	1
1534	самых существенных	1	1
1535	один пример	1	1
1536	не рассматривается	1	1
1537	на язык	2	1
1538	в психологии	11	1
1539	которым мы	3	1
1540	собой в	1	1
1541	что тип	1	1
1542	от действительности	6	1
1543	впадает в	1	1
1544	тянет нас	1	1
1545	превращает их	1	1
1546	предполагают что	1	1
1547	к себе	2	1
1548	нашей работы	8	1
1549	существу с	1	1
1550	при переходе	2	1
1551	принципиально нового	1	1
1552	если к	2	1
1553	бытия что	1	1
1554	сравнить с	1	1
1555	прийти к	2	1
1556	как нет	1	1
1557	самим же	1	1
1558	близка к	1	1
1559	почему в	1	1
1560	представить в	1	1
1561	ничего что	1	1
1562	положение что	2	1
1563	чем у	1	1
1564	но действительность	1	1
1565	и ценность	1	1
1566	это верно	1	1
1567	к необходимости	2	1
1568	момент самого	1	1
1569	и определение	1	1
1570	к еще	1	1
1571	есть с	1	1
1572	реальности а	1	1
1573	своей точки	1	1
1574	чувство холода	1	1
1575	нигде не	3	1
1576	на первую	1	1
1577	что между	4	1
1578	внешнего мира	2	1
1579	упреков в	1	1
1580	видно как	1	1
1581	данных в	2	1
1582	видит в	2	1
1583	но самая	1	1
1584	в конечном	4	1
1585	нового и	2	1
1586	метод их	1	1
1587	что вещи	2	1
1588	на объект	3	1
1589	своеобразное и	1	1
1590	ибо она	1	1
1591	говорит в	2	1
1592	может сказать	2	1
1593	всех его	1	1
1594	в изложении	2	1
1595	логические и	1	1
1596	по основному	1	1
1597	или несколько	1	1
1598	смысла но	1	1
1599	самом существе	1	1
1600	выражения но	1	1
1601	и всю	2	1
1602	этом последнем	1	1
1603	как говорит	2	1
1604	во внутренней	1	1
1605	когда говорят	2	1
1606	обстоятельство что	2	1
1607	жизни того	1	1
1608	и утверждая	1	1
1609	одном из	3	1
1610	же точно	10	1
1611	методов исследования	1	1
1612	всякую возможность	1	1
1613	во главе	1	1
1614	он мыслит	1	1
1615	нет нужды	1	1
1616	так сказать	1	1
1617	может привести	2	1
1618	говорят не	1	1
1619	два мира	1	1
1620	необходимо иметь	1	1
1621	выше мы	1	1
1622	его значение	2	1
1623	делает его	1	1
1624	в эту	4	1
1625	и исключение	1	1
1626	на другом	1	1
1627	весь вопрос	1	1
1628	кроме человека	1	1
1629	не иначе	1	1
1630	вопрос что	1	1
1631	не открывает	1	1
1632	этого же	2	1
1633	предстала перед	1	1
1634	двух миров	2	1
1635	все стороны	1	1
1636	и нам	2	1
1637	совершенно другой	1	1
1638	под именем	2	1
1639	отношении совершенно	1	1
1640	сознания или	1	1
1641	могли бы	10	1
1642	связь с	2	1
1643	не встречает	1	1
1644	и учения	1	1
1645	но можно	1	1
1646	которая является	1	1
1647	выражение в	1	1
1648	другом материале	1	1
1649	о происхождении	1	1
1650	опираясь на	3	1
1651	реальным и	1	1
1652	спросим себя	1	1
1653	того в	2	1
1654	возникает из	4	1
1655	который является	2	1
1656	но остаются	1	1
1657	бы показать	1	1
1658	фактический материал	2	1
1659	некотором смысле	1	1
1660	действие в	1	1
1661	ли не	1	1
1662	и которую	1	1
1663	при чтении	1	1
1664	к слову	6	1
1665	перехода от	1	1
1666	он вступает	1	1
1667	предполагает что	1	1
1668	играет роль	2	1
1669	мысль и	5	1
1670	или во	2	1
1671	все остальные	5	1
1672	чтобы он	1	1
1673	нашего сознания	3	1
1674	еще только	1	1
1675	особенностей его	1	1
1676	имеет смысл	1	1
1677	на другой	1	1
1678	ту же	3	1
1679	который волен	1	1
1680	быть осуществлено	1	1
1681	нечто внешнее	2	1
1682	как был	1	1
1683	остается на	1	1
1684	еще яснее	1	1
1685	понятие причинности	2	1
1686	явления в	1	1
1687	в развитии	31	1
1688	потребностей и	3	1
1689	бы они	1	1
1690	плана и	1	1
1691	находим у	1	1
1692	можно сделать	1	1
1693	надо сказать	1	1
1694	содержания и	1	1
1695	обычно принято	1	1
1696	самая структура	1	1
1697	разницей что	1	1
1698	этих фактов	4	1
1699	и научно	1	1
1700	в приведенном	1	1
1701	тем и	3	1
1702	а круг	1	1
1703	в учении	7	1
1704	научного знания	2	1
1705	направление и	2	1
1706	того же	1	1
1707	под личностью	1	1
1708	по вопросу	1	1
1709	в самой	4	1
1710	это действительно	1	1
1711	самых ранних	1	1
1712	которые устанавливает	1	1
1713	не вещи	1	1
1714	не само	1	1
1715	и главным	1	1
1716	сказать по	1	1
1717	основное и	1	1
1718	или меньшей	1	1
1719	другая форма	1	1
1720	бы у	1	1
1721	так значит	1	1
1722	случайно возникшее	1	1
1723	жизнь как	1	1
1724	зрения она	1	1
1725	это потому	1	1
1726	он принципиально	1	1
1727	мы называем	3	1
1728	и никогда	1	1
1729	о сознании	1	1
1730	чрезвычайно важный	1	1
1731	это приводит	1	1
1732	их к	1	1
1733	этого говорят	1	1
1734	это ни	2	1
1735	же с	1	1
1736	я также	1	1
1737	которая на	1	1
1738	эта теория	2	1
1739	подходе к	1	1
1740	те кто	2	1
1741	же категорически	1	1
1742	человека который	1	1
1743	на место	2	1
1744	его к	3	1
1745	нам придется	1	1
1746	ребенок есть	1	1
1747	жизни ибо	1	1
1748	которого мы	1	1
1749	новое в	2	1
1750	можно с	1	1
1751	фантазии и	1	1
1752	который для	1	1
1753	имеет свою	2	1
1754	исследование которое	1	1
1755	он со	2	1
1756	со всяким	1	1
1757	ущерб другому	2	1
1758	нее не	1	1
1759	мы видели	8	1
1760	для самого	1	1
1761	ребенка но	2	1
1762	которые только	1	1
1763	мыслит себе	1	1
1764	к такому	1	1
1765	стадии своего	2	1
1766	самое понятие	1	1
1767	первую очередь	3	1
1768	однако и	1	1
1769	явно не	1	1
1770	то обстоятельство	2	1
1771	ни малейшего	1	1
1772	как одна	1	1
1773	к другим	1	1
1774	приближается к	1	1
1775	мере того	1	1
1776	уяснить себе	1	1
1777	не хочу	1	1
1778	опирается на	1	1
1779	и должны	2	1
1780	можно видеть	1	1
1781	мы приходим	1	1
1782	влечение к	1	1
1783	и свою	1	1
1784	этих обеих	2	1
1785	им как	1	1
1786	переходит в	1	1
1787	с и	3	1
1788	и который	4	1
1789	которые он	2	1
1790	и значением	4	1
1791	две большие	1	1
1792	то понятие	1	1
1793	ним и	1	1
1794	во власти	3	1
1795	на первом	2	1
1796	эти отдельные	1	1
1797	и закон	1	1
1798	его содержание	1	1
1799	и менее	1	1
1800	мысль не	3	1
1801	говорит и	1	1
1802	до некоторой	1	1
1803	свойств в	1	1
1804	этого мало	1	1
1805	можно сомневаться	1	1
1806	исключительно с	3	1
1807	что сделал	1	1
1808	в наиболее	1	1
1809	причинности это	1	1
1810	это она	1	1
1811	всего его	3	1
1812	из каких	1	1
1813	его внутреннего	1	1
1814	самой жизни	1	1
1815	эти законы	1	1
1816	зрения той	1	1
1817	о которой	2	1
1818	что сам	2	1
1819	хотели в	1	1
1820	это их	1	1
1821	невозможно и	1	1
1822	видели что	6	1
1823	построения мы	2	1
1824	для них	1	1
1825	действий и	1	1
1826	но этого	1	1
1827	показать на	1	1
1828	становится на	2	1
1829	поэтому она	1	1
1830	но чтобы	1	1
1831	и вполне	1	1
1832	и тот	1	1
1833	том и	1	1
1834	под этим	2	1
1835	в плоскости	1	1
1836	разумеется не	1	1
1837	эти понятия	2	1
1838	здесь мы	1	1
1839	до этого	1	1
1840	оно ни	1	1
1841	вопросу об	1	1
1842	реально существующее	1	1
1843	вскрыть и	1	1
1844	с таким	8	1
1845	могло не	1	1
1846	вместо этого	1	1
1847	образом ни	1	1
1848	пространство и	1	1
1849	месте и	2	1
1850	как при	2	1
1851	только несколько	1	1
1852	сознании в	1	1
1853	почти исключительно	2	1
1854	и действительно	1	1
1855	и логикой	2	1
1856	значения и	2	1
1857	ничего я	1	1
1858	уже что	1	1
1859	его природе	1	1
1860	которым живет	1	1
1861	эти явления	1	1
1862	зрения или	1	1
1863	мысли тем	1	1
1864	к нам	1	1
1865	вот все	1	1
1866	переживания как	1	1
1867	на эту	2	1
1868	и вопрос	1	1
1869	от опыта	1	1
1870	которое несмотря	1	1
1871	приводит к	8	1
1872	нас интересует	1	1
1873	свои внутренние	1	1
1874	привело нас	1	1
1875	основные моменты	1	1
1876	связаны между	1	1
1877	сущности то	1	1
1878	настоящая реальность	2	1
1879	жизни гораздо	2	1
1880	законченной и	1	1
1881	фактами как	1	1
1882	они говорят	2	1
1883	из которого	2	1
1884	его идти	1	1
1885	в известном	4	1
1886	категорий и	2	1
1887	что вообще	1	1
1888	здесь нет	1	1
1889	на другие	1	1
1890	не входит	2	1
1891	смысл то	1	1
1892	основания и	1	1
1893	появляется из	1	1
1894	эти реальности	1	1
1895	свое время	1	1
1896	речь в	4	1
1897	из прошлого	1	1
1898	этом пункте	3	1
1899	сравнено с	1	1
1900	ее природы	1	1
1901	мог не	1	1
1902	всему этому	1	1
1903	его обычно	1	1
1904	моменты которые	3	1
1905	чисто научный	1	1
1906	вытекает из	3	1
1907	привести нас	3	1
1908	ему именно	1	1
1909	быть уверенным	1	1
1910	это дело	2	1
1911	результате получается	1	1
1912	какой мере	2	1
1913	совершенно иной	1	1
1914	сейчас не	3	1
1915	нами чисто	1	1
1916	слито в	1	1
1917	поскольку это	1	1
1918	оба эти	3	1
1919	проявление и	1	1
1920	двух основных	1	1
1921	и бессознательной	1	1
1922	учении о	6	1
1923	действительности это	1	1
1924	думал что	1	1
1925	значение этого	1	1
1926	на друга	1	1
1927	на основе	7	1
1928	этом едва	1	1
1929	а может	1	1
1930	и независимо	1	1
1931	формы с	2	1
1932	этого фактора	1	1
1933	уверенным что	1	1
1934	слово а	1	1
1935	и возражений	1	1
1936	можно формулировать	1	1
1937	это держится	1	1
1938	сознании и	1	1
1939	к прямому	1	1
1940	социального и	1	1
1941	и лишь	1	1
1942	которую так	1	1
1943	основе ее	1	1
1944	не могло	5	1
1945	и нового	1	1
1946	это заблуждение	1	1
1947	очень хорошо	2	1
1948	он хочет	2	1
1949	вступает в	1	1
1950	впрочем и	1	1
1951	о направлении	1	1
1952	как если	3	1
1953	от всей	1	1
1954	переходит к	1	1
1955	от других	1	1
1956	принять ее	1	1
1957	и наиболее	2	1
1958	показывает самое	1	1
1959	на примере	3	1
1960	производимая в	2	1
1961	рано или	1	1
1962	из основных	3	1
1963	абстрактного понятия	1	1
1964	как невозможно	2	1
1965	уже говорили	3	1
1966	что такая	1	1
1967	тот факт	1	1
1968	исключить из	1	1
1969	в совершенно	5	1
1970	ставит на	1	1
1971	вот те	2	1
1972	действительность в	3	1
1973	должна уступить	1	1
1974	цели и	1	1
1975	которое будет	1	1
1976	сразу в	2	1
1977	мы действительно	1	1
1978	в обществе	1	1
1979	падает то	1	1
1980	в расчет	1	1
1981	иной социальной	1	1
1982	органов чувств	1	1
1983	и там	1	1
1984	в отличие	3	1
1985	переход от	5	1
1986	без его	1	1
1987	он в	6	1
1988	в споре	2	1
1989	выразителем этой	1	1
1990	его если	1	1
1991	которых он	3	1
1992	что способно	1	1
1993	по наступлении	1	1
1994	возможно было	1	1
1995	направлении и	2	1
1996	начиная с	2	1
1997	имеет своим	1	1
1998	самой природе	1	1
1999	же мере	3	1
2000	лишь о	1	1
2001	до конца	1	1
2002	сущность не	1	1
2003	судьбы и	1	1
2004	к объяснению	4	1
2005	в понимании	1	1
2006	не обозначает	1	1
2007	другие предметы	1	1
2008	процессов в	3	1
2009	том же	4	1
2010	это является	1	1
2011	частичных функций	1	1
2012	говоря об	1	1
2013	содержатся в	2	1
2014	свою силу	1	1
2015	понятие это	1	1
2016	что говоря	3	1
2017	силу того	1	1
2018	оказалось в	1	1
2019	утверждая что	1	1
2020	не видит	1	1
2021	виде но	1	1
2022	или поздно	1	1
2023	и восприятия	1	1
2024	момент именно	1	1
2025	и после	1	1
2026	даже часто	1	1
2027	для ясности	1	1
2028	это случайно	1	1
2029	с логическим	1	1
2030	деле он	1	1
2031	мысли с	5	1
2032	еще одну	1	1
2033	согласно своим	1	1
2034	в животном	1	1
2035	этой формулы	1	1
2036	стоящие на	1	1
2037	и реальным	1	1
2038	объединения отдельных	1	1
2039	указанием на	1	1
2040	того на	1	1
2041	отражается в	1	1
2042	сомнений в	2	1
2043	и чистой	1	1
2044	обратиться к	4	1
2045	из этой	2	1
2046	не соответствует	1	1
2047	отдельных сторон	1	1
2048	высшей степени	7	1
2049	не выдерживает	2	1
2050	его мысль	3	1
2051	всего того	2	1
2052	этой самой	1	1
2053	ли эти	1	1
2054	благоприятные условия	1	1
2055	всей их	2	1
2056	жизни сознания	2	1
2057	но просто	1	1
2058	до всякого	2	1
2059	поэтому что	5	1
2060	что ребенок	11	1
2061	мысли которая	3	1
2062	короче говоря	2	1
2063	значение в	4	1
2064	что субъект	1	1
2065	ли все	1	1
2066	от внешнего	1	1
2067	стороны мы	2	1
2068	нам предстоит	2	1
2069	на вопрос	6	1
2070	это положение	5	1
2071	действительности в	1	1
2072	ее судьбы	1	1
2073	о значении	1	1
2074	однако как	1	1
2075	сам говорит	2	1
2076	которое мы	6	1
2077	наших глазах	1	1
2078	ребенка как	6	1
2079	план выступает	1	1
2080	делает возможным	1	1
2081	тем в	1	1
2082	развивается по	1	1
2083	обе эти	4	1
2084	не будем	1	1
2085	эпохи в	1	1
2086	что может	5	1
2087	как некоторый	1	1
2088	поэтому есть	1	1
2089	ничего кроме	3	1
2090	естественно что	2	1
2091	на одно	1	1
2092	для всего	3	1
2093	переход к	1	1
2094	это сложное	1	1
2095	что так	1	1
2096	деле не	1	1
2097	для данной	1	1
2098	отсюда следует	1	1
2099	план то	1	1
2100	ее осмысленности	1	1
2101	от времени	1	1
2102	нам еще	1	1
2103	не считается	1	1
2104	новых фактов	4	1
2105	она заключается	1	1
2106	процесса а	1	1
2107	науки даже	1	1
2108	где он	1	1
2109	поведения в	1	1
2110	и теория	2	1
2111	из своих	1	1
2112	сам себе	1	1
2113	в логической	2	1
2114	причинности но	1	1
2115	заключение всех	1	1
2116	еще мыслить	1	1
2117	слова а	1	1
2118	а другое	1	1
2119	превратилось бы	1	1
2120	она обязана	1	1
2121	социальной среды	6	1
2122	анализ может	1	1
2123	видим не	1	1
2124	в ином	2	1
2125	всех прочих	2	1
2126	показал в	1	1
2127	эта попытка	2	1
2128	бы для	1	1
2129	и рассматривает	1	1
2130	столь же	8	1
2131	слова которые	1	1
2132	что к	1	1
2133	таковы в	1	1
2134	а также	1	1
2135	слова но	1	1
2136	же по	1	1
2137	в ту	2	1
2138	и понятиями	1	1
2139	он видел	1	1
2140	развиваются и	1	1
2141	одном и	1	1
2142	объединения этих	1	1
2143	сновидения и	1	1
2144	философия это	1	1
2145	пустота и	1	1
2146	этом в	2	1
2147	в стороне	2	1
2148	он видит	1	1
2149	по теории	1	1
2150	оказывается совершенно	2	1
2151	истины и	1	1
2152	этот раз	1	1
2153	общение душ	2	1
2154	и силу	1	1
2155	но по	1	1
2156	или даже	2	1
2157	первого из	1	1
2158	своем исследовании	2	1
2159	которые являются	1	1
2160	этим самым	1	1
2161	теперь мне	1	1
2162	он состоит	1	1
2163	и утверждается	1	1
2164	нет у	1	1
2165	взятое в	1	1
2166	должно стать	1	1
2167	со своей	1	1
2168	один и	2	1
2169	к личности	2	1
2170	идет на	2	1
2171	относятся к	2	1
2172	ее лежит	1	1
2173	стать по	1	1
2174	потребности и	1	1
2175	в немногих	2	1
2176	это целое	2	1
2177	являются в	2	1
2178	и развития	2	1
2179	этих элементов	1	1
2180	логику и	2	1
2181	процесса и	1	1
2182	что тот	2	1
2183	и таким	2	1
2184	научных и	1	1
2185	этого учения	1	1
2186	что настоящая	2	1
2187	и принципиальная	1	1
2188	и логически	1	1
2189	друга но	1	1
2190	к одному	1	1
2191	которая как	1	1
2192	или верит	1	1
2193	и оставаться	1	1
2194	на которые	1	1
2195	всем их	1	1
2196	области мышления	1	1
2197	как показывает	1	1
2198	это последнее	1	1
2199	за то	2	1
2200	и человека	2	1
2201	а к	2	1
2202	чисто логическую	1	1
2203	современной науке	1	1
2204	каждая из	2	1
2205	на нечто	1	1
2206	становится все	1	1
2207	третий момент	1	1
2208	оно в	1	1
2209	которые могли	1	1
2210	он ни	1	1
2211	изолированными функциями	1	1
2212	предмету но	1	1
2213	которая для	1	1
2214	которую мы	6	1
2215	применить к	1	1
2216	начать с	1	1
2217	причинности и	2	1
2218	составные элементы	2	1
2219	и причины	1	1
2220	что такого	1	1
2221	выхода за	1	1
2222	детское мышление	3	1
2223	основной вывод	2	1
2224	понятие поэтому	1	1
2225	из ряда	1	1
2226	от всяких	2	1
2227	но кто	1	1
2228	одну из	4	1
2229	психическую жизнь	1	1
2230	и заменить	1	1
2231	образом только	1	1
2232	что является	3	1
2233	язык и	1	1
2234	что реальная	1	1
2235	в факте	1	1
2236	первое и	1	1
2237	важно то	1	1
2238	сознания так	1	1
2239	только их	1	1
2240	философского и	2	1
2241	только свои	1	1
2242	должно привести	1	1
2243	живет и	1	1
2244	можно пожалуй	1	1
2245	и пространство	1	1
2246	не привести	1	1
2247	а по	1	1
2248	эта сторона	1	1
2249	его отдельных	1	1
2250	фактов он	2	1
2251	говорят в	2	1
2252	слова не	1	1
2253	и логические	1	1
2254	этот факт	1	1
2255	имеет свое	1	1
2256	он упал	1	1
2257	каком отношении	1	1
2258	в пределах	1	1
2259	и возникает	3	1
2260	как явление	2	1
2261	действительности от	1	1
2262	уже видели	2	1
2263	человека с	3	1
2264	к которой	1	1
2265	ведь если	1	1
2266	и переход	1	1
2267	что из	1	1
2268	принять его	1	1
2269	признать что	3	1
2270	существом и	1	1
2271	к понятию	1	1
2272	самые факты	1	1
2273	как совершенно	3	1
2274	что движет	1	1
2275	фактов не	1	1
2276	другой форме	1	1
2277	указывает и	1	1
2278	этой теории	4	1
2279	она ничего	1	1
2280	допустить что	2	1
2281	показывает как	2	1
2282	приложения и	1	1
2283	два различных	1	1
2284	частный случай	1	1
2285	по всей	2	1
2286	имели в	1	1
2287	находиться в	2	1
2288	нас сейчас	2	1
2289	анализу и	2	1
2290	понятия о	2	1
2291	мышления когда	1	1
2292	все больше	1	1
2293	с самых	1	1
2294	целей и	1	1
2295	на других	2	1
2296	тела с	1	1
2297	можно быть	1	1
2298	свести к	5	1
2299	и определенной	1	1
2300	плоскость в	1	1
2301	быть выражено	1	1
2302	может показаться	2	1
2303	тем чтобы	1	1
2304	познание и	1	1
2305	всей нашей	1	1
2306	в другую	2	1
2307	образом речь	1	1
2308	к отрицательному	1	1
2309	включает в	2	1
2310	все более	4	1
2311	о несводимости	1	1
2312	на всем	3	1
2313	в эти	1	1
2314	даже поставить	1	1
2315	и новые	1	1
2316	одно обстоятельство	1	1
2317	это в	1	1
2318	само собой	1	1
2319	смысле мы	1	1
2320	в мышлении	3	1
2321	отличаются друг	1	1
2322	и обратно	1	1
2323	иногда даже	1	1
2324	которой мы	3	1
2325	животных и	2	1
2326	именно заключается	1	1
2327	частности к	1	1
2328	ничего принципиально	1	1
2329	опыта и	3	1
2330	сама себе	2	1
