N	2gram	Vygotskiy_	Problema
1317	в роли	4	2
1318	на основе	29	2
1319	мы прекрасно	1	2
1320	своего возникновения	2	2
1321	в значении	2	2
1322	которые можно	1	2
1323	вступает в	3	2
1324	вслед за	4	2
1325	при анализе	2	2
1326	это различие	1	2
1327	не представляет	4	2
1328	и мышление	4	2
1329	на которые	3	2
1330	же вещь	1	2
1331	и там	1	2
1332	в данной	1	2
1333	речи в	7	2
1334	и раньше	1	2
1335	тем общим	1	2
1336	ли можно	1	2
1337	другие предметы	2	2
1338	необходимые для	1	2
1339	исключительно в	1	2
1340	жизни не	1	2
1341	в самих	1	2
1342	остается для	1	2
1343	в свое	2	2
1344	значение может	1	2
1345	его объеме	1	2
1346	возникает в	2	2
1347	нам не	1	2
1348	на одной	2	2
1349	этой ступени	6	2
1350	силу и	1	2
1351	на которой	2	2
1352	речь но	1	2
1353	от всех	2	2
1354	новой и	1	2
1355	слова которые	2	2
1356	за этим	1	2
1357	этого пути	1	2
1358	история и	1	2
1359	в стороне	2	2
1360	является по	2	2
1361	вообще это	1	2
1362	и могут	2	2
1363	и я	1	2
1364	нам думается	2	2
1365	отвлеченных понятий	2	2
1366	эта связь	1	2
1367	говорит об	2	2
1368	и таким	1	2
1369	встречаются в	3	2
1370	как результат	1	2
1371	человеческого мышления	1	2
1372	и другого	2	2
1373	бы это	1	2
1374	на одни	2	2
1375	это обобщение	4	2
1376	и внутреннее	1	2
1377	и эти	2	2
1378	встречаемся с	1	2
1379	такие же	1	2
1380	на один	5	2
1381	с основной	1	2
1382	случае если	2	2
1383	следующем виде	3	2
1384	и ко	1	2
1385	что такого	1	2
1386	понятий а	2	2
1387	доказать что	1	2
1388	заключается только	2	2
1389	есть обобщение	1	2
1390	с наступлением	1	2
1391	же что	2	2
1392	лишь как	1	2
1393	человека с	1	2
1394	слова или	5	2
1395	и всякая	1	2
1396	происходит от	1	2
1397	ведь мы	1	2
1398	рассматривать как	1	2
1399	этим термином	1	2
1400	являются не	1	2
1401	а самый	1	2
1402	в плане	2	2
1403	вообще является	2	2
1404	все больше	1	2
1405	в другую	3	2
1406	здесь возникает	1	2
1407	а часто	1	2
1408	дня и	1	2
1409	значении слова	3	2
1410	такой же	4	2
1411	видели что	4	2
1412	эти предметы	2	2
1413	их на	1	2
1414	и эта	4	2
1415	совершенно разных	1	2
1416	которой мы	1	2
1417	больше того	1	2
1418	мы наблюдаем	3	2
1419	называем его	2	2
1420	как здесь	1	2
1421	случае мы	1	2
1422	момента в	2	2
1423	действительности с	1	2
1424	общества но	1	2
1425	для возникновения	4	2
1426	этот момент	4	2
1427	что перед	4	2
1428	или иному	4	2
1429	самых общих	1	2
1430	все необходимые	1	2
1431	исторического развития	2	2
1432	приходит к	7	2
1433	а особенно	1	2
1434	в предыдущей	1	2
1435	черты в	1	2
1436	только впоследствии	1	2
1437	считать что	1	2
1438	всегда в	1	2
1439	что по	2	2
1440	основой для	3	2
1441	роль в	5	2
1442	но у	1	2
1443	время это	1	2
1444	относиться к	1	2
1445	на все	2	2
1446	известно что	2	2
1447	понятия с	1	2
1448	и сейчас	1	2
1449	тем в	1	2
1450	из других	1	2
1451	рассматриваться как	4	2
1452	конкретных вещей	2	2
1453	и какова	1	2
1454	здесь у	1	2
1455	имеет в	2	2
1456	часто в	2	2
1457	а после	1	2
1458	с нашим	1	2
1459	точно и	1	2
1460	самого обыкновенного	1	2
1461	входящего в	1	2
1462	ни одного	1	2
1463	каждая вещь	2	2
1464	настолько что	1	2
1465	и остается	1	2
1466	тезис о	1	2
1467	действительности однако	1	2
1468	за него	1	2
1469	высшего типа	1	2
1470	без того	1	2
1471	человеческого общества	1	2
1472	от себя	1	2
1473	бы так	1	2
1474	большей степени	1	2
1475	они могут	3	2
1476	дает возможность	1	2
1477	ни малейшей	1	2
1478	не возникает	1	2
1479	никакого сомнения	1	2
1480	например из	1	2
1481	то оно	1	2
1482	элемент в	1	2
1483	которое он	1	2
1484	он отличается	1	2
1485	в состоянии	1	2
1486	ним в	1	2
1487	однако совершенно	1	2
1488	или значения	1	2
1489	том случае	2	2
1490	которая уже	1	2
1491	на стадии	1	2
1492	установить и	1	2
1493	данной вещи	1	2
1494	в некоторой	1	2
1495	наше внимание	1	2
1496	всеми другими	2	2
1497	отношения между	6	2
1498	действий и	1	2
1499	ли мы	1	2
1500	является основой	1	2
1501	эти образы	1	2
1502	них это	1	2
1503	также в	2	2
1504	других отношениях	1	2
1505	нам сейчас	1	2
1506	не станем	5	2
1507	как например	2	2
1508	типа в	1	2
1509	оно возникает	2	2
1510	остается в	2	2
1511	не дает	2	2
1512	слова мы	5	2
1513	ту же	2	2
1514	для понятия	1	2
1515	мы ограничимся	2	2
1516	не приходится	1	2
1517	все те	1	2
1518	является одним	1	2
1519	здесь также	1	2
1520	и направляет	1	2
1521	что благодаря	1	2
1522	которыми пользуется	1	2
1523	структуры а	1	2
1524	отношении является	2	2
1525	в один	4	2
1526	имеет дело	2	2
1527	значения слов	5	2
1528	на рубеже	1	2
1529	к такому	1	2
1530	в окончательном	1	2
1531	в состав	1	2
1532	его понятие	1	2
1533	как с	4	2
1534	предметы и	1	2
1535	а по	3	2
1536	с и	2	2
1537	которая по	1	2
1538	другим знаком	1	2
1539	синего цвета	2	2
1540	утверждает что	1	2
1541	подходит к	2	2
1542	нас от	1	2
1543	только они	1	2
1544	отличаются от	5	2
1545	при построении	1	2
1546	определения и	2	2
1547	более точно	1	2
1548	и частного	3	2
1549	и ночи	1	2
1550	судить по	1	2
1551	как понятие	1	2
1552	может стать	2	2
1553	и отдельных	2	2
1554	правда не	1	2
1555	понятиями и	1	2
1556	зрения логики	1	2
1557	нами еще	1	2
1558	время является	1	2
1559	только одно	1	2
1560	ведь даже	1	2
1561	наконец и	1	2
1562	признать что	1	2
1563	сливается с	1	2
1564	совпадает с	7	2
1565	и между	4	2
1566	оказывается здесь	1	2
1567	не дана	1	2
1568	этим последним	2	2
1569	вне всяких	1	2
1570	здесь о	1	2
1571	тому или	4	2
1572	более и	1	2
1573	на каждом	4	2
1574	образом у	1	2
1575	в обоих	2	2
1576	действия и	2	2
1577	основанная на	1	2
1578	образом не	2	2
1579	известной степени	1	2
1580	на более	3	2
1581	ею и	1	2
1582	специального анализа	1	2
1583	то она	1	2
1584	это значение	2	2
1585	русском языке	1	2
1586	стороны он	2	2
1587	употребляются и	1	2
1588	в другое	2	2
1589	внешним и	1	2
1590	построения понятия	1	2
1591	данный предмет	2	2
1592	однако как	1	2
1593	обе эти	5	2
1594	тому чтобы	2	2
1595	является чрезвычайно	1	2
1596	развитии и	2	2
1597	такое же	2	2
1598	образ который	1	2
1599	как у	2	2
1600	что каждый	2	2
1601	представлять себе	1	2
1602	слово в	4	2
1603	определять и	1	2
1604	как этот	1	2
1605	в обычном	1	2
1606	словом и	3	2
1607	лишь с	1	2
1608	его символом	1	2
1609	этим самым	1	2
1610	это происходит	1	2
1611	последнее время	6	2
1612	может рассматриваться	1	2
1613	ли после	1	2
1614	человека к	1	2
1615	достаточно для	1	2
1616	эти функции	2	2
1617	слово получает	1	2
1618	которая может	1	2
1619	переходе от	1	2
1620	выше что	3	2
1621	единое целое	1	2
1622	на свои	1	2
1623	впоследствии в	1	2
1624	на всех	1	2
1625	состоящее из	1	2
1626	исследования в	2	2
1627	не находит	1	2
1628	из теории	1	2
1629	говоря о	2	2
1630	имеет свое	4	2
1631	на друга	3	2
1632	что такие	2	2
1633	не выражает	1	2
1634	отношению к	3	2
1635	слова в	8	2
1636	языка с	1	2
1637	к новому	1	2
1638	и дальше	1	2
1639	все более	2	2
1640	смысле мы	3	2
1641	и совершенно	2	2
1642	он пользуется	2	1
1643	они указывают	3	1
1644	чрезвычайно важно	1	1
1645	они имеют	3	1
1646	которое вместе	1	1
1647	могут иметь	3	1
1648	силу которого	1	1
1649	важным и	1	1
1650	знаком является	1	1
1651	понятий этот	1	1
1652	как носитель	1	1
1653	и животных	1	1
1654	мы получили	4	1
1655	которых эта	1	1
1656	последняя из	1	1
1657	потом все	2	1
1658	общий для	1	1
1659	выступает на	1	1
1660	же предмет	6	1
1661	вопросу о	1	1
1662	связанных между	1	1
1663	нечто подобное	2	1
1664	почему-то не	1	1
1665	вновь и	1	1
1666	на второй	1	1
1667	одно общее	1	1
1668	следует что	1	1
1669	которые лежат	1	1
1670	линии развития	3	1
1671	решения вопроса	1	1
1672	основных моментов	2	1
1673	каких условиях	2	1
1674	так можно	1	1
1675	которых заключается	1	1
1676	а затем	4	1
1677	далее что	1	1
1678	речи во	1	1
1679	достаточно внимательно	1	1
1680	несомненно существует	1	1
1681	структурами и	2	1
1682	которая только	1	1
1683	в единую	1	1
1684	рода объяснение	1	1
1685	предмета мы	1	1
1686	между ними	6	1
1687	случае то	1	1
1688	установили что	1	1
1689	мы совсем	1	1
1690	которое выражается	1	1
1691	окончательном виде	1	1
1692	в схематическом	1	1
1693	значение это	1	1
1694	проблемы не	1	1
1695	предметов в	5	1
1696	знаком который	2	1
1697	по природе	1	1
1698	каким образом	1	1
1699	это те	1	1
1700	в новую	1	1
1701	утверждению что	1	1
1702	этом словаре	1	1
1703	исключения из	1	1
1704	никоим образом	1	1
1705	от рода	1	1
1706	в речи	4	1
1707	не обнаруживает	4	1
1708	и возникновение	1	1
1709	бы стать	2	1
1710	всего с	1	1
1711	приходит в	1	1
1712	нужно чтобы	2	1
1713	собой не	2	1
1714	тех предметов	1	1
1715	они ни	1	1
1716	по своим	1	1
1717	своего исследования	1	1
1718	на известной	1	1
1719	предметом на	1	1
1720	виду те	1	1
1721	людей с	2	1
1722	обыденной жизни	1	1
1723	влиянием этого	1	1
1724	отражение но	1	1
1725	и наоборот	1	1
1726	понятно что	3	1
1727	между внешней	1	1
1728	знаем о	4	1
1729	не хуже	1	1
1730	но нам	1	1
1731	человека не	1	1
1732	этого последнего	1	1
1733	собой как	1	1
1734	обратный процесс	1	1
1735	существенным и	1	1
1736	его действительность	1	1
1737	его чистом	1	1
1738	это очевидно	2	1
1739	включения его	1	1
1740	функционировать и	1	1
1741	слова при	1	1
1742	слова если	1	1
1743	каждое слово	1	1
1744	предмет или	1	1
1745	близкое к	2	1
1746	на пути	2	1
1747	язык есть	1	1
1748	общее с	1	1
1749	свойство вещи	2	1
1750	речь мы	2	1
1751	звуком и	1	1
1752	без исследования	1	1
1753	и каждого	1	1
1754	отметить что	1	1
1755	понятия как	1	1
1756	значением или	1	1
1757	и формы	1	1
1758	этого мы	1	1
1759	с периодом	1	1
1760	но ни	1	1
1761	отношения и	1	1
1762	языка не	1	1
1763	является конечно	1	1
1764	переход от	5	1
1765	придется говорить	1	1
1766	для всей	1	1
1767	в основу	5	1
1768	с крайним	1	1
1769	будем говорить	1	1
1770	иметь ничего	1	1
1771	окружающая его	1	1
1772	является обобщением	1	1
1773	можем сказать	1	1
1774	абстрактная и	1	1
1775	другое имеет	1	1
1776	возникает и	1	1
1777	к этим	2	1
1778	слово как	1	1
1779	его элементами	1	1
1780	понимания как	2	1
1781	к ее	1	1
1782	часто так	1	1
1783	обобщения в	1	1
1784	но было	1	1
1785	нашей обыденной	1	1
1786	в некоторых	1	1
1787	которую можно	2	1
1788	этих моментов	2	1
1789	не происходит	2	1
1790	но едва	1	1
1791	большим или	1	1
1792	каждый отдельный	1	1
1793	отношении в	1	1
1794	о наличии	1	1
1795	виде ни	1	1
1796	как другие	1	1
1797	чего-нибудь или	1	1
1798	с более	2	1
1799	же словом	4	1
1800	с употреблением	1	1
1801	представлен в	2	1
1802	в какую-нибудь	1	1
1803	конкретное и	1	1
1804	где это	1	1
1805	об одном	1	1
1806	не имеющие	2	1
1807	нашей работы	1	1
1808	мы знаем	10	1
1809	по-видимому не	1	1
1810	другую как	1	1
1811	знаком вообще	1	1
1812	процесс возникновения	1	1
1813	встречает как	1	1
1814	или иными	2	1
1815	близким к	1	1
1816	целом но	3	1
1817	с нашей	4	1
1818	для объяснения	2	1
1819	мышление и	6	1
1820	согласно которому	1	1
1821	как можно	1	1
1822	не путем	1	1
1823	если первая	2	1
1824	которое дает	1	1
1825	наконец мы	1	1
1826	мы на	1	1
1827	понятие еще	1	1
1828	ее полноте	1	1
1829	ее от	1	1
1830	ее развития	1	1
1831	на которое	1	1
1832	это нисколько	1	1
1833	опыта но	1	1
1834	прочие члены	1	1
1835	например у	1	1
1836	определения этого	2	1
1837	заключить что	1	1
1838	по аналогии	1	1
1839	напомним что	1	1
1840	развития как	2	1
1841	другое не	1	1
1842	предмете и	1	1
1843	существенные черты	1	1
1844	теоретически имеет	1	1
1845	но само	1	1
1846	не остается	1	1
1847	отличие этого	1	1
1848	характер и	2	1
1849	на глаза	1	1
1850	и язык	1	1
1851	эти три	2	1
1852	а здесь	1	1
1853	объема и	1	1
1854	он для	1	1
1855	же точно	4	1
1856	так сказать	1	1
1857	частному и	3	1
1858	принципом их	1	1
1859	это путь	1	1
1860	абстрактных понятий	1	1
1861	понятия оно	1	1
1862	которые имеют	1	1
1863	к вопросу	1	1
1864	и называем	1	1
1865	основные тенденции	1	1
1866	образом до	1	1
1867	в одном-единственном	1	1
1868	случае наше	1	1
1869	складывается из	1	1
1870	вверх и	1	1
1871	не встречает	2	1
1872	данного периода	1	1
1873	знаки в	1	1
1874	опираясь на	1	1
1875	слово есть	1	1
1876	здесь впервые	2	1
1877	исторического материализма	1	1
1878	идет по	2	1
1879	дана в	1	1
1880	него есть	1	1
1881	виде общего	1	1
1882	реальных вещей	1	1
1883	функции которые	1	1
1884	являются носителями	1	1
1885	характерны для	1	1
1886	чрезвычайно трудным	1	1
1887	речи и	11	1
1888	языком и	1	1
1889	значение данного	1	1
1890	нашего рассмотрения	2	1
1891	этот древний	1	1
1892	не были	1	1
1893	с каждой	1	1
1894	которые составляют	1	1
1895	им самим	1	1
1896	включается в	3	1
1897	о переходном	1	1
1898	независимое от	1	1
1899	также не	2	1
1900	на момент	1	1
1901	которая с	1	1
1902	не сами	1	1
1903	что каждое	1	1
1904	было сделать	1	1
1905	могла бы	1	1
1906	и какое	1	1
1907	ни то	2	1
1908	где каждый	2	1
1909	пониматься как	1	1
1910	самого но	1	1
1911	же самого	3	1
1912	оно имеет	1	1
1913	взятого в	1	1
1914	сделать это	1	1
1915	самостоятельно и	1	1
1916	мышления совершенно	1	1
1917	то значит	1	1
1918	значительно позже	2	1
1919	путь он	1	1
1920	предметы как	1	1
1921	человека мы	4	1
1922	и переработки	1	1
1923	роль играет	1	1
1924	теми же	1	1
1925	особенно ясным	1	1
1926	повседневной жизни	1	1
1927	исследования он	1	1
1928	постоянного и	1	1
1929	бы далеко	1	1
1930	те кто	1	1
1931	почему речь	1	1
1932	на место	2	1
1933	он символизирует	1	1
1934	об ином	1	1
1935	эта вторая	1	1
1936	мы пытаемся	1	1
1937	свое глубокое	2	1
1938	эту последнюю	1	1
1939	количественного нарастания	1	1
1940	останавливаться ни	1	1
1941	его состав	4	1
1942	против этого	1	1
1943	с полной	1	1
1944	может интересовать	1	1
1945	ни малейшего	2	1
1946	фактически связан	1	1
1947	опирается на	3	1
1948	понятия если	1	1
1949	мышлении в	4	1
1950	впервые и	1	1
1951	третьей и	1	1
1952	ним и	1	1
1953	эти особенности	1	1
1954	говорит нам	1	1
1955	которым она	1	1
1956	ограничимся только	1	1
1957	уходит своими	1	1
1958	опираться на	1	1
1959	сделать с	1	1
1960	элементами но	1	1
1961	в другой	2	1
1962	эти законы	1	1
1963	бы привести	1	1
1964	разница только	1	1
1965	в известную	1	1
1966	который состоит	1	1
1967	основной закон	1	1
1968	бедным и	1	1
1969	автор в	1	1
1970	деле и	1	1
1971	последовательной форме	1	1
1972	мыслит как	1	1
1973	быть так	2	1
1974	часто не	3	1
1975	человеческом смысле	1	1
1976	с данным	2	1
1977	и задачей	1	1
1978	он обладает	1	1
1979	с этого	1	1
1980	и одновременно	3	1
1981	функции и	2	1
1982	этот автор	3	1
1983	и ночь	1	1
1984	с таким	4	1
1985	в истинном	1	1
1986	факт остается	1	1
1987	сущность этой	1	1
1988	мысль что	1	1
1989	мы остановимся	2	1
1990	предполагать что	1	1
1991	развития в	4	1
1992	этот тип	3	1
1993	но никогда	1	1
1994	соотнесения с	1	1
1995	к синим	1	1
1996	в памяти	1	1
1997	те же	6	1
1998	она служит	1	1
1999	момент установления	1	1
2000	все элементы	1	1
2001	отдельных предметов	7	1
2002	недостаточно для	3	1
2003	на целый	1	1
2004	с животными	1	1
2005	его основе	4	1
2006	или выражаясь	1	1
2007	подлинное понятие	1	1
2008	понятий как	3	1
2009	важно отметить	1	1
2010	символом только	1	1
2011	выводы в	1	1
2012	а речь	1	1
2013	что вообще	1	1
2014	данного предмета	1	1
2015	словами и	1	1
2016	нашего мышления	1	1
2017	это самое	1	1
2018	из общего	1	1
2019	особенно для	1	1
2020	можно в	1	1
2021	входя в	1	1
2022	заложенных в	1	1
2023	он требует	1	1
2024	на новые	2	1
2025	существует для	1	1
2026	характер его	1	1
2027	предметов но	2	1
2028	или этот	1	1
2029	несомненно в	1	1
2030	речи он	1	1
2031	первая из	1	1
2032	скорее должно	1	1
2033	формулировать наши	1	1
2034	в течение	2	1
2035	ним ни	1	1
2036	таком виде	1	1
2037	быть не	2	1
2038	понятиях и	2	1
2039	и наше	1	1
2040	них как	1	1
2041	из его	1	1
2042	в школе	1	1
2043	каким мы	1	1
2044	нам для	1	1
2045	к высшим	1	1
2046	своему значению	2	1
2047	народов и	1	1
2048	в которую	1	1
2049	логическом отношении	1	1
2050	данного элемента	1	1
2051	признаков из	1	1
2052	которую он	2	1
2053	понятия а	4	1
2054	в вещах	2	1
2055	понятия играют	2	1
2056	слова с	2	1
2057	учит нас	1	1
2058	и принцип	1	1
2059	его значением	1	1
2060	наших исследований	2	1
2061	состоит в	4	1
2062	предмет но	2	1
2063	которому мы	1	1
2064	это сближение	1	1
2065	вступать в	1	1
2066	много общего	1	1
2067	виду нечто	1	1
2068	ее особенностей	1	1
2069	и превращается	1	1
2070	нежели понятие	1	1
2071	впервые в	1	1
2072	самые различные	2	1
2073	время был	1	1
2074	не получило	1	1
2075	чем она	1	1
2076	любым другим	1	1
2077	истинному пониманию	1	1
2078	самой природе	1	1
2079	нас важно	1	1
2080	слова он	2	1
2081	бы сказать	5	1
2082	человеческой речью	1	1
2083	сущность данного	1	1
2084	впечатлений в	1	1
2085	которым оно	2	1
2086	смысле эти	1	1
2087	не видит	1	1
2088	речи с	3	1
2089	именно этот	1	1
2090	речи однако	1	1
2091	мешает нам	1	1
2092	как различные	1	1
2093	во времени	1	1
2094	и необходимой	1	1
2095	последнего времени	1	1
2096	вещах но	1	1
2097	анализа эти	1	1
2098	и том	3	1
2099	языком как	1	1
2100	ли эти	1	1
2101	являются совершенно	1	1
2102	понятие или	1	1
2103	тех конкретных	1	1
2104	и также	1	1
2105	речи то	2	1
2106	для нового	1	1
2107	его совершается	1	1
2108	однако этого	1	1
2109	делает возможным	1	1
2110	который мог	1	1
2111	народов как	1	1
2112	которых он	2	1
2113	рода но	2	1
2114	нашей точки	2	1
2115	он почему-то	1	1
2116	для данной	1	1
2117	в сфере	3	1
2118	нам еще	1	1
2119	случае этот	1	1
2120	нам нет	1	1
2121	в наличии	1	1
2122	их уже	2	1
2123	он становится	1	1
2124	невозможно без	4	1
2125	смысле этого	10	1
2126	представлений и	1	1
2127	и внутренним	1	1
2128	тех областях	1	1
2129	которые необходимы	1	1
2130	приводит нас	6	1
2131	звуков или	1	1
2132	этом не	1	1
2133	от речи	4	1
2134	имеет место	4	1
2135	этому но	1	1
2136	и тому	6	1
2137	в естественных	1	1
2138	слова слово	1	1
2139	и новых	1	1
2140	образов с	1	1
2141	при исследовании	1	1
2142	долгое время	2	1
2143	но ничто	1	1
2144	и связь	2	1
2145	для примера	1	1
2146	к единству	1	1
2147	и механики	1	1
2148	указывали выше	1	1
2149	с любым	1	1
2150	которая нас	1	1
2151	дело и	1	1
2152	связаны с	4	1
2153	не встречается	2	1
2154	более подробно	1	1
2155	жизни можно	1	1
2156	ему не	1	1
2157	отношений которые	1	1
2158	для мышления	3	1
2159	словом или	2	1
2160	но этим	1	1
2161	просто по	1	1
2162	которая как	1	1
2163	сказали бы	1	1
2164	представлений ни	1	1
2165	связываются с	1	1
2166	план в	1	1
2167	выше и	1	1
2168	своей природе	1	1
2169	и образом	1	1
2170	на задний	1	1
2171	всеми в	1	1
2172	общим понятием	1	1
2173	конкретной речи	1	1
2174	показывает что	9	1
2175	эта роль	1	1
2176	нечто совершенно	1	1
2177	могут служить	2	1
2178	изолированном виде	1	1
2179	каждого слова	1	1
2180	основной вывод	6	1
2181	продолжают быть	1	1
2182	значение он	1	1
2183	случае можно	1	1
2184	что лишь	2	1
2185	и представление	1	1
2186	не по	2	1
2187	в акте	1	1
2188	от человеческого	1	1
2189	с каким-нибудь	1	1
2190	дальнейшего исследования	1	1
2191	или действия	1	1
2192	других авторов	1	1
2193	бы такие	1	1
2194	и приводят	1	1
2195	понятия в	8	1
2196	термин этот	1	1
2197	самое что	1	1
2198	то действительно	1	1
2199	деле для	1	1
2200	этот факт	1	1
2201	такая простая	1	1
2202	не следует	1	1
2203	несколько подробнее	1	1
2204	с реально	1	1
2205	возразить что	1	1
2206	которые всегда	1	1
2207	чем сложнее	1	1
2208	каковы бы	1	1
2209	всякого кто	1	1
2210	резким образом	1	1
2211	он их	1	1
2212	что можно	1	1
2213	решающую роль	5	1
2214	самую мысль	1	1
2215	говорить особо	1	1
2216	явление в	1	1
2217	на путь	1	1
2218	связи или	4	1
2219	и деятельность	1	1
2220	возникает та	1	1
2221	то нечто	1	1
2222	суждение и	1	1
2223	это означает	3	1
2224	трудности в	1	1
2225	исторически и	1	1
2226	дало нам	1	1
2227	признак не	1	1
2228	по законам	1	1
2229	человеческого но	1	1
2230	о своих	1	1
2231	является ли	1	1
2232	в мышлении	27	1
2233	противоречии с	2	1
2234	рисует процесс	1	1
2235	латинским словом	1	1
2236	главным образом	3	1
2237	по смежности	2	1
2238	и предметом	1	1
2239	и конец	1	1
2240	степени и	1	1
2241	предметов если	1	1
2242	совместно с	1	1
2243	они встречаются	1	1
2244	предмет для	1	1
2245	какого бы	1	1
2246	с основным	1	1
2247	с точностью	2	1
2248	мыслит в	3	1
2249	они продолжают	1	1
2250	культурного развития	1	1
2251	роль знака	1	1
2252	ребенка и	20	1
2253	мышления не	2	1
2254	пять основных	1	1
2255	случае в	2	1
2256	это тот	2	1
2257	свою структуру	1	1
2258	речи когда	1	1
2259	чтобы дать	1	1
2260	мышления к	2	1
2261	и действительности	1	1
2262	рушится и	1	1
2263	третьим и	2	1
2264	его построения	1	1
2265	в структуру	4	1
2266	порядка в	1	1
2267	каждого отдельного	1	1
2268	и носителем	1	1
2269	к числу	1	1
2270	глаза и	1	1
2271	с необходимостью	3	1
2272	в противоречие	1	1
2273	является большим	1	1
2274	диалектической логики	2	1
2275	которым они	1	1
2276	или нет	2	1
2277	по выражению	5	1
2278	внимания ни	1	1
2279	символом вещи	1	1
2280	от отдельных	1	1
2281	там этот	1	1
2282	окружающей его	1	1
2283	являются слишком	1	1
2284	общения с	3	1
2285	намека на	1	1
2286	другое свойство	1	1
2287	важный момент	1	1
2288	далее в	1	1
2289	быть может	2	1
2290	противоречие с	1	1
2291	лежащих в	5	1
2292	признаков и	3	1
2293	по мере	1	1
2294	предметов здесь	1	1
2295	окружающим его	1	1
2296	понятия являются	1	1
2297	не абстрактная	1	1
2298	или во	1	1
2299	такое словосочетание	1	1
2300	он имеет	3	1
2301	элементы в	1	1
2302	значения в	1	1
2303	истинном смысле	1	1
2304	вообще но	1	1
2305	оказывается возможным	1	1
2306	обнаруживает эту	1	1
2307	которые выступают	1	1
2308	и вниз	1	1
2309	где они	2	1
2310	вся трудность	1	1
2311	к более	1	1
2312	ведет к	1	1
2313	и связанные	1	1
2314	правда эта	1	1
2315	но самое	1	1
2316	много раз	2	1
2317	давно уже	1	1
2318	стороны в	1	1
2319	действительно что	1	1
2320	такие формы	1	1
2321	выражения и	1	1
2322	то сейчас	1	1
2323	важным является	1	1
2324	он перестает	1	1
2325	может оказаться	1	1
2326	людей при	1	1
2327	и слово	3	1
2328	назвав его	1	1
2329	для выяснения	1	1
2330	языка мы	2	1
2331	нашему мнению	2	1
2332	в переносном	1	1
2333	у которых	1	1
2334	ее функция	1	1
2335	сказать как	1	1
2336	понятия или	2	1
2337	случае они	1	1
2338	нами выше	3	1
2339	совершенно другое	1	1
2340	в основном	6	1
2341	предметов то	3	1
2342	к вершинам	1	1
2343	той и	2	1
2344	зрения диалектической	2	1
2345	это последнее	1	1
2346	иначе для	1	1
2347	обозначают они	1	1
2348	слов на	1	1
2349	новую структуру	1	1
2350	представления о	2	1
2351	значение то	1	1
2352	в моменты	1	1
2353	некий общий	1	1
2354	его общим	1	1
2355	которыми он	1	1
2356	психологии которая	1	1
2357	уже перестают	1	1
2358	в руках	1	1
2359	связи как	1	1
2360	отмечает что	1	1
2361	об отношении	2	1
2362	есть простая	1	1
2363	что функция	1	1
2364	понятием но	2	1
2365	правда и	1	1
2366	в различных	1	1
2367	связь между	7	1
2368	с в	2	1
2369	что речь	4	1
2370	ее по	1	1
2371	значения он	1	1
2372	что еще	2	1
2373	и внутренней	4	1
2374	как возникает	1	1
2375	перед ним	4	1
2376	они оперируют	1	1
2377	с понятиями	6	1
2378	обобщение целого	1	1
2379	но скорее	2	1
2380	установить что	1	1
2381	самом начале	1	1
2382	понятие в	12	1
2383	этих последних	2	1
2384	указав на	1	1
2385	следующим образом	4	1
2386	в самое	1	1
2387	по контрасту	1	1
2388	входят в	1	1
2389	при виде	1	1
2390	стороны оказывается	1	1
2391	все виды	2	1
2392	у животных	6	1
2393	абстрактное понятие	3	1
2394	к установлению	2	1
2395	нам остается	2	1
2396	до какой	3	1
2397	смысле но	2	1
2398	этого множества	1	1
2399	по какому	1	1
2400	и становится	1	1
2401	свои собственные	1	1
2402	эти в	1	1
2403	берется в	1	1
2404	начало и	1	1
2405	или слово	1	1
2406	котором в	1	1
2407	нам важно	1	1
2408	совсем другим	1	1
2409	никогда ни	1	1
2410	речь однако	1	1
2411	к общему	2	1
2412	всегда мыслит	1	1
2413	из главнейших	1	1
2414	и столь	1	1
2415	мы как	1	1
2416	понятием с	1	1
2417	к одному	10	1
2418	типом и	1	1
2419	и фактической	1	1
2420	вокруг этого	1	1
2421	качестве основного	1	1
2422	их содержания	1	1
2423	стоит перед	1	1
2424	собой в	1	1
2425	его у	1	1
2426	с отдельными	1	1
2427	смысле в	1	1
2428	получает в	1	1
2429	речи как	4	1
2430	же самую	2	1
2431	к истинному	1	1
2432	тех самых	1	1
2433	примеров того	1	1
2434	чтобы считать	1	1
2435	не соответствует	1	1
2436	чем у	1	1
2437	виде у	1	1
2438	слово не	1	1
2439	возникающих в	2	1
2440	в тот	1	1
2441	велико что	1	1
2442	является совершенно	1	1
2443	возникают не	1	1
2444	свет и	1	1
2445	же смысле	1	1
2446	еще одна	1	1
2447	лежит в	3	1
2448	и развития	3	1
2449	вещей на	1	1
2450	процессе своего	1	1
2451	говорит он	8	1
2452	формулирован в	1	1
2453	о возможности	1	1
2454	возникновения всего	1	1
2455	всех его	1	1
2456	и отношение	2	1
2457	или несколько	1	1
2458	здесь же	1	1
2459	под воздействием	1	1
2460	и логическая	1	1
2461	которые могли	1	1
2462	виде а	2	1
2463	указывая на	2	1
2464	этапом в	1	1
2465	нового предмета	2	1
2466	эту особенность	1	1
2467	возникновения и	2	1
2468	в мире	2	1
2469	постановка вопроса	1	1
2470	мы пытались	1	1
2471	метод исследования	2	1
2472	то при	1	1
2473	и оказывается	1	1
2474	зрения и	1	1
2475	общего но	1	1
2476	благодаря тому	1	1
2477	должна явиться	1	1
2478	совершенно по-иному	2	1
