N	2gram	Vygotskiy_	formyVre
1303	есть проблема	1	1
1304	не более	1	1
1305	всегда когда	1	1
1306	отличаются от	2	1
1307	и одновременно	1	1
1308	функции и	3	1
1309	и единство	2	1
1310	с ней	3	1
1311	следовательно в	1	1
1312	логика его	1	1
1313	постараемся показать	2	1
1314	обозначить как	1	1
1315	имеет дело	1	1
1316	сложный и	2	1
1317	не делает	2	1
1318	происхождения и	1	1
1319	значении этого	1	1
1320	виде как	1	1
1321	эти явления	1	1
1322	мы встречаемся	1	1
1323	как о	1	1
1324	и слабости	1	1
1325	и iv	1	1
1326	есть нечто	1	1
1327	возможности и	1	1
1328	можно даже	1	1
1329	определенной системы	2	1
1330	рассматриваются как	1	1
1331	и вопрос	1	1
1332	необходимо предполагает	3	1
1333	и просто	1	1
1334	логику развития	1	1
1335	тем которые	2	1
1336	приводит к	10	1
1337	форма слова	1	1
1338	нас интересует	3	1
1339	становится ясным	1	1
1340	может не	3	1
1341	связаны между	3	1
1342	стороны мы	1	1
1343	роли в	2	1
1344	даже то	1	1
1345	не до	2	1
1346	на каждом	3	1
1347	но с	2	1
1348	дальше и	2	1
1349	к созданию	1	1
1350	говорили что	2	1
1351	того на	1	1
1352	имеет свои	1	1
1353	такое положение	1	1
1354	только одно	1	1
1355	который он	1	1
1356	попал в	1	1
1357	этого явления	1	1
1358	образом все	1	1
1359	существовать в	1	1
1360	понятия мы	3	1
1361	все растущей	1	1
1362	далее и	1	1
1363	возникнет в	1	1
1364	двумя точками	1	1
1365	которое имело	1	1
1366	ли он	1	1
1367	относящихся к	1	1
1368	могут возникнуть	2	1
1369	связь этих	1	1
1370	развития еще	1	1
1371	связана с	2	1
1372	нас вопроса	1	1
1373	строение и	1	1
1374	природе и	1	1
1375	из его	2	1
1376	тот и	1	1
1377	же единого	1	1
1378	остается только	2	1
1379	развития и	21	1
1380	эти различия	1	1
1381	что если	6	1
1382	и больше	1	1
1383	свойств и	1	1
1384	всего на	2	1
1385	находящихся в	2	1
1386	совпадают с	1	1
1387	путь развития	5	1
1388	этого как	1	1
1389	слов и	3	1
1390	и наиболее	2	1
1391	ее все	1	1
1392	эти связи	2	1
1393	всеми своими	1	1
1394	как невозможно	1	1
1395	всю полноту	2	1
1396	при помощи	1	1
1397	совсем другую	1	1
1398	что можно	1	1
1399	при анализе	4	1
1400	еще один	1	1
1401	другого в	1	1
1402	и наши	1	1
1403	всех трех	1	1
1404	которому мы	2	1
1405	он дает	1	1
1406	сохраняет еще	1	1
1407	же дает	1	1
1408	виде с	1	1
1409	ним в	1	1
1410	постановке проблемы	1	1
1411	связанными между	1	1
1412	собой но	2	1
1413	не касаясь	2	1
1414	видим в	2	1
1415	новые и	3	1
1416	самой природе	2	1
1417	имеет это	1	1
1418	целом в	1	1
1419	его только	1	1
1420	оказываются уже	1	1
1421	к миру	1	1
1422	развитии все	1	1
1423	на этот	9	1
1424	слово и	2	1
1425	же самого	4	1
1426	мысли но	4	1
1427	как во	1	1
1428	проявления и	1	1
1429	которые распадается	1	1
1430	имеет и	1	1
1431	этого же	1	1
1432	это значение	1	1
1433	утверждая что	1	1
1434	в понимании	1	1
1435	к предмету	2	1
1436	только с	1	1
1437	их первая	1	1
1438	дает в	1	1
1439	поэтому за	1	1
1440	к полному	2	1
1441	в настоящее	2	1
1442	исключительно в	1	1
1443	детство и	1	1
1444	и самых	1	1
1445	от всякого	2	1
1446	более глубокий	1	1
1447	становится понятным	2	1
1448	как к	1	1
1449	в свое	2	1
1450	форм и	2	1
1451	своих сторонах	1	1
1452	существенного влияния	1	1
1453	что оно	9	1
1454	что ему	2	1
1455	благодаря этому	2	1
1456	вперед и	1	1
1457	но прежде	2	1
1458	свою логику	3	1
1459	нас не	1	1
1460	общего и	1	1
1461	имеет еще	1	1
1462	второй половине	1	1
1463	о значении	1	1
1464	место его	1	1
1465	что значит	3	1
1466	для всякого	1	1
1467	из основных	7	1
1468	от которого	1	1
1469	и основным	1	1
1470	имеет более	1	1
1471	к первой	1	1
1472	интересует только	1	1
1473	а это	3	1
1474	только его	2	1
1475	он и	1	1
1476	мы нашли	2	1
1477	такое же	2	1
1478	столько сколько	1	1
1479	и новое	1	1
1480	на самом	3	1
1481	на которой	1	1
1482	сознания и	3	1
1483	на помощь	1	1
1484	а все	1	1
1485	грубое непосредственное	1	1
1486	смысле этого	2	1
1487	слово в	3	1
1488	переносятся на	1	1
1489	первые две	1	1
1490	мере своего	2	1
1491	в ином	3	1
1492	в виде	3	1
1493	к самой	2	1
1494	к построению	1	1
1495	всего сказанного	1	1
1496	ко второму	1	1
1497	он конечно	1	1
1498	говорим о	2	1
1499	что является	2	1
1500	их так	1	1
1501	корни в	2	1
1502	когда оно	2	1
1503	в брачном	1	1
1504	к определенным	1	1
1505	на нее	2	1
1506	существенные моменты	1	1
1507	в ту	1	1
1508	опыта и	1	1
1509	указывает на	3	1
1510	внимание в	1	1
1511	сама по	4	1
1512	в ряде	2	1
1513	как такая	1	1
1514	он совершается	1	1
1515	не подлежит	2	1
1516	не предполагает	1	1
1517	виде в	1	1
1518	бы нам	2	1
1519	которые являются	2	1
1520	он никогда	1	1
1521	мышлении и	2	1
1522	этой новой	1	1
1523	чем мы	1	1
1524	приведут к	1	1
1525	действительности мы	1	1
1526	и глубже	1	1
1527	всю судьбу	1	1
1528	нисколько не	2	1
1529	жизни тем	1	1
1530	как между	1	1
1531	материала на	1	1
1532	развития они	2	1
1533	логику развертывания	1	1
1534	применении к	1	1
1535	сталкивается с	1	1
1536	путь к	1	1
1537	с отношениями	1	1
1538	текст как	1	1
1539	а он	1	1
1540	или менее	1	1
1541	противоположной той	1	1
1542	встречаются в	1	1
1543	определенное место	1	1
1544	совершенно ясно	2	1
1545	конца она	1	1
1546	другом случае	2	1
1547	эти же	3	1
1548	высокой ступени	2	1
1549	связи друг	2	1
1550	имеют свою	1	1
1551	в области	19	1
1552	этих двух	4	1
1553	меняет всю	1	1
1554	что эти	4	1
1555	к одному	4	1
1556	без всякой	2	1
1557	тем чем	2	1
1558	и тонкие	1	1
1559	совершенно понятно	1	1
1560	и человека	2	1
1561	в полной	1	1
1562	и остановимся	1	1
1563	встречаемся с	1	1
1564	моментах в	1	1
1565	которую мы	3	1
1566	эти последние	1	1
1567	единое целое	1	1
1568	функции это	1	1
1569	внутри которых	1	1
1570	возможным и	1	1
1571	это как	1	1
1572	основной задачей	1	1
1573	связи и	2	1
1574	и принадлежит	1	1
1575	новом историческом	1	1
1576	тому как	6	1
1577	силе и	1	1
1578	не по	1	1
1579	но всегда	1	1
1580	бы назвать	1	1
1581	что всякий	2	1
1582	в теории	4	1
1583	с совершенно	1	1
1584	это для	1	1
1585	конце концов	2	1
1586	в отношениях	1	1
1587	дело не	2	1
1588	по прямой	1	1
1589	более общего	1	1
1590	есть как	1	1
1591	во второй	4	1
1592	когда он	3	1
1593	даже самое	2	1
1594	что касается	1	1
1595	к тем	1	1
1596	в части	2	1
1597	различных своих	1	1
1598	вперед по	2	1
1599	отношений между	4	1
1600	говоря о	2	1
1601	факт что	1	1
1602	одном ряду	1	1
1603	эта проблема	4	1
1604	только то	4	1
1605	останавливаться на	1	1
1606	после всего	1	1
1607	от того	8	1
1608	но вместе	3	1
1609	поэтому для	1	1
1610	этих случаях	1	1
1611	что из	1	1
1612	на всю	2	1
1613	старались показать	1	1
1614	его отношение	3	1
1615	рассматривать как	1	1
1616	развитие этих	1	1
1617	себе этот	1	1
1618	по той	1	1
1619	также с	3	1
1620	влияние не	1	1
1621	мышления это	2	1
1622	диаметрально противоположной	1	1
1623	какой мы	2	1
1624	этого метода	1	1
1625	старых и	1	1
1626	оно должно	2	1
1627	и настоящих	1	1
1628	и деятельность	1	1
1629	где на	1	1
1630	к моменту	3	1
1631	и понятия	1	1
1632	и нельзя	1	1
1633	этим и	1	1
1634	и конкретные	1	1
1635	будем их	1	1
1636	все содержание	1	1
1637	применительно к	2	1
1638	даже для	2	1
1639	как тот	1	1
1640	в высшей	3	1
1641	три таких	1	1
1642	мышление как	1	1
1643	вне всякой	1	1
1644	нет как	1	1
1645	такой же	4	1
1646	на то	6	1
1647	и отношений	7	1
1648	и сущность	1	1
1649	эти точки	1	1
1650	о своих	1	1
1651	о понимании	1	1
1652	их на	1	1
1653	нуждается в	3	1
1654	они сохраняют	1	1
1655	же это	1	1
1656	это в	2	1
1657	действие на	2	1
1658	каждый момент	1	1
1659	лучшем случае	4	1
1660	к совершенно	2	1
1661	противоречии с	1	1
1662	таким же	3	1
1663	наконец третья	1	1
1664	и обратно	3	1
1665	дальше в	1	1
1666	целом оно	1	1
1667	слова в	3	1
1668	близких к	1	1
1669	упал на	1	1
1670	результате всего	1	1
1671	совершается в	4	1
1672	части этого	1	1
1673	меньше чем	1	1
