N	2gram	Bakhtin_Fr	StatiiOP
1313	в современной	1	1
1314	важно лишь	1	1
1315	перед лицом	2	1
1316	но так	1	1
1317	находит для	1	1
1318	вот в	1	1
1319	какой-то степени	1	1
1320	это может	1	1
1321	что бы	1	1
1322	отношения с	1	1
1323	в тоне	2	1
1324	над ним	1	1
1325	см у	1	1
1326	где почти	1	1
1327	мы здесь	2	1
1328	под видом	1	1
1329	основы его	1	1
1330	дней еще	1	1
1331	могла бы	1	1
1332	и голова	1	1
1333	был жив	1	1
1334	и несколько	2	1
1335	есть место	1	1
1336	не сливаются	1	1
1337	и глубоко	2	1
1338	ту сторону	1	1
1339	на такой	2	1
1340	он в	2	1
1341	конечно эти	2	1
1342	чем она	2	1
1343	которого вообще	1	1
1344	у некоторых	1	1
1345	году в	1	1
1346	друг другу	1	1
1347	xvii в	1	1
1348	года но	1	1
1349	о его	2	1
1350	условиях и	1	1
1351	на отдельные	1	1
1352	от истории	1	1
1353	дает очень	1	1
1354	и есть	5	1
1355	довольно часто	1	1
1356	не поняли	1	1
1357	с года	4	1
1358	представлением об	1	1
1359	функции они	1	1
1360	в совершенно	1	1
1361	всей мировой	1	1
1362	значение как	1	1
1363	оно может	1	1
1364	свободной и	1	1
1365	с с	1	1
1366	наконец самый	1	1
1367	именно этой	1	1
1368	общества так	1	1
1369	вероятно в	1	1
1370	проследить на	1	1
1371	в культуре	4	1
1372	извлеченными из	1	1
1373	органически и	1	1
1374	в позднейшем	1	1
1375	действительно было	1	1
1376	где мы	1	1
1377	в подлинном	2	1
1378	которая и	1	1
1379	ни во	1	1
1380	и сами	1	1
1381	являются чем-то	1	1
1382	исторической важности	2	1
1383	основе этой	1	1
1384	собственном смысле	1	1
1385	в последующих	3	1
1386	образом и	2	1
1387	они и	4	1
1388	мы встретились	1	1
1389	только более	1	1
1390	что этим	1	1
1391	них в	2	1
1392	такова же	1	1
1393	но за	1	1
1394	правах и	1	1
1395	его современники	1	1
1396	в основном	7	1
1397	которые он	2	1
1398	того специфического	1	1
1399	был бы	1	1
1400	в литературной	1	1
1401	и должно	1	1
1402	вполне и	1	1
1403	большую роль	3	1
1404	повестях и	1	1
1405	к брату	1	1
1406	на те	1	1
1407	первый и	1	1
1408	для народа	1	1
1409	человек с	1	1
1410	силу в	1	1
1411	смерть это	1	1
1412	с ним	3	1
1413	романа в	3	1
1414	из одних	1	1
1415	в наиболее	1	1
1416	никакому сомнению	2	1
1417	здесь он	2	1
1418	в другой	2	1
1419	характер и	3	1
1420	не исчерпывается	2	1
1421	пор еще	2	1
1422	и заставляли	1	1
1423	из толпы	2	1
1424	с каждым	1	1
1425	чем для	1	1
1426	и делает	1	1
1427	но этого	1	1
1428	при звуке	1	1
1429	и дает	2	1
1430	для творчества	1	1
1431	ставящая себе	1	1
1432	на минуту	1	1
1433	власти и	2	1
1434	нас от	1	1
1435	связанная с	1	1
1436	во дворце	1	1
1437	такого же	1	1
1438	и самая	1	1
1439	мальчика и	1	1
1440	этого процесса	1	1
1441	всех сил	1	1
1442	во что	1	1
1443	вместо того	1	1
1444	все то	2	1
1445	двух сторон	1	1
1446	самой земле	1	1
1447	с некоторыми	1	1
1448	и старая	2	1
1449	почти всегда	1	1
1450	научной биографии	1	1
1451	своего романа	3	1
1452	то на	1	1
1453	внимание только	1	1
1454	очень интересный	1	1
1455	смысла и	1	1
1456	следовательно в	1	1
1457	так уж	1	1
1458	что кровь	1	1
1459	не отличался	1	1
1460	вокруг него	1	1
1461	совершенно новый	1	1
1462	был связан	1	1
1463	вот и	1	1
1464	поэзии так	1	1
1465	на месте	1	1
1466	значения и	1	1
1467	только там	1	1
1468	по собственному	1	1
1469	очень важный	2	1
1470	есть нечто	1	1
1471	довольно долго	1	1
1472	остается не	1	1
1473	для каждого	1	1
1474	дает право	1	1
1475	которые специально	1	1
1476	за свое	1	1
1477	много но	1	1
1478	отнесены к	1	1
1479	правда не	4	1
1480	таких случаях	1	1
1481	была и	2	1
1482	к какому	1	1
1483	со всею	5	1
1484	ему и	2	1
1485	однако ж	1	1
1486	сравнению с	2	1
1487	вследствие этого	2	1
1488	знает что	1	1
1489	самый дух	1	1
1490	иностранные языки	1	1
1491	и языковой	1	1
1492	и обратно	1	1
1493	с громадным	1	1
1494	вышедшая в	1	1
1495	самом языке	1	1
1496	это самое	2	1
1497	он мог	2	1
1498	лишь те	1	1
1499	основания и	1	1
1500	смотреть как	1	1
1501	к данной	1	1
1502	но оно	2	1
1503	при всем	1	1
1504	конечно все	1	1
1505	книга в	1	1
1506	тому кто	1	1
1507	нет ничего	1	1
1508	особенно для	2	1
1509	под ударами	1	1
1510	ни к	1	1
1511	попытку понять	1	1
1512	его и	1	1
1513	наконец и	2	1
1514	исторический анализ	1	1
1515	новую фазу	1	1
1516	в хронологическом	1	1
1517	есть ее	1	1
1518	и нуждается	1	1
1519	должно быть	1	1
1520	своем роде	1	1
1521	близкий друг	1	1
1522	время оно	1	1
1523	сливается с	1	1
1524	ней был	1	1
1525	который пользовался	1	1
1526	теме и	1	1
1527	со всех	1	1
1528	такую же	1	1
1529	первой книге	5	1
1530	но здесь	3	1
1531	его исторического	1	1
1532	истории но	1	1
1533	художественных произведений	1	1
1534	бы сказал	1	1
1535	в послании	1	1
1536	вопросе о	1	1
1537	и историка	1	1
1538	игры если	1	1
1539	на современную	1	1
1540	на народной	1	1
1541	он просто	1	1
1542	самого автора	1	1
1543	характер это	2	1
1544	нужно уметь	1	1
1545	в образах	8	1
1546	самый страшный	1	1
1547	не понимает	4	1
1548	на иностранные	1	1
1549	со всей	1	1
1550	и читателей	1	1
1551	атмосферу в	1	1
1552	к одному	2	1
1553	и придает	1	1
1554	и презрение	1	1
1555	о своем	2	1
1556	он читал	1	1
1557	смысл в	2	1
1558	подобного рода	1	1
1559	ее с	1	1
1560	характеризуется в	1	1
1561	м с	1	1
1562	последних двух	1	1
1563	лишь та	1	1
1564	почти одновременно	1	1
1565	не бьют	1	1
1566	при анализе	3	1
1567	которое будет	1	1
1568	каждый из	2	1
1569	образы не	1	1
1570	ведь то	1	1
1571	с западной	1	1
1572	далеки от	2	1
1573	все как	2	1
1574	не употребляет	1	1
1575	на которые	1	1
1576	самым значительным	1	1
1577	и там	1	1
1578	о шекспире	1	1
1579	переход от	2	1
1580	особенно интересен	1	1
1581	в поздней	1	1
1582	непосредственно из	1	1
1583	строго выдержан	1	1
1584	речи в	1	1
1585	которые очень	1	1
1586	раз при	2	1
1587	при котором	1	1
1588	значение имеет	1	1
1589	народного творчества	1	1
1590	всегда в	1	1
1591	и смерть	1	1
1592	характерен для	1	1
1593	в каждый	1	1
1594	месте своей	1	1
1595	полным правом	1	1
1596	разговорного языка	1	1
1597	и исключительно	1	1
1598	значение которое	2	1
1599	деле в	1	1
1600	вы найдете	2	1
1601	имеет и	2	1
1602	здесь и	6	1
1603	понимания всего	1	1
1604	это значение	2	1
1605	а они	1	1
1606	данном контексте	1	1
1607	не видит	4	1
1608	на кол	1	1
1609	именно этот	2	1
1610	после его	1	1
1611	друг друга	2	1
1612	и после	2	1
1613	и шекспиром	2	1
1614	после великой	1	1
1615	народу в	1	1
1616	с него	2	1
1617	эпохи это	2	1
1618	же он	2	1
1619	главном в	1	1
1620	в самой	1	1
1621	пришлось бы	1	1
1622	стороны он	1	1
1623	протяжении всего	2	1
1624	характерные для	1	1
1625	формы и	1	1
1626	они были	4	1
1627	перед которой	1	1
1628	в эпиграммах	1	1
1629	человека но	1	1
1630	работа по	1	1
1631	высшей степени	1	1
1632	создан особый	1	1
1633	которому он	1	1
1634	этого эпизода	7	1
1635	центральный образ	1	1
1636	так с	1	1
1637	этому месту	1	1
1638	всегда была	2	1
1639	и такой	2	1
1640	верхом и	1	1
1641	отдельные лица	1	1
1642	из отдельных	1	1
1643	в более	4	1
1644	на языке	2	1
1645	и прямо	1	1
1646	всегда можно	1	1
1647	прошлом но	1	1
1648	с но	1	1
1649	эпоху это	1	1
1650	ему в	1	1
1651	ничем не	1	1
1652	жизнь человека	1	1
1653	и также	1	1
1654	образ был	1	1
1655	из второй	1	1
1656	с начала	7	1
1657	не во	1	1
1658	на тех	1	1
1659	на на	1	1
1660	на три	1	1
1661	в последней	1	1
1662	второй половине	1	1
1663	как такие	1	1
1664	иметь дело	1	1
1665	с очень	1	1
1666	он становится	2	1
1667	лишь то	1	1
1668	брань и	6	1
1669	подробное описание	1	1
1670	выражения вроде	1	1
1671	новую жизнь	1	1
1672	этот был	1	1
1673	для всего	1	1
1674	именно тем	1	1
1675	речи так	2	1
1676	отправился к	1	1
1677	и прямое	1	1
1678	в формах	1	1
1679	знает ни	1	1
1680	i в	2	1
1681	на громадное	1	1
1682	о нем	3	1
1683	мало того	1	1
1684	и тут	2	1
1685	лиц и	3	1
1686	многое в	1	1
1687	к счастью	1	1
1688	здесь в	6	1
1689	политической и	1	1
1690	а все	1	1
1691	легенды о	1	1
1692	по ту	1	1
1693	этом в	1	1
1694	участие в	1	1
1695	слова не	1	1
1696	все равно	1	1
1697	к самой	1	1
1698	и литературной	1	1
1699	всего и	1	1
1700	нечто совершенно	1	1
1701	полнотой и	1	1
1702	спустя после	1	1
1703	и тщательно	1	1
1704	от всех	1	1
1705	чтобы я	1	1
1706	временем и	2	1
1707	годом и	1	1
1708	этого не	1	1
1709	это уничтожение	1	1
1710	с ними	4	1
1711	наших дней	5	1
1712	xviii и	1	1
1713	завоевать популярность	1	1
1714	и где	1	1
1715	и вы	4	1
1716	и начинается	1	1
1717	даже прямо	1	1
1718	здесь все	1	1
1719	в ту	8	1
1720	на смертном	1	1
1721	надо ли	1	1
1722	вот это	2	1
1723	очень много	1	1
1724	до наших	5	1
1725	своей речи	1	1
1726	понимать как	1	1
1727	несовместимое с	1	1
1728	и источников	1	1
1729	и освящены	1	1
1730	к жизни	2	1
1731	лежит на	2	1
1732	из различных	2	1
1733	и интерпретации	1	1
1734	сказать классической	1	1
1735	на фоне	1	1
1736	с рядом	1	1
1737	и понимания	2	1
1738	на одном	1	1
1739	и со	2	1
1740	чем мы	1	1
1741	поняли и	1	1
1742	обходилось без	1	1
1743	своими именами	1	1
1744	вещи были	1	1
1745	право на	2	1
1746	именно эта	1	1
1747	в условиях	3	1
1748	комментариях к	1	1
1749	столь характерные	1	1
1750	он приводит	1	1
1751	историческом материале	1	1
1752	к середине	1	1
1753	вследствие чего	2	1
1754	и глубиной	2	1
1755	он думал	1	1
1756	он заявляет	1	1
1757	встречаем в	2	1
1758	связаны с	6	1
1759	этого места	1	1
1760	этой системы	3	1
1761	смерти и	1	1
1762	хвала и	5	1
1763	слова самые	1	1
1764	то понимание	2	1
1765	но те	1	1
1766	этого он	2	1
1767	ко всему	2	1
1768	с фигурой	1	1
1769	том случае	1	1
1770	и живой	1	1
1771	которого и	1	1
1772	свою эпоху	1	1
1773	указывали на	2	1
1774	они обладают	1	1
1775	к их	1	1
1776	связываются с	1	1
1777	он это	1	1
1778	xx века	5	1
1779	ко второму	2	1
1780	и новым	1	1
1781	история о	1	1
1782	книг но	1	1
1783	по дороге	1	1
1784	например у	1	1
1785	в знаменитой	1	1
1786	они представители	1	1
1787	значимости в	1	1
1788	это как	2	1
1789	две стороны	1	1
1790	с новыми	1	1
1791	под ред	1	1
1792	церкви и	1	1
1793	и образов	4	1
1794	тому как	2	1
1795	и ликование	1	1
1796	пока в	1	1
1797	эти утверждения	1	1
1798	те специальные	1	1
1799	не находит	2	1
1800	жаловался что	1	1
1801	характерно для	2	1
1802	к тем	2	1
1803	не с	1	1
1804	свою жизнь	1	1
1805	есть и	4	1
1806	общем не	1	1
1807	пор не	1	1
1808	мы пока	2	1
1809	взглядов на	1	1
1810	что образ	1	1
1811	понимает в	2	1
1812	оказывается что	1	1
1813	за каждым	2	1
1814	власть и	3	1
1815	полезно но	1	1
1816	но дело	4	1
1817	стороны и	2	1
1818	только то	2	1
1819	ему было	1	1
1820	здесь еще	1	1
1821	не станет	1	1
1822	с кем	1	1
1823	значение своей	1	1
1824	с двумя	1	1
1825	по сравнению	2	1
1826	в большинстве	3	1
1827	это один	1	1
1828	площадной и	2	1
1829	встречаем и	1	1
1830	есть свои	1	1
1831	написал на	1	1
1832	как их	1	1
1833	во вкусе	1	1
1834	него и	3	1
1835	очень интересно	1	1
1836	где эта	1	1
1837	со своими	2	1
1838	элементов в	1	1
1839	пор и	1	1
1840	раза в	1	1
1841	своей цели	1	1
1842	в понимании	2	1
1843	и самого	1	1
1844	нужно подчеркнуть	2	1
1845	правом можно	1	1
1846	в пире	1	1
1847	изучения и	1	1
1848	над его	1	1
1849	художественного произведения	1	1
1850	бы еще	1	1
1851	в высшей	1	1
1852	и образам	1	1
1853	они даже	1	1
1854	приведенный отрывок	1	1
1855	с таким	3	1
1856	в узком	3	1
1857	этих форм	1	1
1858	же в	2	1
1859	к новому	2	1
1860	из соображений	1	1
1861	общества и	2	1
1862	все еще	1	1
1863	включает в	2	1
1864	об этой	1	1
1865	известной степени	1	1
1866	их на	1	1
1867	человек не	1	1
1868	само собой	1	1
1869	основной тон	1	1
1870	и абстрактный	1	1
1871	если она	1	1
1872	нетрудно заметить	1	1
1873	его творчество	2	1
1874	само по	1	1
1875	за счет	3	1
1876	есть не	1	1
1877	и конец	1	1
1878	свое особое	1	1
1879	более того	1	1
1880	китайской стеной	1	1
