N	2gram	Losev_Prob	Myslijsy
1328	если обратить	1	1
1329	как остальные	1	1
1330	больше чем	2	1
1331	первым и	1	1
1332	случаях будет	1	1
1333	и вещь	1	1
1334	построены на	1	1
1335	или вернее	4	1
1336	знал что	1	1
1337	является более	1	1
1338	что символ	2	1
1339	редких случаях	1	1
1340	вероятно прежде	1	1
1341	противоречия между	1	1
1342	он был	5	1
1343	нас и	4	1
1344	силы и	2	1
1345	новые пути	1	1
1346	говорить не	1	1
1347	всякого разумного	1	1
1348	и красоты	1	1
1349	не должен	1	1
1350	всякого смысла	1	1
1351	и прочих	1	1
1352	ничто не	1	1
1353	что никогда	1	1
1354	и должна	1	1
1355	вот почему	1	1
1356	миф о	8	1
1357	лишь для	1	1
1358	в этот	4	1
1359	видит перед	1	1
1360	своем виде	1	1
1361	на борьбу	1	1
1362	заметно в	1	1
1363	и всякому	1	1
1364	приходит к	2	1
1365	и состояния	1	1
1366	женщины с	1	1
1367	говорит что	1	1
1368	для которого	1	1
1369	его по	1	1
1370	и те	1	1
1371	может открыть	1	1
1372	этого символического	1	1
1373	себе отчет	1	1
1374	найти и	3	1
1375	она получила	1	1
1376	у горация	1	1
1377	перед ним	1	1
1378	в чистом	1	1
1379	и жажды	1	1
1380	всего что	1	1
1381	отчет в	1	1
1382	второй половины	1	1
1383	и научное	1	1
1384	мифа и	3	1
1385	на одну	2	1
1386	груб и	1	1
1387	она вполне	1	1
1388	двух других	1	1
1389	по ней	1	1
1390	бога и	1	1
1391	которого они	1	1
1392	настоящее время	7	1
1393	необходимо сделать	1	1
1394	она ни	1	1
1395	с большим	1	1
1396	нее совершенно	1	1
1397	есть это	1	1
1398	одной то	1	1
1399	же она	1	1
1400	он служит	1	1
1401	так не	1	1
1402	чтобы при	1	1
1403	позволим себе	1	1
1404	ведь здесь	1	1
1405	человека вообще	2	1
1406	какие только	1	1
1407	воли и	2	1
1408	до ее	1	1
1409	и всякого	1	1
1410	будет только	1	1
1411	природы которая	2	1
1412	были в	1	1
1413	все ли	1	1
1414	какой степени	1	1
1415	заблуждения будто	1	1
1416	настоящую минуту	1	1
1417	который у	1	1
1418	вернее сказать	1	1
1419	солнца а	1	1
1420	это уже	4	1
1421	которое одно	1	1
1422	жизни как	1	1
1423	будущего и	1	1
1424	во-вторых и	1	1
1425	какое бы	1	1
1426	птицы в	1	1
1427	ее меньше	1	1
1428	жизни с	1	1
1429	в заключение	3	1
1430	свое собственное	2	1
1431	который к	1	1
1432	духа с	1	1
1433	имеет ничего	2	1
1434	гораздо более	5	1
1435	в греции	1	1
1436	мы привели	1	1
1437	всем людям	2	1
1438	и которое	1	1
1439	менее как	1	1
1440	на ту	1	1
1441	мало того	1	1
1442	то другой	1	1
1443	считать не	1	1
1444	но едва	1	1
1445	ее понимание	1	1
1446	мы приведем	3	1
1447	другое понимание	1	1
1448	все стороны	1	1
1449	человеческое творчество	1	1
1450	и он	5	1
1451	но более	1	1
1452	обо всем	1	1
1453	по преимуществу	2	1
1454	существом то	1	1
1455	мы как	1	1
1456	вызывает не	1	1
1457	нас уже	1	1
1458	землю и	2	1
1459	всякого человека	1	1
1460	поэтому в	1	1
1461	для перехода	1	1
1462	такого рода	4	1
1463	искусство в	1	1
1464	к себе	1	1
1465	сознание в	1	1
1466	мы читаем	8	1
1467	при переходе	1	1
1468	еще больше	2	1
1469	это нужно	1	1
1470	природы как	1	1
1471	творчества то	2	1
1472	когда люди	1	1
1473	находим только	1	1
1474	обозначает не	1	1
1475	сказали бы	1	1
1476	свободу и	1	1
1477	творчества но	1	1
1478	как показывает	2	1
1479	аналогии с	1	1
1480	мысль весьма	1	1
1481	что несмотря	1	1
1482	в качестве	9	1
1483	полная истина	1	1
1484	они в	1	1
1485	здесь быть	2	1
1486	два раза	1	1
1487	есть с	1	1
1488	прежде в	1	1
1489	из сосуда	1	1
1490	о воплощении	1	1
1491	весь мир	1	1
1492	вполне верно	1	1
1493	символическое значение	1	1
1494	непонятная и	1	1
1495	тоже есть	1	1
1496	во всей	1	1
1497	человеческого и	1	1
1498	прогресса и	2	1
1499	что вы	1	1
1500	заключение о	1	1
1501	не о	2	1
1502	только ради	2	1
1503	трудно отличить	1	1
1504	и можно	6	1
1505	никакой нужды	1	1
1506	наконец в-третьих	1	1
1507	что под	1	1
1508	приближает его	1	1
1509	это нисколько	1	1
1510	будто бы	5	1
1511	и чисто	2	1
1512	по аналогии	1	1
1513	противоречит тому	1	1
1514	на себя	2	1
1515	дошедшего до	1	1
1516	человек по	1	1
1517	был у	1	1
1518	в непрерывном	1	1
1519	здесь же	1	1
1520	связанными с	1	1
1521	на тот	2	1
1522	теми или	1	1
1523	iii в	4	1
1524	сводится на	1	1
1525	не кто	2	1
1526	свой собственный	2	1
1527	человек в	1	1
1528	на земле	11	1
1529	действительно дает	1	1
1530	силу чего	1	1
1531	уже давно	2	1
1532	их верный	1	1
1533	существуют только	1	1
1534	больше и	1	1
1535	различные толкования	1	1
1536	ума без	1	1
1537	конечно может	1	1
1538	для новой	1	1
1539	более в	1	1
1540	но все-таки	1	1
1541	другого как	2	1
1542	что их	1	1
1543	всех народов	1	1
1544	всю ее	1	1
1545	а для	1	1
1546	не был	1	1
1547	символ только	2	1
1548	той или	5	1
1549	воды и	1	1
1550	этих образов	2	1
1551	и отсюда	1	1
1552	бы был	1	1
1553	достигает этого	1	1
1554	именно как	1	1
1555	в уста	1	1
1556	для его	1	1
1557	что же?	4	1
1558	искусство не	1	1
1559	известно также	1	1
1560	то мне	1	1
1561	бы к	1	1
1562	понимание этого	1	1
1563	человека однако	1	1
1564	него есть	1	1
1565	не наблюдал	1	1
1566	ему но	1	1
1567	именно потому	1	1
1568	какой другой	1	1
1569	и речи	2	1
1570	символа в	6	1
1571	с какой	1	1
1572	и вероятно	1	1
1573	от человека	1	1
1574	зрения в	1	1
1575	и ограниченность	1	1
1576	в ответ	1	1
1577	этим только	1	1
1578	и этой	1	1
1579	он принимает	1	1
1580	без особого	1	1
1581	есть символ	3	1
1582	огромное количество	1	1
1583	всех других	1	1
1584	и является	6	1
1585	в тех	2	1
1586	и известный	1	1
1587	которые составляют	1	1
1588	его жизнь	1	1
1589	независимое от	1	1
1590	нас с	1	1
1591	к общей	1	1
1592	находит для	2	1
1593	пусть эта	1	1
1594	и ночь	1	1
1595	мы здесь	2	1
1596	способны к	1	1
1597	прикасается к	1	1
1598	не раз	4	1
1599	к высшим	1	1
1600	ясно также	1	1
1601	себя однако	1	1
1602	ту сторону	1	1
1603	здесь поэт	1	1
1604	и никогда	3	1
1605	он встречается	1	1
1606	найти в	1	1
1607	и каждый	2	1
1608	человеческую личность	1	1
1609	есть также	1	1
1610	когда они	1	1
1611	доказывают что	1	1
1612	и красоте	1	1
1613	слова того	1	1
1614	форм в	1	1
1615	поэтов в	1	1
1616	человека когда	1	1
1617	своей и	1	1
1618	чаще всего	1	1
1619	бы эти	1	1
1620	на место	1	1
1621	форму и	2	1
1622	и по-видимому	1	1
1623	на существование	1	1
1624	начала ни	1	1
1625	радости и	1	1
1626	жизни таким	1	1
1627	иначе не	1	1
1628	нет не	1	1
1629	было что	1	1
1630	на рубеже	1	1
1631	же отношение	1	1
1632	искусства в	2	1
1633	которая и	1	1
1634	который здесь	1	1
1635	должны сказать	1	1
1636	любви и	4	1
1637	но вместо	1	1
1638	и имеем	1	1
1639	в оценке	1	1
1640	своего рода	1	1
1641	его состав	1	1
1642	известное время	1	1
1643	против этого	1	1
1644	представляет себе	1	1
1645	нам вполне	1	1
1646	мы прежде	1	1
1647	он лишен	1	1
1648	о пользе	1	1
1649	в состав	1	1
1650	существования и	1	1
1651	и этот	1	1
1652	ряд образов	1	1
1653	они и	2	1
1654	от жизни	2	1
1655	смотреть на	2	1
1656	только те	1	1
1657	на небе	2	1
1658	доказательства что	1	1
1659	первобытной и	1	1
1660	или согласно	1	1
1661	но за	1	1
1662	в статуе	1	1
1663	жизни а	1	1
1664	мысль это	1	1
1665	к художественному	1	1
1666	своего собственного	1	1
1667	до времени	1	1
1668	и который	4	1
1669	которые он	1	1
1670	здесь сам	1	1
1671	на первом	3	1
1672	которая по	1	1
1673	оно было	1	1
1674	людей из	4	1
1675	и далее	1	1
1676	и дает	1	1
1677	и движения	1	1
1678	природе и	1	1
1679	не требует	1	1
1680	человеческом языке	1	1
1681	и этого	2	1
1682	он на	1	1
1683	самой жизни	1	1
1684	рисует нам	1	1
1685	получает для	1	1
1686	задолго до	1	1
1687	все свое	1	1
1688	науки и	2	1
1689	зрения истории	1	1
1690	к разложению	1	1
1691	эта для	1	1
1692	всем известно	1	1
1693	и делает	2	1
1694	его таким	1	1
1695	не признает	1	1
1696	сводится к	1	1
1697	нет никакого	6	1
1698	на читателя	1	1
1699	него нет	1	1
1700	отдельные ее	1	1
1701	другое что	1	1
1702	со всеми	5	1
1703	что всегда	1	1
1704	и сделать	1	1
1705	поэтому и	4	1
1706	которому принадлежит	1	1
1707	этого мифа	2	1
1708	не ясно	1	1
1709	прибавим к	1	1
1710	все человечество	1	1
1711	во что	1	1
1712	за его	2	1
1713	которая действительно	1	1
1714	заключается не	2	1
1715	любовь и	3	1
1716	себя с	1	1
1717	сущности в	1	1
1718	необходимой для	1	1
1719	трудом и	1	1
1720	совершенно правильно	1	1
1721	для приобретения	1	1
1722	доходит до	2	1
1723	только там	1	1
1724	мог быть	2	1
1725	и такая	1	1
1726	анализа в	1	1
1727	и также	1	1
1728	что такой	2	1
1729	это время	3	1
1730	на эту	2	1
1731	с собою	2	1
1732	и просто	3	1
1733	жизни в	7	1
1734	я хочу	1	1
1735	человек со	1	1
1736	правда не	1	1
1737	с криком	1	1
1738	ничего в	1	1
1739	этому что	1	1
1740	это понимание	1	1
1741	так называемая	2	1
1742	свет стоит	1	1
1743	его произведения	1	1
1744	ли он	2	1
1745	можно найти	6	1
1746	нераздельное единство	1	1
1747	пока он	1	1
1748	имеют свое	1	1
1749	выводы в	1	1
1750	здесь нет	4	1
1751	элементов то	1	1
1752	тот кто	2	1
1753	представляется в	1	1
1754	со сказанным	1	1
1755	он мог	1	1
1756	не входит	2	1
1757	жизни мы	1	1
1758	говорится что	4	1
1759	тоже можно	1	1
1760	виде то	1	1
1761	содержание здесь	1	1
1762	тому кто	1	1
1763	можно в	1	1
1764	ни понимать	1	1
1765	бросается в	3	1
1766	не словом	1	1
1767	произведениях как	1	1
1768	этого темного	1	1
1769	совершенно не	1	1
1770	не является	2	1
1771	поэтому не	1	1
1772	с места	1	1
1773	разумеется в	1	1
1774	их самих	1	1
1775	в очень	1	1
1776	человеческого рода	1	1
1777	который не	1	1
1778	ни на	2	1
1779	в земле	1	1
1780	задний план	1	1
1781	на основе	1	1
1782	это все	2	1
1783	сравнение с	1	1
1784	душе в	1	1
1785	не быть	1	1
1786	этом рассказе	1	1
1787	тот и	1	1
1788	людей как	1	1
1789	самый этот	1	1
1790	картины и	1	1
1791	и счастье	1	1
1792	те или	1	1
1793	своему значению	1	1
1794	и вся	1	1
1795	те препятствия	1	1
1796	в которую	1	1
1797	правильно и	1	1
1798	вся дальнейшая	1	1
1799	что также	1	1
1800	на некоторые	1	1
1801	природе он	1	1
1802	материи и	2	1
1803	нет никакой	6	1
1804	на картине	1	1
1805	числе и	1	1
1806	человека что	1	1
1807	в мир	3	1
1808	этой жизни	2	1
1809	образ этот	2	1
1810	может сделать	1	1
1811	в совершенно	1	1
1812	действительность в	2	1
1813	начала и	2	1
1814	в человека	3	1
1815	личной и	1	1
1816	нет в	1	1
1817	страдания и	4	1
1818	знает что	3	1
1819	который хотя	1	1
1820	невозможно можно	1	1
1821	автора в	1	1
1822	не встречается	1	1
1823	и а	4	1
1824	ему такое	1	1
1825	произведением но	1	1
1826	сердце в	1	1
1827	своей жизни	1	1
1828	дождь но	1	1
1829	тот его	1	1
1830	что ее	1	1
1831	образности и	2	1
1832	от которой	1	1
1833	но от	1	1
1834	народного творчества	1	1
1835	бы от	1	1
1836	виде не	1	1
1837	оно стало	1	1
1838	переносном а	1	1
1839	известное нам	1	1
1840	но именно	2	1
1841	свое неудовольствие	1	1
1842	что самый	1	1
1843	и появляется	2	1
1844	и самих	2	1
1845	представляет их	1	1
1846	последней в	1	1
1847	снаружи и	1	1
1848	этот последний	2	1
1849	впечатлений в	1	1
1850	этих примерах	1	1
1851	мать и	1	1
1852	увидим ниже	1	1
1853	удовольствия но	1	1
1854	у них	1	1
1855	это одно	1	1
1856	в корне	2	1
1857	возможности но	1	1
1858	к какой	1	1
1859	и разными	1	1
1860	в настоящее	7	1
1861	если только	2	1
1862	который и	2	1
1863	стороны он	2	1
1864	потому все	1	1
1865	о начале	1	1
1866	себе отпечаток	1	1
1867	а об	1	1
1868	или другой	1	1
1869	к очень	1	1
1870	из этой	1	1
1871	это новое	1	1
1872	от всякого	1	1
1873	есть самый	2	1
1874	я по	1	1
1875	всего того	2	1
1876	которому он	1	1
1877	действительно имеет	1	1
1878	уже для	1	1
1879	не знают	1	1
1880	остается для	1	1
1881	ею путем	1	1
1882	стоит на	1	1
1883	с движением	1	1
1884	уже известное	1	1
1885	значение в	1	1
1886	это такая	1	1
1887	художник должен	1	1
1888	свидетельствует о	4	1
1889	а вторая	1	1
1890	не пришло	1	1
1891	и вот	1	1
1892	том числе	2	1
1893	и вслед	1	1
1894	ничего выше	1	1
1895	мысль моя	1	1
1896	необходимости а	1	1
1897	в художественной	1	1
1898	обе эти	1	1
1899	как равные	1	1
1900	мы действительно	1	1
1901	для всего	2	1
1902	искусству и	1	1
1903	на отдельные	1	1
1904	видя в	2	1
1905	день и	1	1
1906	для истории	1	1
1907	быть вместе	1	1
1908	мы совершенно	1	1
1909	на одной	1	1
1910	чем перейти	1	1
1911	здесь в	7	1
1912	говорит и	1	1
1913	можем найти	1	1
1914	а здесь	1	1
1915	чем он	1	1
1916	основана на	1	1
1917	xix века	1	1
1918	и смысл	1	1
1919	только очень	1	1
1920	на мгновение	1	1
1921	и никакой	1	1
1922	с небом	2	1
1923	себе но	2	1
1924	а о	1	1
1925	жизни это	2	1
1926	втором смысле	1	1
1927	остается и	1	1
1928	а также	8	1
1929	самые разнообразные	1	1
1930	за этим	1	1
1931	животных но	1	1
1932	который как	2	1
1933	об этих	1	1
1934	для большей	1	1
1935	свидетельствует что	1	1
1936	в силах	3	1
1937	ожидать в	1	1
1938	а без	1	1
1939	этих условиях	1	1
1940	его глаза	1	1
1941	жизни может	1	1
1942	вообще не	1	1
1943	вещь как	2	1
1944	возможно было	1	1
1945	что перед	2	1
1946	огня с	2	1
1947	нас к	1	1
1948	лишь с	1	1
1949	х годах	1	1
1950	можно однако	1	1
1951	забыть о	1	1
1952	им и	1	1
1953	собою свое	1	1
1954	страха и	2	1
1955	или наконец	1	1
1956	говорят о	1	1
1957	все прочие	2	1
1958	бы нам	1	1
1959	а люди	1	1
1960	меньше всего	2	1
1961	мира и	5	1
1962	по нашим	1	1
1963	силу этого	1	1
1964	всего прочего	1	1
1965	перед собой	1	1
1966	он никогда	1	1
1967	довольно редким	1	1
1968	и со	1	1
1969	предполагает его	1	1
1970	и художественного	1	1
1971	категорий к	1	1
1972	одного предмета	1	1
1973	из разных	2	1
1974	однако есть	1	1
1975	встречали в	1	1
1976	при его	2	1
1977	лишенным всякой	1	1
1978	совершенно ясно	2	1
1979	стремления к	1	1
1980	отражением в	1	1
1981	мере в	4	1
1982	людей в	6	1
1983	жизнь и	6	1
1984	с ног	1	1
1985	стоит и	1	1
1986	в самые	1	1
1987	будет искать	1	1
1988	достаточно для	1	1
1989	того или	3	1
1990	жизни кроме	1	1
1991	выразил в	1	1
1992	и воды	2	1
1993	за то	4	1
1994	на сердце	1	1
1995	возвращается к	1	1
1996	выше и	1	1
1997	он ни	1	1
1998	которая может	1	1
1999	каждом из	2	1
2000	избавиться от	1	1
2001	всю свою	4	1
2002	доказать на	1	1
2003	что такого	1	1
2004	нужно сказать	1	1
2005	этого а	1	1
2006	гражданственности и	1	1
2007	огонь и	5	1
2008	от всяких	2	1
2009	и ни	4	1
2010	это был	3	1
2011	гармония и	1	1
2012	которые были	2	1
2013	в отвлеченном	3	1
2014	это для	1	1
2015	построена на	1	1
2016	ближайшее отношение	1	1
2017	солнца с	2	1
2018	не станем	1	1
2019	важно то	2	1
2020	просто не	1	1
2021	у гомера	1	1
2022	же необходимо	1	1
2023	разнообразия и	1	1
2024	в частности	5	1
2025	а по	1	1
2026	длинный ряд	1	1
2027	не уменьшается	1	1
2028	новой и	2	1
2029	что образ	1	1
2030	оказывается что	5	1
2031	в трех	2	1
2032	раз а	1	1
2033	всего народа	1	1
2034	мы встречали	1	1
2035	этого еще	1	1
2036	что нам	1	1
2037	еще в	6	1
2038	на людей	1	1
2039	дать ему	1	1
2040	людей он	1	1
2041	в xix	1	1
2042	которая тоже	1	1
2043	во мне	1	1
2044	на всю	1	1
2045	самое время	1	1
2046	своим созданием	1	1
2047	так когда	1	1
2048	при всем	3	1
2049	этому поводу	4	1
2050	как огонь	1	1
2051	нам о	1	1
2052	входить в	3	1
2053	человеком другого	1	1
2054	еще на	1	1
2055	в каких	3	1
2056	из жизни	1	1
2057	всего то	2	1
2058	нужно говорить	1	1
2059	но человек	1	1
2060	но самый	1	1
2061	кажется из	1	1
2062	и против	1	1
2063	дело вовсе	1	1
2064	собою то	1	1
2065	к огню	1	1
2066	очень часто	1	1
2067	что сердце	1	1
2068	и материи	1	1
2069	и которая	3	1
2070	с давних	1	1
2071	в порядке	1	1
2072	в людях	1	1
2073	же можно	1	1
2074	образов тут	1	1
2075	человека это	1	1
2076	никому не	2	1
2077	с небес	5	1
2078	сердце и	1	1
2079	в стихотворении	28	1
2080	читаем в	2	1
2081	находим весьма	1	1
2082	смысле а	1	1
2083	но о	2	1
2084	право на	1	1
2085	как символ	15	1
2086	об этой	2	1
2087	при изучении	1	1
2088	их на	1	1
2089	чем та	1	1
2090	времена и	1	1
2091	этой силы	1	1
2092	надо было	1	1
2093	смысле мы	1	1
2094	я хотя	1	1
2095	не сам	2	1
2096	доказывать это	1	1
2097	не отвергая	1	1
2098	далеких от	1	1
2099	эту идею	1	1
2100	она действительно	1	1
2101	который однако	1	1
2102	появились и	1	1
2103	он с	2	1
2104	художественное творчество	5	1
2105	и слишком	2	1
2106	поэмы и	2	1
2107	на создание	1	1
2108	и критики	1	1
2109	постоянно и	1	1
2110	все силы	1	1
2111	от всякой	1	1
2112	степени и	1	1
2113	однако на	2	1
2114	мы приняли	1	1
2115	образами которые	1	1
