N	2gram	Vygotskiy_	Dialekti
1314	для выяснения	2	1
1315	когда ему	1	1
1316	этой сфере	1	1
1317	виде что	1	1
1318	и научных	11	1
1319	находит его	1	1
1320	свою основу	1	1
1321	гораздо больше	1	1
1322	казалось бы	5	1
1323	факт который	3	1
1324	надо все	1	1
1325	должен существовать	1	1
1326	эта точка	2	1
1327	более тонкие	1	1
1328	боя и	1	1
1329	предполагает какое-то	1	1
1330	можем говорить	2	1
1331	нам не	1	1
1332	уже знает	1	1
1333	бы по	1	1
1334	и неизменно	1	1
1335	и предполагает	1	1
1336	это с	1	1
1337	требует для	1	1
1338	в центр	3	1
1339	этим мы	1	1
1340	факта что	3	1
1341	к другой	2	1
1342	находит в	1	1
1343	из других	1	1
1344	можно считать	1	1
1345	и история	2	1
1346	или вернее	1	1
1347	уже до	1	1
1348	направлено на	1	1
1349	тех слов	1	1
1350	жизненного опыта	1	1
1351	не сделал	1	1
1352	это часто	1	1
1353	применении к	1	1
1354	которой он	1	1
1355	если понимать	1	1
1356	связанных с	1	1
1357	доказать что	1	1
1358	когда у	1	1
1359	входит в	1	1
1360	имеет в	1	1
1361	понятия в	11	1
1362	часто в	1	1
1363	именно эта	1	1
1364	что мое	1	1
1365	другом в	2	1
1366	это очевидно	2	1
1367	научной мысли	2	1
1368	суждения и	1	1
1369	совершенно очевидно	2	1
1370	он употребляет	1	1
1371	здесь мыслится	1	1
1372	в самых	4	1
1373	что вся	1	1
1374	часто бывает	1	1
1375	отношения не	1	1
1376	и действия	1	1
1377	поэтому мы	1	1
1378	ступени своего	1	1
1379	есть закон	1	1
1380	с самой	1	1
1381	момент этой	1	1
1382	это как-то	1	1
1383	но может	1	1
1384	его действия	1	1
1385	анализ понятий	1	1
1386	случае все	1	1
1387	быть применимо	1	1
1388	точками зрения	2	1
1389	приходит к	6	1
1390	специального исследования	1	1
1391	образом что	2	1
1392	внимания к	1	1
1393	понятий эта	1	1
1394	объяснения самого	1	1
1395	объяснить только	1	1
1396	идти не	1	1
1397	перед ним	1	1
1398	точке зрения	1	1
1399	предмета который	1	1
1400	но этот	3	1
1401	друг на	2	1
1402	отношения и	2	1
1403	в прошлом	2	1
1404	очень подробно	1	1
1405	о природе	1	1
1406	она вполне	1	1
1407	но скорее	1	1
1408	понятие в	2	1
1409	эти более	1	1
1410	будет не	1	1
1411	и структур	1	1
1412	быть принципиально	1	1
1413	для всей	3	1
1414	этом заключается	2	1
1415	этот человек	1	1
1416	если сущность	1	1
1417	в массе	1	1
1418	том чтобы	3	1
1419	следующим образом	1	1
1420	образом как	1	1
1421	признает полную	1	1
1422	в реальном	1	1
1423	понятий без	1	1
1424	увидим в	2	1
1425	простое и	1	1
1426	входят в	1	1
1427	надо иметь	2	1
1428	те и	11	1
1429	как знание	1	1
1430	знает только	1	1
1431	теории и	4	1
1432	сейчас нас	1	1
1433	быть поставлено	2	1
1434	если эта	1	1
1435	которая заключается	2	1
1436	в чем-нибудь	1	1
1437	и образования	2	1
1438	заключается именно	1	1
1439	причины и	1	1
1440	одной точке	1	1
1441	возникающая в	1	1
1442	что знания	1	1
1443	приближение к	1	1
1444	только уже	1	1
1445	о действительности	1	1
1446	вопрос и	1	1
1447	эти самые	1	1
1448	большей степени	2	1
1449	он так	1	1
1450	какое бы	1	1
1451	как необходимая	1	1
1452	по которым	1	1
1453	эту же	1	1
1454	и иной	1	1
1455	смысле как	1	1
1456	в заключение	1	1
1457	вся эта	1	1
1458	любой другой	1	1
1459	перед нашим	1	1
1460	того о	1	1
1461	мысли так	1	1
1462	и которое	3	1
1463	он очень	1	1
1464	этих моментов	1	1
1465	не происходит	1	1
1466	последнем случае	1	1
1467	образом отличаются	1	1
1468	при котором	1	1
1469	лежит очень	1	1
1470	иметь какую-то	1	1
1471	понимать что	1	1
1472	каждый отдельный	1	1
1473	если даже	3	1
1474	расхождение в	1	1
1475	более частное	1	1
1476	к их	2	1
1477	что математика	1	1
1478	необходимо должно	3	1
1479	остается в	1	1
1480	после того	2	1
1481	самых существенных	3	1
1482	вещам как	1	1
1483	на язык	1	1
1484	в психологии	1	1
1485	как чистый	1	1
1486	вообще а	1	1
1487	которым мы	1	1
1488	самое непосредственное	1	1
1489	собой в	2	1
1490	нельзя сомневаться	1	1
1491	впадает в	1	1
1492	и процесс	1	1
1493	этой общей	1	1
1494	состояние его	1	1
1495	при переходе	2	1
1496	принципиально нового	3	1
1497	вытекает только	1	1
1498	прийти к	1	1
1499	ним в	1	1
1500	своими собственными	1	1
1501	самим же	1	1
1502	структур с	1	1
1503	близка к	1	1
1504	почему в	2	1
1505	нам совершенно	1	1
1506	лежали в	1	1
1507	объект в	1	1
1508	положение что	2	1
1509	обратил внимание	1	1
1510	хотя на	1	1
1511	и за	1	1
1512	это верно	2	1
1513	истина и	1	1
1514	место для	1	1
1515	и последующие	1	1
1516	этом понятии	1	1
1517	за эти	1	1
1518	я знаю	1	1
1519	это слово	3	1
1520	понятие из	2	1
1521	нигде не	2	1
1522	по каким	1	1
1523	и свободно	1	1
1524	что между	5	1
1525	его является	1	1
1526	чего он	3	1
1527	видит в	1	1
1528	в будущем	1	1
1529	в опыте	2	1
1530	отделены друг	1	1
1531	не делая	1	1
1532	уже вполне	1	1
1533	область где	1	1
1534	ибо она	1	1
1535	безразличным для	1	1
1536	что или	1	1
1537	и приводит	1	1
1538	в изложении	1	1
1539	что за	1	1
1540	этим и	1	1
1541	и самыми	1	1
1542	третье что	1	1
1543	предмете и	1	1
1544	это даже	1	1
1545	и всю	1	1
1546	и элементарных	1	1
1547	как отвлеченное	1	1
1548	факта а	1	1
1549	вопрос почему	1	1
1550	становится совершенно	1	1
1551	этом последнем	1	1
1552	как говорит	2	1
1553	во внутренней	1	1
1554	обстоятельство что	5	1
1555	спрашивается что	2	1
1556	имеет никаких	1	1
1557	времени что	1	1
1558	ими тогда	2	1
1559	от одной	2	1
1560	же точно	1	1
1561	закон ничего	1	1
1562	всякую возможность	4	1
1563	он мыслит	1	1
1564	и характер	1	1
1565	так сказать	1	1
1566	или иные	1	1
1567	этих теориях	1	1
1568	выше мы	1	1
1569	каждой отдельной	2	1
1570	нами раньше	1	1
1571	и вызывает	2	1
1572	большой или	1	1
1573	что оказывается	1	1
1574	знает ни	1	1
1575	его значение	1	1
1576	науки к	1	1
1577	этим понятием	2	1
1578	за другой	2	1
1579	от второй	1	1
1580	с понятием	2	1
1581	его развития	4	1
1582	не иначе	3	1
1583	вопрос что	2	1
1584	до которых	1	1
1585	этого же	1	1
1586	деятельности и	1	1
1587	что хотя	1	1
1588	складывается из	1	1
1589	вверх и	1	1
1590	что никакое	1	1
1591	могли бы	15	1
1592	связь с	1	1
1593	они действительно	1	1
1594	как надо	1	1
1595	если действительно	1	1
1596	ли тогда	1	1
1597	и ко	1	1
1598	опираясь на	1	1
1599	это вполне	1	1
1600	того в	2	1
1601	какие существуют	1	1
1602	возникает из	1	1
1603	у различных	1	1
1604	что само	2	1
1605	ли не	2	1
1606	как иначе	1	1
1607	они же	2	1
1608	перехода от	3	1
1609	никакого существенного	1	1
1610	тех и	6	1
1611	специальное исследование	2	1
1612	понимания его	1	1
1613	для ее	1	1
1614	все остальные	1	1
1615	чтобы он	1	1
1616	нашего сознания	1	1
1617	на другой	1	1
1618	можно путем	1	1
1619	ту же	5	1
1620	количество раз	1	1
1621	нечто нейтральное	1	1
1622	требует того	1	1
1623	ограничиться только	1	1
1624	будем иметь	2	1
1625	на весь	1	1
1626	оно нуждается	1	1
1627	на самый	1	1
1628	явления в	1	1
1629	процесса в	3	1
1630	языком и	1	1
1631	они наконец	1	1
1632	в развитии	45	1
1633	по глубине	1	1
1634	однако эта	1	1
1635	надо сказать	1	1
1636	от которых	1	1
1637	содержания и	2	1
1638	они берутся	1	1
1639	что нельзя	1	1
1640	этого является	1	1
1641	если все	1	1
1642	тем и	2	1
1643	в учении	1	1
1644	научного знания	1	1
1645	что объяснение	1	1
1646	и знает	1	1
1647	выражается в	1	1
1648	примеры и	1	1
1649	глубине и	1	1
1650	того же	13	1
1651	чтобы их	1	1
1652	которых один	1	1
1653	отношения с	1	1
1654	же раз	1	1
1655	над ним	1	1
1656	полную невозможность	1	1
1657	которая существует	1	1
1658	для жизни	1	1
1659	в самой	1	1
1660	вопрос можно	1	1
1661	имеет свой	1	1
1662	меняется и	1	1
1663	значение и	1	1
1664	сказать по	1	1
1665	что содержится	2	1
1666	всякого остатка	1	1
1667	слова из	2	1
1668	мы называем	1	1
1669	и никогда	1	1
1670	два года	1	1
1671	оно имеет	4	1
1672	чрезвычайно важный	1	1
1673	это приводит	1	1
1674	но прежде	2	1
1675	этого говорят	1	1
1676	данные вещи	1	1
1677	этих трех	1	1
1678	внимания и	5	1
1679	уже указывали	1	1
1680	в одинаковых	1	1
1681	эта теория	5	1
1682	это третье	1	1
1683	еще остается	1	1
1684	бы оно	3	1
1685	те кто	1	1
1686	себе без	1	1
1687	обучения с	1	1
1688	на место	2	1
1689	его к	2	1
1690	один путь	1	1
1691	которого мы	2	1
1692	не доказывает	1	1
1693	есть система	1	1
1694	новое в	1	1
1695	можно с	1	1
1696	имеет свою	5	1
1697	исследование которое	1	1
1698	в какой-то	1	1
1699	ту самую	1	1
1700	можем теперь	1	1
1701	то всякая	1	1
1702	ко всякому	1	1
1703	ибо это	1	1
1704	мы до	1	1
1705	мы видели	10	1
1706	быть просто	1	1
1707	быть даже	1	1
1708	другом что	1	1
1709	этот взгляд	1	1
1710	ребенка но	5	1
1711	которые только	2	1
1712	самое понятие	2	1
1713	первую очередь	4	1
1714	однако и	1	1
1715	и завтра	1	1
1716	представляет себе	3	1
1717	и можем	2	1
1718	положения и	1	1
1719	закономерности в	1	1
1720	раз он	3	1
1721	разной мере	1	1
1722	то обстоятельство	5	1
1723	к другим	2	1
1724	и чем-то	1	1
1725	опирается на	4	1
1726	мы встретились	1	1
1727	и должны	1	1
1728	только те	1	1
1729	нескольких лет	1	1
1730	можно видеть	1	1
1731	это явствует	1	1
1732	мы приходим	1	1
1733	к тем	1	1
1734	же станут	1	1
1735	к одной	1	1
1736	им как	1	1
1737	необходимостью что	1	1
1738	в специальном	1	1
1739	процессов и	1	1
1740	этого понятия	3	1
1741	которые он	1	1
1742	составные части	1	1
1743	на первом	1	1
1744	оно было	1	1
1745	эта зависимость	2	1
1746	формы просто	1	1
1747	если скажем	1	1
1748	и менее	1	1
1749	до явления	1	1
1750	значение только	1	1
1751	от нас	1	1
1752	только одним	2	1
1753	бы говорить	1	1
1754	в наиболее	1	1
1755	действует в	1	1
1756	не осознают	2	1
1757	представления об	1	1
1758	он умеет	5	1
1759	произвольной и	1	1
1760	невозможно и	1	1
1761	видели что	2	1
1762	эта общая	1	1
1763	единиц в	1	1
1764	перед ними	1	1
1765	бы при	1	1
1766	и тот	5	1
1767	мере и	2	1
1768	том и	1	1
1769	если эти	1	1
1770	в плоскости	2	1
1771	только они	1	1
1772	науки мы	1	1
1773	менее чем	1	1
1774	верно что	3	1
1775	самом предмете	1	1
1776	функциями но	1	1
1777	заслонять от	1	1
1778	это наше	1	1
1779	эти понятия	2	1
1780	нового не	1	1
1781	нам в	2	1
1782	пойти дальше	1	1
1783	здесь мы	1	1
1784	до этого	1	1
1785	уме и	1	1
1786	и одновременно	1	1
1787	которые оно	1	1
1788	они даны	1	1
1789	в обратном	2	1
1790	быть положено	1	1
1791	которая признает	1	1
1792	с таким	4	1
1793	понятия но	1	1
1794	понимать его	1	1
1795	отождествляются и	1	1
1796	которые сами	1	1
1797	одновременно с	4	1
1798	предполагать что	1	1
1799	абстрактные понятия	1	1
1800	почти исключительно	1	1
1801	из собственного	1	1
1802	особенности с	1	1
1803	теснейшим образом	1	1
1804	только оно	1	1
1805	истории что	1	1
1806	эти явления	1	1
1807	это относится	1	1
1808	к самым	1	1
1809	менее эта	1	1
1810	возможности и	1	1
1811	может стать	2	1
1812	нам возможность	2	1
1813	того чего	1	1
1814	можно даже	1	1
1815	ничто в	1	1
1816	определенной системы	2	1
1817	очевидно это	2	1
1818	на эту	1	1
1819	которого является	2	1
1820	и вопрос	1	1
1821	в максимально	1	1
1822	влияния на	4	1
1823	не находится	2	1
1824	приводит к	10	1
1825	нас интересует	3	1
1826	связаны между	3	1
1827	на знание	1	1
1828	понятия скорее	1	1
1829	есть частный	1	1
1830	сущности то	1	1
1831	и активно	1	1
1832	даже то	1	1
1833	в известном	9	1
1834	ведет себя	1	1
1835	имеют свое	1	1
1836	собственно и	1	1
1837	разъяснение и	1	1
1838	в сравнительном	1	1
1839	на другие	2	1
1840	эту область	1	1
1841	и тысячи	1	1
1842	на проявление	1	1
1843	говорю из	1	1
1844	свое время	2	1
1845	в рассмотрение	1	1
1846	слова для	1	1
1847	речь в	3	1
1848	или связь	1	1
1849	из прошлого	1	1
1850	из предыдущих	1	1
1851	наука в	1	1
1852	этом пункте	1	1
1853	первом случае	2	1
1854	разница в	1	1
1855	очевидно и	1	1
1856	моменты которые	1	1
1857	вытекает из	4	1
1858	уже из	2	1
1859	далее и	1	1
1860	какой мере	1	1
1861	чтобы понятие	1	1
1862	вернемся к	1	1
1863	из системы	3	1
1864	совершенно иной	3	1
1865	другие области	1	1
1866	наука была	1	1
1867	поскольку это	1	1
1868	этого общего	2	1
1869	оба эти	5	1
1870	у одного	3	1
1871	не овладел	2	1
1872	на некоторых	1	1
1873	чем то	1	1
1874	он еще	3	1
1875	мы его	4	1
1876	значение этого	1	1
1877	чтобы объединение	1	1
1878	на друга	2	1
1879	на основе	6	1
1880	закономерности и	1	1
1881	понятия это	1	1
1882	не должны	2	1
1883	присущей им	1	1
1884	и независимо	1	1
1885	тот и	1	1
1886	слово а	1	1
1887	в новой	5	1
1888	второй из	1	1
1889	исходным пунктом	1	1
1890	больше а	1	1
1891	только какое-то	1	1
1892	жизнь с	1	1
1893	те или	2	1
1894	всего на	2	1
1895	не могло	1	1
1896	в которую	1	1
1897	одна сторона	1	1
1898	дать в	1	1
1899	котором она	2	1
1900	переходит к	1	1
1901	и наиболее	2	1
1902	у птиц	1	1
1903	все кругом	1	1
1904	на примере	5	1
1905	заметим только	1	1
1906	только тем	1	1
1907	из основных	7	1
1908	как невозможно	1	1
1909	уже говорили	2	1
1910	понятием и	1	1
1911	что такая	1	1
1912	в совершенно	2	1
1913	и находит	1	1
1914	и напрасно	1	1
1915	всегда больше	1	1
1916	тогда как	3	1
1917	при анализе	4	1
1918	учения а	1	1
1919	знания не	1	1
1920	каждый из	1	1
1921	мы действительно	2	1
1922	и различия	1	1
1923	как будет	1	1
1924	их значения	1	1
1925	всех трех	1	1
1926	в расчет	1	1
1927	абстракции и	1	1
1928	следовательно он	1	1
1929	не степень	1	1
1930	наконец совсем	1	1
1931	много общего	2	1
1932	вопросов об	1	1
1933	известного рода	1	1
1934	и там	1	1
1935	в отличие	3	1
1936	переход от	7	1
1937	он в	3	1
1938	понятий уже	1	1
1939	и под	1	1
1940	которых он	2	1
1941	которая обычно	1	1
1942	начиная с	1	1
1943	как тот	1	1
1944	самой природе	2	1
1945	же мере	5	1
1946	совершенно особая	1	1
1947	конечно раньше	1	1
1948	так обычно	1	1
1949	до конца	3	1
1950	самой своей	2	1
1951	к объяснению	2	1
1952	в понимании	1	1
1953	этих законов	1	1
1954	процессов в	2	1
1955	бы говорит	1	1
1956	том же	1	1
1957	к миру	1	1
1958	времени почти	1	1
1959	легко может	1	1
1960	дополнение к	1	1
1961	это является	1	1
1962	до известной	1	1
1963	содержатся в	1	1
1964	имеет и	1	1
1965	свою силу	2	1
1966	всегда существуют	1	1
1967	понятие это	1	1
1968	утверждая что	1	1
1969	не видит	1	1
1970	не удается	1	1
1971	материал и	1	1
1972	и после	1	1
1973	другой раз	4	1
1974	не из	1	1
1975	мысли с	2	1
1976	исключительно в	1	1
1977	и понятия	1	1
1978	другого и	1	1
1979	подойти к	1	1
1980	действительно существует	1	1
1981	единой концепции	1	1
1982	указанием на	1	1
1983	с каким	2	1
1984	того на	1	1
1985	обратиться к	2	1
1986	не соответствует	1	1
1987	высшей степени	3	1
1988	его мысль	1	1
1989	умственные способности	1	1
1990	этом случае	5	1
1991	прав если	1	1
1992	из отдельных	1	1
1993	поэтому что	1	1
1994	на лбу	1	1
1995	что ребенок	24	1
1996	чем идея	1	1
1997	ли просто	1	1
1998	мысли которая	2	1
1999	месте но	1	1
2000	значение в	3	1
2001	ему в	2	1
2002	один определенный	1	1
2003	есть такой	1	1
2004	данный предмет	1	1
2005	стороны мы	1	1
2006	основе в	1	1
2007	прибегнуть к	1	1
2008	этом и	2	1
2009	нам предстоит	1	1
2010	на вопрос	7	1
2011	этих функций	1	1
2012	сделать и	2	1
2013	это положение	2	1
2014	действительности в	1	1
2015	о значении	1	1
2016	которое мы	1	1
2017	единство как	1	1
2018	ребенка как	3	1
2019	обе эти	8	1
2020	видел как	1	1
2021	которая развивается	1	1
2022	поэтому есть	2	1
2023	ничего кроме	3	1
2024	естественно что	4	1
2025	и общей	1	1
2026	переход к	3	1
2027	приводить никаких	1	1
2028	и почему	1	1
2029	это особенно	1	1
2030	что совершенно	1	1
2031	деле не	1	1
2032	отсюда следует	1	1
2033	где он	1	1
2034	абстрактное и	1	1
2035	понятие должно	1	1
2036	выше не	1	1
2037	с чистым	1	1
2038	понятия чтобы	1	1
2039	что каждый	1	1
2040	не умею	2	1
2041	сам себе	1	1
2042	одному и	3	1
2043	деле если	2	1
2044	если то	1	1
2045	слова а	1	1
2046	имел в	1	1
2047	себя это	1	1
2048	в ином	3	1
2049	объяснение должно	1	1
2050	она никогда	1	1
2051	а на	1	1
2052	а собственно	1	1
2053	однако необходимо	1	1
2054	оно только	1	1
2055	и непосредственно	1	1
2056	эта попытка	1	1
2057	вполне совпадает	2	1
2058	бы для	1	1
2059	ее из	1	1
2060	столь же	5	1
2061	что первое	2	1
2062	мы пользуемся	1	1
2063	его осознает	1	1
2064	что к	2	1
2065	ли только	1	1
2066	слились в	1	1
2067	законов физики	1	1
2068	овладел в	1	1
2069	же по	3	1
2070	места в	1	1
2071	и тому	2	1
2072	в ту	1	1
2073	и понятиями	1	1
2074	не те	1	1
2075	и конкретное	1	1
2076	одном и	1	1
2077	к освобождению	1	1
2078	из общей	2	1
2079	такой мере	1	1
2080	он видит	1	1
2081	лежащей в	1	1
2082	как такая	1	1
2083	к новому	1	1
2084	его развитии	2	1
2085	оказывается совершенно	1	1
2086	этой цели	1	1
2087	этот раз	1	1
2088	раз оно	1	1
2089	понятий вообще	2	1
2090	но по	1	1
2091	или даже	2	1
2092	эту точку	1	1
2093	первого из	1	1
2094	только начинается	3	1
2095	развитии не	1	1
2096	которые являются	2	1
2097	этим самым	1	1
2098	это происходит	2	1
2099	он состоит	1	1
2100	и абстрактной	1	1
2101	зрения не	1	1
2102	нет у	2	1
2103	развитии научного	1	1
2104	должно стать	1	1
2105	этой новой	1	1
2106	медленно и	2	1
2107	действительности мы	1	1
2108	один и	5	1
2109	относятся к	1	1
2110	как между	1	1
2111	никаких особых	1	1
2112	потребности и	1	1
2113	в немногих	1	1
2114	являются в	1	1
2115	внешнее или	1	1
2116	и развития	21	1
2117	путь к	1	1
2118	одного того	1	1
2119	которые дает	1	1
2120	звуки не	1	1
2121	и таким	1	1
2122	не факт	1	1
2123	целого и	1	1
2124	научных и	10	1
2125	этого учения	1	1
2126	ином отношении	2	1
2127	более подробно	1	1
2128	другом случае	2	1
2129	оно может	2	1
2130	первого все	1	1
2131	но этим	1	1
2132	к одному	4	1
2133	без всякой	2	1
2134	которая как	2	1
2135	поскольку она	1	1
2136	о сущности	1	1
2137	через другое	1	1
2138	на которые	3	1
2139	одному этому	3	1
2140	как показывает	6	1
2141	полной мере	1	1
2142	чудом если	3	1
2143	начинается в	2	1
2144	равно что	1	1
2145	это последнее	1	1
2146	и человека	2	1
2147	глубочайшим образом	1	1
2148	третий момент	1	1
2149	ли уже	1	1
2150	оно в	1	1
2151	такие же	1	1
2152	которую мы	3	1
2153	предмете а	1	1
2154	сознание как	1	1
2155	всю свою	1	1
2156	и причины	1	1
2157	могут служить	1	1
2158	согласиться что	1	1
2159	может идти	3	1
2160	понятие поэтому	1	1
2161	функциями и	1	1
2162	если понятие	1	1
2163	этого у	1	1
2164	есть чисто	1	1
2165	одну из	1	1
2166	мы различаем	2	1
2167	силе и	1	1
2168	что всякий	2	1
2169	что является	2	1
2170	язык и	2	1
2171	вопрос как	4	1
2172	на периферии	1	1
2173	должно привести	1	1
2174	приведенные в	1	1
2175	а по	1	1
2176	она объединяет	1	1
2177	все не	3	1
2178	могли не	1	1
2179	фактов он	1	1
2180	слова не	2	1
2181	не через	1	1
2182	изменится в	1	1
2183	собой напрашивающееся	1	1
2184	действует так	1	1
2185	конечно в	1	1
2186	этот факт	3	1
2187	он упал	3	1
2188	каком отношении	1	1
2189	в пределах	6	1
2190	иначе мы	1	1
2191	начала что	3	1
2192	поэтому для	1	1
2193	его то	1	1
2194	и переход	1	1
2195	что из	1	1
2196	не касается	1	1
2197	признать что	1	1
2198	самые факты	1	1
2199	чего она	1	1
2200	общий итог	1	1
2201	всякая структура	1	1
2202	этой теории	9	1
2203	знает и	1	1
2204	допустить что	3	1
2205	переходит на	1	1
2206	частный случай	4	1
2207	вообще все	1	1
2208	имели в	1	1
2209	знания то	1	1
2210	хорошо в	1	1
2211	где на	1	1
2212	и сделать	1	1
2213	в четвертом	2	1
2214	различие в	3	1
2215	и определенной	1	1
2216	таков же	1	1
2217	тем чтобы	1	1
2218	по моему	1	1
2219	них с	1	1
2220	нет как	1	1
2221	в другую	3	1
2222	тех которые	1	1
2223	включает в	3	1
2224	и сущность	1	1
2225	известной степени	1	1
2226	бы установить	2	1
2227	чем та	1	1
2228	все более	4	1
2229	на всем	5	1
2230	а слова	1	1
2231	и новые	1	1
2232	одно обстоятельство	1	1
2233	это в	2	1
2234	само собой	3	1
2235	в мышлении	5	1
2236	как совокупность	2	1
2237	событий и	1	1
2238	отличаются друг	1	1
2239	и постепенно	2	1
2240	наконец третья	1	1
2241	и обратно	3	1
2242	хотя они	1	1
2243	животных и	2	1
2244	сознания чтобы	1	1
2245	всякий предмет	2	1
2246	результате всего	1	1
2247	в руках	1	1
2248	ничего принципиально	2	1
2249	вопроса не	1	1
2250	опыта и	1	1
2251	для другого	4	1
2252	частные и	1	1
