N	2gram	Propp_Isto	Komedia
1315	и мотив	1	1
1316	греции но	1	1
1317	и силами	1	1
1318	в условных	1	1
1319	в войну	1	1
1320	него же	1	1
1321	свадебной церемонии	1	1
1322	в современной	2	1
1323	в огонь	2	1
1324	сослаться на	1	1
1325	где все	1	1
1326	это может	1	1
1327	над ним	1	1
1328	а от	1	1
1329	но тут	2	1
1330	прибыв в	1	1
1331	о связи	2	1
1332	мы здесь	3	1
1333	больше на	1	1
1334	ведущая к	1	1
1335	нем и	1	1
1336	я в	1	1
1337	нее к	1	1
1338	превратилась в	3	1
1339	и единственное	1	1
1340	знаем что	5	1
1341	о смене	1	1
1342	что во	2	1
1343	и никогда	1	1
1344	совершенно особый	1	1
1345	его как	2	1
1346	и ими	1	1
1347	нет больше	1	1
1348	однако когда	1	1
1349	и др	4	1
1350	затем он	2	1
1351	войну и	1	1
1352	в общих	1	1
1353	которое мы	1	1
1354	лет после	1	1
1355	случаях эта	1	1
1356	подойти к	1	1
1357	но ничего	1	1
1358	принадлежность к	1	1
1359	ей не	1	1
1360	об этих	1	1
1361	до наших	1	1
1362	см а	1	1
1363	к античности	2	1
1364	свете не	1	1
1365	заключению что	2	1
1366	время он	1	1
1367	том почему	1	1
1368	женится на	2	1
1369	там где	7	1
1370	показывает что	12	1
1371	это совершенно	1	1
1372	за себя	1	1
1373	в окно	1	1
1374	куда не	1	1
1375	в него	4	1
1376	народа но	1	1
1377	по поднебесью	1	1
1378	предположение о	1	1
1379	раньше чем	4	1
1380	живет на	1	1
1381	не отличается	1	1
1382	и самый	1	1
1383	будущий зять	1	1
1384	можно только	1	1
1385	в особенности	2	1
1386	как отец	1	1
1387	поля зрения	1	1
1388	проследить как	1	1
1389	эта цель	1	1
1390	трудно сказать	1	1
1391	не исключено	1	1
1392	нет ли	1	1
1393	ее сын	1	1
1394	спать в	1	1
1395	указывающих на	1	1
1396	он уже	1	1
1397	и этот	1	1
1398	можно понять	1	1
1399	они и	1	1
1400	мы сравним	1	1
1401	по форме	1	1
1402	себе три	1	1
1403	в твоей	1	1
1404	в самый	1	1
1405	то есть	1	1
1406	хочет стать	1	1
1407	из более	1	1
1408	на западе	2	1
1409	из нашего	1	1
1410	сына или	1	1
1411	оно могло	1	1
1412	на половину	1	1
1413	вместе со	2	1
1414	и далее	1	1
1415	здесь нас	1	1
1416	все на	1	1
1417	сына а	2	1
1418	выдает свою	1	1
1419	его видит	1	1
1420	слоновой костью	1	1
1421	всех других	2	1
1422	вырезал язык	1	1
1423	здесь он	1	1
1424	он заметил	1	1
1425	находятся в	1	1
1426	что сам	1	1
1427	задолго до	1	1
1428	бросает ему	1	1
1429	происходит с	1	1
1430	он почти	1	1
1431	нем своего	1	1
1432	видели как	4	1
1433	особый случай	1	1
1434	и наш	1	1
1435	свою принадлежность	1	1
1436	деле и	1	1
1437	дому тот	1	1
1438	очень много	2	1
1439	и вполне	1	1
1440	а кто	1	1
1441	за это	2	1
1442	мы вспоминаем	1	1
1443	такой силой	1	1
1444	под этим	2	1
1445	царства в	3	1
1446	мою дочь	1	1
1447	дом и	1	1
1448	за что	1	1
1449	суд и	2	1
1450	поэтому и	1	1
1451	и одной	1	1
1452	полной форме	1	1
1453	нам в	1	1
1454	отличаются от	1	1
1455	оказывается в	1	1
1456	в обратном	1	1
1457	образом если	1	1
1458	делится на	1	1
1459	жены в	1	1
1460	более вероятной	1	1
1461	доме и	1	1
1462	вот и	2	1
1463	но вот	2	1
1464	ведь она	1	1
1465	землю как	1	1
1466	весь дом	1	1
1467	общественного строя	1	1
1468	и действительно	4	1
1469	к будущему	1	1
1470	братья не	1	1
1471	можно назвать	1	1
1472	отправляется в	1	1
1473	относятся к	1	1
1474	примером этого	1	1
1475	свете продолжает	1	1
1476	и они	2	1
1477	эти события	1	1
1478	кроме этих	1	1
1479	за пять	1	1
1480	город в	1	1
1481	этим в	1	1
1482	своих возлюбленных	2	1
1483	или четыре	1	1
1484	землю и	2	1
1485	не видно	1	1
1486	в кратком	1	1
1487	становится ясным	2	1
1488	он вспоминает	1	1
1489	данном случае	7	1
1490	думают что	1	1
1491	в нее	1	1
1492	при всех	1	1
1493	этот образ	2	1
1494	на своем	4	1
1495	во сне	2	1
1496	дом он	2	1
1497	один пример	1	1
1498	выступает как	1	1
1499	в любой	1	1
1500	к той	1	1
1501	другое мнение	1	1
1502	свое время	1	1
1503	хотя есть	1	1
1504	этой стороне	1	1
1505	такое положение	2	1
1506	все они	1	1
1507	не подходит	1	1
1508	материальной жизни	1	1
1509	то он	2	1
1510	всем этом	1	1
1511	одежды и	1	1
1512	с места	1	1
1513	того самого	1	1
1514	вытекает из	2	1
1515	не объясняет	1	1
1516	бы с	2	1
1517	язык и	1	1
1518	что ей	1	1
1519	более ранних	2	1
1520	он якобы	1	1
1521	своей собственной	1	1
1522	в очень	3	1
1523	не имеют	3	1
1524	и видит	1	1
1525	он делает	1	1
1526	чем говорилось	1	1
1527	со всех	1	1
1528	совпадает с	1	1
1529	задний план	1	1
1530	нет даже	1	1
1531	что рожденный	1	1
1532	на друга	2	1
1533	на основе	1	1
1534	можно усмотреть	1	1
1535	он является	1	1
1536	предполагают что	3	1
1537	вышел из	1	1
1538	утверждают что	1	1
1539	и тогда	1	1
1540	принимал участие	1	1
1541	ясна в	1	1
1542	и вся	1	1
1543	не могло	2	1
1544	которого не	1	1
1545	силы в	1	1
1546	о своем	1	1
1547	ее с	2	1
1548	в мир	1	1
1549	если этот	1	1
1550	его возвращение	1	1
1551	спускается в	1	1
1552	в совершенно	1	1
1553	свою дочь	5	1
1554	при помощи	6	1
1555	существо и	2	1
1556	тому и	1	1
1557	например на	2	1
1558	нигде в	1	1
1559	собой никакой	1	1
1560	им в	2	1
1561	представление как	1	1
1562	выше и	3	1
1563	мне не	1	1
1564	не забудем	1	1
1565	герою с	1	1
1566	этого нет	1	1
1567	вот я	1	1
1568	таких случаев	3	1
1569	тот его	1	1
1570	положение можно	1	1
1571	только одна	2	1
1572	начиная с	2	1
1573	в самую	1	1
1574	это тем	1	1
1575	среди этих	1	1
1576	историческая действительность	2	1
1577	бы от	1	1
1578	из леса	1	1
1579	свою жену	1	1
1580	нельзя было	1	1
1581	думая что	1	1
1582	на лет	1	1
1583	полученные им	1	1
1584	он может	4	1
1585	него самого	2	1
1586	в северной	3	1
1587	не имели	1	1
1588	оставили без	1	1
1589	в государственных	1	1
1590	этого слова	1	1
1591	держа в	1	1
1592	его место	1	1
1593	если ты	1	1
1594	наконец он	1	1
1595	стороны не	2	1
1596	месте в	1	1
1597	на рассвете	1	1
1598	нельзя сказать	1	1
1599	власть над	8	1
1600	он увидел	1	1
1601	на поиски	2	1
1602	эти детали	1	1
1603	из него	3	1
1604	же он	1	1
1605	случаев и	1	1
1606	мы еще	2	1
1607	уже при	1	1
1608	что игры	1	1
1609	подземное царство	2	1
1610	ее замуж	3	1
1611	замуж не	1	1
1612	с того	5	1
1613	представления и	1	1
1614	ее отцу	1	1
1615	поздно и	1	1
1616	или другой	1	1
1617	и каждый	1	1
1618	на время	1	1
1619	заставляет его	1	1
1620	на поверхность	1	1
1621	было у	1	1
1622	не знают	1	1
1623	близок к	4	1
1624	общественное мнение	1	1
1625	попадает в	5	1
1626	от более	1	1
1627	вокруг него	1	1
1628	со мной	1	1
1629	мог быть	1	1
1630	и возвращение	1	1
1631	стороны мы	1	1
1632	и призывает	1	1
1633	ни с	2	1
1634	пришли к	3	1
1635	древней и	1	1
1636	объясняется что	4	1
1637	всех сторон	1	1
1638	он вынужден	1	1
1639	человек мог	1	1
1640	в угоду	1	1
1641	не будем	2	1
1642	одна и	1	1
1643	тому чтобы	1	1
1644	чего не	1	1
1645	состоял в	1	1
1646	попал в	2	1
1647	при встрече	1	1
1648	и результаты	1	1
1649	три или	1	1
1650	последняя ступень	1	1
1651	лишь только	1	1
1652	как у	2	1
1653	был в	2	1
1654	видели это	1	1
1655	такому случаю	1	1
1656	имеет значения	1	1
1657	важные для	1	1
1658	лицом к	1	1
1659	сюда и	1	1
1660	он становится	2	1
1661	он же	2	1
1662	на которой	1	1
1663	кто бы	2	1
1664	смысле этого	1	1
1665	при случае	1	1
1666	или через	1	1
1667	что например	1	1
1668	в ином	18	1
1669	гостей а	1	1
1670	только он	2	1
1671	нужна была	1	1
1672	без внимания	1	1
1673	герою в	1	1
1674	лет с	1	1
1675	его руки	3	1
1676	своего мужа	1	1
1677	родился в	1	1
1678	подтверждается и	1	1
1679	на большой	1	1
1680	самых важных	1	1
1681	наших дней	1	1
1682	что уже	1	1
1683	к заключению	2	1
1684	живущих на	1	1
1685	самые разнообразные	1	1
1686	дело в	1	1
1687	та же	5	1
1688	здесь также	1	1
1689	некоторых случаях	2	1
1690	от такого	1	1
1691	достаточно сослаться	1	1
1692	и другое	4	1
1693	другой и	2	1
1694	из дальнейшего	1	1
1695	чтобы узнать	2	1
1696	и продолжает	1	1
1697	сама по	1	1
1698	девять раз	1	1
1699	в ряде	1	1
1700	не вяжется	1	1
1701	ясно с	1	1
1702	дочь которая	1	1
1703	что этот	4	1
1704	долгое время	1	1
1705	женщины и	2	1
1706	соглашается отдать	1	1
1707	этого на	1	1
1708	так часто	3	1
1709	могла быть	1	1
1710	если и	1	1
1711	факт однако	1	1
1712	или даже	3	1
1713	с сыном	1	1
1714	близких по	1	1
1715	его отец	3	1
1716	имеется в	4	1
1717	соединяется с	1	1
1718	женитьбы на	1	1
1719	мира и	2	1
1720	не от	3	1
1721	и вскоре	1	1
1722	на одном	1	1
1723	и глаза	1	1
1724	представление об	6	1
1725	качестве примера	1	1
1726	менее это	1	1
1727	широкое распространение	1	1
1728	ней нет	2	1
1729	в условиях	1	1
1730	но уже	1	1
1731	сделать ее	1	1
1732	или их	1	1
1733	людям и	1	1
1734	смертельную опасность	1	1
1735	ты хочешь	1	1
1736	государстве это	1	1
1737	там на	2	1
1738	а так	1	1
1739	как все	1	1
1740	загробное царство	1	1
1741	как должен	1	1
1742	чтобы проследить	1	1
1743	но конечно	2	1
1744	его дочерью	2	1
1745	друга у	1	1
1746	стоит и	1	1
1747	и свои	2	1
1748	случай в	1	1
1749	этого он	2	1
1750	идет по	1	1
1751	отсюда же	4	1
1752	еще тем	1	1
1753	и эти	5	1
1754	это конечно	2	1
1755	в полной	1	1
1756	как ни	1	1
1757	же с	2	1
1758	действительности но	1	1
1759	по которому	2	1
1760	о смерти	5	1
1761	оно в	1	1
1762	который был	1	1
1763	его тем	1	1
1764	на задний	1	1
1765	столько о	1	1
1766	только гипотеза	1	1
1767	нашего героя	1	1
1768	мы рассмотрели	1	1
1769	знакомые нам	1	1
1770	при царе	1	1
1771	отец а	1	1
1772	полагали что	1	1
1773	на небо	10	1
1774	то чего	1	1
1775	ii этот	1	1
1776	не могу	2	1
1777	дочь и	5	1
1778	в угол	1	1
1779	ни один	1	1
1780	бы ты	1	1
1781	таких примеров	1	1
1782	уже только	1	1
1783	его супруга	1	1
1784	однако ни	1	1
1785	мы должны	7	1
1786	отступила от	1	1
1787	и решил	1	1
1788	быть и	1	1
1789	что там	2	1
1790	у народа	2	1
1791	на меня	1	1
1792	в примечаниях	1	1
1793	в науке	1	1
1794	на четыре	1	1
1795	о похищении	1	1
1796	очень интересный	2	1
1797	ним не	1	1
1798	лучше понять	1	1
1799	ей удается	1	1
1800	этого образа	1	1
1801	нет не	1	1
1802	красоты и	1	1
1803	но вместе	2	1
1804	и умер	1	1
1805	думать что	3	1
1806	смысл его	1	1
1807	доказать свою	1	1
1808	уже знаем	5	1
1809	к отказу	1	1
1810	на книгу	1	1
1811	его происхождение	1	1
1812	которых они	1	1
1813	люди не	1	1
1814	она на	1	1
1815	за этим	1	1
1816	но совершенно	1	1
1817	в книге	5	1
1818	и нашел	1	1
1819	по всей	2	1
1820	такого толкования	1	1
1821	во многом	1	1
1822	можно сказать	3	1
1823	руку и	3	1
1824	говорилось выше	3	1
1825	и кончая	1	1
1826	этом и	2	1
1827	форме к	1	1
1828	отец он	1	1
1829	наоборот в	1	1
1830	эту мысль	1	1
1831	действительно не	1	1
1832	миф о	2	1
1833	в чисто	1	1
1834	его имени	2	1
1835	как игра	1	1
1836	происходит в	3	1
1837	здесь все	1	1
1838	которое все	1	1
1839	их на	2	1
1840	просто как	1	1
1841	назвал его	1	1
1842	греческой литературе	1	1
1843	может и	1	1
1844	таковой и	1	1
1845	место из	1	1
1846	место уже	1	1
1847	он иногда	3	1
1848	с социальными	1	1
1849	эпохи и	1	1
1850	здесь по-видимому	1	1
1851	не можем	3	1
1852	себе и	3	1
1853	и наконец	6	1
1854	или она	3	1
1855	взять на	1	1
1856	за своим	1	1
1857	тот в	1	1
1858	дом мы	1	1
1859	автора и	1	1
1860	на весах	1	1
1861	семьи или	1	1
