N	2gram	Bakhtin_Fr	Tvorches
1299	на первый	1	1
1300	в концепции	3	1
1301	под знаком	1	1
1302	правды и	1	1
1303	лучше всего	1	1
1304	вышел в	1	1
1305	маска и	1	1
1306	это типичный	1	1
1307	к особому	1	1
1308	и жан-поля	2	1
1309	этот последний	2	1
1310	он выводит	2	1
1311	не имел	1	1
1312	и шекспира	2	1
1313	не одну	1	1
1314	легенды и	1	1
1315	в мировой	1	1
1316	только потому	1	1
1317	это произведение	2	1
1318	и для	3	1
1319	в память	1	1
1320	и чище	1	1
1321	литературе в	1	1
1322	мир и	3	1
1323	то или	1	1
1324	смеха и	8	1
1325	в самой	5	1
1326	в настоящее	1	1
1327	и искусства	4	1
1328	иногда в	1	1
1329	они были	6	1
1330	свободой и	1	1
1331	от своей	1	1
1332	и фантастики	1	1
1333	с исключительной	1	1
1334	поэтому он	1	1
1335	на время	4	1
1336	характерен и	1	1
1337	и гротеска	1	1
1338	века от	1	1
1339	этом случае	1	1
1340	даже как	1	1
1341	и оценку	1	1
1342	форм и	11	1
1343	в более	4	1
1344	и многие	2	1
1345	только великим	1	1
1346	вокруг него	1	1
1347	к году	2	1
1348	разума и	2	1
1349	понять этот	1	1
1350	маски в	1	1
1351	они не	1	1
1352	французский язык	2	1
1353	ряд других	1	1
1354	на тех	2	1
1355	он выступает	1	1
1356	того как	1	1
1357	за которую	1	1
1358	к формам	1	1
1359	сочетается с	3	1
1360	этот и	1	1
1361	сколько в	1	1
1362	свое внимание	1	1
1363	и смеется	1	1
1364	в художественной	1	1
1365	романа но	1	1
1366	всего мира	3	1
1367	одна и	1	1
1368	мы имеем	1	1
1369	противоречиво сочетается	1	1
1370	однако здесь	1	1
1371	и сознание	1	1
1372	мире в	2	1
1373	он называет	2	1
1374	к истории	1	1
1375	а это	1	1
1376	и образах	1	1
1377	себя самого	1	1
1378	совершенно не	5	1
1379	восприятия требует	1	1
1380	для нас	5	1
1381	интересно и	1	1
1382	видеть в	2	1
1383	в полном	1	1
1384	западной европы	1	1
1385	смысл этой	1	1
1386	зато их	1	1
1387	кто бы	1	1
1388	и художественное	1	1
1389	вовсе нет	2	1
1390	без этого	1	1
1391	в серьезных	1	1
1392	к самой	1	1
1393	однако не	1	1
1394	а на	1	1
1395	затем и	2	1
1396	и проклятия	1	1
1397	века и	8	1
1398	материал для	1	1
1399	со всем	1	1
1400	был как	1	1
1401	жизни это	4	1
1402	бытия по	1	1
1403	который как	1	1
1404	и иронии	1	1
1405	всегда есть	1	1
1406	смех как	6	1
1407	места в	1	1
1408	шекспира или	1	1
1409	менее всего	5	1
1410	и эта	5	1
1411	построенная на	1	1
1412	художественную литературу	2	1
1413	перед смертью	2	1
1414	он один	1	1
1415	искусства как	1	1
1416	вообще не	1	1
1417	этого развития	1	1
1418	еще далеко	2	1
1419	признанием его	1	1
1420	в какой	2	1
1421	жить в	1	1
1422	на голову	1	1
1423	не подлежит	3	1
1424	так часто	1	1
1425	и вовсе	5	1
1426	лежит на	1	1
1427	есть в	6	1
1428	была для	1	1
1429	почти до	2	1
1430	является не	1	1
1431	над тем	1	1
1432	на улицах	1	1
1433	идеологии и	3	1
1434	на фоне	4	1
1435	к концу	1	1
1436	а иногда	2	1
1437	по своему	9	1
1438	еще к	1	1
1439	в несравненно	1	1
1440	со своей	1	1
1441	этой борьбе	1	1
1442	скромное место	1	1
1443	нашло свое	2	1
1444	это было	2	1
1445	лежит в	1	1
1446	не стал	1	1
1447	прямой потомок	1	1
1448	даже за	1	1
1449	свет на	1	1
1450	более широкое	2	1
1451	единство и	1	1
1452	в гротескной	2	1
1453	и движущая	1	1
1454	человеком и	1	1
1455	сервантеса и	1	1
1456	может относиться	1	1
1457	в меру	1	1
1458	бы это	1	1
1459	их неразрывном	1	1
1460	и тела	4	1
1461	смерти и	6	1
1462	но конечно	1	1
1463	ему не	1	1
1464	общественной жизни	1	1
1465	свобода и	1	1
1466	не была	2	1
1467	стоит и	1	1
1468	же деле	3	1
1469	яркой и	1	1
1470	в г	3	1
1471	того или	1	1
1472	гораздо шире	1	1
1473	строй и	1	1
1474	и эти	2	1
1475	не мир	1	1
1476	только к	1	1
1477	как ни	1	1
1478	эпизоде с	1	1
1479	вырождается в	1	1
1480	возвращается к	1	1
1481	выше и	1	1
1482	не укладывается	2	1
1483	завершение в	1	1
1484	в предисловии	2	1
1485	серьезный и	1	1
1486	в народе	1	1
1487	а его	2	1
1488	традициями романтического	1	1
1489	и осмеяние	2	1
1490	так называемой	1	1
1491	и почти	3	1
1492	и ни	4	1
1493	выше в	1	1
1494	одну из	2	1
1495	а из	1	1
1496	страшным и	1	1
1497	абсолютно не	1	1
1498	сохраняют свою	1	1
1499	мыслил себе	1	1
1500	еще одну	1	1
1501	из древнейших	3	1
1502	мы должны	2	1
1503	другом месте	2	1
1504	своей книге	3	1
1505	с высокой	1	1
1506	на стиль	1	1
1507	не находит	1	1
1508	не о	2	1
1509	не существовало	1	1
1510	например к	1	1
1511	а о	2	1
1512	его всегда	1	1
1513	есть и	2	1
1514	среди людей	1	1
1515	от земли	1	1
1516	не видим	1	1
1517	смотрит на	1	1
1518	конечно в	2	1
1519	карнавального смеха	4	1
1520	резко отличается	1	1
1521	но дело	1	1
1522	к чему	1	1
1523	в пределах	3	1
1524	успех и	1	1
1525	из своей	2	1
1526	говорили уже	1	1
1527	с кем	1	1
1528	думать что	2	1
1529	на всю	4	1
1530	при всем	1	1
1531	в большинстве	2	1
1532	и всякая	2	1
1533	с человеком	1	1
1534	и часто	3	1
1535	бы самое	1	1
1536	всегда на	1	1
1537	еще на	2	1
1538	на это	2	1
1539	плане здесь	1	1
1540	всех времен	1	1
1541	в отрыве	2	1
1542	нам кажется	2	1
1543	что будет	1	1
1544	средневекового человека	3	1
1545	золотого века	3	1
1546	явление в	2	1
1547	вообще все	1	1
1548	его романе	1	1
1549	и самого	1	1
1550	которые в	1	1
1551	огромное значение	1	1
1552	или другому	1	1
1553	сказать в	1	1
1554	того времени	1	1
1555	это можно	2	1
1556	пор еще	4	1
1557	или иной	5	1
1558	образов и	5	1
1559	частности с	1	1
1560	для своих	1	1
1561	движущая сила	1	1
1562	и прежде	4	1
1563	общества и	1	1
1564	как самого	1	1
1565	и дальше	2	1
1566	на то	2	1
1567	по законам	1	1
1568	века между	1	1
1569	заявляет что	1	1
1570	суждения о	1	1
1571	мы видели	3	1
1572	века то	1	1
1573	людей как	1	1
1574	переход в	1	1
1575	в эти	1	1
1576	определить как	1	1
1577	и самый	2	1
1578	для этого	1	1
1579	противоречии с	1	1
1580	для эпохи	1	1
1581	кроме него	1	1
1582	в причудливом	1	1
1583	времени вполне	1	1
1584	этом что	2	1
1585	эпохи и	1	1
1586	ад и	1	1
1587	сложную и	1	1
1588	из линий	1	1
