N	2gram	Vygotskiy_	StatiiOP
1310	можно признать	1	1
1311	они представляют	1	1
1312	пути и	2	1
1313	из важнейших	2	1
1314	зрения но	1	1
1315	и принципиальная	1	1
1316	и говорит	2	1
1317	всех его	1	1
1318	в изложении	2	1
1319	свою силу	1	1
1320	проблем и	1	1
1321	по аналогии	1	1
1322	поэтому она	1	1
1323	это кажется	1	1
1324	утверждает в	1	1
1325	бы сделать	1	1
1326	здесь же	1	1
1327	и всю	2	1
1328	судить о	1	1
1329	мере того	1	1
1330	между этими	7	1
1331	представлены в	2	1
1332	как видим	3	1
1333	между ними	2	1
1334	себе не	1	1
1335	которой была	1	1
1336	себя как	1	1
1337	пунктом для	1	1
1338	всякую возможность	1	1
1339	произведение с	1	1
1340	во главе	1	1
1341	а эта	1	1
1342	где существует	1	1
1343	в целях	1	1
1344	где уже	1	1
1345	он забывает	2	1
1346	стороне дела	1	1
1347	благодаря тому	3	1
1348	работы по	1	1
1349	в себя	2	1
1350	будет пользоваться	1	1
1351	была настолько	1	1
1352	точек зрения	1	1
1353	какой они	1	1
1354	делает его	1	1
1355	полагает что	7	1
1356	его деятельность	1	1
1357	вопрос что	1	1
1358	к постановке	2	1
1359	по правильному	1	1
1360	для этих	1	1
1361	в немногих	2	1
1362	вещь не	1	1
1363	всей их	2	1
1364	точкой зрения	1	1
1365	но можно	1	1
1366	как правильно	1	1
1367	утверждая что	1	1
1368	уже сказано	8	1
1369	своей части	1	1
1370	в современном	1	1
1371	увидим ниже	2	1
1372	как они	2	1
1373	поэтому так	1	1
1374	отношении следует	1	1
1375	разрыв между	1	1
1376	основным и	1	1
1377	от элементов	1	1
1378	педагогов и	1	1
1379	наблюдал в	1	1
1380	при отсутствии	1	1
1381	близко к	1	1
1382	так мы	1	1
1383	и подробно	1	1
1384	чтобы он	1	1
1385	именно потому	2	1
1386	пишет о	1	1
1387	еще только	1	1
1388	в оценку	1	1
1389	на другой	1	1
1390	лишь что	1	1
1391	не говорят	1	1
1392	самому себе	2	1
1393	и прочно	1	1
1394	на правах	1	1
1395	ожидать от	1	1
1396	вывод который	2	1
1397	прошлого и	1	1
1398	общения между	1	1
1399	человека который	1	1
1400	обязывает нас	1	1
1401	речи и	41	1
1402	viii в	1	1
1403	на которых	4	1
1404	но факты	1	1
1405	в ответ	1	1
1406	внимание значение	1	1
1407	мысль что	6	1
1408	законченная и	1	1
1409	возвращаясь к	2	1
1410	в детском	11	1
1411	содержания и	1	1
1412	одно и	2	1
1413	и та	1	1
1414	из каких	1	1
1415	сущности говоря	3	1
1416	и определение	1	1
1417	и является	2	1
1418	один раз	1	1
1419	укажем только	1	1
1420	в приведенном	1	1
1421	его чисто	1	1
1422	такое что	1	1
1423	но основное	1	1
1424	в современной	3	1
1425	времен и	1	1
1426	но так	1	1
1427	образом если	1	1
1428	и другая	1	1
1429	выше в	1	1
1430	вот в	1	1
1431	к кому	1	1
1432	значения в	1	1
1433	ничего существенно	1	1
1434	это может	1	1
1435	совершенно независимо	1	1
1436	сравнительно с	1	1
1437	должны были	6	1
1438	и возникает	3	1
1439	характера его	1	1
1440	не иначе	1	1
1441	могла бы	2	1
1442	того кто	2	1
1443	на некоторые	1	1
1444	и стремление	1	1
1445	конечно является	1	1
1446	но без	1	1
1447	для той	1	1
1448	ту сторону	2	1
1449	тот или	1	1
1450	он в	6	1
1451	чем она	2	1
1452	из общения	1	1
1453	жизнь как	1	1
1454	он принципиально	1	1
1455	говорить как	1	1
1456	однако в	1	1
1457	вновь то	1	1
1458	мы называем	3	1
1459	и никогда	1	1
1460	этой форме	1	1
1461	друг другу	4	1
1462	подход к	2	1
1463	это приводит	1	1
1464	особенностей и	1	1
1465	его личности	1	1
1466	о его	1	1
1467	значение которых	1	1
1468	и речь	5	1
1469	материала в	1	1
1470	такой форме	1	1
1471	на отдельные	3	1
1472	качестве совершенно	1	1
1473	это те	1	1
1474	я но	1	1
1475	и есть	2	1
1476	мы будем	2	1
1477	в некотором	1	1
1478	итак в	1	1
1479	показывают что	3	1
1480	в силу	8	1
1481	материала который	1	1
1482	ней в	2	1
1483	же мы	1	1
1484	в совершенно	5	1
1485	говорит на	1	1
1486	значение как	2	1
1487	из анализа	1	1
1488	от результатов	1	1
1489	этих вещей	1	1
1490	в данный	1	1
1491	с с	2	1
1492	дела не	2	1
1493	для чего	1	1
1494	которого мы	1	1
1495	легко видеть	2	1
1496	можно с	1	1
1497	слова до	1	1
1498	очень рано	2	1
1499	которое им	1	1
1500	нам кажется	1	1
1501	длительного и	1	1
1502	которая и	1	1
1503	сказать так	2	1
1504	о детской	3	1
1505	вопросом о	3	1
1506	действительно все	1	1
1507	не составляют	1	1
1508	является делом	1	1
1509	против этого	1	1
1510	на деле	5	1
1511	него по	1	1
1512	собственном смысле	8	1
1513	образом и	4	1
1514	и возможно	1	1
1515	не позволяет	1	1
1516	друг к	2	1
1517	опирается на	1	1
1518	более ранней	1	1
1519	его мнению	1	1
1520	как с	1	1
1521	этого периода	1	1
1522	мы приходим	1	1
1523	себе представить	1	1
1524	говорили по	1	1
1525	плане чисто	1	1
1526	в основном	1	1
1527	исходить из	1	1
1528	которой не	2	1
1529	которые он	2	1
1530	представлению о	1	1
1531	которых мы	2	1
1532	на ее	2	1
1533	был бы	2	1
1534	этих случаев	1	1
1535	ним и	1	1
1536	которая по	1	1
1537	и должно	1	1
1538	у другого	1	1
1539	заключающийся в	3	1
1540	большую роль	1	1
1541	речь как	3	1
1542	ребенок в	4	1
1543	человек с	3	1
1544	содержит в	1	1
1545	чтобы стать	1	1
1546	по принципу	1	1
1547	с ним	3	1
1548	этого мало	1	1
1549	дела в	1	1
1550	в наиболее	1	1
1551	два основных	1	1
1552	на основной	1	1
1553	в связном	2	1
1554	он на	3	1
1555	в другой	2	1
1556	они возникли	1	1
1557	зрения той	1	1
1558	он действует	1	1
1559	более глубокое	1	1
1560	на определенной	1	1
1561	утверждает что	3	1
1562	к выводу	10	1
1563	автора который	1	1
1564	чем для	2	1
1565	и делает	2	1
1566	этапы в	1	1
1567	но этого	1	1
1568	затруднения и	1	1
1569	то с	1	1
1570	будет иметь	1	1
1571	измерения и	1	1
1572	исследования как	3	1
1573	том и	1	1
1574	с целями	1	1
1575	видели уже	1	1
1576	эту пору	3	1
1577	критики с	1	1
1578	этой точки	2	1
1579	вместо того	3	1
1580	все то	1	1
1581	в соответствии	1	1
1582	почти всегда	2	1
1583	самим собой	1	1
1584	лет на	2	1
1585	первый шаг	1	1
1586	сказать по	1	1
1587	следовательно в	1	1
1588	мы говорим	2	1
1589	месте по	1	1
1590	без связи	1	1
1591	месте и	2	1
1592	существует все	1	1
1593	развития который	1	1
1594	еще с	1	1
1595	приведенных выше	2	1
1596	и действительно	1	1
1597	этой теорией	1	1
1598	постановке вопроса	2	1
1599	значения и	2	1
1600	четырех томов	1	1
1601	знаем об	2	1
1602	значении этого	1	1
1603	речью не	1	1
1604	есть нечто	2	1
1605	которые могут	1	1
1606	и просто	1	1
1607	теорий в	1	1
1608	в количестве	1	1
1609	таких случаях	1	1
1610	приводит к	8	1
1611	к какому	1	1
1612	основании анализа	1	1
1613	роли в	2	1
1614	если можно	1	1
1615	говорит за	1	1
1616	сравнению с	9	1
1617	от всей	1	1
1618	ведет его	1	1
1619	чтобы убедиться	2	1
1620	могу себе	1	1
1621	ad hoc	1	1
1622	возникает вопрос	2	1
1623	которое нашло	1	1
1624	и обратно	1	1
1625	сейчас же	1	1
1626	время является	1	1
1627	это самое	1	1
1628	смысл то	1	1
1629	основания и	1	1
1630	тому пути	1	1
1631	поведения здесь	1	1
1632	нас интересует	1	1
1633	книга в	1	1
1634	который он	1	1
1635	но их	1	1
1636	речь в	4	1
1637	ни к	1	1
1638	можно сделать	1	1
1639	к остальным	1	1
1640	итак если	1	1
1641	и ясно	1	1
1642	должно быть	4	1
1643	действия но	2	1
1644	бы с	3	1
1645	никакой связи	2	1
1646	своей собственной	1	1
1647	его мышления	4	1
1648	совершенно иной	1	1
1649	хочет знать	1	1
1650	обязан в	1	1
1651	но здесь	1	1
1652	что самое	2	1
1653	из потребности	1	1
1654	он наблюдал	1	1
1655	слово которое	1	1
1656	вопросе о	1	1
1657	этом пути	1	1
1658	ли у	1	1
1659	на два	1	1
1660	а может	1	1
1661	речи не	1	1
1662	самого автора	1	1
1663	в образах	1	1
1664	и больше	1	1
1665	только один	1	1
1666	со всей	7	1
1667	и читателей	1	1
1668	в приложении	2	1
1669	к одному	1	1
1670	своих работ	1	1
1671	вопроса и	3	1
1672	нас особенно	1	1
1673	имеет никакого	1	1
1674	на примере	3	1
1675	это стремление	1	1
1676	большей частью	1	1
1677	не отдает	2	1
1678	что такая	1	1
1679	друг от	4	1
1680	констатировать что	1	1
1681	перед глазами	1	1
1682	принцип для	1	1
1683	которое будет	1	1
1684	еще один	2	1
1685	только имеет	1	1
1686	в обществе	1	1
1687	не представляет	1	1
1688	нас же	1	1
1689	в функции	1	1
1690	затем уже	1	1
1691	на которые	1	1
1692	процесс и	1	1
1693	по линии	2	1
1694	видели выше	1	1
1695	и там	1	1
1696	переход от	5	1
1697	и естественно	1	1
1698	это позволяет	1	1
1699	от современного	1	1
1700	на две	3	1
1701	основное содержание	2	1
1702	который хочет	1	1
1703	наука и	1	1
1704	привел к	2	1
1705	если мы	8	1
1706	речи в	17	1
1707	понимая что	1	1
1708	слов в	1	1
1709	в недостаточной	1	1
1710	что самый	1	1
1711	котором мы	1	1
1712	относиться к	1	1
1713	рода этот	1	1
1714	факт заключающийся	1	1
1715	здесь и	3	1
1716	ответу на	1	1
1717	не видит	1	1
1718	которое если	1	1
1719	друг друга	5	1
1720	и после	1	1
1721	этой основной	5	1
1722	показать как	1	1
1723	в самой	4	1
1724	но которые	1	1
1725	более высоким	1	1
1726	он несомненно	1	1
1727	последнего времени	1	1
1728	нас более	1	1
1729	протяжении всего	2	1
1730	проблем как	1	1
1731	собой по	1	1
1732	обратиться к	4	1
1733	человека но	1	1
1734	высшей степени	7	1
1735	не выдерживает	2	1
1736	которому он	1	1
1737	к началу	1	1
1738	пользу того	4	1
1739	метода который	1	1
1740	этих отдельных	2	1
1741	тут есть	1	1
1742	хотя эти	1	1
1743	в более	3	1
1744	которая вместе	1	1
1745	с но	9	1
1746	этих данных	1	1
1747	ничем не	3	1
1748	ли все	1	1
1749	является то	4	1
1750	на специальные	1	1
1751	звуков а	1	1
1752	с теоретической	1	1
1753	т.е за	1	1
1754	не будем	1	1
1755	обращается с	1	1
1756	и всем	1	1
1757	он просит	1	1
1758	тому чтобы	2	1
1759	и принципиально	1	1
1760	же мере	3	1
1761	приложении к	2	1
1762	на одно	1	1
1763	для всего	3	1
1764	двух томов	1	1
1765	и новой	1	1
1766	речи так	4	1
1767	переход к	1	1
1768	конечно вопрос	1	1
1769	и прямое	1	1
1770	значений слов	1	1
1771	себя на	1	1
1772	деле не	1	1
1773	ею не	1	1
1774	мало того	1	1
1775	нам еще	1	1
1776	не считается	1	1
1777	самого последнего	1	1
1778	и наоборот	1	1
1779	со своим	1	1
1780	то мы	1	1
1781	мы сталкиваемся	1	1
1782	здесь в	1	1
1783	первом месте	2	1
1784	как метод	1	1
1785	на одной	2	1
1786	выразил эту	1	1
1787	ее содержания	1	1
1788	этим именем	1	1
1789	а все	1	1
1790	дети как	1	1
1791	по ту	2	1
1792	слова а	1	1
1793	на высоту	1	1
1794	этом в	2	1
1795	она обязана	1	1
1796	образом но	1	1
1797	слова не	1	1
1798	функция а	2	1
1799	должно стать	1	1
1800	сказал бы	2	1
1801	к самой	1	1
1802	всех прочих	2	1
1803	на каком	1	1
1804	как эти	1	1
1805	лет с	1	1
1806	от друга	4	1
1807	от всех	3	1
1808	автора от	1	1
1809	что к	1	1
1810	наших дней	1	1
1811	входить в	1	1
1812	речи это	2	1
1813	условия воспитания	1	1
1814	изложения и	2	1
1815	и которая	2	1
1816	главы из	1	1
1817	в ту	2	1
1818	им с	1	1
1819	и другое	1	1
1820	вот это	1	1
1821	поэтому как	1	1
1822	до наших	1	1
1823	слова на	2	1
1824	положение в	1	1
1825	эти особенности	1	1
1826	к жизни	1	1
1827	сделать хотя	1	1
1828	приходим к	1	1
1829	поведения и	1	1
1830	и вовсе	1	1
1831	случаях когда	1	1
1832	не заслуживает	1	1
1833	книга представляет	1	1
1834	фактов а	1	1
1835	становится все	1	1
1836	содержания он	1	1
1837	и понимания	2	1
1838	на одном	3	1
1839	ее успехами	1	1
1840	его положение	1	1
1841	и со	2	1
1842	не относится	1	1
1843	чем мы	3	1
1844	что роднит	2	1
1845	направления в	1	1
1846	только и	1	1
1847	нашей критики	1	1
1848	к середине	2	1
1849	и верное	1	1
1850	каждое слово	1	1
1851	сейчас не	3	1
1852	одинаковой степени	1	1
1853	не сохраняют	1	1
1854	он думал	1	1
1855	первостепенное значение	1	1
1856	мысли в	6	1
1857	связаны с	2	1
1858	в раннем	2	1
1859	исследованием которое	1	1
1860	специальному рассмотрению	1	1
1861	времени дело	1	1
1862	которая как	1	1
1863	человека под	1	1
1864	никогда как	1	1
1865	падает и	2	1
1866	целое в	1	1
1867	мышления как	10	1
1868	образом мы	2	1
1869	он ни	1	1
1870	у кого	1	1
1871	вместо этого	1	1
1872	которая для	1	1
1873	на один	1	1
1874	это как	2	1
1875	выхода за	1	1
1876	в руки	1	1
1877	он принадлежит	1	1
1878	этого последнего	1	1
1879	автора к	2	1
1880	позволяет ему	2	1
1881	как уже	9	1
1882	ту или	2	1
1883	своеобразное и	1	1
1884	одну из	4	1
1885	тому как	3	1
1886	эти проблемы	1	1
1887	которая также	1	1
1888	по изучению	1	1
1889	только так	1	1
1890	больше и	1	1
1891	первое и	1	1
1892	значения уже	1	1
1893	фактами в	1	1
1894	не с	2	1
1895	работы как	1	1
1896	всего его	3	1
1897	есть и	1	1
1898	его речи	1	1
1899	оказывается что	1	1
1900	но дело	1	1
1901	в нужную	1	1
1902	не следует	1	1
1903	этот центральный	1	1
1904	стороны и	3	1
1905	только то	2	1
1906	личность как	1	1
1907	на всю	1	1
1908	или как	1	1
1909	с двумя	2	1
1910	по сравнению	10	1
1911	уходит в	1	1
1912	с первого	1	1
1913	развивается в	1	1
1914	и т.д	15	1
1915	на речь	2	1
1916	сказано выше	1	1
1917	этом вопросе	4	1
1918	рассматривать как	1	1
1919	заключительной части	1	1
1920	и б	1	1
1921	свою задачу	1	1
1922	с так	1	1
1923	как их	1	1
1924	по всей	2	1
1925	не быть	1	1
1926	в понимании	1	1
1927	и самого	1	1
1928	вообще является	1	1
1929	самый термин	1	1
1930	связи между	3	1
1931	анализа и	1	1
1932	в высшей	7	1
1933	от второго	1	1
1934	эту мысль	1	1
1935	которые дают	2	1
1936	с таким	8	1
1937	в узком	1	1
1938	как увидим	2	1
1939	благодарную почву	1	1
1940	всей нашей	1	1
1941	или почему	1	1
1942	том виде	1	1
1943	в одинаковой	2	1
1944	и переживаний	1	1
1945	который для	1	1
1946	грамматики и	1	1
1947	с речью	2	1
1948	убедительно говорит	1	1
1949	только после	1	1
1950	включает в	2	1
1951	об этой	3	1
1952	зрения была	1	1
1953	речью в	2	1
1954	само собой	1	1
1955	которые больше	1	1
1956	если она	1	1
1957	эта концепция	1	1
1958	само по	3	1
1959	такой вид	1	1
1960	не можем	3	1
1961	больше того	5	1
1962	быть выражено	1	1
1963	есть не	3	1
1964	составу и	1	1
1965	совершается в	1	1
1966	по нашему	2	1
1967	здесь этот	1	1
1968	более того	2	1
