N	2gram	Vygotskiy_	Freidism
1291	чтобы вообще	1	1
1292	он позволяет	1	1
1293	с любым	1	1
1294	зрения и	1	1
1295	здесь не	1	1
1296	этой главы	1	1
1297	в свете	9	1
1298	в двух	2	1
1299	большим трудом	1	1
1300	нечто принципиально	1	1
1301	в психологическом	1	1
1302	первой стадии	1	1
1303	и это	2	1
1304	в сторону	1	1
1305	с другом	6	1
1306	в смысле	9	1
1307	в каждой	4	1
1308	из одного	2	1
1309	рабочей гипотезы	2	1
1310	до того	2	1
1311	делает его	1	1
1312	бы совершенно	1	1
1313	полагает что	2	1
1314	на себе	1	1
1315	это так	1	1
1316	другой но	2	1
1317	нельзя не	2	1
1318	тем более	1	1
1319	говорили выше	3	1
1320	и обе	1	1
1321	и крайне	1	1
1322	она только	1	1
1323	и другого	2	1
1324	а из	4	1
1325	совпадает со	1	1
1326	было продиктовано	1	1
1327	не был	1	1
1328	той или	2	1
1329	чтобы понять	1	1
1330	жизнь и	1	1
1331	можно построить	1	1
1332	или внешний	1	1
1333	без всякой	1	1
1334	в каждом	3	1
1335	еще до	1	1
1336	возникают и	1	1
1337	от первого	1	1
1338	точкой зрения	1	1
1339	предположить что	1	1
1340	и единственная	1	1
1341	словом слово	1	1
1342	ступени к	6	1
1343	находит свое	3	1
1344	в опыте	1	1
1345	психологической стороны	2	1
1346	того в	1	1
1347	и других	5	1
1348	а к	1	1
1349	уже сказано	1	1
1350	как ни	1	1
1351	структурной психологии	4	1
1352	его развития	1	1
1353	только путем	1	1
1354	неизбежно возникает	1	1
1355	точности и	1	1
1356	он ни	1	1
1357	действия в	1	1
1358	относящихся к	6	1
1359	данный момент	1	1
1360	остановимся только	1	1
1361	которую мы	1	1
1362	образом оказывается	2	1
1363	связи с	4	1
1364	может если	1	1
1365	же законам	1	1
1366	показывает что	6	1
1367	в наше	1	1
1368	может возникнуть	1	1
1369	содержанием поэтому	1	1
1370	с новыми	1	1
1371	осознать свои	1	1
1372	но при	1	1
1373	так мы	1	1
1374	другом и	1	1
1375	и почти	1	1
1376	что мог	1	1
1377	который мы	6	1
1378	выше в	1	1
1379	т.е с	1	1
1380	ту же	4	1
1381	тому как	2	1
1382	не по	7	1
1383	к новым	1	1
1384	является моментом	1	1
1385	и собственно	2	1
1386	этих трех	1	1
1387	ребенка является	3	1
1388	идей и	1	1
1389	изоляции и	1	1
1390	на чем	1	1
1391	его внешнюю	1	1
1392	не оставляет	2	1
1393	и входит	1	1
1394	новых и	2	1
1395	мы начнем	1	1
1396	и образуют	1	1
1397	но зато	1	1
1398	но она	1	1
1399	этих особенностей	2	1
1400	не с	3	1
1401	что эта	7	1
1402	одно и	3	1
1403	плана в	3	1
1404	как он	1	1
1405	в тех	1	1
1406	как всякая	1	1
1407	время когда	1	1
1408	легко убедиться	1	1
1409	от земли	1	1
1410	можно было	7	1
1411	этого значения	1	1
1412	в форме	1	1
1413	процесс в	2	1
1414	оказывается что	2	1
1415	кто не	1	1
1416	в начале	6	1
1417	что нам	2	1
1418	в учении	6	1
1419	содержание но	1	1
1420	еще в	3	1
1421	стороны и	6	1
1422	в современной	2	1
1423	ни разу	1	1
1424	для других	15	1
1425	как же	1	1
1426	в нее	1	1
1427	и единство	1	1
1428	при других	1	1
1429	но этот	2	1
1430	совершенно невыясненным	1	1
1431	как то	1	1
1432	речь или	1	1
1433	и всех	1	1
1434	ему возможность	1	1
1435	особенно легко	1	1
1436	и т.д	4	1
1437	мысль о	1	1
1438	рассматривать как	1	1
1439	значению слова	1	1
1440	ребенок на	1	1
1441	значение и	2	1
1442	в направлении	6	1
1443	но всегда	2	1
1444	что дает	1	1
1445	теоретической и	1	1
1446	что можно	2	1
1447	на различных	1	1
1448	мы всегда	3	1
1449	все дело	1	1
1450	что если	2	1
1451	него и	1	1
1452	основанное на	3	1
1453	со своими	1	1
1454	функций и	2	1
1455	конца и	2	1
1456	одного из	2	1
1457	общего с	1	1
1458	в понимании	2	1
1459	что во	1	1
1460	этом пути	1	1
1461	правом можно	1	1
1462	все больше	3	1
1463	друг другу	5	1
1464	этот путь	3	1
1465	которые в	5	1
1466	о каких	1	1
1467	что изучение	1	1
1468	помогает нам	1	1
1469	это делает	1	1
1470	когда они	1	1
1471	обеих сторон	1	1
1472	выражения в	3	1
1473	благодаря этому	3	1
1474	но прежде	1	1
1475	только по	5	1
1476	из внутреннего	1	1
1477	как внутреннее	1	1
1478	которое мы	4	1
1479	сфере есть	1	1
1480	к чисто	1	1
1481	давало бы	1	1
1482	анализа и	1	1
1483	всех основных	1	1
1484	мысль в	1	1
1485	по аналогии	1	1
1486	для каждого	2	1
1487	слова в	7	1
1488	мышление человека	1	1
1489	в первой	3	1
1490	это означает	2	1
1491	по этому	4	1
1492	так ребенок	1	1
1493	мы будем	1	1
1494	это никак	1	1
1495	факты на	1	1
1496	т.е как	1	1
1497	из внешней	1	1
1498	же в	1	1
1499	бытия и	1	1
1500	действительно в	1	1
1501	совершенно непонятно	1	1
1502	к пониманию	4	1
1503	чтобы это	1	1
1504	на противоположных	1	1
1505	как будто	1	1
1506	представление об	1	1
1507	каком направлении	1	1
1508	на то	5	1
1509	основная и	1	1
1510	мы слышим	1	1
1511	процесса и	2	1
1512	протекает в	2	1
1513	один путь	1	1
1514	нам как	1	1
1515	нее нет	2	1
1516	здесь мы	2	1
1517	за себя	1	1
1518	может и	3	1
1519	давая себе	1	1
1520	в биологии	1	1
1521	вот один	1	1
1522	о методе	1	1
1523	при исследовании	2	1
1524	противоречии с	1	1
1525	есть ли	1	1
1526	таким же	3	1
1527	совершенно очевидной	1	1
1528	мы пытаемся	1	1
1529	означает что	1	1
1530	в один	1	1
1531	создалось и	1	1
1532	дает ему	1	1
1533	и особенно	2	1
1534	происходит в	2	1
1535	дело здесь	1	1
1536	за счет	4	1
1537	что на	5	1
1538	для овладения	3	1
1539	есть не	3	1
1540	где мы	2	1
1541	поэтому мы	5	1
1542	иное как	1	1
1543	степени и	1	1
1544	он действительно	1	1
1545	на слово	1	1
1546	и сами	1	1
1547	котором он	1	1
