N	2gram	Propp_Isto	Dialekti
1323	большей или	2	1
1324	эта необходимость	1	1
1325	в жилище	2	1
1326	если этот	1	1
1327	начала не	1	1
1328	один на	1	1
1329	к земле	1	1
1330	за ней	1	1
1331	он вполне	1	1
1332	поставить вопрос	2	1
1333	этих случаях	11	1
1334	для выяснения	1	1
1335	когда ему	2	1
1336	мифов в	1	1
1337	а иногда	2	1
1338	и научных	1	1
1339	потому она	1	1
1340	быть убит	1	1
1341	достаточно самого	1	1
1342	после его	1	1
1343	факт который	1	1
1344	всякого рода	3	1
1345	у которых	1	1
1346	говорится о	1	1
1347	читатель поймет	1	1
1348	нужно знать	1	1
1349	этим мы	1	1
1350	почему все	1	1
1351	гл vii	1	1
1352	из других	1	1
1353	не непосредственно	3	1
1354	и история	1	1
1355	того его	1	1
1356	очень важное	1	1
1357	вне его	1	1
1358	которой он	1	1
1359	разве не	2	1
1360	связанных с	2	1
1361	в лесу	21	1
1362	входит в	1	1
1363	имеет в	1	1
1364	часто в	1	1
1365	всем этим	1	1
1366	должны поставить	1	1
1367	с нашим	1	1
1368	никого и	1	1
1369	в самых	1	1
1370	к своей	1	1
1371	часто бывает	2	1
1372	поэтому мы	1	1
1373	из таких	2	1
1374	путь для	1	1
1375	из своего	2	1
1376	и стали	3	1
1377	тысячи различных	1	1
1378	не приходит	1	1
1379	приходит к	2	1
1380	в брак	3	1
1381	и воскресения	1	1
1382	специального исследования	2	1
1383	есть такие	1	1
1384	многих местах	1	1
1385	для своей	1	1
1386	что одно	1	1
1387	душу и	1	1
1388	не содержат	1	1
1389	что ее	2	1
1390	другое мы	1	1
1391	что делается	1	1
1392	в толковании	1	1
1393	точке зрения	1	1
1394	друг на	1	1
1395	уже ясно	1	1
1396	отношения и	1	1
1397	нам что	1	1
1398	и три	1	1
1399	в прошлом	2	1
1400	о природе	1	1
1401	именно такого	1	1
1402	пока совершенно	1	1
1403	может следовательно	1	1
1404	она вполне	1	1
1405	как некую	1	1
1406	делается с	1	1
1407	у себя	2	1
1408	убежден что	1	1
1409	или если	1	1
1410	отдельности и	1	1
1411	солнечного света	2	1
1412	чтобы они	2	1
1413	этих типов	1	1
1414	него не	1	1
1415	этого обряда	7	1
1416	в обрядах	1	1
1417	том чтобы	2	1
1418	следующим образом	1	1
1419	за него	2	1
1420	труда несколько	1	1
1421	надо только	1	1
1422	одного какого-нибудь	1	1
1423	что авторы	1	1
1424	ясным из	1	1
1425	входят в	1	1
1426	надо иметь	2	1
1427	и вдруг	1	1
1428	а со	1	1
1429	и первобытное	1	1
1430	иным как	1	1
1431	в реальной	1	1
1432	смыслу этого	2	1
1433	в европе	1	1
1434	они никогда	2	1
1435	и живет	1	1
1436	здесь идет	2	1
1437	понятие точно	1	1
1438	вопрос и	1	1
1439	когда будет	1	1
1440	а нужно	1	1
1441	эту же	1	1
1442	тело его	2	1
1443	известен обычай	1	1
1444	а соответствующий	1	1
1445	понимание пространства	1	1
1446	беда что	1	1
1447	вся эта	1	1
1448	представлениями о	3	1
1449	в подобных	1	1
1450	он очень	2	1
1451	не происходит	1	1
1452	при котором	1	1
1453	и вместо	1	1
1454	иметь какую-то	1	1
1455	с ужасом	1	1
1456	него как	1	1
1457	не выходит	2	1
1458	к их	1	1
1459	изменения во	1	1
1460	а наоборот	1	1
1461	так она	1	1
1462	тьма кромешная	1	1
1463	остается в	1	1
1464	после того	2	1
1465	уже без	1	1
1466	к человеку	1	1
1467	этих областей	1	1
1468	вопрос не	1	1
1469	и всей	1	1
1470	как средство	1	1
1471	бросил ее	1	1
1472	вообще а	1	1
1473	впадает в	1	1
1474	он к	1	1
1475	предполагают что	1	1
1476	имеет форму	1	1
1477	к себе	2	1
1478	время в	2	1
1479	мало и	1	1
1480	лесом который	1	1
1481	прийти к	1	1
1482	понимает ее	1	1
1483	этих мифах	1	1
1484	значение которое	1	1
1485	форма не	1	1
1486	на этих	1	1
1487	почему в	1	1
1488	образ в	1	1
1489	оно-то и	1	1
1490	и за	1	1
1491	он ответил	1	1
1492	это верно	1	1
1493	мы например	1	1
1494	они в	1	1
1495	жизни она	1	1
1496	они будут	1	1
1497	есть с	1	1
1498	даже на	2	1
1499	нигде не	2	1
1500	бы неотделима	1	1
1501	это очень	1	1
1502	относятся такие	1	1
1503	видит в	2	1
1504	на коня	1	1
1505	к живой	1	1
1506	тем больше	1	1
1507	что момент	1	1
1508	в конечном	2	1
1509	является и	1	1
1510	находятся и	1	1
1511	в бешенство	1	1
1512	утверждение что	1	1
1513	по дороге	1	1
1514	говорит в	2	1
1515	этой религии	1	1
1516	борьбы с	2	1
1517	подземных обитателей	1	1
1518	мысли не	1	1
1519	в изложении	2	1
1520	том отношении	1	1
1521	только бы	1	1
1522	потому в	1	1
1523	до тех	1	1
1524	о смерти	7	1
1525	и всего	1	1
1526	это сказка	1	1
1527	дано в	1	1
1528	или мы	1	1
1529	этого можно	1	1
1530	сказать чтобы	1	1
1531	вопрос почему	2	1
1532	как говорит	1	1
1533	формы а	1	1
1534	и дух	1	1
1535	объединены одной	1	1
1536	чем иным	1	1
1537	одном из	1	1
1538	во главе	1	1
1539	с женщиной	1	1
1540	так сказать	3	1
1541	нечто другое	1	1
1542	необходимо иметь	1	1
1543	выше мы	6	1
1544	древней греции	1	1
1545	и вызывает	3	1
1546	мы пока	1	1
1547	же касается	1	1
1548	процессы жизни	1	1
1549	сказка для	1	1
1550	вне связи	1	1
1551	причем они	1	1
1552	изучить эту	1	1
1553	не доказана	1	1
1554	мировоззрения но	1	1
1555	в эту	3	1
1556	последней главе	1	1
1557	на другом	1	1
1558	подобных случаях	1	1
1559	и религиозной	1	1
1560	чтобы его	1	1
1561	кто из	1	1
1562	станет яснее	1	1
1563	необходимо не	1	1
1564	нас есть	1	1
1565	двух миров	1	1
1566	и нам	1	1
1567	что хотя	1	1
1568	чем сейчас	1	1
1569	они к	1	1
1570	имеет такое	1	1
1571	не знаешь	4	1
1572	могли бы	3	1
1573	связь с	8	1
1574	обряда с	2	1
1575	я его	2	1
1576	они действительно	1	1
1577	но можно	2	1
1578	или за	1	1
1579	ли тогда	1	1
1580	другом материале	1	1
1581	из тела	1	1
1582	спросим себя	1	1
1583	возникает из	2	1
1584	который является	1	1
1585	пор в	1	1
1586	бы показать	1	1
1587	никакой другой	1	1
1588	отнестись к	1	1
1589	есть признак	1	1
1590	и одной	2	1
1591	ли не	1	1
1592	его жена	1	1
1593	иногда на	1	1
1594	играет роль	1	1
1595	ныне и	1	1
1596	спрашивается почему	2	1
1597	очень часто	7	1
1598	и остался	1	1
1599	в наше	1	1
1600	сына в	2	1
1601	то огромное	1	1
1602	но спросим	1	1
1603	говорит если	2	1
1604	в происхождении	1	1
1605	две формы	2	1
1606	не интересуют	1	1
1607	мне его	1	1
1608	на другой	2	1
1609	ту же	1	1
1610	хочет чтобы	1	1
1611	как человек	1	1
1612	будем иметь	1	1
1613	пространство для	1	1
1614	взглянуть на	1	1
1615	не решается	1	1
1616	он стал	2	1
1617	было только	1	1
1618	кажется что	1	1
1619	смерти к	1	1
1620	себя что	1	1
1621	есть ряд	1	1
1622	в детстве	1	1
1623	можно сделать	1	1
1624	надо сказать	4	1
1625	них но	1	1
1626	что нельзя	2	1
1627	вспомним что	3	1
1628	никаких других	1	1
1629	и знает	2	1
1630	черты ее	1	1
1631	другое когда	1	1
1632	проникнуть в	3	1
1633	может считаться	1	1
1634	в историческом	1	1
1635	в нее	2	1
1636	было видеть	1	1
1637	и исторические	1	1
1638	гоголевском вие	1	1
1639	в самой	1	1
1640	вопрос можно	1	1
1641	даже сама	1	1
1642	таит в	1	1
1643	или наконец	1	1
1644	а вы	1	1
1645	значение и	2	1
1646	не само	1	1
1647	сказать по	1	1
1648	или меньшей	2	1
1649	превратилась в	1	1
1650	другая форма	1	1
1651	да по	1	1
1652	сил природы	1	1
1653	ее также	1	1
1654	это потому	1	1
1655	но чем	1	1
1656	отношении что	1	1
1657	видеть живых	1	1
1658	следующее если	1	1
1659	вера в	1	1
1660	образы и	1	1
1661	солнца в	1	1
1662	и глубокое	1	1
1663	чрезвычайно важный	1	1
1664	зато она	1	1
1665	не входят	1	1
1666	это приводит	2	1
1667	их к	1	1
1668	сам в	1	1
1669	всех сторон	4	1
1670	них не	2	1
1671	не ест	1	1
1672	ее а	1	1
1673	точнее и	1	1
1674	ты мне	2	1
1675	не пользуются	1	1
1676	еще остается	1	1
1677	путь и	1	1
1678	если они	1	1
1679	однако надо	1	1
1680	цвет есть	1	1
1681	ее нужно	1	1
1682	человека который	1	1
1683	не доказывает	1	1
1684	воспоминание о	2	1
1685	можно с	1	1
1686	света то	1	1
1687	голова и	1	1
1688	имеет свою	2	1
1689	определен и	1	1
1690	совершенно одинаковы	1	1
1691	покажет что	2	1
1692	пришел к	1	1
1693	мы видели	4	1
1694	и обрядом	4	1
1695	быть даже	1	1
1696	другом что	1	1
1697	можно сравнивать	1	1
1698	небу и	1	1
1699	часто мы	1	1
1700	оно именно	1	1
1701	же часто	1	1
1702	можно получить	1	1
1703	одном месте	2	1
1704	как ту	1	1
1705	в сказках	7	1
1706	над ними	2	1
1707	раз он	1	1
1708	категория это	1	1
1709	явно не	1	1
1710	как одна	1	1
1711	к другим	1	1
1712	всякая религия	1	1
1713	мере того	4	1
1714	уяснить себе	2	1
1715	его уже	2	1
1716	можно видеть	2	1
1717	к тем	1	1
1718	пор мы	4	1
1719	д он	1	1
1720	человеческого тела	1	1
1721	второй момент	1	1
1722	же еще	1	1
1723	которые он	1	1
1724	в языке	1	1
1725	составные части	2	1
1726	ним и	1	1
1727	так оно	3	1
1728	оно было	1	1
1729	не чем	1	1
1730	сына он	1	1
1731	эти вещи	2	1
1732	не говорится	2	1
1733	и дает	2	1
1734	цветок для	1	1
1735	поэтому совершенно	1	1
1736	пребывает в	1	1
1737	от нас	1	1
1738	здесь он	2	1
1739	действует в	1	1
1740	здесь так	1	1
1741	истории она	1	1
1742	характер и	1	1
1743	о которой	1	1
1744	на лице	1	1
1745	однако только	1	1
1746	такое сопоставление	1	1
1747	невозможно и	1	1
1748	видели что	5	1
1749	для них	1	1
1750	действий и	1	1
1751	в единый	1	1
1752	но этого	1	1
1753	но чтобы	1	1
1754	и вполне	2	1
1755	и тот	3	1
1756	этом мифе	1	1
1757	нас от	1	1
1758	там в	1	1
1759	верно что	1	1
1760	за что	1	1
1761	существа в	1	1
1762	как акт	1	1
1763	нам в	1	1
1764	с религией	3	1
1765	чтобы установить	1	1
1766	здесь мы	9	1
1767	и одновременно	1	1
1768	которых и	1	1
1769	коня и	1	1
1770	в обратном	2	1
1771	я обязан	1	1
1772	необходимость прежде	1	1
1773	не живет	1	1
1774	этого никогда	2	1
1775	миром и	1	1
1776	ведь она	1	1
1777	нет он	2	1
1778	к сыну	1	1
1779	тело на	2	1
1780	люди их	1	1
1781	д они	1	1
1782	основе и	1	1
1783	такое явление	1	1
1784	но почти	1	1
1785	раз та	1	1
1786	эти явления	1	1
1787	не знал	1	1
1788	к самым	1	1
1789	и потерял	1	1
1790	понятие а	1	1
1791	к нам	1	1
1792	у читателя	1	1
1793	на эту	3	1
1794	которого является	1	1
1795	дают себе	1	1
1796	и вопрос	1	1
1797	этим в	2	1
1798	есть исторически	1	1
1799	была и	1	1
1800	совершенно естественно	2	1
1801	приводит к	3	1
1802	или для	1	1
1803	связаны между	2	1
1804	неизвестно откуда	1	1
1805	говорили о	1	1
1806	ему и	1	1
1807	они говорят	2	1
1808	из которого	1	1
1809	на берегу	1	1
1810	наконец этот	1	1
1811	здесь нет	2	1
1812	появляется уже	1	1
1813	все члены	1	1
1814	широко и	1	1
1815	в рассмотрение	1	1
1816	которой начинается	1	1
1817	слова для	1	1
1818	первом случае	1	1
1819	разница в	1	1
1820	представления но	1	1
1821	можно установить	3	1
1822	знает как	2	1
1823	вытекает из	1	1
1824	где эти	1	1
1825	это дело	4	1
1826	один образ	1	1
1827	совершенно иной	1	1
1828	сейчас не	1	1
1829	в святилище	1	1
1830	поскольку это	1	1
1831	как абстрактное	1	1
1832	не история	1	1
1833	у одного	1	1
1834	себя за	2	1
1835	чем то	1	1
1836	действительности это	4	1
1837	мешает ему	1	1
1838	он еще	1	1
1839	один только	2	1
1840	силы которые	1	1
1841	на друга	1	1
1842	не скажет	1	1
1843	на основе	6	1
1844	сопоставление всех	1	1
1845	в иное	8	1
1846	много что	1	1
1847	бы ему	1	1
1848	а может	2	1
1849	не должны	1	1
1850	убить его	1	1
1851	в новой	2	1
1852	исследование и	1	1
1853	есть оно	1	1
1854	перейдем к	1	1
1855	что-то другое	1	1
1856	миф так	1	1
1857	у ворот	1	1
1858	каждой из	1	1
1859	его нельзя	1	1
1860	стороны этой	1	1
1861	в которую	3	1
1862	очень хорошо	1	1
1863	он хочет	1	1
1864	вступает в	2	1
1865	одна сторона	2	1
1866	лежащего в	1	1
1867	как если	1	1
1868	при существовании	1	1
1869	иной мир	7	1
1870	переходит к	1	1
1871	от других	1	1
1872	мифы как	1	1
1873	он пришел	2	1
1874	на примере	1	1
1875	есть отражение	1	1
1876	только тем	1	1
1877	в совершенно	2	1
1878	но обычно	1	1
1879	себя от	1	1
1880	при анализе	1	1
1881	каждый из	1	1
1882	через него	1	1
1883	нигде в	1	1
1884	мужчины в	1	1
1885	и видит	1	1
1886	нечто целое	2	1
1887	при их	1	1
1888	и временного	1	1
1889	это показывает	1	1
1890	средство как	1	1
1891	и окончательно	1	1
1892	в отличие	3	1
1893	без его	1	1
1894	он в	5	1
1895	к двум	1	1
1896	и под	1	1
1897	ее только	1	1
1898	обряд этот	2	1
1899	примеров можно	1	1
1900	обителей и	1	1
1901	ею и	1	1
1902	ее действительно	1	1
1903	это ясно	1	1
1904	до конца	1	1
1905	увидел что	1	1
1906	и раньше	1	1
1907	мы их	1	1
1908	характера и	1	1
1909	глубже чем	1	1
1910	лучше всего	2	1
1911	узнать где	1	1
1912	нам и	1	1
1913	в понимании	1	1
1914	к миру	1	1
1915	такие которые	1	1
1916	легко может	2	1
1917	не фактическое	1	1
1918	они еще	1	1
1919	до известной	1	1
1920	этого сложного	1	1
1921	и спасение	1	1
1922	содержатся в	1	1
1923	родные и	1	1
1924	говорится в	1	1
1925	силу того	1	1
1926	утверждая что	1	1
1927	не видит	3	1
1928	видеть ни	1	1
1929	по отдельным	3	1
1930	черт и	2	1
1931	не удается	1	1
1932	и после	1	1
1933	другой раз	1	1
1934	не из	1	1
1935	через реку	1	1
1936	еще одну	3	1
1937	сама не	2	1
1938	можем поставить	1	1
1939	в аид	3	1
1940	ставит его	1	1
1941	связаны и	1	1
1942	другого и	1	1
1943	соприкосновение с	1	1
1944	подойти к	2	1
1945	стоящие на	1	1
1946	указанием на	2	1
1947	обратиться к	1	1
1948	не соответствует	3	1
1949	высшей степени	1	1
1950	как кажется	1	1
1951	чтобы было	1	1
1952	окончательно и	1	1
1953	текстов из	1	1
1954	этом случае	3	1
1955	вдруг совершенно	1	1
1956	попадает в	8	1
1957	объеме и	1	1
1958	поэтому что	1	1
1959	силы или	1	1
1960	вокруг него	1	1
1961	ему в	3	1
1962	его мы	1	1
1963	на вопрос	4	1
1964	это положение	2	1
1965	действительности в	1	1
1966	в последней	1	1
1967	раз из	1	1
1968	однако как	1	1
1969	какие-то особые	1	1
1970	играет оно	1	1
1971	у тебя	2	1
1972	не будем	7	1
1973	объекта или	1	1
1974	эпохи в	1	1
1975	как продукт	1	1
1976	брак однако	1	1
1977	оно будет	1	1
1978	е мы	1	1
1979	она его	3	1
1980	изучение истории	2	1
1981	естественно что	1	1
1982	на одно	1	1
1983	и почему	3	1
1984	это особенно	1	1
1985	нам еще	1	1
1986	новых фактов	1	1
1987	где он	1	1
1988	и точно	1	1
1989	д мы	1	1
1990	из своих	1	1
1991	легче всего	1	1
1992	никуда не	1	1
1993	не обряд	1	1
1994	очень долго	2	1
1995	бы объяснить	1	1
1996	есть акт	1	1
1997	слова а	1	1
1998	представление которое	1	1
1999	видим не	1	1
2000	она никогда	1	1
2001	быть вполне	1	1
2002	материалы которые	1	1
2003	а на	1	1
2004	дают нам	1	1
2005	и непосредственно	1	1
2006	часто также	2	1
2007	имя не	1	1
2008	столь же	2	1
2009	иногда и	1	1
2010	чтобы я	1	1
2011	из форм	1	1
2012	с наступлением	3	1
2013	у всех	1	1
2014	что к	1	1
2015	таковы в	1	1
2016	а также	2	1
2017	то к	1	1
2018	этом не	1	1
2019	здесь имеется	2	1
2020	память о	1	1
2021	себе некую	1	1
2022	некоторых случаях	2	1
2023	в ту	2	1
2024	необходимость такого	1	1
2025	не помогает	1	1
2026	добродетели и	1	1
2027	от рук	1	1
2028	этом моменте	1	1
2029	конца то	1	1
2030	власть в	1	1
2031	говорят только	1	1
2032	в стороне	4	1
2033	он видит	3	1
2034	иначе она	1	1
2035	совершенно точно	1	1
2036	его развитии	1	1
2037	этой цели	1	1
2038	но по	3	1
2039	или даже	3	1
2040	эту точку	2	1
2041	природу и	1	1
2042	не она	1	1
2043	несомненно это	1	1
2044	и мать	1	1
2045	особая категория	1	1
2046	которая при	1	1
2047	бы жить	1	1
2048	или этот	1	1
2049	этим самым	1	1
2050	это происходит	3	1
2051	а у	1	1
2052	зрения не	1	1
2053	и могут	1	1
2054	жили не	1	1
2055	со своей	1	1
2056	один и	2	1
2057	приводило к	2	1
2058	бы дать	3	1
2059	то можно	1	1
2060	путь к	2	1
2061	ему двери	1	1
2062	которые дает	1	1
2063	научных и	1	1
2064	очень многие	1	1
2065	он свою	1	1
2066	от места	1	1
2067	не все	5	1
2068	метод и	1	1
2069	от двух	1	1
2070	что часто	1	1
2071	оно может	2	1
2072	другого это	1	1
2073	после обрезания	1	1
2074	это средство	1	1
2075	друга но	1	1
2076	но этим	2	1
2077	еще до	2	1
2078	с чего	2	1
2079	всем их	1	1
2080	одному этому	1	1
2081	как показывает	1	1
2082	со всех	4	1
2083	быть разработана	1	1
2084	за то	3	1
2085	прошлого если	1	1
2086	оно в	2	1
2087	сопоставление с	1	1
2088	такие же	1	1
2089	которую мы	1	1
2090	начать с	1	1
2091	в поле	2	1
2092	например у	2	1
2093	дело уже	1	1
2094	верно только	1	1
2095	могут служить	1	1
2096	поскольку они	2	1
2097	которое уже	1	1
2098	уходя из	1	1
2099	из ряда	2	1
2100	но кто	1	1
2101	одну из	1	1
2102	здесь только	1	1
2103	могло привести	1	1
2104	с существом	1	1
2105	вся жизнь	1	1
2106	полнотой и	1	1
2107	вопрос как	1	1
2108	когда этот	1	1
2109	можно но	1	1
2110	я вас	1	1
2111	и пространство	1	1
2112	но надо	1	1
2113	где вы	1	1
2114	а по	3	1
2115	эта сторона	1	1
2116	по земле	1	1
2117	что образ	2	1
2118	явлений в	2	1
2119	этот факт	1	1
2120	каком отношении	1	1
2121	крови и	1	1
2122	в пределах	4	1
2123	истории но	1	1
2124	иначе мы	1	1
2125	как явление	2	1
2126	уже видели	4	1
2127	пространство в	1	1
2128	же надо	1	1
2129	к которой	2	1
2130	и переход	1	1
2131	что из	1	1
2132	магическую силу	2	1
2133	к понятию	1	1
2134	д есть	1	1
2135	всегда одинаковы	1	1
2136	или еще	1	1
2137	люди не	1	1
2138	что-нибудь другое	1	1
2139	на образ	2	1
2140	а самый	1	1
2141	явление в	1	1
2142	были и	1	1
2143	не случайное	1	1
2144	силу которой	1	1
2145	этим же	3	1
2146	и пытается	1	1
2147	леса или	1	1
2148	отличаем от	1	1
2149	или слова	1	1
2150	что лес	3	1
2151	было уже	1	1
2152	кого бы	1	1
2153	что данная	2	1
2154	до ее	1	1
2155	не думаю	1	1
2156	и обыкновенно	1	1
2157	том случае	1	1
2158	знаниями и	1	1
2159	право на	5	1
2160	очень трудно	1	1
2161	известной степени	1	1
2162	всем мире	1	1
2163	все более	1	1
2164	д если	2	1
2165	в эти	1	1
2166	человек не	1	1
2167	явление которое	2	1
2168	которых не	1	1
2169	только одну	1	1
2170	наконец третья	1	1
2171	иногда даже	1	1
2172	как живой	3	1
2173	хотя они	1	1
2174	потом только	1	1
2175	три года	2	1
2176	которой мы	1	1
2177	животных и	1	1
2178	а пока	2	1
2179	с соответствующими	1	1
2180	жизнью и	1	1
2181	души или	1	1
2182	из уст	1	1
2183	а сама	1	1
2184	должен будет	1	1
2185	этими краткими	1	1
