N	2gram	Vygotskiy_	slovoVRo
1307	здесь нет	1	1
1308	на тех	3	1
1309	и всей	1	1
1310	нему и	1	1
1311	делает их	1	1
1312	эпиграфом к	1	1
1313	тридевять земель	1	1
1314	зависит от	2	1
1315	произведение которое	1	1
1316	который может	1	1
1317	в первый	3	1
1318	поэтому в	1	1
1319	как первая	1	1
1320	собой в	1	1
1321	и вот	5	1
1322	она в	2	1
1323	этого целого	1	1
1324	в состоянии	4	1
1325	не совокупность	1	1
1326	произведение тем	1	1
1327	первый раз	2	1
1328	для всякого	1	1
1329	мы имеем	7	1
1330	эпохи в	3	1
1331	идет о	2	1
1332	всецело определяется	1	1
1333	быть отнесены	1	1
1334	прийти к	1	1
1335	ним в	1	1
1336	творчество достоевского	1	1
1337	его лежит	1	1
1338	признать что	1	1
1339	им слов	1	1
1340	образа могут	1	1
1341	он и	1	1
1342	сущности имеет	1	1
1343	что при	8	1
1344	произведения или	1	1
1345	из взаимодействия	1	1
1346	похоже на	1	1
1347	уже от	1	1
1348	чрезвычайно легко	3	1
1349	приводят к	1	1
1350	ему только	2	1
1351	значение его	1	1
1352	аналогии с	2	1
1353	этих слов	2	1
1354	трем основным	1	1
1355	лиц и	3	1
1356	значит не	1	1
1357	отнести все	1	1
1358	то мы	1	1
1359	то прежде	1	1
1360	или иную	1	1
1361	попытки создания	1	1
1362	всех других	2	1
1363	его сознание	1	1
1364	же не	1	1
1365	в немецкой	2	1
1366	подходят к	2	1
1367	сколько бы	1	1
1368	в движение	1	1
1369	в русском	4	1
1370	для его	1	1
1371	что между	1	1
1372	все равно	1	1
1373	есть такая	1	1
1374	мы находим	2	1
1375	и смысл	1	1
1376	сказал бы	1	1
1377	есть еще	1	1
1378	самой границе	1	1
1379	всеми другими	1	1
1380	только он	1	1
1381	над этими	1	1
1382	в самые	1	1
1383	указывали что	1	1
1384	в конечном	6	1
1385	но с	1	1
1386	а к	1	1
1387	эстетический объект	1	1
1388	высказываний и	1	1
1389	бывает очень	1	1
1390	для испытания	1	1
1391	в практике	2	1
1392	века и	1	1
1393	в разные	2	1
1394	и всюду	1	1
1395	в несколько	1	1
1396	не о	1	1
1397	различных формах	1	1
1398	из форм	1	1
1399	полное отсутствие	1	1
1400	все ее	1	1
1401	как по	1	1
1402	без остатка	3	1
1403	два смысла	1	1
1404	этого произведения	2	1
1405	перед необходимостью	1	1
1406	социально но	1	1
1407	как таковая	1	1
1408	и говорит	1	1
1409	что его	5	1
1410	что под	1	1
1411	еще далеко	1	1
1412	произведение как	4	1
1413	которое в	2	1
1414	и вариации	1	1
1415	места в	1	1
1416	с теми	2	1
1417	отношений к	1	1
1418	индивидов в	1	1
1419	этом что	1	1
1420	исходят из	2	1
1421	вместить в	1	1
1422	совсем иное	1	1
1423	он говорит	4	1
1424	на тему	2	1
1425	поставлена во	1	1
1426	приближается к	1	1
1427	не бывает	1	1
1428	пушкина до	1	1
1429	отнесена к	1	1
1430	тема или	1	1
1431	системы в	1	1
1432	мы ее	1	1
1433	подводится под	2	1
1434	с той	2	1
1435	которую оно	1	1
1436	ней не	2	1
1437	или же	2	1
1438	подобно тому	7	1
1439	нас к	1	1
1440	и того	1	1
1441	этой цели	1	1
1442	и слушателей	1	1
1443	могла быть	1	1
1444	часто совпадают	1	1
1445	говорят о	1	1
1446	из главных	1	1
1447	исходили из	1	1
1448	в мире	1	1
1449	одном из	2	1
1450	и психологии	2	1
1451	стремление к	1	1
1452	почти во	1	1
1453	в ту	1	1
1454	совершенно иное	1	1
1455	рассказ не	1	1
1456	и характер	3	1
1457	внести в	1	1
1458	как ее	1	1
1459	чтобы вообще	1	1
1460	каждое поколение	1	1
1461	один и	2	1
1462	в действительной	1	1
1463	его жизни	3	1
1464	к вопросам	1	1
1465	как не	2	1
1466	об особом	1	1
1467	словесного изображения	1	1
1468	утверждения что	1	1
1469	бы мы	3	1
1470	нужно еще	1	1
1471	и художественного	2	1
1472	в первые	1	1
1473	и влияние	1	1
1474	в другие	1	1
1475	этом как	2	1
1476	построения этого	2	1
1477	себе и	2	1
1478	полемике с	1	1
1479	степени что	1	1
1480	о предмете	1	1
1481	со времени	1	1
1482	и таким	4	1
1483	перейти к	1	1
1484	на другом	2	1
1485	под влиянием	4	1
1486	которая есть	1	1
1487	отдельных индивидов	1	1
1488	связаны с	1	1
1489	бы в	3	1
1490	проза в	1	1
1491	ответ в	1	1
1492	словом или	1	1
1493	впечатление от	1	1
1494	сохранять свое	1	1
1495	точкой зрения	2	1
1496	поэтическое произведение	2	1
1497	в самое	1	1
1498	том случае	3	1
1499	что такое	2	1
1500	на всем	1	1
1501	каждую эпоху	1	1
1502	конфликт с	1	1
1503	в разной	1	1
1504	оба эти	2	1
1505	жизнь и	3	1
1506	одну и	1	1
1507	и далее	2	1
1508	бы так	1	1
1509	оно в	1	1
1510	этот новый	1	1
1511	такие же	2	1
1512	на задний	1	1
1513	основным и	1	1
1514	для выражения	7	1
1515	поэт не	1	1
1516	с первым	1	1
1517	через этот	1	1
1518	случае если	2	1
1519	который без	1	1
1520	ко всем	1	1
1521	и создается	1	1
1522	слов на	1	1
1523	него есть	1	1
1524	самый процесс	1	1
1525	как систему	1	1
1526	образ и	2	1
1527	с новыми	2	1
1528	элемент в	1	1
1529	на новый	1	1
1530	всяком другом	1	1
1531	каждая эпоха	4	1
1532	именно потому	3	1
1533	так создаются	1	1
1534	оно станет	1	1
1535	художника в	1	1
1536	в громадной	1	1
1537	и романтической	1	1
1538	не дает	3	1
1539	от самого	1	1
1540	в художественную	1	1
1541	и сказал	1	1
1542	в последних	1	1
1543	помощью которых	1	1
1544	совсем не	3	1
1545	тому как	10	1
1546	мы всегда	1	1
1547	к новым	1	1
1548	его во	1	1
1549	иным способом	1	1
1550	формы на	1	1
1551	мы опять	2	1
1552	степени не	1	1
1553	стоит и	1	1
1554	п не	1	1
1555	области поэзии	2	1
1556	в рассказе	1	1
1557	взглянуть на	1	1
1558	на самый	2	1
1559	явления в	1	1
1560	мы должны	4	1
1561	основных форм	1	1
1562	новое значение	2	1
1563	в искусстве	24	1
1564	химическое соединение	1	1
1565	быть сведены	1	1
1566	когда он	11	1
1567	здесь на	1	1
1568	как объект	1	1
1569	и специфическое	1	1
1570	и широкое	1	1
1571	сознание не	1	1
1572	в известных	3	1
1573	если же	3	1
1574	должны быть	6	1
1575	другим и	1	1
1576	но даже	4	1
1577	в изучении	2	1
1578	тех же	2	1
1579	даны и	1	1
1580	и является	1	1
1581	процессе творчества	2	1
1582	в применении	2	1
1583	и определяет	1	1
1584	самый момент	1	1
1585	то глубокое	1	1
1586	церкви и	1	1
1587	и тот	4	1
1588	определенным образом	1	1
1589	уже указывали	1	1
1590	что образ	2	1
1591	всякое слово	1	1
1592	который создан	1	1
1593	этого факта	2	1
1594	которые оно	1	1
1595	когда оно	2	1
1596	это действие	1	1
1597	совершенно новый	1	1
1598	который мы	1	1
1599	еще в	1	1
1600	в нас	3	1
1601	это то	1	1
1602	разных точек	1	1
1603	даже не	1	1
1604	приходится брать	1	1
1605	как явление	1	1
1606	тем самым	2	1
1607	как чисто	1	1
1608	существенное отличие	1	1
1609	чтобы прийти	1	1
1610	ведь на	1	1
1611	предмете и	1	1
1612	слово которое	1	1
1613	из общего	1	1
1614	и всякая	1	1
1615	очень мало	1	1
1616	должны были	2	1
1617	или такой	1	1
1618	то ни	2	1
1619	так резко	1	1
1620	какой мере	3	1
1621	которого в	1	1
1622	тем или	2	1
1623	человек имеет	1	1
1624	материал как	1	1
1625	могла бы	1	1
1626	на это	2	1
1627	категорий и	1	1
1628	как из	1	1
1629	раскрыть все	1	1
1630	всем ее	1	1
1631	и главным	1	1
1632	влияние этой	1	1
1633	не дано	1	1
1634	этого мышления	1	1
1635	есть предмет	1	1
1636	смысл слова	3	1
1637	эти понятия	1	1
1638	этот роман	1	1
1639	мы даже	1	1
1640	иначе направляет	1	1
1641	оно должно	1	1
1642	жил в	1	1
1643	содержанием и	1	1
1644	религиозные системы	1	1
1645	и никогда	1	1
1646	литературное произведение	1	1
1647	заложены в	1	1
1648	момент своего	1	1
1649	как свои	2	1
1650	изучения и	1	1
1651	же роман	1	1
1652	онегина и	2	1
1653	над его	1	1
1654	рассматривается как	1	1
1655	истории идеологий	1	1
1656	от эпохи	1	1
1657	голосов в	1	1
1658	слова она	1	1
1659	и по-разному	1	1
1660	иных форм	1	1
1661	что может	1	1
1662	мысль в	1	1
1663	самому себе	2	1
1664	по аналогии	1	1
1665	это ощущение	1	1
1666	не проникая	1	1
1667	мы начинаем	1	1
1668	от действительного	1	1
1669	одни и	3	1
1670	в первой	1	1
1671	до наших	1	1
1672	естественных наук	1	1
1673	в предмет	1	1
1674	в общем	2	1
1675	этот рассказ	1	1
1676	смотрим на	1	1
1677	и высоких	1	1
1678	говорить об	1	1
1679	принцип в	1	1
1680	как таковое	2	1
1681	мы смотрим	1	1
1682	иной раз	1	1
1683	зрения нет	1	1
1684	же мы	2	1
1685	поэтического творчества	5	1
1686	всегда лежит	1	1
1687	на место	3	1
1688	в данный	1	1
1689	его к	2	1
1690	людей как	1	1
1691	условии если	1	1
1692	другие с	1	1
1693	человек не	1	1
1694	он создает	2	1
1695	если на	1	1
1696	отнюдь не	11	1
1697	эти два	1	1
1698	или при	1	1
1699	все художественные	1	1
1700	которым он	1	1
1701	здесь же	1	1
1702	к совершенно	1	1
1703	после своего	1	1
1704	таким же	1	1
1705	далеких от	1	1
1706	личности на	1	1
1707	именно это	1	1
1708	которой мы	2	1
1709	себе а	4	1
1710	и совершенно	7	1
1711	каждого из	3	1
1712	само по	8	1
1713	дело здесь	1	1
1714	за счет	1	1
1715	таких же	1	1
1716	его форму	4	1
1717	на эту	1	1
1718	художественное значение	1	1
1719	искусства в	14	1
1720	сведены к	1	1
1721	в каком	3	1
1722	и ничего	1	1
1723	что поэт	1	1
1724	можно только	1	1
