N	2gram	Bakhtin_KF	Dialekti
1306	лишь по	1	1
1307	и временной	1	1
1308	в единство	3	1
1309	быть просто	1	1
1310	для самого	1	1
1311	оно именно	1	1
1312	к такому	1	1
1313	положения и	3	1
1314	бы утверждать	1	1
1315	рождение и	1	1
1316	канта и	1	1
1317	такого описания	1	1
1318	к другим	1	1
1319	и конечно	2	1
1320	религии в	1	1
1321	в последнем	1	1
1322	такова же	1	1
1323	и свою	1	1
1324	совершенно необходимая	1	1
1325	переходит в	1	1
1326	в специальном	1	1
1327	в час	3	1
1328	к определенной	1	1
1329	лежащий в	1	1
1330	ним и	3	1
1331	во власти	1	1
1332	на первом	2	1
1333	оно было	1	1
1334	нем нельзя	2	1
1335	его содержание	1	1
1336	есть я	3	1
1337	и менее	1	1
1338	мысль не	2	1
1339	бессознательно и	1	1
1340	нем как	4	1
1341	и единый	2	1
1342	имеет с	1	1
1343	данное и	1	1
1344	характер и	1	1
1345	зрения той	1	1
1346	смыслу и	2	1
1347	эстетический разум	1	1
1348	никем и	1	1
1349	в единый	1	1
1350	или бессознательно	1	1
1351	это дерево	1	1
1352	да это	1	1
1353	и тот	3	1
1354	нас от	1	1
1355	знать что	2	1
1356	могут стать	2	1
1357	с этого	2	1
1358	здесь мы	4	1
1359	до этого	1	1
1360	они даны	1	1
1361	оно ни	1	1
1362	всякой личности	1	1
1363	есть лишь	5	1
1364	есть тот	1	1
1365	остается так	1	1
1366	дано только	1	1
1367	не живет	2	1
1368	пространство и	2	1
1369	месте и	1	1
1370	даже более	1	1
1371	сознании в	1	1
1372	нет он	1	1
1373	итак ни	1	1
1374	уже тем	1	1
1375	она когда-нибудь	1	1
1376	и действительно	6	1
1377	и факт	3	1
1378	говорить ни	1	1
1379	отдельного человека	1	1
1380	жизнь на	1	1
1381	может стать	1	1
1382	отсюда ясно	1	1
1383	ничто в	1	1
1384	переживания как	2	1
1385	целое как	1	1
1386	которого является	1	1
1387	и вопрос	1	1
1388	в мой	1	1
1389	есть исторически	1	1
1390	правда не	1	1
1391	один миг	1	1
1392	приводит к	1	1
1393	века или	1	1
1394	корне искажает	1	1
1395	ему и	1	1
1396	при всех	1	1
1397	в известном	1	1
1398	что необходимо	1	1
1399	ее воплощения	1	1
1400	здесь нет	3	1
1401	еще нечто	1	1
1402	уже вне	1	1
1403	где ее	1	1
1404	частей и	1	1
1405	ведь оно	1	1
1406	основе самого	1	1
1407	у канта	1	1
1408	момент а	1	1
1409	могли быть	1	1
1410	первом случае	1	1
1411	меня действительно	1	1
1412	акт в	1	1
1413	можно установить	1	1
1414	же я	1	1
1415	вытекает из	2	1
1416	близости к	1	1
1417	где эти	1	1
1418	это дело	1	1
1419	меня с	1	1
1420	это мир	4	1
1421	совершенно иной	1	1
1422	в историю	1	1
1423	центра в	1	1
1424	оба эти	2	1
1425	на некоторых	1	1
1426	себя за	2	1
1427	задний план	1	1
1428	действительности это	1	1
1429	я ее	1	1
1430	мы его	1	1
1431	нет даже	1	1
1432	как бытие	1	1
1433	они вообще	1	1
1434	на основе	7	1
1435	ее до	2	1
1436	и эстетическая	2	1
1437	богато и	1	1
1438	не дана	1	1
1439	не это	1	1
1440	сознании и	1	1
1441	субъекта в	1	1
1442	не могло	1	1
1443	не носит	1	1
1444	в которую	1	1
1445	вступает в	3	1
1446	дать в	1	1
1447	сомнению но	1	1
1448	самом существенном	1	1
1449	бытии это	2	1
1450	как если	1	1
1451	иной мир	1	1
1452	понятием и	1	1
1453	содержание которое	1	1
1454	и находит	1	1
1455	ими так	1	1
1456	и противопоставления	1	1
1457	цели и	1	1
1458	себя от	1	1
1459	такова и	1	1
1460	через него	1	1
1461	и видит	1	1
1462	и временного	2	1
1463	как свой	1	1
1464	и будущее	2	1
1465	философии но	2	1
1466	жизнь только	1	1
1467	никто другой	1	1
1468	и окончательно	1	1
1469	даны здесь	1	1
1470	к двум	1	1
1471	и под	2	1
1472	ней то	1	1
1473	с собою	1	1
1474	которых он	1	1
1475	единственное и	1	1
1476	общее и	3	1
1477	мира но	5	1
1478	вообще ни	1	1
1479	ее действительно	1	1
1480	предмета в	3	1
1481	до конца	3	1
1482	далеко от	1	1
1483	лучше всего	1	1
1484	можно конечно	1	1
1485	том же	1	1
1486	к миру	1	1
1487	такие которые	1	1
1488	из пределов	1	1
1489	быть все	4	1
1490	не видя	1	1
1491	просто нет	1	1
1492	момент во	1	1
1493	чувства в	1	1
1494	месте в	1	1
1495	этих терминов	1	1
1496	отрешенный от	1	1
1497	не из	2	1
1498	осуществления и	1	1
1499	отвлеченно-смысловая сторона	1	1
1500	в едином	10	1
1501	сама не	1	1
1502	другого и	2	1
1503	подойти к	1	1
1504	долженствование и	2	1
1505	теоретический разум	1	1
1506	быть ясно	1	1
1507	ибо нет	2	1
1508	нельзя говорить	1	1
1509	мыслить как	1	1
1510	и каждый	1	1
1511	акт нашего	1	1
1512	друг против	1	1
1513	сознание может	1	1
1514	проникает в	5	1
1515	в предмете	1	1
1516	система теоретического	1	1
1517	вокруг него	2	1
1518	ему в	2	1
1519	бытии только	1	1
1520	бытия все	3	1
1521	сознания все	1	1
1522	основе своей	2	1
1523	не нужен	2	1
1524	это положение	1	1
1525	действительности в	2	1
1526	в последней	1	1
1527	бы себе	1	1
1528	себя осознает	1	1
1529	и одна	1	1
1530	делает возможным	1	1
1531	развивается по	1	1
1532	не будем	1	1
1533	целом есть	1	1
1534	что может	1	1
1535	как некоторый	1	1
1536	область которая	1	1
1537	для всего	1	1
1538	о ценности	1	1
1539	она будет	1	1
1540	содержание не	2	1
1541	в литературе	1	1
1542	отсюда следует	2	1
1543	от времени	1	1
1544	все и	1	1
1545	где он	3	1
1546	осознает и	1	1
1547	видеть в	1	1
1548	то прежде	1	1
1549	котором действительно	1	1
1550	картина мира	1	1
1551	имеет смысла	1	1
1552	сторона не	1	1
1553	возможного бытия	1	1
1554	содержанием в	1	1
1555	и жить	1	1
1556	первом плане	2	1
1557	бы для	1	1
1558	столь же	1	1
1559	чтобы я	1	1
1560	жизни это	1	1
1561	остается и	1	1
1562	субъекта но	1	1
1563	места в	4	1
1564	себя а	4	1
1565	менее всего	6	1
1566	единой и	3	1
1567	в ту	2	1
1568	и индивидуального	1	1
1569	в стороне	1	1
1570	ведь только	1	1
1571	мира он	1	1
1572	лишь с	2	1
1573	истины и	2	1
1574	им и	1	1
1575	да мы	1	1
1576	возможно и	1	1
1577	и абсолютная	1	1
1578	оно принципиально	1	1
1579	и единственный	5	1
1580	временное и	1	1
1581	этим самым	1	1
1582	и утверждается	1	1
1583	остается лишь	1	1
1584	один и	3	1
1585	против друга	1	1
1586	относятся к	1	1
1587	это хорошо	1	1
1588	это целое	2	1
1589	сделать ее	1	1
1590	и таким	1	1
1591	целого и	1	1
1592	научных и	1	1
1593	жизни я	1	1
1594	другом случае	1	1
1595	оно может	1	1
1596	другого это	2	1
1597	по-видимому противоречит	1	1
1598	поскольку она	2	1
1599	сказать только	1	1
1600	каком плане	1	1
1601	мир с	1	1
1602	со всех	1	1
1603	а к	1	1
1604	разума? конечно	1	1
1605	другого а	1	1
1606	он ни	2	1
1607	на задний	1	1
1608	предмету но	1	1
1609	которую мы	1	1
1610	всю свою	1	1
1611	терминах и	1	1
1612	познания науки	1	1
1613	этом мире	2	1
1614	сознание вообще	1	1
1615	вся жизнь	1	1
1616	это сознание	1	1
1617	бесконечен и	1	1
1618	живет и	1	1
1619	и пространство	4	1
1620	нет научного	1	1
1621	а по	2	1
1622	момент не	1	1
1623	свою жизнь	2	1
1624	отрешенное от	1	1
1625	на границе	1	1
1626	каждый раз	1	1
1627	конечно в	2	1
1628	этот факт	2	1
1629	сознания для	1	1
1630	закон но	1	1
1631	пространство в	2	1
1632	том кто	1	1
1633	иным это	1	1
1634	не станет	1	1
1635	его то	1	1
1636	к которой	2	1
1637	ведь если	1	1
1638	ибо вся	2	1
1639	его я	1	1
1640	не касается	1	1
1641	и цели	1	1
1642	признать что	1	1
1643	скорее наоборот	1	1
1644	знает и	2	1
1645	по всей	1	1
1646	к событию	1	1
1647	место не	2	1
1648	о каких	1	1
1649	имеет определенного	1	1
1650	можно быть	1	1
1651	b другое	1	1
1652	бытие всякая	1	1
1653	сознания его	1	1
1654	до ее	1	1
1655	том случае	1	1
1656	включает в	2	1
1657	себе самому	1	1
1658	обязывает а	1	1
1659	чем та	1	1
1660	человек не	2	1
1661	это в	1	1
1662	то все	1	1
1663	и имеют	1	1
1664	в мышлении	1	1
1665	он действительно	1	1
1666	она могла	2	1
1667	которой мы	1	1
1668	всякий предмет	2	1
1669	и себе	2	1
1670	вне меня	1	1
1671	жизнью и	1	1
1672	для другого	4	1
1673	пр все	1	1
