N	2gram	Vygotskiy_	RusskieA
1303	теорию происхождения	1	1
1304	есть уже	1	1
1305	их уже	2	1
1306	они совпадают	2	1
1307	то их	1	1
1308	том основании	1	1
1309	с наступлением	1	1
1310	новой и	1	1
1311	что к	1	1
1312	как этот	1	1
1313	на несколько	1	1
1314	самые разнообразные	2	1
1315	чтобы с	1	1
1316	и где	1	1
1317	который как	1	1
1318	и которая	3	1
1319	и эта	4	1
1320	отрицать что	2	1
1321	можем проследить	1	1
1322	слово в	4	1
1323	вообще не	3	1
1324	сама по	1	1
1325	при исследовании	1	1
1326	ступени ее	2	1
1327	является по	2	1
1328	долгое время	2	1
1329	этому типу	1	1
1330	развития этого	1	1
1331	как она	4	1
1332	от слова	2	1
1333	цель и	2	1
1334	но по	3	1
1335	можно выразить	1	1
1336	своем исследовании	1	1
1337	является не	6	1
1338	толкование которое	1	1
1339	другом месте	3	1
1340	однако это	1	1
1341	это происходит	1	1
1342	и могут	2	1
1343	в такой	3	1
1344	и людей	1	1
1345	те из	1	1
1346	мы склонны	4	1
1347	и оно	1	1
1348	она вводится	1	1
1349	различаются не	1	1
1350	и приведенных	1	1
1351	и таким	1	1
1352	и представляют	1	1
1353	еще с	1	1
1354	животном мире	5	1
1355	нельзя было	1	1
1356	ему не	1	1
1357	достаточно вспомнить	2	1
1358	словом или	2	1
1359	буквальном смысле	1	1
1360	того или	2	1
1361	форм поведения	5	1
1362	все другие	2	1
1363	и эти	2	1
1364	указывали на	1	1
1365	чем эта	1	1
1366	выше и	1	1
1367	он говорит	1	1
1368	по которому	3	1
1369	оно в	1	1
1370	которые могли	1	1
1371	встречаемся с	1	1
1372	животного или	1	1
1373	на один	5	1
1374	которую мы	5	1
1375	с основной	1	1
1376	например у	1	1
1377	аналогичные слова	1	1
1378	это как	1	1
1379	в самых	1	1
1380	ни один	5	1
1381	значение он	1	1
1382	слов для	1	1
1383	который мы	2	1
1384	также и	3	1
1385	не по	2	1
1386	одни и	3	1
1387	иное чем	2	1
1388	они ставят	1	1
1389	при возникновении	1	1
1390	эти формы	2	1
1391	и может	4	1
1392	что дало	1	1
1393	и формами	1	1
1394	следует поставить	1	1
1395	характерно для	1	1
1396	а по	3	1
1397	и детей	1	1
1398	например к	1	1
1399	есть ли	1	1
1400	же что	2	1
1401	говоря о	2	1
1402	в нашей	4	1
1403	стороны его	1	1
1404	что нам	3	1
1405	и обратно	2	1
1406	не следует	1	1
1407	стороны и	1	1
1408	от того	8	1
1409	человека с	1	1
1410	несколько подробнее	1	1
1411	сложности как	1	1
1412	с понятием	4	1
1413	или как	2	1
1414	при всем	2	1
1415	и определить	1	1
1416	их сходство	1	1
1417	слова если	1	1
1418	еще на	1	1
1419	рассматривать как	1	1
1420	и дают	1	1
1421	животных в	1	1
1422	невозможно вне	1	1
1423	же самое	9	1
1424	составляет только	1	1
1425	явление в	1	1
1426	к изучению	2	1
1427	и много	1	1
1428	случае с	1	1
1429	дня и	1	1
1430	мы сейчас	1	1
1431	это означает	3	1
1432	исторически и	1	1
1433	что некогда	1	1
1434	этих форм	1	1
1435	к пониманию	3	1
1436	и женщина	1	1
1437	все еще	2	1
1438	идет не	1	1
1439	только после	2	1
1440	нуждается в	1	1
1441	на всем	1	1
1442	склонны видеть	3	1
1443	в мышлении	27	1
1444	а требование	1	1
1445	в так	2	1
1446	других языках	1	1
1447	именно это	3	1
1448	и совершенно	2	1
1449	не надо	1	1
1450	есть не	1	1
1451	палку в	1	1
1452	быть поставлен	1	1
