N	2gram	Losev_Prob	Problemy
1317	мы скажем	4	1
1318	может обойтись	2	1
1319	сливаться с	1	1
1320	не происходит	1	1
1321	видели что	1	1
1322	ее и	2	1
1323	и скажет	1	1
1324	и получает	1	1
1325	не выходит	2	1
1326	нами не	2	1
1327	он уж	1	1
1328	менее в	3	1
1329	а наоборот	3	1
1330	от его	4	1
1331	конечно есть	1	1
1332	она как	1	1
1333	его чрезвычайно	1	1
1334	не говорят	2	1
1335	похожи на	1	1
1336	нами еще	2	1
1337	и всей	2	1
1338	не говоря	2	1
1339	это принцип	1	1
1340	время и	2	1
1341	вообще а	1	1
1342	что каждая	2	1
1343	такого рода	14	1
1344	внимание на	2	1
1345	какой-то другой	1	1
1346	что уже	1	1
1347	другое и	1	1
1348	получает в	1	1
1349	сильнее чем	1	1
1350	форма является	1	1
1351	то для	4	1
1352	вопрос мы	1	1
1353	из моментов	1	1
1354	второй план	1	1
1355	а ведь	4	1
1356	мышления с	1	1
1357	читатель всегда	1	1
1358	по мнению	2	1
1359	даже так	1	1
1360	и художественно	1	1
1361	о существовании	1	1
1362	после этого	1	1
1363	как элемент	1	1
1364	и за	2	1
1365	довлеет себе	1	1
1366	значит не	1	1
1367	в тот	1	1
1368	велико что	1	1
1369	такой художественной	1	1
1370	которых ни	1	1
1371	по типу	2	1
1372	делает вид	1	1
1373	строятся на	1	1
1374	возникает вопрос	1	1
1375	весь мир	2	1
1376	является принципом	3	1
1377	чем ты	1	1
1378	и притом	7	1
1379	только к	4	1
1380	презрение к	1	1
1381	впрочем здесь	1	1
1382	существует только	1	1
1383	отношениях к	1	1
1384	действительности то	1	1
1385	наконец мы	1	1
1386	бы только	2	1
1387	однако он	1	1
1388	образец и	1	1
1389	о в	2	1
1390	сознанию то	1	1
1391	в редчайших	1	1
1392	не говорит	2	1
1393	и объективно	1	1
1394	наконец не	1	1
1395	ряд и	3	1
1396	или несколько	1	1
1397	как изображение	1	1
1398	потому в	1	1
1399	в непрерывном	1	1
1400	вещей и	2	1
1401	ничего и	2	1
1402	и всю	1	1
1403	оно достаточно	1	1
1404	на тот	1	1
1405	или иная	4	1
1406	смысле и	1	1
1407	с одним	1	1
1408	первый план	3	1
1409	учение о	3	1
1410	мы дали	1	1
1411	в связи	9	1
1412	ясно что	11	1
1413	которыми мы	2	1
1414	диалектическое становление	1	1
1415	такова что	1	1
1416	повторяем не	1	1
1417	по одному	2	1
1418	художественном произведении	3	1
1419	есть та	1	1
1420	художественно и	2	1
1421	здесь перед	2	1
1422	после появления	1	1
1423	он пародийно	1	1
1424	чем иным	2	1
1425	становящийся ряд	1	1
1426	своей идее	1	1
1427	под эту	2	1
1428	мы пытались	1	1
1429	иным как	2	1
1430	нет нужды	2	1
1431	на какое	1	1
1432	данного типа	1	1
1433	он вовсе	1	1
1434	уже давно	3	1
1435	и являются	1	1
1436	и жизнь	1	1
1437	обращать на	1	1
1438	благодаря тому	1	1
1439	ими самими	1	1
1440	единственный способ	3	1
1441	только еще	4	1
1442	его значение	1	1
1443	а только	9	1
1444	пародии на	1	1
1445	есть своя	2	1
1446	тезис что	1	1
1447	дан или	1	1
1448	могло бы	3	1
1449	и объединения	1	1
1450	всю ее	1	1
1451	будет сказать	2	1
1452	смысле его	1	1
1453	чтобы его	1	1
1454	с иной	1	1
1455	менее и	1	1
1456	отрывки из	1	1
1457	мы приведем	1	1
1458	и изображает	1	1
1459	всех своих	1	1
1460	я на	1	1
1461	всей их	1	1
1462	слово об	1	1
1463	смысл и	1	1
1464	от их	2	1
1465	фантастическим но	1	1
1466	но можно	1	1
1467	нами как	1	1
1468	это ведь	2	1
1469	за такое	1	1
1470	который является	2	1
1471	чисто художественную	1	1
1472	и пространства	1	1
1473	привело бы	1	1
1474	самим предметом	1	1
1475	о предмете	1	1
1476	говорил о	1	1
1477	бы она	2	1
1478	значимости но	1	1
1479	и остался	1	1
1480	в отдельных	1	1
1481	у них	2	1
1482	еще только	3	1
1483	достаточно глубоко	1	1
1484	определенным образом	3	1
1485	бытием и	1	1
1486	из романов	1	1
1487	но вовсе	1	1
1488	в случае	1	1
1489	и весьма	3	1
1490	языком и	1	1
1491	общего не	1	1
1492	было только	1	1
1493	и тем	16	1
1494	как это	4	1
1495	не будет	3	1
1496	на нем	3	1
1497	всей этой	1	1
1498	всех других	2	1
1499	нужно сказать	1	1
1500	не тем	2	1
1501	никто не	5	1
1502	хотя в	1	1
1503	в тех	3	1
1504	и тот	2	1
1505	от самого	2	1
1506	ни одна	2	1
1507	которые сами	1	1
1508	ее художественного	1	1
1509	поэтому даже	1	1
1510	и хотя	3	1
1511	даже не	3	1
1512	дела и	1	1
1513	в нее	2	1
1514	что бы	1	1
1515	литературы и	2	1
1516	но тут	2	1
1517	понимает что	1	1
1518	когда мы	24	1
1519	значит быть	1	1
1520	и какое	1	1
1521	например не	2	1
1522	и стремление	1	1
1523	следовательно в	1	1
1524	дан с	1	1
1525	предмет но	1	1
1526	поэтому здесь	1	1
1527	с людьми	2	1
1528	все человеческие	1	1
1529	известном смысле	1	1
1530	и никогда	1	1
1531	мы дадим	1	1
1532	или о	1	1
1533	и каждый	2	1
1534	что есть	1	1
1535	условия для	1	1
1536	первом случае	1	1
1537	но наоборот	1	1
1538	но несмотря	1	1
1539	и синтеза	1	1
1540	такой форме	1	1
1541	так уж	2	1
1542	что только	1	1
1543	даже если	4	1
1544	значение этих	1	1
1545	бесконечности в	1	1
1546	или может	1	1
1547	и гораздо	1	1
1548	об этих	1	1
1549	делает эти	1	1
1550	первой степени	7	1
1551	вовсе еще	2	1
1552	деле это	1	1
1553	каждый член	1	1
1554	если они	2	1
1555	одной стороны	2	1
1556	собой а	2	1
1557	который был	1	1
1558	или иного	5	1
1559	которого мы	2	1
1560	себя он	1	1
1561	наше художественное	1	1
1562	строится то	1	1
1563	каждого из	1	1
1564	до его	1	1
1565	сливаются в	2	1
1566	даже от	2	1
1567	в символ	1	1
1568	не отличается	1	1
1569	и самый	3	1
1570	бы тогда	1	1
1571	и ничего	1	1
1572	но построение	1	1
1573	видим и	2	1
1574	от всякого	3	1
1575	контекстов в	1	1
1576	речи то	1	1
1577	своей фактической	1	1
1578	слова это	2	1
1579	к такому	1	1
1580	собственном смысле	1	1
1581	целом то	1	1
1582	в частности	4	1
1583	стать не	1	1
1584	однако с	1	1
1585	от несущественного	1	1
1586	является здесь	4	1
1587	если в	1	1
1588	прямо говорит	1	1
1589	что сказать	1	1
1590	его из	1	1
1591	к одной	2	1
1592	в языке	4	1
1593	на ее	2	1
1594	образа в	2	1
1595	из таких	1	1
1596	оно было	1	1
1597	самостоятельности и	1	1
1598	и отражает	1	1
1599	не чем	2	1
1600	эти особенности	1	1
1601	но художественный	1	1
1602	непосредственно но	1	1
1603	образа и	4	1
1604	на те	1	1
1605	не всякий	4	1
1606	больше ничего	3	1
1607	от нас	3	1
1608	до некоторой	1	1
1609	предмета изображения	1	1
1610	со второй	1	1
1611	она дана	1	1
1612	и наглядно	1	1
1613	самой жизни	2	1
1614	бы привести	1	1
1615	структуры как	2	1
1616	что никакой	2	1
1617	лишены всяких	1	1
1618	из отдельных	3	1
1619	их как	1	1
1620	социального положения	1	1
1621	является он	1	1
1622	тип может	1	1
1623	он несет	1	1
1624	слезами и	1	1
1625	в логике	1	1
1626	этого типа	1	1
1627	это есть	5	1
1628	здесь определяется	1	1
1629	но чтобы	2	1
1630	здесь настолько	1	1
1631	этих отношений	1	1
1632	деле и	1	1
1633	его ни	1	1
1634	вполне возможна	1	1
1635	нельзя ли	2	1
1636	нельзя ни	1	1
1637	этом как	1	1
1638	даны как	1	1
1639	как идея	1	1
1640	другое что	2	1
1641	так или	2	1
1642	где же	1	1
1643	находим у	1	1
1644	сходство но	1	1
1645	и пожалуй	1	1
1646	ни о	8	1
1647	строгом смысле	1	1
1648	простым и	1	1
1649	смысла и	1	1
1650	определения и	1	1
1651	на какой-то	2	1
1652	заключается в	8	1
1653	оно есть	2	1
1654	принципом не	1	1
1655	но вот	4	1
1656	развития в	1	1
1657	если это	1	1
1658	и рождается	1	1
1659	превращаются в	1	1
1660	на месте	1	1
1661	и начала	2	1
1662	и явилось	1	1
1663	можно назвать	1	1
1664	все на	2	1
1665	к которым	1	1
1666	спор двух	1	1
1667	для сознания	1	1
1668	но почти	2	1
1669	который на	1	1
1670	все указанные	2	1
1671	их живого	1	1
1672	это та	1	1
1673	и представляя	1	1
1674	к пределу	1	1
1675	если принять	1	1
1676	для каждого	2	1
1677	которые могут	1	1
1678	произведение в	2	1
1679	по разным	1	1
1680	явлений и	3	1
1681	ли он	1	1
1682	думают что	1	1
1683	о котором	1	1
1684	вступая с	1	1
1685	и конструируется	1	1
1686	сравнению с	3	1
1687	в те	1	1
1688	далек от	1	1
1689	в известном	3	1
1690	эта последняя	2	1
1691	диалектического развития	2	1
1692	в каком	9	1
1693	ничего общего	7	1
1694	степени с	2	1
1695	не тип	1	1
1696	каждый тип	1	1
1697	еще такое	1	1
1698	из области	1	1
1699	который и	1	1
1700	сразу и	3	1
1701	рассчитанным на	2	1
1702	такое положение	1	1
1703	бы о	2	1
1704	всякого смыслового	1	1
1705	нет ничего	6	1
1706	наконец и	1	1
1707	есть ее	4	1
1708	и всему	1	1
1709	перейти в	1	1
1710	конце своей	1	1
1711	что мы	12	1
1712	в очень	2	1
1713	для всякой	1	1
1714	согласен с	1	1
1715	речи он	1	1
1716	в слово	1	1
1717	мы два	1	1
1718	чего нет	1	1
1719	это за	3	1
1720	значение этого	2	1
1721	относится к	4	1
1722	только такие	1	1
1723	на основе	1	1
1724	результате их	1	1
1725	думать и	1	1
1726	и поэтому	3	1
1727	это только	2	1
1728	том как	4	1
1729	в отдельности	2	1
1730	которое не	1	1
1731	бы ему	1	1
1732	идею от	2	1
1733	не должны	1	1
1734	и независимо	2	1
1735	наш анализ	1	1
1736	и тогда	3	1
1737	его изображение	1	1
1738	остается только	2	1
1739	для нее	2	1
1740	для меня	4	1
1741	хочет сказать	1	1
1742	является эта	1	1
1743	и два	1	1
1744	литературном произведении	1	1
1745	и наиболее	1	1
1746	него с	2	1
1747	тому или	1	1
1748	еще больше	1	1
1749	более и	1	1
1750	в совершенно	1	1
1751	он их	1	1
1752	своей типичности	1	1
1753	идея есть	1	1
1754	жизни только	1	1
1755	быть художественным	1	1
1756	потому и	1	1
1757	имеем в	4	1
1758	на что-то	3	1
1759	на более	2	1
1760	может ли	2	1
1761	тоже ведь	2	1
1762	целое в	1	1
1763	и отражать	1	1
1764	к следующему	1	1
1765	и многих	2	1
1766	от простой	1	1
1767	функционирует в	1	1
1768	не чисто	2	1
1769	конца и	1	1
1770	же есть	2	1
1771	тебе и	1	1
1772	только при	10	1
1773	не знаем	2	1
1774	у лермонтова	2	1
1775	или иными	1	1
1776	выход за	1	1
1777	это является	3	1
1778	или более	1	1
1779	остался бы	1	1
1780	не стоит	2	1
1781	но если	12	1
1782	является только	8	1
1783	значение а	1	1
1784	и после	2	1
1785	мы еще	3	1
1786	или вовсе	1	1
1787	они вовсе	2	1
1788	часто и	1	1
1789	его структура	1	1
1790	определение слова	1	1
1791	характерные для	1	1
1792	д и	5	1
1793	нельзя говорить	1	1
1794	входящее в	1	1
1795	своим предметом	2	1
1796	себе достаточно	1	1
1797	или просто	1	1
1798	тут есть	1	1
1799	находятся в	5	1
1800	этот термин	2	1
1801	в более	1	1
1802	произведении как	1	1
1803	и всякий	5	1
1804	мы могли	4	1
1805	ему в	1	1
1806	сами себя	1	1
1807	о его	3	1
1808	ему что	1	1
1809	все элементы	1	1
1810	ведь именно	1	1
1811	может не	1	1
1812	ни с	5	1
1813	не изображает	1	1
1814	уже само	1	1
1815	нас не	6	1
1816	зависит от	1	1
1817	этих слов	1	1
1818	точно не	1	1
1819	том числе	1	1
1820	фантастической и	1	1
1821	в принципы	1	1
1822	для всякого	2	1
1823	нет например	1	1
1824	всякого человека	1	1
1825	мы имеем	7	1
1826	речь именно	1	1
1827	жизни здесь	1	1
1828	образ и	4	1
1829	хотя у	1	1
1830	нас здесь	1	1
1831	что подлинная	1	1
1832	ничего кроме	2	1
1833	и никаких	1	1
1834	же их	1	1
1835	структуры у	1	1
1836	развитии и	2	1
1837	тоже в	1	1
1838	гл vi	1	1
1839	а каждый	2	1
1840	нам еще	1	1
1841	мы совершенно	1	1
1842	лиц и	2	1
1843	указание на	2	1
1844	можно осуществить	1	1
1845	то мы	3	1
1846	случае оно	1	1
1847	имел в	1	1
1848	сама является	1	1
1849	это именно	1	1
1850	этого пути	1	1
1851	таком случае	7	1
1852	первом плане	1	1
1853	слова есть	1	1
1854	структурой и	1	1
1855	есть уже	4	1
1856	мы находим	8	1
1857	с соответствующим	3	1
1858	здесь можно	1	1
1859	даже самая	1	1
1860	к самой	1	1
1861	речь но	1	1
1862	это понять	1	1
1863	хотя как	1	1
1864	в таких	3	1
1865	всем не	1	1
1866	и непосредственно	3	1
1867	что ни	1	1
1868	не выражается	1	1
1869	просто как	2	1
1870	является таким	1	1
1871	автора от	1	1
1872	и более	6	1
1873	особого типа	1	1
1874	или иначе	2	1
1875	есть разновидность	1	1
1876	этого произведения	4	1
1877	что будет	1	1
1878	становления и	1	1
1879	являются теми	1	1
1880	есть если	1	1
1881	же такое	3	1
1882	изображаемой действительности	1	1
1883	о каком	2	1
1884	раз навсегда	1	1
1885	каждого явления	1	1
1886	в ту	2	1
1887	этих произведений	1	1
1888	это возможно	1	1
1889	и другое	1	1
1890	здесь даже	1	1
1891	их художественного	1	1
1892	тонким и	1	1
1893	очень много	4	1
1894	она особенно	1	1
1895	ли ты	1	1
1896	необходимо заметить	1	1
1897	нас к	2	1
1898	отношении не	1	1
1899	говорить об	2	1
1900	случаях когда	1	1
1901	говорят о	4	1
1902	человеком в	1	1
1903	меньше всего	2	1
1904	образ или	2	1
1905	человеческим голосом	2	1
1906	перед собой	1	1
1907	но художественно	1	1
1908	и абстрактной	1	1
1909	вернемся еще	1	1
1910	в соединении	1	1
1911	на все	1	1
1912	без этого	3	1
1913	этого вопроса	1	1
1914	со своей	1	1
1915	сразу же	2	1
1916	или что	1	1
1917	глубоким и	1	1
1918	а другого	1	1
1919	именно эта	1	1
1920	новых точек	1	1
1921	все такого	4	1
1922	предмета но	2	1
1923	идеи и	4	1
1924	бы совершенно	1	1
1925	человеком и	1	1
1926	говорит об	1	1
1927	целого и	1	1
1928	героя у	1	1
1929	тем более	8	1
1930	стремлений и	1	1
1931	метафора но	1	1
1932	он прежде	1	1
1933	или ином	3	1
1934	что эти	1	1
1935	сказать и	2	1
1936	чем же	7	1
1937	без всякой	3	1
1938	новое отношение	1	1
1939	его личный	1	1
1940	в юности	1	1
1941	как всякая	1	1
1942	же деле	7	1
1943	ко всему	1	1
1944	может иметь	4	1
1945	мертвых душ	2	1
1946	это конечно	1	1
1947	за то	1	1
1948	однако к	1	1
1949	к их	2	1
1950	понимаем не	1	1
1951	а еще	4	1
1952	или отрицания	1	1
1953	одно или	1	1
1954	план в	1	1
1955	сама о	1	1
1956	целиком а	2	1
1957	и заключается	1	1
1958	каких бы	1	1
1959	такие же	1	1
1960	в разных	4	1
1961	которая может	1	1
1962	является и	2	1
1963	которую мы	1	1
1964	художественной структуры	3	1
1965	каждом из	1	1
1966	до бесконечности	2	1
1967	получили в	1	1
1968	не имеется	1	1
1969	вполне можно	1	1
1970	другими словами	9	1
1971	всерьез и	1	1
1972	его не	2	1
1973	идею в	1	1
1974	гордость и	1	1
1975	начиная от	1	1
1976	здесь только	7	1
1977	с полным	4	1
1978	он все-таки	1	1
1979	на всех	1	1
1980	здесь совершенно	1	1
1981	обстоит дело	1	1
1982	она здесь	1	1
1983	в отношениях	1	1
1984	и художественный	1	1
1985	иное чем	3	1
1986	стал для	1	1
1987	в искусстве	4	1
1988	здесь это	1	1
1989	только их	1	1
1990	и может	4	1
1991	в эпилоге	2	1
1992	в человеческом	2	1
1993	есть прежде	3	1
1994	каков его	1	1
1995	к области	1	1
1996	настолько велико	1	1
1997	каждый раз	7	1
1998	оказывается что	2	1
1999	сводить на	1	1
2000	сосредоточиться на	1	1
2001	но дело	1	1
2002	и фактически	1	1
2003	мысль мы	1	1
2004	чисто художественной	2	1
2005	в это	1	1
2006	после всего	1	1
2007	непосредственно без	3	1
2008	чего же	4	1
2009	свое значение	3	1
2010	ведь если	3	1
2011	всему тому	1	1
2012	и всякая	1	1
2013	с первого	3	1
2014	и часто	2	1
2015	и всех	1	1
2016	идет речь	4	1
2017	и самой	4	1
2018	слова если	1	1
2019	еще на	2	1
2020	рассматривать как	2	1
2021	на это	1	1
2022	не хотел	1	1
2023	такое изображение	2	1
2024	действительности является	1	1
2025	числе и	1	1
2026	но эту	1	1
2027	и утвердить	1	1
2028	единое и	3	1
2029	и цельное	1	1
2030	человеческих отношений	4	1
2031	которое способно	1	1
2032	не эта	1	1
2033	в литературном	1	1
2034	что движемся	1	1
2035	они тоже	1	1
2036	что за	1	1
2037	к самодовлению	1	1
2038	та или	4	1
2039	здесь к	1	1
2040	возникает та	1	1
2041	даже как	1	1
2042	мы бы	2	1
2043	и нами	1	1
2044	будут к	1	1
2045	на какое-нибудь	1	1
2046	и кончая	1	1
2047	него были	1	1
2048	даже для	1	1
2049	дня и	1	1
2050	вся структура	1	1
2051	может показаться	1	1
2052	впрочем если	1	1
2053	мы сейчас	4	1
2054	них как	1	1
2055	голоса или	2	1
2056	человека это	2	1
2057	и художественной	2	1
2058	отметим еще	1	1
2059	происходит в	3	1
2060	форме эта	1	1
2061	точки как	1	1
2062	об этой	1	1
2063	что до	1	1
2064	идея и	6	1
2065	очень трудно	1	1
2066	в области	2	1
2067	с известной	1	1
2068	тех или	10	1
2069	соответствующие им	1	1
2070	все другие	1	1
2071	быть только	1	1
2072	своим собственным	4	1
2073	ли в	3	1
2074	бы от	1	1
2075	в глубине	1	1
2076	слишком уж	2	1
2077	он действительно	1	1
2078	сам а	1	1
2079	один не	1	1
2080	именно это	1	1
2081	идею и	2	1
2082	она действительно	1	1
2083	становится в	1	1
2084	самодовлению и	1	1
2085	в известной	3	1
2086	есть не	13	1
2087	образов и	4	1
2088	говорит не	1	1
2089	природа общество	2	1
2090	котором он	2	1
