N	2gram	Bakhtin_Fr	Komedia
1314	установления истины	1	1
1315	мы будем	2	1
1316	все остальное	1	1
1317	а вслед	1	1
1318	на весь	5	1
1319	об этих	1	1
1320	сущности к	1	1
1321	до наших	1	1
1322	и объясняются	1	1
1323	время он	1	1
1324	прямо противоположное	1	1
1325	речи и	1	1
1326	там где	10	1
1327	в самих	1	1
1328	сводится в	1	1
1329	это совершенно	1	1
1330	за себя	1	1
1331	отвечает что	1	1
1332	в него	1	1
1333	его времени	1	1
1334	не одна	1	1
1335	он должен	2	1
1336	одного и	1	1
1337	вообще нет	1	1
1338	которого она	1	1
1339	ты еще	1	1
1340	и самый	3	1
1341	при дворе	2	1
1342	и сами	1	1
1343	любви и	1	1
1344	для самого	1	1
1345	в особенности	7	1
1346	и гипербол	1	1
1347	в женщине	1	1
1348	с полной	3	1
1349	и третью	1	1
1350	предложение и	1	1
1351	в последующих	1	1
1352	тысячи лет	1	1
1353	и против	1	1
1354	для античных	1	1
1355	характерная для	1	1
1356	и этот	2	1
1357	можно понять	1	1
1358	одном случае	1	1
1359	они и	3	1
1360	от жизни	1	1
1361	был очень	1	1
1362	бы при	1	1
1363	в самый	1	1
1364	то есть	49	1
1365	условий и	1	1
1366	и старой	1	1
1367	жизни а	1	1
1368	самой жизни	2	1
1369	в специальном	1	1
1370	существенным образом	1	1
1371	во власти	1	1
1372	который стал	1	1
1373	из таких	1	1
1374	не идет	1	1
1375	упускает случая	1	1
1376	еду на	1	1
1377	источники в	1	1
1378	мысль не	1	1
1379	все на	1	1
1380	не находим	1	1
1381	он уверен	1	1
1382	современников и	1	1
1383	здесь он	2	1
1384	что большинство	1	1
1385	времени когда	1	1
1386	он действует	1	1
1387	эти конечно	1	1
1388	утверждает что	1	1
1389	видели как	3	1
1390	создания этого	1	1
1391	и создает	1	1
1392	очень много	1	1
1393	обычной колеи	2	1
1394	и вполне	1	1
1395	и страх	1	1
1396	акта в	2	1
1397	если эти	1	1
1398	все границы	1	1
1399	за это	1	1
1400	этом образе	3	1
1401	второй части	1	1
1402	филологов и	1	1
1403	в кругу	1	1
1404	поэтому и	8	1
1405	в веселом	1	1
1406	кто не	3	1
1407	нам в	2	1
1408	xviii в	1	1
1409	но только	1	1
1410	вместо того	1	1
1411	все то	6	1
1412	системе образов	4	1
1413	оказывается в	1	1
1414	находим у	1	1
1415	самим собой	2	1
1416	ни о	2	1
1417	с таким	1	1
1418	и вперед	1	1
1419	в мыслях	1	1
1420	мы остановимся	1	1
1421	о своей	2	1
1422	доме и	1	1
1423	в ходу	1	1
1424	друзьями и	1	1
1425	но вот	1	1
1426	веры в	1	1
1427	и будет	1	1
1428	был одним	1	1
1429	говорить в	3	1
1430	затем следует	1	1
1431	можно назвать	1	1
1432	описывает во	1	1
1433	пор еще	2	1
1434	самый характер	2	1
1435	словом у	1	1
1436	в памяти	1	1
1437	и каждому	1	1
1438	и они	2	1
1439	и шире	1	1
1440	внешних проявлений	1	1
1441	для гостей	1	1
1442	родить и	1	1
1443	правда не	1	1
1444	землю и	1	1
1445	расстановка сил	1	1
1446	у платона	1	1
1447	нем только	1	1
1448	данном случае	4	1
1449	в нее	1	1
1450	при всех	1	1
1451	этот образ	5	1
1452	эта последняя	1	1
1453	чтобы убедиться	1	1
1454	одно существенное	1	1
1455	всей своей	2	1
1456	на своем	2	1
1457	актеры в	1	1
1458	тем чем	1	1
1459	ничего общего	1	1
1460	при общем	1	1
1461	года и	2	1
1462	все проявления	1	1
1463	в любой	1	1
1464	к той	1	1
1465	своем доме	1	1
1466	к природе	2	1
1467	того на	1	1
1468	почти каждая	1	1
1469	все они	7	1
1470	против их	2	1
1471	к индивидуальному	1	1
1472	в постоянной	1	1
1473	есть все	1	1
1474	речей и	3	1
1475	время своего	1	1
1476	нее так	1	1
1477	то он	2	1
1478	этот день	1	1
1479	фон для	1	1
1480	мог не	1	1
1481	представляется возможным	1	1
1482	богини цереры	1	1
1483	пророчеств и	1	1
1484	как начало	1	1
1485	вернемся к	6	1
1486	и самой	1	1
1487	в очень	1	1
1488	дошедшие до	1	1
1489	не имеют	1	1
1490	и видит	1	1
1491	этой традиции	6	1
1492	их беседы	1	1
1493	в платье	1	1
1494	он делает	1	1
1495	гете и	2	1
1496	и между	1	1
1497	в дело	1	1
1498	в значительной	2	1
1499	власть и	1	1
1500	ему руки	1	1
1501	здесь дается	3	1
1502	какие же	1	1
1503	своему характеру	1	1
1504	они играли	1	1
1505	он является	1	1
1506	это особенно	1	1
1507	утверждают что	3	1
1508	и независимо	1	1
1509	и тогда	1	1
1510	нашей работы	1	1
1511	развития и	1	1
1512	в образах	9	1
1513	народа и	2	1
1514	интерес и	1	1
1515	эти произведения	1	1
1516	затем появляется	3	1
1517	и вся	2	1
1518	не могло	3	1
1519	в дни	1	1
1520	он хочет	3	1
1521	которого не	1	1
1522	ночи и	1	1
1523	и священный	1	1
1524	вина и	1	1
1525	ее с	1	1
1526	он по	2	1
1527	и находит	1	1
1528	существо и	1	1
1529	руки и	1	1
1530	им в	3	1
1531	г вот	1	1
1532	связанной с	1	1
1533	выше и	1	1
1534	это же	1	1
1535	не употребляет	1	1
1536	о таких	2	1
1537	время этой	1	1
1538	может послужить	2	1
1539	которые шли	1	1
1540	эти факты	1	1
1541	и противоречиво	1	1
1542	проявляется в	1	1
1543	основное содержание	1	1
1544	этого нет	1	1
1545	еще вернемся	1	1
1546	объединяются в	1	1
1547	начиная с	2	1
1548	историческая действительность	1	1
1549	и возрождения	1	1
1550	тот самый	1	1
1551	источника для	1	1
1552	сложнее и	2	1
1553	в собрании	1	1
1554	известное нам	1	1
1555	свою жену	2	1
1556	делают вполне	1	1
1557	себя самого	2	1
1558	нельзя было	2	1
1559	их образов	1	1
1560	кончается эта	1	1
1561	он может	2	1
1562	раза в	2	1
1563	поправить свои	1	1
1564	эпохи возрождения	2	1
1565	на службу	1	1
1566	этого слова	1	1
1567	всего к	1	1
1568	прямое обращение	1	1
1569	из участников	1	1
1570	женского пола	1	1
1571	видят в	1	1
1572	ее содержание	1	1
1573	с концами	1	1
1574	месте в	1	1
1575	убежден в	1	1
1576	нельзя сказать	1	1
1577	страданий в	1	1
1578	из него	1	1
1579	не из	1	1
1580	же он	1	1
1581	он произвел	1	1
1582	в год	1	1
1583	мы еще	2	1
1584	нашем отрывке	1	1
1585	если только	1	1
1586	первоначальное значение	2	1
1587	особый характер	1	1
1588	точку зрения	3	1
1589	этой маленькой	1	1
1590	с того	1	1
1591	внешнее и	2	1
1592	и боится	1	1
1593	декабря г	1	1
1594	на время	5	1
1595	которому он	1	1
1596	жизни но	1	1
1597	что автор	1	1
1598	высоких материях	1	1
1599	им как	1	1
1600	события и	1	1
1601	хотя эти	1	1
1602	то они	1	1
1603	заимствована из	1	1
1604	не носило	1	1
1605	для нашего	1	1
1606	значение в	1	1
1607	выходит за	3	1
1608	таких же	1	1
1609	в коем	1	1
1610	различие между	1	1
1611	для нового	2	1
1612	ни с	2	1
1613	дальнейшее развитие	1	1
1614	здесь есть	1	1
1615	свидетельствует о	1	1
1616	время все	1	1
1617	объясняется что	1	1
1618	в первое	1	1
1619	и того	1	1
1620	драматические представления	1	1
1621	не будем	3	1
1622	лица из	1	1
1623	его ничем	1	1
1624	одна и	1	1
1625	как смерть	1	1
1626	фоне этих	1	1
1627	и всем	1	1
1628	в философской	1	1
1629	значение имеют	1	1
1630	единичного и	1	1
1631	культуры в	1	1
1632	происходит их	1	1
1633	сложившихся в	1	1
1634	только его	1	1
1635	конце xv	1	1
1636	катастрофы и	1	1
1637	во внешнем	1	1
1638	от времени	1	1
1639	бы у	1	1
1640	как у	2	1
1641	которых говорится	1	1
1642	был в	3	1
1643	может показаться	1	1
1644	и всегда	1	1
1645	богатству и	1	1
1646	имеет значения	1	1
1647	из своих	2	1
1648	на самом	8	1
1649	богатство и	1	1
1650	и государственного	2	1
1651	шаг к	1	1
1652	он становится	1	1
1653	на которой	1	1
1654	чем он	1	1
1655	литературу и	1	1
1656	особое значение	1	1
1657	различия между	1	1
1658	это отношение	1	1
1659	времени потому	1	1
1660	и литературной	1	1
1661	характерными для	1	1
1662	ко второму	1	1
1663	во хмелю	2	1
1664	часть в	1	1
1665	этой пьесе	1	1
1666	подтверждается и	1	1
1667	жизни это	1	1
1668	быть ни	1	1
1669	на большой	1	1
1670	деле здесь	1	1
1671	наших дней	1	1
1672	что уже	1	1
1673	на пире	1	1
1674	в кости	7	1
1675	по дошедшим	1	1
1676	дело в	5	1
1677	та же	2	1
1678	же по	1	1
1679	здесь также	1	1
1680	те самые	1	1
1681	всегда имеют	1	1
1682	виду что	1	1
1683	родном городе	1	1
1684	который с	1	1
1685	забот и	2	1
1686	в сферу	2	1
1687	и мелких	1	1
1688	в ряде	4	1
1689	словом и	4	1
1690	пьеса эта	2	1
1691	положение в	1	1
1692	ведь он	2	1
1693	мира а	2	1
1694	что этот	1	1
1695	женщин ни	1	1
1696	пиршественного стола	2	1
1697	женщины и	4	1
1698	что против	1	1
1699	говорить об	1	1
1700	в сборнике	1	1
1701	нас дошли	1	1
1702	его отец	1	1
1703	имеется в	2	1
1704	стремление к	1	1
1705	почти во	1	1
1706	мира и	10	1
1707	не от	1	1
1708	остановимся на	2	1
1709	лица не	1	1
1710	уже знакомые	1	1
1711	в условиях	3	1
1712	но уже	1	1
1713	брань по	1	1
1714	его же	1	1
1715	человеком и	2	1
1716	г к	1	1
1717	там на	2	1
1718	уже за	1	1
1719	к самой	1	1
1720	действующие лица	1	1
1721	как все	1	1
1722	и популярных	1	1
1723	другом случае	1	1
1724	основанной на	1	1
1725	не считал	1	1
1726	и свои	1	1
1727	в юности	1	1
1728	этого он	1	1
1729	буквальном смысле	1	1
1730	и внешних	1	1
1731	хотел сказать	1	1
1732	обычно в	1	1
1733	и внутреннее	3	1
1734	античных источников	1	1
1735	это конечно	4	1
1736	в полной	1	1
1737	как ни	1	1
1738	эпизоде с	5	1
1739	тут и	1	1
1740	он понимал	1	1
1741	были две	1	1
1742	который был	1	1
1743	он чувствует	1	1
1744	свободная и	1	1
1745	изображается в	2	1
1746	за все	2	1
1747	два противоположных	1	1
1748	и автору	1	1
1749	знакомые нам	1	1
1750	первая половина	1	1
1751	и почти	2	1
1752	и ни	3	1
1753	этого дело	1	1
1754	также и	11	1
1755	и образов	6	1
1756	в ход	1	1
1757	за три	1	1
1758	в обычае	1	1
1759	в искусстве	3	1
1760	быть и	1	1
1761	и слова	2	1
1762	у народа	2	1
1763	и детей	1	1
1764	всего его	2	1
1765	самое что	1	1
1766	от земли	2	1
1767	в трех	2	1
1768	идет здесь	1	1
1769	для исполнения	1	1
1770	время только	1	1
1771	дело доходит	2	1
1772	но вместе	1	1
1773	хотя она	1	1
1774	и способы	1	1
1775	думать что	2	1
1776	этому поводу	1	1
1777	остались в	1	1
1778	сомнений но	1	1
1779	уже знаем	1	1
1780	это первый	1	1
1781	ли этот	1	1
1782	существенное место	2	1
1783	последнее слово	1	1
1784	в отрыве	2	1
1785	люди не	1	1
1786	его материального	1	1
1787	же на	1	1
1788	времени с	2	1
1789	с различными	1	1
1790	в книге	2	1
1791	какой мы	1	1
1792	которой можно	2	1
1793	в понимании	1	1
1794	в ходе	1	1
1795	пить и	2	1
1796	можно сказать	4	1
1797	они принадлежат	1	1
1798	течение всего	1	1
1799	было одно	1	1
1800	действительно не	1	1
1801	происходящая в	1	1
1802	к участию	1	1
1803	традиции на	2	1
1804	них-то и	1	1
1805	или иной	1	1
1806	войной и	1	1
1807	чувствовали себя	1	1
1808	происходит в	3	1
1809	и прежде	4	1
1810	здесь все	4	1
1811	мы слышим	2	1
1812	на двух	1	1
1813	их на	1	1
1814	хотя он	2	1
1815	же это	1	1
1816	человек не	1	1
1817	его скупости	1	1
1818	ведь и	3	1
1819	лучшем случае	1	1
1820	в каком-то	1	1
1821	для эпохи	1	1
1822	это подтверждается	1	1
1823	именно это	2	1
1824	здесь снова	1	1
1825	не можем	1	1
1826	о гибели	1	1
1827	и наконец	5	1
1828	образов и	8	1
1829	за своим	1	1
1830	иное как	1	1
