N	2gram	Propp_Isto	FransuaR
1327	может и	1	2
1328	в так	1	2
1329	не можем	3	2
1330	некоторые черты	2	2
1331	эта концепция	1	2
1332	мир не	2	2
1333	почву для	1	2
1334	случае в	2	2
1335	по тому	1	2
1336	же объясняется	2	2
1337	античной мифологии	1	2
1338	и другую	2	2
1339	с солнцем	5	2
1340	здесь под	1	2
1341	в какой	1	2
1342	еще очень	1	2
1343	в древнейшем	1	2
1344	то ли	2	2
1345	по мере	1	2
1346	по-видимому не	1	2
1347	элементы в	1	2
1348	и связь	1	2
1349	если он	5	2
1350	отличается от	4	2
1351	вслед за	2	2
1352	и нет	3	2
1353	умершим и	1	2
1354	на голове	2	2
1355	широкое распространение	1	2
1356	силы и	1	2
1357	была его	1	2
1358	такое объяснение	3	2
1359	не должен	1	2
1360	еще одного	1	2
1361	формы его	2	2
1362	и оно	2	2
1363	имея в	1	2
1364	и стали	1	2
1365	этим не	2	2
1366	всего что	1	2
1367	мифа о	1	2
1368	и движения	1	2
1369	они всегда	1	2
1370	прямо или	1	2
1371	за него	4	2
1372	причем как	2	2
1373	не представляется	1	2
1374	этом же	2	2
1375	от ее	1	2
1376	вся книга	2	2
1377	ее то	1	2
1378	на почве	1	2
1379	которую они	1	2
1380	его она	1	2
1381	ее и	2	2
1382	можно предполагать	1	2
1383	здесь так	1	2
1384	то оно	1	2
1385	загробном мире	2	2
1386	после чего	5	2
1387	собой в	1	2
1388	первые три	1	2
1389	все новые	2	2
1390	если ты	1	2
1391	что такое	2	2
1392	не от	3	2
1393	по содержанию	2	2
1394	что вы	2	2
1395	такое понимание	2	2
1396	с представлениями	3	2
1397	что под	2	2
1398	обряда в	1	2
1399	и по-видимому	2	2
1400	и вместе	3	2
1401	глазах у	1	2
1402	соли и	1	2
1403	при которых	2	2
1404	а только	1	2
1405	это тоже	1	2
1406	именно как	1	2
1407	которая является	1	2
1408	знакомые нам	1	2
1409	того в	1	2
1410	непосредственно перед	1	2
1411	позже в	1	2
1412	две стороны	1	2
1413	стороны с	2	2
1414	на той	2	2
1415	и кости	1	2
1416	главная задача	1	2
1417	но зато	1	2
1418	не приходится	1	2
1419	тесную связь	1	2
1420	из народных	1	2
1421	как эта	1	2
1422	вот я	1	2
1423	их довольно	1	2
1424	от которой	1	2
1425	части в	1	2
1426	это делает	1	2
1427	которое мы	1	2
1428	одновременно в	1	2
1429	он показывает	7	2
1430	не забыты	1	2
1431	он создает	1	2
1432	традиции как	1	2
1433	мы коснулись	1	2
1434	обращается к	4	2
1435	игра на	1	2
1436	можно проследить	1	2
1437	в состав	1	2
1438	приближается к	1	2
1439	он взял	2	2
1440	и свою	1	2
1441	его с	2	2
1442	смеха мы	1	2
1443	что сам	1	2
1444	в науке	1	2
1445	когда его	1	2
1446	мы пока	2	2
1447	обрядов и	1	2
1448	к смерти	1	2
1449	беседует с	1	2
1450	если не	4	2
1451	широкое и	1	2
1452	до этого	1	2
1453	причем он	1	2
1454	особый интерес	1	2
1455	того света	1	2
1456	не получил	1	2
1457	и чрезвычайно	1	2
1458	но вот	2	2
1459	так вот	1	2
1460	и действительно	4	2
1461	к будущему	1	2
1462	к самым	1	2
1463	направление в	1	2
1464	знает что	2	2
1465	пока он	1	2
1466	всех народов	1	2
1467	играет в	1	2
1468	совпадает с	1	2
1469	в середине	2	2
1470	о своем	1	2
1471	разинутой пастью	1	2
1472	спускается в	1	2
1473	при помощи	6	2
1474	соответствии с	1	2
1475	этого нет	1	2
1476	время не	1	2
1477	мог бы	1	2
1478	он все	1	2
1479	жизни народа	1	2
1480	входом в	3	2
1481	смерть старого	1	2
1482	где бы	1	2
1483	с некоторым	1	2
1484	только о	2	2
1485	еще одну	1	2
1486	в обоих	1	2
1487	было у	1	2
1488	новые формы	2	2
1489	многих других	1	2
1490	о человеке	1	2
1491	игра и	1	2
1492	бы на	1	2
1493	указание на	1	2
1494	тоньше чем	1	2
1495	состоят из	1	2
1496	лицом к	1	2
1497	на помощь	1	2
1498	из форм	1	2
1499	как ни	1	2
1500	в ином	18	2
1501	в церковь	1	2
1502	она никогда	1	2
1503	конца мира	1	2
1504	только он	2	2
1505	а о	1	2
1506	этого не	2	2
1507	что к	1	2
1508	уже совершенно	1	2
1509	внесли в	1	2
1510	характер его	1	2
1511	здесь уже	2	2
1512	этими двумя	1	2
1513	случае не	1	2
1514	могла быть	1	2
1515	они есть	1	2
1516	но разумеется	1	2
1517	не дают	2	2
1518	они все	2	2
1519	может иметь	1	2
1520	они обладают	1	2
1521	понятно почему	1	2
1522	же с	2	2
1523	история о	1	2
1524	в рай	1	2
1525	некоторых из	1	2
1526	то чего	1	2
1527	войну и	1	2
1528	довольно часто	1	2
1529	мы наблюдали	2	2
1530	здесь это	1	2
1531	о путях	1	2
1532	он наконец	1	2
1533	чудесным образом	1	2
1534	уже видели	3	2
1535	таких случаях	1	2
1536	имели в	1	2
1537	четыре дня	1	2
1538	так можно	1	2
1539	стал он	1	2
1540	тот кто	5	2
1541	от эпохи	1	2
1542	только после	3	2
1543	там на	2	2
1544	что мотив	2	2
1545	иногда даже	1	2
1546	пути к	1	2
1547	старый король	1	2
1548	видели и	1	2
1549	он пользуется	1	1
1550	еще несколько	1	1
1551	фигурировать и	1	1
1552	было так	1	1
1553	предметы которые	1	1
1554	о таком	1	1
1555	о большом	1	1
1556	они имеют	1	1
1557	в играх	1	1
1558	свои функции	1	1
1559	только что	1	1
1560	когда не	1	1
1561	ему голову	1	1
1562	мы рассматривали	2	1
1563	вот она	1	1
1564	древнейшей формой	1	1
1565	самым важным	2	1
1566	жизнь но	1	1
1567	что два	1	1
1568	это значит	3	1
1569	сказано но	1	1
1570	сам автор	1	1
1571	и приобрел	1	1
1572	принадлежности к	1	1
1573	другое в	1	1
1574	более широкий	1	1
1575	а другие	1	1
1576	не меняет	1	1
1577	но что	2	1
1578	предстоит еще	1	1
1579	места где	1	1
1580	этим объясняется	2	1
1581	к тебе	1	1
1582	пусть меня	1	1
1583	стоит в	3	1
1584	это делают	1	1
1585	в мифе	4	1
1586	именно он	2	1
1587	обычно они	1	1
1588	мы начнем	1	1
1589	от одного	1	1
1590	степени еще	1	1
1591	вот что	1	1
1592	на примере	1	1
1593	героя как	1	1
1594	этот список	1	1
1595	лет в	1	1
1596	уходят в	2	1
1597	не хотят	1	1
1598	что весь	1	1
1599	часто эти	1	1
1600	из всего	3	1
1601	пор мы	3	1
1602	эти черты	1	1
1603	развития но	1	1
1604	облик в	1	1
1605	на ветви	1	1
1606	я могу	2	1
1607	к народу	1	1
1608	он стоит	1	1
1609	направляет свой	1	1
1610	не умирают	1	1
1611	было подойти	1	1
1612	мы сразу	1	1
1613	за ней	1	1
1614	но связь	1	1
1615	из героев	1	1
1616	борьба за	1	1
1617	в форму	2	1
1618	не его	2	1
1619	других так	1	1
1620	смысл этого	1	1
1621	нельзя провести	1	1
1622	первый взгляд	5	1
1623	очень большую	1	1
1624	дает красоту	1	1
1625	с некоторой	1	1
1626	их разнообразии	1	1
1627	и дело	2	1
1628	не служит	1	1
1629	у такого	1	1
1630	этой веры	1	1
1631	можно не	1	1
1632	вопрос о	6	1
1633	то этот	1	1
1634	не согласиться	1	1
1635	ему удалось	1	1
1636	гонится за	1	1
1637	свете этой	1	1
1638	именно этим	1	1
1639	она все	1	1
1640	она могла	1	1
1641	а мать	1	1
1642	уже знакомо	1	1
1643	мира на	1	1
1644	представляет собой	8	1
1645	это очевидно	2	1
1646	действительности он	1	1
1647	она еще	1	1
1648	солнце и	3	1
1649	увидим что	2	1
1650	быть названо	1	1
1651	борьбе с	2	1
1652	оно встречается	1	1
1653	забудем что	1	1
1654	ясно видно	1	1
1655	им от	1	1
1656	литературе нет	1	1
1657	обнаруживает в	1	1
1658	что же	2	1
1659	уже есть	1	1
1660	иногда прямо	1	1
1661	природы но	1	1
1662	ключа к	1	1
1663	с другим	1	1
1664	ты должен	1	1
1665	оружия в	1	1
1666	стиль в	1	1
1667	бога и	1	1
1668	с врагами	1	1
1669	утверждал что	1	1
1670	таят в	1	1
1671	здесь такие	1	1
1672	эти более	1	1
1673	через тело	1	1
1674	в подземное	1	1
1675	ее но	1	1
1676	нас на	1	1
1677	эта цель	1	1
1678	такая же	1	1
1679	такие понятия	1	1
1680	царства и	4	1
1681	там мы	1	1
1682	увидим в	1	1
1683	могла появиться	1	1
1684	и вступает	2	1
1685	как под	1	1
1686	в непосредственной	1	1
1687	из трех	1	1
1688	именно она	1	1
1689	есть некоторые	1	1
1690	наблюдать и	1	1
1691	принимает фантастические	1	1
1692	того можно	1	1
1693	превратился в	4	1
1694	достигнуть своего	1	1
1695	но так	4	1
1696	о связи	2	1
1697	чтобы к	1	1
1698	на горизонте	1	1
1699	чем это	1	1
1700	на дне	1	1
1701	перед нею	1	1
1702	игры на	1	1
1703	приведенных примеров	1	1
1704	она сама	1	1
1705	множество всяких	1	1
1706	так сильно	1	1
1707	раза и	1	1
1708	ждет своего	1	1
1709	похожи на	1	1
1710	должен стать	1	1
1711	могли видеть	1	1
1712	там нет	1	1
1713	она в	4	1
1714	при переходе	3	1
1715	еще больше	1	1
1716	народов но	1	1
1717	начале этой	1	1
1718	что фигура	1	1
1719	лет моложе	1	1
1720	роль с	1	1
1721	как тесно	1	1
1722	тысячи и	1	1
1723	античности в	1	1
1724	однако этот	1	1
1725	с тех	2	1
1726	своем пути	2	1
1727	существу эта	1	1
1728	под землей	6	1
1729	физическая сила	2	1
1730	они будут	1	1
1731	например так	1	1
1732	было обычным	1	1
1733	отражение этого	1	1
1734	как можно	1	1
1735	именно во	1	1
1736	совершенно ясно	8	1
1737	и рассказ	1	1
1738	распространена в	1	1
1739	и проходит	1	1
1740	мне на	1	1
1741	что там	2	1
1742	к отцу	2	1
1743	и объяснение	1	1
1744	из моих	1	1
1745	имеются в	1	1
1746	царство где	3	1
1747	а возле	1	1
1748	под его	1	1
1749	больших домов	1	1
1750	игры были	1	1
1751	с отцом	1	1
1752	а здесь	1	1
1753	с комическим	1	1
1754	встречается не	2	1
1755	если я	2	1
1756	того и	1	1
1757	связь со	2	1
1758	больше и	3	1
1759	не знала	1	1
1760	и освобождает	1	1
1761	играет роль	1	1
1762	ко всякого	1	1
1763	он доказывает	1	1
1764	речь была	1	1
1765	и мотив	1	1
1766	она требует	1	1
1767	враг и	2	1
1768	что как	1	1
1769	встрече с	1	1
1770	воды и	1	1
1771	становится символом	1	1
1772	нами как	2	1
1773	приведем несколько	1	1
1774	до нашего	1	1
1775	в лодке	1	1
1776	только путем	1	1
1777	влиянием этих	1	1
1778	становится и	2	1
1779	героя и	5	1
1780	это чрезвычайно	1	1
1781	зубов и	1	1
1782	все женщины	1	1
1783	которые и	1	1
1784	и которая	1	1
1785	не один	1	1
1786	и собственно	1	1
1787	вот несколько	1	1
1788	и обеспечивает	1	1
1789	этих трех	1	1
1790	самому себе	1	1
1791	более древним	1	1
1792	чудовища с	1	1
1793	еще яснее	4	1
1794	для тех	1	1
1795	руками и	1	1
1796	не стоят	1	1
1797	это говорит	1	1
1798	мире на	1	1
1799	в твоей	1	1
1800	семь лет	1	1
1801	с браком	1	1
1802	отчего тот	1	1
1803	и силами	1	1
1804	сохранились в	2	1
1805	им самим	1	1
1806	более древняя	1	1
1807	сказать хотя	1	1
1808	и друзьями	1	1
1809	или иное	1	1
1810	родился в	1	1
1811	на свое	2	1
1812	от тебя	1	1
1813	место куда	1	1
1814	часть этой	1	1
1815	того кто	3	1
1816	него может	1	1
1817	сидят в	1	1
1818	же а	1	1
1819	выходят за	1	1
1820	дома с	1	1
1821	о смене	1	1
1822	этому мотиву	1	1
1823	совершенно особый	1	1
1824	у ней	1	1
1825	особенно ясно	1	1
1826	затем он	2	1
1827	это приводит	1	1
1828	отделено от	2	1
1829	оставляет в	1	1
1830	да вот	1	1
1831	особенно много	2	1
1832	узнаем в	1	1
1833	он до	1	1
1834	на большой	1	1
1835	которое на	1	1
1836	правда для	1	1
1837	то место	1	1
1838	можно с	1	1
1839	прямо с	1	1
1840	мире как	1	1
1841	конечно у	1	1
1842	еще одно	2	1
1843	раньше чем	4	1
1844	дальше что	1	1
1845	которая и	1	1
1846	доказывает что	5	1
1847	с неба	2	1
1848	готовым к	1	1
1849	было на	1	1
1850	мне от	1	1
1851	морях и	1	1
1852	не единственная	2	1
1853	утверждать что	3	1
1854	были осуждены	1	1
1855	к такой	1	1
1856	ней мы	1	1
1857	мифе о	4	1
1858	можно объяснить	1	1
1859	его уже	1	1
1860	что этим	1	1
1861	на анализе	1	1
1862	и луга	1	1
1863	как условие	2	1
1864	вместе со	2	1
1865	связей с	2	1
1866	потом и	1	1
1867	это весьма	1	1
1868	дает довольно	2	1
1869	думает что	1	1
1870	в картине	2	1
1871	и частые	1	1
1872	с ума	1	1
1873	форме мы	1	1
1874	в живых	1	1
1875	по двум	1	1
1876	с природой	1	1
1877	содержанию своему	1	1
1878	изменилось отношение	1	1
1879	тела их	1	1
1880	его таким	1	1
1881	два типа	1	1
1882	сводится к	3	1
1883	свою принадлежность	1	1
1884	деле и	1	1
1885	из комедии	1	1
1886	под этим	2	1
1887	невозможно нужно	1	1
1888	там в	3	1
1889	во дворце	1	1
1890	этим вопросом	1	1
1891	суд и	2	1
1892	и одной	1	1
1893	не случайна	1	1
1894	сами по	1	1
1895	функции и	1	1
1896	превращаться в	1	1
1897	в огонь	2	1
1898	необходимо отметить	1	1
1899	этап в	1	1
1900	с целью	2	1
1901	землю как	1	1
1902	вложена в	1	1
1903	на месте	1	1
1904	еще огромная	1	1
1905	и пусть	1	1
1906	отличный от	1	1
1907	обоих случаях	1	1
1908	как царь	1	1
1909	выход из	1	1
1910	в царстве	4	1
1911	можно назвать	1	1
1912	его движении	1	1
1913	носят чисто	1	1
1914	на другую	2	1
1915	кто с	1	1
1916	историческое явление	2	1
1917	свое лицо	1	1
1918	и пожирает	1	1
1919	и т	29	1
1920	он ее	1	1
1921	этом нет	1	1
1922	думают что	1	1
1923	героем его	1	1
1924	считают это	1	1
1925	которого не	1	1
1926	к другому	2	1
1927	и было	1	1
1928	историю этого	1	1
1929	этой власти	1	1
1930	говорится что	1	1
1931	богата и	1	1
1932	принял форму	1	1
1933	задачи мы	2	1
1934	всем этом	1	1
1935	на новые	3	1
1936	он представляет	1	1
1937	пляски и	2	1
1938	прочим и	2	1
1939	старости или	1	1
1940	раньше что	1	1
1941	цели его	1	1
1942	другой на	1	1
1943	двух противоречивых	1	1
1944	может его	3	1
1945	героем и	2	1
1946	тех пор	1	1
1947	работе о	1	1
1948	северной америки	1	1
1949	вступает в	4	1
1950	и ему	1	1
1951	как если	1	1
1952	на основании	1	1
1953	мотив очень	1	1
1954	было готово	1	1
1955	тогда как	4	1
1956	и наоборот	2	1
1957	из действительности	1	1
1958	обряде и	1	1
1959	он весь	1	1
1960	свое существование	1	1
1961	состоит в	1	1
1962	не забудем	1	1
1963	тому чтобы	1	1
1964	это позволяет	1	1
1965	отложения в	1	1
1966	дитерих в	2	1
1967	его ноги	1	1
1968	проходит по	1	1
1969	самого героя	1	1
1970	к объяснению	1	1
1971	он прошел	3	1
1972	в ряд	3	1
1973	руки все	1	1
1974	в высокой	1	1
1975	небом и	1	1
1976	довольно много	2	1
1977	удивлять что	1	1
1978	пользуется и	1	1
1979	только потому	1	1
1980	приводят нас	1	1
1981	на поиски	2	1
1982	еще некоторые	1	1
1983	и уничтожает	1	1
1984	герой ее	1	1
1985	он возник	1	1
1986	к лицу	1	1
1987	весь комплекс	1	1
1988	эти представления	7	1
1989	от труда	1	1
1990	новый и	1	1
1991	выражены в	1	1
1992	стоит на	3	1
1993	бесконечности и	1	1
1994	не поддается	1	1
1995	этим можно	2	1
1996	оживает и	1	1
1997	мог быть	1	1
1998	охоты и	1	1
1999	он вспоминает	1	1
2000	горы и	2	1
2001	пришли к	3	1
2002	было особенно	1	1
2003	баранов и	1	1
2004	развивается та	1	1
2005	сзади и	1	1
2006	перехода к	1	1
2007	объясняется что	4	1
2008	в длину	1	1
2009	начала его	1	1
2010	нет например	1	1
2011	правду в	1	1
2012	искать в	1	1
2013	все на	1	1
2014	однако здесь	1	1
2015	еда эта	1	1
2016	что одно	1	1
2017	а это	1	1
2018	наблюдения над	1	1
2019	с уже	1	1
2020	играют большую	1	1
2021	нам еще	1	1
2022	видит что	1	1
2023	силу и	3	1
2024	а все	1	1
2025	элементы встречаются	1	1
2026	основана на	1	1
2027	ними нельзя	1	1
2028	мы рассмотрим	6	1
2029	но то	1	1
2030	кости для	1	1
2031	явления на	1	1
2032	в свои	3	1
2033	самых важных	1	1
2034	мотив этот	1	1
2035	в стране	1	1
2036	в такую	1	1
2037	ей не	1	1
2038	этот акт	1	1
2039	костер в	1	1
2040	об этих	1	1
2041	ему при	1	1
2042	некоторых случаях	2	1
2043	считают его	1	1
2044	из дальнейшего	1	1
2045	и продолжает	1	1
2046	совершенно точно	2	1
2047	развития этого	2	1
2048	нас к	5	1
2049	записанные в	1	1
2050	особого характера	1	1
2051	можно предположить	3	1
2052	смерти этот	1	1
2053	и посвященным	1	1
2054	если они	4	1
2055	его отец	3	1
2056	становится понятным	1	1
2057	до xix	1	1
2058	здесь говорится	1	1
2059	что им	1	1
2060	фольклора не	1	1
2061	по тем	1	1
2062	блюдо и	1	1
2063	ней сам	1	1
2064	правда это	1	1
2065	достаточной степени	2	1
2066	пока не	1	1
2067	почву на	1	1
2068	вся вселенная	1	1
2069	которое нужно	1	1
2070	а так	1	1
2071	по установлению	1	1
2072	раньше и	1	1
2073	высокой ступени	1	1
2074	убеждают нас	1	1
2075	всему народу	1	1
2076	но этим	1	1
2077	плоть и	1	1
2078	мир с	1	1
2079	быть наиболее	1	1
2080	действительности но	1	1
2081	от преследований	2	1
2082	и происходит	1	1
2083	образом мы	4	1
2084	и социального	1	1
2085	же от	1	1
2086	по дороге	3	1
2087	мы рассмотрели	1	1
2088	и чтоб	1	1
2089	ветвь в	1	1
2090	чистом виде	1	1
2091	потому ли	1	1
2092	только формы	1	1
2093	голова с	1	1
2094	представлениям о	1	1
2095	видит и	1	1
2096	земле в	1	1
2097	выше в	4	1
2098	король здесь	1	1
2099	с полным	1	1
2100	но ему	1	1
2101	важна не	3	1
2102	из масла	1	1
2103	животными и	2	1
2104	чтобы я	1	1
2105	не исключено	1	1
2106	на меня	1	1
2107	чем речь	1	1
2108	а по	2	1
2109	на четыре	1	1
2110	здесь важно	1	1
2111	солнце играет	1	1
2112	только знает	1	1
2113	шире чем	1	1
2114	по более	1	1
2115	некоторые стороны	1	1
2116	людей он	1	1
2117	эти греческие	1	1
2118	имеет обыкновение	1	1
2119	но вместе	2	1
2120	самое время	2	1
2121	на смерть	1	1
2122	смысл его	1	1
2123	означает что	1	1
2124	случае у	1	1
2125	какие-то очень	1	1
2126	поэтому если	1	1
2127	люди не	1	1
2128	и вид	1	1
2129	что ряд	1	1
2130	ясна и	1	1
2131	нам необходимо	1	1
2132	видите ли	1	1
2133	и нельзя	1	1
2134	не похожи	1	1
2135	дух в	1	1
2136	по старому	1	1
2137	это означает	3	1
2138	предположение о	1	1
2139	человека это	1	1
2140	его до	1	1
2141	отметим еще	1	1
2142	все еще	2	1
2143	дело конечно	1	1
2144	все царства	1	1
2145	также о	1	1
2146	века нашей	1	1
2147	этой земле	1	1
2148	воплощенная в	1	1
2149	только такие	1	1
2150	за своим	1	1
2151	принимает в	1	1
2152	мы обратимся	1	1
2153	объединения в	1	1
2154	немного спустя	1	1
2155	несомненно что	1	1
2156	ребенка и	1	1
2157	в возможности	1	1
2158	должно удивлять	1	1
2159	религии и	1	1
2160	змея в	9	1
2161	как здесь	1	1
2162	этого развития	1	1
2163	той стороне	1	1
2164	я знаю	2	1
2165	иного мира	2	1
2166	она всегда	1	1
2167	или по	1	1
2168	чего наступает	1	1
2169	перехода на	1	1
2170	под ним	1	1
2171	глаза и	1	1
2172	с искусством	1	1
2173	его принадлежности	1	1
2174	интересен и	1	1
2175	из конца	1	1
2176	детали в	1	1
2177	это объяснение	1	1
2178	которой они	2	1
2179	спустился в	1	1
2180	переносит в	2	1
2181	ты не	1	1
2182	народ и	1	1
2183	требует от	1	1
2184	и поздние	1	1
2185	во-первых как	1	1
2186	здесь необходимо	2	1
2187	значение они	1	1
2188	то не	5	1
2189	точности соответствует	1	1
2190	из многочисленных	1	1
2191	встречается еще	1	1
2192	между небом	1	1
2193	наши задачи	1	1
2194	один момент	1	1
2195	да не	1	1
2196	также на	1	1
2197	а теперь	1	1
2198	а там	2	1
2199	их не	3	1
2200	в третью	1	1
2201	и королеву	1	1
2202	возможна и	1	1
2203	он имеет	2	1
2204	вопрос нельзя	1	1
2205	цель эта	1	1
2206	смерти которые	1	1
2207	можно понять	1	1
2208	земного и	1	1
2209	теперь мы	1	1
2210	мысль о	1	1
2211	а того	1	1
2212	болезней и	1	1
2213	здесь слишком	1	1
2214	можем коснуться	1	1
2215	он обещает	1	1
2216	по преданию	1	1
2217	важных источников	1	1
2218	и животные	1	1
2219	не дается	1	1
2220	спрятаться в	1	1
2221	нам уже	1	1
2222	мотив похищения	1	1
2223	существенную часть	1	1
2224	если этот	1	1
2225	вспоминает о	1	1
2226	может дать	1	1
2227	однако это	1	1
2228	зрения этот	1	1
2229	чтобы вскрыть	1	1
2230	в обстановке	1	1
2231	героя происходит	1	1
2232	кто ее	1	1
2233	этого конфликта	1	1
2234	лежит через	1	1
2235	находит его	1	1
2236	путем смешения	1	1
2237	искусство и	1	1
2238	обращение к	1	1
2239	величиною с	1	1
2240	у которых	1	1
2241	полный и	1	1
2242	что связано	1	1
2243	за меня	2	1
2244	за рамки	1	1
2245	ней на	1	1
2246	иногда являлись	1	1
2247	он сделал	1	1
2248	гибель старого	2	1
2249	и история	1	1
2250	исконную и	1	1
2251	лицом и	1	1
2252	на острове	3	1
2253	с циклом	1	1
2254	восходит к	3	1
2255	частей одежды	1	1
2256	выражения этого	1	1
2257	позже мы	1	1
2258	доказать что	1	1
2259	непосредственной связи	1	1
2260	у древних	1	1
2261	начиная от	2	1
2262	выходит из	1	1
2263	уже известную	2	1
2264	нам по	3	1
2265	очень близок	1	1
2266	огонь а	1	1
2267	здесь более	2	1
2268	проглатывание и	3	1
2269	подземное царство	2	1
2270	оно так	1	1
2271	стороны она	2	1
2272	мысль высказывает	1	1
2273	приходит к	4	1
2274	самый факт	1	1
2275	задачи и	3	1
2276	яснее в	1	1
2277	лодке и	1	1
2278	здесь прежде	1	1
2279	одну деталь	1	1
2280	сопоставить с	1	1
2281	мотив и	1	1
2282	от рождения	1	1
2283	в небытие	1	1
2284	этим создается	1	1
2285	мире только	1	1
2286	здесь пока	1	1
2287	небе он	1	1
2288	также часто	1	1
2289	тех случаях	7	1
2290	он ссылается	1	1
2291	знают только	1	1
2292	еще ничего	1	1
2293	следующим образом	4	1
2294	объяснение в	1	1
2295	место для	1	1
2296	говорит также	1	1
2297	страшной жары	1	1
2298	еще одна	4	1
2299	причем в	3	1
2300	и способность	1	1
2301	согласиться с	2	1
2302	он способен	1	1
2303	нужен и	1	1
2304	и другого	1	1
2305	здесь идет	1	1
2306	связь ее	1	1
2307	затем следуют	1	1
2308	указывалось что	1	1
2309	в подобных	1	1
2310	в колодец	1	1
2311	он имел	1	1
2312	там не	1	1
2313	и небесными	1	1
2314	и ранний	1	1
2315	действительно ли	2	1
2316	часто так	1	1
2317	и ногами	1	1
2318	известную нам	2	1
2319	глава книги	1	1
2320	особую силу	1	1
2321	существу и	1	1
2322	элемент в	1	1
2323	стоит и	1	1
2324	истолковать как	1	1
2325	и функции	1	1
2326	мертвых и	3	1
2327	его у	2	1
2328	царя в	4	1
2329	побывать в	1	1
2330	в поисках	1	1
2331	он например	1	1
2332	пример как	1	1
2333	обычно не	1	1
2334	него самого	2	1
2335	его царство	1	1
2336	тем не	4	1
2337	происходит с	1	1
2338	чтобы иметь	1	1
2339	к празднику	1	1
2340	длинный список	1	1
2341	в родовом	1	1
2342	в герое	3	1
2343	нем своего	1	1
2344	можно больше	1	1
2345	эта форма	4	1
2346	его существенную	1	1
2347	лежит в	2	1
2348	ясным из	1	1
2349	в зависимости	3	1
2350	положение и	1	1
2351	не их	1	1
2352	прибывает с	1	1
2353	они на	1	1
2354	они представляют	2	1
2355	не говорит	1	1
2356	ее задачи	1	1
2357	смерти это	1	1
2358	это мы	1	1
2359	связь эта	1	1
2360	их оно	1	1
2361	находят в	1	1
2362	при изучении	2	1
2363	эдипе и	1	1
2364	начал с	1	1
2365	на тот	2	1
2366	очень рано	1	1
2367	происходит и	3	1
2368	и загадки	1	1
2369	она стремится	1	1
2370	он приобрел	1	1
2371	как особый	1	1
2372	себе не	2	1
2373	но самые	1	1
2374	основано на	1	1
2375	ее дочери	1	1
2376	сеют и	1	1
2377	это одно	1	1
2378	при каждом	1	1
2379	по одной	1	1
2380	вот на	1	1
2381	богатую и	1	1
2382	да с	2	1
2383	на составные	1	1
2384	и радости	1	1
2385	проявляется и	1	1
2386	из другого	2	1
2387	пребывания в	1	1
2388	его применение	1	1
2389	нос уши	1	1
2390	на которую	1	1
2391	даже там	2	1
2392	не имеющие	1	1
2393	он обладает	1	1
2394	царей в	1	1
2395	поля и	1	1
2396	имеющуюся в	1	1
2397	и многообразие	1	1
2398	представляют себе	2	1
2399	соединены в	1	1
2400	которых в	1	1
2401	том свете	5	1
2402	до брака	1	1
2403	детей в	1	1
2404	здесь она	1	1
2405	ему на	1	1
2406	прохожих и	1	1
2407	не удастся	1	1
2408	конфликта и	1	1
2409	огромное количество	2	1
2410	вспомним что	2	1
2411	неотделим от	1	1
2412	к большой	1	1
2413	важно что	1	1
2414	дальше мы	1	1
2415	он приобретает	1	1
2416	это может	1	1
2417	в которое	3	1
2418	упоминается о	1	1
2419	она правда	1	1
2420	ту пору	1	1
2421	как враги	1	1
2422	распространенных в	1	1
2423	у некоторых	2	1
2424	слова из	1	1
2425	всегда имеет	1	1
2426	и каждый	1	1
2427	их к	1	1
2428	в достаточной	2	1
2429	что бросание	1	1
2430	иногда это	4	1
2431	большой толпы	1	1
2432	появилось новое	1	1
2433	не значит	1	1
2434	принадлежность к	1	1
2435	текстах он	1	1
2436	и непонятной	1	1
2437	чаще всего	8	1
2438	не существенно	1	1
2439	вот и	2	1
2440	том почему	1	1
2441	и разнообразную	1	1
2442	есть одна	1	1
2443	не там	1	1
2444	за себя	1	1
2445	души умерших	1	1
2446	брак и	2	1
2447	причем это	1	1
2448	каждого из	1	1
2449	большого дома	5	1
2450	до его	1	1
2451	на дворе	1	1
2452	были бы	1	1
2453	выше с	1	1
2454	нечего и	1	1
2455	бы мне	1	1
2456	со всякими	1	1
2457	этого мотива	10	1
2458	как таковой	1	1
2459	прямо говорит	1	1
2460	из нашего	1	1
2461	все идет	1	1
2462	показывает что	12	1
2463	живет в	2	1
2464	на ее	1	1
2465	для себя	1	1
2466	другого рода	1	1
2467	смеяться он	1	1
2468	ряд как	1	1
2469	тогда он	1	1
2470	очень сложное	1	1
2471	для борьбы	1	1
2472	и создания	1	1
2473	их преследуют	1	1
2474	этот не	1	1
2475	пути в	1	1
2476	все свое	1	1
2477	как воплощение	1	1
2478	и землей	1	1
2479	он почти	1	1
2480	на берегах	1	1
2481	мог стать	1	1
2482	она становится	1	1
2483	же всегда	1	1
2484	индии мы	1	1
2485	во что	1	1
2486	совершается уже	1	1
2487	мы понимаем	1	1
2488	оказывается в	1	1
2489	и широкое	1	1
2490	со звездами	1	1
2491	однако что	1	1
2492	представляют особый	1	1
2493	мы выделили	1	1
2494	показать что	1	1
2495	вопросы мы	1	1
2496	конечно уже	1	1
2497	если это	2	1
2498	общественного строя	1	1
2499	ноги в	1	1
2500	него за	1	1
2501	ним не	1	1
2502	дать ему	2	1
2503	вступал в	1	1
