N	3gram	Tiupa_Anal	Hudozhes
979	произведением художественным означает	1	1
980	становится самим собою	1	1
981	внутренняя раздвоенность порой	1	1
982	энергия это энергия	1	1
983	полноценной личностью тогда	1	1
984	и любое произведение	1	1
985	оно не предполагает	1	1
986	творчество карамзина писавшего	1	1
987	принадлежащей не мне	1	1
988	мотивировка похода совпадение	1	1
989	а не пассивной	1	1
990	иронии вдохновение и	1	1
991	брожу ли я	1	1
992	самобытности гоголевский тарас	1	1
993	уединения угла и	1	1
994	хлебникова где не-я	1	1
995	к собственной ситуации	1	1
996	голове в таких	1	1
997	жизни героя вытесненные	1	1
998	эстетической константой текста	1	1
999	где внутренняя широта	1	1
1000	мнимой роли в	1	1
1001	за пределы миропорядка	1	1
1002	я вдоль улиц	1	1
1003	гордое самозабвение или	1	1
1004	обратим внимание на	1	1
1005	над субъективной стороной	1	1
1006	самоценности личного бытия	1	1
1007	как эстетической доминанты	1	1
1008	по крайней мере	5	1
1009	случайными чертами сатирический	1	1
1010	забвение сверхличного ради	1	1
1011	ты здесь странник	1	1
1012	это не забвение	1	1
1013	не-я откуда заимствуются	1	1
1014	героика трагизм комизм	1	1
1015	служит для связывания	1	1
1016	или иной преемственно	1	1
1017	сочетании с патетикой	1	1
1018	же анекдота обычно	1	1
1019	объективности жизни толпы	1	1
1020	это восстановление распавшейся	1	1
1021	например анна каренина	1	1
1022	субъекта и адресата	1	1
1023	в гомеровой илиаде	1	1
1024	элегическое я становится	1	1
1025	и мощно-крылатая мысль	1	1
1026	не ценностно дистанцированной	1	1
1027	героику малой роли	1	1
1028	для себя если	1	1
1029	человеческого бытия каждым	1	1
1030	ревизор чья фигура	1	1
1031	героическая апофегма до	1	1
1032	статье о наивной	1	1
1033	выбор лексики например	1	1
1034	на всех без	1	1
1035	эстетического отношения зародившийся	1	1
1036	художественности эстетическим аналогом	1	1
1037	не предполагает хоровой	1	1
1038	миропорядка устанавливает вольный	1	1
1039	в их непререкаемости	1	1
1040	для него концепты	1	1
1041	позиция условного героя	1	1
1042	всего непричастного к	1	1
1043	высшей ценностью и	1	1
1044	субъективную свободу от	1	1
1045	собственную причастность внешнему	1	1
1046	не появляется однако	1	1
1047	модификаций анекдотического дискурса	1	1
1048	ведущая роль принадлежит	1	1
1049	выдвинутой искусством нового	1	1
1050	в заданных ролевых	1	1
1051	совершается героически с	1	1
1052	индивидуальность за пределы	1	1
1053	моделью ее присутствия	1	1
1054	способу мышления поскольку	1	1
1055	фигура любима торцова	1	1
1056	недостоверностью отвергает извращает	1	1
1057	личностности в неутолимой	1	1
1058	их фактического присутствия	1	1
1059	и добчинским а	1	1
1060	самореализации поскольку внутренняя	1	1
1061	роковое знамение ясно	1	1
1062	остров борнгольм карамзина	1	1
1063	кругозора ратным духом	1	1
1064	передаваемость из уст	1	1
1065	лирическое стихотворение героика	1	1
1066	или маяковского во	1	1
1067	юмористический герой не	1	1
1068	в самом наличии	1	1
1069	достоверным но не	1	1
1070	внешнюю свою жизнь	1	1
1071	маски пошлости и	1	1
1072	ибо герои комедии	1	1
1073	бы не рассчитан	1	1
1074	коммуникативным событием поэтому	1	1
1075	высказывания патетике и	1	1
1076	чем-то внешним напускным	1	1
1077	анекдота ни столь	1	1
1078	драматизм с трагизмом	1	1
1079	внимания суть взаимодействия	1	1
1080	заключается в том	1	1
1081	от уз объективности	1	1
1082	так в тарасе	1	1
1083	ее внешнему осуществлению	1	1
1084	архаичному состоянию общественных	1	1
1085	отсюда столь существенная	1	1
1086	эстетическая реакция читателя	1	1
1087	я-для-себя от я-для-другого	1	1
1088	человека к готовым	1	1
1089	мать лирических героев	1	1
1090	придании чему-либо индивидуальному	1	1
1091	построения речевого целого	1	1
1092	иной ситуации иным	1	1
1093	сверхличной одушевленности жизни	1	1
1094	человеческой голове в	1	1
1095	анекдотические истории не	1	1
1096	лицом миропорядка трагическая	1	1
1097	жанр представляет собой	1	1
1098	того кому рассказывается	1	1
1099	разных риториках рассматриваемых	1	1
1100	гоголевской женитьбы напротив	1	1
1101	скрижали миропорядка и	1	1
1102	уникальную художественную реальность	1	1
1103	картина мира где	1	1
1104	когда машинальность и	1	1
1105	перед ним определенные	1	1
1106	как трагически повел	1	1
1107	самоценных своей невоспроизводимостью	1	1
1108	к субъекту и	1	1
1109	звуком бессодержательной оболочкой	1	1
1110	гордость героическая личность	1	1
1111	чрънигова отня злата	1	1
1112	прочие модусы художественности	1	1
1113	питомца а затем	1	1
1114	другом а перед	1	1
1115	притче универсального опыта	1	1
1116	личности субъективного миропорядка	1	1
1117	текста ведущая роль	1	1
1118	случайна если элегическое	1	1
1119	героике и идиллике	1	1
1120	границ и устремляясь	1	1
1121	восхищенное эстетическое отношение	1	1
1122	уста анекдот как	1	1
1123	глаза ее раскрываются	1	1
1124	дикого скифа и	1	1
1125	своей героический персонаж	1	1
1126	системе ценностей вечность	1	1
1127	я люблю леромонтова	1	1
1128	постепенное освоение человеком	1	1
1129	в исконном значении	1	1
1130	эстетических субъектов автора	1	1
1131	круге повседневности элегическая	1	1
1132	анна каренина слишком	1	1
1133	героическая личность горда	1	1
1134	ревизора имитирующей сцену	1	1
1135	определяется креативная компетенция	1	1
1136	которая восполняет ущербность	1	1
1137	подчеркнуть факультативность комизма	1	1
1138	являясь сутью бытия	1	1
1139	в частности это	1	1
1140	отказа либо от	1	1
1141	оживающим когда машинальность	1	1
1142	от своей судьбы	1	1
1143	странничества драматический путь	1	1
1144	риторика сказания это	1	1
1145	к герою-объекту но	1	1
1146	ирония писал зольгер	1	1
1147	стороны адресата позицию	1	1
1148	литературе являет летописная	1	1
1149	завинчивающиеся колышки в	1	1
1150	деянии субъективно оправданном	1	1
1151	остатка вписывает свое	1	1
1152	активизации воспринимающего сознания	1	1
1153	данного во мне	1	1
1154	судьбы а гоголевский	1	1
1155	индивидуальной вписанностью в	1	1
1156	ее соединении с	1	1
1157	не повышенную резкость	1	1
1158	художественной целостности войны	1	1
1159	повседневности элегическая красота	1	1
1160	или к типам	1	1
1161	разделяющих и связывающих	1	1
1162	и теперь в	1	1
1163	яркая индивидуальность неизбежно	1	1
1164	сущности хоровое слово	1	1
1165	чего еще нет	1	1
1166	время для меня	1	1
1167	предполагает как раз	1	1
1168	прибегающей к псевдохудожественной	1	1
1169	субъективного угла любуется	1	1
1170	и ирония писал	1	1
1171	моем в драматическом	1	1
1172	высокой сверхличной заданности	1	1
1173	в рамках одного	2	1
1174	быть произведением художественным	1	1
1175	элегический модус художественности	1	1
1176	нечто смешное но	1	1
1177	обнаруживает тот или	1	1
1178	осознанием этой своей	1	1
1179	зарождения трагизма в	1	1
1180	границе таков лирический	1	1
1181	отдельной жизнью но	1	1
1182	типах ситуаций или	1	1
1183	в близости людей	1	1
1184	страсти ахматова ключевая	1	1
1185	а самозванство стержнем	1	1
1186	в самом начале	1	1
1187	юмористический подколесин в	1	1
1188	острота или острота	1	1
1189	любой своей внешней	1	1
1190	бесследно и что	1	1
1191	трагизм диаметрально противоположная	1	1
1192	помещиках гоголя или	1	1
1193	миропорядку принципиально иной	1	1
1194	и величанья своего	1	1
1195	верифицируемым знанием верификация	1	1
1196	из своих элегий	1	1
1197	и не появляется	1	1
1198	в глаза нечистой	1	1
1199	уз объективности поскольку	1	1
1200	говорит дмитрий карамазов	1	1
1201	природа или жизнь	1	1
1202	куда не должно	1	1
1203	тогда как внутренняя	1	1
1204	отношение слушателя к	1	1
1205	братiе забывъ чти	1	1
1206	ничтожнейшими в этом	1	1
1207	и постепенное освоение	1	1
1208	речевая инициатива авторства	1	1
1209	толпы так и	1	1
1210	замутненного самолюбием смысла	1	1
1211	самоопределиться открытие и	1	1
1212	становится его эстетической	1	1
1213	существенно связаны с	1	1
1214	осмеяние и свою	1	1
1215	скрыть обличают себя	1	1
1216	героически самозабвенно олицетворяя	1	1
1217	на сердце но	1	1
1218	миропорядка парадоксальное сочетание	1	1
1219	глебовны свычая и	1	1
1220	означала бы перевод	1	1
1221	ситуация ситуация диалогической	1	1
1222	только самоценность но	1	1
1223	за это глаза	1	1
1224	ущербность своего объекта	1	1
1225	роллера ненадолго сливается	1	1
1226	как рассказчик анекдота	1	1
1227	эпохи сентиментализма принесло	1	1
1228	с оленькой противопоставляют	1	1
1229	невольному именно в	1	1
1230	объекта или архитектонических	1	1
1231	давит дыханье нервы	1	1
1232	сказания субъект дискурсии	1	1
1233	этом саморазрушении ничтожного	1	1
1234	когда мы строим	1	1
1235	черта ее не	1	1
1236	смешивать с принадлежностью	1	1
1237	объекта и адресата	2	1
1238	границы то каждая	1	1
1239	в готовом стабильно	1	1
1240	наконец в полусне	1	1
1241	наизнанку глупость неуместность	1	1
1242	и персонажи сказания	1	1
1243	героизирующий ситуацию ритмико-интонационный	1	1
1244	противоречием между внутренней	1	1
1245	из характернейших трагических	1	1
1246	жизнь в которой	1	1
1247	но в таком	1	1
1248	острым осознанием этой	1	1
1249	стыда за это	1	1
1250	по ту сторону	1	1
1251	при этом что	2	1
1252	не прискорбно такая	1	1
1253	ответственность перед другим	1	1
1254	его роли в	1	1
1255	в коммуникативной ситуации	1	1
1256	бытия мысли индивидуальной	1	1
1257	для настоящей и	1	1
1258	ориентировано на непосредственную	1	1
1259	о том что	7	1
1260	к встрече по	1	1
1261	это всеобъемлющая характеристика	1	1
1262	случаях обычно говорят	1	1
1263	превращаемому ироником в	1	1
1264	дело не более	1	1
1265	художественности в былинах	1	1
1266	пушкинское брожу ли	1	1
1267	говорил о героизации	1	1
1268	трагизм а только	1	1
1269	свято дорожит люлькой	1	1
1270	отличие от сатирического	1	1
1271	типа возникает новая	1	1
1272	искусства это всеобъемлющая	1	1
1273	или внутренний голос	1	1
1274	карамазова в мире	1	1
1275	и внешней событийной	1	1
1276	я из картины	1	1
1277	способе существования который	1	1
1278	являет собой лишь	1	1
1279	всего самостного так	1	1
1280	не только вымышленные	1	1
1281	и татаро-монгольским нашествием	1	1
1282	миросозерцания в русской	1	1
1283	смыслопорождающая энергия это	1	1
1284	свое самобытное я	1	1
1285	монологизированного слова в	1	1
1286	непростительно то с	1	1
1287	своей причастностью к	1	1
1288	чаадаеву направляет самоопределение	1	1
1289	и делает героя	1	1
1290	внешних предписаниях как	1	1
1291	будет адекватным данному	1	1
1292	принято говорить сжимается	1	1
1293	и града чрънигова	1	1
1294	конструктивным преодолением субдоминантных	1	1
1295	пассивной его самоактуализации	1	1
1296	несовпадения личности со	1	1
1297	нет не тебя	1	1
1298	знамение ясно говорит	1	1
1299	как я подобно	1	1
1300	лишает их частного	1	1
1301	блудного сына н	1	1
1302	я уже не	1	1
1303	малого я элегический	1	1
1304	бы перевод его	1	1
1305	дум избыток подобна	1	1
1306	принципиально иного типа	1	1
1307	рассказчик анекдота или	1	1
1308	или иной позицией	1	1
1309	собе рекуще мы	1	1
1310	обязательно сообщает нечто	1	1
1311	служить например жалобная	1	1
1312	к которому здесь	1	1
1313	состоит в придании	1	1
1314	личностью тогда как	1	1
1315	целостности своего условного	1	1
1316	оно живет в	1	1
1317	героического миросозерцания в	1	1
1318	состоит в полагании	1	1
1319	своего отпадоша однако	1	1
1320	иным модусом художественности	1	1
1321	в противоположность идиллическому	1	1
1322	любование этим поведением	1	1
1323	концепты героя и	1	1
1324	есть как бы	1	1
1325	сверхличного и выводя	1	1
1326	ее в малом	1	1
1327	в ситуации произнесения	1	1
1328	отдаваться ему и	1	1
1329	внутренней свободе его	1	1
1330	достигается не путем	1	1
1331	границы и делает	1	1
1332	писавшего в одной	1	1
1333	то есть острота	1	1
1334	предстает субъектом личной	1	1
1335	грани между индивидуальными	1	1
1336	глядела всеми чувствами	1	1
1337	приятие чужого пафоса	1	1
1338	стать я означает	1	1
1339	данному жанру как	1	1
1340	рассчитан на репродуцирование	1	1
1341	раз ответственность свободного	1	1
1342	и к субъекту	1	1
1343	форме определенной жанровой	1	1
1344	теснится тяжких дум	1	1
1345	жизни за пределами	1	1
1346	разорении рязани батыем	1	1
1347	неповторившихся мгновений тогда	1	1
1348	это хронотоп уединения	1	1
1349	текст анекдота выбор	1	1
1350	содержания к видам	1	1
1351	ведет к преступлению	1	1
1352	невымышленные анекдотические истории	1	1
1353	случайно за минуту	1	1
1354	мне бог сойти	1	1
1355	которыми он должен	1	1
1356	карнавального отношения к	1	1
1357	своей неповторимой жизни	1	1
1358	ситуации административный ревизор	1	1
1359	чем собственно говоря	1	1
1360	это образная модель	1	1
1361	жизни как своей	1	1
1362	ничто не проходит	1	1
1363	скрытое под шелухой	1	1
1364	риторический предел до	1	1
1365	собственно и составляющий	1	1
1366	бытийной компетенции персонажа	1	1
1367	романе достоевского где	1	1
1368	жизни не в	1	1
1369	противостоянием не миропорядку	1	1
1370	элегической системе ценностей	1	1
1371	как слухи или	1	1
1372	оболочкой я ср	1	1
1373	я в миропорядке	1	1
1374	она глядела на	1	1
1375	с осознания неполного	1	1
1376	свою собственную персону	1	1
1377	самоопределения стать я	1	1
1378	иными подробностями и	1	1
1379	такое слово анекдота	1	1
1380	авторской оценке его	1	1
1381	в ее внутренней	1	1
1382	восстановление распавшейся целостности	1	1
1383	случае мы имеем	1	1
1384	гибнущая самоубийственная личность	1	1
1385	и личной тайной	1	1
1386	лишено некоторого основания	1	1
1387	не тебя так	1	1
1388	не замутненного самолюбием	1	1
1389	выхода его за	1	1
1390	батальной зарисовки война	1	1
1391	десятилетий хх века	1	1
1392	притчи явственно солирует	1	1
1393	произволу могла отдаваться	1	1
1394	и составляющий морализаторскую	1	1
1395	весь целиком упаду	1	1
1396	выявляет безграничную внутреннюю	1	1
1397	лишь самозванной претензией	1	1
1398	в отдельности и	1	1
1399	участников коммуникативного события	3	1
1400	внешней сторонами я-в-мире	1	1
1401	скрывайся и таи	1	1
1402	версиях превращается в	1	1
1403	с принадлежностью к	1	1
1404	неизбежно принадлежит к	1	1
1405	выводя живую индивидуальность	1	1
1406	в разладе со	1	1
1407	одной из своих	2	1
1408	в русской культуре	1	1
1409	каждой человеческой голове	1	1
1410	рассказывания а не	1	1
1411	лице становится самоопределением	1	1
1412	действительную роль в	1	1
1413	случаях эстетическая целостность	1	1
1414	всегда имплицитно присутствующего	1	1
1415	боже мой приди	1	1
1416	слушающих общим знанием	1	1
1417	объект восхищенного любования	1	1
1418	есть чувство живой	1	1
1419	признание баратынского элегическое	1	1
1420	подвига самозванства или	1	1
1421	преступлению переступанию границы	1	1
1422	человеку субъективную свободу	1	1
1423	война аналогична своей	1	1
1424	качестве виртуальной личности	1	1
1425	лишена сатирической патетичности	1	1
1426	высказывания жанр в	1	1
1427	козацкого миропорядка парадоксальное	1	1
1428	приобретает определяющее значение	1	1
1429	к какому-либо типу	1	1
1430	как об архитектонических	1	1
1431	одноименной жанровой традиции	1	1
1432	границ существования обретения	1	1
1433	за свою внешнюю	1	1
1434	словами пришвина прикосновенный	1	1
1435	приобщения к общенародной	1	1
1436	не обязательно сообщает	1	1
1437	трагическое я есть	1	1
1438	комические эффекты могут	1	1
1439	эстетической доминантой не	1	1
1440	только соответствующий тип	1	1
1441	или диалогической анекдот	1	1
1442	отношений анекдот не	1	1
1443	явленная например чеховым	1	1
1444	отводимой воспринимающему сознанию	1	1
1445	подколесин в финале	1	1
1446	прозы самого пришвина	1	1
1447	в свое время	4	1
1448	или иной мере	1	1
1449	личность в силу	1	1
1450	к собственной самобытности	1	1
1451	в.т зависит от	1	1
1452	не устраняемая ими	1	1
1453	внеположна миропорядку дурак	1	1
1454	лицом и маской	1	1
1455	дифференцированном и оцененном	1	1
1456	жизнь глазами анекдота	1	1
1457	оживает становится самим	1	1
1458	интонациями он оказывается	1	1
1459	в динамике становления	1	1
1460	событийной границы остающейся	1	1
1461	имени тебе моем	1	1
1462	забывъ чти и	1	1
1463	внутреннего я и	1	1
1464	отличие от элегически	1	1
1465	в современное литературоведение	1	1
1466	восполняет ущербность своего	1	1
1467	внутреннего мира личности	1	1
1468	приводящего к самоотрицанию	1	1
1469	но раз-влекать их	1	1
1470	до которого анекдот	1	1
1471	столь легкую безответственную	1	1
1472	заглядывая в глаза	1	1
1473	законным местом в	1	1
1474	и сам текст	1	1
1475	ее сатирическим несоответствием	1	1
1476	его за пределы	1	1
1477	момент свершения подвига	1	1
1478	мотивов связывающий эдипа	1	1
1479	внешняя граница личности	1	1
1480	рассказчика не только	1	1
1481	как у градоначальников	1	1
1482	в идиллике драматизм	1	1
1483	отчизна моя ты	1	1
1484	внутренне отстраняясь от	1	1
1485	отделение эстетического отношения	1	1
1486	оказывается чем-то внешним	1	1
1487	моделируемая притчей напротив	1	1
1488	рамках которого ролевая	1	1
1489	можно вести речь	1	1
1490	состояний внутренней жизни	1	1
1491	ситуацией высказывания >	1	1
1492	общую с элегизмом	1	1
1493	скифа и героизирующий	1	1
1494	шире внешней данности	1	1
1495	открытие и постепенное	1	1
1496	законом художественной целостности	1	1
1497	дело не в	1	1
1498	внешних связей с	1	1
1499	непатетический комизм чье	1	1
1500	или притчи явственно	1	1
1501	черт ивана карамазова	1	1
1502	рекоша но от	1	1
1503	аналогичному адресату компетентность	1	1
1504	и передачи этого	1	1
1505	я помню чудное	1	1
1506	затруднено противоречием между	1	1
1507	жанру как способу	1	1
1508	мире без маски	1	1
1509	мира становится его	1	1
1510	ролевых отношений внешнего	1	1
1511	каждая его встреча	1	1
1512	своей ролевой границей	1	1
1513	выше она названа	1	1
1514	поскольку единство места	1	1
1515	именно такого рода	2	1
1516	сказание в известном	1	1
1517	от риторической позы	1	1
1518	какие-то завинчивающиеся колышки	1	1
1519	раз-влекать их предлагая	1	1
1520	защитника отчизны на	1	1
1521	целиком упаду на	1	1
1522	посрамление словесное кощунство	1	1
1523	крепостiю своею и	1	1
1524	целое представляет собой	1	1
1525	но не устраняемая	1	1
1526	для сатиры как	1	1
1527	видимостью своей причастности	1	1
1528	внутреннее и внешнее	1	1
1529	дистанцированной в сказании	1	1
1530	предначертанность судьбы а	1	1
1531	содержанию анекдота ни	1	1
1532	этой малости неотъемлемый	1	1
1533	персонаж не отделен	1	1
1534	некий ролевой предел	1	1
1535	как и в	6	1
1536	героя художественно не	1	1
1537	самая яркая индивидуальность	1	1
1538	новый модус взаимоотношений	1	1
1539	компетентность предполагающая в	1	1
1540	сливается с толпой	1	1
1541	персонаж какова например	1	1
1542	модус художественности вместе	1	1
1543	трагическое страдание определяется	1	1
1544	внешней границы то	1	1
1545	индивидуальность скрыта под	1	1
1546	как это случается	1	1
1547	рассказывающего анекдот недостоверное	1	1
1548	притчи не предполагается	1	1
1549	риторическим стратегиям высказывания	1	1
1550	в чем собственно	1	1
1551	толпой столичных балетоманов	1	1
1552	способом самоутверждения неустранимая	1	1
1553	креативная компетенция говорящего	1	1
1554	модель миропорядка художественное	1	1
1555	заданности отсюда внутренняя	1	1
1556	жизнью но свято	1	1
1557	это хронотоп порога	1	1
1558	личности как субъекта	1	1
1559	ситуаций или героев	1	1
1560	представлен оживающим когда	1	1
1561	маскам так в	1	1
1562	внутренней стороны бытия	1	1
1563	самом наличии определенных	1	1
1564	наивной и сентиментальной	1	1
1565	невольно проговариваясь о	1	1
1566	ее ролевой претензией	1	1
1567	сентиментализма принесло новый	1	1
1568	приди на помощь	1	1
1569	герой идиллических по	1	1
1570	рода границ складываются	1	1
1571	разница драматическое я	1	1
1572	сопрягаемые в индивидуальную	1	1
1573	нимало не дорожит	1	1
1574	к общенародной хвале	1	1
1575	одна из стратегий	1	1
1576	сказания исторически восходит	1	1
1577	сердце но не	1	1
1578	а в организующем	1	1
1579	своих событийных границ	1	1
1580	природу художественной реальности	1	1
1581	начало которому было	1	1
1582	есть отказ самосознания	1	1
1583	административный ревизор чья	1	1
1584	один из характернейших	1	1
1585	глазами анекдота это	1	1
1586	миропорядка непростительно то	1	1
1587	все суть маски	1	1
1588	организующем ее способе	1	1
1589	хлестакову ничтожнейшими в	1	1
1590	как другая жизнь	1	1
1591	угла любуется не	1	1
1592	границы присутствия я	1	1
1593	на свою жизнь	1	1
1594	наплънився ратнаго духа	1	1
1595	с не меньшими	1	1
1596	бутафорской народностью в	1	1
1597	и своя милыя	1	1
1598	с героем толстовской	1	1
1599	сердца своего мужествомъ	1	1
1600	революции в ее	1	1
1601	и частной жизни	1	1
1602	строк печальных не	1	1
1603	сближает драматизм с	1	1
1604	с иными подробностями	1	1
1605	оглянулся на свою	1	1
1606	мгновений тогда как	1	1
1607	и оказывается в	2	1
1608	не судьба или	1	1
1609	голос стыда за	1	1
1610	между индивидуальными жизнями	1	1
1611	как несомненно достоверному	1	1
1612	не только самоценность	1	1
1613	старосветских помещиках гоголя	1	1
1614	ни к каким	1	1
1615	трагедии вполне факультативна	1	1
1616	несвободен вопреки внутренней	1	1
1617	относительно своей роли	2	1
1618	не случайно завершается	1	1
1619	в комедии вишневый	1	1
1620	ратнаго духа роковое	1	1
1621	личного странного любопытства	1	1
1622	личности в мире	1	1
1623	и достоевского оно	1	1
1624	организации художественного произведения	1	1
1625	осуществляет субъективную карнавализацию	1	1
1626	служением сверхличному ратному	1	1
1627	и оцененном мире	1	1
1628	индивидуальной жизненной практике	1	1
1629	ему не гляди	1	1
1630	миропорядке сверхличной защищенностью	1	1
1631	мире одиночество являясь	1	1
1632	туже на какие-то	1	1
1633	ни столь пассивным	1	1
1634	свои преступления именно	1	1
1635	фамильярный контакт между	1	1
1636	в собственном сердце	1	1
1637	ему угрожает лишь	1	1
1638	скамейки угол своего	1	1
1639	скобееве где плутовская	1	1
1640	ахматова самобытного я	1	1
1641	не составляет достаточного	1	1
1642	не только к	2	1
1643	не будет адекватным	1	1
1644	означает самоопределиться открытие	1	1
1645	ивана карамазова в	1	1
1646	и всеволод сами	1	1
1647	бытия каждым живущим	1	1
1648	оно существенным образом	1	1
1649	и больше пальцы	1	1
1650	чувствами вся превратилась	1	1
1651	ее мышления фигура	1	1
1652	или преступается не	1	1
1653	о блудном сыне	12	1
1654	трагизма в русской	1	1
1655	тогда как драматическое	1	1
1656	добчинским а самозванство	1	1
1657	этой уготованной ему	1	1
1658	бывает случайной это	1	1
1659	ложью не мнимой	1	1
1660	обнаружение несводимости человека	1	1
1661	читатель может и	1	1
1662	всеволода и авторское	1	1
1663	оно вытекает из	1	1
1664	что одна из	1	1
1665	только исполнитель передаваемого	1	1
1666	признаку доведенности или	1	1
1667	освоением именно такого	1	1
1668	и политического четко	1	1
1669	и ответная эстетическая	1	1
1670	ситуации жизненного выбора	1	1
1671	поведения то саркастическая	1	1
1672	и мире толстого	1	1
1673	мандельштама может быть	1	1
1674	между тем это	1	1
1675	сторон чего еще	1	1
1676	пантеистическую тайну безличного	1	1
1677	стороне художественного содержания	1	1
1678	с самим собою	1	1
1679	персонажей ревизора сатирик	1	1
1680	характеризует автобиографического героя	1	1
1681	состоит не в	1	1
1682	легкую безответственную передаваемость	1	1
1683	набокова защита лужина	1	1
1684	как это нередко	2	1
1685	сатирик их ведет	1	1
1686	определяется предметом целью	1	1
1687	родного дома и	1	1
1688	мирного нег европейских	1	1
1689	архитектонику подвига самозванства	1	1
1690	императивного монологизированного слова	1	1
1691	публицистикой нередко прибегающей	1	1
1692	оно стремится к	1	1
1693	под маской где	1	1
1694	устраняемая ими данный	1	1
1695	только к герою-объекту	1	1
1696	извлечения адресатом некоего	1	1
1697	к одному из	1	1
1698	его лице становится	1	1
1699	истинное могло обнаружиться	1	1
1700	вдохновение и ирония	1	1
1701	лужина обычно это	1	1
1702	мнения о себе	1	1
1703	претерпевшего к тому	1	1
1704	иначе внеположна миропорядку	1	1
1705	на какие-то завинчивающиеся	1	1
1706	нашего высказывания и	1	1
1707	свою столь легкую	1	1
1708	от нудительной серьезности	1	1
1709	принципиальная разница драматическое	1	1
1710	одиночку с острым	1	1
1711	воодушевление состоит в	1	1
1712	оказывается пустым звуком	1	1
1713	наши имена в	1	1
1714	окказионального ситуативного диалогизированного	1	1
1715	различного рода многослойных	1	1
1716	с патетикой наконец	1	1
1717	бытуют как слухи	1	1
1718	страдания способность к	1	1
1719	постольку есть в	1	1
1720	картину своей неповторимой	1	1
1721	судьба или долг	2	1
1722	напишут наши имена	1	1
1723	другим и остальной	1	1
1724	внутренней жизни россыпь	1	1
1725	жизни в собственном	1	1
1726	древнерусской литературе явилась	1	1
1727	одновременно не оспаривает	1	1
1728	есть нулевое я	1	1
1729	персонажей то в	1	1
1730	как целому человек	1	1
1731	своей эстетической практике	1	1
1732	как в другом	1	1
1733	захочу не приму	1	1
1734	в частности наличие	1	1
1735	отражению я либо	1	1
1736	в центр художественного	1	1
1737	в таких случаях	1	1
1738	в сказании повествуемой	1	1
1739	благополучии а в	1	1
1740	имени тебе моем?	2	1
1741	и лирическое стихотворение	1	1
1742	но свято дорожит	1	1
1743	творческим законом художественной	1	1
1744	встречи-разлуки ахматова самобытного	1	1
1745	самосознания от своего	1	1
1746	так пылко я	1	1
1747	ему и воздерживаться	1	1
1748	самоопределение лирического мы	1	1
1749	литературных произведений такого	1	1
1750	говорят о юморе	1	1
1751	ценностью и здесь	1	1
1752	мире едины в	1	1
1753	в сторону его	1	1
1754	нарушение запрета есть	1	1
1755	оказываясь тем самым	1	1
1756	нег европейских питомца	1	1
1757	иных модусов художественности	1	1
1758	и героиню романа	1	1
1759	самой себе чтобы	1	1
1760	но обязательно курьезное	1	1
1761	чехова комический разрыв	1	1
1762	роль в миропорядке	1	1
1763	в древнерусской литературе	1	1
1764	фактический слушатель читатель	1	1
1765	как раз оказывается	1	1
1766	рыцарской ролью в	1	1
1767	не в состоянии	1	1
1768	впоследствии при виде	1	1
1769	собственной самобытности гоголевский	1	1
1770	фоне этой тайны	1	1
1771	а всеобщему бытию	1	1
1772	мухой и жаркая	1	1
1773	другие компетенции суть	1	1
1774	жизнью явной и	1	1
1775	характеристика художественного целого	1	1
1776	роль жена тараса	1	1
1777	разрыв внешних связей	1	1
1778	самоценность но и	1	1
1779	репродуктивной компетентностью последняя	1	1
1780	к содержанию притчи	1	1
1781	в мире без	1	1
1782	сама или другая?	1	1
1783	эдипа и гамлета	1	1
1784	статус границ внутреннего	1	1
1785	в финале замирают	1	1
1786	от всего самостного	1	1
1787	нами не как	1	1
1788	города салтыкова-щедрина такого	1	1
1789	внутренних границ я	1	1
1790	наличие так называемого	1	1
1791	от сатирического малого	1	1
1792	ощущаться завершенная и	1	1
1793	а своей жизнью	1	1
1794	диалогической анекдот равнодостойности	1	1
1795	переиначивающего отношения к	1	1
1796	собой исторически продуктивный	1	1
1797	сатирическому здесь самоотрицание	1	1
1798	мире тоже роль	1	1
1799	не является ни	1	1
1800	за пределами сверхличной	1	1
1801	и противостоящего ей	1	1
1802	чья фигура могла	1	1
1803	однозначности и прежде	1	1
1804	описанный бахтиным идиллический	1	1
1805	и героизирующий ситуацию	1	1
1806	личностность персонажа организующая	1	1
1807	быть это точка	1	1
1808	в своей эстетической	2	1
1809	того что ничто	1	1
1810	него неприемлемой судьбы	1	1
1811	античности являли собой	1	1
1812	едины в своей	1	1
1813	и весело ее	1	1
1814	подвергаемые осмеянию неосмеянным	1	1
1815	модус взаимоотношений человека	1	1
1816	ролью в миропорядке	2	1
1817	патетически гиперболизированное и	1	1
1818	элегического дистиха все	1	1
1819	или воодушевляющим и	1	1
1820	отстранения от окружающих	1	1
1821	гегель именовал веком	1	1
1822	составляет диада личности	1	1
1823	такого несовпадения личности	1	1
1824	анекдотического дискурса претерпевшего	1	1
1825	проговариваясь о том	1	1
1826	праведность катерины в	1	1
1827	феноменов внешне-внутренней целостности	1	1
1828	художественную целостность так	1	1
1829	кризис героического миросозерцания	1	1
1830	прерываемая просто крылатой	1	1
1831	ср просьбы о	1	1
1832	универсального опыта к	1	1
1833	не верифицируемым знанием	1	1
1834	гегель тогда как	1	1
1835	отличие иронии от	1	1
1836	своей событийной границе	1	1
